	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	9895575313.0	1.0	9895575313.0	0.0	0.15376910793749354	0.16243852680961496	0.06135846064054778	0.015221594870605495	0.01182270086504565	0.012586912326383546
EX_biomassx	9971904028.0	1.0	9971904028.0	0.0	0.0004512611794437986	0.00046171632895025	6.841422912733245e-05	0.00021896185392186905	0.00022472778024574999	2.6378046750707117e-05
EX_gthox_e	3410175922.0	0.0	3410175922.0	1.0	0.32486161629355886	0.3294215064133857	0.14773326741035656	0.5156565869290848	0.4629487392272297	0.33438769095107435
EX_2obut_e	9770998478.0	1.0	9770998478.0	0.0	0.24471020857647893	0.2355210546652377	0.13290396397155543	0.024917056428304933	0.025934755246296348	0.006533682030699089
EX_crn_e	0.0	0.0	0.0	1.0	-4.6672210349881196e-17	-7.024675836606845e-17	2.0695659440959302e-16	2.6837980812764664	2.655696441413596	1.4541295822328741
EX_val__L_e_r	9490862454.0	1.0	9490862454.0	0.0	0.23985343818857757	0.2547999286073141	0.06086600535486756	0.11372527368198826	0.11787270475474054	0.026903807898680458
EX_spmd_e	1158419865.0	0.0	1158419865.0	1.0	0.0020454254753322514	0.0017421448788937002	0.0016016173797483602	0.013402809325394515	0.0112772959409141	0.010854504770274729
EX_sprm_e	173499332.0	0.0	173499332.0	1.0	0.0023101420471995514	0.00231555606705065	0.001238522539113762	0.02769369035492354	0.0264601408092285	0.014873088519940314
EX_5mthf_e	10615530.0	0.0	10615530.0	1.0	0.00016011444324281365	0.0001673877628206	4.7090270443473366e-05	0.0009146721540543905	0.00095625712228695	0.0002469707629729599
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.683798081276485	2.6556964414136175	1.4541295822328808
EX_thbpt_e_r	8410816928.0	1.0	8410816928.0	0.0	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_CE2705_e	8410816928.0	1.0	8410816928.0	0.0	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_crtn_e	7399974702.0	1.0	7399974702.0	0.0	0.05964029079561484	0.046725860097657654	0.04272153485452603	0.02840151400505038	0.02748664395683445	0.016681226245417364
EX_his__L_e_r	5295047995.0	1.0	5295047995.0	6.627567034787432e-116	0.11645478115694999	0.1190301639018428	0.05298374043450837	0.11133678057130587	0.11301507106829839	0.051641637347323924
EX_lys__L_e_r	3377833596.0	0.0	3377833596.0	1.0	0.004147989508787356	0.00410614040801285	0.0019271279302437998	0.00647964253890504	0.00602212714686425	0.003924725427189954
EX_carn_e_r	191152133.0	0.0	191152133.0	1.0	5.276822635754355	5.166381059637829	1.136265451289633	8.138680857733537	8.142881772366524	0.5777367470523416
EX_csn_e_r	1486381564.0	0.0	1486381564.0	1.0	1.2007627943697425	0.8700891901319936	1.127272762785972	5.8192272557350595	4.592224452946551	4.893145486364524
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	8928735489.0	1.0	8928735489.0	0.0	0.2059887469267437	0.20530215824329412	0.0632257467032345	0.0983044879613441	0.0905119379722701	0.05690326716987339
EX_tcyntc	7572032214.0	1.0	7572032214.0	0.0	0.10716362093801375	0.09297610253956445	0.07572152015351091	0.04743156502863718	0.0349273044777455	0.042324522840561644
EX_tcynt_e	7250417458.0	1.0	7250417458.0	0.0	0.0988251259887343	0.08917475019842765	0.06423144695266816	0.05087292293270748	0.04033513378373365	0.04245576755701087
EX_so3_e	1119773200.0	0.0	1119773200.0	1.0	0.07356445602142822	0.07945919398380315	0.025502001965186934	0.1644468494394295	0.16220804246713322	0.0688943781001178
EX_thr__L_e_r	9576422334.0	1.0	9576422334.0	0.0	0.23019110012541896	0.22214209444230704	0.13141359804009173	0.0235021450779848	0.02465239197480185	0.006410542348443266
EX_trp__L_e_r	7165431931.0	1.0	7165431931.0	0.0	0.014397810832790554	0.013829007623757151	0.00866940331864642	0.00814898744889912	0.0084985866257602	0.002681602720245376
EX_anth_e	8067335810.0	1.0	8067335810.0	0.0	0.014391806337226323	0.013822826805585851	0.008669379344332786	0.00558923843218888	0.0057539644288131	0.002373740978814997
EX_tyr__L_e_r	7238847612.0	1.0	7238847612.0	0.0	3.090903153923599e-05	2.9820835964188575e-05	1.7271977508593073e-05	1.7837138271447825e-05	1.7973970413410692e-05	1.0358964947647871e-05
EX_cystinex_r	5175526979.0	1.0	5175526979.0	2.1081405968575803e-42	0.17979339373790457	0.18364069571780667	0.016819215549165142	0.17890808615119663	0.182418198736013	0.01687645747373666
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.823291442604845	11.972668976125243	0.557729237758373	3.095545841935661	3.19818226993908	0.7440001116760979
EX_gthrd_e_r	3497238030.0	0.0	3497238030.0	1.0	0.6048477028067712	0.6127643457951251	0.29698052059196317	0.9666107695086293	0.8646332299228854	0.6602497594816177
EX_cmp_e_r	7582467107.0	1.0	7582467107.0	0.0	1.1150738362572428e-05	1.096421291122126e-05	5.435913968830024e-06	6.271825856794728e-06	6.806438419931817e-06	3.164900842289349e-06
HEX1	1736753067.0	0.0	1736753067.0	1.0	5.584872515968335	4.7780934683059915	2.9864914371351987	18.073661504290804	13.565274400617648	14.801559020732387
G6PP	1541865995.0	0.0	1541865995.0	1.0	2.912598592197105	2.1098093171220578	2.968671918166045	15.741406897167465	11.19854918988544	14.73662790365208
PGI	2335929469.0	0.0	2335929469.0	1.0	0.5393850120586067	0.36531436175829024	0.5312877832039044	1.1636891774949971	1.1187379264036466	0.7064884092307587
PFK	1893147690.0	0.0	1893147690.0	1.0	3.9390534319386763	3.1651102939050113	2.840992416474825	14.083923859425974	10.539729127350787	12.321603039964822
FBP	1750989239.0	0.0	1750989239.0	1.0	2.964279153889228	2.1274265016779874	2.795450811422204	13.353991777076041	9.821748075003136	12.321471880282447
FBA	6232817301.0	1.0	6232817301.0	0.0	0.9747742780494156	0.9371291039795298	0.5839226928789526	0.7299320823500186	0.6233245108245093	0.5230573288496472
TPI	5388605094.0	1.0	5388605094.0	2.3404429831376326e-199	1.9567381874817271	1.9452273564791054	0.24745279407612336	1.896810093251239	1.9145462226158645	0.43445050622159026
GAPD	6623442779.0	1.0	6623442779.0	0.0	4.622152962695481	4.697576745824742	0.45071559155638496	4.160180644380663	4.227566398974341	0.8792765721399689
PGK	5332165970.0	1.0	5332165970.0	2.740956407819681e-146	2.5517136831550458	2.629672822392174	1.407855225649078	2.4127960119303085	2.357190943275996	1.1711205675236611
DPGM	5526978866.0	1.0	5526978866.0	0.0	2.0704392795409414	1.88587179059668	1.3600269556087903	1.7473846324503346	1.6988669693508809	0.9277555165163632
DPGase	5526978866.0	1.0	5526978866.0	0.0	2.0704392795410707	1.8858717905968692	1.3600269556087936	1.7473846324503493	1.698866969350858	0.9277555165163707
PGM_f	9986995985.0	1.0	9986995985.0	0.0	6.117956394537099	6.020635374357479	1.2906879361703325	2.6847784941161015	2.8532809918921993	0.7072064952063499
ENO_f	3060790977.0	0.0	3060790977.0	1.0	6.446757359768646	6.5921163264955105	0.6758231963812907	8.052009242109111	8.25423394600936	2.624751039251144
PYK	0.0	0.0	0.0	1.0	4.318519195400483	4.377383863630353	0.5055804533225681	24.25417245059185	22.50554549447753	8.583166692672101
LDH_L	7905975509.0	1.0	7905975509.0	0.0	4.529224258142716	4.6439426159371475	0.4097367011317653	3.791499738480287	3.851286638820902	0.7764381258966419
r0407	4143124042.0	0.0	4143124042.0	1.0	0.9819639094415942	0.978425350313323	0.5202554013045799	1.1668780109012724	1.1900484087220664	0.6150116300405916
PRPPS	22129486.0	0.0	22129486.0	1.0	0.006734964228660358	0.00701243964488495	0.002115574920770398	0.06882379900533843	0.06666170884445274	0.028900860220058125
G6PDH2r	8338644683.0	1.0	8338644683.0	0.0	2.132764727349591	2.2697222965090162	0.5678288389864263	1.1685051726397735	1.0768546385468591	0.7681912288995341
PGL	8338644683.0	1.0	8338644683.0	0.0	2.13276472734964	2.269722296508995	0.5678288389864248	1.1685051726397802	1.076854638546861	0.7681912288995362
GND	8338644683.0	1.0	8338644683.0	0.0	2.1327647273496266	2.2697222965090127	0.5678288389864264	1.1685051726396294	1.0768546385467959	0.7681912288995594
RPI	8026857959.0	1.0	8026857959.0	0.0	0.7154115519455209	0.760930855936951	0.18915809067117717	0.43538425688349575	0.4074433946225924	0.25662420157901283
TKT2_f	7780948776.0	1.0	7780948776.0	0.0	0.7654636909878474	0.8099339573317137	0.1874577071746719	0.5195378674639657	0.4884179439151125	0.251527157853803
RPE_f	8846495945.0	1.0	8846495945.0	0.0	1.6282673188091439	1.6914788973591603	0.39673894216014344	0.8216666167908097	0.7593746520983398	0.5042121073200285
TKT1_f	8296749181.0	1.0	8296749181.0	0.0	0.7774610174455868	0.8208616772376685	0.18431241133151166	0.4715552774422036	0.44142815612415776	0.24942083985279914
TALA_f	3585410828.0	0.0	3585410828.0	1.0	1.6904025182701814	1.7839868735106963	0.6268039175810578	2.2222923552845297	2.2647266520101805	1.1905393628371386
r0408	4143124042.0	0.0	4143124042.0	1.0	0.98196390944159	0.978425350313306	0.52025540130457	1.1668780109012782	1.1900484087220708	0.6150116300405907
PDHm	516563.0	0.0	516563.0	1.0	1.7400696133925475	1.6928590310313896	0.5632122698141157	9.127944902232965	9.155599913200128	1.8128848608877839
PCm	20864071.0	0.0	20864071.0	1.0	8.023011157138408	7.282442043386729	4.992506323620581	48.787915526527634	47.44156975674642	16.7462412205584
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.448605619955266	20.63568323306487	8.587577468519541
CSm	9605866129.0	1.0	9605866129.0	0.0	26.22746985198048	26.334229868399124	1.5597753022330016	18.60480610141985	18.302528635112967	3.715430461673551
ACONTm_f	9302960223.0	1.0	9302960223.0	0.0	23.31992017514101	22.81250575842843	7.834022823426725	10.366179539736843	10.872246798668293	4.126840251371488
ICDHxm	2893429850.0	0.0	2893429850.0	1.0	11.401448696486172	8.110608701361574	10.723171037981135	19.61551325293312	18.72703026580571	11.950622680703004
ICDHym_f	7948612237.0	1.0	7948612237.0	0.0	59.2105999062024	64.56159624004388	25.090773844768055	32.82327661077083	32.69674522946291	17.562374434575467
AKGDm	516744602.0	0.0	516744602.0	1.0	11.410083847443351	11.546115624014597	0.5829579585650754	15.847607097683404	15.761742056232553	2.6941446655697625
SUCOAS1m_f	1453651246.0	0.0	1453651246.0	1.0	11.514540341217431	11.970752593457867	3.860321569143535	17.412396748298743	17.165553007114532	3.9307226161573774
SUCD1m	197678.0	0.0	197678.0	1.0	11.649812849636989	11.788869486424659	0.5827781838765198	21.328870106523013	21.401932989589934	2.3468615594275124
FUMm_f	2917477647.0	0.0	2917477647.0	1.0	87.78588940439316	87.76951920981068	37.98966383061706	134.8729553241428	132.38804360085442	69.83887894288821
MDHm_f	6817295146.0	1.0	6817295146.0	0.0	386.5467179078213	382.6262439093365	259.05254721869494	220.6577933455198	184.09390220247792	164.36451015254383
ME1m	1469122499.0	0.0	1469122499.0	1.0	3.101326224039027	2.2265789941231438	2.9202490714690876	15.752338653359919	11.905804840446422	13.564549327303077
ME2m	3556555753.0	0.0	3556555753.0	1.0	3.7724216617002444	2.8506988506557462	3.1988362563721484	5.119814973346917	4.797761253252515	2.98656738927031
ME2	1399103281.0	0.0	1399103281.0	1.0	2.755149085374225	1.8884613528207441	2.7732135372050983	11.90786388444367	9.833152982072612	9.15707026925527
ACITL	9990179499.0	1.0	9990179499.0	0.0	16.753092338312346	16.711780284965542	1.5147844867484799	4.418501902420999	3.8919829968463464	2.8139265615625355
FUM_f	296072738.0	0.0	296072738.0	1.0	37.851941843652234	41.49930327459517	17.576476027360172	109.94697750680331	112.04659378320466	32.52284255616759
MDH_f	3604524279.0	0.0	3604524279.0	1.0	162.42365136735924	165.5211761378614	87.65397379206503	212.14504607784454	216.76457252866624	101.53327005311985
AKGMALtm_f	6279551721.0	1.0	6279551721.0	0.0	327.18827685991243	350.46392376072436	124.4396600992952	270.96578865244425	255.32460671489252	148.90168819954798
ACONT	10000000000.0	1.0	10000000000.0	0.0	43.90252663501787	43.273063965522525	7.264778938874824	8.495017378150651	8.73618043807246	3.8273280411490362
ICDHyr	10000000000.0	1.0	10000000000.0	0.0	43.90252663501718	43.273063965519114	7.2647789388742705	8.495017378150662	8.736180438072424	3.827328041149033
PPA	93038451.0	0.0	93038451.0	1.0	6.605579301198807	6.307513733018885	2.4556722321258575	25.711975378055037	24.857174236696117	9.551730141771717
Complex1ROS	19297035.0	0.0	19297035.0	1.0	24.019686962977616	24.38335849552125	3.49044248025751	53.068169173629194	53.68153215222745	10.167594372743322
FADH2ETC	69506735.0	0.0	69506735.0	1.0	15.401890453735069	14.605383908686756	3.193977049720043	37.6026058008341	36.25533213713221	10.168640425455893
CYOR_u10mi	2870.0	0.0	2870.0	1.0	38.220611409236945	38.30890665511717	2.598080388941186	88.01737542015985	87.97222281459224	9.547436882715498
CYOOm2i	2870.0	0.0	2870.0	1.0	19.110305704618664	19.154453327558787	1.2990401944705878	44.008687710079926	43.98611140729612	4.773718441357749
ATPS4mi	15325.0	0.0	15325.0	1.0	64.50369850978949	64.24345728282738	7.1684101510093825	163.95797544336682	163.98038294483428	19.60026448635827
GLUCYS	3977619406.0	0.0	3977619406.0	1.0	0.044875529780341865	0.035010492602885995	0.03880698839412553	0.06470240434959922	0.048972576630747	0.053508236495430565
GTHS	3977619406.0	0.0	3977619406.0	1.0	0.04487552978035091	0.0350104926029051	0.038806988394126406	0.06470240434959905	0.0489725766307464	0.05350823649543069
SPODMm	19297035.0	0.0	19297035.0	1.0	0.6004921740744306	0.6095839623880661	0.08726106200643899	1.3267042293406577	1.342038303805647	0.25418985931857857
GTHPi	6177344094.0	1.0	6177344094.0	0.0	0.026194986767276243	0.025921524563397448	0.014358289873543728	0.020428920778012866	0.0179649471598572	0.014585913774792332
GTHPm	19297035.0	0.0	19297035.0	1.0	0.6004921740744288	0.6095839623880539	0.08726106200643723	1.3267042293406595	1.3420383038056483	0.2541898593185788
GDR	5723788948.0	1.0	5723788948.0	0.0	0.04662222111355041	0.0416046965644868	0.03170878760047658	0.03970764015245651	0.0317552435146123	0.03199228771123089
GTHOr	4407021256.0	0.0	4407021256.0	1.0	0.04929741655843025	0.041760288176819954	0.03673673114118447	0.05986293365752934	0.050780165176483205	0.04442706027236093
GDRm	2006756241.0	0.0	2006756241.0	1.0	0.12377532732893619	0.0947310647040299	0.09957533197895205	0.3893235243668404	0.3279980797114138	0.2904011585065567
GTHOm	2216966683.0	0.0	2216966683.0	1.0	0.151855230451924	0.14180866497168565	0.10347680983624477	0.42172411804475335	0.3664837601003136	0.30798220629695156
r0885	3410175922.0	0.0	3410175922.0	1.0	0.6497232325870826	0.6588430128266825	0.2954665348207403	1.0313131738581691	0.9258974784544411	0.6687753819021454
PYRt2m_f	268077901.0	0.0	268077901.0	1.0	40.8457746130199	40.59615732807542	17.934558766799576	127.50550283654226	125.28781332137872	41.9571629175627
HMR_4964	10000000000.0	1.0	10000000000.0	0.0	60.6556189733271	60.25155921710794	7.976021451944098	12.913519280571611	13.05529944113534	4.984147415583176
r2420	902868267.0	0.0	902868267.0	1.0	54.99342042744867	55.17481164026355	7.846982477527736	99.11168517596232	99.28611498372868	31.344486627520922
ATPtm	56301678.0	0.0	56301678.0	1.0	56.401264644059495	56.26069123761397	6.733755613314439	115.1476494777845	114.7279510138884	24.24541028752712
FUMtm_f	374528067.0	0.0	374528067.0	1.0	33.73364436738532	32.245343669304816	18.86132057678428	167.15149196341568	167.29057446391445	69.7390913552365
CO2tm_f	2110857203.0	0.0	2110857203.0	1.0	118.08631660601799	107.79322000137644	64.69894834431295	184.45109222805505	185.70338578279444	53.28811797269435
O2tm	1995.0	0.0	1995.0	1.0	19.71079787869192	19.75975602510736	1.3395451879315643	45.33539193942116	45.34139838574485	4.890754900496406
r0801_f	397693875.0	0.0	397693875.0	1.0	14.362048239087374	15.66717661585915	5.04941034055143	29.86586989607785	30.93321144065169	6.371605026974602
THD1m	9748793329.0	1.0	9748793329.0	0.0	54.287514815784505	51.78873878204203	17.898030559009676	20.92293937597649	22.136892152025997	9.095531112445839
H2Otm_f	8805719735.0	1.0	8805719735.0	0.0	28.598366297402478	29.62544996039788	15.399289214687128	7.766831887484655	6.858838015735756	5.379704918235514
NH4tm_f	4690343220.0	1.95355056887296e-127	4690343220.0	1.0	81.91459267887934	72.45876855500917	59.81069982214998	87.00604442253797	88.93899546626508	47.98934182593767
HCO3E	9990179283.0	1.0	9990179283.0	0.0	14.658920568333482	14.622760547847312	1.3254308229741283	3.8661811742433074	3.405491295789818	2.4621868941737697
HCO3Em	21214299.0	0.0	21214299.0	1.0	8.1023764359693	7.367020099451315	4.995002199208152	48.80997415199909	47.46084916740172	16.746650521998525
GLUN	1796106823.0	0.0	1796106823.0	1.0	3.491279573765466	2.5934457234170605	3.121268158704061	14.119408129934374	10.58532083943728	12.459938448998743
GLNS	665446640.0	0.0	665446640.0	1.0	3.68448815761093	2.8868006655233156	3.1342255548829225	18.949499475146734	16.066345271012842	12.722087210698394
GLUt2m	1861855992.0	0.0	1861855992.0	1.0	0.2640051084026932	0.1866544326533496	0.2525590141655904	0.9823475541597563	0.7605907318008478	0.8537949515332457
GLNtm_1	1844524247.0	0.0	1844524247.0	1.0	0.2689542447121155	0.1893915533023347	0.2870397953588883	1.0096953214398385	0.7770810026240422	0.8762968013053422
GLUNm	1844524247.0	0.0	1844524247.0	1.0	0.2689542447121147	0.18939155330233926	0.28703979535888907	1.0096953214398376	0.777081002624031	0.8762968013053407
GLUPRT	9971903951.0	1.0	9971903951.0	0.0	5.091398508960036e-05	5.209359055213577e-05	7.718903197759464e-06	2.4704590155548768e-05	2.535513642948507e-05	2.9761295095299216e-06
PRAGSr	9971903951.0	1.0	9971903951.0	0.0	5.091398508963332e-05	5.20935905521678e-05	7.718903197761317e-06	2.4704590155160962e-05	2.5355136429886692e-05	2.976129509546391e-06
GARFT	9971903951.0	1.0	9971903951.0	0.0	5.091398508850578e-05	5.209359055305575e-05	7.718903197594255e-06	2.4704590156101474e-05	2.5355136432120908e-05	2.9761295096403255e-06
PRFGS	9971903951.0	1.0	9971903951.0	0.0	5.091398508888434e-05	5.209359055303608e-05	7.718903197575854e-06	2.470459015610138e-05	2.5355136432120867e-05	2.976129509640332e-06
PRAIS	9971903951.0	1.0	9971903951.0	0.0	5.091398508863606e-05	5.209359055494901e-05	7.718903197655516e-06	2.4704590156101508e-05	2.535513643212094e-05	2.976129509640323e-06
AIRCr	9971903951.0	1.0	9971903951.0	0.0	5.091398508863611e-05	5.209359055494864e-05	7.718903197655584e-06	2.4704590156101474e-05	2.5355136432120982e-05	2.9761295096403107e-06
PRASCSi	9971903951.0	1.0	9971903951.0	0.0	5.091398508882956e-05	5.209359055533859e-05	7.71890319761204e-06	2.4704590156101447e-05	2.5355136432120928e-05	2.9761295096403255e-06
ADSL2r	9971903951.0	1.0	9971903951.0	0.0	5.0913985088861e-05	5.209359055576343e-05	7.718903197500302e-06	2.4704590156101484e-05	2.5355136432120972e-05	2.9761295096403205e-06
AICART	9971903951.0	1.0	9971903951.0	0.0	5.091398508990527e-05	5.209359055670528e-05	7.718903197553343e-06	2.4704590156101406e-05	2.5355136432120928e-05	2.976129509640334e-06
IMPC	9971903951.0	1.0	9971903951.0	0.0	5.091398508990592e-05	5.2093590556706365e-05	7.71890319755334e-06	2.470459015610146e-05	2.535513643212101e-05	2.9761295096403166e-06
ADSS	9971903899.0	1.0	9971903899.0	0.0	3.014920192129082e-05	3.0847713682561926e-05	4.570822444227573e-06	1.462906042687268e-05	1.5014287719920623e-05	1.762343679855092e-06
ADSL1r	9971903899.0	1.0	9971903899.0	0.0	3.0149201921082426e-05	3.0847713683767924e-05	4.57082244428275e-06	1.4629060426872709e-05	1.5014287719920828e-05	1.76234367985511e-06
IMPDH2	9971904025.0	1.0	9971904025.0	0.0	2.076478316847675e-05	2.1245876871935344e-05	3.1480807532579854e-06	1.0075529727653653e-05	1.0340848709166255e-05	1.2137858298542447e-06
GMPS	4546016555.0	3.3903805086911113e-271	4546016555.0	1.0	6.14135240683001e-06	6.0551032106961555e-06	3.5472232960996614e-06	6.4788199817883015e-06	6.784903183791391e-06	2.674755348819243e-06
GMPS2	9839953789.0	1.0	9839953789.0	0.0	1.4623430761607764e-05	1.4558332286736462e-05	4.3975604269824535e-06	3.5967097458655676e-06	3.106898902473053e-06	2.490030435351187e-06
GK1	9971904025.0	1.0	9971904025.0	0.0	2.076478316843644e-05	2.124587687200423e-05	3.148080753269326e-06	1.007552972693142e-05	1.0340848711186766e-05	1.2137858295250434e-06
RNDR2	9971904028.0	1.0	9971904028.0	0.0	4.466583154135591e-06	4.570068223950447e-06	6.77164039902314e-07	2.1672844301191357e-06	2.2243555688732037e-06	2.610899067385012e-07
ADK1	93037902.0	0.0	93037902.0	1.0	6.605554213332746	6.307489459770987	2.4556720055234353	25.71196320487087	24.857162343844124	9.551730073841819
RNDR1	9971904028.0	1.0	9971904028.0	0.0	5.948976128607494e-06	6.086806364552377e-06	9.019047825853825e-07	2.886574120252672e-06	2.9625863269807883e-06	3.4774179031457395e-07
CBPS	7360364101.0	1.0	7360364101.0	0.0	1.8340673838512367e-05	1.6644929357367452e-05	1.21604889766505e-05	8.904379969889938e-06	8.357227788231441e-06	5.4406641832309686e-06
ASPCT	7360364101.0	1.0	7360364101.0	0.0	1.83406738385326e-05	1.664492935736247e-05	1.2160488976640378e-05	8.90437996989011e-06	8.357227788231679e-06	5.440664183230963e-06
DHORTS	7360364101.0	1.0	7360364101.0	0.0	1.834067383853259e-05	1.664492935736244e-05	1.2160488976640368e-05	8.904379969890151e-06	8.357227788231817e-06	5.440664183230968e-06
DHORD9	7360364101.0	1.0	7360364101.0	0.0	1.8340673838532472e-05	1.6644929357362387e-05	1.2160488976640386e-05	8.90437996989005e-06	8.357227788231638e-06	5.44066418323096e-06
ORPT	7360364101.0	1.0	7360364101.0	0.0	1.8340673838532563e-05	1.6644929357362435e-05	1.2160488976640374e-05	8.904379969890053e-06	8.357227788231624e-06	5.440664183230964e-06
OMPDC	7360364101.0	1.0	7360364101.0	0.0	1.8340673838532584e-05	1.6644929357362594e-05	1.2160488976640418e-05	8.904379969890035e-06	8.357227788231631e-06	5.440664183230964e-06
UMPK	9933127158.0	1.0	9933127158.0	0.0	4.0751066191156224e-05	4.118934031024552e-05	8.306945825149729e-06	1.8912071772034948e-05	1.8379061892213368e-05	3.6191763506852073e-06
RNDR4	9971904028.0	1.0	9971904028.0	0.0	5.907460100099639e-06	6.044328462288737e-06	8.956106735058603e-07	2.866429629691869e-06	2.941911371198174e-06	3.4531501001350777e-07
