	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_nh4_e	5717895.0	0.0	5717895.0	1.0	13.609493968952979	13.307176976045959	2.540549015224287	36.61577536633892	33.71574834172205	11.385131934450834
EX_o2_e_r	0.0	0.0	0.0	1.0	19.47971282862884	19.558089867384993	1.3934709492040793	50.8739838733974	51.280521331301536	6.517487888311958
EX_arg__L_e_r	9475374064.0	1.0	9475374064.0	0.0	0.17732316173664833	0.18086494071471615	0.05705510214941564	0.07692349538776673	0.0781581215567458	0.004760569091952979
EX_pro__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_leu__L_e_r	9868743682.0	1.0	9868743682.0	0.0	0.0002789941735290145	0.00029035210758335	5.116229479526043e-05	0.00013003210041502943	0.0001325763404348	2.059338418871095e-05
EX_ile__L_e_r	9882018354.0	1.0	9882018354.0	0.0	0.0001279126160360458	0.00013293397418785	2.250459807492967e-05	6.0394523328501395e-05	6.21758022473584e-05	9.003963334145805e-06
EX_met__L_e_r	9447727963.0	1.0	9447727963.0	0.0	0.016237590021125205	0.01612917159648825	0.009444998969180942	0.0018015584091185134	0.00192853401881465	0.0007706913682810993
EX_gly_e_r	7913423133.0	1.0	7913423133.0	0.0	0.11477671075219886	0.1173230717171139	0.06383614034024891	0.05005698764495839	0.05042322014167485	0.022807739424140744
EX_phe__L_e_r	9804874693.0	1.0	9804874693.0	0.0	0.00015936494077117353	0.0001650239222685	3.656645864117634e-05	7.06214906872069e-05	6.894808041073026e-05	1.5151913464853278e-05
EX_ser__L_e_r	9540849637.0	1.0	9540849637.0	0.0	0.1490702481943998	0.15684311893724875	0.06553663212653311	0.025237739237281568	0.0211655725479206	0.018467728249927592
EX_ala__L_e_f	3351453599.0	0.0	3351453599.0	1.0	0.32339861679651416	0.23253576910119683	0.3087122586761328	0.6156476453586849	0.44810152564687594	0.5644687093639585
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	11055704.0	0.0	11055704.0	1.0	0.0001629694624233766	0.00016835931750835	4.336487927876365e-05	0.0009619862378675656	0.00101416078624985	0.00023350104015134967
EX_urea_e	7199761102.0	1.0	7199761102.0	0.0	0.06068388640826904	0.05071209129279085	0.04665054526861876	0.027176884512878252	0.025041911743913	0.01840078891346437
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
PYRt2					0.0	0.0	0.0	0.0	0.0	0.0
EX_gudac_e	6972998879.0	1.0	6972998879.0	0.0	0.05671841611032898	0.0461488665073159	0.045187856597804256	0.026794862016588008	0.024383289854173852	0.018658276692253613
EX_hdca_e_f	9999296388.0	1.0	9999296388.0	0.0	1.9655649819448375	1.9654148833758558	0.16844296589236965	0.14725734853198236	0.11238991949768895	0.1316808164525363
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	9893641355.0	1.0	9893641355.0	0.0	0.14597245737564565	0.1506695391778597	0.058829570113394104	0.015407466801743114	0.01213907768861855	0.012651515436167046
EX_biomassx	9882018354.0	1.0	9882018354.0	0.0	0.0004471249660444988	0.00046467737535895	7.86659515060359e-05	0.00021111208596427173	0.00021733863578235002	3.147380551509003e-05
EX_gthox_e	3778302135.0	0.0	3778302135.0	1.0	0.3762446217821825	0.3859324801967987	0.1457847117821433	0.5316929978517525	0.4922497844792453	0.33732348334663453
EX_2obut_e	9913402320.0	1.0	9913402320.0	0.0	0.28405162814383467	0.2911992282526322	0.13387506085151296	0.026980049387562217	0.02849781913569895	0.006500067254047808
EX_crn_e	0.0	0.0	0.0	1.0	-6.441060801990023e-17	-7.359060164033276e-17	1.9410701674997763e-16	2.8241601191095578	2.9430453777995633	1.4904412513342815
EX_val__L_e_r	8583924380.0	1.0	8583924380.0	0.0	0.2008509667965022	0.20326821880781143	0.06882390528045013	0.11592670092999079	0.11930564883596076	0.025900473459499546
EX_spmd_e	1774824147.0	0.0	1774824147.0	1.0	0.003316767325601945	0.0029608943128672	0.0023999142123002624	0.013634986524494623	0.0113994444381155	0.011241483838469716
EX_sprm_e	188515817.0	0.0	188515817.0	1.0	0.0019063410153196366	0.0017937947406598499	0.0012331437728627804	0.028571727823979164	0.027476710340697152	0.01574469876301873
EX_5mthf_e	11055697.0	0.0	11055697.0	1.0	0.00016296943583595026	0.0001683591691935	4.3364871275368435e-05	0.000961986237784868	0.00101416078614785	0.0002335010401486588
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.824160119109605	2.9430453777996184	1.4904412513342842
EX_thbpt_e_r	8508163807.0	1.0	8508163807.0	0.0	4.33512143315078e-05	4.571948174483024e-05	2.1532948079712746e-05	1.5845082190390983e-05	1.3865479669283965e-05	1.1231509692803791e-05
EX_CE2705_e	8508163807.0	1.0	8508163807.0	0.0	4.33512143315078e-05	4.571948174483024e-05	2.1532948079712746e-05	1.5845082190390983e-05	1.3865479669283965e-05	1.1231509692803791e-05
EX_crtn_e	8529366422.0	1.0	8529366422.0	0.0	0.05976022510248433	0.053534238279518045	0.03367984634490165	0.02287590473112163	0.020029780337690248	0.01629956418586043
EX_his__L_e_r	8229722134.0	1.0	8229722134.0	0.0	0.140903685235183	0.1477748311510628	0.04282239781106276	0.08343071921915393	0.0837441659996519	0.04249285653060385
EX_lys__L_e_r	1844909594.0	0.0	1844909594.0	1.0	0.004577759144112509	0.004825625018886051	0.0019449073960132964	0.00864577331530543	0.00940424634435865	0.0036670025074414673
EX_carn_e_r	503631453.0	0.0	503631453.0	1.0	5.106391954028667	4.980733248254177	1.4132119081427357	7.934479749910852	7.978321866491065	0.6444578117317008
EX_csn_e_r	1542583022.0	0.0	1542583022.0	1.0	1.2739352890401678	0.9752902326702049	1.1299131132660138	6.122236584510384	4.671266048943144	5.402176737110277
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	9365179209.0	1.0	9365179209.0	0.0	0.21874178606676012	0.21840934581049515	0.07078075088360399	0.08403528019023747	0.07658554383725705	0.048824867284321775
EX_tcyntc	8174971913.0	1.0	8174971913.0	0.0	0.11061861798951088	0.1038527417687504	0.07491676779379432	0.0331534326946478	0.02619456004105685	0.027941061228979217
EX_tcynt_e	7619156519.0	1.0	7619156519.0	0.0	0.10812316807725103	0.09846244567573026	0.070029930501321	0.050881847495589126	0.0398790435937654	0.04414146516684187
EX_so3_e	1186819621.0	0.0	1186819621.0	1.0	0.06855532441063389	0.07189728376835411	0.027029404580789788	0.1618232425981094	0.16256318286269233	0.0704178471739689
EX_thr__L_e_r	9750889014.0	1.0	9750889014.0	0.0	0.2680573356219777	0.277576237737334	0.13205374731814865	0.025291768492865564	0.026683324149748548	0.006349361177668271
EX_trp__L_e_r	7271666116.0	1.0	7271666116.0	0.0	0.016388813899399758	0.015744321381284	0.009576058022532316	0.008863134375098135	0.009209201354094	0.002624152538866476
EX_anth_e	8220754024.0	1.0	8220754024.0	0.0	0.016382864486505024	0.015738120375643053	0.009575779041146376	0.005954913872729514	0.00626243288563255	0.0025749908644876317
EX_tyr__L_e_r	6187205300.0	1.0	6187205300.0	0.0	2.8297321832007293e-05	2.540272915562329e-05	1.8404183853391833e-05	2.0013678049457896e-05	2.0214062036318092e-05	1.1486371511695014e-05
EX_cystinex_r	4988280069.0	0.18198675915737084	4988280069.0	0.8180132613082829	0.17740574182939356	0.1822630466360442	0.019132979935827153	0.1769101620577822	0.18228021956906426	0.020741392011099744
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.745561060626873	11.93785224990749	0.6650123906938323	3.1665693070926237	3.328301946760333	0.7451244990340741
EX_gthrd_e_r	3968149681.0	0.0	3968149681.0	1.0	0.7172383841028693	0.7345285701990415	0.29397614874072553	0.9919536022524689	0.9088597378665512	0.6706415756165752
EX_cmp_e_r	8382490360.0	1.0	8382490360.0	0.0	1.1476245141236024e-05	1.1045105569721161e-05	5.53605860801979e-06	5.004797307197966e-06	5.165375108269695e-06	2.883501791688119e-06
HEX1	1656528363.0	0.0	1656528363.0	1.0	5.341874027174906	4.671684845104283	2.439720135076144	16.40326141128575	13.02988201253752	12.606977290393491
G6PP	1490832800.0	0.0	1490832800.0	1.0	2.654405440438145	1.9736909251355577	2.427825600419923	14.009832180185262	10.656882181760654	12.580015315640514
PGI	2687144181.0	0.0	2687144181.0	1.0	0.6910334392044681	0.5254142950891918	0.6035041376308872	1.2379399098568453	1.1938340327318013	0.7037354377682892
PFK	1578784640.0	0.0	1578784640.0	1.0	3.718523960401231	2.9615663328592348	2.7617573513165334	16.27570347962953	11.486166898025168	15.213507592854642
FBP	1582797486.0	0.0	1582797486.0	1.0	2.8739864540929405	2.0768504859203856	2.671876371071583	15.357843247124583	10.558790047896567	15.17682879544438
FBA	4510654415.0	0.0	4510654415.0	1.0	0.8445375063081834	0.7226862108646177	0.6036315872000887	0.9178602325045679	0.9021599575254102	0.5313432472896449
TPI	5242838278.0	1.0	5242838278.0	3.1195208709342394e-79	2.0171099538308517	1.9899508366307457	0.2614601973292691	1.9610189718674083	1.9892355951442937	0.45983154332497
GAPD	6261302680.0	1.0	6261302680.0	0.0	4.697258164938	4.7510603580285355	0.43802532384394627	4.283577474740025	4.38567007576974	0.933416269583966
PGK	4732758125.0	1.7170095564450977e-95	4732758125.0	1.0	3.05633885056869	3.298607483553039	1.356180482284974	3.256771621163896	3.2949719393689394	1.1140333298625078
DPGM	6268567039.0	1.0	6268567039.0	0.0	1.640919314369557	1.3178358380216957	1.291202673754153	1.026805853576274	0.8467198248517811	0.7881923765313051
DPGase	6268567039.0	1.0	6268567039.0	0.0	1.6409193143695913	1.3178358380217217	1.291202673754152	1.0268058535762816	0.8467198248517934	0.7881923765313046
PGM_f	9999987238.0	1.0	9999987238.0	0.0	7.050912456913339	7.225698890908379	1.219215859507771	2.617145537295333	2.824135737124229	0.7602435510733635
ENO_f	1670729068.0	0.0	1670729068.0	1.0	6.278371645120301	6.414491148802627	0.766548943401886	8.819000173551771	9.211167475599474	2.5196079459386818
PYK	246754.0	0.0	246754.0	1.0	4.440573551185314	4.486875802513131	0.4930447075330629	23.590248528670777	21.606125383555035	8.6659575923007
LDH_L	7438773322.0	1.0	7438773322.0	0.0	4.541234818512173	4.634529840572065	0.37199893086200136	3.888452751754462	3.9913435385295757	0.8224413900643565
r0407	5757395653.0	1.0	5757395653.0	0.0	1.172572447502083	1.2482269925534981	0.5688605315918132	1.0431587393628552	1.0475424892494796	0.5418400003986137
PRPPS	15970087.0	0.0	15970087.0	1.0	0.007197329447827037	0.00753541956747095	0.0019694244728054562	0.07081263144826139	0.06944998939998505	0.029844419498209283
G6PDH2r	8013343011.0	1.0	8013343011.0	0.0	1.996312101427621	2.116591832832261	0.6211217203484534	1.1554312244641376	1.0565065931112574	0.7471281867856562
PGL	8013343011.0	1.0	8013343011.0	0.0	1.9963121014276812	2.116591832832329	0.6211217203484792	1.1554312244641423	1.0565065931112607	0.7471281867856567
GND	8013343011.0	1.0	8013343011.0	0.0	1.9963121014276761	2.11659183283234	0.6211217203484882	1.1554312244640759	1.0565065931111346	0.7471281867856442
RPI	7660150940.0	1.0	7660150940.0	0.0	0.6702355867584042	0.7102025871182209	0.2070977573782545	0.43235216245357033	0.39858235589461194	0.25089227251651447
TKT2_f	7512038088.0	1.0	7512038088.0	0.0	0.7240174629973625	0.7655097461228029	0.21153785595234553	0.5037954682653192	0.47629857177687734	0.24991515377342616
RPE_f	8520959873.0	1.0	8520959873.0	0.0	1.5601640643905594	1.6493892544290207	0.4506791303929335	0.8400642701896018	0.7777321739438605	0.4939018375832331
TKT1_f	7631897702.0	1.0	7631897702.0	0.0	0.7218762521931311	0.7608346393593685	0.2005431473137254	0.49099867321205776	0.46007709170588673	0.2477632264712207
TALA_f	2376586556.0	0.0	2376586556.0	1.0	1.6444739030536637	1.7514340447235792	0.6947049926809532	2.5972213618020006	2.6655212344682937	1.0464285842167993
r0408	5757395653.0	1.0	5757395653.0	0.0	1.1725724475020693	1.2482269925534775	0.5688605315918176	1.0431587393628703	1.0475424892494858	0.5418400003986142
PDHm	195992.0	0.0	195992.0	1.0	1.7222826302497385	1.6702450481845332	0.5503624378145254	9.165639724393303	9.19118925414691	1.8051155868802287
PCm	33833068.0	0.0	33833068.0	1.0	7.741987694241806	6.9404687919268575	4.784682052106525	48.996397909918755	46.60498808653071	19.15592584752697
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21.738242805259315	19.739896908963345	8.602848793428889
CSm	9669168597.0	1.0	9669168597.0	0.0	26.04068522097249	26.252953316796457	1.7404751122585074	18.555504828361887	18.237268431560814	3.317553952912041
ACONTm_f	8540059645.0	1.0	8540059645.0	0.0	22.666622236480798	23.219874225262977	9.631636668387069	11.04792558575139	11.600378794698837	3.856107688268335
ICDHxm	2158056256.0	0.0	2158056256.0	1.0	11.614514263012309	8.39277558738845	10.766829281803467	23.856031929099675	24.145113383961487	12.207157020607092
ICDHym_f	6528690072.0	1.0	6528690072.0	0.0	49.99106208333095	51.66529166908933	25.111401495824108	37.1416518681298	37.24391640405179	17.317118677485645
AKGDm	605663910.0	0.0	605663910.0	1.0	11.375513481827944	11.548012971126816	0.6832305766554607	15.590729565733376	15.561975343600835	2.677702269009145
SUCOAS1m_f	1365552314.0	0.0	1365552314.0	1.0	10.807862537617092	11.48452900815482	4.644061270002419	17.061220498172663	17.023003690208153	3.3287515971135955
SUCD1m	1724490.0	0.0	1724490.0	1.0	11.576241857017065	11.746616766557661	0.6755586033274888	21.35491702621021	21.552894172044358	2.573076342582411
FUMm_f	3262143073.0	0.0	3262143073.0	1.0	84.34983509234289	88.42891406300666	35.788094825008166	137.63258945888012	129.61267453822887	86.39913215761221
MDHm_f	6659068262.0	1.0	6659068262.0	0.0	499.14118232707216	497.15595061856226	214.0346856562344	384.561341529125	371.4583748096918	145.47667698435785
ME1m	1493224135.0	0.0	1493224135.0	1.0	2.9619144829485506	2.1513564727786187	2.76053747975607	17.012214934570853	11.998954090697232	15.986036583192572
ME2m	3633158408.0	0.0	3633158408.0	1.0	3.5991007803837616	2.416930353623847	3.4226337934161233	4.827374603584652	4.294467331233346	3.1399754891463636
ME2	1432557627.0	0.0	1432557627.0	1.0	2.6474891235701317	2.0023313065232724	2.4260958783635673	11.754609714379937	9.56420586022709	9.374639564815718
ACITL	9993651143.0	1.0	9993651143.0	0.0	16.54420228858923	16.52795142238847	1.5343480251228943	4.2124193103187855	3.695843820874013	2.673955823375757
FUM_f	285946712.0	0.0	285946712.0	1.0	31.720033424922438	29.079136502052968	18.505165379953652	104.92204356550116	104.86636902315902	34.408781545912056
MDH_f	3931517588.0	0.0	3931517588.0	1.0	142.56487255131393	148.76982936559767	72.12266163001033	180.01965870117886	174.42266057092544	96.39881894401681
AKGMALtm_f	5359058807.0	1.0	5359058807.0	1.5311317203710132e-170	299.6232577424711	298.2609862167816	106.20710201124585	286.4791214262141	280.6167021175837	144.47054467623053
ACONT	10000000000.0	1.0	10000000000.0	0.0	43.93045992314845	43.49967582306218	7.26910869873562	7.84644041232983	7.759157787619506	3.7982345022188913
ICDHyr	10000000000.0	1.0	10000000000.0	0.0	43.93045992314658	43.499675823060045	7.269108698735529	7.846440412329846	7.759157787619549	3.798234502218899
PPA	172515572.0	0.0	172515572.0	1.0	6.692078403903864	6.411074983091751	2.54184574980682	24.666134626712964	23.260945419927744	10.24223274024408
Complex1ROS	4635406.0	0.0	4635406.0	1.0	23.522564680759274	23.860261555754562	3.4828844809424786	54.62627938497268	54.68968352932895	9.509863529778572
FADH2ETC	77828428.0	0.0	77828428.0	1.0	15.200485938936875	14.539980615702943	3.0116447404765894	35.29188986582407	33.84021489748406	9.536700499413639
CYOR_u10mi	281842.0	0.0	281842.0	1.0	37.54693981843462	37.70156956715144	2.6950501125827393	87.18686565189071	88.1093455170041	10.231039068277205
CYOOm2i	281842.0	0.0	281842.0	1.0	18.7734699092174	18.850784783575833	1.347525056291386	43.59343282594536	44.05467275850205	5.1155195341386035
ATPS4mi	121699.0	0.0	121699.0	1.0	63.005235070053175	62.954843741109435	7.103669955905789	164.18900035689842	165.8591150027868	20.60021143520048
GLUCYS	2846416598.0	0.0	2846416598.0	1.0	0.035250859461305455	0.0275255945823642	0.0294386359764166	0.07143239345107287	0.06320522213937466	0.0508528471557011
GTHS	2846416598.0	0.0	2846416598.0	1.0	0.03525085946130702	0.02752559458236615	0.029438635976418295	0.07143239345107237	0.06320522213937516	0.05085284715570099
SPODMm	4635406.0	0.0	4635406.0	1.0	0.5880641170189848	0.596506538893843	0.08707211202356151	1.365656984624296	1.3672420882332266	0.23774658824446276
GTHPi	6343697498.0	1.0	6343697498.0	0.0	0.025966961904405447	0.02523928737626975	0.014777611493291888	0.019233470110370687	0.01689930641273505	0.013927476945064373
GTHPm	4635406.0	0.0	4635406.0	1.0	0.5880641170189788	0.5965065388938339	0.08707211202356116	1.3656569846243007	1.3672420882332363	0.23774658824446368
GDR	5566154220.0	1.0	5566154220.0	0.0	0.05419641269762815	0.04882785044733055	0.03621135405140641	0.04711437374842107	0.041155114476866095	0.03401840062989147
GTHOr	4799881594.0	1.7059129147266632e-54	4799881594.0	1.0	0.05223634717909466	0.0483533181741221	0.03550198804415888	0.056316594022930225	0.0502883343184585	0.040434368200336517
GDRm	1909575929.0	0.0	1909575929.0	1.0	0.09984852174007212	0.0769615869303315	0.08286310892999667	0.36824801699875404	0.29686412146096	0.2988600656869064
GTHOm	1434645561.0	0.0	1434645561.0	1.0	0.1119709734967393	0.08868551876366175	0.09018102726877048	0.4657159697737937	0.4137690690832599	0.3269138197219067
r0885	3778302135.0	0.0	3778302135.0	1.0	0.7524892435641966	0.7718649603936782	0.2915694235643884	1.0633859957035072	0.9844995689584852	0.6746469666932641
PYRt2m_f	673492939.0	0.0	673492939.0	1.0	36.00677503360548	35.80272041415432	17.88948442329894	102.33242825731261	99.58002773827339	41.91944587495762
HMR_4964	9999999141.0	1.0	9999999141.0	0.0	60.47466221173453	60.25162349695165	8.090241453672324	12.058859722648505	11.87173644697155	4.77290368723118
r2420	984715163.0	0.0	984715163.0	1.0	53.91573371323958	53.918456231505374	7.780680757210522	99.76110163673917	101.91060408410797	32.37143346773467
ATPtm	88034900.0	0.0	88034900.0	1.0	55.20676974174436	54.97954636564276	6.831425042345555	115.16676330140488	116.88597871617378	25.034454386623196
FUMtm_f	1219331146.0	0.0	1219331146.0	1.0	42.757543894784405	41.771390261599365	21.4558455781998	149.71759815474874	155.7574070355396	80.1818195626088
CO2tm_f	3104573722.0	0.0	3104573722.0	1.0	154.8163303423031	162.29508036634977	68.37303647944418	201.50024967088896	207.08900588656365	61.236355999457274
O2tm	281469.0	0.0	281469.0	1.0	19.361534026236974	19.439124567497092	1.3941600296089125	44.959089810569324	45.45126493350798	5.242099531148966
r0801_f	113869663.0	0.0	113869663.0	1.0	11.524907678523943	11.620689775429849	5.003733495823485	28.064494255120362	28.547891317840403	5.45787158310492
THD1m	9767968260.0	1.0	9767968260.0	0.0	54.276195455451514	51.98239048951339	17.194942983088637	21.107246691006868	23.459266851043477	9.527322167954761
H2Otm_f	7941844864.0	1.0	7941844864.0	0.0	22.046480539931366	20.107177135266546	14.07730202424398	8.441966419494616	7.342283731727331	5.872217433896313
NH4tm_f	4263657436.0	0.0	4263657436.0	1.0	95.03335291791511	94.88230216649782	41.788168485765624	107.59588927798988	104.6416711837739	48.58915606045572
HCO3E	9993650864.0	1.0	9993650864.0	0.0	14.476143267433685	14.461951020427371	1.3425543235924624	3.685852468662113	3.2338666746003524	2.339713015685202
HCO3Em	34211838.0	0.0	34211838.0	1.0	7.798398089652362	6.997151099102623	4.78466028943071	49.02189423063415	46.631459184358945	19.157175697009308
GLUN	1711635791.0	0.0	1711635791.0	1.0	3.5247914363159105	2.610085583714449	3.102738574553836	16.384304556342954	11.882562243689836	15.130461618329756
GLNS	676947976.0	0.0	676947976.0	1.0	3.6808166343753266	2.8823897437217756	3.105714530287849	20.89489266092444	16.806957648863566	15.435952963636762
GLUt2m	1945755225.0	0.0	1945755225.0	1.0	0.2693642221857729	0.17363052576098165	0.29650088823045645	0.9577524603449881	0.7223086339873168	0.8409012962606138
GLNtm_1	2055343823.0	0.0	2055343823.0	1.0	0.2563326540714018	0.1808071388671141	0.26186806997618006	0.8701874578129811	0.6744783637291814	0.7389884382696241
GLUNm	2055343823.0	0.0	2055343823.0	1.0	0.2563326540713966	0.18080713886711713	0.2618680699761807	0.8701874578129791	0.674478363729171	0.7389884382696236
GLUPRT	9882018242.0	1.0	9882018242.0	0.0	5.0447316127005324e-05	5.242767519118403e-05	8.875564705841739e-06	2.3818932147146863e-05	2.4521448820989513e-05	3.551063617002905e-06
PRAGSr	9882018242.0	1.0	9882018242.0	0.0	5.044731612700754e-05	5.24276751911539e-05	8.875564705855816e-06	2.3818932146585737e-05	2.452144882142107e-05	3.551063616990277e-06
GARFT	9882018242.0	1.0	9882018242.0	0.0	5.0447316122793666e-05	5.242767518580698e-05	8.875564705296117e-06	2.38189321474245e-05	2.452144882176038e-05	3.5510636171322373e-06
PRFGS	9882018242.0	1.0	9882018242.0	0.0	5.044731612273805e-05	5.242767518613104e-05	8.87556470523329e-06	2.381893214742448e-05	2.4521448821760306e-05	3.5510636171322424e-06
PRAIS	9882018242.0	1.0	9882018242.0	0.0	5.0447316122969076e-05	5.242767518590583e-05	8.875564705316605e-06	2.3818932147424537e-05	2.452144882176129e-05	3.551063617132245e-06
AIRCr	9882018242.0	1.0	9882018242.0	0.0	5.044731612296913e-05	5.2427675185905976e-05	8.875564705316632e-06	2.3818932147424564e-05	2.4521448821761245e-05	3.551063617132253e-06
PRASCSi	9882018242.0	1.0	9882018242.0	0.0	5.044731612297484e-05	5.2427675186149644e-05	8.875564705291896e-06	2.3818932147424503e-05	2.4521448821761187e-05	3.55106361713224e-06
ADSL2r	9882018242.0	1.0	9882018242.0	0.0	5.044731612302723e-05	5.242767518507209e-05	8.875564705494386e-06	2.3818932147424588e-05	2.452144882176032e-05	3.551063617132241e-06
AICART	9882018242.0	1.0	9882018242.0	0.0	5.0447316124195025e-05	5.242767518623486e-05	8.875564705772079e-06	2.381893214742448e-05	2.452144882176037e-05	3.5510636171322433e-06
IMPC	9882018242.0	1.0	9882018242.0	0.0	5.044731612419544e-05	5.242767518623658e-05	8.87556470577189e-06	2.3818932147424598e-05	2.4521448821761153e-05	3.551063617132244e-06
ADSS	9882018162.0	1.0	9882018162.0	0.0	2.9872860813315673e-05	3.104554576182386e-05	5.255750947811879e-06	1.410460958534077e-05	1.4520611610570403e-05	2.1027964219378595e-06
ADSL1r	9882018162.0	1.0	9882018162.0	0.0	2.9872860813288006e-05	3.104554576135695e-05	5.255750947846409e-06	1.4104609585340683e-05	1.4520611610570447e-05	2.1027964219378802e-06
IMPDH2	9882018358.0	1.0	9882018358.0	0.0	2.057445531030275e-05	2.1382129424292426e-05	3.619813757711149e-06	9.714322557008991e-06	1.0000837207107515e-05	1.4482671953246837e-06
GMPS	3706050548.0	0.0	3706050548.0	1.0	5.8917527067890885e-06	5.4386470103113015e-06	3.825556341713907e-06	6.994714493238482e-06	7.082167299812216e-06	2.3684273083223697e-06
GMPS2	9813939155.0	1.0	9813939155.0	0.0	1.4682702603599747e-05	1.5225083850446362e-05	4.727278253574932e-06	2.719608063770807e-06	2.3667284909073285e-06	2.0112522819663233e-06
GK1	9882018358.0	1.0	9882018358.0	0.0	2.0574455310389302e-05	2.1382129424471194e-05	3.619813757707808e-06	9.714322558435286e-06	1.0000837207837647e-05	1.4482671957844606e-06
RNDR2	9882018354.0	1.0	9882018354.0	0.0	4.425642913908854e-06	4.599376661303053e-06	7.786355880067145e-07	2.089587426874841e-06	2.1512178169743675e-06	3.11527726988357e-07
ADK1	172514685.0	0.0	172514685.0	1.0	6.6920535459908335	6.411055168292176	2.541845598861904	24.66612288993596	23.260932576758563	10.242232841381696
RNDR1	9882018354.0	1.0	9882018354.0	0.0	5.894448427365049e-06	6.125841839356879e-06	1.0370532387041963e-06	2.7830906292676746e-06	2.8651752355196905e-06	4.1491917810543643e-07
CBPS	6638376869.0	1.0	6638376869.0	0.0	1.7432775459185904e-05	1.553559697750759e-05	1.197713828821671e-05	1.0370343671142428e-05	9.941138939228644e-06	5.783739195185113e-06
ASPCT	6638376869.0	1.0	6638376869.0	0.0	1.7432775459191033e-05	1.5535596977519e-05	1.1977138288217514e-05	1.0370343671142713e-05	9.941138939228914e-06	5.7837391951850405e-06
DHORTS	6638376869.0	1.0	6638376869.0	0.0	1.7432775459190982e-05	1.5535596977518905e-05	1.1977138288217524e-05	1.037034367114287e-05	9.941138939229122e-06	5.783739195185084e-06
DHORD9	6638376869.0	1.0	6638376869.0	0.0	1.7432775459191006e-05	1.5535596977518935e-05	1.1977138288217512e-05	1.0370343671142672e-05	9.941138939228942e-06	5.783739195185048e-06
ORPT	6638376869.0	1.0	6638376869.0	0.0	1.7432775459190976e-05	1.5535596977518945e-05	1.1977138288217527e-05	1.0370343671142677e-05	9.941138939228944e-06	5.783739195185043e-06
OMPDC	6638376869.0	1.0	6638376869.0	0.0	1.7432775459190955e-05	1.553559697751893e-05	1.1977138288217526e-05	1.037034367114267e-05	9.941138939228915e-06	5.783739195185052e-06
UMPK	9740008431.0	1.0	9740008431.0	0.0	3.994983282837339e-05	4.049018317754695e-05	9.151095188753783e-06	1.9276259259988975e-05	1.9133906860067974e-05	3.978611007416468e-06
