	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_ile__L_e_r	10000000000.0	1.0	10000000000.0	0.0	6.683795514345628e-05	6.825538180836551e-05	5.350057464075189e-06	4.261513661617179e-06	4.333850155960557e-06	9.256914761786281e-07
EX_met__L_e_r	3742095306.0	0.0	3742095306.0	1.0	0.0026805567766895085	0.00287581711043755	0.0013729110857888598	0.00337498514177467	0.0034894216602547002	0.0015910115843955142
EX_gly_e_r	8504504075.0	1.0	8504504075.0	0.0	0.10808107430753444	0.10549407926947925	0.06601669319019307	0.030130430878401525	0.0306452043929418	0.01639994034512166
EX_phe__L_e_r	10000000000.0	1.0	10000000000.0	0.0	9.906402696426428e-05	0.00010109998443755001	7.813278393304162e-06	5.490560986457945e-06	5.463489110431788e-06	1.4007035082728984e-06
EX_ser__L_e_r	9622453899.0	1.0	9622453899.0	0.0	0.12358002322533489	0.12387266897930829	0.06645894484776345	0.012188933519073826	0.0094572858639983	0.010393483371565737
EX_ala__L_e_f	6902562847.0	1.0	6902562847.0	0.0	2.427765056162071	1.824423864104534	2.1686600432072987	1.1439272263564602	0.8332222565941697	1.0454262720589371
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	9654897585.0	1.0	9654897585.0	0.0	0.02994381477326721	0.0314376784311623	0.00955226682797522	0.010369979438310204	0.010512269781342651	0.001096423117048671
EX_fol_e_r	18500755.0	0.0	18500755.0	1.0	0.00017810620454774057	0.0001882249307802	5.011870558111067e-05	0.001418120130461892	0.00146459611277515	0.0004388190015645781
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02676462844427206	0.0244642065846595	0.017657573232237298
EX_pyr_e	9957214946.0	1.0	9957214946.0	0.0	0.30377584027700943	0.31447087669426865	0.1250875257859832	0.0075078091165308065	0.00782411323313945	0.0030711022329580665
PYRt2	9957214946.0	1.0	9957214946.0	0.0	0.30377584027700943	0.31447087669426865	0.1250875257859832	0.007507809116530878	0.007824113233139501	0.003071102232958072
EX_gudac_e	6793231480.0	1.0	6793231480.0	0.0	0.03896838960182707	0.033212914355860795	0.02866396342019948	0.021347648168289306	0.01849511755205505	0.015946000880110094
EX_hdca_e_f	9772697409.0	1.0	9772697409.0	0.0	1.9875404713597538	1.9438696690998092	0.8443201743634786	0.30236431102100647	0.22356971816254023	0.2722252272093361
EX_ptrcIN_e	5200213187.0	1.0	5200213187.0	1.521656938147926e-54	0.0003315891540712647	0.00033588482521815	8.487212074894337e-05	0.00032214174526328627	0.00033180392935035	9.956460286147908e-05
EX_ptrcOUT_e	6515276392.0	1.0	6515276392.0	0.0	0.03119414611258597	0.0271894281245427	0.022026363950731955	0.01974626815833048	0.0171093630619368	0.014725086949010006
EX_biomassx	10000000000.0	1.0	10000000000.0	0.0	0.00023363542510588094	0.0002385901111178	1.8701394249383166e-05	1.489633478148347e-05	1.5149190626195124e-05	3.2358009919624885e-06
EX_gthox_e	5346294725.0	1.0	5346294725.0	8.525882667767198e-159	0.7156379414114603	0.6140817404122321	0.5217567618763634	0.6348892057993404	0.5583397393957747	0.44601502070847615
EX_2obut_e	166648317.0	0.0	166648317.0	1.0	0.013224779697350942	0.01326269229070925	0.0030627649412303774	0.043692502985251264	0.04504553852267395	0.011971621362166243
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	18.6748652732911	18.980107149890358	2.55754735257894	0.9439397381533067	0.9935193166280984	0.21525438120470544
EX_val__L_e_r	34127350.0	0.0	34127350.0	1.0	0.021101950699727617	0.02216129523331075	0.005796985721233997	0.07451826200783382	0.0772931575842119	0.018236952920244395
EX_spmd_e	604049690.0	0.0	604049690.0	1.0	0.002335364760926032	0.00211401080987685	0.0014657960191113571	0.01681505599181199	0.01544676272989675	0.010598383270371044
EX_sprm_e	598145631.0	0.0	598145631.0	1.0	0.0013762729018526932	0.0012470865301205001	0.0008627515455080318	0.01263744470465626	0.01106455529293815	0.00893765699161925
EX_5mthf_e	18500754.0	0.0	18500754.0	1.0	0.00017810621500367988	0.00018822495152800002	5.011870404200298e-05	0.0014181201376645592	0.00146459610867085	0.00043881900104499933
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	18.674865273291104	18.980107149890372	2.55754735257897	0.9439397381532978	0.9935193166281122	0.21525438120470625
EX_thbpt_e_r	10000000000.0	1.0	10000000000.0	0.0	3.8443577753754755e-05	3.913724003170895e-05	3.038665685548625e-06	1.625468586045377e-06	1.6189658353562378e-06	8.396584087905892e-07
EX_CE2705_e	10000000000.0	1.0	10000000000.0	0.0	3.8443577753754755e-05	3.913724003170895e-05	3.038665685548625e-06	1.625468586045377e-06	1.6189658353562378e-06	8.396584087905892e-07
EX_crtn_e	7199130953.0	1.0	7199130953.0	0.0	0.05221572478851237	0.0505161179628366	0.028191434381420646	0.031023151170849222	0.0285622584315476	0.018470480895634883
EX_his__L_e_r	3348014822.0	0.0	3348014822.0	1.0	0.08669082417822879	0.0909296555685243	0.039852152927483245	0.10977854865664835	0.11324937904476265	0.026451701622367887
EX_lys__L_e_r	1271998082.0	0.0	1271998082.0	1.0	0.008848841337314721	0.0084572245582559	0.005520376208272816	0.02418132680513222	0.02468140162176545	0.011360052714202937
EX_carn_e_r	9996936942.0	1.0	9996936942.0	0.0	24.094730907921136	23.786388055522938	3.066379750725879	12.607577269776383	12.56233896788395	1.0521434437986628
EX_csn_e_r	3186638497.0	0.0	3186638497.0	1.0	12.48493807073517	9.803411525139577	10.543565905719285	21.336448874856494	19.184173216088922	15.013857982375258
EX_cys__L_e	2237801.0	0.0	2237801.0	1.0	0.04135961091285743	0.043025350622375544	0.008100803221308931	0.0819679646893592	0.08309267760539646	0.008666513938382329
EX_cyan_e_r	7074555530.0	1.0	7074555530.0	0.0	0.10514433142902119	0.1073439499681737	0.04335545826612945	0.0744492527020326	0.0713972115253966	0.03359388799843485
EX_tcyntc	6928141055.0	1.0	6928141055.0	0.0	0.06012322549179899	0.0533641609745619	0.0405295928963609	0.033329782791578375	0.0287641492556023	0.024715980634968267
EX_tcynt_e	5220013959.0	1.0	5220013959.0	1.9982828720097715e-65	0.04502110593721896	0.035266430224103945	0.03741953007411333	0.041119469910457125	0.033059609056088804	0.033645879782621055
EX_so3_e	1027494249.0	0.0	1027494249.0	1.0	0.02968433923684828	0.03004721856076625	0.011473872138201665	0.08009597471021357	0.077349706644389	0.038837044358810975
EX_thr__L_e_r	194818239.0	0.0	194818239.0	1.0	0.010673014505550504	0.01080834677478635	0.0027159736116202033	0.040325105376659016	0.04158844234172425	0.011919255733104647
EX_trp__L_e_r	9977367836.0	1.0	9977367836.0	0.0	0.028015745116191346	0.02867226322218095	0.009698671536299762	0.001108107989559979	0.00103285566705075	0.0005681814863842475
EX_anth_e	9976335259.0	1.0	9976335259.0	0.0	0.02771364500393495	0.0283763642947579	0.009706245665999582	0.0008239773363384442	0.00074970200635305	0.0005240149939429247
EX_tyr__L_e_r	1800000.0	0.0	1800000.0	1.0	0.0	0.0	0.0	1.756894877160563e-06	1.644211824369927e-06	9.293575621582741e-07
EX_cystinex_r	7783289778.0	1.0	7783289778.0	0.0	0.07931858610030011	0.08219617464652795	0.0159179093221105	0.06464315140296166	0.0653812870699742	0.012684713714170952
EX_3hydroxybutanoatex_r	4536677638.0	2.2915951394872067e-282	4536677638.0	1.0	7.848876214797327	7.243093144067036	4.446339347929635	7.8083433538553235	8.067095439865179	1.906690169482648
EX_gthrd_e_r	5344322060.0	1.0	5344322060.0	5.107344125042745e-157	1.395045364919557	1.194270192836263	1.0443997100060494	1.2341470303204232	1.0795310255230133	0.8934750527319646
EX_cmp_e_r	9609030154.0	1.0	9609030154.0	0.0	4.535169988172169e-06	4.002941410630644e-06	3.137924741775161e-06	3.113709754528509e-07	2.903594636603555e-07	1.9856293593533804e-07
HEX1	6251566453.0	1.0	6251566453.0	0.0	19.012363258917027	15.554103850716007	13.947554242641651	14.246235625926497	10.5992038587353	13.00162580308436
G6PP	5429982568.0	1.0	5429982568.0	1.5688510850742538e-243	16.0513576674906	12.57317860260707	13.917514325956706	14.14327698235784	10.491957510549813	13.000564966072726
PGI	9997390323.0	1.0	9997390323.0	0.0	2.1562313169356404	2.163244069044503	0.8023774517541941	0.051961022318631166	0.05039149802887405	0.02924230121409815
PFK	976524272.0	0.0	976524272.0	1.0	1.626714178590341	1.6134604564461645	0.7575351731083513	13.302563472560976	9.809592200877214	11.90239960162604
FBP	220392041.0	0.0	220392041.0	1.0	0.3379423109290049	0.2421546199414248	0.29362419037853765	13.275842734080205	9.779820979230795	11.900769623838476
FBA	9934971566.0	1.0	9934971566.0	0.0	1.2887718676451634	1.2590862566492746	0.7450038587367429	0.026720738479155206	0.02541630878447305	0.01641151107930527
TPI	10000000000.0	1.0	10000000000.0	0.0	2.689287561013898	2.7538142032213946	0.6899010536468508	0.057895249049359734	0.058169153420364855	0.017372388647733446
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.645103244141462	5.786387292197727	1.354620719867246	0.11875761146272966	0.1204455153049472	0.03624248214336197
PGK	9905721255.0	1.0	9905721255.0	0.0	3.1378633872120827	2.8896142929137953	1.984412969087815	0.06334627806708903	0.059063688705518	0.04024538962000699
DPGM	9848952946.0	1.0	9848952946.0	0.0	2.50723985697937	2.3559807898941214	1.6640420414310937	0.055411333397253175	0.04799487863667725	0.039387681769246334
DPGase	9848952946.0	1.0	9848952946.0	0.0	2.5072398569794405	2.3559807898943435	1.664042041431065	0.055411333397256984	0.0479948786366809	0.039387681769246306
PGM_f	10000000000.0	1.0	10000000000.0	0.0	7.167376270715623	7.5536485618382745	1.7053299059865241	0.46406118332270374	0.46563258142093167	0.11424130420485837
ENO_f	9999998606.0	1.0	9999998606.0	0.0	7.4615360126046895	7.90609024772991	1.8450645793799365	0.5412072159809596	0.5504253296052446	0.13709240195639372
PYK	0.0	0.0	0.0	1.0	4.765781586403955	4.8444928732320784	1.5278487514658987	36.82341184219644	34.30338043536783	12.518494232307072
LDH_L	10000000000.0	1.0	10000000000.0	0.0	5.016170936663602	5.150008031102502	1.1373898947592336	0.07157942979092688	0.07370003669140815	0.008291969519567803
r0407	9941487149.0	1.0	9941487149.0	0.0	1.4005156933687615	1.3564163998632979	0.7570906580222306	0.03117451057021071	0.0289788091770239	0.01919484342518835
PRPPS	21464176.0	0.0	21464176.0	1.0	0.005125612795745152	0.0053012934331923	0.001480914845955872	0.042092181774858344	0.040674955439181204	0.017596377932135223
G6PDH2r	9740552684.0	1.0	9740552684.0	0.0	0.8047099789443374	0.8335293354954425	0.42196890675233617	0.050993521871459745	0.05066921588003885	0.030141632124803624
PGL	9740552684.0	1.0	9740552684.0	0.0	0.8047099789725624	0.8335293354923671	0.42196890677400134	0.050993521866639	0.05066921588483975	0.03014163212573952
GND	9740552684.0	1.0	9740552684.0	0.0	0.8047099789586488	0.833529335490246	0.4219689067605166	0.050993521866639	0.05066921588483975	0.030141632125739528
RPI	9373959340.0	1.0	9373959340.0	0.0	0.27165373486116534	0.28126912384162844	0.14056396398479387	0.045059295140237356	0.04389386588082185	0.01566553236784982
TKT2_f	9980600587.0	1.0	9980600587.0	0.0	0.56347875448207	0.545451603459049	0.18064012237052537	0.10477260348269024	0.10238570827854934	0.050636803962452494
RPE_f	9922616258.0	1.0	9922616258.0	0.0	0.7974717961275574	0.807593588344022	0.285557808278518	0.14207801946655904	0.1381757040753624	0.051163586172543726
TKT1_f	9640270671.0	1.0	9640270671.0	0.0	0.46956783627445947	0.4716534584424402	0.19519307966169216	0.10439840763474498	0.10057399455385	0.043819399330425265
TALA_f	9782735142.0	1.0	9782735142.0	0.0	1.0449419971089122	1.1275215449902194	0.3984820557677031	0.11033920495496297	0.1030833478828175	0.06465504360534015
r0408	9941487149.0	1.0	9941487149.0	0.0	1.4005156933947451	1.3564163999196739	0.7570906580076329	0.031174510570210628	0.0289788091770238	0.019194843425188356
PDHm	9999501587.0	1.0	9999501587.0	0.0	28.63723347624582	28.650842526763018	4.446480727830563	7.783014220773761	7.759781886661481	1.7699420709587639
PCm	4723419158.0	4.008162848148949e-102	4723419158.0	1.0	88.08379584696826	83.84489366585831	38.83702777172442	88.16267844692744	89.04228850511724	17.235381202134864
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	37.96667057405645	35.394150755708026	12.594657245184317
CSm	9995688817.0	1.0	9995688817.0	0.0	49.32622550947386	48.54774490266786	8.67735416113322	23.44861291596001	23.72855953474012	3.6719989038476992
ACONTm_f	2122877466.0	0.0	2122877466.0	1.0	10.518794803110618	8.69989087194402	8.006177981634423	21.373704587587145	21.068031135702483	10.812915870065487
ICDHxm	2495239231.0	0.0	2495239231.0	1.0	20.59904517803004	16.900013232137155	16.186549412049935	43.607718958429956	40.07148278753057	28.678977880082652
ICDHym_f	99182665.0	0.0	99182665.0	1.0	7.469855495699938	7.150543020462118	4.591823356992942	127.84522236111167	132.85364125032368	44.53434913310151
AKGDm	693269.0	0.0	693269.0	1.0	6.302769100574397	5.513973156818488	4.418012678613239	29.360360524800946	29.27407330055868	3.7912816707111245
SUCOAS1m_f	196723.0	0.0	196723.0	1.0	8.676984337806935	8.798503693998347	2.8771185309640006	29.26909089591716	29.14682265987628	4.365456173152925
SUCD1m	9798006833.0	1.0	9798006833.0	0.0	43.67353920185599	43.642855305967274	4.642520433964699	31.322753660756902	31.24146671156514	3.810749712737199
FUMm_f	9308181182.0	1.0	9308181182.0	0.0	181.09225420275945	181.98320896572804	56.59402570454714	70.50680250022525	65.57043261486376	43.27389580699476
MDHm_f	1665491233.0	0.0	1665491233.0	1.0	258.27372285779694	262.13713811705725	90.89784281160595	394.521576120098	398.1958771848082	101.11358020895462
ME1m	8626457121.0	1.0	8626457121.0	0.0	63.72873447500157	58.47466350754455	41.40720456505913	17.034944070394694	12.992883323967142	14.849380004222741
ME2m	1998060409.0	0.0	1998060409.0	1.0	6.770149152519363	5.707584384012206	5.140152899838922	20.66126096450087	18.029876874412828	14.721466331751637
ME2	6489778253.0	1.0	6489778253.0	0.0	28.722041501700414	27.337946071460124	16.793840119181073	20.28309716770876	17.544015350569286	14.587429899447663
ACITL	9962498197.0	1.0	9962498197.0	0.0	20.873333129403694	20.450942034791183	7.282235220911266	2.4182949266262597	1.7880178262823043	2.177811149855527
FUM_f	7045270128.0	1.0	7045270128.0	0.0	114.95842437994763	111.89622514403388	35.54221626606999	90.9415932246974	90.75249335493831	21.62936184070801
MDH_f	7061278007.0	1.0	7061278007.0	0.0	173.04979108613495	143.24957287308288	125.15580885398575	81.83670487377461	77.04403212112669	45.40342716118036
AKGMALtm_f	597234310.0	0.0	597234310.0	1.0	68.50609856770504	68.19262787004746	26.882484992134604	254.20085977981174	235.12113298678298	128.13621257293025
ACONT	4966285727.0	0.004507433987857501	4966285727.0	0.9954925670332387	56.198330405473726	56.471767564551804	19.91929319315117	57.745792318522234	55.715320454425814	28.96567593939187
ICDHyr	4966285727.0	0.004507433987857501	4966285727.0	0.9954925670332387	56.198330405442576	56.47176756453737	19.919293193147602	57.745792318518696	55.715320454438555	28.96567593938862
PPA	4423231011.0	0.0	4423231011.0	1.0	23.18749899154803	22.651106607588574	8.184542926989597	24.688183350509917	24.563910686559588	7.786402975050164
Complex1ROS	6573515794.0	1.0	6573515794.0	0.0	72.65517359450756	71.9824835196219	13.063136499898446	63.3321880004598	64.96676115839196	16.11602703463831
FADH2ETC	5620635118.0	1.0	5620635118.0	0.0	58.30819955041242	56.558747123121094	11.164888309845757	57.12102243533012	53.2052987226167	20.5969751907313
CYOR_u10mi	6946563313.0	1.0	6946563313.0	0.0	127.33062580724645	126.74018050834076	14.241504288708251	117.2866015914223	117.50334881370165	12.821376378962983
CYOOm2i	6946563313.0	1.0	6946563313.0	0.0	63.66531290362334	63.3700902541704	7.120752144354134	58.643300795711184	58.75167440685095	6.410688189481498
ATPS4mi	9091139972.0	1.0	9091139972.0	0.0	224.52204395218678	221.11673085978566	31.9169157940256	180.2187168172059	183.7777776815551	16.740785494226788
GLUCYS	4864017230.0	3.0381962239351836e-26	4864017230.0	1.0	0.03623051790279939	0.027675345401461847	0.03128905275986667	0.03563138127763452	0.03076673332539765	0.026754478054509617
GTHS	4864017230.0	3.0381962239351836e-26	4864017230.0	1.0	0.036230517902780826	0.027675345401406	0.0312890527598651	0.03563138127763453	0.03076673332539765	0.02675447805450963
SPODMm	6573515794.0	1.0	6573515794.0	0.0	1.8163793398626897	1.799562087990522	0.3265784124974584	1.583304700011469	1.6241690289597797	0.40290067586596584
GTHPi	7792500094.0	1.0	7792500094.0	0.0	0.05660991976379835	0.05759783313346015	0.02790773656808455	0.030258800672180064	0.030202405087929797	0.01544708488916747
GTHPm	6573515794.0	1.0	6573515794.0	0.0	1.8163793398626922	1.7995620879905299	0.3265784124974582	1.5833047000114693	1.6241690289597828	0.4029006758659655
GDR	6220139796.0	1.0	6220139796.0	0.0	0.03315485080156234	0.03071938946484205	0.021887965528966925	0.02387480306466796	0.02082972569671545	0.01711497319712974
GTHOr	7087311935.0	1.0	7087311935.0	0.0	0.05058703559055219	0.0469326000674503	0.032857792013104375	0.027867785019849347	0.02534524368245865	0.01818902879449797
GDRm	5368272023.0	1.0	5368272023.0	2.7757839386562424e-179	0.5459263501037251	0.4330654507237603	0.43976886061000664	0.4633061364065998	0.3917991633317513	0.3433441452612462
GTHOm	5522207440.0	1.0	5522207440.0	0.0	0.5548150483475183	0.48772039537713097	0.3868880046452358	0.48510935780564396	0.41856899333210795	0.3630812724759181
r0885	5346294725.0	1.0	5346294725.0	8.525882667767198e-159	1.4312758828223138	1.2281634808311743	1.0435135237520883	1.2697784115994575	1.1166794787933263	0.8920300414169258
PYRt2m_f	7337156108.0	1.0	7337156108.0	0.0	100.86380437967786	96.21007282091583	37.196363694227024	73.55991751101318	73.17091164525203	17.956089415944607
HMR_4964	6753746430.0	1.0	6753746430.0	0.0	77.07166353483771	77.38424941630336	23.54252257643698	60.16408724514544	58.0605523587574	29.01887134619856
r2420	9066994229.0	1.0	9066994229.0	0.0	114.13841156322911	115.21002082967202	32.92963211918209	61.56261240636488	62.805523777629574	20.752887845923066
ATPtm	9671409171.0	1.0	9671409171.0	0.0	136.43441677986723	136.60966435302151	21.33723476302936	92.03160996561274	94.32851846331127	12.071007742662237
FUMtm_f	5595524473.0	1.0	5595524473.0	0.0	25.573549729804505	26.0540259848879	9.626418743786482	24.130413379355247	22.039516258360212	15.199358999874923
CO2tm_f	6176597999.0	1.0	6176597999.0	0.0	161.77883736423988	161.46197033942508	67.574199281257	135.8278651754635	127.93244899836517	65.37694835641244
O2tm	6990860974.0	1.0	6990860974.0	0.0	65.48169224348356	65.18173825762233	7.339392102345907	60.22660549572581	60.432115688330576	6.397222328603158
r0801_f	10627278.0	0.0	10627278.0	1.0	11.487585850854787	12.47732394719465	5.216966900542476	30.808672260891964	30.619881239670658	5.192466281962649
THD1m	5427859140.0	1.0	5427859140.0	3.723943022689318e-241	105.08236759707923	96.48855539573802	54.830180807838914	92.04968259388916	95.4731517041446	32.59748479182972
H2Otm_f	282530358.0	0.0	282530358.0	1.0	7.414270374550804	6.920319381731702	4.610358923486072	42.0442054611368	42.74241778222989	17.312740005002933
NH4tm_f	4113799993.0	0.0	4113799993.0	1.0	94.13559075191486	94.42913934952179	46.270739459893754	108.467223421634	110.50553337307278	42.83863991469516
HCO3E	9962497968.0	1.0	9962497968.0	0.0	18.264157214790817	17.89456614909816	6.371955397506472	2.116007293523002	1.564515043521351	1.9055847287105332
HCO3Em	4721666796.0	2.154186278164477e-103	4721666796.0	1.0	88.0875657303867	83.84838812877096	38.836420405671376	88.18679921776835	89.0690375421218	17.236130245778934
GLUN	6097616897.0	1.0	6097616897.0	0.0	14.127812274942196	10.303743710234052	12.75612252759616	9.073141460399357	6.782461268954509	7.97521311689664
GLNS	5004207732.0	0.6277608658873626	5004207732.0	0.37223916341597973	16.089169200509453	12.580417029898985	12.682846329053229	14.348013883040586	12.761324010175105	8.397685417426995
GLUt2m	6337315336.0	1.0	6337315336.0	0.0	2.436846456193068	1.9668909930143796	2.00459187441535	1.5319926542398532	1.1782627395899894	1.2926994212734568
GLNtm_1	6259796558.0	1.0	6259796558.0	0.0	2.174290654806303	1.6217743929698725	1.9362684616193957	1.331031629915404	0.9858605182538451	1.2428945139769567
GLUNm	6259796558.0	1.0	6259796558.0	0.0	2.1742906548044467	1.6217743929585668	1.9362684616186991	1.331031629915404	0.9858605182538438	1.2428945139769567
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	2.6360182512327722e-05	2.691917942856226e-05	2.110006761181346e-06	1.6807137061113645e-06	1.7092546056972554e-06	3.6508409947884115e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	2.6360182512719752e-05	2.691917942777739e-05	2.1100067610453323e-06	1.6807137107792716e-06	1.7092547175190074e-06	3.650840863632487e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	2.636018251230509e-05	2.6919179428473335e-05	2.1100067610819652e-06	1.6807137108953865e-06	1.7092547176371859e-06	3.65084086376136e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	2.6360182511984535e-05	2.6919179427991515e-05	2.110006761075986e-06	1.6807137108953859e-06	1.709254717637185e-06	3.65084086376136e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	2.636018251215791e-05	2.6919179427802217e-05	2.110006761120865e-06	1.6807137108953863e-06	1.7092547176371838e-06	3.650840863761362e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	2.6360182512158027e-05	2.6919179427802393e-05	2.1100067611208695e-06	1.6807137108953859e-06	1.7092547176371816e-06	3.650840863761363e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	2.6360182512316155e-05	2.6919179427641413e-05	2.1100067610997538e-06	1.6807137108953859e-06	1.7092547176371838e-06	3.65084086376136e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	2.6360182513103326e-05	2.691917942922753e-05	2.1100067610748993e-06	1.6807137108953863e-06	1.709254717637188e-06	3.6508408637613545e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	2.6360182513734176e-05	2.691917942872231e-05	2.1100067610572603e-06	1.6807137108953873e-06	1.7092547176371876e-06	3.6508408637613587e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	2.636018251373438e-05	2.6919179428722315e-05	2.110006761057253e-06	1.6807137108953863e-06	1.7092547176371871e-06	3.6508408637613555e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.560944842690654e-05	1.594044468416956e-05	1.2494621051768403e-06	9.95258857173931e-07	1.0121579095821258e-06	2.1618870458546702e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.560944842674265e-05	1.5940444681882815e-05	1.2494621051271593e-06	9.95258857225187e-07	1.0121579096443607e-06	2.1618870458960785e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	1.0750734087094184e-05	1.0978723964422335e-05	8.605446564132344e-07	6.854548527650918e-07	6.97090036072828e-07	1.488953818208556e-07
GMPS	9964726854.0	1.0	9964726854.0	0.0	7.098697900352891e-06	7.598917154253844e-06	2.8124739356644094e-06	1.5090403516283595e-07	1.5278079485442875e-07	9.862141229208535e-08
GMPS2	8968752831.0	1.0	8968752831.0	0.0	3.652036186621801e-06	3.1537384552587735e-06	2.699907137312141e-06	5.34550818563777e-07	5.454321293248044e-07	1.7443893801057452e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	1.0750734087116747e-05	1.0978723964367851e-05	8.605446564156207e-07	6.854548526548905e-07	6.970900359869031e-07	1.4889538181397359e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	2.3125234377076876e-06	2.3615649198973694e-06	1.8510640028052843e-07	1.4744392166578567e-07	1.4994668881443244e-07	3.202795821833676e-08
ADK1	4423226911.0	0.0	4423226911.0	1.0	23.187486002332722	22.651093632207772	8.184542879195137	24.68818252232811	24.5639099923722	7.786402991534153
RNDR1	10000000000.0	1.0	10000000000.0	0.0	3.080015808420253e-06	3.145333435182211e-06	2.4654048042055136e-07	1.9637838142574832e-07	1.9971178002907468e-07	4.265756447715833e-08
CBPS	9774222650.0	1.0	9774222650.0	0.0	1.1342048601509255e-05	1.0964798059454572e-05	6.799963611185479e-06	5.556619143876069e-07	5.1503527820713e-07	3.343867073966226e-07
ASPCT	9774222650.0	1.0	9774222650.0	0.0	1.1342048601610266e-05	1.096479805883841e-05	6.799963611139712e-06	5.55661914625382e-07	5.150352778415866e-07	3.343867076459759e-07
