	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_2obut_e	9785430561.0	1.0	9785430561.0	0.0	0.46598559444674303	0.4803027502812372	0.21315763070195584	0.046179976327220526	0.0466816027361157	0.01102004083139694
EX_crn_e	0.0	0.0	0.0	1.0	-2.7596180383492438e-18	-5.41848003043682e-19	1.7905445970547215e-17	0.9375631961313438	0.9668589799797487	0.18586231561256367
EX_val__L_e_r	9700418579.0	1.0	9700418579.0	0.0	0.29247807641373735	0.2918199795909458	0.1236922341466639	0.07316304283933946	0.07583385302346625	0.019062254944842316
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0181303475596253	0.0161157208757432	0.012610284898806463
EX_sprm_e	216890849.0	0.0	216890849.0	1.0	0.0005343293606047137	0.0005358014200279	0.0002422003437565943	0.013476619645995953	0.012119975197555	0.009242518037489754
EX_5mthf_e	44781951.0	0.0	44781951.0	1.0	0.0002647467987639742	0.00027676621336065	8.24552118466597e-05	0.0013982571359019182	0.001450389239144	0.0004219792316290374
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.937563196131344	0.9668589799797499	0.18586231561256378
EX_thbpt_e_r	9431430705.0	1.0	9431430705.0	0.0	1.3109607801805247e-05	1.3951925349706432e-05	7.0077863457046695e-06	1.6068944340363241e-06	1.5616540979698252e-06	8.919863772544235e-07
EX_CE2705_e	9431430705.0	1.0	9431430705.0	0.0	1.3109607801805247e-05	1.3951925349706432e-05	7.0077863457046695e-06	1.6068944340363241e-06	1.5616540979698252e-06	8.919863772544235e-07
EX_crtn_e	5661197735.0	1.0	5661197735.0	0.0	0.03667939233617073	0.02795611668691455	0.033530196820757995	0.025957049443236742	0.02246314897178425	0.01778328811119996
EX_his__L_e_r	3457221911.0	0.0	3457221911.0	1.0	0.08262882064720412	0.07844704842107636	0.05183205809602435	0.1049021325331996	0.1076329531358001	0.02759329110374386
EX_lys__L_e_r	8875230759.0	1.0	8875230759.0	0.0	0.11116905842210252	0.1072791301558879	0.06958832648652132	0.024096560068703376	0.02385670802671455	0.011227735537324363
EX_carn_e_r	667132151.0	0.0	667132151.0	1.0	7.993618279981608	7.969186267419391	2.7630097454984517	12.564935319530873	12.557199902792366	1.1437417166098456
EX_csn_e_r	2893120308.0	0.0	2893120308.0	1.0	10.14208774596232	10.068529575322728	3.7219247484980293	21.061187854550706	18.365458803849897	15.256522473533472
EX_cys__L_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0840987596408111	0.08495747763899225	0.008185497175778675
EX_cyan_e_r	7731977784.0	1.0	7731977784.0	0.0	0.13651195823946702	0.127528847407192	0.06441301053464872	0.07855823199774443	0.07535237762535729	0.036860715605372844
EX_tcyntc	7344001016.0	1.0	7344001016.0	0.0	0.08070768637546281	0.06777218299443624	0.060263414762610934	0.036579854128580315	0.0311718741617059	0.02677517416255069
EX_tcynt_e	5769318570.0	1.0	5769318570.0	0.0	0.0558042718640013	0.044121280182936554	0.04578963594697976	0.041978377869166	0.03484209146771455	0.03204776987362461
EX_so3_e	8594226125.0	1.0	8594226125.0	0.0	0.1780338942053782	0.18420266497530347	0.06871687100775663	0.08655767053941824	0.08316291495671549	0.041216407235572676
EX_thr__L_e_r	9803988996.0	1.0	9803988996.0	0.0	0.46604551753520546	0.48036151082236356	0.2131573687592448	0.0429676127952681	0.04326992592543425	0.010933855359043872
EX_trp__L_e_r	8943607238.0	1.0	8943607238.0	0.0	0.005231959511978959	0.00561259561021615	0.0028389162924507614	0.0010456687115708936	0.00098990971672685	0.0005423186545307039
EX_anth_e	9223080610.0	1.0	9223080610.0	0.0	0.005229925733157951	0.0056105189349479005	0.0028389177448833597	0.0007487783045644259	0.0006779833516168	0.000498707856257331
EX_tyr__L_e_r	9182379734.0	1.0	9182379734.0	0.0	1.129558520202691e-05	1.0463065303533605e-05	7.015351229179674e-06	1.8607073536266563e-06	1.7923297423068583e-06	9.526996735603195e-07
EX_cystinex_r	10000000000.0	1.0	10000000000.0	0.0	0.1816095961367133	0.18477561722410454	0.014795050559944704	0.06564688485688074	0.0666703347943714	0.012562672574767824
EX_3hydroxybutanoatex_r	10785785.0	0.0	10785785.0	1.0	1.257045186971968	1.0506172655412145	0.803895638631465	8.008443710071663	8.186812005043759	1.7841507028304306
EX_gthrd_e_r	143771035.0	0.0	143771035.0	1.0	0.02459751077622717	0.01966353450551495	0.020016785518940008	1.1879748381729875	1.027612464269648	0.8799028300272068
EX_cmp_e_r	9714456754.0	1.0	9714456754.0	0.0	4.166372765983347e-06	4.388133920196927e-06	2.1496779162405085e-06	2.9443071767667856e-07	2.8208974851409457e-07	1.8381750369489464e-07
HEX1	1765236903.0	0.0	1765236903.0	1.0	2.934105340753065	2.9187926496638	0.19839866307421228	11.928395299642714	9.239698019589435	10.005498137725603
G6PP	99488529.0	0.0	99488529.0	1.0	0.1587891158878945	0.11121748707999835	0.15507183409429467	11.82478005933096	9.134885879681715	10.00503682809645
PGI	9841427557.0	1.0	9841427557.0	0.0	1.4969670606074195	1.5697061872381919	0.7870315729875026	0.049707287600869794	0.0488663061786203	0.028590005833613
PFK	810057563.0	0.0	810057563.0	1.0	1.4525901131265901	1.4274847878783297	0.6775481082378974	13.873246168155454	11.08808000124793	11.539369744063084
FBP	95906532.0	0.0	95906532.0	1.0	0.1604649465432435	0.10575390288120926	0.15965374351685374	13.848421993833313	11.065732446552994	11.538632607996307
FBA	9955170367.0	1.0	9955170367.0	0.0	1.2921251665834117	1.288565943434826	0.6352022170779217	0.024824174321421522	0.0208809495700146	0.01817679095545526
TPI	10000000000.0	1.0	10000000000.0	0.0	2.3484434532948404	2.3711886403686444	0.28104397038641654	0.05558587908506448	0.05493924488582845	0.017137877963026207
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.1226251029326875	5.144376927590583	0.34080513131623347	0.1141110539142744	0.11394547746316715	0.03637652385915514
PGK	10000000000.0	1.0	10000000000.0	0.0	4.968053181150653	4.989687975524398	0.3681764467927155	0.06051110724860085	0.05490955342318585	0.04023635464259711
DPGM	7304262725.0	1.0	7304262725.0	0.0	0.15457192178216728	0.1082254944933127	0.15448360215113874	0.053599946663208387	0.047080955014720705	0.037740467997945726
DPGase	7304262725.0	1.0	7304262725.0	0.0	0.15457192178216664	0.1082254944933132	0.15448360215113888	0.053599946663211856	0.0470809550147232	0.0377404679979458
PGM_f	10000000000.0	1.0	10000000000.0	0.0	21.41223971937291	23.085767222876846	8.118002158463165	0.46018046324498374	0.4695122394367778	0.10867949647607804
ENO_f	10000000000.0	1.0	10000000000.0	0.0	20.488629230529394	21.214447443248872	6.8852881521237155	0.5003928028693839	0.504944898133588	0.13974155269616187
PYK	0.0	0.0	0.0	1.0	5.063865926354315	5.086280824278564	0.34474099870793834	37.374664349693006	35.11241411046586	12.995589137174719
LDH_L	10000000000.0	1.0	10000000000.0	0.0	4.855381716048658	4.90322144553968	0.20071599422275055	0.07168509894527032	0.07337530483757576	0.007691531855760552
r0407	9855433251.0	1.0	9855433251.0	0.0	1.0563182867113883	1.0315698635463142	0.637845301477728	0.03076170476365047	0.0289157943198905	0.019302140615553656
PRPPS	2246665.0	0.0	2246665.0	1.0	0.001092512718369368	0.0010954774429343	0.0004838820746130129	0.045085869827120116	0.0437833337420242	0.019568078766292248
G6PDH2r	9791182140.0	1.0	9791182140.0	0.0	1.2783071017499772	1.2023251842799096	0.7830980459028393	0.053903757055643	0.05317778350833985	0.02970483768501749
PGL	9791182140.0	1.0	9791182140.0	0.0	1.2783071017499843	1.2023251842799159	0.7830980459028394	0.05390375705010439	0.0531777834927527	0.02970483768504064
GND	9791182140.0	1.0	9791182140.0	0.0	1.2783071017500023	1.2023251842798621	0.7830980459029399	0.05390375705010437	0.0531777834927527	0.029704837685040644
RPI	9460303918.0	1.0	9460303918.0	0.0	0.4268307090624703	0.40150820605981985	0.26107284821872356	0.0480251655692289	0.047620648066155444	0.01674982642224253
TKT2_f	9449749272.0	1.0	9449749272.0	0.0	0.49577290429149895	0.46904077178755055	0.2585959881079396	0.11435239994088757	0.11236676315076335	0.0511247076753586
RPE_f	9935340516.0	1.0	9935340516.0	0.0	1.0810498329780416	1.0262427913354784	0.520057954794096	0.14043845692392065	0.13590600790755913	0.05756347513155759
TKT1_f	9357376550.0	1.0	9357376550.0	0.0	0.48342614921287835	0.453693077723906	0.2655889292770985	0.10699903123478124	0.102101277367299	0.048454410027100575
TALA_f	9884764659.0	1.0	9884764659.0	0.0	1.568779700318929	1.4850956056444595	0.7545457188684801	0.12511428375812034	0.11907306697224435	0.06726636273382872
r0408	9855433251.0	1.0	9855433251.0	0.0	1.0563182867113916	1.0315698635463209	0.6378453014777286	0.030761704763650463	0.028915794319890352	0.019302140615553666
PDHm	1.0	0.0	1.0	1.0	0.8229628905853209	0.835047540230256	0.3229678371495254	7.695728014801367	7.69478128307877	1.7070827890505211
PCm	0.0	0.0	0.0	1.0	1.5646730792932588	1.34440587407727	1.0916281731416888	90.0568748661247	90.04867541206009	16.146757769394465
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	38.5627886782006	36.205537142425285	13.10190735683488
CSm	249522.0	0.0	249522.0	1.0	3.6959169742688847	3.3211708816428924	1.5894125219119049	23.761382778303688	23.951503735013596	3.434218615582048
ACONTm_f	9137168569.0	1.0	9137168569.0	0.0	90.52734232243202	90.10066089878771	47.77397867568414	21.788782893062102	21.692522800227607	10.221465643138403
ICDHxm	454002317.0	0.0	454002317.0	1.0	3.242259010043437	2.2410186798693656	3.1431243210807533	40.483545276996196	35.480063972556664	28.13373431065596
ICDHym_f	30837717.0	0.0	30837717.0	1.0	4.672041769650615	5.344279230432531	2.4545742470271477	110.59224337824647	112.39041053093962	45.73579199327456
AKGDm	0.0	0.0	0.0	1.0	0.9215455518623773	0.7090619481570704	0.7942371486750106	29.43983357241733	29.373223315161205	3.630863404770287
SUCOAS1m_f	142322779.0	0.0	142322779.0	1.0	11.784538636807667	11.567035184650809	6.406735059361116	27.910489269608767	27.940096873610585	4.026369335171149
SUCD1m	0.0	0.0	0.0	1.0	1.2139818628821013	1.0059887734122748	0.8060940697503809	31.38811833007039	31.29041668305278	3.6373830312039486
FUMm_f	8714893614.0	1.0	8714893614.0	0.0	162.12769916115053	163.0893678925524	67.99243737456597	70.13982160182559	69.4059320427705	38.506453494602944
MDHm_f	8497430463.0	1.0	8497430463.0	0.0	665.7901730883632	696.3102917839846	211.9519033912726	401.5213924209408	410.1071910384669	97.00486977786927
ME1m	350940468.0	0.0	350940468.0	1.0	0.7213059678688492	0.5201554076575766	0.6874809312263611	16.326352220735092	12.864133413368714	13.643593342563923
ME2m	147539664.0	0.0	147539664.0	1.0	0.991401123926592	0.7317903326173749	0.9006058459431885	23.871315950866165	22.457518764123137	14.104188351654729
ME2	48320950.0	0.0	48320950.0	1.0	0.1415932625251465	0.10369471678631205	0.131838995438247	18.959581471151736	16.103467827667167	14.196250256968629
ACITL	6604543611.0	1.0	6604543611.0	0.0	2.946475899631851	2.8073796017499877	0.8477845135128727	2.442477000388766	1.8977317373760523	2.0833002711686253
FUM_f	770816242.0	0.0	770816242.0	1.0	37.66450676753154	31.452311465662266	28.01650171056872	91.82611047787364	91.80460500920705	21.260813513664218
MDH_f	8958735050.0	1.0	8958735050.0	0.0	276.8425288074795	269.9279390561127	146.26813270985826	83.82310536544452	82.31946335255682	43.387642780522484
AKGMALtm_f	6741922909.0	1.0	6741922909.0	0.0	355.8898344377026	358.5217637047131	165.63492451955346	258.15548249545657	254.00224161928807	92.23623617170311
ACONT	212807903.0	0.0	212807903.0	1.0	9.139204744699347	8.416283723638308	4.01894392294692	66.86809817064291	65.38693034802964	32.08853209076729
ICDHyr	212807903.0	0.0	212807903.0	1.0	9.139204744699345	8.416283723638273	4.018943922946907	66.8680981706421	65.38693034803146	32.08853209076673
PPA	665476.0	0.0	665476.0	1.0	0.4623417840317278	0.4483459458329994	0.15347933812769046	24.040398912139857	23.799075824749394	8.150969517447862
Complex1ROS	540620.0	0.0	540620.0	1.0	1.903995917887581	1.8804145976176425	0.49684598211841935	66.72543611878392	68.06698864827577	15.9508896031184
FADH2ETC	0.0	0.0	0.0	1.0	2.0436485522873684	1.8758320165792397	0.8852266635278085	54.231446303989465	50.37099060734147	18.79064926785192
CYOR_u10mi	0.0	0.0	0.0	1.0	3.8524512831905438	3.642737322703955	1.1402088742688996	117.62061117962662	117.64397813956126	12.13961965424537
CYOOm2i	0.0	0.0	0.0	1.0	1.9262256415952719	1.8213686613519775	0.5701044371344498	58.81030558981344	58.8219890697806	6.069809827122673
ATPS4mi	0.0	0.0	0.0	1.0	3.9632368931777076	3.7818383046412265	1.5421495307576234	181.69328924516768	184.7475974240569	15.188429852731748
GLUCYS	2965313726.0	0.0	2965313726.0	1.0	0.01594858673190004	0.01202298011026315	0.014270124869892821	0.03156433098711752	0.02579888917923525	0.024315201786342097
GTHS	2965313726.0	0.0	2965313726.0	1.0	0.015948586731902095	0.01202298011027305	0.014270124869892488	0.03156433098711752	0.02579888917923525	0.024315201786342108
SPODMm	540620.0	0.0	540620.0	1.0	0.04759989794718705	0.0470103649404402	0.012421149552961482	1.6681359029696023	1.7016747162068824	0.39877224007795503
GTHPi	8794204007.0	1.0	8794204007.0	0.0	0.08856620315549475	0.08975219168020246	0.045002088301533856	0.027877997986778955	0.02710181175439555	0.015138295203171443
GTHPm	540620.0	0.0	540620.0	1.0	0.04759989794718688	0.04701036494044025	0.012421149552961518	1.6681359029696	1.701674716206882	0.3987722400779549
GDR	9002804600.0	1.0	9002804600.0	0.0	0.10707527378961194	0.1060623429551085	0.06149481466661953	0.023713460223653577	0.020075126416578902	0.018016052877227573
GTHOr	7526596754.0	1.0	7526596754.0	0.0	0.06998658807592345	0.05823010661612125	0.054558451797156425	0.02802603263556443	0.0254648423505212	0.018148123204426755
GDRm	189022618.0	0.0	189022618.0	1.0	0.013564919006188387	0.010851283393576501	0.011387342323111883	0.5587708693382257	0.45890057596822825	0.43723256374430874
GTHOm	180188825.0	0.0	180188825.0	1.0	0.013761930186925645	0.01117802427499755	0.011157329707581001	0.49959544905139236	0.42076665934198787	0.37507843633385357
r0885	111282358.0	0.0	111282358.0	1.0	0.04054609750812167	0.03766216667652125	0.022812249379511495	1.2195391691607103	1.0644698694685313	0.8780714722831746
PYRt2m_f	9483433.0	0.0	9483433.0	1.0	20.615834956760047	19.830476871746043	8.329884502883962	74.45288535672822	73.82639971891649	17.199002692978237
HMR_4964	230137420.0	0.0	230137420.0	1.0	12.08568064433202	11.20369339713453	4.743324281427914	69.31057517102847	67.85398542088276	32.14686226308439
r2420	11761099.0	0.0	11761099.0	1.0	2.1463566675066006	1.8901345053341732	1.4201840209194891	61.721928806707645	63.78131104056534	21.108363345501157
ATPtm	177261.0	0.0	177261.0	1.0	2.3716742527846164	2.1108773783685937	1.38863284129296	91.61523233469637	94.47169971467511	12.95074762416985
FUMtm_f	727568446.0	0.0	727568446.0	1.0	8.768700775633853	8.961059268111345	4.177382607332634	32.02761579606	31.91811133148841	15.39877873988613
CO2tm_f	5733510036.0	1.0	5733510036.0	0.0	174.41316018363443	185.96688663820288	76.2789334332798	160.2976925435153	155.73992241834011	66.70015124440955
O2tm	0.0	0.0	0.0	1.0	1.9738255395424789	1.8687279506874344	0.578705589504292	60.47844149278447	60.54874578813555	6.10869542304364
r0801_f	49240.0	0.0	49240.0	1.0	7.3536055947696255	7.856079321686326	3.648892573880312	30.658205051166377	30.689389734441093	4.846865250348209
THD1m	81840515.0	0.0	81840515.0	1.0	13.037267553678495	12.590545843588032	4.865170565024534	90.34511631329772	93.00420463160606	31.658694897488004
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.89334806273702	43.231289262014286	15.07037154924244
NH4tm_f	6072549100.0	1.0	6072549100.0	0.0	125.44389357454624	128.42481604712384	46.84121150993118	109.24807819977795	111.637699920088	39.53781389919421
HCO3E	6604526366.0	1.0	6604526366.0	0.0	2.5781557487979248	2.4564405449741056	0.7418131358730835	2.137166680927258	1.6605142891980509	1.8228877109728514
HCO3Em	0.0	0.0	0.0	1.0	1.5914922306142718	1.3700951205688976	1.0944697736191682	90.07778891958856	90.06876553936038	16.145371592303377
GLUN	479804806.0	0.0	479804806.0	1.0	0.6227528412349448	0.6178460747438977	0.1989841532595387	10.382656221506037	7.6191260153761355	9.26372547223171
GLNS	1585132.0	0.0	1585132.0	1.0	0.14199099175875912	0.10119455493404389	0.13897714666513616	15.399375864337754	13.036534084104225	9.618331373192992
GLUt2m	393336234.0	0.0	393336234.0	1.0	0.07444614854410633	0.05293673089656975	0.07183609133948496	1.5414168481214847	1.200578482780379	1.2938807274427475
GLNtm_1	778300615.0	0.0	778300615.0	1.0	0.11261350274274497	0.0804868751319429	0.1088191883179976	1.1877131221385342	0.8912983573107289	1.054469051392317
GLUNm	778300615.0	0.0	778300615.0	1.0	0.11261350274279931	0.0804868751321973	0.108819188317989	1.187713122138534	0.8912983573107292	1.0544690513923167
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	1.724508724840947e-05	1.737649176840179e-05	4.308165974119373e-07	1.7201810061611173e-06	1.7599652317793127e-06	3.8489294234522213e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	1.7245087248674453e-05	1.7376491768410103e-05	4.308165974160464e-07	1.720181017645369e-06	1.759965236757617e-06	3.848929423180717e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	1.7245087248742314e-05	1.7376491768405807e-05	4.30816597431709e-07	1.7201810177374632e-06	1.7599652369701265e-06	3.8489294233796935e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	1.7245087248742287e-05	1.737649176840586e-05	4.3081659743171356e-07	1.7201810177374632e-06	1.759965236970127e-06	3.848929423379693e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	1.7245087248353323e-05	1.7376491767880436e-05	4.3081659739711576e-07	1.7201810177374634e-06	1.7599652369701274e-06	3.8489294233796967e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	1.7245087248353272e-05	1.7376491767880328e-05	4.308165973971158e-07	1.7201810177374622e-06	1.759965236970127e-06	3.8489294233796946e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	1.7245087248522604e-05	1.737649176779882e-05	4.308165974143543e-07	1.7201810177374624e-06	1.759965236970127e-06	3.848929423379692e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	1.7245087246088187e-05	1.737649176268263e-05	4.3081659729706105e-07	1.7201810177374626e-06	1.7599652369701257e-06	3.8489294233796925e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	1.7245087246308165e-05	1.7376491762689046e-05	4.3081659746791596e-07	1.720181017737463e-06	1.759965236970128e-06	3.8489294233796914e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	1.7245087246253108e-05	1.7376491762322586e-05	4.3081659753117397e-07	1.7201810177374622e-06	1.7599652369701274e-06	3.848929423379693e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.0211844165859732e-05	1.028965660914842e-05	2.551121881077409e-07	1.0186279075231947e-06	1.042188072562417e-06	2.279186945084328e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.0211844164772365e-05	1.028965660514005e-05	2.5511218820257397e-07	1.018627907562479e-06	1.0421880726114797e-06	2.2791869451250067e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	7.03324308040853e-06	7.086835162300146e-06	1.7570440920928863e-07	7.01553109446803e-07	7.177771639551982e-07	1.5697424783798778e-07
GMPS	10000000000.0	1.0	10000000000.0	0.0	5.136334314487117e-06	5.281520831079944e-06	8.965895131459212e-07	1.2528348882800173e-07	1.1659081833968184e-07	1.0168161693365887e-07
GMPS2	9554054532.0	1.0	9554054532.0	0.0	1.896908765921663e-06	1.7440429379623785e-06	8.843623341722048e-07	5.762696218963313e-07	5.859487521703881e-07	1.7078197490104124e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	7.033243080408545e-06	7.086835162300103e-06	1.7570440920929104e-07	7.015531093609369e-07	7.177771637726021e-07	1.5697424782030232e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	1.5128771057483072e-06	1.524404963931552e-06	3.779468091432288e-08	1.5090671710594733e-07	1.5439657256495034e-07	3.3765752636014534e-08
ADK1	665449.0	0.0	665449.0	1.0	0.4623332865169187	0.4483374802960658	0.15347932670995532	24.040398064512846	23.79907479062269	8.150969525315647
RNDR1	10000000000.0	1.0	10000000000.0	0.0	2.0149786709515747e-06	2.0303324549919205e-06	5.033817725736558e-08	2.0099042752396973e-07	2.0563851446296427e-07	4.49721071936887e-08
CBPS	9541398491.0	1.0	9541398491.0	0.0	6.608909911167464e-06	6.547032051007249e-06	4.046021529192247e-06	5.627959424377719e-07	4.989642767618026e-07	3.590576454186385e-07
ASPCT	9541398491.0	1.0	9541398491.0	0.0	6.608909911167362e-06	6.547032051007207e-06	4.046021529192182e-06	5.627959425853838e-07	4.98964276511926e-07	3.590576453932677e-07
DHORTS	9541398491.0	1.0	9541398491.0	0.0	6.608909911167263e-06	6.54703205100711e-06	4.046021529192109e-06	5.627959424477749e-07	4.989642767710259e-07	3.5905764541913913e-07
DHORD9	9541398491.0	1.0	9541398491.0	0.0	6.60890991116726e-06	6.547032051007101e-06	4.046021529192099e-06	5.627959426699093e-07	4.989642763223517e-07	3.590576453747834e-07
ORPT	9541398491.0	1.0	9541398491.0	0.0	6.608909911167267e-06	6.547032051007126e-06	4.046021529192104e-06	5.627959426765424e-07	4.989642763284728e-07	3.59057645375125e-07
OMPDC	9541398491.0	1.0	9541398491.0	0.0	6.608909911167256e-06	6.547032051007084e-06	4.046021529192102e-06	5.627959426683352e-07	4.989642763209076e-07	3.5905764537470585e-07
