	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
PRPPS	3272058575.0	0.0	3272058575.0	1.0	0.0010552573281416072	0.00105593435	0.0004812090023547922	0.006958990120828383	0.00727432325	0.0020450666839393703
G6PDH2r	270520878821.0	0.0	270520878821.0	1.0	1.3911125870571113	1.37867403	0.7855212202506626	2.0184511376273173	2.1588586484	0.6244779608521578
PGL	270520878821.0	0.0	270520878821.0	1.0	1.3911125870571117	1.37867403	0.7855212202506656	2.018451137627344	2.1588586484	0.6244779608521659
GND	270520878821.5	0.0	270520878821.5	1.0	1.3911125870569758	1.37867402995	0.7855212202506026	2.0184511376273377	2.1588586484	0.6244779608521662
RPI	266603261092.0	0.0	266603261092.0	1.0	0.4644077005713635	0.46028488545	0.26185013537954965	0.6774563726429632	0.72421469565	0.2081705395641671
TKT2_f	269300781089.0	0.0	269300781089.0	1.0	0.5218814333839118	0.51892030165	0.2612027765882302	0.7313830236948262	0.7758676744	0.20856443485506895
RPE_f	258229706104.0	0.0	258229706104.0	1.0	1.1186008518609298	1.1132819861	0.5267481511423465	1.5742893157129039	1.64621060465	0.45319535656857074
TKT1_f	275948478031.5	0.0	275948478031.5	1.0	0.5343911189229347	0.531186436	0.2655969220343375	0.7402197010786769	0.7847887167500001	0.20711500376270192
TALA_f	590932588678.5	1.0	590932588678.5	0.0	1.932422687667338	1.91430853465	0.9626995806882293	1.6240303212448042	1.6798460184000001	0.6643525363837027
r0408	588104589004.5	1.0	588104589004.5	0.0	1.2561060177124102	1.26098684305	0.6593908077600388	1.0515615113943462	1.07047353185	0.5528714787619942
PDHm	66823254690.5	0.0	66823254690.5	1.0	0.8046296582070667	0.7981167103	0.331386860117502	1.73445479899466	1.6902900603	0.5598894243516069
PCm	69888608818.5	0.0	69888608818.5	1.0	1.6028173657172478	1.3834027477	1.1126985176168305	8.096985294018074	7.27354874095	5.04069317526219
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	914010.0	0.0	914010.0	1.0	3.6669536789299624	3.30809353415	1.5254371700174567	26.193058930012846	26.335402449900002	1.5717910795799774
ACONTm_f	899616522724.0	1.0	899616522724.0	0.0	90.91195860565385	90.56098487784999	50.59803186614702	21.876615202522817	21.93848622805	9.91646783462185
ICDHxm	192937688503.5	0.0	192937688503.5	1.0	2.821916202438623	2.07701092915	2.572199806539305	11.582273490863308	8.2088472502	11.170635465600952
ICDHym_f	18472322784.0	0.0	18472322784.0	1.0	4.524350447085378	5.02247836195	2.3973311981309737	49.437829240364586	49.267564436399994	23.349844214995205
AKGDm	5101415.0	0.0	5101415.0	1.0	0.8697223146787267	0.6621158854	0.7682612188644666	11.423109185463248	11.56878559715	0.6065070198702756
SUCOAS1m_f	514429728821.5	1.0	514429728821.5	5.885541874701854e-274	11.229987217896491	10.7851534449	6.846767267764041	10.584444207107543	10.8839789573	4.683479913181256
SUCD1m	6181350.0	0.0	6181350.0	1.0	1.1721801966207173	0.97275481495	0.7729866543991423	11.648524924553275	11.79633971765	0.6024572672342455
FUMm_f	832579654580.0	1.0	832579654580.0	0.0	163.54370505181333	165.10163015895	73.15924937646678	79.16289603362749	78.73346300360001	36.643632035031686
MDHm_f	686125767397.0	1.0	686125767397.0	0.0	612.8471707567192	634.1754058705001	230.74395217578632	450.838719065669	444.44107157015003	240.9566588697457
ME1m	186334693159.0	0.0	186334693159.0	1.0	0.7292658968283356	0.5347379322	0.677133547443322	3.01978435808812	2.1765682271999998	2.8631694550253344
ME2m	199227220190.0	0.0	199227220190.0	1.0	1.020226831009785	0.7547452304	0.9273576889997038	3.825065662627417	2.8260055244	3.425597810251035
ME2	48833685819.5	0.0	48833685819.5	1.0	0.15298390795777947	0.10961268565	0.14469377877900427	2.792900428359766	1.96353826235	2.7654231414884256
ACITL	3939.0	0.0	3939.0	1.0	2.9705004809826296	2.8495090533000003	0.8164198292139336	16.667178901327354	16.62885418755	1.477665476577644
FUM_f	592605413942.5	1.0	592605413942.5	0.0	47.28137900195871	42.4099003224	33.59553674844973	34.07742285873641	34.3652434497	17.352295845083734
MDH_f	829117255392.0	1.0	829117255392.0	0.0	327.8237340795097	336.44098665859997	166.20873422789805	134.69066661369138	128.73076890599998	81.18980949894703
AKGMALtm_f	645519507241.0	1.0	645519507241.0	0.0	344.910324073653	358.64325555920004	162.85680264169383	268.2560586989844	264.31080036674996	119.58463775241003
ACONT	245889932.0	0.0	245889932.0	1.0	9.160779401903188	8.47162217935	3.8024692382037637	44.216625964985205	43.8441922902	7.464868583721917
ICDHyr	245889932.0	0.0	245889932.0	1.0	9.16077940190323	8.47162217935	3.8024692382037553	44.21662596498311	43.8441922902	7.464868583721705
PPA	301298547.0	0.0	301298547.0	1.0	0.4658558172244024	0.451475766	0.1552340864516467	6.597885394169872	6.3242009357499995	2.450006128458306
Complex1ROS	49276.0	0.0	49276.0	1.0	1.9108218596147926	1.89249758055	0.4824172582524196	23.803320814601424	24.0323873992	3.2124823265737117
FADH2ETC	1175192.0	0.0	1175192.0	1.0	2.04924048854516	1.89372669445	0.8514210801103088	15.15646437683376	14.54441700345	2.759321876737587
CYOR_u10mi	0.0	0.0	0.0	1.0	3.864527873874812	3.6799937910500002	1.08619678123339	37.76963847058553	37.88748466605	2.6466102066633823
CYOOm2i	0.0	0.0	0.0	1.0	1.9322639369374146	1.8399968955500001	0.543098390616705	18.884819235292767	18.943742333049997	1.3233051033317655
ATPS4mi	160.0	0.0	160.0	1.0	4.111352595845075	3.93428445185	1.5134271699740012	63.590388709351906	63.46878036905	7.086598437786858
GLUCYS	252272187456.5	0.0	252272187456.5	1.0	0.016435971301317524	0.0125010618	0.014402627717015695	0.043471703426724066	0.034075250599999996	0.03643607661731334
GTHS	252272187456.0	0.0	252272187456.0	1.0	0.016435971301318728	0.0125010618	0.014402627717016336	0.04347170342672729	0.034075250599999996	0.03643607661731529
SPODMm	49276.0	0.0	49276.0	1.0	0.04777054649035745	0.0473124395	0.01206043145631661	0.595083020365076	0.600809685	0.08031205816433139
GTHPi	875468859234.5	1.0	875468859234.5	0.0	0.08902807913581862	0.08945477635	0.046314411345864434	0.027976541336287825	0.028145739	0.015289069755617899
GTHPm	49276.0	0.0	49276.0	1.0	0.047770546490356953	0.0473124395	0.01206043145631681	0.5950830203650772	0.600809685	0.0803120581643306
GDR	728124378787.5	1.0	728124378787.5	0.0	0.10150322681258464	0.09744457570000001	0.05970148408492161	0.05622597757740219	0.04986579055	0.03853134753452931
GTHOr	642816942418.0	1.0	642816942418.0	0.0	0.07771636984624443	0.06489939585	0.05904422664316478	0.04791772283254642	0.04117046615	0.03539886041077115
GDRm	75565615204.5	0.0	75565615204.5	1.0	0.012993740886409741	0.01038829805	0.010934303935668233	0.12526862566403738	0.09830165495	0.1018777633592485
GTHOm	78147859252.5	0.0	78147859252.5	1.0	0.013895415536132629	0.01140116725	0.011095476350225652	0.13111996176093912	0.1102454779	0.10085307482181904
r0885	5817328929.5	0.0	5817328929.5	1.0	0.0417627801356864	0.038916986949999996	0.023012148389611617	0.6773888658799486	0.69275584275	0.2976346297431144
PYRt2m_f	256110181069.0	0.0	256110181069.0	1.0	19.016593075085755	18.214770938500003	9.164820625861942	33.99865781789804	32.3686746797	18.615793020871745
HMR_4964	43712714.0	0.0	43712714.0	1.0	12.131279882885739	11.3022652181	4.496302374893549	60.883804866310946	60.6950485859	8.15393081311556
r2420	1778.0	0.0	1778.0	1.0	2.252140672237633	2.0290661532499996	1.3989412348079355	53.943824305296246	54.03253484025	7.7897969184965445
ATPtm	0.0	0.0	0.0	1.0	2.4816899283771194	2.2459502767	1.3538142707640137	55.4164400753388	55.235018147199995	6.719852684325
FUMtm_f	78955803704.0	0.0	78955803704.0	1.0	9.43207038844855	9.89305063475	4.0076819133499635	39.62156710096068	37.823841453	21.156479193576473
CO2tm_f	434226800695.0	0.0	434226800695.0	1.0	135.29243539806254	131.21678503980002	71.79416583508942	151.92738047165545	152.21329110675	70.33883099849838
O2tm	0.0	0.0	0.0	1.0	1.9800344834277117	1.8874937643499998	0.5512263952529115	19.479902255657777	19.540107248349997	1.3682542265147395
r0801_f	251882367957.0	0.0	251882367957.0	1.0	7.252367340683588	7.644777261450001	3.565434794436276	11.906857004078772	12.2128117997	5.46642053490716
THD1m	2900113077.0	0.0	2900113077.0	1.0	12.632084132210347	12.266144360550001	4.473756313640443	54.058953846099016	51.8403962048	17.679034259771985
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	26.62566194491193	26.743338089749997	14.89499434504641
NH4tm_f	698982494905.0	1.0	698982494905.0	0.0	123.21136517383583	129.35859710955	49.53230431670198	87.0791151787785	86.953880683	48.55716305288193
HCO3E	3939.0	0.0	3939.0	1.0	2.599173587953242	2.49330810825	0.7143681085133253	14.58374748563467	14.55020764875	1.2929556074402995
HCO3Em	67574996347.0	0.0	67574996347.0	1.0	1.629579052824706	1.41047292295	1.1153526606583897	8.173888812869547	7.3510999231500005	5.043030921910661
GLUN	113644163098.0	0.0	113644163098.0	1.0	0.6263970742329003	0.6192824134	0.19865904603171866	3.3585611808357982	2.4834775373999998	2.9855732786719837
GLNS	25050100194.5	0.0	25050100194.5	1.0	0.14695594018019323	0.10497334935	0.1417464096838956	3.5162175103503657	2.72204713935	3.008963971807957
GLUt2m	212990413710.5	0.0	212990413710.5	1.0	0.07331635994543657	0.052185959000000004	0.07118760039479226	0.271703132905612	0.1913223169	0.26224767823105244
GLNtm_1	311563876031.0	0.0	311563876031.0	1.0	0.11670338950380352	0.0843927741	0.10933629382110736	0.26226776009720143	0.18192325804999998	0.28613936295607506
GLUNm	311563876031.0	0.0	311563876031.0	1.0	0.11670338950386686	0.0843927741	0.10933629382110013	0.2622677600971989	0.18192325804999998	0.2861393629560768
GLUPRT	89815004.5	0.0	89815004.5	1.0	1.7229721697400155e-05	1.73644e-05	4.455586210819109e-07	5.0239260626898926e-05	5.17316e-05	8.443153267817839e-06
PRAGSr	89815004.5	0.0	89815004.5	1.0	1.7229721697500152e-05	1.73644e-05	4.4555862109055746e-07	5.0239260626898926e-05	5.17316e-05	8.443153267817839e-06
GARFT	89815004.5	0.0	89815004.5	1.0	1.7229721697700154e-05	1.73644e-05	4.455586211089579e-07	5.0239260624998916e-05	5.17316e-05	8.443153267410608e-06
PRFGS	89815004.5	0.0	89815004.5	1.0	1.7229721697700154e-05	1.73644e-05	4.455586211089579e-07	5.0239260624998916e-05	5.17316e-05	8.443153267449696e-06
PRAIS	89815004.5	0.0	89815004.5	1.0	1.7229721697300154e-05	1.73644e-05	4.4555862075333416e-07	5.023926062539891e-05	5.17316e-05	8.443153267569777e-06
AIRCr	89815004.5	0.0	89815004.5	1.0	1.7229721697300154e-05	1.73644e-05	4.4555862075333416e-07	5.023926062539891e-05	5.17316e-05	8.443153267569777e-06
PRASCSi	89815004.5	0.0	89815004.5	1.0	1.7229721697600157e-05	1.73644e-05	4.455586209126599e-07	5.0239260625598907e-05	5.17316e-05	8.443153268061163e-06
ADSL2r	89815004.0	0.0	89815004.0	1.0	1.7229721696000152e-05	1.73644e-05	4.455586203881892e-07	5.02392606252989e-05	5.17316e-05	8.443153267550209e-06
AICART	89815004.0	0.0	89815004.0	1.0	1.722972169480015e-05	1.73644e-05	4.455586203778061e-07	5.023926062679891e-05	5.17316e-05	8.443153268480927e-06
IMPC	89815004.0	0.0	89815004.0	1.0	1.7229721694900154e-05	1.73644e-05	4.4555862034608485e-07	5.023926062679891e-05	5.17316e-05	8.443153268480927e-06
ADSS	89814751.5	0.0	89814751.5	1.0	1.0202745307600572e-05	1.02825e-05	2.638418178491244e-07	2.9749658714800163e-05	3.06334e-05	4.999694286093745e-06
ADSL1r	89814750.0	0.0	89814750.0	1.0	1.0202745304700573e-05	1.02825e-05	2.638418167723492e-07	2.9749658715700163e-05	3.06334e-05	4.999694285459595e-06
IMPDH2	89813460.0	0.0	89813460.0	1.0	7.026976417099305e-06	7.0819e-06	1.8171674112020432e-07	2.0489601897598856e-05	2.10982e-05	3.4434590689733276e-06
GMPS	491651763764.5	3.071382563189526e-93	491651763764.5	1.0	5.338630753599942e-06	5.4269e-06	9.296096205746052e-07	6.182700953899749e-06	5.4108e-06	4.337701089505863e-06
GMPS2	7856305838.5	0.0	7856305838.5	1.0	1.6883456482000095e-06	1.5963e-06	9.1184189590851e-07	1.430690090079991e-05	1.46708e-05	5.036996904410458e-06
GK1	89813460.0	0.0	89813460.0	1.0	7.026976417099305e-06	7.0819e-06	1.8171674112020432e-07	2.0489601897598856e-05	2.10982e-05	3.4434590689733276e-06
RNDR2	89814794.5	0.0	89814794.5	1.0	1.5115290853997123e-06	1.5233e-06	3.9087984504810534e-08	4.407390635200006e-06	4.5383e-06	7.407009980247177e-07
ADK1	301308846.0	0.0	301308846.0	1.0	0.46584732728101036	0.45146720954999997	0.15523407276833268	6.597860638777076	6.324175653599999	2.450005938268573
RNDR1	89824512.0	0.0	89824512.0	1.0	2.013183333199813e-06	2.0289e-06	5.206075467334738e-08	5.870138440200091e-06	6.0445e-06	9.86528729070827e-07
CBPS	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
ASPCT	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
DHORTS	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
DHORD9	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
ORPT	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
OMPDC	162565926076.0	0.0	162565926076.0	1.0	6.618695617999867e-06	6.3515e-06	3.992813945442096e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
UMPK	1054552118.5	0.0	1054552118.5	1.0	1.3670832039599236e-05	1.35917e-05	2.0623864408093627e-06	3.995467313960069e-05	4.0008250000000004e-05	8.840232068256015e-06
RNDR4	89815735.5	0.0	89815735.5	1.0	1.9991339460003034e-06	2.0148e-06	5.169733535167342e-08	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
TMDS	89815735.5	0.0	89815735.5	1.0	1.9991339460003034e-06	2.0148e-06	5.169733535167342e-08	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
URIDK2r	89815735.5	0.0	89815735.5	1.0	1.9991339460003034e-06	2.0148e-06	5.169733535167342e-08	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
NDPK2	1588044310.0	0.0	1588044310.0	1.0	1.1671698094299626e-05	1.15929e-05	2.054568403999599e-06	3.412550051289946e-05	3.398455e-05	8.090707547355998e-06
NDPK3_f	429435702506.5	0.0	429435702506.5	1.0	2.115840772100083e-06	2.1494e-06	1.0138203118529628e-06	2.505064479900071e-06	2.4419e-06	1.500564906085652e-06
CYTK1_r	118127896751.0	0.0	118127896751.0	1.0	3.893172977299966e-06	3.9581e-06	2.0380064961155964e-06	1.125931286649985e-05	1.09233e-05	5.683706755763967e-06
CTPS1	150625326270.0	0.0	150625326270.0	1.0	3.5099294919999863e-06	3.4376e-06	2.0360015857070644e-06	1.0327016085599977e-05	1.00792e-05	5.793493122260465e-06
RNDR3	89813639.0	0.0	89813639.0	1.0	1.44189313310025e-06	1.4532e-06	3.728721472693336e-08	4.204342502000042e-06	4.3292e-06	7.065770351337083e-07
