	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_thr__L_e_r	9650845960.0	1.0	9650845960.0	0.0	0.24323462780523228	0.22721650537846244	0.1458743464956298	0.022679979097812657	0.0248858205198402	0.008050158864595819
EX_trp__L_e_r	6176991417.0	1.0	6176991417.0	0.0	0.012160748907527587	0.01093686290167325	0.008212047664632769	0.008179066430142694	0.00840826862356775	0.0027510457531016623
EX_anth_e	7124725757.0	1.0	7124725757.0	0.0	0.012154799479742667	0.01093059984658605	0.008212020542194916	0.00596692430212983	0.006274193156915801	0.002414913735241322
EX_tyr__L_e_r	6767476003.0	1.0	6767476003.0	0.0	3.290746516125892e-05	3.0467282153020645e-05	1.9841614097777338e-05	2.0551323249947697e-05	2.073442516852884e-05	1.0727324699154124e-05
EX_cystinex_r	5490898434.0	1.0	5490898434.0	0.0	0.18359932869998694	0.18765654048703306	0.015408859684645516	0.1811765968043919	0.185056007528474	0.016636871617928126
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.843121904657613	11.982972451094557	0.5276110422993183	3.034238218083579	3.2391030449183154	0.8621836611835402
EX_gthrd_e_r	3913422534.0	0.0	3913422534.0	1.0	0.6085962911139625	0.6116248287337374	0.28144141522780186	0.9187827933479783	0.7942203693774686	0.6827400938379892
EX_cmp_e_r	7988668401.0	1.0	7988668401.0	0.0	1.0824349490786707e-05	1.0356756185667547e-05	5.466947435967034e-06	5.398006224596725e-06	5.448301399653698e-06	2.954290789443112e-06
HEX1	1827134388.0	0.0	1827134388.0	1.0	5.70203590610516	4.827896131091357	2.9427531538379	19.870543715528097	13.816633062214915	18.23537960906022
G6PP	1556345476.0	0.0	1556345476.0	1.0	3.060128933699361	2.193227506742592	2.91677062851378	17.734462864478836	11.777762674709649	18.097294869953224
PGI	3226528944.0	0.0	3226528944.0	1.0	0.6720761037098238	0.5546640415881725	0.52711020397648	1.0578591775878248	1.029000832063654	0.6402595565152711
PFK	1906665577.0	0.0	1906665577.0	1.0	3.8056009437276774	3.000908283958004	2.8792656450773797	12.923099351560847	9.838601596755169	10.906000666205898
FBP	1782777067.0	0.0	1782777067.0	1.0	2.8942619307376676	2.0435328234181886	2.7948244771542545	12.156954435602662	9.084504493248389	10.838518072067897
FBA	5697877717.0	1.0	5697877717.0	0.0	0.9113390129900658	0.8399424736883183	0.5650110440633764	0.766144915957714	0.7091363639775465	0.49004261816309364
TPI	6785055680.0	1.0	6785055680.0	0.0	1.9805087865778177	1.9743288504841243	0.2400106757473882	1.729155565341958	1.7292876738342482	0.45575558383505405
GAPD	7649556537.0	1.0	7649556537.0	0.0	4.615233914628868	4.682582592597874	0.4470927061747653	3.7939593245612433	3.80211038742026	0.9472052887033066
PGK	5546072936.0	1.0	5546072936.0	0.0	2.745239084520633	2.8571545793290403	1.344050590282469	2.522428916841724	2.4259999405020576	1.2486869948400574
DPGM	6210791204.0	1.0	6210791204.0	0.0	1.8699948301080302	1.667850297890058	1.3251494673551902	1.2715304077193448	1.1322429162093517	0.8804936141236995
DPGase	6210791204.0	1.0	6210791204.0	0.0	1.8699948301081968	1.6678502978902168	1.325149467355162	1.271530407719374	1.1322429162093801	0.8804936141237096
PGM_f	9986888984.0	1.0	9986888984.0	0.0	6.254698945775878	6.069270046735316	1.202807541962104	2.7008163418520366	2.888502124369408	0.7061969157260217
ENO_f	3735380818.0	0.0	3735380818.0	1.0	6.44541780794541	6.669491917477812	0.7335934452391993	7.515759218674587	7.616861761503206	2.943237798293773
PYK	0.0	0.0	0.0	1.0	4.338695598800914	4.399217566426447	0.49861492664416746	25.51627529810085	21.91005534947007	12.353974178101266
LDH_L	8477025708.0	1.0	8477025708.0	0.0	4.488078834354721	4.580891688338951	0.413859932067098	3.4702333239673644	3.4500593591687894	0.8379270452215247
r0407	5639305348.0	1.0	5639305348.0	0.0	1.0691697736073276	1.100716731848925	0.5424586764364953	0.9630106493842221	0.9077337357470803	0.5555461518760444
PRPPS	13887347.0	0.0	13887347.0	1.0	0.0070587993042506006	0.007392600902225051	0.0020378904570410275	0.07121648207306752	0.06937517641219071	0.02874736295245193
G6PDH2r	8295637749.0	1.0	8295637749.0	0.0	1.9697078235716008	2.059560019911772	0.5843148508806203	1.0781610637042176	0.9999410897822568	0.6936149633468127
PGL	8295637749.0	1.0	8295637749.0	0.0	1.9697078235716088	2.0595600199117983	0.5843148508806104	1.0781610637042263	0.9999410897822647	0.6936149633468123
GND	8295637749.0	1.0	8295637749.0	0.0	1.969707823571619	2.0595600199118027	0.5843148508806124	1.0781610637040218	0.9999410897819023	0.693614963346822
RPI	7956010723.0	1.0	7956010723.0	0.0	0.6612751407449255	0.6913194147817721	0.1947463578760652	0.4068646759501247	0.38177861371148203	0.2312842853322922
TKT2_f	8013906200.0	1.0	8013906200.0	0.0	0.7327427860648721	0.7617983232638051	0.1971286786320257	0.46578405335231887	0.44632523256144363	0.23606250729664832
RPE_f	8970938839.0	1.0	8970938839.0	0.0	1.5904872699115187	1.6219689146928817	0.43374582836479253	0.7558235165271823	0.709112293096993	0.4579287151563778
TKT1_f	8302600374.0	1.0	8302600374.0	0.0	0.7184226617785321	0.7499118539601035	0.19079103391386673	0.4237249021211118	0.4029563356656899	0.23053821134731592
TALA_f	4669033043.0	2.98807754628785e-145	4669033043.0	1.0	1.4731770380873768	1.4674723820031224	0.6035427049765809	1.676661692040213	1.5392454857100772	1.0495640099256136
r0408	5639305348.0	1.0	5639305348.0	0.0	1.0691697736073311	1.1007167318489381	0.5424586764364974	0.9630106493842322	0.9077337357470944	0.5555461518760453
PDHm	276183.0	0.0	276183.0	1.0	1.7191322330673953	1.6811486237604982	0.5384791387653389	9.533497541792013	9.643495417820121	1.6448466962650035
PCm	40095283.0	0.0	40095283.0	1.0	8.149786311390224	7.162326362521203	5.380333285320441	54.79464979151475	52.45069838987773	22.11394960439245
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	23.891185676445538	20.180218049258222	12.419386994906057
CSm	9392641878.0	1.0	9392641878.0	0.0	26.19497788199118	26.307217029626102	1.475726533026683	19.202937609121197	18.849116511074172	3.8932550389269425
ACONTm_f	8675661766.0	1.0	8675661766.0	0.0	24.082365627833838	24.094721450195145	9.710710180580701	11.754342334568973	12.54032828999626	3.926056063983373
ICDHxm	2199500894.0	0.0	2199500894.0	1.0	11.116902171359673	8.095324072115627	10.275857053087847	22.3144369816538	22.45172092576447	11.262737667895403
ICDHym_f	7004155918.0	1.0	7004155918.0	0.0	46.374686183141385	45.85207372580082	18.335310750388633	32.839289708627184	32.73081217242455	16.61183925732446
AKGDm	753840593.0	0.0	753840593.0	1.0	11.4457295721476	11.564785141753289	0.557609610842098	15.565172107795053	15.535408417768217	2.837184953772204
SUCOAS1m_f	1455347938.0	0.0	1455347938.0	1.0	10.637321708915852	10.89686316281838	4.823596970393964	17.238113539199485	17.09378146383204	3.53737474260072
SUCD1m	166303.0	0.0	166303.0	1.0	11.670933700695327	11.791944502257794	0.5503131552615673	21.72989778166107	21.88176232579722	2.43540835420779
FUMm_f	2785799951.0	0.0	2785799951.0	1.0	65.24596875968503	65.46625730925714	32.2794067727845	137.07917200161623	134.37494615764413	90.4552330414671
MDHm_f	6251932482.0	1.0	6251932482.0	0.0	495.24086689468623	505.77134471814566	270.2253942034053	383.2972696579568	377.92930956918156	152.39470743893247
ME1m	1395436374.0	0.0	1395436374.0	1.0	3.041835459561374	2.190452895197794	2.8687544970294683	20.142556690625717	13.144893039649148	19.7591803970825
ME2m	3492737669.0	0.0	3492737669.0	1.0	3.956154158274383	2.8660419553224408	3.7494789093676397	5.407336661172268	5.144971260065452	3.2612891629220906
ME2	1425045231.0	0.0	1425045231.0	1.0	2.6999193384111435	1.8833019320051583	2.70346265311543	11.875396216475691	9.804323746161284	9.44575634380344
ACITL	9986944153.0	1.0	9986944153.0	0.0	16.63018453582805	16.58883503052244	1.4047943694754386	4.585945068948544	3.989302598210639	3.0324271239857357
FUM_f	40029294.0	0.0	40029294.0	1.0	33.911345368881186	35.32411670872726	16.786041794375766	135.28266816020553	138.6608912375517	28.906191612570886
MDH_f	1713892519.0	0.0	1713892519.0	1.0	141.18539732458032	143.93537765586004	76.65362302308931	263.0720051492246	285.11275183460157	95.76880445869226
AKGMALtm_f	3938278315.0	0.0	3938278315.0	1.0	275.61774246589465	269.3225444908139	120.48370613887774	319.40259048903255	346.13190182540814	138.38931555592822
ACONT	9999994357.0	1.0	9999994357.0	0.0	44.42810854608843	44.079911552291975	7.114300748707181	7.10908038464307	6.800232418040912	3.5389574564780792
ICDHyr	9999994357.0	1.0	9999994357.0	0.0	44.42810854608437	44.079911552286106	7.114300748706719	7.109080384643034	6.800232418040784	3.5389574564780837
PPA	134502427.0	0.0	134502427.0	1.0	6.477454989415737	6.175876757183431	2.4090662474793305	23.754145878427057	22.586338416676295	9.327556025473587
Complex1ROS	118860244.0	0.0	118860244.0	1.0	23.583979391701057	23.88608105219276	3.3046860588084717	53.999116851465665	54.64443136319639	11.561101256771336
FADH2ETC	54945723.0	0.0	54945723.0	1.0	15.333409710145316	14.607106134426369	2.99383558491656	38.256884332592726	36.20424888791277	11.484848412091987
CYOR_u10mi	0.0	0.0	0.0	1.0	37.73820595393289	37.878750127804835	2.631175552047108	89.55605330604799	89.75786547903485	10.087240176941416
CYOOm2i	0.0	0.0	0.0	1.0	18.869102976965998	18.939375063901657	1.3155877760235404	44.77802665302399	44.878932739517424	5.043620088470708
ATPS4mi	10004.0	0.0	10004.0	1.0	63.47508069042258	63.313464017016244	7.475626125466252	167.10559134172053	166.2117885375423	21.59824258951901
GLUCYS	4585703658.0	2.9268933275412406e-226	4585703658.0	1.0	0.04613593070505076	0.0405803822164227	0.03354630042489878	0.05690141313826637	0.0442497097705293	0.0479398701385387
GTHS	4585703658.0	2.9268933275412406e-226	4585703658.0	1.0	0.04613593070505521	0.0405803822164107	0.033546300424899554	0.05690141313826625	0.044249709770529055	0.04793987013853871
SPODMm	118860244.0	0.0	118860244.0	1.0	0.5895994847925198	0.597152026304834	0.08261715147021599	1.3499779212866119	1.3661107840799125	0.28902753141927917
GTHPi	6756480516.0	1.0	6756480516.0	0.0	0.028697301176053402	0.0292934078812589	0.015288764793482658	0.019356197914992053	0.01692913930550205	0.013756194915979035
GTHPm	118860244.0	0.0	118860244.0	1.0	0.589599484792519	0.5971520263048337	0.08261715147021584	1.3499779212866037	1.3661107840799178	0.2890275314192806
GDR	6268576937.0	1.0	6268576937.0	0.0	0.06230939093436696	0.059027505754271056	0.03413399149739655	0.04814436051640122	0.04062494045347415	0.0357228247671004
GTHOr	4013177518.0	0.0	4013177518.0	1.0	0.04134704019018009	0.033454963428517046	0.03335857412797427	0.05493641321559556	0.0470021190243095	0.04033779750397982
GDRm	1838106256.0	0.0	1838106256.0	1.0	0.13321189765655334	0.11702174629776195	0.09891768658352675	0.4321882452307248	0.38613024283407416	0.3006375381950344
GTHOm	1957504453.0	0.0	1957504453.0	1.0	0.12902147622635018	0.11196912720251426	0.09531741580983141	0.4299475728127907	0.35200618003612705	0.33359714035031857
r0885	3858024793.0	0.0	3858024793.0	1.0	0.6547322218189692	0.6577197116267651	0.2783835695704324	0.9756842064861893	0.8530517105347895	0.6845679431593105
PYRt2m_f	363616740.0	0.0	363616740.0	1.0	31.06644135068397	28.576469452838317	17.621702043926177	98.84217371999937	97.2404688130742	35.57102570483955
HMR_4964	9999999989.0	1.0	9999999989.0	0.0	61.05829308191143	60.82492081141381	7.681216771900773	11.695025453591573	11.216109110597303	4.935231357316299
r2420	1364162327.0	0.0	1364162327.0	1.0	53.85851300510754	53.84008023308748	7.513305176640077	94.54188786623824	94.6923850991997	35.606275054340934
ATPtm	81969354.0	0.0	81969354.0	1.0	55.257956774800626	55.043497879850726	6.56964384711229	112.29141702967662	110.37167743210821	25.941444816830153
FUMtm_f	647065010.0	0.0	647065010.0	1.0	39.19150831740065	37.24874037334786	19.344435176112835	154.47186359551625	154.79403493817773	70.3370036858063
CO2tm_f	2490077905.0	0.0	2490077905.0	1.0	110.07676321113435	106.22523083147411	52.1972665174938	170.8928066141757	174.1669513735743	70.4398152693178
O2tm	0.0	0.0	0.0	1.0	19.458702461759927	19.535133868961058	1.3566286447874392	46.128004574309934	46.230402155495625	5.168378866455753
r0801_f	78911769.0	0.0	78911769.0	1.0	12.075854212995717	11.759192491905484	5.094741688945804	29.61936812691459	30.116654803090803	5.1421660390864785
THD1m	9704501287.0	1.0	9704501287.0	0.0	53.75863801357323	51.884383537000474	17.463359554514874	20.35607511488644	21.626598800776897	9.421746719693454
H2Otm_f	8633292021.0	1.0	8633292021.0	0.0	22.840099682733086	20.68192336450874	14.414888710922826	6.299131149678244	5.532879050193153	4.588818985647506
NH4tm_f	6136203760.0	1.0	6136203760.0	0.0	88.32751300333155	88.05920429835398	45.28277048660576	70.41879223632903	67.40497611204424	42.21924963938209
HCO3E	9986943608.0	1.0	9986943608.0	0.0	14.551374873109467	14.515181809321827	1.2291962382325912	4.012685306658595	3.490628228409955	2.6533747310589857
HCO3Em	40490569.0	0.0	40490569.0	1.0	8.217068025660131	7.230234230811496	5.380293124677859	54.813792264809685	52.46392193922361	22.11269261157935
GLUN	1628833908.0	0.0	1628833908.0	1.0	3.245192929754837	2.4066448675631418	2.842187650563166	14.880115029824358	11.182590924951583	13.45886102523124
GLNS	567717611.0	0.0	567717611.0	1.0	3.395972074794942	2.6470554328729765	2.8449025054136987	19.604522013930286	16.45392418034656	13.700240663371188
GLUt2m	1791122165.0	0.0	1791122165.0	1.0	0.2735331307021794	0.1963560788272249	0.2594211245574573	1.152900460933007	0.8408290601733167	1.0294249459713694
GLNtm_1	1939739742.0	0.0	1939739742.0	1.0	0.2627186568392471	0.1894960162827716	0.279425709118428	0.9398203149745049	0.7370963647764195	0.7849118726848467
GLUNm	1939739742.0	0.0	1939739742.0	1.0	0.2627186568392442	0.18949601628275892	0.2794257091184295	0.9398203149745091	0.7370963647764069	0.7849118726848466
GLUPRT	9977381054.0	1.0	9977381054.0	0.0	5.044691262790453e-05	5.185823683282663e-05	7.985333173288482e-06	2.4849220896337584e-05	2.5644238775327656e-05	3.143484098945619e-06
PRAGSr	9977381054.0	1.0	9977381054.0	0.0	5.044691262793294e-05	5.1858236832880514e-05	7.985333173289839e-06	2.4849220894387927e-05	2.5644238774134647e-05	3.1434840986792435e-06
GARFT	9977381054.0	1.0	9977381054.0	0.0	5.0446912625213036e-05	5.185823682578715e-05	7.985333173754974e-06	2.4849220895207367e-05	2.5644238774669572e-05	3.1434840989371447e-06
PRFGS	9977381054.0	1.0	9977381054.0	0.0	5.044691262516852e-05	5.1858236825807565e-05	7.985333173681478e-06	2.4849220895207384e-05	2.5644238774669464e-05	3.1434840989371502e-06
PRAIS	9977381054.0	1.0	9977381054.0	0.0	5.044691262606899e-05	5.1858236828771746e-05	7.985333173627388e-06	2.484922089520744e-05	2.5644238774669586e-05	3.143484098937154e-06
AIRCr	9977381054.0	1.0	9977381054.0	0.0	5.0446912626068654e-05	5.1858236828771116e-05	7.985333173627363e-06	2.48492208952077e-05	2.5644238774669694e-05	3.14348409893713e-06
PRASCSi	9977381054.0	1.0	9977381054.0	0.0	5.044691262619718e-05	5.185823682941344e-05	7.985333173696721e-06	2.4849220895207367e-05	2.5644238774669437e-05	3.143484098937159e-06
ADSL2r	9977381054.0	1.0	9977381054.0	0.0	5.044691262554851e-05	5.185823682723705e-05	7.985333173570054e-06	2.484922089520764e-05	2.564423877466962e-05	3.143484098937131e-06
AICART	9977381054.0	1.0	9977381054.0	0.0	5.0446912626889266e-05	5.185823682913733e-05	7.98533317372341e-06	2.4849220895207486e-05	2.564423877466954e-05	3.143484098937154e-06
IMPC	9977381054.0	1.0	9977381054.0	0.0	5.04469126268888e-05	5.185823682913614e-05	7.985333173723488e-06	2.48492208952077e-05	2.5644238774669755e-05	3.143484098937132e-06
ADSS	9977381051.0	1.0	9977381051.0	0.0	2.9872621010820124e-05	3.070835087637478e-05	4.728591046616053e-06	1.4714704810200783e-05	1.5185482165341976e-05	1.8614442618382295e-06
ADSL1r	9977381051.0	1.0	9977381051.0	0.0	2.9872621011557707e-05	3.070835087827448e-05	4.728591046673981e-06	1.4714704810200737e-05	1.5185482165341973e-05	1.8614442618382226e-06
IMPDH2	9977381056.0	1.0	9977381056.0	0.0	2.0574291615846884e-05	2.114988595134043e-05	3.2567421272229023e-06	1.013451607679563e-05	1.0458756598160708e-05	1.282039836350781e-06
GMPS	2092439172.0	0.0	2092439172.0	1.0	4.290765873102051e-06	3.7461504914265826e-06	3.0475375766197634e-06	7.160912194839743e-06	7.3244193331555824e-06	2.2307563980030454e-06
GMPS2	9975725992.0	1.0	9975725992.0	0.0	1.628352574266202e-05	1.6523141202440762e-05	4.004283770848283e-06	2.973603881955807e-06	2.7789293795685397e-06	1.9230359940387615e-06
GK1	9977381055.0	1.0	9977381055.0	0.0	2.057429161576385e-05	2.1149885951311124e-05	3.2567421272255154e-06	1.013451608057062e-05	1.0458756606507408e-05	1.282039836731543e-06
RNDR2	9977381063.0	1.0	9977381063.0	0.0	4.4256077033971756e-06	4.549420215656959e-06	7.005375113099193e-07	2.1799725810095895e-06	2.2497178943472637e-06	2.757715839117256e-07
ADK1	134501704.0	0.0	134501704.0	1.0	6.477430131700632	6.175852600826767	2.409066239212733	23.754133633975535	22.586326214331702	9.32755596208782
RNDR1	9977381063.0	1.0	9977381063.0	0.0	5.894401531003682e-06	6.059305587291068e-06	9.330355639117435e-07	2.9034732810113915e-06	2.996366033661421e-06	3.672960992835136e-07
CBPS	7069052155.0	1.0	7069052155.0	0.0	1.5821672731167268e-05	1.390632923509978e-05	1.1128198494303164e-05	7.964564881311417e-06	7.43604832435381e-06	5.436881944144664e-06
ASPCT	7069052155.0	1.0	7069052155.0	0.0	1.582167273118726e-05	1.3906329235112784e-05	1.1128198494291913e-05	7.96456488131158e-06	7.4360483243537955e-06	5.436881944144593e-06
DHORTS	7069052155.0	1.0	7069052155.0	0.0	1.582167273118729e-05	1.3906329235112828e-05	1.1128198494291934e-05	7.964564881311628e-06	7.436048324353833e-06	5.436881944144656e-06
DHORD9	7069052155.0	1.0	7069052155.0	0.0	1.5821672731187227e-05	1.3906329235112782e-05	1.1128198494291912e-05	7.964564881311508e-06	7.4360483243539285e-06	5.436881944144606e-06
ORPT	7069052155.0	1.0	7069052155.0	0.0	1.5821672731187336e-05	1.3906329235112821e-05	1.1128198494291893e-05	7.964564881311534e-06	7.436048324353953e-06	5.4368819441446064e-06
OMPDC	7069052155.0	1.0	7069052155.0	0.0	1.582167273118729e-05	1.390632923511279e-05	1.1128198494291912e-05	7.964564881311542e-06	7.436048324353958e-06	5.436881944144593e-06
UMPK	9839024467.0	1.0	9839024467.0	0.0	4.060131933181931e-05	4.0669154681772246e-05	8.698824477135017e-06	1.9933328025234193e-05	2.00130755035353e-05	3.722076213619248e-06
RNDR4	9977381063.0	1.0	9977381063.0	0.0	5.853266361403518e-06	6.017019604280703e-06	9.26524202925631e-07	2.883210856536414e-06	2.9754553399576203e-06	3.6473285562621203e-07
