	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_csn_e_r	1455107007.0	0.0	1455107007.0	1.0	1.2275218468960327	0.9201445163139759	1.0993174479984957	6.226122804909558	4.759332200848599	5.37319900860695
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	8870873308.0	1.0	8870873308.0	0.0	0.2145311738794241	0.2180637572387864	0.05546082061397957	0.11073455222516358	0.1030626220155096	0.06273116008303518
EX_tcyntc	7166021280.0	1.0	7166021280.0	0.0	0.10870572538535506	0.10168428309316385	0.07422177139998004	0.0549229736840851	0.04140841255538235	0.045792431890563756
EX_tcynt_e	7152287386.0	1.0	7152287386.0	0.0	0.10582544849407188	0.09376968234111874	0.07030978127379152	0.05581157854107516	0.0434030835342751	0.04770656216084138
EX_so3_e	1237986140.0	0.0	1237986140.0	1.0	0.07535134319264389	0.0815550189834798	0.024897223681728347	0.1603228288434652	0.1592132444540775	0.06767790811735086
EX_thr__L_e_r	9335475984.0	1.0	9335475984.0	0.0	0.21141724891929173	0.18050274293927882	0.14760490080670552	0.023476114857027684	0.0242666009159972	0.005858659955582208
EX_trp__L_e_r	6894824573.0	1.0	6894824573.0	0.0	0.012782320886804036	0.0116422745455541	0.008887143267908088	0.006666083802434583	0.00624486176640105	0.0031787852696168756
EX_anth_e	7867791608.0	1.0	7867791608.0	0.0	0.012776522613744751	0.01163621217236055	0.008887088976592914	0.0043581405733611215	0.0041462977327022	0.0026035051512984793
EX_tyr__L_e_r	6391739081.0	1.0	6391739081.0	0.0	2.8885349321040547e-05	2.5500109266784067e-05	1.9617781992662067e-05	1.901935518556078e-05	1.8436702211586077e-05	1.1513727465323679e-05
EX_cystinex_r	6015014614.0	1.0	6015014614.0	0.0	0.18460767987542454	0.18767123146962394	0.013062465263239516	0.1789345789951241	0.18137454790147228	0.016085335375617883
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.796209129216571	11.96187902351679	0.5968691769362626	3.128087971199234	3.2464588502356726	0.7259445449523807
EX_gthrd_e_r	3410576197.0	0.0	3410576197.0	1.0	0.5905328376458819	0.5972001008076281	0.31176094940981547	0.9658480760991468	0.8637470888166496	0.6647397030696651
EX_cmp_e_r	7527186566.0	1.0	7527186566.0	0.0	1.1010291699237711e-05	1.0455084211824851e-05	5.93163247580244e-06	5.822859958923022e-06	5.965984141786526e-06	3.0397190630778217e-06
HEX1	2012949107.0	0.0	2012949107.0	1.0	5.513185110028641	4.751614087153699	2.6735574812317835	15.060808500540448	11.313127188356159	12.540600670737899
G6PP	1752872089.0	0.0	1752872089.0	1.0	2.8517239989945216	2.081501101535858	2.6574428569196686	12.787776397206176	9.0121234915547	12.500997684817683
PGI	3362995912.0	0.0	3362995912.0	1.0	0.6859405519146801	0.5220230548873299	0.6004257056906578	1.003718298143394	0.9657045441858272	0.6050206236875303
PFK	1836003659.0	0.0	1836003659.0	1.0	3.9367273799460305	3.1120718847283664	3.0137972891709737	13.258006053629394	10.584731528503639	10.603790155891947
FBP	1787867841.0	0.0	1787867841.0	1.0	3.02530094511849	2.1327754409536075	2.932360125166885	12.339643764325157	9.671330122325253	10.520023690922049
FBA	4811805921.0	1.9552509270106127e-48	4811805921.0	1.0	0.9114264348274304	0.8198988148241771	0.6249001187483557	0.9183622893041395	0.9015947655160962	0.535467230307297
TPI	6540630061.0	1.0	6540630061.0	0.0	1.9984298500172766	1.977225502541184	0.2719272592793405	1.8021045093279193	1.8146642482991093	0.3810614761766183
GAPD	7423557729.0	1.0	7423557729.0	0.0	4.653104349217818	4.731015055695359	0.4765067425871795	4.003402124248263	4.0555235136711305	0.8224031475568186
PGK	6035042698.0	1.0	6035042698.0	0.0	3.084408719498135	3.271170598315213	1.3097616805861338	2.6761154409156944	2.6615860316111566	1.1558276600199975
DPGM	5374482297.0	1.0	5374482297.0	2.6690082327370745e-185	1.568695629720086	1.2938812005559943	1.2004187738196503	1.3272866833325734	1.316919525855718	0.861753074610756
DPGase	5374482297.0	1.0	5374482297.0	2.6690082327370745e-185	1.568695629720102	1.2938812005560583	1.2004187738196626	1.3272866833325965	1.3169195258557436	0.8617530746107537
PGM_f	9969027558.0	1.0	9969027558.0	0.0	5.970569323808686	5.980608068553245	1.0329884928834023	2.7003967118779424	2.898382617023821	0.7172283328374888
ENO_f	3800363674.0	0.0	3800363674.0	1.0	6.496151454773367	6.6655352675466295	0.6765530675555174	7.466469886406769	7.429895905567603	2.5343145919588843
PYK	3.0	0.0	3.0	1.0	4.3963063621095815	4.469033759342331	0.5324622944185817	24.346008087660195	21.946329548517372	10.089355867043297
LDH_L	8183427593.0	1.0	8183427593.0	0.0	4.506310377791958	4.614950832441301	0.41862645345950794	3.695172333271984	3.733129505685756	0.7633326414105733
r0407	6089094066.0	1.0	6089094066.0	0.0	1.0870034152597803	1.1085010920163296	0.5385564497166234	0.8837422200238296	0.8594124803943202	0.5346631698800693
PRPPS	19763818.0	0.0	19763818.0	1.0	0.0066666947582493105	0.00692659712536155	0.0021890025593501567	0.07167277116982383	0.0705134955066519	0.030044693954491657
G6PDH2r	7634193782.0	1.0	7634193782.0	0.0	1.9754006417821424	2.0882926797491113	0.6262120008071899	1.269252087946672	1.2360711926907442	0.7521235989168501
PGL	7634193782.0	1.0	7634193782.0	0.0	1.97540064178218	2.0882926797491956	0.6262120008072165	1.2692520879466727	1.2360711926907468	0.7521235989168507
GND	7634193782.0	1.0	7634193782.0	0.0	1.9754006417821839	2.088292679749185	0.6262120008072123	1.2692520879465248	1.2360711926905745	0.752123598916865
RPI	7239387750.0	1.0	7239387750.0	0.0	0.6629113438257233	0.7004018624954167	0.20875345497900158	0.4708658767621206	0.45795341974485587	0.2502439452708368
TKT2_f	6904372511.0	1.0	6904372511.0	0.0	0.7076327523278222	0.7439759096062843	0.2087719072403146	0.5470026830480266	0.5401536652880197	0.256436060693927
RPE_f	8307278803.0	1.0	8307278803.0	0.0	1.5383287717835767	1.5722005281678593	0.4359999182252716	0.8897474800836318	0.8722521737675817	0.4996167183384565
TKT1_f	7633619321.0	1.0	7633619321.0	0.0	0.7407610149518031	0.7769079030648791	0.20725292911623508	0.5072575875158585	0.5006673874126144	0.25102519987228183
TALA_f	3229353404.0	0.0	3229353404.0	1.0	1.556036705589767	1.5547285836366866	0.6902615967917609	2.2831135009453924	2.2641877018886354	1.2049000341213576
r0408	6089094066.0	1.0	6089094066.0	0.0	1.0870034152597503	1.108501092016291	0.5385564497166203	0.8837422200238293	0.8594124803943233	0.5346631698800715
PDHm	437311.0	0.0	437311.0	1.0	1.7426764473244407	1.7002715841816365	0.5494874230019288	9.177758290326501	9.182987192552694	1.680068866460011
PCm	24496862.0	0.0	24496862.0	1.0	8.476628681322076	7.674645911828982	5.1005604713920105	53.111588981262834	51.02790966089883	20.140012576006164
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.497460260718373	20.076977956420492	10.048063201941844
CSm	9500605570.0	1.0	9500605570.0	0.0	26.141764103964707	26.29778313402869	1.5853947131923125	19.00204654532808	18.578212938619302	3.595623497844635
ACONTm_f	8837666434.0	1.0	8837666434.0	0.0	23.12823927237195	22.92352036823479	9.010583717641836	10.820911557167264	11.313159612726952	3.924619499840644
ICDHxm	3510980591.0	0.0	3510980591.0	1.0	11.764139868173288	8.213253644678543	11.66358775167865	16.33987479938287	14.703972312135878	10.785107054725284
ICDHym_f	5497671862.0	1.0	5497671862.0	0.0	42.242518070573226	40.85211544845954	22.93110578337821	37.62160105927329	36.74998793235244	17.739071963812496
AKGDm	702950670.0	0.0	702950670.0	1.0	11.404684727370947	11.54937014542525	0.6082992492106455	15.7078588438166	15.852417161090454	2.7291213977369306
SUCOAS1m_f	820072398.0	0.0	820072398.0	1.0	10.580305740421174	10.900263454935128	4.812150619738173	18.98373264134705	19.031255573927027	3.5665112666537317
SUCD1m	4874.0	0.0	4874.0	1.0	11.625858694502176	11.772191745439041	0.6055018743728163	21.327615444587696	21.33002215595343	2.4281934113117707
FUMm_f	2458225946.0	0.0	2458225946.0	1.0	81.55824883330658	83.75375072245161	37.725193264896205	157.2415763589959	153.27806667906563	89.36523725957922
MDHm_f	5773887561.0	1.0	5773887561.0	0.0	448.41127997385496	445.8157699376916	265.4101302192834	371.8390956171375	363.1147121315878	159.6542828269857
ME1m	1247211332.0	0.0	1247211332.0	1.0	3.0955660127883817	2.2197516817860437	2.9729174222385066	20.418718174669163	15.346704830175833	17.85901512158655
ME2m	4109687489.0	0.0	4109687489.0	1.0	4.022538918608007	3.0479613196419493	3.497717508764753	4.698224161164562	4.316098211361846	2.9650762523889034
ME2	1463364318.0	0.0	1463364318.0	1.0	2.8611435592445167	2.0947652134909	2.663126494427696	11.929225858065674	10.001976597229316	8.890541858011415
ACITL	9981216582.0	1.0	9981216582.0	0.0	16.567884557001015	16.518114463257433	1.4565483661964511	4.813934710557946	4.150705759112626	3.1660186234501286
FUM_f	164899198.0	0.0	164899198.0	1.0	32.29316729639008	32.0284965268533	16.383894307498043	104.8494578303829	100.29477581188164	35.18146828357716
MDH_f	3637416695.0	0.0	3637416695.0	1.0	104.68910102403488	99.07788515946095	62.11451265090191	164.64526764503665	141.62156371026148	112.15667771158613
AKGMALtm_f	6617721375.0	1.0	6617721375.0	0.0	245.88344283288433	228.52902759405436	115.77112377528033	180.38188546881452	159.34871978431454	123.40383384968511
ACONT	10000000000.0	1.0	10000000000.0	0.0	43.65592638878023	43.222580324920145	7.399309906240873	7.756780239589701	8.12803707299555	3.974367143256429
ICDHyr	10000000000.0	1.0	10000000000.0	0.0	43.6559263887786	43.22258032492242	7.399309906240448	7.756780239589702	8.128037072995461	3.974367143256439
PPA	140506775.0	0.0	140506775.0	1.0	6.725069530840848	6.490164688307457	2.454044841747706	25.34148229705029	23.96288708163094	10.096562865605117
Complex1ROS	24056842.0	0.0	24056842.0	1.0	23.948559183068358	24.256170633897987	3.2447658294565915	52.96744265081784	53.00906293422183	9.84221598948466
FADH2ETC	23715656.0	0.0	23715656.0	1.0	14.997784750023456	14.360038455323938	2.581178242215636	37.09047133754947	36.13987698249004	9.627882635773439
CYOR_u10mi	24.0	0.0	24.0	1.0	37.748936633977614	37.824727816350695	2.7213707641475215	87.40955069639158	87.89176839717288	10.26204955581778
CYOOm2i	24.0	0.0	24.0	1.0	18.874468316988715	18.912363908175344	1.3606853820737452	43.70477534819579	43.94588419858645	5.13102477790889
ATPS4mi	69.0	0.0	69.0	1.0	63.967291845684414	63.707918555999996	7.109244359598266	163.3655858881145	164.5560417920836	21.156992690844024
GLUCYS	4584672995.0	2.2453768245947675e-227	4584672995.0	1.0	0.04592946828422349	0.03583066723864945	0.037058831912934125	0.050676583350720915	0.042911510016948	0.03780156617248056
GTHS	4584672995.0	2.2453768245947675e-227	4584672995.0	1.0	0.04592946828422964	0.0358306672386552	0.03705883191293422	0.05067658335072073	0.042911510016947846	0.03780156617248068
SPODMm	24056842.0	0.0	24056842.0	1.0	0.5987139795766812	0.6064042658473805	0.0811191457364107	1.324186066270395	1.3252265733554816	0.24605539973711152
GTHPi	7038386790.0	1.0	7038386790.0	0.0	0.029172325946146074	0.02956826770091065	0.01594427652293113	0.017861736071129022	0.015336479850444	0.013051239297931245
GTHPm	24056842.0	0.0	24056842.0	1.0	0.5987139795766828	0.6064042658473825	0.08111914573641062	1.324186066270405	1.3252265733554807	0.24605539973711024
GDR	6691400346.0	1.0	6691400346.0	0.0	0.06475161814877176	0.062326383163229304	0.038841952170138166	0.04280107846378782	0.0360370534524444	0.032678561064659814
GTHOr	3536154803.0	0.0	3536154803.0	1.0	0.04392075147326437	0.03710707208505495	0.032597196191384875	0.06300302609326475	0.05861466773512715	0.03919317904998283
GDRm	2404877651.0	0.0	2404877651.0	1.0	0.14225979070133002	0.1098945044387208	0.1120741106035255	0.38410920313617253	0.31550349531316785	0.2956490835743048
GTHOm	1849945702.0	0.0	1849945702.0	1.0	0.13822303591023988	0.11075945167149626	0.10936901250972228	0.4318145334092836	0.38395108070107586	0.30394278893802723
r0885	3384343522.0	0.0	3384343522.0	1.0	0.6364623059301585	0.6405993626160464	0.31262940195217015	1.0165246594498494	0.9150835904486097	0.6648570513238292
PYRt2m_f	410691783.0	0.0	410691783.0	1.0	29.659346346595623	23.144768614351953	21.643660072355864	109.91745225266021	107.61738733037376	42.68741127432249
HMR_4964	10000000000.0	1.0	10000000000.0	0.0	60.223810945781366	59.94309913334453	8.178967875089297	12.570714950147684	13.025927345644783	4.7881664782156435
r2420	1283987405.0	0.0	1283987405.0	1.0	53.78951857863767	53.78968046929225	7.6599523415474415	94.08190074094384	93.25543314341107	34.22883037592361
ATPtm	138094456.0	0.0	138094456.0	1.0	55.42564467242225	55.20339304024847	6.597293588603478	110.22898494592447	108.03632689996553	26.376250931056422
FUMtm_f	2103501833.0	0.0	2103501833.0	1.0	42.543166516927464	42.67220045389044	21.908377082356072	107.4313473900131	101.78445633102099	67.79338842629441
CO2tm_f	4279086665.0	0.0	4279086665.0	1.0	152.62418376313846	151.24278244937219	62.917217930171866	166.12630733458215	172.34240509690213	65.72810856818226
O2tm	22.0	0.0	22.0	1.0	19.47318229656556	19.509264527697937	1.4116841947468226	45.02896141446853	45.30429899673187	5.263482486106565
r0801_f	142151852.0	0.0	142151852.0	1.0	10.689511072824153	10.742623652222388	5.652569815976432	30.38999112519978	31.609398572813244	6.421698175439079
THD1m	9719268873.0	1.0	9719268873.0	0.0	53.16110895227175	51.22175339334929	17.440434074684106	20.382107547179775	21.151550331600102	8.8954123359068
H2Otm_f	9490126895.0	1.0	9490126895.0	0.0	32.199296074470375	34.05325890090665	12.365733255824399	7.319780139547805	6.048167303730434	5.4997497882507735
NH4tm_f	6133796653.0	1.0	6133796653.0	0.0	93.6756049814979	93.00724598847262	52.23087042298917	73.42885446661124	66.62096856673735	50.39160579782406
HCO3E	9981216119.0	1.0	9981216119.0	0.0	14.49686789058889	14.453295738987222	1.274477308605396	4.212174678714284	3.631848137638317	2.7702676355149674
HCO3Em	24790676.0	0.0	24790676.0	1.0	8.541589906696698	7.73849843055369	5.104917950861148	53.13627728285685	51.05412584280052	20.139647746512154
GLUN	1601778910.0	0.0	1601778910.0	1.0	3.193962495668415	2.4857733710791816	2.6265835507994186	15.207450969018831	11.492472805260228	13.161002370751877
GLNS	630613555.0	0.0	630613555.0	1.0	3.4130077644070833	2.7945866549414715	2.6757477928325324	19.778136986223448	16.62041330866201	13.635024375701938
GLUt2m	2169316834.0	0.0	2169316834.0	1.0	0.2973227638774899	0.22151645122643426	0.2690640915601875	0.9719185284325784	0.7337519732289661	0.8951624173171205
GLNtm_1	2066239888.0	0.0	2066239888.0	1.0	0.2612848341608794	0.1803192210397536	0.2875399333359831	0.8669227018818157	0.6682578387769348	0.7470517592232743
GLUNm	2066239888.0	0.0	2066239888.0	1.0	0.2612848341608816	0.18031922103974685	0.28753993333598354	0.8669227018818237	0.6682578387769383	0.7470517592232755
GLUPRT	9805564029.0	1.0	9805564029.0	0.0	4.9164563851990223e-05	5.102578373940636e-05	9.432817028527984e-06	2.5303276486764173e-05	2.6221311557861272e-05	3.0007954925634077e-06
PRAGSr	9805564029.0	1.0	9805564029.0	0.0	4.916456385196038e-05	5.1025783739359375e-05	9.432817028521861e-06	2.5303276485579408e-05	2.6221311555575614e-05	3.000795492715405e-06
GARFT	9805564029.0	1.0	9805564029.0	0.0	4.916456384867578e-05	5.1025783733731213e-05	9.432817028417986e-06	2.5303276486362662e-05	2.6221311556749643e-05	3.0007954928265384e-06
PRFGS	9805564029.0	1.0	9805564029.0	0.0	4.916456384877371e-05	5.102578373375905e-05	9.43281702840685e-06	2.530327648636251e-05	2.6221311556749477e-05	3.0007954928265084e-06
PRAIS	9805564029.0	1.0	9805564029.0	0.0	4.91645638495504e-05	5.1025783734658884e-05	9.4328170283296e-06	2.5303276486362733e-05	2.6221311556749663e-05	3.000795492826527e-06
AIRCr	9805564029.0	1.0	9805564029.0	0.0	4.9164563849550016e-05	5.102578373465849e-05	9.432817028329597e-06	2.5303276486362686e-05	2.6221311556749446e-05	3.0007954928264825e-06
PRASCSi	9805564029.0	1.0	9805564029.0	0.0	4.916456384961631e-05	5.1025783734825085e-05	9.432817028383336e-06	2.5303276486362588e-05	2.62213115567495e-05	3.0007954928265185e-06
ADSL2r	9805564029.0	1.0	9805564029.0	0.0	4.916456384926687e-05	5.1025783733204156e-05	9.432817028237314e-06	2.530327648636275e-05	2.62213115567495e-05	3.0007954928264825e-06
AICART	9805564029.0	1.0	9805564029.0	0.0	4.916456385046926e-05	5.102578373447992e-05	9.43281702821052e-06	2.5303276486362676e-05	2.622131155674965e-05	3.000795492826528e-06
IMPC	9805564029.0	1.0	9805564029.0	0.0	4.916456385046893e-05	5.1025783734479205e-05	9.432817028210478e-06	2.5303276486362866e-05	2.6221311556749758e-05	3.000795492826507e-06
ADSS	9805563968.0	1.0	9805563968.0	0.0	2.9113267623995055e-05	3.02154079921886e-05	5.585733098983232e-06	1.4983578312988864e-05	1.552720162602719e-05	1.7769498920410712e-06
ADSL1r	9805563968.0	1.0	9805563968.0	0.0	2.9113267624690323e-05	3.0215407992070258e-05	5.5857330988827e-06	1.4983578312988916e-05	1.5527201626027285e-05	1.7769498920411012e-06
IMPDH2	9805564136.0	1.0	9805564136.0	0.0	2.005129622553785e-05	2.081037574258057e-05	3.847083929360409e-06	1.0319698177608174e-05	1.0694109942080416e-05	1.2238456019966816e-06
GMPS	4394970631.0	0.0	4394970631.0	1.0	5.887925900757754e-06	4.781947298122384e-06	4.483304202119366e-06	6.153275231057144e-06	6.288777900518929e-06	2.865002816975141e-06
GMPS2	9498095887.0	1.0	9498095887.0	0.0	1.4163370324486635e-05	1.4484464377699059e-05	5.287431055768642e-06	4.166422946551018e-06	4.1500485714239664e-06	2.659204784928517e-06
GK1	9805564136.0	1.0	9805564136.0	0.0	2.0051296225244876e-05	2.0810375742549558e-05	3.847083929352879e-06	1.0319698173844776e-05	1.069410993103372e-05	1.2238456014805997e-06
RNDR2	9805564136.0	1.0	9805564136.0	0.0	4.3131094228598485e-06	4.476390288917919e-06	8.275222588806858e-07	2.219805992100012e-06	2.300343383498235e-06	2.6325380619916955e-07
ADK1	140506143.0	0.0	140506143.0	1.0	6.725045305005837	6.490144057490791	2.454044442771032	25.34146982886262	23.96287351528956	10.096562881399782
RNDR1	9805564136.0	1.0	9805564136.0	0.0	5.744566732830397e-06	5.9620381065668385e-06	1.10216467355266e-06	2.9565268128768623e-06	3.0637933748895876e-06	3.506238560440013e-07
CBPS	8419596318.0	1.0	8419596318.0	0.0	2.0660037304952606e-05	2.0965034988799367e-05	9.775576654072965e-06	8.840568993451326e-06	8.19185524275651e-06	5.8116507449271e-06
ASPCT	8419596318.0	1.0	8419596318.0	0.0	2.0660037304964946e-05	2.0965034988791846e-05	9.775576654071353e-06	8.840568993451625e-06	8.19185524275715e-06	5.811650744927049e-06
DHORTS	8419596318.0	1.0	8419596318.0	0.0	2.0660037304965068e-05	2.0965034988791893e-05	9.77557665407135e-06	8.840568993451788e-06	8.191855242757304e-06	5.811650744927048e-06
DHORD9	8419596318.0	1.0	8419596318.0	0.0	2.0660037304965027e-05	2.096503498879186e-05	9.775576654071345e-06	8.840568993451561e-06	8.191855242757097e-06	5.811650744927135e-06
ORPT	8419596318.0	1.0	8419596318.0	0.0	2.0660037304965027e-05	2.096503498879208e-05	9.77557665407135e-06	8.840568993451561e-06	8.19185524275709e-06	5.811650744927136e-06
OMPDC	8419596318.0	1.0	8419596318.0	0.0	2.066003730496502e-05	2.096503498879196e-05	9.775576654071348e-06	8.840568993451551e-06	8.191855242757094e-06	5.811650744927112e-06
UMPK	9732686381.0	1.0	9732686381.0	0.0	3.9108144375748545e-05	3.948240525948508e-05	8.81664171594346e-06	1.997133949363177e-05	1.9732141898003686e-05	3.8863376646022385e-06
RNDR4	9805564136.0	1.0	9805564136.0	0.0	5.704477213038598e-06	5.920430922632798e-06	1.0944730138418287e-06	2.9358941445324064e-06	3.0424121270332998e-06	3.4817696271503734e-07
