	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
EX_5mthf_e	8738403641.0	1.0	8738403641.0	0.0	0.0002741629979728553	0.00029126571485284995	7.919828158310969e-05	0.00016011444324281365	0.0001673877628206	4.7090270443473366e-05
EX_tmlys_e_r					0.0	0.0	0.0	0.0	0.0	0.0
EX_thbpt_e_r	839212362.0	0.0	839212362.0	1.0	1.2527606319571021e-05	1.2939848346542374e-05	7.118903550956177e-06	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05
EX_CE2705_e	839212362.0	0.0	839212362.0	1.0	1.2527606319571021e-05	1.2939848346542374e-05	7.118903550956177e-06	4.136665967747044e-05	4.19905597134948e-05	1.832451773169439e-05
EX_crtn_e	3770889042.0	0.0	3770889042.0	1.0	0.04562450821416255	0.0322753186712659	0.04151354513652898	0.05964029079561484	0.046725860097657654	0.04272153485452603
EX_his__L_e_r	4204310702.0	0.0	4204310702.0	1.0	0.10008087820183224	0.10308329962954105	0.0584586607266719	0.11645478115694999	0.1190301639018428	0.05298374043450837
EX_lys__L_e_r	9933393256.0	1.0	9933393256.0	0.0	0.1564212922024664	0.16869993067149455	0.06977665603705908	0.004147989508787356	0.00410614040801285	0.0019271279302437998
EX_carn_e_r	8143160844.0	1.0	8143160844.0	0.0	8.384487769496548	8.90285157488995	2.9336221284037713	5.276822635754355	5.166381059637829	1.136265451289633
EX_csn_e_r	9925230119.0	1.0	9925230119.0	0.0	10.571745820954396	10.743883949557615	3.822760417791526	1.2007627943697425	0.8700891901319936	1.127272762785972
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	1960765429.0	0.0	1960765429.0	1.0	0.12829827856475196	0.1174319927889627	0.066630203037869	0.2059887469267437	0.20530215824329412	0.0632257467032345
EX_tcyntc	3422338424.0	0.0	3422338424.0	1.0	0.06708774909124149	0.05532313596022545	0.05050264675277226	0.10716362093801375	0.09297610253956445	0.07572152015351091
EX_tcynt_e	3274513244.0	0.0	3274513244.0	1.0	0.06121052947351157	0.050507885804470104	0.04761208009076069	0.0988251259887343	0.08917475019842765	0.06423144695266816
EX_so3_e	9360868959.0	1.0	9360868959.0	0.0	0.18654092910545814	0.19445126628407444	0.06407655351003892	0.07356445602142822	0.07945919398380315	0.025502001965186934
EX_thr__L_e_r	9158201018.0	1.0	9158201018.0	0.0	0.5326499237974459	0.5534027920526589	0.16148875355648912	0.23019110012541896	0.22214209444230704	0.13141359804009173
EX_trp__L_e_r	1997500130.0	0.0	1997500130.0	1.0	0.005787258195830157	0.00610629386231365	0.002478801312281382	0.014397810832790554	0.013829007623757151	0.00866940331864642
EX_anth_e	1998839664.0	0.0	1998839664.0	1.0	0.005785226785756658	0.0061043428070738	0.002478803252862253	0.014391806337226323	0.013822826805585851	0.008669379344332786
EX_tyr__L_e_r	1671818258.0	0.0	1671818258.0	1.0	1.1849161897162966e-05	1.1401081075553069e-05	7.125249963770915e-06	3.090903153923599e-05	2.9820835964188575e-05	1.7271977508593073e-05
EX_cystinex_r	5588016082.0	1.0	5588016082.0	0.0	0.183723588435095	0.18618347797897936	0.013709064080439697	0.17979339373790457	0.18364069571780667	0.016819215549165142
EX_3hydroxybutanoatex_r	27589.0	0.0	27589.0	1.0	1.2279810927011658	1.0039903338538134	0.827727453252861	11.823291442604845	11.972668976125243	0.557729237758373
EX_gthrd_e_r	121538690.0	0.0	121538690.0	1.0	0.02520696575920163	0.019771664010729002	0.020734856598611004	0.6048477028067712	0.6127643457951251	0.29698052059196317
EX_cmp_e_r	1137039958.0	0.0	1137039958.0	1.0	3.96298733928624e-06	3.918516446078787e-06	2.0747670314754226e-06	1.1150738362572428e-05	1.096421291122126e-05	5.435913968830024e-06
HEX1	851843147.0	0.0	851843147.0	1.0	2.9335106068288592	2.9163230240111515	0.19656155731045286	5.584872515968335	4.7780934683059915	2.9864914371351987
G6PP	510181858.0	0.0	510181858.0	1.0	0.16213066467142875	0.11737785464251174	0.15412620442273453	2.912598592197105	2.1098093171220578	2.968671918166045
PGI	8312486843.0	1.0	8312486843.0	0.0	1.4346810189965749	1.4401619040483347	0.7670891082581759	0.5393850120586067	0.36531436175829024	0.5312877832039044
PFK	1411836153.0	0.0	1411836153.0	1.0	1.2884094718993067	1.2692353775506726	0.6581800136188939	3.9390534319386763	3.1651102939050113	2.840992416474825
FBP	439829741.0	0.0	439829741.0	1.0	0.14275559414295616	0.11039456181251464	0.12720496655444238	2.964279153889228	2.1274265016779874	2.795450811422204
FBA	5753120401.0	1.0	5753120401.0	0.0	1.1456538777564065	1.1382149366369378	0.6441187137989091	0.9747742780494156	0.9371291039795298	0.5839226928789526
TPI	8443358649.0	1.0	8443358649.0	0.0	2.3250552440687358	2.3237791631009737	0.2700140660815308	1.9567381874817271	1.9452273564791054	0.24745279407612336
GAPD	8082206954.0	1.0	8082206954.0	0.0	5.095297600674832	5.095348522507684	0.32481755523459194	4.622152962695481	4.697576745824742	0.45071559155638496
PGK	9637488228.0	1.0	9637488228.0	0.0	4.938466273138448	4.942699731103129	0.35293921880689644	2.5517136831550458	2.629672822392174	1.407855225649078
DPGM	467316259.0	0.0	467316259.0	1.0	0.15683132753632908	0.1130391089857743	0.1480104908311723	2.0704392795409414	1.88587179059668	1.3600269556087903
DPGase	467316259.0	0.0	467316259.0	1.0	0.15683132753632784	0.11303910898577235	0.14801049083117226	2.0704392795410707	1.8858717905968692	1.3600269556087936
PGM_f	9876541315.0	1.0	9876541315.0	0.0	22.103792593736863	22.863104613813864	7.148516193882863	6.117956394537099	6.020635374357479	1.2906879361703325
ENO_f	9743707979.0	1.0	9743707979.0	0.0	19.919040893519405	20.539579607163354	7.010271867996408	6.446757359768646	6.5921163264955105	0.6758231963812907
PYK	8929653877.0	1.0	8929653877.0	0.0	5.038448279407782	5.039309283002837	0.33041095191118847	4.318519195400483	4.377383863630353	0.5055804533225681
LDH_L	7675951558.0	1.0	7675951558.0	0.0	4.848368744756337	4.891059452961519	0.19778397117681001	4.529224258142716	4.6439426159371475	0.4097367011317653
r0407	5811077259.0	1.0	5811077259.0	0.0	1.179401366312363	1.1183508800060014	0.6454307968729704	0.9819639094415942	0.978425350313323	0.5202554013045799
PRPPS	47361662.0	0.0	47361662.0	1.0	0.0010955720342764267	0.00112162781362725	0.0004887083310889707	0.006734964228660358	0.00701243964488495	0.002115574920770398
G6PDH2r	2073096907.0	0.0	2073096907.0	1.0	1.3366569096437249	1.3294380919444289	0.7700581501331772	2.132764727349591	2.2697222965090162	0.5678288389864263
PGL	2073096907.0	0.0	2073096907.0	1.0	1.3366569096437317	1.3294380919444393	0.7700581501331774	2.13276472734964	2.269722296508995	0.5678288389864248
GND	2073096907.0	0.0	2073096907.0	1.0	1.3366569096437186	1.329438091944501	0.7700581501332281	2.1327647273496266	2.2697222965090127	0.5678288389864264
RPI	2038646693.0	0.0	2038646693.0	1.0	0.44628268457113474	0.44390980325343743	0.2567210123286077	0.7154115519455209	0.760930855936951	0.18915809067117717
TKT2_f	2025952724.0	0.0	2025952724.0	1.0	0.4989373059026558	0.4970075983654606	0.25206581300790143	0.7654636909878474	0.8099339573317137	0.1874577071746719
RPE_f	1939261524.0	0.0	1939261524.0	1.0	1.066504539982862	1.0659384754399328	0.5037918428394151	1.6282673188091439	1.6914788973591603	0.39673894216014344
TKT1_f	2161931710.0	0.0	2161931710.0	1.0	0.5204923574827749	0.5185853551071034	0.2593653434166362	0.7774610174455868	0.8208616772376685	0.18431241133151166
TALA_f	6251024622.0	1.0	6251024622.0	0.0	2.0462208452809376	2.080979831978083	0.900977822146453	1.6904025182701814	1.7839868735106963	0.6268039175810578
r0408	5811077259.0	1.0	5811077259.0	0.0	1.1794013663123692	1.1183508800060127	0.6454307968729699	0.98196390944159	0.978425350313306	0.52025540130457
PDHm	630933220.0	0.0	630933220.0	1.0	0.7980164152291577	0.786911739048608	0.32105203850122505	1.7400696133925475	1.6928590310313896	0.5632122698141157
PCm	752652560.0	0.0	752652560.0	1.0	1.6112608955441652	1.3978798677817554	1.1140238691663022	8.023011157138408	7.282442043386729	4.992506323620581
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	4878.0	0.0	4878.0	1.0	3.6995598629012547	3.282796083317919	1.6454983915154575	26.22746985198048	26.334229868399124	1.5597753022330016
ACONTm_f	9402382308.0	1.0	9402382308.0	0.0	104.04564865802104	103.03713107186441	49.506507397826404	23.31992017514101	22.81250575842843	7.834022823426725
ICDHxm	1982964466.0	0.0	1982964466.0	1.0	2.8727756972590166	2.1326994569131954	2.5438266972027592	11.401448696486172	8.110608701361574	10.723171037981135
ICDHym_f	109347717.0	0.0	109347717.0	1.0	3.990281164757457	4.220174061111947	2.6491070179088516	59.2105999062024	64.56159624004388	25.090773844768055
AKGDm	25637.0	0.0	25637.0	1.0	0.895124098182272	0.6583495585440009	0.8312700005414693	11.410083847443351	11.546115624014597	0.5829579585650754
SUCOAS1m_f	3976958610.0	0.0	3976958610.0	1.0	9.799113494863105	9.196222820138505	6.174380612153551	11.514540341217431	11.970752593457867	3.860321569143535
SUCD1m	43241.0	0.0	43241.0	1.0	1.1816292161937765	0.9566410437400118	0.8283010910504575	11.649812849636989	11.788869486424659	0.5827781838765198
FUMm_f	8685611655.0	1.0	8685611655.0	0.0	180.40618337274017	182.2747769637931	67.90386227010856	87.78588940439316	87.76951920981068	37.98966383061706
MDHm_f	6513116361.0	1.0	6513116361.0	0.0	521.20405874194	529.08631438311	223.96397924482972	386.5467179078213	382.6262439093365	259.05254721869494
ME1m	1853285000.0	0.0	1853285000.0	1.0	0.7484766894299412	0.5398569217269527	0.7038401430096931	3.101326224039027	2.2265789941231438	2.9202490714690876
ME2m	1876506277.0	0.0	1876506277.0	1.0	0.9974281892735741	0.7526842524624456	0.8935794182809159	3.7724216617002444	2.8506988506557462	3.1988362563721484
ME2	509878589.0	0.0	509878589.0	1.0	0.15732881343946664	0.1117687813561893	0.15303350615636171	2.755149085374225	1.8884613528207441	2.7732135372050983
ACITL	0.0	0.0	0.0	1.0	2.9902868772572524	2.8513566802571164	0.8560137403121678	16.753092338312346	16.711780284965542	1.5147844867484799
FUM_f	5980322978.0	1.0	5980322978.0	0.0	47.12889878600347	47.22391231313942	26.878901946281864	37.851941843652234	41.49930327459517	17.576476027360172
MDH_f	7612928128.0	1.0	7612928128.0	0.0	317.06310307947336	336.07419276418375	174.86097730011537	162.42365136735924	165.5211761378614	87.65397379206503
AKGMALtm_f	5826614059.0	1.0	5826614059.0	0.0	365.122318175283	383.93841717305213	149.86751096969635	327.18827685991243	350.46392376072436	124.4396600992952
ACONT	2191706.0	0.0	2191706.0	1.0	9.229993749057833	8.3873105966425	4.0652518716383765	43.90252663501787	43.273063965522525	7.264778938874824
ICDHyr	2191706.0	0.0	2191706.0	1.0	9.22999374905781	8.387310596642468	4.065251871638364	43.90252663501718	43.273063965519114	7.2647789388742705
PPA	3340463.0	0.0	3340463.0	1.0	0.4652818069630971	0.45345025572943565	0.14849343758749692	6.605579301198807	6.307513733018885	2.4556722321258575
Complex1ROS	670.0	0.0	670.0	1.0	1.96014805758034	1.9363768963945023	0.4751348158351238	24.019686962977616	24.38335849552125	3.49044248025751
FADH2ETC	7863.0	0.0	7863.0	1.0	2.0516109689697237	1.8736245264831644	0.8857837559746335	15.401890453735069	14.605383908686756	3.193977049720043
CYOR_u10mi	0.0	0.0	0.0	1.0	3.9137588051209335	3.7137476408764316	1.1273210186239837	38.220611409236945	38.30890665511717	2.598080388941186
CYOOm2i	0.0	0.0	0.0	1.0	1.9568794025604668	1.8568738204382158	0.5636605093119919	19.110305704618664	19.154453327558787	1.2990401944705878
ATPS4mi	0.0	0.0	0.0	1.0	4.15011896983916	3.948141720831904	1.5470969811124673	64.50369850978949	64.24345728282738	7.1684101510093825
GLUCYS	2518716448.0	0.0	2518716448.0	1.0	0.01654303115865929	0.0126836315651872	0.01414600913883598	0.044875529780341865	0.035010492602885995	0.03880698839412553
GTHS	2518716448.0	0.0	2518716448.0	1.0	0.01654303115866309	0.0126836315651888	0.014146009138836636	0.04487552978035091	0.0350104926029051	0.038806988394126406
SPODMm	670.0	0.0	670.0	1.0	0.04900370143950647	0.0484094224098611	0.011878370395878298	0.6004921740744306	0.6095839623880661	0.08726106200643899
GTHPi	8876086436.0	1.0	8876086436.0	0.0	0.09007004927515236	0.09259758707492505	0.045447836328937063	0.026194986767276243	0.025921524563397448	0.014358289873543728
GTHPm	670.0	0.0	670.0	1.0	0.04900370143950636	0.048409422409860944	0.01187837039587841	0.6004921740744288	0.6095839623880539	0.08726106200643723
GDR	7529009942.0	1.0	7529009942.0	0.0	0.09096861827968084	0.0881497771123929	0.052628928565829944	0.04662222111355041	0.0416046965644868	0.03170878760047658
GTHOr	6349175009.0	1.0	6349175009.0	0.0	0.07652364596066692	0.0654775414119213	0.05645739859807441	0.04929741655843025	0.041760288176819954	0.03673673114118447
GDRm	763778434.0	0.0	763778434.0	1.0	0.013060625011421748	0.0105788612562459	0.010794618948554217	0.12377532732893619	0.0947310647040299	0.09957533197895205
GTHOm	663524985.0	0.0	663524985.0	1.0	0.015068077969168144	0.0128753442595947	0.011539249847899417	0.151855230451924	0.14180866497168565	0.10347680983624477
r0885	58848056.0	0.0	58848056.0	1.0	0.041749996917859696	0.03835201020326995	0.023010820631201336	0.6497232325870826	0.6588430128266825	0.2954665348207403
PYRt2m_f	1690632459.0	0.0	1690632459.0	1.0	20.328221210721605	18.821865403757112	10.354694349095066	40.8457746130199	40.59615732807542	17.934558766799576
HMR_4964	376868.0	0.0	376868.0	1.0	12.22028062631525	11.215315088364157	4.804009289907013	60.6556189733271	60.25155921710794	7.976021451944098
r2420	0.0	0.0	0.0	1.0	2.283098180559433	2.0268125868638687	1.4766440521519497	54.99342042744867	55.17481164026355	7.846982477527736
ATPtm	0.0	0.0	0.0	1.0	2.5023734775501616	2.216914227775641	1.4309544732491273	56.401264644059495	56.26069123761397	6.733755613314439
FUMtm_f	1063181747.0	0.0	1063181747.0	1.0	9.575642994187788	9.985981552821233	3.839445406813456	33.73364436738532	32.245343669304816	18.86132057678428
CO2tm_f	5328972088.0	1.0	5328972088.0	1.5604018340445585e-143	123.17354728841863	119.40331003515226	62.79378061797362	118.08631660601799	107.79322000137644	64.69894834431295
O2tm	0.0	0.0	0.0	1.0	2.0058831039999547	1.9054779543722589	0.5717805252153952	19.71079787869192	19.75975602510736	1.3395451879315643
r0801_f	1427830725.0	0.0	1427830725.0	1.0	7.325063019628458	7.543667921188237	3.36777467350952	14.362048239087374	15.66717661585915	5.04941034055143
THD1m	16049337.0	0.0	16049337.0	1.0	12.92552735871787	12.671066964638353	4.537309630085138	54.287514815784505	51.78873878204203	17.898030559009676
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	28.598366297402478	29.62544996039788	15.399289214687128
NH4tm_f	7160945525.0	1.0	7160945525.0	0.0	127.02359150575721	133.20854153687725	45.83347377829444	81.91459267887934	72.45876855500917	59.81069982214998
HCO3E	0.0	0.0	0.0	1.0	2.6164860195901727	2.4949352953074424	0.7490119247572499	14.658920568333482	14.622760547847312	1.3254308229741283
HCO3Em	731522223.0	0.0	731522223.0	1.0	1.6476612049222041	1.4359019402147717	1.1181007106534622	8.1023764359693	7.367020099451315	4.995002199208152
GLUN	1099058943.0	0.0	1099058943.0	1.0	0.6266830586950287	0.6156575496132065	0.19718364518131545	3.491279573765466	2.5934457234170605	3.121268158704061
GLNS	230547107.0	0.0	230547107.0	1.0	0.14784088774746126	0.10597413786477365	0.1434286346187201	3.68448815761093	2.8868006655233156	3.1342255548829225
GLUt2m	2280920233.0	0.0	2280920233.0	1.0	0.07998950071457189	0.054723193623030644	0.08068983265847833	0.2640051084026932	0.1866544326533496	0.2525590141655904
GLNtm_1	3065363034.0	0.0	3065363034.0	1.0	0.11774334612997958	0.0874097917159125	0.10678835638833793	0.2689542447121155	0.1893915533023347	0.2870397953588883
GLUNm	3065363034.0	0.0	3065363034.0	1.0	0.11774334613007977	0.08740979171602495	0.10678835638833944	0.2689542447121147	0.18939155330233926	0.28703979535888907
GLUPRT	178856.0	0.0	178856.0	1.0	1.7225001864379296e-05	1.7357771889566502e-05	4.558230865958343e-07	5.091398508960036e-05	5.209359055213577e-05	7.718903197759464e-06
PRAGSr	178856.0	0.0	178856.0	1.0	1.7225001864643065e-05	1.7357771889622844e-05	4.5582308663322535e-07	5.091398508963332e-05	5.20935905521678e-05	7.718903197761317e-06
GARFT	178856.0	0.0	178856.0	1.0	1.7225001864559185e-05	1.7357771889653896e-05	4.5582308665970964e-07	5.091398508850578e-05	5.209359055305575e-05	7.718903197594255e-06
PRFGS	178856.0	0.0	178856.0	1.0	1.72250018645592e-05	1.735777188965395e-05	4.5582308665970514e-07	5.091398508888434e-05	5.209359055303608e-05	7.718903197575854e-06
PRAIS	178856.0	0.0	178856.0	1.0	1.7225001864347535e-05	1.7357771889701404e-05	4.55823086621476e-07	5.091398508863606e-05	5.209359055494901e-05	7.718903197655516e-06
AIRCr	178856.0	0.0	178856.0	1.0	1.7225001864347545e-05	1.735777188970143e-05	4.5582308662147457e-07	5.091398508863611e-05	5.209359055494864e-05	7.718903197655584e-06
PRASCSi	178856.0	0.0	178856.0	1.0	1.7225001864367525e-05	1.735777188978691e-05	4.5582308664307545e-07	5.091398508882956e-05	5.209359055533859e-05	7.71890319761204e-06
ADSL2r	178856.0	0.0	178856.0	1.0	1.7225001859601606e-05	1.7357771886687756e-05	4.558230867691524e-07	5.0913985088861e-05	5.209359055576343e-05	7.718903197500302e-06
AICART	178856.0	0.0	178856.0	1.0	1.7225001859363014e-05	1.7357771884584804e-05	4.5582308670702876e-07	5.091398508990527e-05	5.209359055670528e-05	7.718903197553343e-06
IMPC	178856.0	0.0	178856.0	1.0	1.722500185899868e-05	1.7357771883977542e-05	4.558230867398805e-07	5.091398508990592e-05	5.2093590556706365e-05	7.71890319755334e-06
ADSS	178860.0	0.0	178860.0	1.0	1.0199950419954765e-05	1.0278571510972616e-05	2.6992002080192907e-07	3.014920192129082e-05	3.0847713682561926e-05	4.570822444227573e-06
ADSL1r	178860.0	0.0	178860.0	1.0	1.0199950415259173e-05	1.0278571506202415e-05	2.6992002081064906e-07	3.0149201921082426e-05	3.0847713683767924e-05	4.57082244428275e-06
IMPDH2	178847.0	0.0	178847.0	1.0	7.025051446274212e-06	7.079200379164905e-06	1.8590306603778238e-07	2.076478316847675e-05	2.1245876871935344e-05	3.1480807532579854e-06
GMPS	4249752886.0	0.0	4249752886.0	1.0	5.296025130089253e-06	5.278907860768808e-06	8.460985708629245e-07	6.14135240683001e-06	6.0551032106961555e-06	3.5472232960996614e-06
GMPS2	11913777.0	0.0	11913777.0	1.0	1.729026316184855e-06	1.7516092081539218e-06	8.241453819362565e-07	1.4623430761607764e-05	1.4558332286736462e-05	4.3975604269824535e-06
GK1	178847.0	0.0	178847.0	1.0	7.025051446274211e-06	7.0792003791649475e-06	1.8590306603778256e-07	2.076478316843644e-05	2.124587687200423e-05	3.148080753269326e-06
RNDR2	178847.0	0.0	178847.0	1.0	1.5111150541377549e-06	1.5227626939017933e-06	3.9988450430910044e-08	4.466583154135591e-06	4.570068223950447e-06	6.77164039902314e-07
ADK1	3340597.0	0.0	3340597.0	1.0	0.46527331934541305	0.45344159441447324	0.1484934206842185	6.605554213332746	6.307489459770987	2.4556720055234353
RNDR1	178847.0	0.0	178847.0	1.0	2.012631820438294e-06	2.0281451397966384e-06	5.3260026473097365e-08	5.948976128607494e-06	6.086806364552377e-06	9.019047825853825e-07
CBPS	2117617349.0	0.0	2117617349.0	1.0	7.181449836179712e-06	6.996700507798981e-06	3.734482739992045e-06	1.8340673838512367e-05	1.6644929357367452e-05	1.21604889766505e-05
ASPCT	2117617349.0	0.0	2117617349.0	1.0	7.1814498361795535e-06	6.996700507798751e-06	3.7344827399920833e-06	1.83406738385326e-05	1.664492935736247e-05	1.2160488976640378e-05
DHORTS	2117617349.0	0.0	2117617349.0	1.0	7.18144983617949e-06	6.996700507798561e-06	3.7344827399920587e-06	1.834067383853259e-05	1.664492935736244e-05	1.2160488976640368e-05
DHORD9	2117617349.0	0.0	2117617349.0	1.0	7.181449836179479e-06	6.996700507798536e-06	3.734482739992062e-06	1.8340673838532472e-05	1.6644929357362387e-05	1.2160488976640386e-05
ORPT	2117617349.0	0.0	2117617349.0	1.0	7.181449836179472e-06	6.996700507798532e-06	3.734482739992065e-06	1.8340673838532563e-05	1.6644929357362435e-05	1.2160488976640374e-05
OMPDC	2117617349.0	0.0	2117617349.0	1.0	7.1814498361794875e-06	6.996700507798532e-06	3.7344827399920566e-06	1.8340673838532584e-05	1.6644929357362594e-05	1.2160488976640418e-05
UMPK	1589392.0	0.0	1589392.0	1.0	1.3596206230289209e-05	1.3598719970466149e-05	2.1071377647008375e-06	4.0751066191156224e-05	4.118934031024552e-05	8.306945825149729e-06
RNDR4	178847.0	0.0	178847.0	1.0	1.9985862976073184e-06	2.0139913544017082e-06	5.2888341542846247e-08	5.907460100099639e-06	6.044328462288737e-06	8.956106735058603e-07
TMDS	178847.0	0.0	178847.0	1.0	1.998586297607306e-06	2.0139913544016955e-06	5.288834154284532e-08	5.907460100099609e-06	6.044328462288757e-06	8.956106735058735e-07
