	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
G6PP	8584560234.0	1.0	8584560234.0	0.0	14.144369596986552	10.551731333955846	13.15554772497662	2.654405440438145	1.9736909251355577	2.427825600419923
PGI	9427244487.0	1.0	9427244487.0	0.0	2.239973204046031	2.2706835371885066	0.6756837865237524	0.6910334392044681	0.5254142950891918	0.6035041376308872
PFK	2363027250.0	0.0	2363027250.0	1.0	1.629024795110619	1.6140556306617717	0.7151529120426903	3.718523960401231	2.9615663328592348	2.7617573513165334
FBP	646180418.0	0.0	646180418.0	1.0	0.20621327371952375	0.17791563954365958	0.1547971556014472	2.8739864540929405	2.0768504859203856	2.671876371071583
FBA	7289455441.0	1.0	7289455441.0	0.0	1.4228115213904082	1.4116165098247682	0.7118219741345584	0.8445375063081834	0.7226862108646177	0.6036315872000887
TPI	8850130321.0	1.0	8850130321.0	0.0	2.8148929887779306	2.879884106815917	0.5776848914953037	2.0171099538308517	1.9899508366307457	0.2614601973292691
GAPD	8364979494.0	1.0	8364979494.0	0.0	5.917245869951759	6.051513523448089	1.1407616659134743	4.697258164938	4.7510603580285355	0.43802532384394627
PGK	4164988324.0	0.0	4164988324.0	1.0	2.687527165592979	2.4741396226701835	1.766943943655062	3.05633885056869	3.298607483553039	1.356180482284974
DPGM	7663462489.0	1.0	7663462489.0	0.0	3.2297187043548394	3.267524591021036	1.6977391634215098	1.640919314369557	1.3178358380216957	1.291202673754153
DPGase	7663462489.0	1.0	7663462489.0	0.0	3.2297187043548585	3.2675245910210657	1.6977391634215009	1.6409193143695913	1.3178358380217217	1.291202673754152
PGM_f	6130281943.0	1.0	6130281943.0	0.0	7.529556446581009	7.709264165673574	1.252814722582584	7.050912456913339	7.225698890908379	1.219215859507771
ENO_f	8290944757.0	1.0	8290944757.0	0.0	7.87894929575435	8.045966089267287	1.4337942504160113	6.278371645120301	6.414491148802627	0.766548943401886
PYK	6749439769.0	1.0	6749439769.0	0.0	5.000524444416653	5.0746224699645275	1.2117723160385174	4.440573551185314	4.486875802513131	0.4930447075330629
LDH_L	7644253642.0	1.0	7644253642.0	0.0	5.265104212030572	5.377659621122149	0.9667690393194196	4.541234818512173	4.634529840572065	0.37199893086200136
r0407	5822350444.0	1.0	5822350444.0	0.0	1.392081467387578	1.3782152938823495	0.6912502637317313	1.172572447502083	1.2482269925534981	0.5688605315918132
PRPPS	1776558953.0	0.0	1776558953.0	1.0	0.0047371503223511855	0.00487472012888275	0.0017008141998711757	0.007197329447827037	0.00753541956747095	0.0019694244728054562
G6PDH2r	764459957.0	0.0	764459957.0	1.0	0.8671168274326538	0.9280803733897383	0.400845079196215	1.996312101427621	2.116591832832261	0.6211217203484534
PGL	764459957.0	0.0	764459957.0	1.0	0.867116827440066	0.928080373388056	0.4008450791909457	1.9963121014276812	2.116591832832329	0.6211217203484792
GND	764459957.0	0.0	764459957.0	1.0	0.8671168274308017	0.9280803733645842	0.40084507918597984	1.9963121014276761	2.11659183283234	0.6211217203484882
RPI	757822699.0	0.0	757822699.0	1.0	0.2921970426967024	0.3125649300111447	0.133589741178057	0.6702355867584042	0.7102025871182209	0.2070977573782545
TKT2_f	2288673493.0	0.0	2288673493.0	1.0	0.5435346570407984	0.5533314258093769	0.1638785611417942	0.7240174629973625	0.7655097461228029	0.21153785595234553
RPE_f	1203920831.0	0.0	1203920831.0	1.0	0.9095546746751634	0.9344609755852102	0.3013654023345928	1.5601640643905594	1.6493892544290207	0.4506791303929335
TKT1_f	2866053312.0	0.0	2866053312.0	1.0	0.5897511809267535	0.6044273160945881	0.1706677995843099	0.7218762521931311	0.7608346393593685	0.2005431473137254
TALA_f	2433118559.0	0.0	2433118559.0	1.0	1.06386675253434	1.1009123140829518	0.2915369216126402	1.6444739030536637	1.7514340447235792	0.6947049926809532
r0408	5822350445.0	1.0	5822350445.0	0.0	1.3920814673963884	1.3782152938634105	0.691250263736631	1.1725724475020693	1.2482269925534775	0.5688605315918176
PDHm	9999999509.0	1.0	9999999509.0	0.0	27.596303395869043	27.551992774875114	4.359560223581675	1.7222826302497385	1.6702450481845332	0.5503624378145254
PCm	9953526820.0	1.0	9953526820.0	0.0	82.38182504689111	78.29254207344914	37.772599183518025	7.741987694241806	6.9404687919268575	4.784682052106525
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	9997019144.0	1.0	9997019144.0	0.0	52.94267936518251	52.90310115554627	9.44921771049229	26.04068522097249	26.252953316796457	1.7404751122585074
ACONTm_f	873863829.0	0.0	873863829.0	1.0	6.913505395702453	5.770841668447026	5.304314153242108	22.666622236480798	23.219874225262977	9.631636668387069
ICDHxm	5949206785.0	1.0	5949206785.0	0.0	15.005686567606856	12.111490224426687	11.874939463430275	11.614514263012309	8.39277558738845	10.766829281803467
ICDHym_f	500534353.0	0.0	500534353.0	1.0	7.559255813389319	7.368519946469625	4.523141980084437	49.99106208333095	51.66529166908933	25.111401495824108
AKGDm	2216373477.0	0.0	2216373477.0	1.0	7.773760678546244	7.487264508888407	4.497795025255646	11.375513481827944	11.548012971126816	0.6832305766554607
SUCOAS1m_f	3415032364.0	0.0	3415032364.0	1.0	8.699407790495643	8.944555834953057	3.138763211915126	10.807862537617092	11.48452900815482	4.644061270002419
SUCD1m	10000000000.0	1.0	10000000000.0	0.0	43.80924370724037	43.83525570428486	4.70156777144862	11.576241857017065	11.746616766557661	0.6755586033274888
FUMm_f	9086792154.0	1.0	9086792154.0	0.0	184.81918922393774	191.1754248432853	61.84452240671132	84.34983509234289	88.42891406300666	35.788094825008166
MDHm_f	1482660017.0	0.0	1482660017.0	1.0	249.74490282477166	254.35441915935982	69.2835015313592	499.14118232707216	497.15595061856226	214.0346856562344
ME1m	9797359046.0	1.0	9797359046.0	0.0	57.79569987439419	52.76876105078388	37.504423751098585	2.9619144829485506	2.1513564727786187	2.76053747975607
ME2m	7175241478.0	1.0	7175241478.0	0.0	6.569984113745914	5.905271095656131	4.395557036424133	3.5991007803837616	2.416930353623847	3.4226337934161233
ME2	9656551883.0	1.0	9656551883.0	0.0	28.5444176955185	26.796716065797288	17.0783451100209	2.6474891235701317	2.0023313065232724	2.4260958783635673
ACITL	7833888687.0	1.0	7833888687.0	0.0	22.96671229422856	22.661282074094927	8.058927781323616	16.54420228858923	16.52795142238847	1.5343480251228943
FUM_f	9950087019.0	1.0	9950087019.0	0.0	117.77148819054345	113.66795715462709	35.3209293794763	31.720033424922438	29.079136502052968	18.505165379953652
MDH_f	7578386738.0	1.0	7578386738.0	0.0	233.04343459621083	234.2796604360306	100.33223722149413	142.56487255131393	148.76982936559767	72.12266163001033
AKGMALtm_f	203568236.0	0.0	203568236.0	1.0	75.07776530189558	75.82214102460286	30.11470400438896	299.6232577424711	298.2609862167816	106.20710201124585
ACONT	8428829681.0	1.0	8428829681.0	0.0	65.70995642009727	66.40720653631021	19.091100767257032	43.93045992314845	43.49967582306218	7.26910869873562
ICDHyr	8428829681.0	1.0	8428829681.0	0.0	65.7099564200981	66.40720653632687	19.091100767250314	43.93045992314658	43.499675823060045	7.269108698735529
PPA	9836602283.0	1.0	9836602283.0	0.0	22.38915437361532	21.573293077165395	8.181967432334531	6.692078403903864	6.411074983091751	2.54184574980682
Complex1ROS	9995386362.0	1.0	9995386362.0	0.0	71.15157218125543	70.45311679699665	13.753139483411868	23.522564680759274	23.860261555754562	3.4828844809424786
FADH2ETC	9999977462.0	1.0	9999977462.0	0.0	60.786740648554705	58.76503459448435	12.85130453690534	15.200485938936875	14.539980615702943	3.0116447404765894
CYOR_u10mi	10000000000.0	1.0	10000000000.0	0.0	128.38074228864673	127.55729794134834	16.364471333414006	37.54693981843462	37.70156956715144	2.6950501125827393
CYOOm2i	10000000000.0	1.0	10000000000.0	0.0	64.19037114432344	63.77864897067406	8.182235666707037	18.7734699092174	18.850784783575833	1.347525056291386
ATPS4mi	10000000000.0	1.0	10000000000.0	0.0	218.24995982391025	216.87605066988752	32.231368313976226	63.005235070053175	62.954843741109435	7.103669955905789
GLUCYS	5719323543.0	1.0	5719323543.0	0.0	0.04348131348114232	0.036417692252263795	0.03357726807340932	0.035250859461305455	0.0275255945823642	0.0294386359764166
GTHS	5719323543.0	1.0	5719323543.0	0.0	0.04348131348113994	0.0364176922522559	0.03357726807341024	0.03525085946130702	0.02752559458236615	0.029438635976418295
SPODMm	9995386362.0	1.0	9995386362.0	0.0	1.7787893045313732	1.761327919924915	0.34382848708527924	0.5880641170189848	0.596506538893843	0.08707211202356151
GTHPi	7774437053.0	1.0	7774437053.0	0.0	0.05099432301616213	0.0497628091010031	0.027050284249525942	0.025966961904405447	0.02523928737626975	0.014777611493291888
GTHPm	9995386362.0	1.0	9995386362.0	0.0	1.778789304531372	1.761327919924915	0.3438284870852789	0.5880641170189788	0.5965065388938339	0.08707211202356116
GDR	3345891065.0	0.0	3345891065.0	1.0	0.03379571431947493	0.0288534157903138	0.02519920133397799	0.05419641269762815	0.04882785044733055	0.03621135405140641
GTHOr	4589670509.0	5.401398032474922e-222	4589670509.0	1.0	0.046712255192660444	0.04159796566730565	0.03166871257771528	0.05223634717909466	0.0483533181741221	0.03550198804415888
GDRm	8741642048.0	1.0	8741642048.0	0.0	0.49752887989816735	0.4346906948411903	0.3606979610604956	0.09984852174007212	0.0769615869303315	0.08286310892999667
GTHOm	8699128540.0	1.0	8699128540.0	0.0	0.546862678724489	0.4837851003018857	0.3936172965975204	0.1119709734967393	0.08868551876366175	0.09018102726877048
r0885	7365220633.0	1.0	7365220633.0	0.0	1.4687954918174073	1.363923405452529	0.9214747013656361	0.7524892435641966	0.7718649603936782	0.2915694235643884
PYRt2m_f	9807770610.0	1.0	9807770610.0	0.0	114.30767822852954	111.83749636633237	37.24925013855495	36.00677503360548	35.80272041415432	17.88948442329894
HMR_4964	8656472818.0	1.0	8656472818.0	0.0	88.6766687143264	89.07470802555912	22.754341619410713	60.47466221173453	60.25162349695165	8.090241453672324
r2420	9503857240.0	1.0	9503857240.0	0.0	113.61102233382978	115.02436183936362	33.149114660945344	53.91573371323958	53.918456231505374	7.780680757210522
ATPtm	9998011476.0	1.0	9998011476.0	0.0	135.86388877697664	136.01163840342846	22.078985516948283	55.20676974174436	54.97954636564276	6.831425042345555
FUMtm_f	1761475707.0	0.0	1761475707.0	1.0	19.3882105856967	19.395644073690946	9.294417612310463	42.757543894784405	41.771390261599365	21.4558455781998
CO2tm_f	5127264786.0	1.0	5127264786.0	3.169192981763137e-23	159.62443524039432	161.19820940402025	63.23034203417626	154.8163303423031	162.29508036634977	68.37303647944418
O2tm	10000000000.0	1.0	10000000000.0	0.0	65.96916044885293	65.54172585199466	8.40618022368854	19.361534026236974	19.439124567497092	1.3941600296089125
r0801_f	3091864139.0	0.0	3091864139.0	1.0	8.089024884461793	7.95332642432999	4.593169380217693	11.524907678523943	11.620689775429849	5.003733495823485
THD1m	8653723612.0	1.0	8653723612.0	0.0	129.87486480555432	113.16984902379771	72.32537833347016	54.276195455451514	51.98239048951339	17.194942983088637
H2Otm_f	1144994308.0	0.0	1144994308.0	1.0	4.84543514804163	4.034324713141283	3.7231647880390266	22.046480539931366	20.107177135266546	14.07730202424398
NH4tm_f	5661338530.0	1.0	5661338530.0	0.0	104.87108541182643	105.86461738019139	43.84252344592042	95.03335291791511	94.88230216649782	41.788168485765624
HCO3E	7833896014.0	1.0	7833896014.0	0.0	20.09585543979839	19.82861116755044	7.051561443287354	14.476143267433685	14.461951020427371	1.3425543235924624
HCO3Em	9953089465.0	1.0	9953089465.0	0.0	82.38600069616629	78.2996872615438	37.77245129894908	7.798398089652362	6.997151099102623	4.78466028943071
GLUN	8070650064.0	1.0	8070650064.0	0.0	13.62241642724733	10.14073868032814	12.702240418884616	3.5247914363159105	2.610085583714449	3.102738574553836
GLNS	8563295541.0	1.0	8563295541.0	0.0	15.174618110833418	11.77607411486284	12.876994099732046	3.6808166343753266	2.8823897437217756	3.105714530287849
GLUt2m	9096968157.0	1.0	9096968157.0	0.0	2.1219919057043852	1.72635048469302	1.7407303676746262	0.2693642221857729	0.17363052576098165	0.29650088823045645
GLNtm_1	8976596842.0	1.0	8976596842.0	0.0	1.9754604451375173	1.448087947105406	1.8366915638888477	0.2563326540714018	0.1808071388671141	0.26186806997618006
GLUNm	8976596842.0	1.0	8976596842.0	0.0	1.9754604451393398	1.4480879471047863	1.8366915638886987	0.2563326540713966	0.18080713886711713	0.2618680699761807
GLUPRT	139126582.0	0.0	139126582.0	1.0	2.4916017391564453e-05	2.5370405747686954e-05	2.850228435140443e-06	5.0447316127005324e-05	5.242767519118403e-05	8.875564705841739e-06
PRAGSr	139126582.0	0.0	139126582.0	1.0	2.491601739173475e-05	2.5370405748703587e-05	2.8502284351290524e-06	5.044731612700754e-05	5.24276751911539e-05	8.875564705855816e-06
GARFT	139126582.0	0.0	139126582.0	1.0	2.4916017392098002e-05	2.5370405747721577e-05	2.8502284352557457e-06	5.0447316122793666e-05	5.242767518580698e-05	8.875564705296117e-06
PRFGS	139126582.0	0.0	139126582.0	1.0	2.4916017391987268e-05	2.5370405747620692e-05	2.850228435265539e-06	5.044731612273805e-05	5.242767518613104e-05	8.87556470523329e-06
PRAIS	139126582.0	0.0	139126582.0	1.0	2.491601739160334e-05	2.5370405747166618e-05	2.850228435194414e-06	5.0447316122969076e-05	5.242767518590583e-05	8.875564705316605e-06
AIRCr	139126582.0	0.0	139126582.0	1.0	2.491601739160334e-05	2.5370405747166588e-05	2.8502284351944074e-06	5.044731612296913e-05	5.2427675185905976e-05	8.875564705316632e-06
PRASCSi	139126582.0	0.0	139126582.0	1.0	2.4916017391815147e-05	2.5370405747595888e-05	2.850228435232571e-06	5.044731612297484e-05	5.2427675186149644e-05	8.875564705291896e-06
ADSL2r	139126582.0	0.0	139126582.0	1.0	2.4916017392356835e-05	2.5370405748203993e-05	2.850228435260815e-06	5.044731612302723e-05	5.242767518507209e-05	8.875564705494386e-06
AICART	139126582.0	0.0	139126582.0	1.0	2.491601739246585e-05	2.5370405748491035e-05	2.8502284352794245e-06	5.0447316124195025e-05	5.242767518623486e-05	8.875564705772079e-06
IMPC	139126582.0	0.0	139126582.0	1.0	2.491601739246583e-05	2.537040574849103e-05	2.8502284352794207e-06	5.044731612419544e-05	5.242767518623658e-05	8.87556470577189e-06
ADSS	139126917.0	0.0	139126917.0	1.0	1.4754263684814467e-05	1.5023315253907216e-05	1.6877908141993677e-06	2.9872860813315673e-05	3.104554576182386e-05	5.255750947811879e-06
ADSL1r	139126917.0	0.0	139126917.0	1.0	1.4754263685029579e-05	1.502331525416301e-05	1.6877908142536494e-06	2.9872860813288006e-05	3.104554576135695e-05	5.255750947846409e-06
IMPDH2	139126122.0	0.0	139126122.0	1.0	1.0161753707806975e-05	1.0347082332312315e-05	1.1624376213130529e-06	2.057445531030275e-05	2.1382129424292426e-05	3.619813757711149e-06
GMPS	5017423777.0	0.911433715396246	5017423777.0	0.08856629703305774	5.5896599675921745e-06	5.628407977570838e-06	2.7253326864070965e-06	5.8917527067890885e-06	5.4386470103113015e-06	3.825556341713907e-06
GMPS2	426387131.0	0.0	426387131.0	1.0	4.572093740121245e-06	4.367402520222649e-06	2.7235490917534423e-06	1.4682702603599747e-05	1.5225083850446362e-05	4.727278253574932e-06
GK1	139126122.0	0.0	139126122.0	1.0	1.0161753707826355e-05	1.0347082332290804e-05	1.1624376213111553e-06	2.0574455310389302e-05	2.1382129424471194e-05	3.619813757707808e-06
RNDR2	139126122.0	0.0	139126122.0	1.0	2.1858315375558e-06	2.225696423308716e-06	2.5004471534075467e-07	4.425642913908854e-06	4.599376661303053e-06	7.786355880067145e-07
ADK1	9836603196.0	1.0	9836603196.0	0.0	22.38914209623419	21.573280965674698	8.18196744526347	6.6920535459908335	6.411055168292176	2.541845598861904
RNDR1	139126122.0	0.0	139126122.0	1.0	2.9112767380781685e-06	2.9643721904500088e-06	3.3303086302640696e-07	5.894448427365049e-06	6.125841839356879e-06	1.0370532387041963e-06
CBPS	2634888924.0	0.0	2634888924.0	1.0	8.067899150071131e-06	7.250924948129921e-06	5.395362383571239e-06	1.7432775459185904e-05	1.553559697750759e-05	1.197713828821671e-05
ASPCT	2634888924.0	0.0	2634888924.0	1.0	8.067899150020643e-06	7.250924947800333e-06	5.395362383542708e-06	1.7432775459191033e-05	1.5535596977519e-05	1.1977138288217514e-05
DHORTS	2634888923.0	0.0	2634888923.0	1.0	8.06789914992952e-06	7.2509249476826555e-06	5.395362383447823e-06	1.7432775459190982e-05	1.5535596977518905e-05	1.1977138288217524e-05
DHORD9	2634888923.0	0.0	2634888923.0	1.0	8.067899149819281e-06	7.250924947287996e-06	5.395362383469413e-06	1.7432775459191006e-05	1.5535596977518935e-05	1.1977138288217512e-05
ORPT	2634888923.0	0.0	2634888923.0	1.0	8.06789914981928e-06	7.250924947287993e-06	5.395362383469415e-06	1.7432775459190976e-05	1.5535596977518945e-05	1.1977138288217527e-05
