	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_SKBR3	median_SKBR3	std_SKBR3
r0407	6454530300.0	1.0	6454530300.0	0.0	1.392081467387578	1.3782152938823495	0.6912502637317313	1.0431587393628552	1.0475424892494796	0.5418400003986137
PRPPS	5644719.0	0.0	5644719.0	1.0	0.0047371503223511855	0.00487472012888275	0.0017008141998711757	0.07081263144826139	0.06944998939998505	0.029844419498209283
G6PDH2r	4061038013.0	0.0	4061038013.0	1.0	0.8671168274326538	0.9280803733897383	0.400845079196215	1.1554312244641376	1.0565065931112574	0.7471281867856562
PGL	4061038013.0	0.0	4061038013.0	1.0	0.867116827440066	0.928080373388056	0.4008450791909457	1.1554312244641423	1.0565065931112607	0.7471281867856567
GND	4061038013.0	0.0	4061038013.0	1.0	0.8671168274308017	0.9280803733645842	0.40084507918597984	1.1554312244640759	1.0565065931111346	0.7471281867856442
RPI	3489289162.0	0.0	3489289162.0	1.0	0.2921970426967024	0.3125649300111447	0.133589741178057	0.43235216245357033	0.39858235589461194	0.25089227251651447
TKT2_f	5668897214.0	1.0	5668897214.0	0.0	0.5435346570407984	0.5533314258093769	0.1638785611417942	0.5037954682653192	0.47629857177687734	0.24991515377342616
RPE_f	5656879255.0	1.0	5656879255.0	0.0	0.9095546746751634	0.9344609755852102	0.3013654023345928	0.8400642701896018	0.7777321739438605	0.4939018375832331
TKT1_f	6359306644.0	1.0	6359306644.0	0.0	0.5897511809267535	0.6044273160945881	0.1706677995843099	0.49099867321205776	0.46007709170588673	0.2477632264712207
TALA_f	965009589.0	0.0	965009589.0	1.0	1.06386675253434	1.1009123140829518	0.2915369216126402	2.5972213618020006	2.6655212344682937	1.0464285842167993
r0408	6454530300.0	1.0	6454530300.0	0.0	1.3920814673963884	1.3782152938634105	0.691250263736631	1.0431587393628703	1.0475424892494858	0.5418400003986142
PDHm	9997257982.0	1.0	9997257982.0	0.0	27.596303395869043	27.551992774875114	4.359560223581675	9.165639724393303	9.19118925414691	1.8051155868802287
PCm	7802391731.0	1.0	7802391731.0	0.0	82.38182504689111	78.29254207344914	37.772599183518025	48.996397909918755	46.60498808653071	19.15592584752697
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21.738242805259315	19.739896908963345	8.602848793428889
CSm	9999691570.0	1.0	9999691570.0	0.0	52.94267936518251	52.90310115554627	9.44921771049229	18.555504828361887	18.237268431560814	3.317553952912041
ACONTm_f	2531951946.0	0.0	2531951946.0	1.0	6.913505395702453	5.770841668447026	5.304314153242108	11.04792558575139	11.600378794698837	3.856107688268335
ICDHxm	2897143546.0	0.0	2897143546.0	1.0	15.005686567606856	12.111490224426687	11.874939463430275	23.856031929099675	24.145113383961487	12.207157020607092
ICDHym_f	570674903.0	0.0	570674903.0	1.0	7.559255813389319	7.368519946469625	4.523141980084437	37.1416518681298	37.24391640405179	17.317118677485645
AKGDm	782262172.0	0.0	782262172.0	1.0	7.773760678546244	7.487264508888407	4.497795025255646	15.590729565733376	15.561975343600835	2.677702269009145
SUCOAS1m_f	278516321.0	0.0	278516321.0	1.0	8.699407790495643	8.944555834953057	3.138763211915126	17.061220498172663	17.023003690208153	3.3287515971135955
SUCD1m	9999617765.0	1.0	9999617765.0	0.0	43.80924370724037	43.83525570428486	4.70156777144862	21.35491702621021	21.552894172044358	2.573076342582411
FUMm_f	6689584041.0	1.0	6689584041.0	0.0	184.81918922393774	191.1754248432853	61.84452240671132	137.63258945888012	129.61267453822887	86.39913215761221
MDHm_f	2112612778.0	0.0	2112612778.0	1.0	249.74490282477166	254.35441915935982	69.2835015313592	384.561341529125	371.4583748096918	145.47667698435785
ME1m	8561866479.0	1.0	8561866479.0	0.0	57.79569987439419	52.76876105078388	37.504423751098585	17.012214934570853	11.998954090697232	15.986036583192572
ME2m	6087133892.0	1.0	6087133892.0	0.0	6.569984113745914	5.905271095656131	4.395557036424133	4.827374603584652	4.294467331233346	3.1399754891463636
ME2	8052070868.0	1.0	8052070868.0	0.0	28.5444176955185	26.796716065797288	17.0783451100209	11.754609714379937	9.56420586022709	9.374639564815718
ACITL	9890710679.0	1.0	9890710679.0	0.0	22.96671229422856	22.661282074094927	8.058927781323616	4.2124193103187855	3.695843820874013	2.673955823375757
FUM_f	5869803760.0	1.0	5869803760.0	0.0	117.77148819054345	113.66795715462709	35.3209293794763	104.92204356550116	104.86636902315902	34.408781545912056
MDH_f	6465754438.0	1.0	6465754438.0	0.0	233.04343459621083	234.2796604360306	100.33223722149413	180.01965870117886	174.42266057092544	96.39881894401681
AKGMALtm_f	740109767.0	0.0	740109767.0	1.0	75.07776530189558	75.82214102460286	30.11470400438896	286.4791214262141	280.6167021175837	144.47054467623053
ACONT	9998133293.0	1.0	9998133293.0	0.0	65.70995642009727	66.40720653631021	19.091100767257032	7.84644041232983	7.759157787619506	3.7982345022188913
ICDHyr	9998133293.0	1.0	9998133293.0	0.0	65.7099564200981	66.40720653632687	19.091100767250314	7.846440412329846	7.759157787619549	3.798234502218899
PPA	4440235876.0	0.0	4440235876.0	1.0	22.38915437361532	21.573293077165395	8.181967432334531	24.666134626712964	23.260945419927744	10.24223274024408
Complex1ROS	8408903668.0	1.0	8408903668.0	0.0	71.15157218125543	70.45311679699665	13.753139483411868	54.62627938497268	54.68968352932895	9.509863529778572
FADH2ETC	9542173774.0	1.0	9542173774.0	0.0	60.786740648554705	58.76503459448435	12.85130453690534	35.29188986582407	33.84021489748406	9.536700499413639
CYOR_u10mi	9898926379.0	1.0	9898926379.0	0.0	128.38074228864673	127.55729794134834	16.364471333414006	87.18686565189071	88.1093455170041	10.231039068277205
CYOOm2i	9898926379.0	1.0	9898926379.0	0.0	64.19037114432344	63.77864897067406	8.182235666707037	43.59343282594536	44.05467275850205	5.1155195341386035
ATPS4mi	9298917595.0	1.0	9298917595.0	0.0	218.24995982391025	216.87605066988752	32.231368313976226	164.18900035689842	165.8591150027868	20.60021143520048
GLUCYS	3412944789.0	0.0	3412944789.0	1.0	0.04348131348114232	0.036417692252263795	0.03357726807340932	0.07143239345107287	0.06320522213937466	0.0508528471557011
GTHS	3412944789.0	0.0	3412944789.0	1.0	0.04348131348113994	0.0364176922522559	0.03357726807341024	0.07143239345107237	0.06320522213937516	0.05085284715570099
SPODMm	8408903668.0	1.0	8408903668.0	0.0	1.7787893045313732	1.761327919924915	0.34382848708527924	1.365656984624296	1.3672420882332266	0.23774658824446276
GTHPi	8450831739.0	1.0	8450831739.0	0.0	0.05099432301616213	0.0497628091010031	0.027050284249525942	0.019233470110370687	0.01689930641273505	0.013927476945064373
GTHPm	8408903668.0	1.0	8408903668.0	0.0	1.778789304531372	1.761327919924915	0.3438284870852789	1.3656569846243007	1.3672420882332363	0.23774658824446368
GDR	3904905491.0	0.0	3904905491.0	1.0	0.03379571431947493	0.0288534157903138	0.02519920133397799	0.04711437374842107	0.041155114476866095	0.03401840062989147
GTHOr	4429715264.0	0.0	4429715264.0	1.0	0.046712255192660444	0.04159796566730565	0.03166871257771528	0.056316594022930225	0.0502883343184585	0.040434368200336517
GDRm	6053823052.0	1.0	6053823052.0	0.0	0.49752887989816735	0.4346906948411903	0.3606979610604956	0.36824801699875404	0.29686412146096	0.2988600656869064
GTHOm	5508260429.0	1.0	5508260429.0	0.0	0.546862678724489	0.4837851003018857	0.3936172965975204	0.4657159697737937	0.4137690690832599	0.3269138197219067
r0885	6245485295.0	1.0	6245485295.0	0.0	1.4687954918174073	1.363923405452529	0.9214747013656361	1.0633859957035072	0.9844995689584852	0.6746469666932641
PYRt2m_f	5832610978.0	1.0	5832610978.0	0.0	114.30767822852954	111.83749636633237	37.24925013855495	102.33242825731261	99.58002773827339	41.91944587495762
HMR_4964	9999252979.0	1.0	9999252979.0	0.0	88.6766687143264	89.07470802555912	22.754341619410713	12.058859722648505	11.87173644697155	4.77290368723118
r2420	6161241880.0	1.0	6161241880.0	0.0	113.61102233382978	115.02436183936362	33.149114660945344	99.76110163673917	101.91060408410797	32.37143346773467
ATPtm	7234348345.0	1.0	7234348345.0	0.0	135.86388877697664	136.01163840342846	22.078985516948283	115.16676330140488	116.88597871617378	25.034454386623196
FUMtm_f	527151485.0	0.0	527151485.0	1.0	19.3882105856967	19.395644073690946	9.294417612310463	149.71759815474874	155.7574070355396	80.1818195626088
CO2tm_f	3167720681.0	0.0	3167720681.0	1.0	159.62443524039432	161.19820940402025	63.23034203417626	201.50024967088896	207.08900588656365	61.236355999457274
O2tm	9895057953.0	1.0	9895057953.0	0.0	65.96916044885293	65.54172585199466	8.40618022368854	44.959089810569324	45.45126493350798	5.242099531148966
r0801_f	22365030.0	0.0	22365030.0	1.0	8.089024884461793	7.95332642432999	4.593169380217693	28.064494255120362	28.547891317840403	5.45787158310492
THD1m	9886562488.0	1.0	9886562488.0	0.0	129.87486480555432	113.16984902379771	72.32537833347016	21.107246691006868	23.459266851043477	9.527322167954761
H2Otm_f	3264007443.0	0.0	3264007443.0	1.0	4.84543514804163	4.034324713141283	3.7231647880390266	8.441966419494616	7.342283731727331	5.872217433896313
NH4tm_f	4852754591.0	1.9614097914286474e-30	4852754591.0	1.0	104.87108541182643	105.86461738019139	43.84252344592042	107.59588927798988	104.6416711837739	48.58915606045572
HCO3E	9890710236.0	1.0	9890710236.0	0.0	20.09585543979839	19.82861116755044	7.051561443287354	3.685852468662113	3.2338666746003524	2.339713015685202
HCO3Em	7800641318.0	1.0	7800641318.0	0.0	82.38600069616629	78.2996872615438	37.77245129894908	49.02189423063415	46.631459184358945	19.157175697009308
GLUN	4545005247.0	2.145877792623689e-272	4545005247.0	1.0	13.62241642724733	10.14073868032814	12.702240418884616	16.384304556342954	11.882562243689836	15.130461618329756
GLNS	3772018658.0	0.0	3772018658.0	1.0	15.174618110833418	11.77607411486284	12.876994099732046	20.89489266092444	16.806957648863566	15.435952963636762
GLUt2m	7188518889.0	1.0	7188518889.0	0.0	2.1219919057043852	1.72635048469302	1.7407303676746262	0.9577524603449881	0.7223086339873168	0.8409012962606138
GLNtm_1	7010861940.0	1.0	7010861940.0	0.0	1.9754604451375173	1.448087947105406	1.8366915638888477	0.8701874578129811	0.6744783637291814	0.7389884382696241
GLUNm	7010861940.0	1.0	7010861940.0	0.0	1.9754604451393398	1.4480879471047863	1.8366915638886987	0.8701874578129791	0.674478363729171	0.7389884382696236
GLUPRT	5832690988.0	1.0	5832690988.0	0.0	2.4916017391564453e-05	2.5370405747686954e-05	2.850228435140443e-06	2.3818932147146863e-05	2.4521448820989513e-05	3.551063617002905e-06
PRAGSr	5832690988.0	1.0	5832690988.0	0.0	2.491601739173475e-05	2.5370405748703587e-05	2.8502284351290524e-06	2.3818932146585737e-05	2.452144882142107e-05	3.551063616990277e-06
GARFT	5832690989.0	1.0	5832690989.0	0.0	2.4916017392098002e-05	2.5370405747721577e-05	2.8502284352557457e-06	2.38189321474245e-05	2.452144882176038e-05	3.5510636171322373e-06
PRFGS	5832690989.0	1.0	5832690989.0	0.0	2.4916017391987268e-05	2.5370405747620692e-05	2.850228435265539e-06	2.381893214742448e-05	2.4521448821760306e-05	3.5510636171322424e-06
PRAIS	5832690989.0	1.0	5832690989.0	0.0	2.491601739160334e-05	2.5370405747166618e-05	2.850228435194414e-06	2.3818932147424537e-05	2.452144882176129e-05	3.551063617132245e-06
AIRCr	5832690989.0	1.0	5832690989.0	0.0	2.491601739160334e-05	2.5370405747166588e-05	2.8502284351944074e-06	2.3818932147424564e-05	2.4521448821761245e-05	3.551063617132253e-06
PRASCSi	5832690989.0	1.0	5832690989.0	0.0	2.4916017391815147e-05	2.5370405747595888e-05	2.850228435232571e-06	2.3818932147424503e-05	2.4521448821761187e-05	3.55106361713224e-06
ADSL2r	5832690988.0	1.0	5832690988.0	0.0	2.4916017392356835e-05	2.5370405748203993e-05	2.850228435260815e-06	2.3818932147424588e-05	2.452144882176032e-05	3.551063617132241e-06
AICART	5832690989.0	1.0	5832690989.0	0.0	2.491601739246585e-05	2.5370405748491035e-05	2.8502284352794245e-06	2.381893214742448e-05	2.452144882176037e-05	3.5510636171322433e-06
IMPC	5832690989.0	1.0	5832690989.0	0.0	2.491601739246583e-05	2.537040574849103e-05	2.8502284352794207e-06	2.3818932147424598e-05	2.4521448821761153e-05	3.551063617132244e-06
ADSS	5832698797.0	1.0	5832698797.0	0.0	1.4754263684814467e-05	1.5023315253907216e-05	1.6877908141993677e-06	1.410460958534077e-05	1.4520611610570403e-05	2.1027964219378595e-06
ADSL1r	5832698796.0	1.0	5832698796.0	0.0	1.4754263685029579e-05	1.502331525416301e-05	1.6877908142536494e-06	1.4104609585340683e-05	1.4520611610570447e-05	2.1027964219378802e-06
IMPDH2	5832679052.0	1.0	5832679052.0	0.0	1.0161753707806975e-05	1.0347082332312315e-05	1.1624376213130529e-06	9.714322557008991e-06	1.0000837207107515e-05	1.4482671953246837e-06
GMPS	3502445964.0	0.0	3502445964.0	1.0	5.5896599675921745e-06	5.628407977570838e-06	2.7253326864070965e-06	6.994714493238482e-06	7.082167299812216e-06	2.3684273083223697e-06
GMPS2	7011891587.0	1.0	7011891587.0	0.0	4.572093740121245e-06	4.367402520222649e-06	2.7235490917534423e-06	2.719608063770807e-06	2.3667284909073285e-06	2.0112522819663233e-06
GK1	5832679054.0	1.0	5832679054.0	0.0	1.0161753707826355e-05	1.0347082332290804e-05	1.1624376213111553e-06	9.714322558435286e-06	1.0000837207837647e-05	1.4482671957844606e-06
RNDR2	5832678883.0	1.0	5832678883.0	0.0	2.1858315375558e-06	2.225696423308716e-06	2.5004471534075467e-07	2.089587426874841e-06	2.1512178169743675e-06	3.11527726988357e-07
ADK1	4440235695.0	0.0	4440235695.0	1.0	22.38914209623419	21.573280965674698	8.18196744526347	24.66612288993596	23.260932576758563	10.242232841381696
RNDR1	5832678880.0	1.0	5832678880.0	0.0	2.9112767380781685e-06	2.9643721904500088e-06	3.3303086302640696e-07	2.7830906292676746e-06	2.8651752355196905e-06	4.1491917810543643e-07
CBPS	3826789805.0	0.0	3826789805.0	1.0	8.067899150071131e-06	7.250924948129921e-06	5.395362383571239e-06	1.0370343671142428e-05	9.941138939228644e-06	5.783739195185113e-06
ASPCT	3826789805.0	0.0	3826789805.0	1.0	8.067899150020643e-06	7.250924947800333e-06	5.395362383542708e-06	1.0370343671142713e-05	9.941138939228914e-06	5.7837391951850405e-06
DHORTS	3826789805.0	0.0	3826789805.0	1.0	8.06789914992952e-06	7.2509249476826555e-06	5.395362383447823e-06	1.037034367114287e-05	9.941138939229122e-06	5.783739195185084e-06
DHORD9	3826789805.0	0.0	3826789805.0	1.0	8.067899149819281e-06	7.250924947287996e-06	5.395362383469413e-06	1.0370343671142672e-05	9.941138939228942e-06	5.783739195185048e-06
