	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_SKBR3	median_SKBR3	std_SKBR3
EX_leu__L_e_r	6568177402.0	1.0	6568177402.0	0.0	0.0001471913024004353	0.00014934269657925002	1.3017138060214397e-05	0.00013816305812721846	0.00014114758965720002	1.7115663115637238e-05
EX_ile__L_e_r	6900175656.0	1.0	6900175656.0	0.0	6.721255962943929e-05	6.868030067577592e-05	5.23941242128634e-06	6.264016924627278e-05	6.428967391716535e-05	7.546178858348609e-06
EX_met__L_e_r	7386065587.0	1.0	7386065587.0	0.0	0.002619507188112296	0.0026700997812286	0.0013073301704062078	0.0015356637250462009	0.0015626036403435	0.0008644315361750831
EX_gly_e_r	8041105890.0	1.0	8041105890.0	0.0	0.10137990917337683	0.08977961399458301	0.06891917735932108	0.03370291558945559	0.02950414646664315	0.023917095329048076
EX_phe__L_e_r	9266955176.0	1.0	9266955176.0	0.0	9.96479924280387e-05	0.00010177415881399999	7.71528382241305e-06	7.631696646846596e-05	7.637647647984957e-05	1.3976331078753424e-05
EX_ser__L_e_r	8986356361.0	1.0	8986356361.0	0.0	0.11418146503752076	0.10880878574616	0.06276523191544177	0.029879007661156153	0.02620843886397325	0.02031281936942223
EX_ala__L_e_f	8381714325.0	1.0	8381714325.0	0.0	2.665167889704602	2.0947892516339426	2.3214430802635797	0.5986326485232096	0.4335326115274232	0.5450245298501613
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.031727240835205756	0.0324021378587769	0.007731442274362938	0.0	0.0	0.0
EX_fol_e_r	16032982.0	0.0	16032982.0	1.0	0.00017552824458309314	0.00018631348599295	5.0607340539377206e-05	0.0009146721542002142	0.0009562571224024	0.00024697076298037365
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.026275368725245805	0.02440515327861845	0.017559143548108662
EX_pyr_e	10000000000.0	1.0	10000000000.0	0.0	0.2753939804661442	0.27591910066213843	0.1223902570788301	0.0	0.0	0.0
PYRt2	10000000000.0	1.0	10000000000.0	0.0	0.2753939804661442	0.27591910066213843	0.1223902570788301	0.0	0.0	0.0
EX_gudac_e	6989966226.0	1.0	6989966226.0	0.0	0.04098161474797834	0.03737263002733105	0.027962409270056072	0.02207013259863946	0.01902709918896665	0.016290466159465836
EX_hdca_e_f	9919985523.0	1.0	9919985523.0	0.0	1.9782282194322813	1.9153000570456973	0.9007483198766751	0.14375646818424248	0.10658702995201524	0.12980856550776523
EX_ptrcIN_e	10000000000.0	1.0	10000000000.0	0.0	0.00034906833421039364	0.0003585386519498	8.162791276247438e-05	0.0	0.0	0.0
EX_ptrcOUT_e	8115267053.0	1.0	8115267053.0	0.0	0.04349348450244893	0.041185617482021195	0.02756475123879994	0.015221594870605495	0.01182270086504565	0.012586912326383546
EX_biomassx	6900175656.0	1.0	6900175656.0	0.0	0.00023494487387854776	0.0002400754363347	1.8314628951846504e-05	0.00021896185392186905	0.00022472778024574999	2.6378046750707117e-05
EX_gthox_e	6066804582.0	1.0	6066804582.0	0.0	0.7222942988773	0.6238566826374747	0.5060779114043432	0.5156565869290848	0.4629487392272297	0.33438769095107435
EX_2obut_e	795503785.0	0.0	795503785.0	1.0	0.013720511984294699	0.01378937575935585	0.002962590214818784	0.024917056428304933	0.025934755246296348	0.006533682030699089
EX_crn_e	9999401525.0	1.0	9999401525.0	0.0	18.3561952891351	18.463295958581853	2.293366396950669	2.6837980812764664	2.655696441413596	1.4541295822328741
EX_val__L_e_r	709000.0	0.0	709000.0	1.0	0.021886768226611366	0.022971022667165747	0.0053172125534227885	0.11372527368198826	0.11787270475474054	0.026903807898680458
EX_spmd_e	1040022832.0	0.0	1040022832.0	1.0	0.0017901522698282172	0.0014955240487197	0.0013400558345145067	0.013402809325394515	0.0112772959409141	0.010854504770274729
EX_sprm_e	94448099.0	0.0	94448099.0	1.0	0.0013696798506567535	0.0012810635680270501	0.0008520446182679613	0.02769369035492354	0.0264601408092285	0.014873088519940314
EX_5mthf_e	16032981.0	0.0	16032981.0	1.0	0.00017552825497352942	0.00018631351995075	5.060734038013009e-05	0.0009146721540543905	0.00095625712228695	0.0002469707629729599
EX_tmlys_e_r	9999401525.0	1.0	9999401525.0	0.0	18.356195289135172	18.463295958581938	2.2933663969506624	2.683798081276485	2.6556964414136175	1.4541295822328808
EX_thbpt_e_r	9652329235.0	1.0	9652329235.0	0.0	3.8687785782290145e-05	3.944029442547864e-05	3.0421664244627265e-06	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_CE2705_e	9652329235.0	1.0	9652329235.0	0.0	3.8687785782290145e-05	3.944029442547864e-05	3.0421664244627265e-06	1.950381007876377e-05	1.9452713909429195e-05	1.0519716451904689e-05
EX_crtn_e	7860130242.0	1.0	7860130242.0	0.0	0.05590415236612908	0.0532375219437808	0.028174589386582936	0.02840151400505038	0.02748664395683445	0.016681226245417364
EX_his__L_e_r	3534670490.0	0.0	3534670490.0	1.0	0.0867764317432287	0.08937997817497445	0.03554578086946175	0.11133678057130587	0.11301507106829839	0.051641637347323924
EX_lys__L_e_r	5652212731.0	1.0	5652212731.0	0.0	0.007910780499639837	0.00708240531922405	0.005239068697167541	0.00647964253890504	0.00602212714686425	0.003924725427189954
EX_carn_e_r	9999377128.0	1.0	9999377128.0	0.0	24.596909373857876	24.285869626082118	3.237670452142732	8.138680857733537	8.142881772366524	0.5777367470523416
EX_csn_e_r	6758025801.0	1.0	6758025801.0	0.0	11.275503528479762	8.715496069933053	9.817933629332126	5.8192272557350595	4.592224452946551	4.893145486364524
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.03995400828896435	0.0423994559196722	0.009414696506183873	0.0	0.0	0.0
EX_cyan_e_r	5490179240.0	1.0	5490179240.0	0.0	0.10111846128574112	0.1024789280853336	0.03839357465448246	0.0983044879613441	0.0905119379722701	0.05690326716987339
EX_tcyntc	4946493853.0	1.7023494425146152e-05	4946493853.0	0.9999829765113288	0.04286039780039389	0.03589974278839215	0.03266550649904128	0.04743156502863718	0.0349273044777455	0.042324522840561644
EX_tcynt_e	5659064302.0	1.0	5659064302.0	0.0	0.05825806348534535	0.0527260607192288	0.039949851356690276	0.05087292293270748	0.04033513378373365	0.04245576755701087
EX_so3_e	184578006.0	0.0	184578006.0	1.0	0.03200472165048391	0.032393052543371506	0.010410559851283297	0.1644468494394295	0.16220804246713322	0.0688943781001178
EX_thr__L_e_r	564209269.0	0.0	564209269.0	1.0	0.011229515571529776	0.01153035246639925	0.002613541906999143	0.0235021450779848	0.02465239197480185	0.006410542348443266
EX_trp__L_e_r	8487570609.0	1.0	8487570609.0	0.0	0.02287927424653061	0.0239941145865015	0.011964796580194483	0.00814898744889912	0.0084985866257602	0.002681602720245376
EX_anth_e	8958818223.0	1.0	8958818223.0	0.0	0.022580485535584588	0.023681184399179052	0.011974223738332795	0.00558923843218888	0.0057539644288131	0.002373740978814997
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.7837138271447825e-05	1.7973970413410692e-05	1.0358964947647871e-05
EX_cystinex_r	0.0	0.0	0.0	1.0	0.08590706541277256	0.08820249082686525	0.010861924908669699	0.17890808615119663	0.182418198736013	0.01687645747373666
EX_3hydroxybutanoatex_r	8619637542.0	1.0	8619637542.0	0.0	8.602173656641513	7.948448040924394	4.874049656085569	3.095545841935661	3.19818226993908	0.7440001116760979
EX_gthrd_e_r	6159152176.0	1.0	6159152176.0	0.0	1.4041931923303994	1.2069447170823664	1.0081057272452552	0.9666107695086293	0.8646332299228854	0.6602497594816177
EX_cmp_e_r	3478687007.0	0.0	3478687007.0	1.0	4.545681387864541e-06	4.035457767036484e-06	3.171751391362192e-06	6.271825856794728e-06	6.806438419931817e-06	3.164900842289349e-06
HEX1	5086983544.0	0.9999999999919543	5086983544.0	8.045698148519719e-12	17.031095080107182	13.954603934446448	11.622426920561379	18.073661504290804	13.565274400617648	14.801559020732387
G6PP	4877091635.0	8.624261400850973e-22	4877091635.0	1.0	13.996609540570311	10.938816739750216	11.526833377127927	15.741406897167465	11.19854918988544	14.73662790365208
PGI	8835303005.0	1.0	8835303005.0	0.0	2.375818340904658	2.4362334640312886	0.6799828692339234	1.1636891774949971	1.1187379264036466	0.7064884092307587
PFK	846348880.0	0.0	846348880.0	1.0	1.9796069651956487	1.995214646500043	0.737875030722818	14.083923859425974	10.539729127350787	12.321603039964822
FBP	251223112.0	0.0	251223112.0	1.0	0.34994340458692025	0.3104721489173913	0.25244069823690196	13.353991777076041	9.821748075003136	12.321471880282447
FBA	8304015246.0	1.0	8304015246.0	0.0	1.6296635605512853	1.657835441860649	0.740153810922746	0.7299320823500186	0.6233245108245093	0.5230573288496472
TPI	8868305219.0	1.0	8868305219.0	0.0	2.8118427880535797	2.8704622991902093	0.58649448942683	1.896810093251239	1.9145462226158645	0.43445050622159026
GAPD	8682325785.0	1.0	8682325785.0	0.0	5.841697799716955	5.963749653746477	1.1639954824213152	4.160180644380663	4.227566398974341	0.8792765721399689
PGK	6353443308.0	1.0	6353443308.0	0.0	3.331331539511724	3.1879681040969503	1.9321456625968334	2.4127960119303085	2.357190943275996	1.1711205675236611
DPGM	6273633898.0	1.0	6273633898.0	0.0	2.510366260245193	2.3526483225600368	1.632340667052656	1.7473846324503346	1.6988669693508809	0.9277555165163632
DPGase	6273633898.0	1.0	6273633898.0	0.0	2.5103662602453034	2.3526483225601886	1.6323406670526415	1.7473846324503493	1.698866969350858	0.9277555165163707
PGM_f	9999718012.0	1.0	9999718012.0	0.0	7.5561174135058895	7.644142950860392	1.1936093032956805	2.6847784941161015	2.8532809918921993	0.7072064952063499
ENO_f	4606442114.0	2.0730378575078977e-204	4606442114.0	1.0	7.875168907248702	7.989148064789501	1.277057009929911	8.052009242109111	8.25423394600936	2.624751039251144
PYK	93557.0	0.0	93557.0	1.0	5.0384799805209655	5.076065393884255	1.2775110209455791	24.25417245059185	22.50554549447753	8.583166692672101
LDH_L	8515980100.0	1.0	8515980100.0	0.0	5.140256102334829	5.255397010926224	0.9923025069516865	3.791499738480287	3.851286638820902	0.7764381258966419
r0407	4904171347.0	5.731893654709823e-14	4904171347.0	0.9999999999999427	1.1821792275023764	1.0649842007459405	0.7782010064026247	1.1668780109012724	1.1900484087220664	0.6150116300405916
PRPPS	9086252.0	0.0	9086252.0	1.0	0.004565872239944108	0.00459714658284395	0.0017013966984860554	0.06882379900533843	0.06666170884445274	0.028900860220058125
G6PDH2r	3088016786.0	0.0	3088016786.0	1.0	0.658602542970999	0.6235696598298897	0.41854034038942783	1.1685051726397735	1.0768546385468591	0.7681912288995341
PGL	3088016786.0	0.0	3088016786.0	1.0	0.6586025429430103	0.6235696598159624	0.41854034041207494	1.1685051726397802	1.076854638546861	0.7681912288995362
GND	3088016785.0	0.0	3088016785.0	1.0	0.6586025429299023	0.6235696598437837	0.4185403404056551	1.1685051726396294	1.0768546385467959	0.7681912288995594
RPI	2546383525.0	0.0	2546383525.0	1.0	0.22257809581185414	0.21081918219026596	0.13942967191786693	0.43538425688349575	0.4074433946225924	0.25662420157901283
TKT2_f	4948135698.0	2.9424208653684233e-05	4948135698.0	0.999970575801015	0.49606108364484847	0.5001883189282885	0.1590730558328248	0.5195378674639657	0.4884179439151125	0.251527157853803
RPE_f	4598940248.0	3.4819676908405676e-212	4598940248.0	1.0	0.7226249415021943	0.6878509058593889	0.3446796213812743	0.8216666167908097	0.7593746520983398	0.5042121073200285
TKT1_f	4457497408.0	0.0	4457497408.0	1.0	0.4114632799127174	0.4108497994782011	0.1755747646597995	0.4715552774422036	0.44142815612415776	0.24942083985279914
TALA_f	2087158835.0	0.0	2087158835.0	1.0	1.0432848612394985	1.0856279770141906	0.3482501444527394	2.2222923552845297	2.2647266520101805	1.1905393628371386
r0408	4904171347.0	5.731893654709823e-14	4904171347.0	0.9999999999999427	1.1821792274733582	1.0649842007630022	0.7782010064283491	1.1668780109012782	1.1900484087220708	0.6150116300405907
PDHm	9998523057.0	1.0	9998523057.0	0.0	27.92229129055209	27.883905618077094	4.1774096244670815	9.127944902232965	9.155599913200128	1.8128848608877839
PCm	7949007705.0	1.0	7949007705.0	0.0	84.83603401615886	81.46503153555888	38.75609454749497	48.787915526527634	47.44156975674642	16.7462412205584
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.448605619955266	20.63568323306487	8.587577468519541
CSm	9997714877.0	1.0	9997714877.0	0.0	50.4938743465957	49.64804336235472	10.148986384066564	18.60480610141985	18.302528635112967	3.715430461673551
ACONTm_f	5743850470.0	1.0	5743850470.0	0.0	12.913748481499368	11.946683501298752	8.09010075790033	10.366179539736843	10.872246798668293	4.126840251371488
ICDHxm	5143797071.0	1.0	5143797071.0	4.0765058849706376e-29	21.332671353696334	19.05047865181902	15.165847589948473	19.61551325293312	18.72703026580571	11.950622680703004
ICDHym_f	843222420.0	0.0	843222420.0	1.0	7.43257452449457	6.752433612752347	4.733616946317841	32.82327661077083	32.69674522946291	17.562374434575467
AKGDm	632124749.0	0.0	632124749.0	1.0	6.859019680060495	6.061561978461918	4.646985465320931	15.847607097683404	15.761742056232553	2.6941446655697625
SUCOAS1m_f	295098950.0	0.0	295098950.0	1.0	8.210243571954887	8.176403263274187	3.210196059494735	17.412396748298743	17.165553007114532	3.9307226161573774
SUCD1m	9998971183.0	1.0	9998971183.0	0.0	43.59323327839395	43.21450137325013	4.976778238980061	21.328870106523013	21.401932989589934	2.3468615594275124
FUMm_f	7374637779.0	1.0	7374637779.0	0.0	191.64859924961206	204.48487708578378	61.56288062628777	134.8729553241428	132.38804360085442	69.83887894288821
MDHm_f	4974481345.0	0.024039950659179143	4974481345.0	0.9759600537215749	200.32243502045162	203.82549394601386	111.20160296628808	220.6577933455198	184.09390220247792	164.36451015254383
ME1m	8685991878.0	1.0	8685991878.0	0.0	59.805746719983446	55.598875264082594	38.541774040706606	15.752338653359919	11.905804840446422	13.564549327303077
ME2m	7176581395.0	1.0	7176581395.0	0.0	9.602560353763755	9.280590424637362	5.990927847440327	5.119814973346917	4.797761253252515	2.98656738927031
ME2	7794244517.0	1.0	7794244517.0	0.0	26.388691411736737	25.10551920264488	15.811735378166595	11.90786388444367	9.833152982072612	9.15707026925527
ACITL	9838739352.0	1.0	9838739352.0	0.0	21.17675611874544	20.70404560340895	7.942770689614867	4.418501902420999	3.8919829968463464	2.8139265615625355
FUM_f	4582707686.0	1.649205426459771e-229	4582707686.0	1.0	107.21618590914872	104.06574043895961	32.569156722408486	109.94697750680331	112.04659378320466	32.52284255616759
MDH_f	6096235959.0	1.0	6096235959.0	0.0	256.5270904548711	264.8135521650681	125.15430024718695	212.14504607784454	216.76457252866624	101.53327005311985
AKGMALtm_f	845483621.0	0.0	845483621.0	1.0	71.90075193274538	72.41356978782795	29.16403330341988	270.96578865244425	255.32460671489252	148.90168819954798
ACONT	9984093803.0	1.0	9984093803.0	0.0	60.43527475127061	61.427514696260445	20.19943570243593	8.495017378150651	8.73618043807246	3.8273280411490362
ICDHyr	9984093803.0	1.0	9984093803.0	0.0	60.43527475125333	61.42751469623208	20.199435702435878	8.495017378150662	8.736180438072424	3.827328041149033
PPA	4663610833.0	5.673311262784286e-150	4663610833.0	1.0	24.704615612969175	23.481798933998192	9.776261887307793	25.711975378055037	24.857174236696117	9.551730141771717
Complex1ROS	8825647191.0	1.0	8825647191.0	0.0	72.49444984273572	72.14272488100706	13.115670033856462	53.068169173629194	53.68153215222745	10.167594372743322
FADH2ETC	9277081564.0	1.0	9277081564.0	0.0	60.7732309190726	59.054460290147425	12.764057952371651	37.6026058008341	36.25533213713221	10.168640425455893
CYOR_u10mi	9936734081.0	1.0	9936734081.0	0.0	129.64296812202733	128.45731281190524	15.703107043891853	88.01737542015985	87.97222281459224	9.547436882715498
CYOOm2i	9936734081.0	1.0	9936734081.0	0.0	64.82148406101507	64.22865640595384	7.851553521945947	44.008687710079926	43.98611140729612	4.773718441357749
ATPS4mi	9499342406.0	1.0	9499342406.0	0.0	222.431258148966	219.02359598875074	32.30801799315423	163.95797544336682	163.98038294483428	19.60026448635827
GLUCYS	3786687411.0	0.0	3786687411.0	1.0	0.04039540542231113	0.0340338710336231	0.03160856697359649	0.06470240434959922	0.048972576630747	0.053508236495430565
GTHS	3786687411.0	0.0	3786687411.0	1.0	0.04039540542230613	0.03403387103360215	0.03160856697359457	0.06470240434959905	0.0489725766307464	0.05350823649543069
SPODMm	8825647191.0	1.0	8825647191.0	0.0	1.8123612460683152	1.803568122025021	0.32789175084642985	1.3267042293406577	1.342038303805647	0.25418985931857857
GTHPi	8346899119.0	1.0	8346899119.0	0.0	0.05058151882051835	0.04850331236431345	0.026520562858674563	0.020428920778012866	0.0179649471598572	0.014585913774792332
GTHPm	8825647191.0	1.0	8825647191.0	0.0	1.8123612460683156	1.8035681220250186	0.3278917508464285	1.3267042293406595	1.3420383038056483	0.2541898593185788
GDR	5055590343.0	0.9999916882993951	5055590343.0	8.311703513779806e-06	0.038573878979406666	0.032778951309624355	0.027817093995771973	0.03970764015245651	0.0317552435146123	0.03199228771123089
GTHOr	4064376530.0	0.0	4064376530.0	1.0	0.04327906311934014	0.038954649777069	0.030116885106374263	0.05986293365752934	0.050780165176483205	0.04442706027236093
GDRm	6047170064.0	1.0	6047170064.0	0.0	0.5490145632631435	0.47693065041868504	0.40991683459360007	0.3893235243668404	0.3279980797114138	0.2904011585065567
GTHOm	5645199075.0	1.0	5645199075.0	0.0	0.5410523839279141	0.4321244764940686	0.428202440680402	0.42172411804475335	0.3664837601003136	0.30798220629695156
r0885	6066804582.0	1.0	6066804582.0	0.0	1.4445885977526713	1.247713365272162	1.0121558228088856	1.0313131738581691	0.9258974784544411	0.6687753819021454
PYRt2m_f	4467842152.0	0.0	4467842152.0	1.0	121.24985166834202	114.40907034762884	48.35863167363106	127.50550283654226	125.28781332137872	41.9571629175627
HMR_4964	9997243198.0	1.0	9997243198.0	0.0	81.6120308699867	82.19425636665069	24.862016380733113	12.913519280571611	13.05529944113534	4.984147415583176
r2420	6606829900.0	1.0	6606829900.0	0.0	117.72002430168658	120.1175544044591	33.37512092375876	99.11168517596232	99.28611498372868	31.344486627520922
ATPtm	7502506915.0	1.0	7502506915.0	0.0	137.5909725877236	138.4907182735518	22.432976729947548	115.1476494777845	114.7279510138884	24.24541028752712
FUMtm_f	194677448.0	0.0	194677448.0	1.0	21.956225120900804	22.166840014033127	10.627717045706142	167.15149196341568	167.29057446391445	69.7390913552365
CO2tm_f	4389241062.0	0.0	4389241062.0	1.0	170.43338905492115	172.62538810582595	64.44515009089338	184.45109222805505	185.70338578279444	53.28811797269435
O2tm	9936880018.0	1.0	9936880018.0	0.0	66.63384530708329	66.00635263685993	8.055931117849907	45.33539193942116	45.34139838574485	4.890754900496406
r0801_f	154366952.0	0.0	154366952.0	1.0	10.63187669209252	11.040985481677792	4.727188666347323	29.86586989607785	30.93321144065169	6.371605026974602
THD1m	9872240068.0	1.0	9872240068.0	0.0	129.4452741708562	110.85706636339222	75.63652148049908	20.92293937597649	22.136892152025997	9.095531112445839
H2Otm_f	4350655770.0	0.0	4350655770.0	1.0	6.394043209465334	5.709766184856971	4.380218470653628	7.766831887484655	6.858838015735756	5.379704918235514
NH4tm_f	6429727645.0	1.0	6429727645.0	0.0	111.02893061394437	114.5491571071309	42.12862420799492	87.00604442253797	88.93899546626508	47.98934182593767
HCO3E	9838738595.0	1.0	9838738595.0	0.0	18.529648143597573	18.116027928266767	6.949925140075794	3.8661811742433074	3.405491295789818	2.4621868941737697
HCO3Em	7947611593.0	1.0	7947611593.0	0.0	84.84020755457716	81.47129771703035	38.756453021968476	48.80997415199909	47.46084916740172	16.746650521998525
GLUN	5068337821.0	0.9999999399723746	5068337821.0	6.002765084482244e-08	14.49380357566969	11.073614601356915	12.776606410761081	14.119408129934374	10.58532083943728	12.459938448998743
GLNS	4252400583.0	0.0	4252400583.0	1.0	16.318624324719693	13.00292418864431	12.737365472555773	18.949499475146734	16.066345271012842	12.722087210698394
GLUt2m	6839479250.0	1.0	6839479250.0	0.0	1.9481595347996918	1.547195065639349	1.6451756775143682	0.9823475541597563	0.7605907318008478	0.8537949515332457
GLNtm_1	6904947237.0	1.0	6904947237.0	0.0	2.211028444588555	1.6811986492244977	1.9810388785728235	1.0096953214398385	0.7770810026240422	0.8762968013053422
GLUNm	6904947237.0	1.0	6904947237.0	0.0	2.211028444595727	1.6811986492293278	1.9810388785725683	1.0096953214398376	0.777081002624031	0.8762968013053407
GLUPRT	6900205178.0	1.0	6900205178.0	0.0	2.650791186780222e-05	2.708686189016446e-05	2.0663696230418657e-06	2.4704590155548768e-05	2.535513642948507e-05	2.9761295095299216e-06
PRAGSr	6900205180.0	1.0	6900205180.0	0.0	2.6507911867716232e-05	2.7086861891275565e-05	2.0663696229768432e-06	2.4704590155160962e-05	2.5355136429886692e-05	2.976129509546391e-06
GARFT	6900205179.0	1.0	6900205179.0	0.0	2.6507911868023255e-05	2.708686189158309e-05	2.06636962305478e-06	2.4704590156101474e-05	2.5355136432120908e-05	2.9761295096403255e-06
PRFGS	6900205179.0	1.0	6900205179.0	0.0	2.6507911867423305e-05	2.708686189097727e-05	2.066369622954431e-06	2.470459015610138e-05	2.5355136432120867e-05	2.976129509640332e-06
PRAIS	6900205179.0	1.0	6900205179.0	0.0	2.6507911867055713e-05	2.7086861890846838e-05	2.0663696229167806e-06	2.4704590156101508e-05	2.535513643212094e-05	2.976129509640323e-06
AIRCr	6900205179.0	1.0	6900205179.0	0.0	2.6507911867055794e-05	2.7086861890846997e-05	2.0663696229167933e-06	2.4704590156101474e-05	2.5355136432120982e-05	2.9761295096403107e-06
PRASCSi	6900205179.0	1.0	6900205179.0	0.0	2.6507911867441146e-05	2.708686189189186e-05	2.0663696229625686e-06	2.4704590156101447e-05	2.5355136432120928e-05	2.9761295096403255e-06
ADSL2r	6900205179.0	1.0	6900205179.0	0.0	2.6507911867827316e-05	2.708686189185501e-05	2.0663696228356373e-06	2.4704590156101484e-05	2.5355136432120972e-05	2.9761295096403205e-06
AICART	6900205179.0	1.0	6900205179.0	0.0	2.6507911868322166e-05	2.7086861892854048e-05	2.066369622867554e-06	2.4704590156101406e-05	2.5355136432120928e-05	2.976129509640334e-06
IMPC	6900205179.0	1.0	6900205179.0	0.0	2.6507911868322132e-05	2.708686189285399e-05	2.066369622867548e-06	2.470459015610146e-05	2.535513643212101e-05	2.9761295096403166e-06
ADSS	6900225589.0	1.0	6900225589.0	0.0	1.569692349547245e-05	1.6039773420215242e-05	1.2236219718516757e-06	1.462906042687268e-05	1.5014287719920623e-05	1.762343679855092e-06
ADSL1r	6900225589.0	1.0	6900225589.0	0.0	1.5696923496052237e-05	1.6039773421071314e-05	1.2236219719178034e-06	1.4629060426872709e-05	1.5014287719920828e-05	1.76234367985511e-06
IMPDH2	6900175600.0	1.0	6900175600.0	0.0	1.0810988372903095e-05	1.1047071204210952e-05	8.427476514406027e-07	1.0075529727653653e-05	1.0340848709166255e-05	1.2137858298542447e-06
GMPS	5144122282.0	1.0	5144122282.0	3.0713398990427725e-29	6.4982557874625324e-06	7.002336036697957e-06	3.1789245699244812e-06	6.4788199817883015e-06	6.784903183791391e-06	2.674755348819243e-06
GMPS2	5555213520.0	1.0	5555213520.0	0.0	4.312732585470152e-06	3.7299822640947685e-06	3.099621534869302e-06	3.5967097458655676e-06	3.106898902473053e-06	2.490030435351187e-06
GK1	6900175603.0	1.0	6900175603.0	0.0	1.0810988372987308e-05	1.1047071204283287e-05	8.427476514541999e-07	1.007552972693142e-05	1.0340848711186766e-05	1.2137858295250434e-06
RNDR2	6900175656.0	1.0	6900175656.0	0.0	2.3254843616467604e-06	2.3762666688353187e-06	1.812781973637792e-07	2.1672844301191357e-06	2.2243555688732037e-06	2.610899067385012e-07
ADK1	4663610582.0	5.670433673979618e-150	4663610582.0	1.0	24.704602551077773	23.48178779067829	9.776261865566966	25.71196320487087	24.857162343844124	9.551730073841819
RNDR1	6900175641.0	1.0	6900175641.0	0.0	3.0972782712510682e-06	3.1649144756280216e-06	2.414417533272064e-07	2.886574120252672e-06	2.9625863269807883e-06	3.4774179031457395e-07
CBPS	5433617786.0	1.0	5433617786.0	1.2638979555286861e-247	9.852356935730023e-06	9.556543671595002e-06	6.056709288749426e-06	8.904379969889938e-06	8.357227788231441e-06	5.4406641832309686e-06
ASPCT	5433617786.0	1.0	5433617786.0	1.2638979555286861e-247	9.852356935771074e-06	9.55654367166088e-06	6.056709288729278e-06	8.90437996989011e-06	8.357227788231679e-06	5.440664183230963e-06
DHORTS	5433617786.0	1.0	5433617786.0	1.2638979555286861e-247	9.852356936026e-06	9.556543672541734e-06	6.0567092886565935e-06	8.904379969890151e-06	8.357227788231817e-06	5.440664183230968e-06
