	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
EX_cystinex_r	0.0	0.0	0.0	1.0	0.0850421677867167	0.0871077631422354	0.011034376474813654	0.1793628583578973	0.18301077360911494	0.016634255200494535
EX_3hydroxybutanoatex_r	2268373331.0	0.0	2268373331.0	1.0	8.678269127430948	8.142184870544236	4.332463725574638	11.790006803067856	11.982298014328471	0.6349161826282578
EX_gthrd_e_r	6184399832.0	1.0	6184399832.0	0.0	1.0671758710446333	0.8259955428059231	0.9104780185960917	0.6189582653444141	0.6184017001537161	0.2904478235831719
EX_cmp_e_r	1463463255.0	0.0	1463463255.0	1.0	3.9805230839064415e-06	3.529745930783524e-06	2.8419900659761004e-06	1.1030820640612134e-05	1.066290183063925e-05	5.797209433472239e-06
HEX1	8836879672.0	1.0	8836879672.0	0.0	17.680444739515103	14.67353198569384	12.05907843889132	5.33295235675243	4.647263407419933	2.4416079723046713
G6PP	8699270732.0	1.0	8699270732.0	0.0	14.676593167317522	11.686642987461354	12.083370513027258	2.641815803511181	1.9576932277450179	2.419436373513817
PGI	9194618673.0	1.0	9194618673.0	0.0	2.2791734450360144	2.336421294419329	0.7381647337348461	0.7436811983552083	0.5063262622340922	0.7017249537243411
PFK	2458906243.0	0.0	2458906243.0	1.0	1.7744696400394957	1.7732360372035956	0.7631200191162368	3.735738076783435	3.009956647271065	2.6976864554686655
FBP	979073169.0	0.0	979073169.0	1.0	0.30531020067272324	0.2539513945039331	0.239469948708878	2.773203561202926	1.993626697791251	2.6544907405064104
FBA	6936910907.0	1.0	6936910907.0	0.0	1.469159439369694	1.4528631547218405	0.758990970992225	0.9625345155804929	0.8993212209373362	0.5866981233120437
TPI	8339101431.0	1.0	8339101431.0	0.0	2.758926224270826	2.8616561252385138	0.6430072057569097	2.037193910768071	1.989864402211508	0.28529011900306683
GAPD	7737142115.0	1.0	7737142115.0	0.0	5.757728838191531	5.975220212700622	1.2729477359700476	4.721144177770686	4.76371094700615	0.45262859563098756
PGK	5209774228.0	1.0	5209774228.0	1.1351658686769088e-59	3.0780352242846973	3.029987907236526	1.7462994077866967	2.8933737807610473	3.1694853200730364	1.4765223072220288
DPGM	6579484632.0	1.0	6579484632.0	0.0	2.6796936139208003	2.5412722502858633	1.5546247243460103	1.8277703970100792	1.524051117720094	1.3795436882169774
DPGase	6579484632.0	1.0	6579484632.0	0.0	2.679693613920828	2.5412722502858447	1.5546247243459899	1.8277703970100783	1.5240511177201215	1.3795436882169898
PGM_f	6645896916.0	1.0	6645896916.0	0.0	7.215582578942971	7.378408695027227	1.5545566670444668	6.463021234742583	6.330189997339714	1.2132233868776539
ENO_f	7252675455.0	1.0	7252675455.0	0.0	7.227087889711345	7.396736629093558	1.6774452213588524	6.166010943973607	6.266141645537118	0.8081289401864394
PYK	5842933903.0	1.0	5842933903.0	0.0	4.654864766294681	4.809247607033326	1.414100571468237	4.428229315094144	4.4801838787482975	0.5075877964569113
LDH_L	6943820817.0	1.0	6943820817.0	0.0	5.088668894180211	5.274987297455221	1.0794429559905867	4.566745987427007	4.67092170527092	0.37626667987693524
r0407	5654116883.0	1.0	5654116883.0	0.0	1.2897667849011323	1.1837395083907178	0.7859463095998442	1.0746593952019337	1.1217711456820991	0.5721015879163868
PRPPS	2122925968.0	0.0	2122925968.0	1.0	0.004985110484410753	0.00523092781573585	0.0016210783818567654	0.0070611794211732385	0.0073544291646397	0.0019473152953629364
G6PDH2r	988494880.0	0.0	988494880.0	1.0	0.7246142793890298	0.7472285906439808	0.419969446294965	1.947330248013985	2.1516585463221105	0.7232189296805984
PGL	988494880.0	0.0	988494880.0	1.0	0.7246142794028722	0.7472285906116387	0.4199694462934084	1.9473302480139663	2.151658546322067	0.7232189296806092
GND	988494880.0	0.0	988494880.0	1.0	0.7246142793818622	0.747228590577466	0.4199694462974062	1.9473302480139385	2.1516585463220936	0.7232189296805863
RPI	983483275.0	0.0	983483275.0	1.0	0.24486150013362112	0.2524386757171435	0.13998744764524948	0.6538175356319025	0.7219101514713119	0.24127940149596133
TKT2_f	2565150057.0	0.0	2565150057.0	1.0	0.5247029385799425	0.5245645008800313	0.17150400418530004	0.6960388119884652	0.7618709200339788	0.24115412725577456
RPE_f	1409013231.0	0.0	1409013231.0	1.0	0.8543342393561159	0.8542793239691291	0.2886266319930982	1.5465471590951834	1.6612695214700608	0.5244840476099457
TKT1_f	1651875468.0	0.0	1651875468.0	1.0	0.4258860427999491	0.428959688163685	0.1794736495499606	0.7230698553459327	0.7906960992780481	0.24080745244640273
TALA_f	1584016799.0	0.0	1584016799.0	1.0	0.8808737614650429	0.907150113876278	0.373834560339842	1.711400125763984	1.8416623898089468	0.662828020562003
r0408	5654116883.0	1.0	5654116883.0	0.0	1.2897667849178462	1.1837395084166518	0.7859463096046129	1.0746593952019574	1.121771145682104	0.5721015879164213
PDHm	10000000000.0	1.0	10000000000.0	0.0	28.240318344143553	28.305742596928056	4.368645956658552	1.786238913873579	1.744415437887266	0.5849787260883751
PCm	9867042629.0	1.0	9867042629.0	0.0	79.21516309316169	71.5480784000475	44.823830296458304	8.302145501894364	7.261910118352127	5.295415832075303
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	9981134517.0	1.0	9981134517.0	0.0	50.81737272653953	50.551506671789724	9.099666175567984	26.17420997031548	26.373367836878423	1.6763342345255998
ACONTm_f	3703955171.0	0.0	3703955171.0	1.0	11.935782306853772	9.818523708669613	8.695663501224375	17.328322736265445	15.321639044867501	11.66584465386002
ICDHxm	6336146979.0	1.0	6336146979.0	0.0	16.01085067592397	13.580544936286582	12.211782486699327	10.859822463257329	7.825903391687087	10.160822873277871
ICDHym_f	335576730.0	0.0	335576730.0	1.0	7.266066156126047	6.671883381357105	4.675035334293598	50.61639070791768	49.5575728022741	22.99860342612896
AKGDm	1432425802.0	0.0	1432425802.0	1.0	6.884453346980794	6.438362407870022	4.0597928846371	11.407336716211464	11.57565938374496	0.6530445024008735
SUCOAS1m_f	3842069807.0	0.0	3842069807.0	1.0	7.140247339973307	7.154945659728769	3.4127740834841886	9.123050918452776	8.530015551558595	4.597112651674921
SUCD1m	9999910548.0	1.0	9999910548.0	0.0	43.97739342338941	43.91870462438645	5.1576338156794765	11.62584187087767	11.799791597608845	0.6538415088290536
FUMm_f	8521126380.0	1.0	8521126380.0	0.0	177.94300167490036	187.93206847153326	66.85740443032999	93.55797034119524	96.79196732121936	34.48236271692676
MDHm_f	2882496408.0	0.0	2882496408.0	1.0	218.24447228188612	217.61659655681058	105.97559224284164	357.82276291925723	332.70654026886575	193.11206174257183
ME1m	9689864588.0	1.0	9689864588.0	0.0	57.808698507700775	47.00023104336006	46.397250388612285	2.9961217714264254	2.1700078424026854	2.858900105928933
ME2m	7280957245.0	1.0	7280957245.0	0.0	7.466991594779313	7.017631685708702	4.481140018321121	4.179496976756081	2.9804296911041197	3.9178588113529482
ME2	9546908999.0	1.0	9546908999.0	0.0	24.70891895733129	22.731536731518474	15.425139533116571	2.7138568036621837	1.9349167575413437	2.636954495902366
ACITL	7221095775.0	1.0	7221095775.0	0.0	21.395995455800588	21.183346978935003	7.41062636027784	16.71797952213849	16.731139911203623	1.5370298157033542
FUM_f	9941675657.0	1.0	9941675657.0	0.0	110.8332697355845	107.45917315162754	33.01386228827328	32.47015827501775	31.66758387179535	15.310960194827121
MDH_f	6783170598.0	1.0	6783170598.0	0.0	204.0301315377949	195.59669639430456	116.0136529829997	132.0963832743882	126.05505383211347	72.34013691260054
AKGMALtm_f	288485101.0	0.0	288485101.0	1.0	58.8974544469528	59.61338213599023	26.906621361973176	263.58257815786345	268.3988140190726	103.39242119715544
ACONT	7895056407.0	1.0	7895056407.0	0.0	62.47323102489496	61.41514074563079	19.600305552683373	44.545282678129524	44.28071459425759	7.452319055419042
ICDHyr	7895056407.0	1.0	7895056407.0	0.0	62.47323102488372	61.415140745624484	19.600305552681306	44.54528267812934	44.28071459426033	7.45231905541804
PPA	9909515050.0	1.0	9909515050.0	0.0	24.84772974277432	24.137574033670333	8.957384261418996	6.464134676360306	6.172479218405838	2.383811341925459
Complex1ROS	9998099602.0	1.0	9998099602.0	0.0	72.86409115199527	71.77742039769691	14.791285358817316	23.5261012830664	23.6861950731678	3.0094803736729947
FADH2ETC	9999860833.0	1.0	9999860833.0	0.0	59.13246878434522	57.618393635956224	11.590599862057227	15.093587661749716	14.569257765504311	2.5829392244727556
CYOR_u10mi	9999901875.0	1.0	9999901875.0	0.0	128.35336571708112	126.88690998287463	16.216996346726344	37.44340412951386	37.5509043020739	2.665561693988345
CYOOm2i	9999901875.0	1.0	9999901875.0	0.0	64.17668285854066	63.44345499143721	8.10849817336317	18.721702064756855	18.775452151036635	1.3327808469941613
ATPS4mi	9999853279.0	1.0	9999853279.0	0.0	218.36299928359045	212.28269077760322	38.10090436936517	63.03707004506822	62.86441309908331	6.793236493106937
GLUCYS	5481750245.0	1.0	5481750245.0	4.494972602809485e-305	0.04273589719984137	0.0355053629257477	0.033279705595243916	0.036967549738022146	0.0297880448044645	0.02976815259827697
GTHS	5481750245.0	1.0	5481750245.0	4.494972602809485e-305	0.04273589719983839	0.03550536292576615	0.03327970559524442	0.036967549738024366	0.02978804480447025	0.029768152598277833
SPODMm	9998099602.0	1.0	9998099602.0	0.0	1.8216022787998183	1.7944355099423714	0.36978213397044324	0.5881525320766766	0.5921548768292436	0.0752370093418269
GTHPi	7392909098.0	1.0	7392909098.0	0.0	0.04910997672965079	0.048482346957649	0.026590947327799947	0.027667475725478043	0.02779942499984435	0.015575193970034774
GTHPm	9998099602.0	1.0	9998099602.0	0.0	1.8216022787998216	1.7944355099423732	0.3697821339704412	0.5881525320766938	0.5921548768292633	0.07523700934182669
GDR	3266093317.0	0.0	3266093317.0	1.0	0.03888822219234012	0.0351803555384122	0.026604305273995064	0.06737003908360016	0.0581413946682457	0.047742500469619586
GTHOr	4735185446.0	8.343449896720712e-94	4735185446.0	1.0	0.043112796834940084	0.0390644217691971	0.02876580984726322	0.04939903082733569	0.0413267302161459	0.03802354039274904
GDRm	8759564311.0	1.0	8759564311.0	0.0	0.5969889256126126	0.5179119698150403	0.4320327186403882	0.11751036640041924	0.09578266023537041	0.0905957298331413
GTHOm	8781484696.0	1.0	8781484696.0	0.0	0.6696574690649704	0.6130025088887596	0.45747777691989405	0.14267925813507018	0.12627821581764426	0.10446546215080152
r0885	6210689015.0	1.0	6210689015.0	0.0	1.1099117682444881	0.8705638515872998	0.9134048208714556	0.655925815082375	0.6571729071881713	0.2863749734405477
PYRt2m_f	9640482057.0	1.0	9640482057.0	0.0	116.32383664079383	111.75803697812529	47.996332805274726	35.72308217133038	35.479359732381575	15.952083833754847
HMR_4964	8029123813.0	1.0	8029123813.0	0.0	83.86922648068344	82.42685399087341	23.92412220583359	61.26326220026842	61.278119365940555	8.201746759257126
r2420	9808023759.0	1.0	9808023759.0	0.0	120.6782233048006	121.95484370203184	29.938065340532493	53.29680047721733	53.571366281883215	7.6234111218861536
ATPtm	9999214281.0	1.0	9999214281.0	0.0	139.14278317065927	139.81206459148822	20.517584134779923	54.65609592574552	54.6758538415056	6.560476867843492
FUMtm_f	3494685055.0	0.0	3494685055.0	1.0	23.588771432264675	23.529305038851916	9.830923127903848	34.52288272102613	32.38077017173073	20.63774491934347
CO2tm_f	3115076865.0	0.0	3115076865.0	1.0	137.8862195935177	132.7488125786992	67.69097052613859	181.14178223993562	185.77988839980378	60.43510638283586
O2tm	9999902508.0	1.0	9999902508.0	0.0	65.9982851373367	65.21028842305378	8.37706801807133	19.309854596834253	19.36453094604983	1.3766708946132944
r0801_f	3935923305.0	0.0	3935923305.0	1.0	11.19277142822892	11.459965664568914	4.349188652479518	13.018044828339182	12.970807691615798	4.857569086288342
THD1m	8543358584.0	1.0	8543358584.0	0.0	140.53979940529112	117.83372073686701	85.54298075494579	53.36889292897932	51.197439101661075	17.152391852924858
H2Otm_f	636571673.0	0.0	636571673.0	1.0	8.278870690659728	7.7169520446923485	5.259327109139517	34.052601739190195	35.70498740198904	14.119996927826154
NH4tm_f	6667482429.0	1.0	6667482429.0	0.0	102.381271521472	104.04321564295643	47.49706756099852	72.54539123921715	69.01014802018233	49.93001564387062
HCO3E	7221108607.0	1.0	7221108607.0	0.0	18.721481814968257	18.535413395943934	6.484297218702095	14.628194627108856	14.639694286722873	1.3448961866289881
HCO3Em	9865495453.0	1.0	9865495453.0	0.0	79.22014882457007	71.55196826813511	44.82313456633926	8.380915461047255	7.341828092394696	5.296103086964409
GLUN	8347313418.0	1.0	8347313418.0	0.0	14.594782491418128	10.636075387886834	13.14424972583559	3.1076801543121024	2.3367048704241213	2.688101314366062
GLNS	8899422079.0	1.0	8899422079.0	0.0	16.56830111106645	12.768405724665145	13.382623985881137	3.2680779113129668	2.573133997300973	2.721660807558709
GLUt2m	8871554842.0	1.0	8871554842.0	0.0	1.6035723585249737	1.312629665887703	1.3050563368712857	0.25284765464839837	0.1788935344112752	0.24835327797251402
GLNtm_1	8940968106.0	1.0	8940968106.0	0.0	2.255022722403301	1.6464665597316364	2.038221391119716	0.28643441889224974	0.1915742804012841	0.3280402525766694
GLUNm	8940968106.0	1.0	8940968106.0	0.0	2.255022722404738	1.646466559734887	2.038221391117941	0.28643441889224164	0.19157428040128605	0.32804025257666936
GLUPRT	12607300.0	0.0	12607300.0	1.0	2.6176980712835443e-05	2.6793328095434765e-05	2.325826898148538e-06	5.1292204919543956e-05	5.237745187558031e-05	7.5000695519398565e-06
PRAGSr	12607300.0	0.0	12607300.0	1.0	2.6176980712775114e-05	2.679332809574598e-05	2.3258268981393642e-06	5.1292204919546836e-05	5.237745187553263e-05	7.5000695519440264e-06
GARFT	12607300.0	0.0	12607300.0	1.0	2.6176980713406834e-05	2.6793328096334483e-05	2.3258268981058713e-06	5.12922049187782e-05	5.237745187170154e-05	7.500069551606498e-06
PRFGS	12607300.0	0.0	12607300.0	1.0	2.6176980713044853e-05	2.6793328096119025e-05	2.325826898108081e-06	5.1292204918966286e-05	5.237745187174818e-05	7.500069551517116e-06
PRAIS	12607300.0	0.0	12607300.0	1.0	2.617698071253063e-05	2.6793328095275143e-05	2.3258268980817113e-06	5.129220491863369e-05	5.237745187223466e-05	7.500069551442531e-06
AIRCr	12607300.0	0.0	12607300.0	1.0	2.6176980712530585e-05	2.679332809527514e-05	2.325826898081706e-06	5.12922049186334e-05	5.237745187223443e-05	7.500069551442598e-06
PRASCSi	12607300.0	0.0	12607300.0	1.0	2.617698071269857e-05	2.6793328095654777e-05	2.325826898055538e-06	5.1292204918563315e-05	5.2377451872702075e-05	7.5000695513788446e-06
ADSL2r	12607300.0	0.0	12607300.0	1.0	2.6176980714088614e-05	2.6793328096158023e-05	2.3258268981673756e-06	5.129220491862259e-05	5.237745187325224e-05	7.500069551657644e-06
AICART	12607300.0	0.0	12607300.0	1.0	2.6176980714175452e-05	2.679332809649309e-05	2.325826898136575e-06	5.129220491940098e-05	5.237745187452553e-05	7.500069551572142e-06
IMPC	12607300.0	0.0	12607300.0	1.0	2.6176980714175462e-05	2.6793328096493146e-05	2.3258268981365804e-06	5.129220491940072e-05	5.237745187452562e-05	7.500069551572094e-06
ADSS	12607520.0	0.0	12607520.0	1.0	1.550097198375381e-05	1.5865961551148903e-05	1.3772587770428228e-06	3.0373170292421947e-05	3.10158084972703e-05	4.44123868948948e-06
ADSL1r	12607520.0	0.0	12607520.0	1.0	1.5500971983856673e-05	1.5865961552229937e-05	1.3772587771003844e-06	3.0373170292997313e-05	3.101580849893275e-05	4.441238689090698e-06
IMPDH2	12606963.0	0.0	12606963.0	1.0	1.0676008730305015e-05	1.0927371262339882e-05	9.485681218906534e-07	2.0919034626509844e-05	2.136164337487032e-05	3.058830862120014e-06
GMPS	4871068600.0	8.691705722112394e-24	4871068600.0	1.0	6.061023314456696e-06	6.390051931187549e-06	3.0445033092505666e-06	6.490299518827761e-06	6.057868851387502e-06	3.94424949766141e-06
GMPS2	431276116.0	0.0	431276116.0	1.0	4.614985415725751e-06	4.2163533460470806e-06	3.0271791259338665e-06	1.4428735107621555e-05	1.461566837627941e-05	4.706712680245581e-06
GK1	12606963.0	0.0	12606963.0	1.0	1.0676008730363065e-05	1.0927371262483837e-05	9.48568121887109e-07	2.091903462644869e-05	2.1361643374683045e-05	3.0588308621558903e-06
RNDR2	12606963.0	0.0	12606963.0	1.0	2.296449731787254e-06	2.3505187607602435e-06	2.040405796467167e-07	4.499763224137481e-06	4.594970034869549e-06	6.579660517603106e-07
ADK1	9909515592.0	1.0	9909515592.0	0.0	24.847716844278676	24.137561352783685	8.957384199345864	6.4641094021294565	6.172453626795611	2.3838112416089245
RNDR1	12606963.0	0.0	12606963.0	1.0	3.0586074765426036e-06	3.130621217621444e-06	2.7175863429355977e-07	5.993168173751997e-06	6.1199727186997265e-06	8.763352657459679e-07
CBPS	2342881005.0	0.0	2342881005.0	1.0	1.0338335612194433e-05	9.80245318879013e-06	6.328163797251498e-06	2.0248849930653967e-05	1.8577832501999942e-05	1.176191517120847e-05
ASPCT	2342881005.0	0.0	2342881005.0	1.0	1.0338335612126077e-05	9.802453188642174e-06	6.328163797212236e-06	2.024884993066686e-05	1.857783250204524e-05	1.176191517119813e-05
DHORTS	2342881005.0	0.0	2342881005.0	1.0	1.0338335612088423e-05	9.802453188423575e-06	6.32816379707489e-06	2.0248849930666903e-05	1.857783250204529e-05	1.176191517119813e-05
DHORD9	2342881004.0	0.0	2342881004.0	1.0	1.0338335611932573e-05	9.802453187876998e-06	6.328163797298007e-06	2.0248849930666896e-05	1.8577832502045296e-05	1.1761915171198123e-05
ORPT	2342881004.0	0.0	2342881004.0	1.0	1.0338335611932576e-05	9.802453187877003e-06	6.328163797298004e-06	2.0248849930666862e-05	1.8577832502045225e-05	1.1761915171198143e-05
