	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
FBP	5309553444.0	1.0	5309553444.0	2.3677503877410012e-127	13.848421993833313	11.065732446552994	11.538632607996307	12.865754885939078	9.497691580716051	11.339486899454425
FBA	137431504.0	0.0	137431504.0	1.0	0.024824174321421522	0.0208809495700146	0.01817679095545526	0.9598476627902452	0.9132088764351147	0.5984440000977397
TPI	0.0	0.0	0.0	1.0	0.05558587908506448	0.05493924488582845	0.017137877963026207	1.9697075483888542	1.9793491737777273	0.4452519231754542
GAPD	0.0	0.0	0.0	1.0	0.1141110539142744	0.11394547746316715	0.03637652385915514	4.304184789538075	4.35642511283924	0.8941900457294856
PGK	22440542.0	0.0	22440542.0	1.0	0.06051110724860085	0.05490955342318585	0.04023635464259711	2.901739831198417	2.8856647136931914	1.1523675963273763
DPGM	213740227.0	0.0	213740227.0	1.0	0.053599946663208387	0.047080955014720705	0.037740467997945726	1.4024449583393148	1.3768377508055158	0.8510983313902291
DPGase	213740227.0	0.0	213740227.0	1.0	0.053599946663211856	0.0470809550147232	0.0377404679979458	1.402444958339352	1.3768377508055987	0.8510983313902278
PGM_f	22380492.0	0.0	22380492.0	1.0	0.46018046324498374	0.4695122394367778	0.10867949647607804	2.7904327310464714	2.933660656076789	0.6059373349857687
ENO_f	293261.0	0.0	293261.0	1.0	0.5003928028693839	0.504944898133588	0.13974155269616187	7.901337011346884	8.229753115306892	2.817946447473697
PYK	8147565229.0	1.0	8147565229.0	0.0	37.374664349693006	35.11241411046586	12.995589137174719	24.057149160793713	22.344866875676114	8.394084179851681
LDH_L	0.0	0.0	0.0	1.0	0.07168509894527032	0.07337530483757576	0.007691531855760552	3.9178813942731043	3.9931716962565664	0.7758689269231062
r0407	101200133.0	0.0	101200133.0	1.0	0.03076170476365047	0.0289157943198905	0.019302140615553656	1.00985988559864	0.9093988093493692	0.6155286369754346
PRPPS	2051955534.0	0.0	2051955534.0	1.0	0.045085869827120116	0.0437833337420242	0.019568078766292248	0.07518142017219633	0.07472450488095915	0.02941962897187132
G6PDH2r	210915081.0	0.0	210915081.0	1.0	0.053903757055643	0.05317778350833985	0.02970483768501749	1.1694904984521761	1.1303684439802053	0.7129573592751118
PGL	210915081.0	0.0	210915081.0	1.0	0.05390375705010439	0.0531777834927527	0.02970483768504064	1.1694904984521788	1.1303684439802097	0.7129573592751121
GND	210915081.0	0.0	210915081.0	1.0	0.05390375705010437	0.0531777834927527	0.029704837685040644	1.169490498452093	1.1303684439801096	0.7129573592751025
RPI	125062156.0	0.0	125062156.0	1.0	0.0480251655692289	0.047620648066155444	0.01674982642224253	0.4399511129322036	0.428687499721932	0.23952396309384463
TKT2_f	204130753.0	0.0	204130753.0	1.0	0.11435239994088757	0.11236676315076335	0.0511247076753586	0.527186706265221	0.5078356357114079	0.24161279278531322
RPE_f	633909721.0	0.0	633909721.0	1.0	0.14043845692392065	0.13590600790755913	0.05756347513155759	0.816334900247631	0.7897808980004513	0.47231980225246833
TKT1_f	561735427.0	0.0	561735427.0	1.0	0.10699903123478124	0.102101277367299	0.048454410027100575	0.463894319659053	0.44992438896408826	0.23826441098449688
TALA_f	114513282.0	0.0	114513282.0	1.0	0.12511428375812034	0.11907306697224435	0.06726636273382872	2.0394825480163266	1.9509513797004376	1.0859140260940399
r0408	101200133.0	0.0	101200133.0	1.0	0.030761704763650463	0.028915794319890352	0.019302140615553666	1.0098598855986474	0.9093988093493732	0.6155286369754315
PDHm	2433151851.0	0.0	2433151851.0	1.0	7.695728014801367	7.69478128307877	1.7070827890505211	9.454496154793393	9.61029705310279	1.8216262533108616
PCm	9453939746.0	1.0	9453939746.0	0.0	90.0568748661247	90.04867541206009	16.146757769394465	49.00814845869866	47.02841957278822	18.518312104801108
PEPCK_re	8678605197.0	1.0	8678605197.0	0.0	38.5627886782006	36.205537142425285	13.10190735683488	22.17017312634368	20.448939925672093	8.411913811328226
CSm	8004426666.0	1.0	8004426666.0	0.0	23.761382778303688	23.951503735013596	3.434218615582048	19.510197527079104	19.16163300850488	3.742918132889382
ACONTm_f	8327667039.0	1.0	8327667039.0	0.0	21.788782893062102	21.692522800227607	10.221465643138403	10.457585861405231	11.037511663425818	4.335842177356915
ICDHxm	7242409623.0	1.0	7242409623.0	0.0	40.483545276996196	35.480063972556664	28.13373431065596	19.38810631376651	19.648764159716848	11.010787322582093
ICDHym_f	9284812457.0	1.0	9284812457.0	0.0	110.59224337824647	112.39041053093962	45.73579199327456	36.31534324361014	36.42887872134678	16.23873071222839
AKGDm	9987926500.0	1.0	9987926500.0	0.0	29.43983357241733	29.373223315161205	3.630863404770287	15.55709773310818	15.531580952240896	2.8637180845871857
SUCOAS1m_f	9805147102.0	1.0	9805147102.0	0.0	27.910489269608767	27.940096873610585	4.026369335171149	16.720102286102357	16.582038882416647	3.5787624967790608
SUCD1m	9897977241.0	1.0	9897977241.0	0.0	31.38811833007039	31.29041668305278	3.6373830312039486	21.5722344985092	21.732161563227947	2.429305709541129
FUMm_f	2330537952.0	0.0	2330537952.0	1.0	70.13982160182559	69.4059320427705	38.506453494602944	138.88857616386605	136.65546504517025	76.42635670198838
MDHm_f	6603820638.0	1.0	6603820638.0	0.0	401.5213924209408	410.1071910384669	97.00486977786927	323.52156918487276	305.77520335014526	165.430515234271
ME1m	5014559497.0	0.8702916797139386	5014559497.0	0.12970833664677023	16.326352220735092	12.864133413368714	13.643593342563923	16.9448941842684	12.561638819577698	15.325818665409368
ME2m	9466664578.0	1.0	9466664578.0	0.0	23.871315950866165	22.457518764123137	14.104188351654729	3.333323608839764	2.9110823322243897	2.395755369129587
ME2	6142070370.0	1.0	6142070370.0	0.0	18.959581471151736	16.103467827667167	14.196250256968629	13.05791008304882	11.212985382648402	9.281438426533017
ACITL	2304358199.0	0.0	2304358199.0	1.0	2.442477000388766	1.8977317373760523	2.0833002711686253	5.0472118246091195	4.4442944292190205	3.115095531254719
FUM_f	3545236202.0	0.0	3545236202.0	1.0	91.82611047787364	91.80460500920705	21.260813513664218	111.47886883946074	113.62204445927584	39.225689342676056
MDH_f	2808415248.0	0.0	2808415248.0	1.0	83.82310536544452	82.31946335255682	43.387642780522484	172.25219055646352	159.68553197258376	112.68707543113061
AKGMALtm_f	5009960023.0	0.7797941478768395	5009960023.0	0.22020587507072148	258.15548249545657	254.00224161928807	92.23623617170311	274.44201128515795	244.80300260280453	174.9762022209783
ACONT	9828274403.0	1.0	9828274403.0	0.0	66.86809817064291	65.38693034802964	32.08853209076729	7.766340418703194	7.734434376427444	3.9992139153405017
ICDHyr	9828274403.0	1.0	9828274403.0	0.0	66.8680981706421	65.38693034803146	32.08853209076673	7.7663404187032	7.734434376427503	3.9992139153405537
PPA	5013388367.0	0.8501450957003369	5013388367.0	0.14985492234836784	24.040398912139857	23.799075824749394	8.150969517447862	24.429722039306768	23.37378485493445	9.662622352296088
Complex1ROS	7719561377.0	1.0	7719561377.0	0.0	66.72543611878392	68.06698864827577	15.9508896031184	52.419194971264766	53.22686370559613	11.033072523856138
FADH2ETC	7618307595.0	1.0	7618307595.0	0.0	54.231446303989465	50.37099060734147	18.79064926785192	38.602562089745554	37.18103550423552	10.881740031663695
CYOR_u10mi	9700291180.0	1.0	9700291180.0	0.0	117.62061117962662	117.64397813956126	12.13961965424537	88.40080605628863	89.18399925910835	10.390109055018085
CYOOm2i	9700291180.0	1.0	9700291180.0	0.0	58.81030558981344	58.8219890697806	6.069809827122673	44.20040302814431	44.59199962955418	5.195054527509043
ATPS4mi	7607316792.0	1.0	7607316792.0	0.0	181.69328924516768	184.7475974240569	15.188429852731748	163.4449695880143	165.22878862337325	21.540347277902832
GLUCYS	3085140315.0	0.0	3085140315.0	1.0	0.03156433098711752	0.02579888917923525	0.024315201786342097	0.060464588674210354	0.0497894235808065	0.04721648338915625
GTHS	3085140315.0	0.0	3085140315.0	1.0	0.03156433098711752	0.02579888917923525	0.024315201786342108	0.06046458867421027	0.04978942358080615	0.04721648338915634
SPODMm	7719561377.0	1.0	7719561377.0	0.0	1.6681359029696023	1.7016747162068824	0.39877224007795503	1.310479874281533	1.330671592639792	0.2758268130963931
GTHPi	7109728290.0	1.0	7109728290.0	0.0	0.027877997986778955	0.02710181175439555	0.015138295203171443	0.0170207593627153	0.0140402428267719	0.0132429856167767
GTHPm	7719561377.0	1.0	7719561377.0	0.0	1.6681359029696	1.701674716206882	0.3987722400779549	1.3104798742815247	1.3306715926397676	0.27582681309638557
GDR	3252758424.0	0.0	3252758424.0	1.0	0.023713460223653577	0.020075126416578902	0.018016052877227573	0.041779401750331124	0.0356979926901347	0.030997109849781112
GTHOr	2828306765.0	0.0	2828306765.0	1.0	0.02802603263556443	0.0254648423505212	0.018148123204426755	0.06012928299847068	0.05523721566176165	0.04277149551218414
GDRm	6102694564.0	1.0	6102694564.0	0.0	0.5587708693382257	0.45890057596822825	0.43723256374430874	0.3855620945235305	0.31159150734979035	0.3094084696540417
GTHOm	5270921957.0	1.0	5270921957.0	4.4517338818357924e-98	0.49959544905139236	0.42076665934198787	0.37507843633385357	0.4534324314107574	0.39066182077078415	0.32880240862907
r0885	5814463738.0	1.0	5814463738.0	0.0	1.2195391691607103	1.0644698694685313	0.8780714722831746	0.9429706966945414	0.8215046228694235	0.6533307299994464
PYRt2m_f	2609833245.0	0.0	2609833245.0	1.0	74.45288535672822	73.82639971891649	17.199002692978237	108.05620729589354	105.31045765824283	42.98087046779945
HMR_4964	9736923868.0	1.0	9736923868.0	0.0	69.31057517102847	67.85398542088276	32.14686226308439	12.813552243311952	12.5190922298379	5.47545113621907
r2420	1856560335.0	0.0	1856560335.0	1.0	61.721928806707645	63.78131104056534	21.108363345501157	97.47067921749273	98.02235279289181	32.422083091378
ATPtm	2169370115.0	0.0	2169370115.0	1.0	91.61523233469637	94.47169971467511	12.95074762416985	114.41250563303585	115.46988253679501	25.629535007443152
FUMtm_f	1092831701.0	0.0	1092831701.0	1.0	32.02761579606	31.91811133148841	15.39877873988613	140.64793017524195	137.88501917560848	81.6907375415145
CO2tm_f	2291303976.0	0.0	2291303976.0	1.0	160.2976925435153	155.73992241834011	66.70015124440955	223.11820340337792	228.37058263865868	54.17258158845597
O2tm	9707657155.0	1.0	9707657155.0	0.0	60.47844149278447	60.54874578813555	6.10869542304364	45.510882902426765	45.93784497967839	5.326593290370677
r0801_f	5999743016.0	1.0	5999743016.0	0.0	30.658205051166377	30.689389734441093	4.846865250348209	27.902566713168326	28.63103521197474	7.457270598755222
THD1m	9707170825.0	1.0	9707170825.0	0.0	90.34511631329772	93.00420463160606	31.658694897488004	24.223337086241507	25.898477321947325	7.629717745011603
H2Otm_f	9818360831.0	1.0	9818360831.0	0.0	42.89334806273702	43.231289262014286	15.07037154924244	8.879342688054502	8.205629245835802	5.678527999228529
NH4tm_f	6914492510.0	1.0	6914492510.0	0.0	109.24807819977795	111.637699920088	39.53781389919421	78.52568782457033	75.80458135290775	46.806335138772894
HCO3E	2304379884.0	0.0	2304379884.0	1.0	2.137166680927258	1.6605142891980509	1.8228877109728514	4.41629125200547	3.888728235460386	2.7257094384433302
HCO3Em	9453918478.0	1.0	9453918478.0	0.0	90.07778891958856	90.06876553936038	16.145371592303377	49.03208365161135	47.054684609656626	18.517296888661868
GLUN	3966336192.0	0.0	3966336192.0	1.0	10.382656221506037	7.6191260153761355	9.26372547223171	15.46620739490231	11.48156320387801	14.147472156056088
GLNS	4317272065.0	0.0	4317272065.0	1.0	15.399375864337754	13.036534084104225	9.618331373192992	19.36709081540324	15.857940947874955	14.174214181458055
GLUt2m	6543691761.0	1.0	6543691761.0	0.0	1.5414168481214847	1.200578482780379	1.2938807274427475	0.8687164744176687	0.6784308637533745	0.7395640108459686
GLNtm_1	5629137073.0	1.0	5629137073.0	0.0	1.1877131221385342	0.8912983573107289	1.054469051392317	0.9112798813053279	0.7147143010929964	0.7534767652064794
GLUNm	5629137073.0	1.0	5629137073.0	0.0	1.187713122138534	0.8912983573107292	1.0544690513923167	0.9112798813053273	0.7147143010929868	0.7534767652064773
GLUPRT	0.0	0.0	0.0	1.0	1.7201810061611173e-06	1.7599652317793127e-06	3.8489294234522213e-07	2.4570532366185745e-05	2.532457146068131e-05	3.163945419638921e-06
PRAGSr	0.0	0.0	0.0	1.0	1.720181017645369e-06	1.759965236757617e-06	3.848929423180717e-07	2.45705323654703e-05	2.5324571459570653e-05	3.163945419639982e-06
GARFT	0.0	0.0	0.0	1.0	1.7201810177374632e-06	1.7599652369701265e-06	3.8489294233796935e-07	2.457053236714129e-05	2.532457146353466e-05	3.163945419669467e-06
PRFGS	0.0	0.0	0.0	1.0	1.7201810177374632e-06	1.759965236970127e-06	3.848929423379693e-07	2.4570532367141226e-05	2.5324571463534622e-05	3.1639454196694644e-06
PRAIS	0.0	0.0	0.0	1.0	1.7201810177374634e-06	1.7599652369701274e-06	3.8489294233796967e-07	2.4570532367141317e-05	2.53245714635347e-05	3.1639454196694644e-06
AIRCr	0.0	0.0	0.0	1.0	1.7201810177374622e-06	1.759965236970127e-06	3.8489294233796946e-07	2.457053236714176e-05	2.5324571463535838e-05	3.163945419669498e-06
PRASCSi	0.0	0.0	0.0	1.0	1.7201810177374624e-06	1.759965236970127e-06	3.848929423379692e-07	2.4570532367141266e-05	2.532457146353467e-05	3.1639454196694677e-06
ADSL2r	0.0	0.0	0.0	1.0	1.7201810177374626e-06	1.7599652369701257e-06	3.8489294233796925e-07	2.457053236714172e-05	2.5324571463535818e-05	3.1639454196694927e-06
AICART	0.0	0.0	0.0	1.0	1.720181017737463e-06	1.759965236970128e-06	3.8489294233796914e-07	2.4570532367141324e-05	2.532457146353472e-05	3.163945419669463e-06
IMPC	0.0	0.0	0.0	1.0	1.7201810177374622e-06	1.7599652369701274e-06	3.848929423379693e-07	2.4570532367141656e-05	2.5324571463535703e-05	3.163945419669485e-06
ADSS	0.0	0.0	0.0	1.0	1.0186279075231947e-06	1.042188072562417e-06	2.279186945084328e-07	1.4549676673722307e-05	1.4996187934714942e-05	1.8735606423230818e-06
ADSL1r	0.0	0.0	0.0	1.0	1.018627907562479e-06	1.0421880726114797e-06	2.2791869451250067e-07	1.454967667372229e-05	1.4996187934714947e-05	1.8735606423230805e-06
IMPDH2	0.0	0.0	0.0	1.0	7.01553109446803e-07	7.177771639551982e-07	1.5697424783798778e-07	1.0020855685116026e-05	1.0328383504969802e-05	1.2903847770277375e-06
GMPS	1453219.0	0.0	1453219.0	1.0	1.2528348882800173e-07	1.1659081833968184e-07	1.0168161693365887e-07	7.063642111993021e-06	7.370847789501565e-06	2.3204259148255505e-06
GMPS2	1159880223.0	0.0	1159880223.0	1.0	5.762696218963313e-07	5.859487521703881e-07	1.7078197490104124e-07	2.957213573123284e-06	2.619318605609104e-06	2.0673287997578133e-06
GK1	0.0	0.0	0.0	1.0	7.015531093609369e-07	7.177771637726021e-07	1.5697424782030232e-07	1.0020855688265786e-05	1.032838351832811e-05	1.290384777206594e-06
RNDR2	0.0	0.0	0.0	1.0	1.5090671710594733e-07	1.5439657256495034e-07	3.3765752636014534e-08	2.1555237859802786e-06	2.2216740977795733e-06	2.775666169939992e-07
ADK1	5013392002.0	0.8502106931605267	5013392002.0	0.14978932488290786	24.040398064512846	23.79907479062269	8.150969525315647	24.429709932179627	23.37377477594675	9.662622287472688
RNDR1	0.0	0.0	0.0	1.0	2.0099042752396973e-07	2.0563851446296427e-07	4.49721071936887e-08	2.870910292036684e-06	2.959014915238332e-06	3.696868773319831e-07
CBPS	335271773.0	0.0	335271773.0	1.0	5.627959424377719e-07	4.989642767618026e-07	3.590576454186385e-07	8.743845462667313e-06	8.257051541072255e-06	5.647894585685119e-06
ASPCT	335271773.0	0.0	335271773.0	1.0	5.627959425853838e-07	4.98964276511926e-07	3.590576453932677e-07	8.7438454626675e-06	8.257051541072468e-06	5.6478945856850564e-06
DHORTS	335271773.0	0.0	335271773.0	1.0	5.627959424477749e-07	4.989642767710259e-07	3.5905764541913913e-07	8.743845462667645e-06	8.257051541072587e-06	5.647894585685073e-06
DHORD9	335271774.0	0.0	335271774.0	1.0	5.627959426699093e-07	4.989642763223517e-07	3.590576453747834e-07	8.743845462667428e-06	8.257051541072145e-06	5.647894585685148e-06
ORPT	335271774.0	0.0	335271774.0	1.0	5.627959426765424e-07	4.989642763284728e-07	3.59057645375125e-07	8.743845462667428e-06	8.257051541072158e-06	5.6478945856851505e-06
