	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_ptrcOUT_e	8852045934.0	1.0	8852045934.0	0.0	0.08450048344038207	0.080005686654785	0.048618479158083726	0.023017414301243315	0.01960710601238875	0.01695749271628872
EX_biomassx	10000000000.0	1.0	10000000000.0	0.0	0.00015269990445555568	0.00015389271065775	3.963429352137661e-06	1.501957903576583e-05	1.5052762760288952e-05	3.451242433025492e-06
EX_gthox_e	112821204.0	0.0	112821204.0	1.0	0.021142170635053154	0.0198774780857846	0.011471229938633849	0.570413124453663	0.47063624804571114	0.43694827719505386
EX_2obut_e	9867694952.0	1.0	9867694952.0	0.0	0.5067806878531878	0.5540428508016182	0.19921447462906627	0.04685257527182941	0.04825568994513505	0.011382118456447201
EX_crn_e	0.0	0.0	0.0	1.0	2.7215487914363275e-18	1.333729521012649e-18	1.3900365925560794e-17	0.9171584835022416	0.9509808367402499	0.19920352529039348
EX_val__L_e_r	9652857741.0	1.0	9652857741.0	0.0	0.2961164425697055	0.30032824843247463	0.12583483801136466	0.07623007625253235	0.07817621820590046	0.01666017562207577
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.016214329531892734	0.014156094881107851	0.01205310070823063
EX_sprm_e	218909935.0	0.0	218909935.0	1.0	0.0005540106714028828	0.0005762466196771	0.00023514435981140464	0.014059550040894259	0.0127182333148402	0.009613895128767714
EX_5mthf_e	44890274.0	0.0	44890274.0	1.0	0.00027703183036610125	0.0002928439023481	7.834027712072681e-05	0.001407042250632798	0.0014554728414409	0.00043467068987174443
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9171584835022398	0.9509808367402491	0.1992035252903925
EX_thbpt_e_r	9148880152.0	1.0	9148880152.0	0.0	1.0927413968539978e-05	1.0017075188713646e-05	6.9604576371665725e-06	1.7346496801244532e-06	1.61402894371322e-06	1.035272312838076e-06
EX_CE2705_e	9148880152.0	1.0	9148880152.0	0.0	1.0927413968539978e-05	1.0017075188713646e-05	6.9604576371665725e-06	1.7346496801244532e-06	1.61402894371322e-06	1.035272312838076e-06
EX_crtn_e	5906863758.0	1.0	5906863758.0	0.0	0.03890551550700631	0.027259206660693702	0.03693674152634321	0.023666925902174517	0.02037772115477165	0.016289907716896923
EX_his__L_e_r	5367176398.0	1.0	5367176398.0	3.12250395829057e-178	0.10580409530374327	0.11764080479069	0.05931739695796488	0.1056756002617055	0.1089784027993939	0.028237653185965616
EX_lys__L_e_r	9501445015.0	1.0	9501445015.0	0.0	0.1490455166985795	0.15542971381457882	0.07039143729928928	0.023710892987396873	0.02400611520607815	0.01096590270206711
EX_carn_e_r	333687273.0	0.0	333687273.0	1.0	7.156967882843191	7.1135121979866955	2.713471921151422	12.505755332709567	12.495143299467946	1.181835765923415
EX_csn_e_r	2788907131.0	0.0	2788907131.0	1.0	9.88807109527984	9.64728303628705	3.3940035670637902	21.070382822167165	18.421910508638433	15.165677286704872
EX_cys__L_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.08223119359227689	0.08301852971816386	0.008957593586761119
EX_cyan_e_r	8187713727.0	1.0	8187713727.0	0.0	0.14393346471314578	0.1396144360276346	0.06317588915972637	0.0750749331301533	0.0711287791733899	0.03717974015401396
EX_tcyntc	7438970924.0	1.0	7438970924.0	0.0	0.07371698682696863	0.058050743335343755	0.05884578375955985	0.03060608403559056	0.02464773859232585	0.025032259642748373
EX_tcynt_e	6482828032.0	1.0	6482828032.0	0.0	0.07021647788617974	0.06295345467248915	0.0505534481479866	0.044468849094564486	0.03650335841674075	0.03421071098475735
EX_so3_e	8856606645.0	1.0	8856606645.0	0.0	0.17913710683111497	0.1788946036746363	0.0638639598974966	0.08399661110052224	0.0824320943439926	0.04236296650866944
EX_thr__L_e_r	9878883550.0	1.0	9878883550.0	0.0	0.5068389189642496	0.5541023695505595	0.1992156249896802	0.04377276380483121	0.044877146464943896	0.011105960122817338
EX_trp__L_e_r	9131196318.0	1.0	9131196318.0	0.0	0.005211554430041602	0.00530307980551445	0.0026742278007022987	0.0011695477375806083	0.0010930512266619	0.0006348127376846073
EX_anth_e	9347658695.0	1.0	9347658695.0	0.0	0.0052095226051130615	0.00530104919558005	0.002674228205626698	0.0008868486210350602	0.0008226153186857	0.000553094578475417
EX_tyr__L_e_r	9495052779.0	1.0	9495052779.0	0.0	1.3454332475789696e-05	1.4326629260316874e-05	6.95884297317368e-06	1.7341373193929998e-06	1.7266075445207948e-06	9.460021447212123e-07
EX_cystinex_r	10000000000.0	1.0	10000000000.0	0.0	0.1854309832814111	0.18789801948235246	0.012276354411571459	0.06609412393249661	0.06747118776456096	0.012270496484105775
EX_3hydroxybutanoatex_r	62497254.0	0.0	62497254.0	1.0	1.2367427523667212	1.0397179807902166	0.7640738592533141	7.783186901763274	8.108081415940752	2.0474918666105957
EX_gthrd_e_r	168097234.0	0.0	168097234.0	1.0	0.025609244703572853	0.0208431819598121	0.020389804318908335	1.1074223526446043	0.9071598448336264	0.8772493649497507
EX_cmp_e_r	9684775008.0	1.0	9684775008.0	0.0	3.7885414564423387e-06	3.828580724804575e-06	1.941011347224011e-06	2.882447774779075e-07	2.85825846365549e-07	1.72792430654679e-07
HEX1	1334139536.0	0.0	1334139536.0	1.0	2.9373540631703414	2.916957917655235	0.20718712946298612	14.231668009953504	11.401300559810462	11.253670205794984
G6PP	78669438.0	0.0	78669438.0	1.0	0.16917849207812863	0.12117190459604095	0.16435376961687317	14.127833199546561	11.29863244799695	11.252936538961576
PGI	9760833324.0	1.0	9760833324.0	0.0	1.1882585940892534	1.09608793865529	0.7481501604238429	0.05339382270872168	0.0528375807829164	0.028662489000523334
PFK	570753809.0	0.0	570753809.0	1.0	0.9774729152053054	0.8818106318249336	0.6025938654279223	13.994530267295001	10.204178116604254	13.157696949192434
FBP	85005800.0	0.0	85005800.0	1.0	0.13892288898089583	0.0926052350881065	0.13543899545368782	13.967522220883046	10.174059413515451	13.158138661989456
FBA	9850579291.0	1.0	9850579291.0	0.0	0.8385500262243325	0.7170818014447611	0.5730998065417271	0.027008046409221286	0.02312453768019295	0.019413335341162633
TPI	10000000000.0	1.0	10000000000.0	0.0	2.2407540133494335	2.2143333021259854	0.26246522906174374	0.05746125909477952	0.0571202381346059	0.0175655415808849
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.0077557363289085	5.001447333744453	0.31938421444552545	0.11695623637878716	0.1170638172339704	0.03714994479227383
PGK	10000000000.0	1.0	10000000000.0	0.0	4.848738876459289	4.85403545391031	0.35046788489129016	0.06246153034453595	0.05823761819496915	0.03917435475295956
DPGM	7384212204.0	1.0	7384212204.0	0.0	0.15901685986965414	0.11448476389154	0.14961793400012835	0.0544947060387856	0.04820846839214935	0.03819408056224579
DPGase	7384212204.0	1.0	7384212204.0	0.0	0.1590168598696528	0.1144847638915392	0.1496179340001284	0.05449470603878797	0.0482084683921517	0.03819408056224597
PGM_f	10000000000.0	1.0	10000000000.0	0.0	20.22749292375347	20.898811844831766	7.35276318718286	0.4422956808880741	0.4410705866050772	0.10882369125821481
ENO_f	10000000000.0	1.0	10000000000.0	0.0	17.794415848099234	16.849765025509626	7.167154958355548	0.5201472606654347	0.5194611496013548	0.13095541685862372
PYK	0.0	0.0	0.0	1.0	4.951645630620919	4.944615637574475	0.3263747986606436	35.10045124659206	33.188959739180945	11.777204875400276
LDH_L	10000000000.0	1.0	10000000000.0	0.0	4.843224634816756	4.888838764647302	0.20589034705146292	0.07209575923510067	0.07437983204216705	0.00809820495402116
r0407	9941083865.0	1.0	9941083865.0	0.0	1.4022039871250895	1.4822628111485083	0.6446048829300749	0.03045321268556499	0.029229655958413397	0.018032347007414167
PRPPS	2145057.0	0.0	2145057.0	1.0	0.001131826014584589	0.0011764052661795	0.0004708970351233403	0.04433569982485348	0.0432473824598615	0.018838699163092068
G6PDH2r	9900884714.0	1.0	9900884714.0	0.0	1.5798749549057687	1.6679750115546093	0.7557695287869655	0.050436854402708634	0.049627274111165	0.028775288376255637
PGL	9900884714.0	1.0	9900884714.0	0.0	1.5798749549057698	1.6679750115545797	0.7557695287869642	0.05043685440045158	0.04962727409828775	0.02877528837704865
GND	9900884714.0	1.0	9900884714.0	0.0	1.5798749549051465	1.6679750115546437	0.7557695287870478	0.05043685440045151	0.0496272740982876	0.028775288377048656
RPI	9723696850.0	1.0	9723696850.0	0.0	0.527379535645198	0.556789006992552	0.2519484577940981	0.046369418017905055	0.0456907094584293	0.01578091559575657
TKT2_f	9622087029.0	1.0	9622087029.0	0.0	0.5810952523012708	0.6094791400193262	0.253554832344919	0.10578368497204246	0.10767419204139306	0.05323020589543543
RPE_f	9915077310.0	1.0	9915077310.0	0.0	1.2324062442931936	1.288035514766467	0.5132492444333785	0.13236438407910386	0.13199225029638184	0.05604220450129647
TKT1_f	9705317612.0	1.0	9705317612.0	0.0	0.6052495797506785	0.637460842338115	0.25933372633145707	0.09924455577509145	0.09736321466460471	0.04454486394397427
TALA_f	9928538588.0	1.0	9928538588.0	0.0	2.150621628063933	2.156946048888562	0.9355799350950434	0.11433241498503424	0.11006181375596345	0.05866612317495127
r0408	9941083865.0	1.0	9941083865.0	0.0	1.4022039871250926	1.4822628111485174	0.6446048829300784	0.030453212685564945	0.029229655958413252	0.018032347007414164
PDHm	100.0	0.0	100.0	1.0	0.7452678887553073	0.7196047298160511	0.32955780968635884	7.7925121821363295	7.783521755918377	1.6829723299409103
PCm	0.0	0.0	0.0	1.0	1.6228954009994916	1.412614481765058	1.0955995795048432	88.24952480218694	89.46823715931134	16.15531253858738
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	36.307773572355124	34.34842714597674	11.909691332422126
CSm	229512.0	0.0	229512.0	1.0	3.659373898285267	3.3108538797357	1.494112862452493	23.406854048372324	23.802743206972416	3.982218191891771
ACONTm_f	8140985679.0	1.0	8140985679.0	0.0	74.43014040382165	62.11107831654061	53.78962091117629	21.473556125622178	20.72655284875792	10.700293352690624
ICDHxm	532197641.0	0.0	532197641.0	1.0	2.8735939127639867	2.2035595683631977	2.466935661645323	38.13817426316227	30.287540804768206	31.610148852210195
ICDHym_f	13313031.0	0.0	13313031.0	1.0	4.750813832739588	5.448297570603499	2.414618472666609	127.6169829723806	129.02313495392448	44.33355637085545
AKGDm	0.0	0.0	0.0	1.0	0.8975676295981578	0.6897289444914136	0.7650360475224406	29.166617716142653	29.17582410776936	3.8261089434994884
SUCOAS1m_f	94036529.0	0.0	94036529.0	1.0	11.061826765329332	10.559299873438038	7.156125852966852	28.99266073339354	29.126034624593217	3.9234865131835277
SUCD1m	0.0	0.0	0.0	1.0	1.1936407124906867	0.9964704017235497	0.764980084979607	31.07716009617376	31.06313050100156	3.859948928115168
FUMm_f	8580790928.0	1.0	8580790928.0	0.0	171.36960373649708	175.0691902358114	76.88263262082376	70.9267090991223	67.29829491079585	41.24789325815748
MDHm_f	7819582403.0	1.0	7819582403.0	0.0	604.6958826768063	622.5955548021009	244.8394207248996	376.4058987866983	383.2483637509398	110.97764730344392
ME1m	335025322.0	0.0	335025322.0	1.0	0.6994886721214553	0.5082575266997158	0.6630111258993785	15.602019624193114	12.823587792870052	12.582130055662997
ME2m	158313328.0	0.0	158313328.0	1.0	1.0541737330164493	0.7905746971219666	0.9347680795269246	26.43528278065667	26.076595983879145	14.918847540546649
ME2	64980675.0	0.0	64980675.0	1.0	0.15246909938909206	0.1095279113830583	0.14412980639400286	17.78522900693974	14.778898816644888	14.12181398213336
ACITL	6614069038.0	1.0	6614069038.0	0.0	2.929817170978774	2.810958032441908	0.7880434605057633	2.42415080306539	1.850418374834688	2.124032727455753
FUM_f	1269992348.0	0.0	1269992348.0	1.0	43.91987110805084	39.66465809713922	29.857405501993597	87.48230811333929	86.14135298401229	21.733792127155088
MDH_f	9681529593.0	1.0	9681529593.0	0.0	349.07709452257967	354.86779902043446	137.52208853582042	70.98357102573397	61.86127037005615	47.36624169562498
AKGMALtm_f	6343314555.0	1.0	6343314555.0	0.0	345.8969060290024	353.03020019428544	164.62356988592256	275.6671148511277	272.45688700310575	101.94392442460936
ACONT	385763626.0	0.0	385763626.0	1.0	9.21883149990516	8.5559448665957	3.707428263068354	64.32282620842457	62.533691458207144	34.44342551701072
ICDHyr	385763626.0	0.0	385763626.0	1.0	9.218831499905155	8.555944866595677	3.707428263068347	64.32282620841801	62.53369145819669	34.44342551701002
PPA	1229233.0	0.0	1229233.0	1.0	0.4606297743222331	0.4487966943180257	0.1502985298936244	24.322425708595247	24.25731167199204	7.616306037556631
Complex1ROS	298923.0	0.0	298923.0	1.0	1.895865941914243	1.8863182754300327	0.484967748136053	64.47896082076203	65.73488589567198	16.023871011687387
FADH2ETC	0.0	0.0	0.0	1.0	2.0804767114979423	1.9259841930876138	0.8539241142906056	55.29247400986495	51.16054314328167	20.296859977534325
CYOR_u10mi	0.0	0.0	0.0	1.0	3.8815559324687756	3.7024948498569823	1.0721912807780907	116.5474873651817	116.77554460895364	12.401199643681085
CYOOm2i	0.0	0.0	0.0	1.0	1.9407779662343878	1.8512474249284911	0.5360956403890453	58.27374368259086	58.387772304476975	6.200599821840534
ATPS4mi	0.0	0.0	0.0	1.0	4.09882221262515	3.945970418974	1.5041901424481494	181.30033920232273	184.6012680620318	15.496599383305746
GLUCYS	2857882252.0	0.0	2857882252.0	1.0	0.01667509656652592	0.012566818597499	0.014957374746487019	0.03340389626194895	0.0278004316615126	0.02492917918029912
GTHS	2857882252.0	0.0	2857882252.0	1.0	0.016675096566524293	0.01256681859750615	0.014957374746486876	0.03340389626194895	0.0278004316615126	0.024929179180299122
SPODMm	298923.0	0.0	298923.0	1.0	0.047396648547852416	0.047157956885744604	0.012124193703401483	1.6119740205190454	1.6433721473917848	0.4005967752921875
GTHPi	9005515110.0	1.0	9005515110.0	0.0	0.09668666821266958	0.1011338714104355	0.04720760507462864	0.02537256109826261	0.0236259066472913	0.01568551736147506
GTHPm	298923.0	0.0	298923.0	1.0	0.04739664854785141	0.0471579568857447	0.012124193703401355	1.6119740205190425	1.6433721473917806	0.4005967752921882
GDR	8747086533.0	1.0	8747086533.0	0.0	0.09318221034974478	0.08619092974353709	0.05856466591536024	0.025046370994651308	0.020756956178175148	0.019383190278035166
GTHOr	8277007076.0	1.0	8277007076.0	0.0	0.08731021695834315	0.0741523093400477	0.06387491640532	0.024955508863754805	0.0222877228476709	0.017107865781684092
GDRm	163562631.0	0.0	163562631.0	1.0	0.012710699530448491	0.0099922900817439	0.010882458090406602	0.4841711509748851	0.40018633863404784	0.36361654277415567
GTHOm	177017293.0	0.0	177017293.0	1.0	0.013543778382350059	0.0110481511470049	0.0107744692650274	0.5573897450905836	0.48716943076695063	0.40972709378058053
r0885	112821204.0	0.0	112821204.0	1.0	0.042284341270089336	0.03975495617153525	0.02294245987726653	1.140826248908035	0.9412724960921097	0.8738965543901726
PYRt2m_f	2746875.0	0.0	2746875.0	1.0	14.812553246882326	14.430430626539852	7.236222537060738	70.5748793923257	70.3205220996833	17.619449070027596
HMR_4964	429774682.0	0.0	429774682.0	1.0	12.148648670883842	11.345568692855213	4.3653924226313725	66.74697701148581	65.08691528653688	34.46338714181238
r2420	12077071.0	0.0	12077071.0	1.0	2.2068225683887506	1.9852800923794371	1.359494251302502	66.55634758081543	68.99180669003637	20.760209266559954
ATPtm	0.0	0.0	0.0	1.0	2.4509942707566106	2.2127435501036334	1.3188525079155482	93.02434856460195	95.45765689930056	11.518664875308144
FUMtm_f	950212355.0	0.0	950212355.0	1.0	8.656093703356744	8.831855930916188	3.9678392287282525	31.89390125503375	30.40770036522973	17.34938928571936
CO2tm_f	5480486538.0	1.0	5480486538.0	1.730395601909489e-303	159.30691206634393	152.76686944191255	55.07344706393355	151.5452076057449	143.8602459615646	74.99376585943543
O2tm	0.0	0.0	0.0	1.0	1.9881746147821777	1.8982358512643023	0.5439394629744629	59.885717703110856	60.08096214072586	6.185465507107192
r0801_f	440403.0	0.0	440403.0	1.0	7.249384179523846	7.9615520971930716	3.7218625462800414	30.71569130470012	30.672509250966968	4.863241975758822
THD1m	143238466.0	0.0	143238466.0	1.0	12.645637657605766	12.329388685446974	4.416278167809242	88.13307846006265	91.32370107283131	34.475426499848105
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	41.66857827739426	43.0157962369178	15.649027194957345
NH4tm_f	6064212068.0	1.0	6064212068.0	0.0	126.06583944711726	133.5218395447119	49.481160241262714	109.2978191837502	110.17708591962818	46.20625031708888
HCO3E	6614046121.0	1.0	6614046121.0	0.0	2.563575054741278	2.459586373374601	0.6895384488594158	2.12113123682889	1.6191152489114895	1.8585286537472188
HCO3Em	0.0	0.0	0.0	1.0	1.6477447570479329	1.4372417098062376	1.0965198032127905	88.27570116013307	89.49541990152899	16.155947828226715
GLUN	538466169.0	0.0	538466169.0	1.0	0.6274934587282287	0.6190342849875965	0.20297204608446012	8.872287468758778	6.838547076244149	7.715345690402491
GLNS	1439603.0	0.0	1439603.0	1.0	0.14637702423021542	0.1038232238822937	0.14530366846836237	14.566635820294163	12.953034357368416	8.63386061527499
GLUt2m	385569449.0	0.0	385569449.0	1.0	0.07082388455086285	0.0510916296659497	0.06854007422621114	1.452169643742619	1.1193685707505283	1.257767491480833
GLNtm_1	697051211.0	0.0	697051211.0	1.0	0.11923856971287816	0.08742297827035114	0.10920436051321547	1.369697598380082	1.0869459133476043	1.1456930809845782
GLUNm	697051211.0	0.0	697051211.0	1.0	0.11923856971295607	0.0874229782704762	0.10920436051320659	1.3696975983800814	1.086945913347606	1.1456930809845782
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	1.7228519523254188e-05	1.7363099092777e-05	4.471778825870427e-07	1.694614998429456e-06	1.6983582026721765e-06	3.8938904482732804e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	1.7228519523198463e-05	1.736309909286166e-05	4.471778825892372e-07	1.6946149984380704e-06	1.698358223559369e-06	3.8938903342312796e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	1.722851952296272e-05	1.7363099092437316e-05	4.47177882604473e-07	1.6946149985457982e-06	1.698358223577041e-06	3.893890334464324e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	1.7228519522962775e-05	1.736309909243732e-05	4.471778826044705e-07	1.6946149985457976e-06	1.6983582235770415e-06	3.8938903344643296e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	1.7228519522371773e-05	1.736309909215888e-05	4.4717788260591073e-07	1.6946149985457965e-06	1.698358223577041e-06	3.893890334464317e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	1.722851952237229e-05	1.7363099092159116e-05	4.471778826059564e-07	1.6946149985457976e-06	1.698358223577042e-06	3.893890334464322e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	1.7228519522347968e-05	1.7363099092288133e-05	4.4717788259743077e-07	1.694614998545797e-06	1.6983582235770415e-06	3.893890334464326e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	1.7228519522164632e-05	1.736309909457394e-05	4.471778825474163e-07	1.694614998545797e-06	1.6983582235770409e-06	3.893890334464332e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	1.7228519522500942e-05	1.7363099094090453e-05	4.4717788256233126e-07	1.694614998545797e-06	1.6983582235770421e-06	3.8938903344643306e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	1.7228519522631683e-05	1.7363099093930194e-05	4.4717788258410455e-07	1.6946149985457965e-06	1.698358223577041e-06	3.893890334464332e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.0202033421081286e-05	1.0281726016791611e-05	2.6480068098603367e-07	1.0034890721909303e-06	1.0057046661652025e-06	2.305800934575282e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.0202033419947377e-05	1.0281726015669413e-05	2.6480068093885086e-07	1.0034890722322202e-06	1.00570466620039e-06	2.3058009345532998e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	7.026486102137181e-06	7.08137307909906e-06	1.8237720166000612e-07	6.911259257127108e-07	6.926528884396519e-07	1.5880894027219147e-07
GMPS	10000000000.0	1.0	10000000000.0	0.0	5.017120452640229e-06	5.006233360494922e-06	8.983069935000833e-07	1.3456396145061354e-07	1.1826888347016328e-07	1.0586035863738487e-07
GMPS2	9403918360.0	1.0	9403918360.0	0.0	2.0093656494970546e-06	2.0138533989429468e-06	8.840590278321303e-07	5.565619652890383e-07	5.547777306493926e-07	1.90277598549897e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	7.026486102137362e-06	7.081373079099051e-06	1.823772016600149e-07	6.911259256082826e-07	6.926528882851652e-07	1.5880894025795213e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	1.5114236543015542e-06	1.5232300500908765e-06	3.923002372745446e-08	1.4866379329493158e-07	1.4899224579882952e-07	3.4160397602144314e-08
ADK1	1229231.0	0.0	1229231.0	1.0	0.4606212849711041	0.4487884029100754	0.1502985140782368	24.322424873562245	24.25731063885962	7.616306025794826
RNDR1	10000000000.0	1.0	10000000000.0	0.0	2.01304284043822e-06	2.0287676046018086e-06	5.224988914922492e-08	1.980031104296757e-07	1.984405714716004e-07	4.5497728994512224e-08
CBPS	9690550327.0	1.0	9690550327.0	0.0	6.57615225556793e-06	6.444025494739462e-06	3.7566863089430508e-06	5.755976921242534e-07	4.929164169214082e-07	3.935108698149614e-07
ASPCT	9690550326.0	1.0	9690550326.0	0.0	6.576152255568001e-06	6.444025494739821e-06	3.7566863089432773e-06	5.75597692378061e-07	4.929164165543391e-07	3.9351086984812166e-07
DHORTS	9690550327.0	1.0	9690550327.0	0.0	6.576152255567929e-06	6.444025494739696e-06	3.7566863089433044e-06	5.755976921347729e-07	4.929164169281977e-07	3.9351086981421927e-07
DHORD9	9690550326.0	1.0	9690550326.0	0.0	6.576152255567941e-06	6.444025494739684e-06	3.756686308943318e-06	5.755976925352538e-07	4.929164162878741e-07	3.9351086987240556e-07
ORPT	9690550326.0	1.0	9690550326.0	0.0	6.576152255567939e-06	6.444025494739678e-06	3.756686308943318e-06	5.755976925422342e-07	4.929164162923809e-07	3.935108698719223e-07
OMPDC	9690550326.0	1.0	9690550326.0	0.0	6.576152255567936e-06	6.444025494739686e-06	3.7566863089433243e-06	5.755976925336004e-07	4.929164162867967e-07	3.93510869872518e-07
