	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
SUCOAS1m_f	4498040374.0	0.0	4498040374.0	1.0	8.884610330291085	8.990351631453425	3.2915254221293746	11.045227522662193	9.62328169598964	7.379115942528879
SUCD1m	10000000000.0	1.0	10000000000.0	0.0	43.68004967250509	43.791006926973964	5.605927071062051	1.1668873392447143	0.9709332594100951	0.7701864617487736
FUMm_f	5252114805.0	1.0	5252114805.0	3.131883368345382e-85	157.02658454175562	156.87304567108225	54.55694102460901	151.4358041538583	151.20651258482403	68.1936678544727
MDHm_f	1088424443.0	0.0	1088424443.0	1.0	219.62906075893565	220.57458575544644	89.70266012219022	553.6482534808251	543.969860222833	241.57455734131568
ME1m	9935754451.0	1.0	9935754451.0	0.0	64.92432112335662	55.04000117762274	46.90488431774231	0.7421688312653169	0.5233713368286408	0.7095259090343023
ME2m	8702339178.0	1.0	8702339178.0	0.0	5.187623985954864	4.436549919242375	3.97283762480845	0.9827529874933121	0.719148015581363	0.9009152221462362
ME2	9978622742.0	1.0	9978622742.0	0.0	27.47307966346267	25.944578464431547	16.479033039294865	0.151636508938367	0.10929029034188675	0.14221786114297633
ACITL	9971816634.0	1.0	9971816634.0	0.0	21.56378058410122	21.23412734419962	7.776357945508029	2.976817248462647	2.861886196376604	0.770615035475233
FUM_f	8817525594.0	1.0	8817525594.0	0.0	110.9697598171672	107.49834355873489	29.948840543685325	51.51578911640025	47.35985363151856	36.76051952065188
MDH_f	3499224602.0	0.0	3499224602.0	1.0	249.11911270925935	255.49909887189747	113.42356315005102	326.8501774364675	344.5097437384959	167.84823669769622
AKGMALtm_f	504968553.0	0.0	504968553.0	1.0	59.25430067247155	56.342759709496285	31.489274935817402	331.4187057749649	352.63942029027476	149.5663831402064
ACONT	9951823137.0	1.0	9951823137.0	0.0	58.46353611367648	57.75046601457789	20.357911355103717	9.196847161492425	8.480511654828192	3.797527671065591
ICDHyr	9951823137.0	1.0	9951823137.0	0.0	58.46353611368094	57.75046601458745	20.357911355098114	9.196847161492473	8.48051165482843	3.797527671065602
PPA	9999711411.0	1.0	9999711411.0	0.0	22.705088842504438	21.909612435980765	8.555462641591228	0.46327587266057213	0.4484071433541082	0.15918288224906005
Complex1ROS	10000000000.0	1.0	10000000000.0	0.0	72.39708629034199	71.62284857990389	14.836860662018658	1.9089556051717298	1.8916253145214164	0.464474992651144
FADH2ETC	10000000000.0	1.0	10000000000.0	0.0	59.127798606974466	57.59221031796942	11.77575662968354	2.016509873329238	1.8686271515067474	0.8520082461662047
CYOR_u10mi	10000000000.0	1.0	10000000000.0	0.0	127.90504166440243	127.84379465544845	17.993112756048966	3.830024126047701	3.641449866601126	1.0690339892006677
CYOOm2i	10000000000.0	1.0	10000000000.0	0.0	63.95252083220141	63.921897327724224	8.996556378024495	1.9150120630238505	1.8207249333005633	0.5345169946003339
ATPS4mi	10000000000.0	1.0	10000000000.0	0.0	221.37699292290282	216.22192059373646	39.644938110533744	4.088055243974465	3.909760889073424	1.5017484000956334
GLUCYS	7241727760.0	1.0	7241727760.0	0.0	0.03798465467175714	0.03087577584514785	0.030534941813518564	0.016806200880631304	0.01257830610972115	0.014862137505008343
GTHS	7241727760.0	1.0	7241727760.0	0.0	0.03798465467175268	0.03087577584515845	0.03053494181351852	0.01680620088063193	0.012578306109735	0.014862137505008397
SPODMm	10000000000.0	1.0	10000000000.0	0.0	1.809927157258496	1.7905712144973807	0.3709215165504645	0.04772389012929003	0.0472906328630342	0.011611874816278789
GTHPi	2928953789.0	0.0	2928953789.0	1.0	0.05817745880670425	0.059493945931138645	0.028305540649164636	0.08946403036192965	0.0914163799932109	0.045515302296589163
GTHPm	10000000000.0	1.0	10000000000.0	0.0	1.8099271572584956	1.790571214497378	0.3709215165504643	0.04772389012929041	0.047290632863034546	0.011611874816278766
GDR	1648183435.0	0.0	1648183435.0	1.0	0.03677493784397143	0.032649655431897906	0.025366682147718873	0.10639471861884957	0.1000240801167484	0.06469537245626496
GTHOr	3428172283.0	0.0	3428172283.0	1.0	0.04831397504260187	0.043656837535456045	0.03213365834950696	0.08252277870883666	0.07127379164487316	0.0607543405855905
GDRm	9868824283.0	1.0	9868824283.0	0.0	0.6145209362206234	0.5425121834362818	0.4284252026292251	0.012875796465326599	0.0101283270847086	0.010952542992094593
GTHOm	9810198642.0	1.0	9810198642.0	0.0	0.5036979497238154	0.4187487939868071	0.3889194096755613	0.0138391017605476	0.01122114206612955	0.011189484630755904
r0885	9928783925.0	1.0	9928783925.0	0.0	1.3834165426281892	1.2354807107208066	0.9100294188371546	0.04201798380681169	0.03969698416913865	0.022610116632388697
PYRt2m_f	9983946966.0	1.0	9983946966.0	0.0	114.00477847210738	109.76073947923774	41.95323216405606	17.214905424100465	16.51276416026914	9.212633765443995
HMR_4964	9995429327.0	1.0	9995429327.0	0.0	80.02731669778186	78.12781356131178	25.047393697029758	12.17366440995506	11.324395448423914	4.4366030521046085
r2420	9994250451.0	1.0	9994250451.0	0.0	113.4328822912073	115.48734235691549	32.50538743239566	2.2612744719371847	2.049030208067623	1.362135332722666
ATPtm	10000000000.0	1.0	10000000000.0	0.0	134.8468368380735	136.41988760218652	22.095213824364286	2.4843067608184337	2.259757053830719	1.3231402369888159
FUMtm_f	8217754471.0	1.0	8217754471.0	0.0	20.44920478440979	19.755189826965236	10.058835469656234	9.879527351214666	10.46638139136812	3.6675126793940547
CO2tm_f	5475949264.0	1.0	5475949264.0	7.87479808310899e-298	171.2072048317395	167.86847687902173	64.0444559380939	157.81105922133543	157.29008099215875	76.35969361200834
O2tm	10000000000.0	1.0	10000000000.0	0.0	65.76244798945739	65.73581913374876	9.280355238962064	1.9627359531530835	1.8684672404680769	0.5421170190621698
r0801_f	7559128198.0	1.0	7559128198.0	0.0	10.338496963596953	10.40955192550862	4.875858946167241	5.880592830810265	5.838773493763907	3.6617339193334484
THD1m	9942268416.0	1.0	9942268416.0	0.0	124.02171256332709	113.31483685951824	66.93111929447674	12.445012546953414	12.161438230278385	4.220127933732613
H2Otm_f	10000000000.0	1.0	10000000000.0	0.0	6.128803890926803	5.498174179568613	4.267915827744558	0.0	0.0	0.0
NH4tm_f	2929978190.0	0.0	2929978190.0	1.0	88.61895878675807	81.29722189610743	53.198476951365876	128.3580296698121	139.65344368901896	51.83697732992248
HCO3E	9971816550.0	1.0	9971816550.0	0.0	18.86829406907362	18.579861950999813	6.804313577003516	2.6047013853447973	2.504144039927624	0.6742887461719593
HCO3Em	9995465007.0	1.0	9995465007.0	0.0	86.53008495025409	76.8985452265868	45.12810788685384	1.6036701816597223	1.3703519008960101	1.1077232871563754
GLUN	9635917817.0	1.0	9635917817.0	0.0	13.79077123148906	10.817878709625102	11.819935131497074	0.620745613906658	0.6145011811500285	0.2009834179275678
GLNS	9988414825.0	1.0	9988414825.0	0.0	15.914495068619491	13.172887099892261	11.78733954758555	0.1444574160578937	0.10151773864176031	0.1410701445382084
GLUt2m	9733878806.0	1.0	9733878806.0	0.0	2.204743472851068	1.6622594055703783	1.985716471951554	0.0706415881107011	0.05117247535483385	0.06585275026004911
GLNtm_1	9603130374.0	1.0	9603130374.0	0.0	2.458218643901922	1.7513308264062077	2.289354873356634	0.11742333166772254	0.083383726552689	0.11339079303785055
GLUNm	9603130374.0	1.0	9603130374.0	0.0	2.4582186439071125	1.7513308264046414	2.289354873358089	0.11742333166773945	0.08338372655266935	0.11339079303785024
GLUPRT	9932115876.0	1.0	9932115876.0	0.0	2.5987836099770832e-05	2.6638512600338727e-05	2.4569173017413115e-06	1.7238037217416205e-05	1.7367222684084183e-05	4.297687889419367e-07
PRAGSr	9932115876.0	1.0	9932115876.0	0.0	2.5987836100091695e-05	2.6638512601115195e-05	2.456917301791562e-06	1.723803721766053e-05	1.7367222684846083e-05	4.297687889424859e-07
GARFT	9932115876.0	1.0	9932115876.0	0.0	2.5987836099824843e-05	2.663851260007422e-05	2.456917301541604e-06	1.7238037217531984e-05	1.736722268426924e-05	4.297687889597625e-07
PRFGS	9932115876.0	1.0	9932115876.0	0.0	2.5987836099702748e-05	2.6638512599817175e-05	2.4569173014560325e-06	1.7238037217531984e-05	1.736722268426917e-05	4.2976878895976383e-07
PRAIS	9932115876.0	1.0	9932115876.0	0.0	2.5987836099496495e-05	2.663851260004877e-05	2.456917301540867e-06	1.7238037216969537e-05	1.736722268297379e-05	4.297687889599865e-07
AIRCr	9932115876.0	1.0	9932115876.0	0.0	2.59878360994965e-05	2.663851260004877e-05	2.45691730154086e-06	1.7238037216969473e-05	1.7367222682973604e-05	4.2976878895998634e-07
PRASCSi	9932115876.0	1.0	9932115876.0	0.0	2.5987836099808983e-05	2.6638512600599708e-05	2.4569173015459798e-06	1.7238037217204097e-05	1.736722268335135e-05	4.297687889685151e-07
ADSL2r	9932115876.0	1.0	9932115876.0	0.0	2.5987836100700475e-05	2.663851260087872e-05	2.4569173015290493e-06	1.723803721573405e-05	1.7367222682276134e-05	4.2976878901311045e-07
AICART	9932115876.0	1.0	9932115876.0	0.0	2.5987836101040416e-05	2.663851260181831e-05	2.456917301615073e-06	1.7238037215725463e-05	1.7367222682041384e-05	4.2976878901749887e-07
IMPC	9932115876.0	1.0	9932115876.0	0.0	2.598783610104038e-05	2.6638512601818154e-05	2.456917301615073e-06	1.7238037215605936e-05	1.7367222682172413e-05	4.297687890206607e-07
ADSS	9932116875.0	1.0	9932116875.0	0.0	1.538896267075868e-05	1.5774287540772058e-05	1.4548903222845447e-06	1.0207669430995245e-05	1.0284167847667075e-05	2.5449171820605356e-07
ADSL1r	9932116875.0	1.0	9932116875.0	0.0	1.538896267135533e-05	1.5774287541741887e-05	1.4548903223649874e-06	1.0207669429575252e-05	1.028416784902396e-05	2.5449171823098116e-07
IMPDH2	9932114345.0	1.0	9932114345.0	0.0	1.0598873430342372e-05	1.086421794806271e-05	1.0020269796926904e-06	7.030367786694159e-06	7.083054833159285e-06	1.7527707074954412e-07
GMPS	6405564079.0	1.0	6405564079.0	0.0	6.419505479208351e-06	6.59268892831026e-06	2.7594283073321704e-06	5.3502255600680926e-06	5.527708988819098e-06	9.530417454935733e-07
GMPS2	7864550971.0	1.0	7864550971.0	0.0	4.179367950989425e-06	4.015404690940548e-06	2.6369250132572936e-06	1.6801422266260218e-06	1.504010664668068e-06	9.373744954678246e-07
GK1	9932114345.0	1.0	9932114345.0	0.0	1.059887343040935e-05	1.0864217948178825e-05	1.0020269796996984e-06	7.030367786694153e-06	7.083054833159319e-06	1.7527707074954631e-07
RNDR2	9932114345.0	1.0	9932114345.0	0.0	2.279857637960048e-06	2.336934244322791e-06	2.1553978155423879e-07	1.5122586190756754e-06	1.523591800833131e-06	3.7702758797457564e-08
ADK1	9999711403.0	1.0	9999711403.0	0.0	22.705076037141065	21.90959909560394	8.555462637581279	0.46326737861969086	0.4483989262964137	0.1591828716345746
RNDR1	9932114345.0	1.0	9932114345.0	0.0	3.036508711482136e-06	3.1125281990753704e-06	2.8707425134338753e-07	2.014154917687927e-06	2.0292494150722364e-06	5.0215747547673564e-08
CBPS	7131614336.0	1.0	7131614336.0	0.0	1.1081604688425001e-05	1.1016436499455586e-05	6.417023738246624e-06	6.427805226858401e-06	6.149870226227968e-06	3.928405253434293e-06
ASPCT	7131614336.0	1.0	7131614336.0	0.0	1.1081604688418081e-05	1.1016436499135679e-05	6.417023738265299e-06	6.427805226858272e-06	6.149870226227721e-06	3.928405253434507e-06
DHORTS	7131614336.0	1.0	7131614336.0	0.0	1.108160468857404e-05	1.101643649836304e-05	6.417023738285043e-06	6.427805226858193e-06	6.1498702262277125e-06	3.928405253434493e-06
DHORD9	7131614336.0	1.0	7131614336.0	0.0	1.1081604688281383e-05	1.1016436498914888e-05	6.417023738140412e-06	6.427805226858194e-06	6.149870226227718e-06	3.928405253434505e-06
