	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
FBA	9917088198.0	1.0	9917088198.0	0.0	1.1456538777564065	1.1382149366369378	0.6441187137989091	0.025202615395555645	0.02363534300706715	0.016472753670610216
TPI	10000000000.0	1.0	10000000000.0	0.0	2.3250552440687358	2.3237791631009737	0.2700140660815308	0.0559728858372069	0.055922850811950045	0.0167390168712666
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.095297600674832	5.095348522507684	0.32481755523459194	0.11407736592126518	0.11405714096645156	0.036107829056485324
PGK	10000000000.0	1.0	10000000000.0	0.0	4.938466273138448	4.942699731103129	0.35293921880689644	0.06034077829952257	0.0543700831375856	0.040315025302720985
DPGM	7391867828.0	1.0	7391867828.0	0.0	0.15683132753632908	0.1130391089857743	0.1480104908311723	0.05373658762546823	0.04802845802076735	0.037269660097274095
DPGase	7391867828.0	1.0	7391867828.0	0.0	0.15683132753632784	0.11303910898577235	0.14801049083117226	0.05373658762547106	0.048028458020770645	0.037269660097274344
PGM_f	10000000000.0	1.0	10000000000.0	0.0	22.103792593736863	22.863104613813864	7.148516193882863	0.4629737052322138	0.47179730331434033	0.11176865705829503
ENO_f	10000000000.0	1.0	10000000000.0	0.0	19.919040893519405	20.539579607163354	7.010271867996408	0.5162050182568739	0.5179156993864434	0.12648256285025541
PYK	1029090.0	0.0	1029090.0	1.0	5.038448279407782	5.039309283002837	0.33041095191118847	34.37961607716604	32.500219568773616	11.243575027324395
LDH_L	10000000000.0	1.0	10000000000.0	0.0	4.848368744756337	4.891059452961519	0.19778397117681001	0.07146139581916344	0.07363152448195395	0.008434026727493453
r0407	9931932931.0	1.0	9931932931.0	0.0	1.179401366312363	1.1183508800060014	0.6454307968729704	0.030770270441657612	0.029273497128189552	0.019210106261721534
PRPPS	7654492.0	0.0	7654492.0	1.0	0.0010955720342764267	0.00112162781362725	0.0004887083310889707	0.04381050462484055	0.042578021195482596	0.018439166480622524
G6PDH2r	9815818898.0	1.0	9815818898.0	0.0	1.3366569096437249	1.3294380919444289	0.7700581501331772	0.050205287374351835	0.049483926589487845	0.02834316487291135
PGL	9815818898.0	1.0	9815818898.0	0.0	1.3366569096437317	1.3294380919444393	0.7700581501331774	0.050205287369911054	0.0494839265972732	0.028343164873643734
GND	9815818898.0	1.0	9815818898.0	0.0	1.3366569096437186	1.329438091944501	0.7700581501332281	0.05020528736991111	0.04948392659727315	0.028343164873643734
RPI	9504883815.0	1.0	9504883815.0	0.0	0.44628268457113474	0.44390980325343743	0.2567210123286077	0.045942098874818114	0.04497939308423655	0.015267492498544007
TKT2_f	9460356909.0	1.0	9460356909.0	0.0	0.4989373059026558	0.4970075983654606	0.25206581300790143	0.10724754142015877	0.1046043863205178	0.04833488048081183
RPE_f	9897925510.0	1.0	9897925510.0	0.0	1.066504539982862	1.0659384754399328	0.5037918428394151	0.1291989878911939	0.12619226609858686	0.05505143553316494
TKT1_f	9604612138.0	1.0	9604612138.0	0.0	0.5204923574827749	0.5185853551071034	0.2593653434166362	0.09650736578937434	0.09327006913057134	0.046986899622656696
TALA_f	9902316942.0	1.0	9902316942.0	0.0	2.0462208452809376	2.080979831978083	0.900977822146453	0.10810372352652335	0.10206288361844976	0.06785115950490819
r0408	9931932931.0	1.0	9931932931.0	0.0	1.1794013663123692	1.1183508800060127	0.6454307968729699	0.03077027044165757	0.029273497128189552	0.019210106261721527
PDHm	46159.0	0.0	46159.0	1.0	0.7980164152291577	0.786911739048608	0.32105203850122505	7.602076962448827	7.620691105183727	1.8821290378820592
PCm	965.0	0.0	965.0	1.0	1.6112608955441652	1.3978798677817554	1.1140238691663022	88.86560456199491	89.97567907497941	16.397248926118706
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	35.53342120482972	33.48236681903138	11.351317721498061
CSm	890509.0	0.0	890509.0	1.0	3.6995598629012547	3.282796083317919	1.6454983915154575	23.41089048526948	23.606622852639187	3.6786499552457714
ACONTm_f	9464322469.0	1.0	9464322469.0	0.0	104.04564865802104	103.03713107186441	49.506507397826404	20.818672721491737	20.854282959026357	10.710948303905802
ICDHxm	421637009.0	0.0	421637009.0	1.0	2.8727756972590166	2.1326994569131954	2.5438266972027592	40.50920745833968	34.282170980839936	30.130965675358034
ICDHym_f	34436745.0	0.0	34436745.0	1.0	3.990281164757457	4.220174061111947	2.6491070179088516	114.062895342288	118.7543410239107	45.72462156681425
AKGDm	2328.0	0.0	2328.0	1.0	0.895124098182272	0.6583495585440009	0.8312700005414693	28.957230459916293	28.819512716246695	3.781502547185649
SUCOAS1m_f	66481021.0	0.0	66481021.0	1.0	9.799113494863105	9.196222820138505	6.174380612153551	28.169524883251285	28.1692642272392	4.253081502928981
SUCD1m	1818.0	0.0	1818.0	1.0	1.1816292161937765	0.9566410437400118	0.8283010910504575	30.807882169662378	30.678718950076288	3.8254466745964235
FUMm_f	8848106733.0	1.0	8848106733.0	0.0	180.40618337274017	182.2747769637931	67.90386227010856	78.43631650900602	75.26251473930893	44.26042505469529
MDHm_f	6878189356.0	1.0	6878189356.0	0.0	521.20405874194	529.08631438311	223.96397924482972	394.61737444805533	406.5574558265318	108.35908640142277
ME1m	325738535.0	0.0	325738535.0	1.0	0.7484766894299412	0.5398569217269527	0.7038401430096931	18.55587808263703	14.321479555860206	15.534387815483043
ME2m	196740392.0	0.0	196740392.0	1.0	0.9974281892735741	0.7526842524624456	0.8935794182809159	22.40153468948628	21.058661326690682	13.944787345419526
ME2	55718792.0	0.0	55718792.0	1.0	0.15732881343946664	0.1117687813561893	0.15303350615636171	20.031881336037998	17.03714640202337	15.3001582510079
ACITL	6658722515.0	1.0	6658722515.0	0.0	2.9902868772572524	2.8513566802571164	0.8560137403121678	2.4665274930311223	1.8937152731277542	2.135662462679105
FUM_f	1233566743.0	0.0	1233566743.0	1.0	47.12889878600347	47.22391231313942	26.878901946281864	88.41467918213304	87.26527207032105	22.740537933554357
MDH_f	8550924682.0	1.0	8550924682.0	0.0	317.06310307947336	336.07419276418375	174.86097730011537	87.6688305421393	83.3650342431098	47.42525250533396
AKGMALtm_f	6939201199.0	1.0	6939201199.0	0.0	365.122318175283	383.93841717305213	149.86751096969635	270.58018342855655	271.26721740297205	108.178934314799
ACONT	373882134.0	0.0	373882134.0	1.0	9.229993749057833	8.3873105966425	4.0652518716383765	59.05466521328025	55.58512711981273	32.35439169578113
ICDHyr	373882134.0	0.0	373882134.0	1.0	9.22999374905781	8.387310596642468	4.065251871638364	59.05466521327419	55.585127119820214	32.35439169578013
PPA	40040.0	0.0	40040.0	1.0	0.4652818069630971	0.45345025572943565	0.14849343758749692	24.468982446253484	24.076150507225744	7.510669746137589
Complex1ROS	640092.0	0.0	640092.0	1.0	1.96014805758034	1.9363768963945023	0.4751348158351238	65.25303841685039	67.62500721073678	15.970449265185652
FADH2ETC	412.0	0.0	412.0	1.0	2.0516109689697237	1.8736245264831644	0.8857837559746335	54.55261911156904	49.5941589242767	21.248072759011155
CYOR_u10mi	883.0	0.0	883.0	1.0	3.9137588051209335	3.7137476408764316	1.1273210186239837	116.54300613670382	116.24599216653272	13.088416097163908
CYOOm2i	883.0	0.0	883.0	1.0	1.9568794025604668	1.8568738204382158	0.5636605093119919	58.27150306835203	58.12299608326636	6.5442080485820044
ATPS4mi	1023.0	0.0	1023.0	1.0	4.15011896983916	3.948141720831904	1.5470969811124673	181.99081660142414	185.607400100596	15.86654198865576
GLUCYS	3125372602.0	0.0	3125372602.0	1.0	0.01654303115865929	0.0126836315651872	0.01414600913883598	0.03260693934137675	0.027163917371052802	0.02573095808998769
GTHS	3125372602.0	0.0	3125372602.0	1.0	0.01654303115866309	0.0126836315651888	0.014146009138836636	0.03260693934137675	0.027163917371052802	0.025730958089987686
SPODMm	640092.0	0.0	640092.0	1.0	0.04900370143950647	0.0484094224098611	0.011878370395878298	1.6313259604212524	1.6906251802684182	0.3992612316296466
GTHPi	8746040362.0	1.0	8746040362.0	0.0	0.09007004927515236	0.09259758707492505	0.045447836328937063	0.02890201793947513	0.02809531948850055	0.014916630833891657
GTHPm	640092.0	0.0	640092.0	1.0	0.04900370143950636	0.048409422409860944	0.01187837039587841	1.6313259604212516	1.6906251802684173	0.3992612316296465
GDR	8809827263.0	1.0	8809827263.0	0.0	0.09096861827968084	0.0881497771123929	0.052628928565829944	0.02441218648159975	0.0207686098114096	0.018468939311337387
GTHOr	7609817623.0	1.0	7609817623.0	0.0	0.07652364596066692	0.0654775414119213	0.05645739859807441	0.029387122565550053	0.0253527746796297	0.021144283037317073
GDRm	165769267.0	0.0	165769267.0	1.0	0.013060625011421748	0.0105788612562459	0.010794618948554217	0.5367437934812425	0.4569020466578342	0.39866586195475134
GTHOm	223020713.0	0.0	223020713.0	1.0	0.015068077969168144	0.0128753442595947	0.011539249847899417	0.5122486997509507	0.422003066115444	0.40115565238356743
r0885	103041581.0	0.0	103041581.0	1.0	0.041749996917859696	0.03835201020326995	0.023010820631201336	1.1646669343791314	0.9814149929841212	0.8594180935999116
PYRt2m_f	27746798.0	0.0	27746798.0	1.0	20.328221210721605	18.821865403757112	10.354694349095066	71.86639071194709	70.81991943388839	18.169580136559244
HMR_4964	402064851.0	0.0	402064851.0	1.0	12.22028062631525	11.215315088364157	4.804009289907013	61.521192706304824	57.9773736812089	32.25727999691945
r2420	19056027.0	0.0	19056027.0	1.0	2.283098180559433	2.0268125868638687	1.4766440521519497	64.75906720213128	66.29128766027382	20.075387840409405
ATPtm	40556.0	0.0	40556.0	1.0	2.5023734775501616	2.216914227775641	1.4309544732491273	93.10044797227694	95.09360934103164	11.12908912802648
FUMtm_f	1274589033.0	0.0	1274589033.0	1.0	9.575642994187788	9.985981552821233	3.839445406813456	28.132466588363393	26.508343612680882	15.730952174795185
CO2tm_f	3872186694.0	0.0	3872186694.0	1.0	123.17354728841863	119.40331003515226	62.79378061797362	149.32026970389293	146.42455013834842	62.273032878416956
O2tm	948.0	0.0	948.0	1.0	2.0058831039999547	1.9054779543722589	0.5717805252153952	59.902829028774796	59.84941039090999	6.506024142640719
r0801_f	2646251.0	0.0	2646251.0	1.0	7.325063019628458	7.543667921188237	3.36777467350952	30.308693166407892	30.65979686985839	5.214859556424023
THD1m	97052409.0	0.0	97052409.0	1.0	12.92552735871787	12.671066964638353	4.537309630085138	88.90879690606073	91.30701844723883	32.0547673799098
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	41.426657530683734	42.7884742209002	16.04035294535063
NH4tm_f	6381583683.0	1.0	6381583683.0	0.0	127.02359150575721	133.20854153687725	45.83347377829444	104.62970637293141	106.65046761060562	45.433913456200315
HCO3E	6658699718.0	1.0	6658699718.0	0.0	2.6164860195901727	2.4949352953074424	0.7490119247572499	2.1582108592415286	1.6569993459080865	1.8687046394054225
HCO3Em	1054.0	0.0	1054.0	1.0	1.6476612049222041	1.4359019402147717	1.1181007106534622	88.89008224343368	90.00036834246805	16.39502591262739
GLUN	492535209.0	0.0	492535209.0	1.0	0.6266830586950287	0.6156575496132065	0.19718364518131545	9.821661666144747	7.489578388815385	8.5971017904931
GLNS	3611776.0	0.0	3611776.0	1.0	0.14784088774746126	0.10597413786477365	0.1434286346187201	14.891152584106916	13.14622042581039	9.237745275112543
GLUt2m	434598250.0	0.0	434598250.0	1.0	0.07998950071457189	0.054723193623030644	0.08068983265847833	1.5083212262909542	1.1773032938210686	1.2823475090823728
GLNtm_1	776948417.0	0.0	776948417.0	1.0	0.11774334612997958	0.0874097917159125	0.10678835638833793	1.20753580040789	0.9435750529292525	1.0183227847347405
GLUNm	776948417.0	0.0	776948417.0	1.0	0.11774334613007977	0.08740979171602495	0.10678835638833944	1.2075358004078904	0.9435750529292536	1.018322784734741
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	1.7225001864379296e-05	1.7357771889566502e-05	4.558230865958343e-07	1.7013204676807794e-06	1.727315897835921e-06	3.610884252789469e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	1.7225001864643065e-05	1.7357771889622844e-05	4.5582308663322535e-07	1.7013204841047143e-06	1.7273159200560618e-06	3.6108842527009696e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	1.7225001864559185e-05	1.7357771889653896e-05	4.5582308665970964e-07	1.7013204841895957e-06	1.727315920132189e-06	3.610884252803321e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	1.72250018645592e-05	1.735777188965395e-05	4.5582308665970514e-07	1.7013204841895955e-06	1.7273159201321872e-06	3.610884252803325e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	1.7225001864347535e-05	1.7357771889701404e-05	4.55823086621476e-07	1.7013204841895949e-06	1.7273159201321853e-06	3.6108842528033256e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	1.7225001864347545e-05	1.735777188970143e-05	4.5582308662147457e-07	1.7013204841895947e-06	1.727315920132183e-06	3.6108842528033224e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	1.7225001864367525e-05	1.735777188978691e-05	4.5582308664307545e-07	1.7013204841895949e-06	1.727315920132189e-06	3.610884252803325e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	1.7225001859601606e-05	1.7357771886687756e-05	4.558230867691524e-07	1.7013204841895934e-06	1.7273159201321898e-06	3.610884252803319e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	1.7225001859363014e-05	1.7357771884584804e-05	4.5582308670702876e-07	1.7013204841895947e-06	1.7273159201321893e-06	3.61088425280332e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	1.722500185899868e-05	1.7357771883977542e-05	4.558230867398805e-07	1.7013204841895932e-06	1.7273159201321902e-06	3.61088425280332e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.0199950419954765e-05	1.0278571510972616e-05	2.6992002080192907e-07	1.0074623281937444e-06	1.0228554531735906e-06	2.138224709761569e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.0199950415259173e-05	1.0278571506202415e-05	2.6992002081064906e-07	1.0074623282511504e-06	1.022855453227948e-06	2.138224709792937e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	7.025051446274212e-06	7.079200379164905e-06	1.8590306603778238e-07	6.938581554146341e-07	7.044589067499241e-07	1.472659544142207e-07
GMPS	10000000000.0	1.0	10000000000.0	0.0	5.296025130089253e-06	5.278907860768808e-06	8.460985708629245e-07	1.420423908452134e-07	1.3099194067274716e-07	1.0600944811401734e-07
GMPS2	9076199095.0	1.0	9076199095.0	0.0	1.729026316184855e-06	1.7516092081539218e-06	8.241453819362565e-07	5.51815764963474e-07	5.600570264497985e-07	1.6504671374439789e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	7.025051446274211e-06	7.0792003791649475e-06	1.8590306603778256e-07	6.938581553373168e-07	7.044589066590378e-07	1.4726595439997344e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	1.5111150541377549e-06	1.5227626939017933e-06	3.9988450430910044e-08	1.4925150456644388e-07	1.5153176202815963e-07	3.1677460532568055e-08
ADK1	40038.0	0.0	40038.0	1.0	0.46527331934541305	0.45344159441447324	0.1484934206842185	24.468981607924817	24.07614979277782	7.510669732653921
RNDR1	10000000000.0	1.0	10000000000.0	0.0	2.012631820438294e-06	2.0281451397966384e-06	5.3260026473097365e-08	1.987858743923338e-07	2.0182291562313115e-07	4.2190741786503315e-08
CBPS	9817736179.0	1.0	9817736179.0	0.0	7.181449836179712e-06	6.996700507798981e-06	3.734482739992045e-06	5.291307941281413e-07	4.5550928350937446e-07	3.74173966972452e-07
ASPCT	9817736179.0	1.0	9817736179.0	0.0	7.1814498361795535e-06	6.996700507798751e-06	3.7344827399920833e-06	5.291307942243674e-07	4.555092835771628e-07	3.74173967072188e-07
DHORTS	9817736179.0	1.0	9817736179.0	0.0	7.18144983617949e-06	6.996700507798561e-06	3.7344827399920587e-06	5.291307941427724e-07	4.555092835203636e-07	3.7417396697301926e-07
DHORD9	9817736179.0	1.0	9817736179.0	0.0	7.181449836179479e-06	6.996700507798536e-06	3.734482739992062e-06	5.291307942650566e-07	4.5550928360459457e-07	3.7417396714029254e-07
ORPT	9817736179.0	1.0	9817736179.0	0.0	7.181449836179472e-06	6.996700507798532e-06	3.734482739992065e-06	5.291307942747459e-07	4.5550928361189255e-07	3.7417396714067344e-07
