	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_met__L_e_r	9533839752.0	1.0	9533839752.0	0.0	0.01740071210157727	0.0176860714422351	0.009749843402134662	0.0016936046170706012	0.0017842004453448	0.0008302920388746567
EX_gly_e_r	9366809960.0	1.0	9366809960.0	0.0	0.13248049491297423	0.13482804748484623	0.059556150396304096	0.031431341795164706	0.02954878481047465	0.020066235992953502
EX_phe__L_e_r	9760945855.0	1.0	9760945855.0	0.0	0.0001502222306452733	0.00015323848304415002	3.0225391812610544e-05	7.596128400643061e-05	7.562821762492286e-05	1.5845403973556617e-05
EX_ser__L_e_r	9640703533.0	1.0	9640703533.0	0.0	0.14864659680023687	0.14935245766674965	0.06152755614979229	0.030353859609602074	0.0294470881326112	0.02194658767784586
EX_ala__L_e_f	3445368995.0	0.0	3445368995.0	1.0	0.326609423726726	0.23154461743469268	0.31625216913270876	0.5914178803903023	0.4381965438185489	0.5385424320353528
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	64620883.0	0.0	64620883.0	1.0	0.0001657589477516274	0.00017169379992754998	4.369297536784659e-05	0.0009536422974585907	0.0010145102915176999	0.00025010819244305495
EX_urea_e	7009362899.0	1.0	7009362899.0	0.0	0.05591681913365047	0.0454045714084167	0.04386946458214422	0.02683344555627892	0.024095279814868947	0.01836435373256358
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
PYRt2					0.0	0.0	0.0	0.0	0.0	0.0
EX_gudac_e	7959865588.0	1.0	7959865588.0	0.0	0.06603457857538515	0.05868000696372635	0.047146079884905615	0.02220364689111763	0.02015096905467565	0.015317724916150396
EX_hdca_e_f	10000000000.0	1.0	10000000000.0	0.0	1.9825258966276817	1.981546584710547	0.16067015503221346	0.14405217816239652	0.107344310272346	0.13178001686171373
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	9929207577.0	1.0	9929207577.0	0.0	0.1596396017831741	0.1673624700373612	0.05614836323932008	0.014055369818597544	0.01098762335223385	0.011736010322157972
EX_biomassx	9922522390.0	1.0	9922522390.0	0.0	0.00043922568288783223	0.00044832106895784996	7.480662380591766e-05	0.00022196662659755556	0.00022949648444545	2.687405003989543e-05
EX_gthox_e	3853118794.0	0.0	3853118794.0	1.0	0.39608757301756153	0.4032024792247108	0.13091332695600713	0.5537600561215711	0.5122852674119662	0.3500060118058813
EX_2obut_e	9817890879.0	1.0	9817890879.0	0.0	0.23977494869612845	0.22240012011031873	0.14129841080762445	0.023837443733504084	0.0247376328849657	0.007034325417678092
EX_crn_e	0.0	0.0	0.0	1.0	-2.6893386463623805e-16	-2.7306792019533793e-16	1.9910133418048968e-16	3.2060685309206143	3.40950891457268	1.4141524964994292
EX_val__L_e_r	9392058389.0	1.0	9392058389.0	0.0	0.2342298857331564	0.2457004488565943	0.05925432875717989	0.11805783527358282	0.1226939606730815	0.027411642237718185
EX_spmd_e	1071026533.0	0.0	1071026533.0	1.0	0.002381090824470601	0.002097639896602	0.0016784229685324658	0.015694028935745293	0.01271318476791405	0.012413155301284406
EX_sprm_e	212965303.0	0.0	212965303.0	1.0	0.0020370137708410423	0.00194229440360735	0.0012628503328437556	0.02818971320159484	0.027254213923021797	0.015789091387467664
EX_5mthf_e	64620933.0	0.0	64620933.0	1.0	0.00016575901849522743	0.0001716938205769	4.3692968680666795e-05	0.0009536422972218961	0.0010145102912551	0.0002501081924442726
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.206068530920746	3.40950891457273	1.4141524964994392
EX_thbpt_e_r	8176510293.0	1.0	8176510293.0	0.0	3.6258099609135316e-05	3.6799917456661936e-05	1.546041445420741e-05	1.8368491269659394e-05	1.7833086568751117e-05	1.1673192381538776e-05
EX_CE2705_e	8176510293.0	1.0	8176510293.0	0.0	3.6258099609135316e-05	3.6799917456661936e-05	1.546041445420741e-05	1.8368491269659394e-05	1.7833086568751117e-05	1.1673192381538776e-05
EX_crtn_e	8516531020.0	1.0	8516531020.0	0.0	0.07157445740244964	0.06734952188637855	0.03881314998064417	0.026879084881950226	0.0237816572369463	0.017512387725729696
EX_his__L_e_r	5824581716.0	1.0	5824581716.0	0.0	0.13056262596557888	0.14518468032961465	0.05446743679852899	0.11550538548877752	0.1245518369831182	0.05576616896776783
EX_lys__L_e_r	3204521994.0	0.0	3204521994.0	1.0	0.004048824706510007	0.0040749187782241	0.002101391350951593	0.00700077754846268	0.0070238502799623	0.004436719168973866
EX_carn_e_r	297006534.0	0.0	297006534.0	1.0	5.082948187504792	4.976665451990792	1.3474945774009297	8.0347277190626	8.082275931780341	0.6507106369948765
EX_csn_e_r	1720776370.0	0.0	1720776370.0	1.0	1.348099099561217	1.0569671059299532	1.1690640983200946	5.742040043932962	4.410119116421319	4.966270809214333
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	8098302172.0	1.0	8098302172.0	0.0	0.19484118711342951	0.1985697393160235	0.06734276141364082	0.1123089335380399	0.10204359917037295	0.06359719179687459
EX_tcyntc	6533081945.0	1.0	6533081945.0	0.0	0.09420238933763658	0.0860047325638339	0.0672311234146649	0.06018451387194606	0.04303882642720495	0.05254976528210854
EX_tcynt_e	7214041127.0	1.0	7214041127.0	0.0	0.1006387977757994	0.09250034718537585	0.06563769032773215	0.052124419666091305	0.04035856096377165	0.04254125713143723
EX_so3_e	1905123402.0	0.0	1905123402.0	1.0	0.07016105461788329	0.072710058221571	0.02582845953035402	0.1468300303845965	0.14196809277451333	0.07537022545302244
EX_thr__L_e_r	9488650487.0	1.0	9488650487.0	0.0	0.22261087775473465	0.2065949363038823	0.14039366378367485	0.022264653324882682	0.02313937721105965	0.006958697604051616
EX_trp__L_e_r	7802536683.0	1.0	7802536683.0	0.0	0.015286730859284108	0.014490797377275	0.008888764371375828	0.007098033041792359	0.00650531202820365	0.003178231500164904
EX_anth_e	8590239690.0	1.0	8590239690.0	0.0	0.015280886436989717	0.0144856982054504	0.008888604518551642	0.004695213484361008	0.0043663402978195	0.002822917798145439
EX_tyr__L_e_r	7889367588.0	1.0	7889367588.0	0.0	3.411025845460855e-05	3.4530093449072776e-05	1.4082140732361591e-05	1.9554604410283273e-05	1.9217713023846908e-05	1.0642753478250412e-05
EX_cystinex_r	5364983887.0	1.0	5364983887.0	3.8776285310866636e-176	0.18045291261713484	0.1848301349717508	0.017302206973944013	0.17739747082224006	0.1827021757855013	0.020058391837855565
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.800390860549943	11.968630789096984	0.6003501613627186	3.143062269675071	3.1913601466732797	0.6864910485721392
EX_gthrd_e_r	3811190514.0	0.0	3811190514.0	1.0	0.7287237419619743	0.736523307184292	0.27293099484595723	1.0493543918657715	0.9650915710694662	0.6927419848270177
EX_cmp_e_r	6600519735.0	1.0	6600519735.0	0.0	9.806931529948717e-06	9.394337856766869e-06	5.402622358708491e-06	6.689697858263855e-06	6.929910540825459e-06	2.813752569366363e-06
HEX1	1665291821.0	0.0	1665291821.0	1.0	5.377273518007705	4.695044711174496	2.40630909212379	17.442532616690713	13.458304696767236	13.911945934554257
G6PP	1465800751.0	0.0	1465800751.0	1.0	2.693042197742183	2.0139675487937865	2.3924148651585817	15.112259975733137	11.115352425835766	13.869219676614032
PGI	2739338821.0	0.0	2739338821.0	1.0	0.609077451871651	0.4752879452213036	0.5167263896175011	1.1063499725503796	1.0953091264359218	0.6493114346719777
PFK	1620221994.0	0.0	1620221994.0	1.0	3.831793093839003	3.037888386665804	2.8579758092563545	14.593468467298674	11.434619765954317	12.09383331228176
FBP	1566484911.0	0.0	1566484911.0	1.0	2.847059286508751	2.010531502839332	2.781665921471681	13.674156271701971	10.542154521213897	12.033334025202908
FBA	5343988784.0	1.0	5343988784.0	1.0173987550732063e-156	0.9847338073302744	0.95973426988689	0.5560595814227548	0.9193121955966219	0.8900500852281277	0.5331962352515861
TPI	6050449061.0	1.0	6050449061.0	0.0	1.9880826439736539	1.9738584080093367	0.22316124067664517	1.8741859807612737	1.872582418497856	0.3753436679858087
GAPD	7257532846.0	1.0	7257532846.0	0.0	4.665667884103997	4.726999789973995	0.40708563810035986	4.13228996562844	4.118558408980222	0.7612015185860993
PGK	5692664932.0	1.0	5692664932.0	0.0	2.8010245664902373	3.028462716613349	1.405877401422278	2.494841059845899	2.4086740068606383	1.3263529300994823
DPGM	5275406473.0	1.0	5275406473.0	2.814220155460941e-101	1.864643317613998	1.599451378188847	1.364024133475301	1.637448905782173	1.59290699423959	0.9746782021350283
DPGase	5275406473.0	1.0	5275406473.0	2.814220155460941e-101	1.8646433176141084	1.5994513781889577	1.3640241334753052	1.6374489057822144	1.5929069942396064	0.9746782021350494
PGM_f	9999858200.0	1.0	9999858200.0	0.0	6.326204954270341	6.228051582957826	1.1515174442144627	2.6669746617189234	2.9264229738294523	0.7925348728965426
ENO_f	3256051876.0	0.0	3256051876.0	1.0	6.111405544831244	6.2372864799746495	0.8389111750802162	7.32437482495331	7.544896136682709	2.5750391524905503
PYK	0.0	0.0	0.0	1.0	4.379858503095853	4.436288214061447	0.46436278366443823	22.646068551618956	20.754834085514606	8.255266294155978
LDH_L	8203179458.0	1.0	8203179458.0	0.0	4.539708704469574	4.631657442740812	0.3789633462889858	3.788920888820051	3.767128362073775	0.683696200846475
r0407	5275404362.0	1.0	5275404362.0	2.824075602553996e-101	1.0033488366987229	0.9971116997672388	0.5581599632739824	0.954873785164678	0.9380209578092393	0.5540764641039972
PRPPS	22203747.0	0.0	22203747.0	1.0	0.006525208073552089	0.0067634304043091	0.002197998519619433	0.07210757220705774	0.07140670587766526	0.029848913431054756
G6PDH2r	8157269101.0	1.0	8157269101.0	0.0	2.0750329961252074	2.2031985436415455	0.5754843610924115	1.2238615845233847	1.196363507906916	0.7299409797632515
PGL	8157269101.0	1.0	8157269101.0	0.0	2.075032996125209	2.2031985436415336	0.5754843610924106	1.2238615845233864	1.1963635079069141	0.7299409797632516
GND	8157269101.0	1.0	8157269101.0	0.0	2.0750329961252163	2.203198543641549	0.5754843610924115	1.2238615845232454	1.1963635079067068	0.7299409797632473
RPI	7777080377.0	1.0	7777080377.0	0.0	0.6960278041385454	0.7387994861939264	0.1921177539226618	0.4560255763125186	0.44575081383213505	0.24403090956790172
TKT2_f	7393399571.0	1.0	7393399571.0	0.0	0.7462496276578336	0.7884068861367088	0.19972335353845225	0.5443696159644328	0.537195845114965	0.24487424054817974
RPE_f	8670658135.0	1.0	8670658135.0	0.0	1.6103690016576682	1.6708714328680427	0.444825294440641	0.8538451569781097	0.8386048886185854	0.48663426481952554
TKT1_f	7962981516.0	1.0	7962981516.0	0.0	0.7471750627258721	0.7904973845106901	0.19711144499119918	0.48326724427172046	0.4766082651596779	0.2466524297940156
TALA_f	4556615376.0	8.554804896504492e-259	4556615376.0	1.0	1.851296459930493	1.9023176584654937	0.5470395953765393	2.062092550610887	1.9686708727525906	1.0224707571365492
r0408	5275404362.0	1.0	5275404362.0	2.824075602553996e-101	1.003348836698683	0.9971116997671834	0.5581599632739779	0.9548737851646819	0.9380209578092373	0.5540764641039968
PDHm	394982.0	0.0	394982.0	1.0	1.7340939370914383	1.6845095398996588	0.5666914753270649	9.641122522052708	9.823124116054426	1.7965735821202402
PCm	25199618.0	0.0	25199618.0	1.0	8.036978652532612	7.185755883358608	4.955405779798355	47.742789460454645	45.642896366132874	17.46897504124722
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	20.91311251953438	18.968777048878046	8.180640419773146
CSm	9313973832.0	1.0	9313973832.0	0.0	26.13600560014186	26.267148934261627	1.5739990537565136	19.741884875578393	19.333614901396032	3.6566063911650746
ACONTm_f	8910701182.0	1.0	8910701182.0	0.0	23.72134621795917	23.41770559218523	8.842347802861806	11.488540373388124	12.46456040444599	4.073061450488059
ICDHxm	2416263912.0	0.0	2416263912.0	1.0	11.695445759623766	8.155807296416874	11.511214726505322	21.18379223375134	20.603192081947462	11.03485023119135
ICDHym_f	4782204284.0	3.7182661736173354e-64	4782204284.0	1.0	40.1490417742307	37.694503829333755	23.11281014062341	40.36145368284898	40.31532327135986	17.03734391700198
AKGDm	715246770.0	0.0	715246770.0	1.0	11.3983518889526	11.543605653455412	0.6218881931093372	15.313812678791269	15.341646224882505	2.5629678464267447
SUCOAS1m_f	1267324097.0	0.0	1267324097.0	1.0	12.45694980194434	12.870287861504867	3.9893397905698693	18.187897166228353	18.095404774719945	3.158388735947053
SUCD1m	0.0	0.0	0.0	1.0	11.632458991007663	11.779695395380074	0.6159864284043449	21.84394675149403	21.929039624157113	2.3449375725632513
FUMm_f	3385862955.0	0.0	3385862955.0	1.0	87.57893481405063	88.88781936534421	37.23886925567059	139.4088875677268	135.31872953679778	88.44411449161372
MDHm_f	6059404032.0	1.0	6059404032.0	0.0	447.5617719179909	431.58391220537476	225.62729888020687	362.1396527575033	356.58285763694744	141.0948581905737
ME1m	1565137279.0	0.0	1565137279.0	1.0	3.0251439051229436	2.1706472166879	2.9016532894159304	16.086161439361994	11.344857440323683	15.199786374280357
ME2m	4154902161.0	0.0	4154902161.0	1.0	3.717847850232283	2.902818978197481	3.24830590823239	4.372944839733885	4.1234998982798	2.8844587635219443
ME2	1232186488.0	0.0	1232186488.0	1.0	2.8615129295091295	1.9712130396434944	2.944808520535898	12.815336542573652	10.695584603396387	9.588561054431823
ACITL	9974895627.0	1.0	9974895627.0	0.0	16.654776534640618	16.612142790511378	1.4762155629865967	4.94902254845872	4.213828519505408	3.3768714617500315
FUM_f	286732874.0	0.0	286732874.0	1.0	38.99628100246091	39.69135548638837	16.21405714359958	112.32217817818871	114.42030227391149	33.562987627971154
MDH_f	1713524591.0	0.0	1713524591.0	1.0	94.88633926831531	81.0335816882637	70.10074918987476	225.56718572910722	237.96652995006133	109.03466700127586
AKGMALtm_f	4909481247.0	1.1785884561890882e-12	4909481247.0	0.9999999999988214	229.24364123516492	224.05558463189323	108.85685257069721	230.67127796504673	232.45651140410885	117.75971025149025
ACONT	9998739150.0	1.0	9998739150.0	0.0	43.950461618214895	43.704912619681465	7.797270126941459	7.357230523234207	7.405590027477084	3.7471139397177344
ICDHyr	9998739150.0	1.0	9998739150.0	0.0	43.95046161821229	43.70491261968394	7.797270126940645	7.35723052323418	7.40559002747699	3.74711393971773
PPA	124652028.0	0.0	124652028.0	1.0	6.600770711718722	6.303368437362609	2.4633704459416688	25.6105549862757	24.604580422562698	9.895105400962963
Complex1ROS	36509462.0	0.0	36509462.0	1.0	24.00670953990346	24.135133903104624	2.93904431633503	54.82599681287466	55.45026508234561	10.47011192514709
FADH2ETC	9121112.0	0.0	9121112.0	1.0	14.916945561967394	14.508168168369098	2.307421234330968	37.08356041655974	35.262051300183174	10.02488456422968
CYOR_u10mi	23.0	0.0	23.0	1.0	37.72334015851298	37.85638257626009	2.6656409949778954	89.16826646205023	89.81159723293182	9.796876581014113
CYOOm2i	23.0	0.0	23.0	1.0	18.86167007925655	18.928191288129877	1.3328204974889524	44.58413323102513	44.90579861646591	4.898438290507058
ATPS4mi	159.0	0.0	159.0	1.0	63.536581098354965	63.51851878460293	6.878305433523216	167.39391686883823	169.01391645731275	20.75263593372715
GLUCYS	5123345366.0	1.0	5123345366.0	6.223089130926347e-22	0.06345140407310158	0.0469065930887339	0.05214327784224092	0.05816572037741658	0.05040960282720505	0.04423353915355412
GTHS	5123345366.0	1.0	5123345366.0	6.223089130926347e-22	0.06345140407310507	0.04690659308874665	0.052143277842239634	0.058165720377416574	0.05040960282720455	0.04423353915355417
SPODMm	36509462.0	0.0	36509462.0	1.0	0.6001677384975861	0.6033783475776061	0.0734761079083758	1.3706499203218148	1.3862566270585532	0.2617527981286739
GTHPi	7105828877.0	1.0	7105828877.0	0.0	0.029468148732777227	0.03069430414157505	0.015557762328167845	0.01797706537340857	0.01498923040797575	0.0138763189420224
GTHPm	36509462.0	0.0	36509462.0	1.0	0.6001677384975848	0.6033783475776053	0.0734761079083757	1.3706499203218139	1.3862566270585397	0.26175279812867347
GDR	5531037184.0	1.0	5531037184.0	0.0	0.05492238046897298	0.04829594451286915	0.03862830024736911	0.04796384885725869	0.0396451608768453	0.036151325584045005
GTHOr	5319370510.0	1.0	5319370510.0	2.073075084038664e-135	0.05986120938138424	0.0549548966143422	0.03953492443570817	0.05577036762160346	0.04900833035347365	0.03920495315440095
GDRm	1688654263.0	0.0	1688654263.0	1.0	0.08884244270635916	0.07267944092459894	0.07348706290785866	0.37337958985150027	0.31210707877782995	0.2905483669297117
GTHOm	1627892425.0	0.0	1627892425.0	1.0	0.11523772277366412	0.10287898741171644	0.0800528815430354	0.4435102743487467	0.3810663996702919	0.32155300994372316
r0885	3853118794.0	0.0	3853118794.0	1.0	0.792175146035009	0.8064049584492591	0.2618266539120386	1.1075201122431395	1.024570534823949	0.7000120236117582
PYRt2m_f	136164067.0	0.0	136164067.0	1.0	28.61060294112756	23.119510574741454	18.80165663894178	124.43937640731352	124.57557414713037	39.188724062879196
HMR_4964	9999845124.0	1.0	9999845124.0	0.0	60.605238152851065	60.54328722049344	8.446160578076741	12.306253071692804	11.915391710965068	5.630104229918727
r2420	629937382.0	0.0	629937382.0	1.0	54.04919557731624	54.197735667407144	7.771724281792591	103.86754313867134	104.4659245246777	30.750787687810217
ATPtm	24622556.0	0.0	24622556.0	1.0	55.437934435681335	55.26555201022009	6.650807727846534	119.6221162269873	119.67626901079898	23.443487508711186
FUMtm_f	1353509045.0	0.0	1353509045.0	1.0	43.313398094210235	43.50141885912554	22.89059630384143	130.80926706421184	120.12936785443807	74.09908812796262
CO2tm_f	3816178407.0	0.0	3816178407.0	1.0	169.5968058718108	180.32922990647157	73.91824164898854	199.29179309135	209.16938784964532	63.20744402714976
O2tm	23.0	0.0	23.0	1.0	19.46183781775238	19.528954568518788	1.3812405120285136	45.95478315134676	46.31437395971976	5.030459303097762
r0801_f	60410506.0	0.0	60410506.0	1.0	11.11941250021009	11.59215416881209	5.0252709969434335	28.317070858463076	28.457077580868717	4.937128710717038
THD1m	9648603986.0	1.0	9648603986.0	0.0	54.51752494368546	52.34927216752031	17.845974524684475	23.40528309198249	25.11998992715563	8.18976902078306
H2Otm_f	8440640782.0	1.0	8440640782.0	0.0	25.748519172714715	25.05303883550014	15.137206424565262	8.156821627225355	7.396845502250072	5.564203554861006
NH4tm_f	4128644553.0	0.0	4128644553.0	1.0	72.44265589519584	71.60055131617766	39.84655918454667	87.63759701431222	85.14639168523607	48.673686805298715
HCO3E	9974894583.0	1.0	9974894583.0	0.0	14.572893522549034	14.535587071947834	1.2916888626179197	4.330382611107111	3.687100908697896	2.954764565254722
HCO3Em	25439618.0	0.0	25439618.0	1.0	8.098585973534366	7.245871426339827	4.955470003657563	47.77139398941821	45.67284028371933	17.468316678992895
GLUN	1582502192.0	0.0	1582502192.0	1.0	3.5127151673091204	2.545906821683584	3.1524691832990652	16.058142207891642	12.673377699651919	13.843038784276104
GLNS	620274979.0	0.0	620274979.0	1.0	3.631813940180569	2.6808647487197463	3.202276689026324	20.97444515591663	17.79093825927956	14.418371053555411
GLUt2m	2037689015.0	0.0	2037689015.0	1.0	0.2667825681999035	0.18602585626312018	0.253331139064885	0.9289447493687482	0.7045049474232691	0.8051455068687764
GLNtm_1	1881220439.0	0.0	1881220439.0	1.0	0.25233761108136316	0.1691360870015424	0.2812825028299252	0.8956339367789147	0.7196481853773193	0.7372262071055299
GLUNm	1881220439.0	0.0	1881220439.0	1.0	0.2523376110813511	0.16913608700154895	0.281282502829926	0.8956339367789137	0.7196481853773459	0.7372262071055303
GLUPRT	9922522236.0	1.0	9922522236.0	0.0	4.9556070794497134e-05	5.058226782639274e-05	8.440132413516541e-06	2.5043606880074342e-05	2.5893170673912318e-05	3.0320916106361328e-06
PRAGSr	9922522236.0	1.0	9922522236.0	0.0	4.955607079448794e-05	5.058226782635398e-05	8.44013241351576e-06	2.5043606879470777e-05	2.5893170672707688e-05	3.0320916105707147e-06
GARFT	9922522236.0	1.0	9922522236.0	0.0	4.955607079289395e-05	5.0582267826601444e-05	8.4401324126325e-06	2.5043606880999807e-05	2.5893170672772414e-05	3.03209161076803e-06
PRFGS	9922522236.0	1.0	9922522236.0	0.0	4.9556070792964784e-05	5.058226782774414e-05	8.440132412625282e-06	2.504360688099972e-05	2.5893170672772347e-05	3.0320916107680243e-06
PRAIS	9922522236.0	1.0	9922522236.0	0.0	4.955607079323322e-05	5.058226782555997e-05	8.440132412480793e-06	2.504360688099981e-05	2.5893170672772387e-05	3.032091610768017e-06
AIRCr	9922522236.0	1.0	9922522236.0	0.0	4.9556070793233225e-05	5.058226782556014e-05	8.44013241248087e-06	2.5043606881000112e-05	2.5893170672772387e-05	3.0320916107680632e-06
PRASCSi	9922522236.0	1.0	9922522236.0	0.0	4.95560707932263e-05	5.0582267826130344e-05	8.440132412373916e-06	2.5043606880999807e-05	2.5893170672772333e-05	3.032091610768033e-06
ADSL2r	9922522236.0	1.0	9922522236.0	0.0	4.955607079300838e-05	5.058226782445942e-05	8.440132412170869e-06	2.5043606881000136e-05	2.5893170672772503e-05	3.0320916107680675e-06
AICART	9922522236.0	1.0	9922522236.0	0.0	4.955607079381728e-05	5.0582267824501154e-05	8.440132412398997e-06	2.5043606880999807e-05	2.589317067277234e-05	3.0320916107680306e-06
IMPC	9922522236.0	1.0	9922522236.0	0.0	4.955607079381748e-05	5.058226782450155e-05	8.440132412398992e-06	2.504360688100012e-05	2.5893170672772455e-05	3.0320916107680573e-06
ADSS	9922522156.0	1.0	9922522156.0	0.0	2.9345100999488386e-05	2.9952773846176104e-05	4.997905618107915e-06	1.482981229427129e-05	1.533288962621141e-05	1.7954821578620284e-06
ADSL1r	9922522156.0	1.0	9922522156.0	0.0	2.9345101001204834e-05	2.995277385144883e-05	4.9979056180141885e-06	1.482981229427128e-05	1.5332889626211414e-05	1.7954821578620296e-06
IMPDH2	9922522378.0	1.0	9922522378.0	0.0	2.021096979322902e-05	2.0629493977762017e-05	3.44222679441467e-06	1.0213794580719867e-05	1.0560281047361884e-05	1.236609451202571e-06
GMPS	6258818322.0	1.0	6258818322.0	0.0	9.541641175124183e-06	9.23303942616702e-06	4.9559853243566544e-06	7.414829042598998e-06	7.476072422838906e-06	2.1500418458423813e-06
GMPS2	9350285167.0	1.0	9350285167.0	0.0	1.0669328617874492e-05	1.0589785709235934e-05	4.891935462731688e-06	2.798965538121082e-06	2.7946667038594044e-06	1.7193852019911723e-06
GK1	9922522376.0	1.0	9922522376.0	0.0	2.0210969792998647e-05	2.062949397716384e-05	3.4422267944509195e-06	1.0213794583665178e-05	1.0560281047029222e-05	1.236609452727368e-06
RNDR2	9922522390.0	1.0	9922522390.0	0.0	4.347455809224054e-06	4.437481940545459e-06	7.404359624308611e-07	2.1970256700630854e-06	2.271556203041597e-06	2.659993472948898e-07
ADK1	124651382.0	0.0	124651382.0	1.0	6.600746292966798	6.303340351435638	2.4633702990717237	25.6105426460404	24.60456762060895	9.895105499783671
RNDR1	9922522390.0	1.0	9922522390.0	0.0	5.790312177510045e-06	5.910216652072123e-06	9.861757216334181e-07	2.9261860384362575e-06	3.025452154445204e-06	3.5428060167594656e-07
CBPS	7660389297.0	1.0	7660389297.0	0.0	2.0533636604177964e-05	1.924433751840457e-05	1.3104704154255983e-05	9.073261263437704e-06	8.649064747933577e-06	5.913517219860421e-06
ASPCT	7660389297.0	1.0	7660389297.0	0.0	2.053363660418985e-05	1.924433751841958e-05	1.3104704154247518e-05	9.073261263437921e-06	8.649064747933733e-06	5.913517219860412e-06
DHORTS	7660389297.0	1.0	7660389297.0	0.0	2.0533636604189853e-05	1.9244337518419613e-05	1.3104704154247542e-05	9.073261263437924e-06	8.649064747933841e-06	5.913517219860388e-06
DHORD9	7660389297.0	1.0	7660389297.0	0.0	2.053363660418984e-05	1.924433751841959e-05	1.3104704154247547e-05	9.073261263437757e-06	8.649064747933507e-06	5.913517219860489e-06
ORPT	7660389297.0	1.0	7660389297.0	0.0	2.0533636604189863e-05	1.924433751841962e-05	1.310470415424755e-05	9.073261263437757e-06	8.649064747933514e-06	5.913517219860491e-06
OMPDC	7660389297.0	1.0	7660389297.0	0.0	2.053363660418985e-05	1.924433751841958e-05	1.3104704154247543e-05	9.073261263437748e-06	8.649064747933497e-06	5.913517219860485e-06
UMPK	9923013560.0	1.0	9923013560.0	0.0	4.071061038739593e-05	4.080744048993324e-05	8.936441042646285e-06	1.8839793699860017e-05	1.8576918540035597e-05	3.5069427722718666e-06
