	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_gly_e_r	8105033108.0	1.0	8105033108.0	0.0	0.10137990917337683	0.08977961399458301	0.06891917735932108	0.032288839049254066	0.03227660015315665	0.014334916313735761
EX_phe__L_e_r	10000000000.0	1.0	10000000000.0	0.0	9.96479924280387e-05	0.00010177415881399999	7.71528382241305e-06	5.510301192602386e-06	5.497663282057152e-06	1.507347125661966e-06
EX_ser__L_e_r	9571218343.0	1.0	9571218343.0	0.0	0.11418146503752076	0.10880878574616	0.06276523191544177	0.013592817245956753	0.01085259334707505	0.01112530932618356
EX_ala__L_e_f	7183913979.0	1.0	7183913979.0	0.0	2.665167889704602	2.0947892516339426	2.3214430802635797	1.153330431556825	0.8582820910297065	1.0166611902221718
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	9780270667.0	1.0	9780270667.0	0.0	0.031727240835205756	0.0324021378587769	0.007731442274362938	0.010419072106623089	0.0104267342438353	0.0012235510279052773
EX_fol_e_r	13962864.0	0.0	13962864.0	1.0	0.00017552824458309314	0.00018631348599295	5.0607340539377206e-05	0.0014482109771239017	0.0015030821007077	0.0004382776143850035
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.028728987161902846	0.0267296538225183	0.01834574935560388
EX_pyr_e	9949027365.0	1.0	9949027365.0	0.0	0.2753939804661442	0.27591910066213843	0.1223902570788301	0.007710310727830229	0.00789891761099245	0.0026553287893477657
PYRt2	9949027365.0	1.0	9949027365.0	0.0	0.2753939804661442	0.27591910066213843	0.1223902570788301	0.007710310727830356	0.0078989176109925	0.002655328789347754
EX_gudac_e	6785902853.0	1.0	6785902853.0	0.0	0.04098161474797834	0.03737263002733105	0.027962409270056072	0.023738258191783046	0.021114240827856248	0.0170121775871631
EX_hdca_e_f	9732271104.0	1.0	9732271104.0	0.0	1.9782282194322813	1.9153000570456973	0.9007483198766751	0.30840324866797875	0.23680861285456514	0.2669559389275846
EX_ptrcIN_e	5725500985.0	1.0	5725500985.0	0.0	0.00034906833421039364	0.0003585386519498	8.162791276247438e-05	0.00032169826597230547	0.00033380321991525	0.00010106431528345399
EX_ptrcOUT_e	7639978324.0	1.0	7639978324.0	0.0	0.04349348450244893	0.041185617482021195	0.02756475123879994	0.019144362451338277	0.016029737459983602	0.014460438189095764
EX_biomassx	10000000000.0	1.0	10000000000.0	0.0	0.00023494487387854776	0.0002400754363347	1.8314628951846504e-05	1.507895580601615e-05	1.5309331383008445e-05	3.2003900315872304e-06
EX_gthox_e	5762744881.0	1.0	5762744881.0	0.0	0.7222942988773	0.6238566826374747	0.5060779114043432	0.5823334671892275	0.49070749649154743	0.4297090467999534
EX_2obut_e	6112944.0	0.0	6112944.0	1.0	0.013720511984294699	0.01378937575935585	0.002962590214818784	0.046975084549708675	0.046870483845585204	0.010992835909476995
EX_crn_e	9999400899.0	1.0	9999400899.0	0.0	18.3561952891351	18.463295958581853	2.293366396950669	0.8882066247045307	0.9649786415959589	0.2606399471500431
EX_val__L_e_r	100461909.0	0.0	100461909.0	1.0	0.021886768226611366	0.022971022667165747	0.0053172125534227885	0.07424306791520181	0.07667874177142076	0.01892744933688915
EX_spmd_e	440669510.0	0.0	440669510.0	1.0	0.0017901522698282172	0.0014955240487197	0.0013400558345145067	0.0186710247316937	0.0166500076464942	0.012364425308646253
EX_sprm_e	696387881.0	0.0	696387881.0	1.0	0.0013696798506567535	0.0012810635680270501	0.0008520446182679613	0.012568624721997433	0.01091841067938825	0.009308861953048196
EX_5mthf_e	13962863.0	0.0	13962863.0	1.0	0.00017552825497352942	0.00018631351995075	5.060734038013009e-05	0.0014482109864761045	0.001503082101594	0.00043827761203197707
EX_tmlys_e_r	9999400899.0	1.0	9999400899.0	0.0	18.356195289135172	18.463295958581938	2.2933663969506624	0.8882066247045295	0.9649786415959578	0.2606399471500436
EX_thbpt_e_r	10000000000.0	1.0	10000000000.0	0.0	3.8687785782290145e-05	3.944029442547864e-05	3.0421664244627265e-06	1.5978248454385407e-06	1.5039897623362552e-06	9.036502885012246e-07
EX_CE2705_e	10000000000.0	1.0	10000000000.0	0.0	3.8687785782290145e-05	3.944029442547864e-05	3.0421664244627265e-06	1.5978248454385407e-06	1.5039897623362552e-06	9.036502885012246e-07
EX_crtn_e	8041112423.0	1.0	8041112423.0	0.0	0.05590415236612908	0.0532375219437808	0.028174589386582936	0.026497086226759538	0.0235295331440402	0.017807995402521343
EX_his__L_e_r	3770326680.0	0.0	3770326680.0	1.0	0.0867764317432287	0.08937997817497445	0.03554578086946175	0.1023465478497908	0.10305273803828405	0.027868652645010157
EX_lys__L_e_r	1063219550.0	0.0	1063219550.0	1.0	0.007910780499639837	0.00708240531922405	0.005239068697167541	0.02404880187337795	0.0240488299263141	0.011317768492526185
EX_carn_e_r	9998480086.0	1.0	9998480086.0	0.0	24.596909373857876	24.285869626082118	3.237670452142732	12.50690294715828	12.48112478309887	1.283497167591484
EX_csn_e_r	3182163443.0	0.0	3182163443.0	1.0	11.275503528479762	8.715496069933053	9.817933629332126	19.830505080381325	17.046670939497986	14.61974194185566
EX_cys__L_e	6331064.0	0.0	6331064.0	1.0	0.03995400828896435	0.0423994559196722	0.009414696506183873	0.08235601040601055	0.0824165746333724	0.009671377657747197
EX_cyan_e_r	6768083781.0	1.0	6768083781.0	0.0	0.10111846128574112	0.1024789280853336	0.03839357465448246	0.07639797827802701	0.0722177533519182	0.03906623667095846
EX_tcyntc	6217139641.0	1.0	6217139641.0	0.0	0.04286039780039389	0.03589974278839215	0.03266550649904128	0.02908130701108113	0.02326568258195255	0.022804500774186068
EX_tcynt_e	5775469545.0	1.0	5775469545.0	0.0	0.05825806348534535	0.0527260607192288	0.039949851356690276	0.047316671266947566	0.0402205335601133	0.03519305813622911
EX_so3_e	1235052657.0	0.0	1235052657.0	1.0	0.03200472165048391	0.032393052543371506	0.010410559851283297	0.08146592421437629	0.0761808015508906	0.042213076942263665
EX_thr__L_e_r	5117509.0	0.0	5117509.0	1.0	0.011229515571529776	0.01153035246639925	0.002613541906999143	0.04370707597224201	0.04358454997171035	0.010692230741330752
EX_trp__L_e_r	9837908082.0	1.0	9837908082.0	0.0	0.02287927424653061	0.0239941145865015	0.011964796580194483	0.0012290285754120243	0.00115371852337105	0.0006402331212277594
EX_anth_e	9831453085.0	1.0	9831453085.0	0.0	0.022580485535584588	0.023681184399179052	0.011974223738332795	0.000935594304508701	0.00087208476860445	0.0005863991304988142
EX_tyr__L_e_r	3700000.0	0.0	3700000.0	1.0	0.0	0.0	0.0	1.8137006231235803e-06	1.8112203948665812e-06	8.82389631133428e-07
EX_cystinex_r	8923777869.0	1.0	8923777869.0	0.0	0.08590706541277256	0.08820249082686525	0.010861924908669699	0.0641445472267768	0.0650805758025829	0.013731357813138157
EX_3hydroxybutanoatex_r	5096928425.0	0.99999999999997	5096928425.0	3.001308913798962e-14	8.602173656641513	7.948448040924394	4.874049656085569	7.880074184019637	8.079442107235092	1.8607188766149634
EX_gthrd_e_r	5745223248.0	1.0	5745223248.0	0.0	1.4041931923303994	1.2069447170823664	1.0081057272452552	1.132059995036486	0.9504494569025932	0.8611430640506387
EX_cmp_e_r	9583273706.0	1.0	9583273706.0	0.0	4.545681387864541e-06	4.035457767036484e-06	3.171751391362192e-06	2.9126251761271245e-07	2.724385090078596e-07	1.711500840074424e-07
HEX1	6173542935.0	1.0	6173542935.0	0.0	17.031095080107182	13.954603934446448	11.622426920561379	12.711350927948178	10.220456234783395	10.025951523210045
G6PP	5259485215.0	1.0	5259485215.0	3.720435436963403e-90	13.996609540570311	10.938816739750216	11.526833377127927	12.60943179360188	10.115692689430352	10.025651253064485
PGI	9998322819.0	1.0	9998322819.0	0.0	2.375818340904658	2.4362334640312886	0.6799828692339234	0.0517096973372869	0.0499103909269719	0.027396615759798033
PFK	1153946143.0	0.0	1153946143.0	1.0	1.9796069651956487	1.995214646500043	0.737875030722818	14.008038913126802	10.520403059363327	12.991107631290495
FBP	215099318.0	0.0	215099318.0	1.0	0.34994340458692025	0.3104721489173913	0.25244069823690196	13.98283629772847	10.494748234238825	12.991630467123091
FBA	9966351687.0	1.0	9966351687.0	0.0	1.6296635605512853	1.657835441860649	0.740153810922746	0.025202615395555645	0.02363534300706715	0.016472753670610216
TPI	10000000000.0	1.0	10000000000.0	0.0	2.8118427880535797	2.8704622991902093	0.58649448942683	0.0559728858372069	0.055922850811950045	0.0167390168712666
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.841697799716955	5.963749653746477	1.1639954824213152	0.11407736592126518	0.11405714096645156	0.036107829056485324
PGK	9914359916.0	1.0	9914359916.0	0.0	3.331331539511724	3.1879681040969503	1.9321456625968334	0.06034077829952257	0.0543700831375856	0.040315025302720985
DPGM	9871081615.0	1.0	9871081615.0	0.0	2.510366260245193	2.3526483225600368	1.632340667052656	0.05373658762546823	0.04802845802076735	0.037269660097274095
DPGase	9871081615.0	1.0	9871081615.0	0.0	2.5103662602453034	2.3526483225601886	1.6323406670526415	0.05373658762547106	0.048028458020770645	0.037269660097274344
PGM_f	10000000000.0	1.0	10000000000.0	0.0	7.5561174135058895	7.644142950860392	1.1936093032956805	0.4629737052322138	0.47179730331434033	0.11176865705829503
ENO_f	10000000000.0	1.0	10000000000.0	0.0	7.875168907248702	7.989148064789501	1.277057009929911	0.5162050182568739	0.5179156993864434	0.12648256285025541
PYK	765073.0	0.0	765073.0	1.0	5.0384799805209655	5.076065393884255	1.2775110209455791	34.37961607716604	32.500219568773616	11.243575027324395
LDH_L	10000000000.0	1.0	10000000000.0	0.0	5.140256102334829	5.255397010926224	0.9923025069516865	0.07146139581916344	0.07363152448195395	0.008434026727493453
r0407	9852739677.0	1.0	9852739677.0	0.0	1.1821792275023764	1.0649842007459405	0.7782010064026247	0.030770270441657612	0.029273497128189552	0.019210106261721534
PRPPS	37110315.0	0.0	37110315.0	1.0	0.004565872239944108	0.00459714658284395	0.0017013966984860554	0.04381050462484055	0.042578021195482596	0.018439166480622524
G6PDH2r	9566485319.0	1.0	9566485319.0	0.0	0.658602542970999	0.6235696598298897	0.41854034038942783	0.050205287374351835	0.049483926589487845	0.02834316487291135
PGL	9566485320.0	1.0	9566485320.0	0.0	0.6586025429430103	0.6235696598159624	0.41854034041207494	0.050205287369911054	0.0494839265972732	0.028343164873643734
GND	9566485319.0	1.0	9566485319.0	0.0	0.6586025429299023	0.6235696598437837	0.4185403404056551	0.05020528736991111	0.04948392659727315	0.028343164873643734
RPI	8883413919.0	1.0	8883413919.0	0.0	0.22257809581185414	0.21081918219026596	0.13942967191786693	0.045942098874818114	0.04497939308423655	0.015267492498544007
TKT2_f	9923440472.0	1.0	9923440472.0	0.0	0.49606108364484847	0.5001883189282885	0.1590730558328248	0.10724754142015877	0.1046043863205178	0.04833488048081183
RPE_f	9748020011.0	1.0	9748020011.0	0.0	0.7226249415021943	0.6878509058593889	0.3446796213812743	0.1291989878911939	0.12619226609858686	0.05505143553316494
TKT1_f	9593402430.0	1.0	9593402430.0	0.0	0.4114632799127174	0.4108497994782011	0.1755747646597995	0.09650736578937434	0.09327006913057134	0.046986899622656696
TALA_f	9981902402.0	1.0	9981902402.0	0.0	1.0432848612394985	1.0856279770141906	0.3482501444527394	0.10810372352652335	0.10206288361844976	0.06785115950490819
r0408	9852739677.0	1.0	9852739677.0	0.0	1.1821792274733582	1.0649842007630022	0.7782010064283491	0.03077027044165757	0.029273497128189552	0.019210106261721527
PDHm	9999091388.0	1.0	9999091388.0	0.0	27.92229129055209	27.883905618077094	4.1774096244670815	7.602076962448827	7.620691105183727	1.8821290378820592
PCm	4372000828.0	0.0	4372000828.0	1.0	84.83603401615886	81.46503153555888	38.75609454749497	88.86560456199491	89.97567907497941	16.397248926118706
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	35.53342120482972	33.48236681903138	11.351317721498061
CSm	9994105694.0	1.0	9994105694.0	0.0	50.4938743465957	49.64804336235472	10.148986384066564	23.41089048526948	23.606622852639187	3.6786499552457714
ACONTm_f	2844415235.0	0.0	2844415235.0	1.0	12.913748481499368	11.946683501298752	8.09010075790033	20.818672721491737	20.854282959026357	10.710948303905802
ICDHxm	3098660333.0	0.0	3098660333.0	1.0	21.332671353696334	19.05047865181902	15.165847589948473	40.50920745833968	34.282170980839936	30.130965675358034
ICDHym_f	76283046.0	0.0	76283046.0	1.0	7.43257452449457	6.752433612752347	4.733616946317841	114.062895342288	118.7543410239107	45.72462156681425
AKGDm	2816222.0	0.0	2816222.0	1.0	6.859019680060495	6.061561978461918	4.646985465320931	28.957230459916293	28.819512716246695	3.781502547185649
SUCOAS1m_f	3607744.0	0.0	3607744.0	1.0	8.210243571954887	8.176403263274187	3.210196059494735	28.169524883251285	28.1692642272392	4.253081502928981
SUCD1m	9830550816.0	1.0	9830550816.0	0.0	43.59323327839395	43.21450137325013	4.976778238980061	30.807882169662378	30.678718950076288	3.8254466745964235
FUMm_f	9146606743.0	1.0	9146606743.0	0.0	191.64859924961206	204.48487708578378	61.56288062628777	78.43631650900602	75.26251473930893	44.26042505469529
MDHm_f	1112635994.0	0.0	1112635994.0	1.0	200.32243502045162	203.82549394601386	111.20160296628808	394.61737444805533	406.5574558265318	108.35908640142277
ME1m	8432237921.0	1.0	8432237921.0	0.0	59.805746719983446	55.598875264082594	38.541774040706606	18.55587808263703	14.321479555860206	15.534387815483043
ME2m	2220200837.0	0.0	2220200837.0	1.0	9.602560353763755	9.280590424637362	5.990927847440327	22.40153468948628	21.058661326690682	13.944787345419526
ME2	6240809503.0	1.0	6240809503.0	0.0	26.388691411736737	25.10551920264488	15.811735378166595	20.031881336037998	17.03714640202337	15.3001582510079
ACITL	9949630223.0	1.0	9949630223.0	0.0	21.17675611874544	20.70404560340895	7.942770689614867	2.4665274930311223	1.8937152731277542	2.135662462679105
FUM_f	6714571654.0	1.0	6714571654.0	0.0	107.21618590914872	104.06574043895961	32.569156722408486	88.41467918213304	87.26527207032105	22.740537933554357
MDH_f	8710186496.0	1.0	8710186496.0	0.0	256.5270904548711	264.8135521650681	125.15430024718695	87.6688305421393	83.3650342431098	47.42525250533396
AKGMALtm_f	391589145.0	0.0	391589145.0	1.0	71.90075193274538	72.41356978782795	29.16403330341988	270.58018342855655	271.26721740297205	108.178934314799
ACONT	5360693703.0	1.0	5360693703.0	4.4660402341356185e-172	60.43527475127061	61.427514696260445	20.19943570243593	59.05466521328025	55.58512711981273	32.35439169578113
ICDHyr	5360693703.0	1.0	5360693703.0	4.4660402341356185e-172	60.43527475125333	61.42751469623208	20.199435702435878	59.05466521327419	55.585127119820214	32.35439169578013
PPA	4892528868.0	4.228655010400446e-17	4892528868.0	1.0	24.704615612969175	23.481798933998192	9.776261887307793	24.468982446253484	24.076150507225744	7.510669746137589
Complex1ROS	6157887841.0	1.0	6157887841.0	0.0	72.49444984273572	72.14272488100706	13.115670033856462	65.25303841685039	67.62500721073678	15.970449265185652
FADH2ETC	6526370603.0	1.0	6526370603.0	0.0	60.7732309190726	59.054460290147425	12.764057952371651	54.55261911156904	49.5941589242767	21.248072759011155
CYOR_u10mi	7399120913.0	1.0	7399120913.0	0.0	129.64296812202733	128.45731281190524	15.703107043891853	116.54300613670382	116.24599216653272	13.088416097163908
CYOOm2i	7399120913.0	1.0	7399120913.0	0.0	64.82148406101507	64.22865640595384	7.851553521945947	58.27150306835203	58.12299608326636	6.5442080485820044
ATPS4mi	8777761009.0	1.0	8777761009.0	0.0	222.431258148966	219.02359598875074	32.30801799315423	181.99081660142414	185.607400100596	15.86654198865576
GLUCYS	5664495523.0	1.0	5664495523.0	0.0	0.04039540542231113	0.0340338710336231	0.03160856697359649	0.03260693934137675	0.027163917371052802	0.02573095808998769
GTHS	5664495523.0	1.0	5664495523.0	0.0	0.04039540542230613	0.03403387103360215	0.03160856697359457	0.03260693934137675	0.027163917371052802	0.025730958089987686
SPODMm	6157887841.0	1.0	6157887841.0	0.0	1.8123612460683152	1.803568122025021	0.32789175084642985	1.6313259604212524	1.6906251802684182	0.3992612316296466
GTHPi	7455444592.0	1.0	7455444592.0	0.0	0.05058151882051835	0.04850331236431345	0.026520562858674563	0.02890201793947513	0.02809531948850055	0.014916630833891657
GTHPm	6157887841.0	1.0	6157887841.0	0.0	1.8123612460683156	1.8035681220250186	0.3278917508464285	1.6313259604212516	1.6906251802684173	0.3992612316296465
GDR	6483871473.0	1.0	6483871473.0	0.0	0.038573878979406666	0.032778951309624355	0.027817093995771973	0.02441218648159975	0.0207686098114096	0.018468939311337387
GTHOr	6333781356.0	1.0	6333781356.0	0.0	0.04327906311934014	0.038954649777069	0.030116885106374263	0.029387122565550053	0.0253527746796297	0.021144283037317073
GDRm	5063645732.0	0.9999995887780716	5063645732.0	4.112220914528278e-07	0.5490145632631435	0.47693065041868504	0.40991683459360007	0.5367437934812425	0.4569020466578342	0.39866586195475134
GTHOm	5138190990.0	1.0	5138190990.0	4.863291892549064e-27	0.5410523839279141	0.4321244764940686	0.428202440680402	0.5122486997509507	0.422003066115444	0.40115565238356743
r0885	5762744881.0	1.0	5762744881.0	0.0	1.4445885977526713	1.247713365272162	1.0121558228088856	1.1646669343791314	0.9814149929841212	0.8594180935999116
PYRt2m_f	8224525336.0	1.0	8224525336.0	0.0	121.24985166834202	114.40907034762884	48.35863167363106	71.86639071194709	70.81991943388839	18.169580136559244
HMR_4964	6951369471.0	1.0	6951369471.0	0.0	81.6120308699867	82.19425636665069	24.862016380733113	61.521192706304824	57.9773736812089	32.25727999691945
r2420	9067959185.0	1.0	9067959185.0	0.0	117.72002430168658	120.1175544044591	33.37512092375876	64.75906720213128	66.29128766027382	20.075387840409405
ATPtm	9598969408.0	1.0	9598969408.0	0.0	137.5909725877236	138.4907182735518	22.432976729947548	93.10044797227694	95.09360934103164	11.12908912802648
FUMtm_f	3937511220.0	0.0	3937511220.0	1.0	21.956225120900804	22.166840014033127	10.627717045706142	28.132466588363393	26.508343612680882	15.730952174795185
CO2tm_f	6031898721.0	1.0	6031898721.0	0.0	170.43338905492115	172.62538810582595	64.44515009089338	149.32026970389293	146.42455013834842	62.273032878416956
O2tm	7410924907.0	1.0	7410924907.0	0.0	66.63384530708329	66.00635263685993	8.055931117849907	59.902829028774796	59.84941039090999	6.506024142640719
r0801_f	15390498.0	0.0	15390498.0	1.0	10.63187669209252	11.040985481677792	4.727188666347323	30.308693166407892	30.65979686985839	5.214859556424023
THD1m	6362149929.0	1.0	6362149929.0	0.0	129.4452741708562	110.85706636339222	75.63652148049908	88.90879690606073	91.30701844723883	32.0547673799098
H2Otm_f	186994632.0	0.0	186994632.0	1.0	6.394043209465334	5.709766184856971	4.380218470653628	41.426657530683734	42.7884742209002	16.04035294535063
NH4tm_f	5426772941.0	1.0	5426772941.0	6.047366367743917e-240	111.02893061394437	114.5491571071309	42.12862420799492	104.62970637293141	106.65046761060562	45.433913456200315
HCO3E	9949629635.0	1.0	9949629635.0	0.0	18.529648143597573	18.116027928266767	6.949925140075794	2.1582108592415286	1.6569993459080865	1.8687046394054225
HCO3Em	4370184107.0	0.0	4370184107.0	1.0	84.84020755457716	81.47129771703035	38.756453021968476	88.89008224343368	90.00036834246805	16.39502591262739
GLUN	6017873430.0	1.0	6017873430.0	0.0	14.49380357566969	11.073614601356915	12.776606410761081	9.821661666144747	7.489578388815385	8.5971017904931
GLNS	5012433920.0	0.8322575845285297	5012433920.0	0.1677424349052265	16.318624324719693	13.00292418864431	12.737365472555773	14.891152584106916	13.14622042581039	9.237745275112543
GLUt2m	5726432448.0	1.0	5726432448.0	0.0	1.9481595347996918	1.547195065639349	1.6451756775143682	1.5083212262909542	1.1773032938210686	1.2823475090823728
GLNtm_1	6477869373.0	1.0	6477869373.0	0.0	2.211028444588555	1.6811986492244977	1.9810388785728235	1.20753580040789	0.9435750529292525	1.0183227847347405
GLUNm	6477869373.0	1.0	6477869373.0	0.0	2.211028444595727	1.6811986492293278	1.9810388785725683	1.2075358004078904	0.9435750529292536	1.018322784734741
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	2.650791186780222e-05	2.708686189016446e-05	2.0663696230418657e-06	1.7013204676807794e-06	1.727315897835921e-06	3.610884252789469e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	2.6507911867716232e-05	2.7086861891275565e-05	2.0663696229768432e-06	1.7013204841047143e-06	1.7273159200560618e-06	3.6108842527009696e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	2.6507911868023255e-05	2.708686189158309e-05	2.06636962305478e-06	1.7013204841895957e-06	1.727315920132189e-06	3.610884252803321e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	2.6507911867423305e-05	2.708686189097727e-05	2.066369622954431e-06	1.7013204841895955e-06	1.7273159201321872e-06	3.610884252803325e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	2.6507911867055713e-05	2.7086861890846838e-05	2.0663696229167806e-06	1.7013204841895949e-06	1.7273159201321853e-06	3.6108842528033256e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	2.6507911867055794e-05	2.7086861890846997e-05	2.0663696229167933e-06	1.7013204841895947e-06	1.727315920132183e-06	3.6108842528033224e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	2.6507911867441146e-05	2.708686189189186e-05	2.0663696229625686e-06	1.7013204841895949e-06	1.727315920132189e-06	3.610884252803325e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	2.6507911867827316e-05	2.708686189185501e-05	2.0663696228356373e-06	1.7013204841895934e-06	1.7273159201321898e-06	3.610884252803319e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	2.6507911868322166e-05	2.7086861892854048e-05	2.066369622867554e-06	1.7013204841895947e-06	1.7273159201321893e-06	3.61088425280332e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	2.6507911868322132e-05	2.708686189285399e-05	2.066369622867548e-06	1.7013204841895932e-06	1.7273159201321902e-06	3.61088425280332e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.569692349547245e-05	1.6039773420215242e-05	1.2236219718516757e-06	1.0074623281937444e-06	1.0228554531735906e-06	2.138224709761569e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.5696923496052237e-05	1.6039773421071314e-05	1.2236219719178034e-06	1.0074623282511504e-06	1.022855453227948e-06	2.138224709792937e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	1.0810988372903095e-05	1.1047071204210952e-05	8.427476514406027e-07	6.938581554146341e-07	7.044589067499241e-07	1.472659544142207e-07
GMPS	9918967707.0	1.0	9918967707.0	0.0	6.4982557874625324e-06	7.002336036697957e-06	3.1789245699244812e-06	1.420423908452134e-07	1.3099194067274716e-07	1.0600944811401734e-07
GMPS2	9131083580.0	1.0	9131083580.0	0.0	4.312732585470152e-06	3.7299822640947685e-06	3.099621534869302e-06	5.51815764963474e-07	5.600570264497985e-07	1.6504671374439789e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	1.0810988372987308e-05	1.1047071204283287e-05	8.427476514541999e-07	6.938581553373168e-07	7.044589066590378e-07	1.4726595439997344e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	2.3254843616467604e-06	2.3762666688353187e-06	1.812781973637792e-07	1.4925150456644388e-07	1.5153176202815963e-07	3.1677460532568055e-08
ADK1	4892525039.0	4.218080800882341e-17	4892525039.0	1.0	24.704602551077773	23.48178779067829	9.776261865566966	24.468981607924817	24.07614979277782	7.510669732653921
RNDR1	10000000000.0	1.0	10000000000.0	0.0	3.0972782712510682e-06	3.1649144756280216e-06	2.414417533272064e-07	1.987858743923338e-07	2.0182291562313115e-07	4.2190741786503315e-08
CBPS	9710515123.0	1.0	9710515123.0	0.0	9.852356935730023e-06	9.556543671595002e-06	6.056709288749426e-06	5.291307941281413e-07	4.5550928350937446e-07	3.74173966972452e-07
ASPCT	9710515122.0	1.0	9710515122.0	0.0	9.852356935771074e-06	9.55654367166088e-06	6.056709288729278e-06	5.291307942243674e-07	4.555092835771628e-07	3.74173967072188e-07
