	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_ser__L_e_r	3311510581.0	0.0	3311510581.0	1.0	0.01191224121566791	0.00950294226471855	0.009654441056744822	0.02070131319060107	0.017522622549679	0.015388309390650003
EX_ala__L_e_f	6834755122.0	1.0	6834755122.0	0.0	1.1273150823064906	0.836532114383435	1.0143058951351356	0.568796321388284	0.4109211684444817	0.5292710488165553
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000000000.0	1.0	10000000000.0	0.0	0.010457916442876	0.010574802393496549	0.0011485386421825337	0.0	0.0	0.0
EX_fol_e_r	8107146739.0	1.0	8107146739.0	0.0	0.001409946536129049	0.0014674728559810999	0.0004331835186534877	0.0009510899297465825	0.0009989548052183	0.0002356325261349511
EX_urea_e	5249396184.0	1.0	5249396184.0	1.8917151577895347e-83	0.0295634842073338	0.0275433976367114	0.019070427308205205	0.027524309812686533	0.026158755908624348	0.017413909906368263
EX_pyr_e	10000000000.0	1.0	10000000000.0	0.0	0.007424239231296555	0.007876432512637699	0.0029371564240452653	0.0	0.0	0.0
PYRt2	10000000000.0	1.0	10000000000.0	0.0	0.00742423923129671	0.007876432512637949	0.0029371564240452926	0.0	0.0	0.0
EX_gudac_e	4585929764.0	5.1365393037781504e-226	4585929764.0	1.0	0.022262333529456984	0.01902324707269475	0.016377735816737963	0.024412474687612012	0.0219707982143675	0.01646554195970947
EX_hdca_e_f	6729667546.0	1.0	6729667546.0	0.0	0.2980707373312079	0.22569825653966236	0.2762146541600203	0.15416339625250874	0.11648517853657836	0.13682406028677718
EX_ptrcIN_e	10000000000.0	1.0	10000000000.0	0.0	0.0003182542823421073	0.00032661030235079996	9.833137857359854e-05	0.0	0.0	0.0
EX_ptrcOUT_e	5620867880.0	1.0	5620867880.0	0.0	0.01915058529299635	0.015430225091745	0.015215826024711027	0.015679081003642938	0.012406371837081251	0.012735588989047456
EX_biomassx	0.0	0.0	0.0	1.0	1.4724857190479035e-05	1.477330762444787e-05	3.0781959606218067e-06	0.00022175397864937637	0.00022806648514745	2.552790150427743e-05
EX_gthox_e	5401932520.0	1.0	5401932520.0	4.244168718088846e-213	0.5589867373054065	0.46824295669101584	0.41430996035127077	0.4781450084815891	0.42001414099147055	0.31927930691109524
EX_2obut_e	9860112814.0	1.0	9860112814.0	0.0	0.04877561428718905	0.04950779485245235	0.009617146254198084	0.02323213421175961	0.023769524389499398	0.006998449373367404
EX_crn_e	1799493927.0	0.0	1799493927.0	1.0	0.9527092774056607	0.9837043473991254	0.1765087678236723	2.530343199091542	2.364957919423813	1.5074706267950504
EX_val__L_e_r	464022532.0	0.0	464022532.0	1.0	0.07477179389846106	0.07769937328415974	0.01828350868221246	0.12319362231867091	0.12575304124588385	0.02145558002558914
EX_spmd_e	5771371311.0	1.0	5771371311.0	0.0	0.018643148797256582	0.016031543851706097	0.01384312849582708	0.015193714382797933	0.01213720261322835	0.011959558628416559
EX_sprm_e	2559835496.0	0.0	2559835496.0	1.0	0.014658370681151944	0.0130372878882181	0.010051598958814675	0.027929327331493118	0.02619013441813285	0.01638493102597949
EX_5mthf_e	8107146773.0	1.0	8107146773.0	0.0	0.0014099465445876495	0.00146747285958425	0.0004331835170126925	0.0009510899294923854	0.0009989548049638502	0.000235632526131359
EX_tmlys_e_r	1799493927.0	0.0	1799493927.0	1.0	0.9527092774056599	0.9837043473991295	0.17650876782367178	2.5303431990916048	2.364957919423862	1.5074706267950455
EX_thbpt_e_r	351449031.0	0.0	351449031.0	1.0	1.5506943730809372e-06	1.497775519582952e-06	8.162857246388582e-07	1.943589816476568e-05	1.893412135638734e-05	1.1127048978766716e-05
EX_CE2705_e	351449031.0	0.0	351449031.0	1.0	1.5506943730809372e-06	1.497775519582952e-06	8.162857246388582e-07	1.943589816476568e-05	1.893412135638734e-05	1.1127048978766716e-05
EX_crtn_e	5253932861.0	1.0	5253932861.0	1.967996537900251e-86	0.026930933458151608	0.02375738564195655	0.01756972458745269	0.02538622071846068	0.02277537884494835	0.01712733552791868
EX_his__L_e_r	4482537570.0	0.0	4482537570.0	1.0	0.09955224727613571	0.103881467338254	0.03185347076259144	0.10663034108772648	0.10859940882225655	0.04717588220667286
EX_lys__L_e_r	8714549413.0	1.0	8714549413.0	0.0	0.02227599671802729	0.0218423381528644	0.011393237561603526	0.007926996914644643	0.008426355333368801	0.0039994285495656735
EX_carn_e_r	9991077787.0	1.0	9991077787.0	0.0	12.54750905616164	12.536661633129246	1.2008845590079313	8.00436654143864	8.054087550311245	0.6362593132836463
EX_csn_e_r	8242685893.0	1.0	8242685893.0	0.0	22.416298502932197	19.904830506486114	15.73998110648923	6.872424029838573	5.298244432167735	6.0161642395161445
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.08266304970163266	0.08358695736510624	0.009078453378507925	0.0	0.0	0.0
EX_cyan_e_r	3813620471.0	0.0	3813620471.0	1.0	0.07151478165649741	0.06759665648658535	0.03412403105892027	0.09457696991844822	0.08715933392026184	0.05474548329550362
EX_tcyntc	4136535920.0	0.0	4136535920.0	1.0	0.02939042964631345	0.02557463997173075	0.021659740481001968	0.03974723510455907	0.03194404593416675	0.03050550416204552
EX_tcynt_e	4290354371.0	0.0	4290354371.0	1.0	0.04212435201018444	0.0353104509535297	0.0323901356936757	0.0548297348138886	0.04395083147421755	0.044077726068497435
EX_so3_e	1960577159.0	0.0	1960577159.0	1.0	0.0827734007111599	0.08058598760926455	0.04021437309505066	0.14985159756635172	0.14768569590697284	0.06460372859005661
EX_thr__L_e_r	9804899568.0	1.0	9804899568.0	0.0	0.045735353049352015	0.0463019052403353	0.009348634694330718	0.02152296606831473	0.022166460801136448	0.007124563105516046
EX_trp__L_e_r	26684711.0	0.0	26684711.0	1.0	0.001092269111920818	0.00099873265740465	0.0006033589514549284	0.007958427879159458	0.0079106852641966	0.0025278426821714723
EX_anth_e	345638605.0	0.0	345638605.0	1.0	0.0008038941512656947	0.0007244156075863	0.0005250104240952369	0.0051843551920559465	0.005103790462701201	0.0023816009867036465
EX_tyr__L_e_r	650186659.0	0.0	650186659.0	1.0	1.7674913702843844e-06	1.7139143228655867e-06	9.015737741031762e-07	1.8177703027910676e-05	1.8400859555456515e-05	1.0728237665325401e-05
EX_cystinex_r	25759.0	0.0	25759.0	1.0	0.06612769531855421	0.0671818360449129	0.0124918324050874	0.1764757107616585	0.1814215038034669	0.02029055059333249
EX_3hydroxybutanoatex_r	9962133563.0	1.0	9962133563.0	0.0	8.3059329832029	8.510065270693573	1.6937330561703294	3.2758312987225224	3.36352087351847	0.6146768946132021
EX_gthrd_e_r	5551884510.0	1.0	5551884510.0	0.0	1.0809265017591814	0.8994966719657568	0.8276525284352093	0.8861411147799492	0.7679789239842512	0.6376453321137443
EX_cmp_e_r	168432083.0	0.0	168432083.0	1.0	2.9369877973392753e-07	2.8786789000901176e-07	1.8004365798568085e-07	5.5313699351093325e-06	5.425302539174698e-06	2.923761217785672e-06
HEX1	3557837469.0	0.0	3557837469.0	1.0	10.641514416583174	8.813354279933431	8.365867834018992	17.314930431254428	12.905230467705469	14.357921161968118
G6PP	4296544255.0	0.0	4296544255.0	1.0	10.538846230869728	8.710491140168553	8.366193844804046	15.063686976384318	10.6935062495567	14.292131966594264
PGI	170811052.0	0.0	170811052.0	1.0	0.05044302707589016	0.0493903803820583	0.028787728618860496	1.1120812593257454	1.0447292464159812	0.6730196012516049
PFK	4638214469.0	4.1770912911711025e-173	4638214469.0	1.0	12.303741376782659	9.785802599422912	10.34243787923523	14.168418712271226	10.59089864373906	12.135027114285107
FBP	4937495060.0	6.43990156152441e-07	4937495060.0	0.9999993560100949	12.279809270791782	9.762908728734605	10.34221263786904	13.278136546164149	9.694428704566157	12.079984239678542
FBA	168922780.0	0.0	168922780.0	1.0	0.023932105989942692	0.02233597281096055	0.015081238799969355	0.8902821661068383	0.8806807623037567	0.5535693733649676
TPI	0.0	0.0	0.0	1.0	0.05328242839402348	0.053168163037532995	0.01680227325290601	1.8240916511432612	1.8004035277376653	0.45207366748630257
GAPD	0.0	0.0	0.0	1.0	0.10798455744271303	0.10789012800093765	0.036578673643610934	4.004188498195703	3.9861055026671104	0.9269072397310784
PGK	51322351.0	0.0	51322351.0	1.0	0.057037651939364234	0.0507769098296481	0.03819306593356897	2.2628579582796995	2.195533530710928	1.2118935536871618
DPGM	161584038.0	0.0	161584038.0	1.0	0.050946905508613444	0.044514884500830104	0.0365546200575182	1.7413305399157566	1.7878161871970657	1.0084955588843572
DPGase	161584038.0	0.0	161584038.0	1.0	0.05094690550861612	0.044514884500831	0.036554620057518424	1.7413305399157588	1.7878161871970581	1.008495558884366
PGM_f	32766362.0	0.0	32766362.0	1.0	0.4320311423187022	0.43926326276439603	0.13087822686579476	2.831722211608633	2.9958462661983702	0.6103349567237315
ENO_f	1789732.0	0.0	1789732.0	1.0	0.5018363347421568	0.5108877444804243	0.1536807840418184	8.154798916749044	8.459263455714655	2.492966448748799
PYK	7762420709.0	1.0	7762420709.0	0.0	36.086393677871975	33.55218068500009	12.725611643317793	25.088106033574327	23.70066090601975	8.138929344860362
LDH_L	0.0	0.0	0.0	1.0	0.07194499595637383	0.07431158549830086	0.008523158695190394	3.661188854526424	3.6624250855998106	0.8093653878324746
r0407	114394712.0	0.0	114394712.0	1.0	0.02935032240408744	0.02731894289421105	0.01773699658771122	0.9338094850364766	0.9107873016010807	0.5327122288356885
PRPPS	2697869732.0	0.0	2697869732.0	1.0	0.047962004472406755	0.04631374826267755	0.019705586521112428	0.07108558245350184	0.0681024892923314	0.02958936607380148
G6PDH2r	228275491.0	0.0	228275491.0	1.0	0.052221106448048275	0.050993571170556404	0.029441468051969805	1.1391011701798217	1.0480410189795084	0.721994767423827
PGL	228275491.0	0.0	228275491.0	1.0	0.05222110644606174	0.050993571166647	0.02944146805276967	1.139101170179824	1.0480410189795109	0.721994767423827
GND	228275491.0	0.0	228275491.0	1.0	0.05222110644606173	0.05099357116664695	0.02944146805276967	1.139101170179687	1.0480410189793736	0.7219947674238371
RPI	167475808.0	0.0	167475808.0	1.0	0.04938170513149116	0.04871714671858095	0.015676302907938568	0.4270907783622806	0.39892445456503944	0.24132703445842318
TKT2_f	143507282.0	0.0	143507282.0	1.0	0.09898904479430483	0.0967977338843608	0.046920744338546046	0.5057887517391826	0.47954141144541534	0.23452701497851108
RPE_f	555062650.0	0.0	555062650.0	1.0	0.1356667883750978	0.1339116976825901	0.05342881108798686	0.8188517271463794	0.76045708780045	0.4840520806576977
TKT1_f	490577421.0	0.0	490577421.0	1.0	0.10104487408339405	0.0987800477468712	0.04388774818873745	0.4735133645165102	0.44656900875288785	0.25063156577402673
TALA_f	98780773.0	0.0	98780773.0	1.0	0.11400885395938885	0.1106763522837658	0.06197649968606466	2.3454635225320217	2.30158086584275	1.2052065830373384
r0408	114394712.0	0.0	114394712.0	1.0	0.029350322404087314	0.0273189428942109	0.01773699658771117	0.9338094850364849	0.9107873016010888	0.5327122288356881
PDHm	2670015290.0	0.0	2670015290.0	1.0	7.541874457932212	7.509562256699345	1.723821355730823	9.04038713762064	8.964040312370926	1.660769150696917
PCm	9591058005.0	1.0	9591058005.0	0.0	90.42995212609627	91.59068786150145	14.935991681516638	49.67934443350505	48.34721931593185	16.578641496745664
PEPCK_re	8410140635.0	1.0	8410140635.0	0.0	37.257237964893406	34.7782938984207	12.70765879895503	23.24763491710769	21.91166391303598	8.14483977939438
CSm	8702333865.0	1.0	8702333865.0	0.0	24.198850412474652	24.406634677695106	3.434795899355427	18.878939402671453	18.565553070565365	3.117006920809023
ACONTm_f	8517374165.0	1.0	8517374165.0	0.0	21.883249148556008	21.60340667636885	9.959239308699669	10.282921433664896	10.739447848930972	4.187492286854976
ICDHxm	7533051106.0	1.0	7533051106.0	0.0	40.50322600997001	37.5723759527463	25.65673371086174	19.17948624945972	17.70966751948707	11.922586932544405
ICDHym_f	9546364003.0	1.0	9546364003.0	0.0	118.51625211410934	120.51010246295614	42.341632229934774	33.263149685729736	33.459487109187734	20.042088700567636
AKGDm	9987225357.0	1.0	9987225357.0	0.0	29.762209617596945	29.61476520183512	3.71125875145044	16.301408147007965	16.351001297846437	2.8699775373269985
SUCOAS1m_f	9703347027.0	1.0	9703347027.0	0.0	28.6384080459997	28.508981593668395	4.223072536880222	18.757139861663703	18.867981789837884	3.3594450200646717
SUCD1m	9939144059.0	1.0	9939144059.0	0.0	31.742395459267524	31.599736701834175	3.717676599181799	21.485224880922047	21.57652786663483	2.2273697637171086
FUMm_f	3187952737.0	0.0	3187952737.0	1.0	80.58010763511166	80.47347819948482	36.90152749943934	126.51526069181868	123.34223574748913	73.638651439906
MDHm_f	5712971645.0	1.0	5712971645.0	0.0	412.4543711163078	418.72631246437754	87.31780078528648	352.6877398745272	343.0418656227506	211.05213965776497
ME1m	5180547980.0	1.0	5180547980.0	9.603384980522539e-45	17.296785435015913	14.253013698891767	13.891533235089268	16.413593879432376	13.159641703149827	13.402251105591914
ME2m	9409885807.0	1.0	9409885807.0	0.0	23.501369032007524	23.32727336583273	13.058061455530224	3.5387287020550087	3.1538248008129335	2.3867164044319877
ME2	6345007751.0	1.0	6345007751.0	0.0	19.895441756172065	17.19956390893178	14.67032393484462	13.011042328413438	10.839690791345966	9.749027381592612
ACITL	2503416519.0	0.0	2503416519.0	1.0	2.38380731539442	1.8048396257731287	2.2097248415421564	4.49957652690881	4.070423389813879	2.7410212403523286
FUM_f	3177429025.0	0.0	3177429025.0	1.0	88.03712649679399	87.25353960394918	22.783616452770975	107.23927269274128	107.61151200991549	33.23887200129568
MDH_f	1921329675.0	0.0	1921329675.0	1.0	80.9967982207161	77.11513095576657	47.2774136933788	202.14857493366318	199.62091212790506	114.88781046312045
AKGMALtm_f	5163540787.0	1.0	5163540787.0	4.459983934808824e-37	245.73497590855413	242.36667193269534	95.58280168073317	248.7793345501126	229.6816165104925	145.66184449659755
ACONT	9767551521.0	1.0	9767551521.0	0.0	65.5501705768711	63.96684649761686	33.39640275503872	7.84110228770898	7.921032080088468	3.9608500346087894
ICDHyr	9767551521.0	1.0	9767551521.0	0.0	65.5501705768641	63.966846497595064	33.396402755036576	7.84110228770898	7.921032080088475	3.9608500346087845
PPA	5342949601.0	1.0	5342949601.0	8.686929647328296e-156	25.075173876475237	24.886239080781085	7.547914127170561	24.744513918182854	23.380272510057075	10.287300995844653
Complex1ROS	8055273085.0	1.0	8055273085.0	0.0	66.26998035012444	67.72498248434914	15.397345809558898	49.720590788010455	50.22658045293962	11.684579229505005
FADH2ETC	7217918844.0	1.0	7217918844.0	0.0	54.889683986978696	50.59861855731283	19.178485955445613	40.99101026789618	40.1472487019538	10.786245964340578
CYOR_u10mi	9759793348.0	1.0	9759793348.0	0.0	117.84616577254064	117.56837622391251	12.173741558528667	88.2255797102982	88.76888683536465	9.866596594603719
CYOOm2i	9759793348.0	1.0	9759793348.0	0.0	58.923082886270414	58.7841881119562	6.086870779264348	44.1127898551491	44.38444341768232	4.933298297301859
ATPS4mi	7861599964.0	1.0	7861599964.0	0.0	181.98674425603818	185.30960877142007	15.275148710794596	161.44943300520166	162.84469518486802	21.48444837260687
GLUCYS	3074166402.0	0.0	3074166402.0	1.0	0.03704697285060154	0.03050899793246655	0.029057633410470927	0.07014890218326188	0.05789473321765585	0.05215448164918866
GTHS	3074166402.0	0.0	3074166402.0	1.0	0.037046972850601545	0.0305089979324665	0.029057633410470938	0.0701489021832622	0.057894733217655245	0.05215448164918901
SPODMm	8055273085.0	1.0	8055273085.0	0.0	1.656749508753083	1.6931245621086042	0.38493364523896745	1.243014769700222	1.2556645113234417	0.29211448073761764
GTHPi	6524218437.0	1.0	6524218437.0	0.0	0.02662290070448971	0.02531844435088855	0.015572303860910634	0.01852088250082583	0.0160596613601953	0.013334146737712643
GTHPm	8055273085.0	1.0	8055273085.0	0.0	1.6567495087530832	1.6931245621086028	0.3849336452389681	1.2430147697002274	1.2556645113234497	0.2921144807376162
GDR	3574445779.0	0.0	3574445779.0	1.0	0.02378418393784701	0.019441492190510203	0.018797632431112866	0.041748619381711795	0.03128047757529355	0.03614044342217577
GTHOr	2711882579.0	0.0	2711882579.0	1.0	0.02575632984469751	0.0219190591145093	0.01863659558494073	0.05324764595227377	0.0490499400982159	0.03615705822503734
GDRm	6503563671.0	1.0	6503563671.0	0.0	0.561900256939724	0.4919707006286139	0.4132252387697061	0.3452822581753459	0.3047360278492383	0.243859079436217
GTHOm	5866063940.0	1.0	5866063940.0	0.0	0.53586251450803	0.4632550543746106	0.37834461392055974	0.4195875030433074	0.3515799872458474	0.31525998681516293
r0885	5401932520.0	1.0	5401932520.0	4.244168718088846e-213	1.1179734746113408	0.9364859133822128	0.8286199207025314	0.9562900169631838	0.8400282819829338	0.638558613822191
PYRt2m_f	1678670977.0	0.0	1678670977.0	1.0	71.90773012886521	70.90224922035881	17.534922393986164	116.64007653598304	115.44311662171472	40.97594574904795
HMR_4964	9673411079.0	1.0	9673411079.0	0.0	67.93397789226154	66.36094249410829	33.413033480044795	12.34067881461781	12.363606215865728	4.717077928995527
r2420	2105831987.0	0.0	2105831987.0	1.0	61.893160807583264	63.50116425525816	20.948046404435484	93.8912808634029	94.75040082002761	32.65453431847777
ATPtm	2405753263.0	0.0	2405753263.0	1.0	91.53482471075235	93.5764025706691	11.830781066505702	111.73962938243287	111.244108242924	25.02620404591175
FUMtm_f	1156655278.0	0.0	1156655278.0	1.0	28.499062510687267	26.985527564461222	14.189693351508664	132.25259651095365	127.74210110340857	81.79904858322689
CO2tm_f	1681351774.0	0.0	1681351774.0	1.0	146.42009025629338	138.23690311086378	69.07811183329034	229.2862768487368	237.47079077334556	50.54375987875772
O2tm	9769997074.0	1.0	9769997074.0	0.0	60.57983239502657	60.51769644482401	6.092931292329929	45.355804624849235	45.64716659547055	5.078792817205667
r0801_f	6053577698.0	1.0	6053577698.0	0.0	30.950924833152897	31.030239731357696	4.890538098643198	28.427671750426555	29.016914932790378	6.45300303295725
THD1m	9862989474.0	1.0	9862989474.0	0.0	92.37478831575619	94.27044988298859	30.442742597099414	21.22973506583668	22.264400229675225	8.990245063382359
H2Otm_f	9890347756.0	1.0	9890347756.0	0.0	42.565574908052945	43.32287531605043	15.099455313532806	6.8979065546512235	5.684030181724536	5.001801679970802
NH4tm_f	6075048394.0	1.0	6075048394.0	0.0	113.31055583866487	111.16396796915292	37.293911786959775	93.9439026851326	97.97277704361883	50.71633486931786
HCO3E	2503439242.0	0.0	2503439242.0	1.0	2.085830613159884	1.5792339621640528	1.9335092150289102	3.937109388876688	3.561607312347185	2.398391794254031
HCO3Em	9590522474.0	1.0	9590522474.0	0.0	90.45164380228945	91.61690513234652	14.936894284595256	49.70944721953962	48.37750869699366	16.581623809329486
GLUN	3987160823.0	0.0	3987160823.0	1.0	9.473828432704591	7.322322927531621	8.220978132305358	14.245230612983773	10.524273260587439	12.810357728148198
GLNS	4605324452.0	1.4708609704359778e-205	4605324452.0	1.0	15.483023172498427	13.759888571528304	8.982549006280095	18.38201115036157	15.064598575642261	13.182646394766433
GLUt2m	5485490936.0	1.0	5485490936.0	8.61723581115365e-310	1.447209978041993	1.066286278561597	1.3141056298173248	1.1800934409153474	0.8969628137107339	0.9973214406463039
GLNtm_1	5411362606.0	1.0	5411362606.0	4.220859113064162e-223	1.1788338662375955	0.899561256535798	1.0324069834370873	1.0055467043346513	0.7841289392393969	0.8590742606904088
GLUNm	5411362606.0	1.0	5411362606.0	4.220859113064162e-223	1.1788338662375946	0.8995612565357991	1.0324069834370873	1.0055467043346382	0.7841289392393866	0.8590742606904057
GLUPRT	0.0	0.0	0.0	1.0	1.6613630119237469e-06	1.6668392170520715e-06	3.4730190622128505e-07	2.5019614628203207e-05	2.5731829472870027e-05	2.880211020368479e-06
PRAGSr	0.0	0.0	0.0	1.0	1.6613630110541718e-06	1.66683922285149e-06	3.473019042337561e-07	2.5019614627537927e-05	2.5731829469835924e-05	2.8802110202283573e-06
GARFT	0.0	0.0	0.0	1.0	1.661363011143618e-06	1.6668392229246608e-06	3.4730190423760536e-07	2.5019614628758823e-05	2.5731829470478226e-05	2.8802110202681437e-06
PRFGS	0.0	0.0	0.0	1.0	1.6613630111436164e-06	1.66683922292466e-06	3.4730190423760515e-07	2.5019614628758674e-05	2.5731829470478077e-05	2.8802110202681445e-06
PRAIS	0.0	0.0	0.0	1.0	1.6613630111436175e-06	1.6668392229246591e-06	3.4730190423760515e-07	2.5019614628758833e-05	2.57318294704783e-05	2.8802110202681297e-06
AIRCr	0.0	0.0	0.0	1.0	1.6613630111436173e-06	1.6668392229246576e-06	3.4730190423760483e-07	2.5019614628758867e-05	2.5731829470478307e-05	2.8802110202681314e-06
PRASCSi	0.0	0.0	0.0	1.0	1.6613630111436164e-06	1.666839222924659e-06	3.473019042376052e-07	2.5019614628758816e-05	2.5731829470478185e-05	2.880211020268125e-06
ADSL2r	0.0	0.0	0.0	1.0	1.661363011143616e-06	1.6668392229246583e-06	3.473019042376052e-07	2.5019614628758803e-05	2.5731829470478226e-05	2.8802110202681085e-06
AICART	0.0	0.0	0.0	1.0	1.6613630111436173e-06	1.666839222924661e-06	3.4730190423760504e-07	2.501961462875864e-05	2.5731829470478056e-05	2.88021102026814e-06
IMPC	0.0	0.0	0.0	1.0	1.661363011143617e-06	1.6668392229246587e-06	3.4730190423760515e-07	2.50196146287588e-05	2.573182947047826e-05	2.8802110202681174e-06
ADSS	0.0	0.0	0.0	1.0	9.83798693844046e-07	9.870415994092214e-07	2.0565871269348355e-07	1.4815605071857474e-05	1.52373499325476e-05	1.705544625385072e-06
ADSL1r	0.0	0.0	0.0	1.0	9.837986938860693e-07	9.870415994722059e-07	2.056587126970106e-07	1.4815605071857462e-05	1.5237349932547596e-05	1.7055446253850773e-06
IMPDH2	0.0	0.0	0.0	1.0	6.775643166710863e-07	6.797938026096919e-07	1.4164319157865474e-07	1.0204009551715009e-05	1.0494479534730836e-05	1.1746663948666373e-06
GMPS	30115947.0	0.0	30115947.0	1.0	1.50149402946335e-07	1.452635445814093e-07	1.0233161054679783e-07	6.9264369772015965e-06	7.452088500089917e-06	2.879923735680256e-06
GMPS2	1467082086.0	0.0	1467082086.0	1.0	5.274149143035505e-07	5.275914567428566e-07	1.7319392489976665e-07	3.277572574513534e-06	2.5157341528572936e-06	2.630207334837354e-06
GK1	0.0	0.0	0.0	1.0	6.775643165869548e-07	6.79793802503649e-07	1.416431915726245e-07	1.0204009552597719e-05	1.0494479532978352e-05	1.1746663950078038e-06
RNDR2	0.0	0.0	0.0	1.0	1.457466364702646e-07	1.4622619886548125e-07	3.046798361814248e-08	2.1949208806720256e-06	2.2574020699901425e-06	2.526751690893464e-07
ADK1	5342953111.0	1.0	5342953111.0	8.624326141214961e-156	25.07517305783635	24.88623840067534	7.54791410751872	24.74450158976925	23.380260411609704	10.287300934746703
RNDR1	0.0	0.0	0.0	1.0	1.941177923432741e-07	1.9475651441451777e-07	4.057985734897711e-08	2.923382700535392e-06	3.0066004736998115e-06	3.3653432553089847e-07
CBPS	398166729.0	0.0	398166729.0	1.0	4.5295138000501954e-07	3.9800898055600705e-07	2.98393996772108e-07	8.193793110443147e-06	7.642440767705428e-06	5.669304942630517e-06
ASPCT	398166729.0	0.0	398166729.0	1.0	4.5295138022665884e-07	3.9800898083937133e-07	2.9839399674432936e-07	8.193793110443359e-06	7.642440767705975e-06	5.669304942630589e-06
DHORTS	398166729.0	0.0	398166729.0	1.0	4.5295138001572926e-07	3.980089805646581e-07	2.9839399677176094e-07	8.193793110443478e-06	7.642440767706112e-06	5.669304942630588e-06
DHORD9	398166729.0	0.0	398166729.0	1.0	4.529513803612234e-07	3.980089810203961e-07	2.98393996725699e-07	8.193793110443249e-06	7.642440767705778e-06	5.669304942630603e-06
