	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
EX_ser__L_e_r	370964615270.5	0.0	370964615270.5	1.0	0.11655444126822463	0.11506795310000001	0.06438403251002343	0.14673198141772878	0.1533280332	0.06688927560956288
EX_ala__L_e_f	896642933044.0	1.0	896642933044.0	0.0	2.484890180008776	1.90246960405	2.1609315375674885	0.3336559291628672	0.23509090970000002	0.3285682065057621
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	1000000000000.0	1.0	1000000000000.0	0.0	0.0325244285003398	0.033351544250000004	0.008187252899681807	0.0	0.0	0.0
EX_fol_e_r	599903194756.5	1.0	599903194756.5	0.0	0.00017473989243260016	0.00018471685	5.1021887696487265e-05	0.00016034724291699904	0.00016549615	4.533547088430313e-05
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.06288515416205556	0.052769335449999996	0.04769620070639637
EX_pyr_e	1000000000000.0	1.0	1000000000000.0	0.0	0.2858345917943477	0.29679613685	0.13072018529360768	0.0	0.0	0.0
PYRt2	1000000000000.0	1.0	1000000000000.0	0.0	0.2858345917943477	0.29679613685	0.13072018529360768	0.0	0.0	0.0
EX_gudac_e	381002396374.5	0.0	381002396374.5	1.0	0.03939267187195112	0.035341139699999996	0.027021764506609244	0.060627597651596234	0.05034833495	0.046759410655041383
EX_hdca_e_f	519024963598.5	1.0	519024963598.5	0.0	2.0429246426387615	2.0246817984	0.8666787570075499	1.9822545326759318	1.98115087545	0.16093902748153904
EX_ptrcIN_e	1000000000000.0	1.0	1000000000000.0	0.0	0.00033813055606759547	0.00035175185	8.88803936448519e-05	0.0	0.0	0.0
EX_ptrcOUT_e	40926586387.0	0.0	40926586387.0	1.0	0.03853546019453831	0.034348339650000004	0.026380864984150224	0.15843481238222767	0.1668190411	0.05697124416555903
EX_biomassx	9293426802.0	0.0	9293426802.0	1.0	0.00023048049855140603	0.0002358632	2.106143079597722e-05	0.0004452809282559954	0.0004585079	7.483340388014845e-05
EX_gthox_e	723987985456.5	1.0	723987985456.5	0.0	0.7050404594505982	0.62064949325	0.48865321999055694	0.33869443294001456	0.34637792135	0.14881731487155214
EX_2obut_e	7330914886.5	0.0	7330914886.5	1.0	0.013539937195258346	0.01390170625	0.0031239395804485443	0.25752208545790256	0.2536219433	0.14039405637689042
EX_crn_e	1000000000000.0	1.0	1000000000000.0	0.0	18.3904179851022	18.63055795785	2.5059757666122153	0.0	-0.0	0.0
EX_val__L_e_r	182648205.5	0.0	182648205.5	1.0	0.02088323026938103	0.02183063415	0.0057491948828816706	0.22553874245547337	0.23479002165	0.0629808669285427
EX_spmd_e	372531594378.5	0.0	372531594378.5	1.0	0.001872461486763488	0.00159784115	0.0013640233919787448	0.002805827974428472	0.00242323465	0.002038327157855897
EX_sprm_e	356626759838.0	0.0	356626759838.0	1.0	0.0014157793579916821	0.00133269315	0.0008726523701394581	0.0020418015028748297	0.00196111575	0.0012378887676818989
EX_5mthf_e	599903085384.5	1.0	599903085384.5	0.0	0.0001747398984989976	0.00018471685	5.102188789013756e-05	0.00016034727149300058	0.00016549620000000002	4.533546267609222e-05
EX_tmlys_e_r	1000000000000.0	1.0	1000000000000.0	0.0	18.39041798510219	18.63055795785	2.505975766612234	0.0	0.0	0.0
EX_thbpt_e_r	475072121269.5	0.0	475072121269.5	1.0	3.816491529139858e-05	3.89429e-05	3.4784399538940276e-06	3.930695242620115e-05	3.95988e-05	1.9861438522315003e-05
EX_CE2705_e	475072121269.5	0.0	475072121269.5	1.0	3.816491529139858e-05	3.89429e-05	3.4784399538940276e-06	3.930695242620115e-05	3.95988e-05	1.9861438522315003e-05
EX_crtn_e	418824735973.5	0.0	418824735973.5	1.0	0.05402996803936315	0.0529520153	0.027589934755668382	0.06774623138227232	0.0597357307	0.04050500083331913
EX_his__L_e_r	206625799703.5	0.0	206625799703.5	1.0	0.08811198722638787	0.09246925724999999	0.03909024941203672	0.13817719465065847	0.14939984395	0.04817573614866413
EX_lys__L_e_r	734649961057.5	1.0	734649961057.5	0.0	0.008856684848033609	0.008234591900000001	0.00566810954545444	0.004247170032887726	0.00441151675	0.0020118533026585125
EX_carn_e_r	999987723314.0	1.0	999987723314.0	0.0	23.905732225737317	23.69384841495	3.029275873290932	5.069943639043523	4.9634655441	1.3131629171883727
EX_csn_e_r	929288995660.0	1.0	929288995660.0	0.0	12.759383440222738	10.384156338499999	10.129306839966837	1.2622390679636506	0.9534840474499999	1.1273834014922954
EX_cys__L_e	1000000000000.0	1.0	1000000000000.0	0.0	0.03928407435883896	0.0408410498	0.00897822691009246	0.0	0.0	0.0
EX_cyan_e_r	82950288395.5	0.0	82950288395.5	1.0	0.1002161603444367	0.10026259595	0.04123638305552573	0.20685194705552884	0.20873672	0.06284406386871219
EX_tcyntc	263598505070.5	0.0	263598505070.5	1.0	0.04566991920667133	0.03775989445	0.0350497002215056	0.09912253398333756	0.08918988535	0.06927020225741566
EX_tcynt_e	267949576980.0	0.0	267949576980.0	1.0	0.05454624113774881	0.048174018949999994	0.03865074759805033	0.10772941307220643	0.0988961088	0.0694292632864818
EX_so3_e	108050772533.5	0.0	108050772533.5	1.0	0.03188725183097021	0.032571148349999995	0.011065376245939385	0.07100024024084148	0.07541877745	0.026153938277252663
EX_thr__L_e_r	19038148196.5	0.0	19038148196.5	1.0	0.010878493418142829	0.011314383300000001	0.002846014442169039	0.24197294928147642	0.23944620049999998	0.13903999034983128
EX_trp__L_e_r	846003242837.5	1.0	846003242837.5	0.0	0.028106593126913132	0.02960103935	0.010408791953918844	0.013615679581430304	0.0125805214	0.008900519574613528
EX_anth_e	841495347107.5	1.0	841495347107.5	0.0	0.027821405401225838	0.02932539245	0.010419448541961142	0.013609754638894219	0.01257447435	0.008900444246767624
EX_tyr__L_e_r	500000.0	0.0	500000.0	1.0	0.0	0.0	0.0	3.2041642913601615e-05	3.0599549999999994e-05	1.872264172518566e-05
EX_cystinex_r	23982.0	0.0	23982.0	1.0	0.08343710706288289	0.0862103648	0.012832248601695196	0.17881601113691745	0.18295333945	0.01781035001223113
EX_3hydroxybutanoatex_r	255377601607.0	0.0	255377601607.0	1.0	8.808318253873823	8.3899697116	4.515517671469069	11.821260485402469	11.98575380865	0.5821070211734949
EX_gthrd_e_r	725791931639.5	1.0	725791931639.5	0.0	1.3684423334373743	1.19831789865	0.9740958488506447	0.6339171624532448	0.6464182647	0.2993278906531642
EX_cmp_e_r	149935104640.5	0.0	149935104640.5	1.0	4.371304528599952e-06	3.8897e-06	3.003479933772559e-06	1.125931286649985e-05	1.09233e-05	5.683706755763967e-06
HEX1	868390261345.5	1.0	868390261345.5	0.0	17.367379129590464	14.01755768055	12.608758291403538	5.487418380705312	4.71279492265	2.6991278405000236
G6PP	856004652949.5	1.0	856004652949.5	0.0	14.382775994017342	11.0397811626	12.583554553914583	2.808160692238928	2.02932024325	2.681166202232005
PGI	939825191790.5	1.0	939825191790.5	0.0	2.2367311071538425	2.28706072485	0.7342603201985158	0.660684012203065	0.4855044653	0.5958361019995662
PFK	244542292490.0	0.0	244542292490.0	1.0	1.7887758628695005	1.7735240021	0.7650682734248281	3.8444175509251095	3.0637171494	2.83013559964538
FBP	95460962582.5	0.0	95460962582.5	1.0	0.311452310598105	0.2618612617	0.23898344293652213	2.8943002850628505	2.0590202518	2.7721760981538677
FBA	699283274269.0	1.0	699283274269.0	0.0	1.477323552267108	1.4628172998	0.7609999558268656	0.9501172658619894	0.898898194	0.5881926313721266
TPI	846188415254.0	1.0	846188415254.0	0.0	2.7321101416553417	2.8036688538	0.6293755479393499	2.0016787772341167	1.9773302023500001	0.25906600490721765
GAPD	780039371907.0	1.0	780039371907.0	0.0	5.711909800606196	5.8546234753499995	1.2400569919163558	4.673854937027518	4.7344802560999995	0.44407445359431735
PGK	481107579570.0	0.0	481107579570.0	1.0	2.879776787371271	2.6997881997	1.8018580318836872	2.8768862081634916	3.06443236605	1.3899008897046667
DPGM	684204711565.0	1.0	684204711565.0	0.0	2.832133013244008	2.7729923499	1.6252984512876982	1.7969687288639582	1.5456734670999999	1.3177308311268734
DPGase	684204711565.0	1.0	684204711565.0	0.0	2.8321330132440687	2.7729923499	1.6252984512876845	1.7969687288640288	1.5456734670999999	1.3177308311268794
PGM_f	682959148029.0	1.0	682959148029.0	0.0	7.36142720566474	7.54459015625	1.4453406595125533	6.524770343036028	6.4851015369	1.246960702609622
ENO_f	751602438532.5	1.0	751602438532.5	0.0	7.431391128003355	7.6181221793	1.5623148514354328	6.321001707772103	6.4639079851000005	0.7502568408927692
PYK	616407599738.5	1.0	616407599738.5	0.0	4.778652354467271	4.8844014259	1.377746369013517	4.4057699967753825	4.4590253289	0.4988265234675647
LDH_L	689993763628.5	1.0	689993763628.5	0.0	5.0560674759123465	5.176404091449999	1.0471139462299033	4.5384713541554795	4.63799343995	0.3871782106967224
r0407	566778949278.0	1.0	566778949278.0	0.0	1.2547865893883496	1.18164831915	0.7490470781306934	1.0515615113943593	1.07047353185	0.5528714787619883
PRPPS	204406254051.0	0.0	204406254051.0	1.0	0.0047400498653552515	0.0048729363	0.001659887369070077	0.006958990120828383	0.00727432325	0.0020450666839393703
G6PDH2r	64230598472.5	0.0	64230598472.5	1.0	0.7478086016479681	0.7553929673499999	0.4163515682972356	2.0184511376273173	2.1588586484	0.6244779608521578
PGL	64230598477.5	0.0	64230598477.5	1.0	0.7478086016617794	0.7553929675	0.41635156830029685	2.018451137627344	2.1588586484	0.6244779608521659
GND	64230598476.0	0.0	64230598476.0	1.0	0.7478086016567821	0.75539296745	0.4163515682930652	2.0184511376273377	2.1588586484	0.6244779608521662
RPI	63682267709.5	0.0	63682267709.5	1.0	0.25242956713695147	0.2549686374	0.13878057953160924	0.6774563726429632	0.72421469565	0.2081705395641671
TKT2_f	200320453501.5	0.0	200320453501.5	1.0	0.5116964247645601	0.5112199397999999	0.17416524610768386	0.7313830236948262	0.7758676744	0.20856443485506895
RPE_f	92971206611.5	0.0	92971206611.5	1.0	0.8110403835472616	0.8125680317499999	0.3071428936020739	1.5742893157129039	1.64621060465	0.45319535656857074
TKT1_f	160000922728.5	0.0	160000922728.5	1.0	0.4634205331282649	0.46422065935	0.1876317860146995	0.7402197010786769	0.7847887167500001	0.20711500376270192
TALA_f	222514267002.0	0.0	222514267002.0	1.0	1.0002341369425873	1.05622218945	0.38712026088417917	1.6240303212448042	1.6798460184000001	0.6643525363837027
r0408	566778949281.5	1.0	566778949281.5	0.0	1.2547865894009447	1.18164831915	0.749047078135461	1.0515615113943462	1.07047353185	0.5528714787619942
PDHm	999978723453.0	1.0	999978723453.0	0.0	28.089287147798522	28.07612118885	4.525626645812814	1.73445479899466	1.6902900603	0.5598894243516069
PCm	994310023147.0	1.0	994310023147.0	0.0	85.93746768273928	80.64631017845	41.39032223037562	8.096985294018074	7.27354874095	5.04069317526219
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	998949996063.0	1.0	998949996063.0	0.0	51.06680888215629	50.678893834600004	9.470814970357385	26.193058930012846	26.335402449900002	1.5717910795799774
ACONTm_f	199976830509.0	0.0	199976830509.0	1.0	10.892589648456303	9.3271669481	8.046390733316727	21.876615202522817	21.93848622805	9.91646783462185
ICDHxm	669684657037.5	1.0	669684657037.5	0.0	19.47718427811898	16.186058533649998	15.132612997921653	11.582273490863308	8.2088472502	11.170635465600952
ICDHym_f	31880055155.0	0.0	31880055155.0	1.0	6.917064351640333	6.38229611	4.544655307075602	49.437829240364586	49.267564436399994	23.349844214995205
AKGDm	183758702720.5	0.0	183758702720.5	1.0	7.154275272953973	6.65462402945	4.4544735247821485	11.423109185463248	11.56878559715	0.6065070198702756
SUCOAS1m_f	349740462219.0	0.0	349740462219.0	1.0	8.289750558472422	8.4748270995	3.3791138353070846	10.584444207107543	10.8839789573	4.683479913181256
SUCD1m	999988094005.0	1.0	999988094005.0	0.0	43.955931406221865	43.903882015700006	5.052125391718409	11.648524924553275	11.79633971765	0.6024572672342455
FUMm_f	904906040140.0	1.0	904906040140.0	0.0	179.2432683330488	184.18174506719998	62.249947690310684	79.16289603362749	78.73346300360001	36.643632035031686
MDHm_f	216702097541.0	0.0	216702097541.0	1.0	223.18093804506978	228.44277442645	93.56442749839415	450.838719065669	444.44107157015003	240.9566588697457
ME1m	975673863954.0	1.0	975673863954.0	0.0	61.650378391306575	54.9246867771	42.254537025894756	3.01978435808812	2.1765682271999998	2.8631694550253344
ME2m	722254555698.0	1.0	722254555698.0	0.0	7.687901931126598	6.6840641025	5.450564189579887	3.825065662627417	2.8260055244	3.425597810251035
ME2	960766299578.0	1.0	960766299578.0	0.0	27.533078055845202	25.9422174698	16.429664984694163	2.792900428359766	1.96353826235	2.7654231414884256
ACITL	729350287535.0	1.0	729350287535.0	0.0	21.686101879603424	21.46764153435	7.689006579626261	16.667178901327354	16.62885418755	1.477665476577644
FUM_f	991630061443.0	1.0	991630061443.0	0.0	112.0016773940461	108.92882513555	33.28935565700844	34.07742285873641	34.3652434497	17.352295845083734
MDH_f	728289578146.5	1.0	728289578146.5	0.0	230.63131807190825	232.45939678035	122.45442636592398	134.69066661369138	128.73076890599998	81.18980949894703
AKGMALtm_f	45469904088.0	0.0	45469904088.0	1.0	67.96002333810263	67.4815561032	31.485477370827024	268.2560586989844	264.31080036674996	119.58463775241003
ACONT	750998067006.5	1.0	750998067006.5	0.0	59.67360417003854	59.46207235525	20.132094255618313	44.216625964985205	43.8441922902	7.464868583721917
ICDHyr	750998067006.5	1.0	750998067006.5	0.0	59.67360417002827	59.46207235525	20.132094255617176	44.21662596498311	43.8441922902	7.464868583721705
PPA	984635392590.0	1.0	984635392590.0	0.0	23.266825343941342	22.404555126250003	8.728842895606105	6.597885394169872	6.3242009357499995	2.450006128458306
Complex1ROS	999868884932.0	1.0	999868884932.0	0.0	72.73572003883419	72.14152582575	13.948382761432057	23.803320814601424	24.0323873992	3.2124823265737117
FADH2ETC	999989381147.0	1.0	999989381147.0	0.0	59.68183479739352	57.926343352749996	12.173544508702223	15.15646437683376	14.54441700345	2.759321876737587
CYOR_u10mi	999987490995.0	1.0	999987490995.0	0.0	128.78077885972823	127.9686396061	16.29757392593205	37.76963847058553	37.88748466605	2.6466102066633823
CYOOm2i	999987490995.0	1.0	999987490995.0	0.0	64.39038942986402	63.9843198031	8.148786962965847	18.884819235292767	18.943742333049997	1.3233051033317655
ATPS4mi	999986132513.0	1.0	999986132513.0	0.0	221.69629221677724	218.14019464095	35.50511462144159	63.590388709351906	63.46878036905	7.086598437786858
GLUCYS	495153711753.5	8.379668111482568e-33	495153711753.5	1.0	0.04163858546366754	0.03403859595	0.032984963806106625	0.043471703426724066	0.034075250599999996	0.03643607661731334
GTHS	495153711753.5	8.379668111482568e-33	495153711753.5	1.0	0.041638585463663544	0.03403859595	0.03298496380610832	0.04347170342672729	0.034075250599999996	0.03643607661731529
SPODMm	999868884932.0	1.0	999868884932.0	0.0	1.8183930009708955	1.8035381456500001	0.348709569035833	0.595083020365076	0.600809685	0.08031205816433139
GTHPi	754986008791.0	1.0	754986008791.0	0.0	0.05193706942391033	0.0509866571	0.027917745425411457	0.027976541336287825	0.028145739	0.015289069755617899
GTHPm	999868884932.0	1.0	999868884932.0	0.0	1.8183930009708962	1.8035381456500001	0.3487095690358326	0.5950830203650772	0.600809685	0.0803120581643306
GDR	361427778285.0	0.0	361427778285.0	1.0	0.037637099537142164	0.033153386150000005	0.026266998489454962	0.05622597757740219	0.04986579055	0.03853134753452931
GTHOr	488149005902.0	1.421704648546562e-185	488149005902.0	1.0	0.04514693549413845	0.04009989685	0.031160617843512674	0.04791772283254642	0.04117046615	0.03539886041077115
GDRm	852572610677.5	1.0	852572610677.5	0.0	0.5672329448156955	0.4781049339	0.43193249117607574	0.12526862566403738	0.09830165495	0.1018777633592485
GTHOm	846233841977.0	1.0	846233841977.0	0.0	0.5461195967046018	0.46458912274999997	0.40819630150434844	0.13111996176093912	0.1102454779	0.10085307482181904
r0885	723987985460.5	1.0	723987985460.5	0.0	1.4100809189010466	1.24129898645	0.9773064399809612	0.6773888658799486	0.69275584275	0.2976346297431144
PYRt2m_f	967168503146.0	1.0	967168503146.0	0.0	110.15837135037884	105.67198278974999	41.961864318529166	33.99865781789804	32.3686746797	18.615793020871745
HMR_4964	775714758689.0	1.0	775714758689.0	0.0	81.35970604962274	80.8800037731	24.271897019036754	60.883804866310946	60.6950485859	8.15393081311556
r2420	959175903288.0	1.0	959175903288.0	0.0	114.67326889644163	116.25445049985001	32.303229386902245	53.943824305296246	54.03253484025	7.7897969184965445
ATPtm	999776885516.0	1.0	999776885516.0	0.0	135.75455747758377	136.26633993734998	21.579315869974057	55.4164400753388	55.235018147199995	6.719852684325
FUMtm_f	256534469094.0	0.0	256534469094.0	1.0	22.43793082352074	22.5402347335	10.345692579325139	39.62156710096068	37.823841453	21.156479193576473
CO2tm_f	559993337105.0	1.0	559993337105.0	0.0	166.7603867155112	166.46424274395002	68.90060135104798	151.92738047165545	152.21329110675	70.33883099849838
O2tm	999987440893.0	1.0	999987440893.0	0.0	66.20878243083199	65.77871665675	8.389257414776099	19.479902255657777	19.540107248349997	1.3682542265147395
r0801_f	408701922841.5	0.0	408701922841.5	1.0	10.191689831115841	10.4155126084	4.918584936126333	11.906857004078772	12.2128117997	5.46642053490716
THD1m	840407214308.0	1.0	840407214308.0	0.0	127.718236034361	111.09875083265	74.81040374769917	54.058953846099016	51.8403962048	17.679034259771985
H2Otm_f	120113483035.5	0.0	120113483035.5	1.0	7.03052018070631	6.2527364386	4.826513500196124	26.62566194491193	26.743338089749997	14.89499434504641
NH4tm_f	563207288291.0	1.0	563207288291.0	0.0	97.86288348274026	99.26377775435	47.82021911663205	87.0791151787785	86.953880683	48.55716305288193
HCO3E	729351331052.0	1.0	729351331052.0	0.0	18.975325279633417	18.784167564999997	6.727880031110055	14.58374748563467	14.55020764875	1.2929556074402995
HCO3Em	994237994838.0	1.0	994237994838.0	0.0	85.94166641091849	80.65056530705	41.390091528429096	8.173888812869547	7.3510999231500005	5.043030921910661
GLUN	816351240340.5	1.0	816351240340.5	0.0	13.891899666512325	10.255944740050001	12.618863864136767	3.3585611808357982	2.4834775373999998	2.9855732786719837
GLNS	878131017544.5	1.0	878131017544.5	0.0	15.752947274012756	12.337407319250001	12.642815859870314	3.5162175103503657	2.72204713935	3.008963971807957
GLUt2m	900219601182.5	1.0	900219601182.5	0.0	2.071876638390724	1.61440424855	1.7959181272694824	0.271703132905612	0.1913223169	0.26224767823105244
GLNtm_1	901145560611.0	1.0	901145560611.0	0.0	2.1829648275940228	1.61063329005	1.9922008062037853	0.26226776009720143	0.18192325804999998	0.28613936295607506
GLUNm	901145560613.5	1.0	901145560613.5	0.0	2.1829648275986515	1.6106332901	1.9922008062039283	0.2622677600971989	0.18192325804999998	0.2861393629560768
GLUPRT	9293515812.0	0.0	9293515812.0	1.0	2.6004225180600874e-05	2.66115e-05	2.376279503122694e-06	5.0239260626898926e-05	5.17316e-05	8.443153267817839e-06
PRAGSr	9293515812.0	0.0	9293515812.0	1.0	2.6004225180300876e-05	2.66115e-05	2.376279502828587e-06	5.0239260626898926e-05	5.17316e-05	8.443153267817839e-06
GARFT	9293515811.5	0.0	9293515811.5	1.0	2.600422518090087e-05	2.66115e-05	2.3762795033431215e-06	5.0239260624998916e-05	5.17316e-05	8.443153267410608e-06
PRFGS	9293515810.5	0.0	9293515810.5	1.0	2.6004225180700872e-05	2.66115e-05	2.3762795030888863e-06	5.0239260624998916e-05	5.17316e-05	8.443153267449696e-06
PRAIS	9293515811.5	0.0	9293515811.5	1.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	5.023926062539891e-05	5.17316e-05	8.443153267569777e-06
AIRCr	9293515811.5	0.0	9293515811.5	1.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	5.023926062539891e-05	5.17316e-05	8.443153267569777e-06
PRASCSi	9293515810.5	0.0	9293515810.5	1.0	2.6004225180600874e-05	2.66115e-05	2.376279503031429e-06	5.0239260625598907e-05	5.17316e-05	8.443153268061163e-06
ADSL2r	9293515810.0	0.0	9293515810.0	1.0	2.600422518140087e-05	2.66115e-05	2.3762795034678907e-06	5.02392606252989e-05	5.17316e-05	8.443153267550209e-06
AICART	9293515813.5	0.0	9293515813.5	1.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	5.023926062679891e-05	5.17316e-05	8.443153268480927e-06
IMPC	9293515813.5	0.0	9293515813.5	1.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	5.023926062679891e-05	5.17316e-05	8.443153268480927e-06
ADSS	9293578212.0	0.0	9293578212.0	1.0	1.5398665030800195e-05	1.57583e-05	1.4071377614723428e-06	2.9749658714800163e-05	3.06334e-05	4.999694286093745e-06
ADSL1r	9293578215.0	0.0	9293578215.0	1.0	1.5398665031300195e-05	1.57583e-05	1.407137761658727e-06	2.9749658715700163e-05	3.06334e-05	4.999694285459595e-06
IMPDH2	9293428924.0	0.0	9293428924.0	1.0	1.0605560161000183e-05	1.08532e-05	9.691417253610199e-07	2.0489601897598856e-05	2.10982e-05	3.4434590689733276e-06
GMPS	534702108181.5	1.0	534702108181.5	0.0	6.166973952699962e-06	6.4044e-06	2.937362913203647e-06	6.182700953899749e-06	5.4108e-06	4.337701089505863e-06
GMPS2	53101661044.5	0.0	53101661044.5	1.0	4.438586107399985e-06	4.1161e-06	2.898722820103942e-06	1.430690090079991e-05	1.46708e-05	5.036996904410458e-06
GK1	9293428925.5	0.0	9293428925.5	1.0	1.0605560161100182e-05	1.08532e-05	9.691417254436037e-07	2.0489601897598856e-05	2.10982e-05	3.4434590689733276e-06
RNDR2	9293420554.5	0.0	9293420554.5	1.0	2.281295981999907e-06	2.3346e-06	2.0846597971633403e-07	4.407390635200006e-06	4.5383e-06	7.407009980247177e-07
ADK1	984635473578.5	1.0	984635473578.5	0.0	23.266812530413265	22.404543235	8.728842898268844	6.597860638777076	6.324175653599999	2.450005938268573
RNDR1	9293427793.0	0.0	9293427793.0	1.0	3.0384244090999727e-06	3.1094e-06	2.776528476702083e-07	5.870138440200091e-06	6.0445e-06	9.86528729070827e-07
CBPS	260147891056.5	0.0	260147891056.5	1.0	1.0025437597999723e-05	9.5188e-06	6.217866404114007e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
ASPCT	260147891051.0	0.0	260147891051.0	1.0	1.0025437597799723e-05	9.5188e-06	6.217866404138283e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
DHORTS	260147891064.0	0.0	260147891064.0	1.0	1.0025437598199723e-05	9.5188e-06	6.21786640389847e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
DHORD9	260147891067.5	0.0	260147891067.5	1.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
ORPT	260147891067.5	0.0	260147891067.5	1.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
OMPDC	260147891067.5	0.0	260147891067.5	1.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	1.9319880030800855e-05	1.826285e-05	1.1752811614108665e-05
UMPK	22178782327.5	0.0	22178782327.5	1.0	2.0641714832500675e-05	2.08957e-05	3.682553892113813e-06	3.995467313960069e-05	4.0008250000000004e-05	8.840232068256015e-06
RNDR4	1059976386.0	0.0	1059976386.0	1.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
TMDS	1059976386.0	0.0	1059976386.0	1.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
URIDK2r	1059976386.0	0.0	1059976386.0	1.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	5.8291725935999755e-06	6.0023e-06	9.796440976257247e-07
