	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_ptrcOUT_e	9886204984.0	1.0	9886204984.0	0.0	0.15397874346437618	0.16243093418063625	0.06111574122374428	0.014895777607265195	0.01165464615604885	0.0124207848159764
EX_biomassx	9985989198.0	1.0	9985989198.0	0.0	0.0004464089010812109	0.00045665940607205	7.078501100841108e-05	0.0002201602657298291	0.00022571623191305	2.5889913214439855e-05
EX_gthox_e	4315162550.0	0.0	4315162550.0	1.0	0.33506742433370257	0.34433837101144255	0.13812352608921086	0.44557467215445634	0.3791354637074942	0.3131198585732032
EX_2obut_e	9727437558.0	1.0	9727437558.0	0.0	0.2564028015694635	0.2406719177227338	0.1430642458146213	0.02645466650349031	0.0280599837572468	0.0064467062200010295
EX_crn_e	0.0	0.0	0.0	1.0	3.666412695069005e-17	-8.327382905664181e-18	1.7866081315918413e-16	2.922036862824865	3.0174916131999163	1.4868295814352865
EX_val__L_e_r	9723761720.0	1.0	9723761720.0	0.0	0.23742795436250072	0.24635625167274244	0.05524567233131348	0.10752899299288626	0.11028041205656891	0.028139687143009205
EX_spmd_e	1652728481.0	0.0	1652728481.0	1.0	0.0027799159619393134	0.00246920188078255	0.0018892451110872849	0.013268377838830787	0.0101506908090303	0.011375019561502712
EX_sprm_e	167731045.0	0.0	167731045.0	1.0	0.0020993841388336583	0.0020480887392468	0.0011900830556334304	0.032106171546397826	0.031987781818028055	0.016568947584852785
EX_5mthf_e	44903908.0	0.0	44903908.0	1.0	0.00016669010520313604	0.00017103610524095	4.021793422256683e-05	0.0008988417587627495	0.00095232892564925	0.00026819662055813445
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.9220368628249513	3.0174916132001255	1.4868295814353107
EX_thbpt_e_r	8942311631.0	1.0	8942311631.0	0.0	4.2456774204852925e-05	4.33889141756219e-05	1.8133885097247204e-05	1.5042870572136318e-05	1.3304924070147444e-05	1.0803349925587633e-05
EX_CE2705_e	8942311631.0	1.0	8942311631.0	0.0	4.2456774204852925e-05	4.33889141756219e-05	1.8133885097247204e-05	1.5042870572136318e-05	1.3304924070147444e-05	1.0803349925587633e-05
EX_crtn_e	7358959270.0	1.0	7358959270.0	0.0	0.0571640081992517	0.05148201665675605	0.031137387657913566	0.03201512180833774	0.03068380521899365	0.018564537909472524
EX_his__L_e_r	7579431024.0	1.0	7579431024.0	0.0	0.14193247925400387	0.15345613035639938	0.04567558885470133	0.0967174780915881	0.09748891976202426	0.04867524226881519
EX_lys__L_e_r	1937798270.0	0.0	1937798270.0	1.0	0.004255980878978456	0.00445331426080865	0.0019459305222341624	0.008450185822409289	0.0091896389073308	0.003877213395368494
EX_carn_e_r	293030211.0	0.0	293030211.0	1.0	5.254727005717929	5.062979462463633	1.2372523917140168	8.096625586481691	8.119458831960827	0.5938170435414827
EX_csn_e_r	1622312930.0	0.0	1622312930.0	1.0	1.2875133424054515	0.9905842376490381	1.1191600462384093	5.932724012984243	4.442058447783515	5.345756794069433
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	9262744305.0	1.0	9262744305.0	0.0	0.19764612645864402	0.19703869495600307	0.057276680661309226	0.0863856524638132	0.08255863838473795	0.0481559941641132
EX_tcyntc	7833354144.0	1.0	7833354144.0	0.0	0.09804188302845578	0.08746854743700955	0.06914148577076623	0.03574675875597958	0.02621828766609785	0.031183893275272538
EX_tcynt_e	7441628922.0	1.0	7441628922.0	0.0	0.09960424343019068	0.09657008906620554	0.060619510708959476	0.050638893707833366	0.038475172806074404	0.04287220738321524
EX_so3_e	1537731592.0	0.0	1537731592.0	1.0	0.07785842698522688	0.0826438640919123	0.022750582431398894	0.15225830292632306	0.14690952785161354	0.06726026549018639
EX_thr__L_e_r	9577322411.0	1.0	9577322411.0	0.0	0.24178018744203245	0.22428230761042625	0.14039669297002672	0.024808142285281855	0.0264023251432207	0.006508056408440655
EX_trp__L_e_r	6711566260.0	1.0	6711566260.0	0.0	0.012190525573884963	0.01162418746605335	0.008368863759617998	0.007012218654458388	0.0069578480155221	0.002656611117686352
EX_anth_e	7883092530.0	1.0	7883092530.0	0.0	0.0121845856461811	0.0116177985177476	0.008368876093659182	0.004181364539574644	0.004248158849595051	0.0025006815546550144
EX_tyr__L_e_r	6034210886.0	1.0	6034210886.0	0.0	2.906944579829458e-05	2.738405233618283e-05	1.7188306450202615e-05	2.226533621232546e-05	2.4287592845534704e-05	1.1779735459833874e-05
EX_cystinex_r	4890471791.0	1.087933688410032e-17	4890471791.0	1.0	0.17552631008971234	0.1799377537663434	0.020198927797624423	0.1770358932873871	0.18070173125758376	0.018173261689258022
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.872819763514055	12.025721300055555	0.5445047961921998	2.8052412168021426	2.9205706951060373	0.9023811789894157
EX_gthrd_e_r	4503107792.0	0.0	4503107792.0	1.0	0.6328666174795855	0.6504217674678775	0.2792860798688115	0.8187898758959486	0.6905672088796819	0.6203639508551089
EX_cmp_e_r	8089330426.0	1.0	8089330426.0	0.0	1.187267599050325e-05	1.17385515028383e-05	5.689865316646395e-06	5.84255504488358e-06	5.970743654099184e-06	2.959545848735133e-06
HEX1	2015417182.0	0.0	2015417182.0	1.0	5.531800832065406	4.762412657675887	2.700981043862027	15.175053007542887	11.431636243934873	12.425739509585197
G6PP	1774893456.0	0.0	1774893456.0	1.0	2.8473489009257436	2.0775675686275688	2.6749387190805525	12.867171418769667	9.12245644102138	12.384536151491261
PGI	2702535310.0	0.0	2702535310.0	1.0	0.6165652232912522	0.445116785906169	0.5642744317019195	1.1497089590252443	1.092007997769799	0.7047921842660296
PFK	1932514606.0	0.0	1932514606.0	1.0	3.9720161899068316	3.1725079212929783	2.8742387518248975	13.402804616872368	10.140756263447606	11.254033193200733
FBP	1821568995.0	0.0	1821568995.0	1.0	2.9628427502329964	2.120611533518046	2.8126364416309446	12.564852150856913	9.296031687827707	11.221243533823792
FBA	5882403103.0	1.0	5882403103.0	0.0	1.0091734396738585	0.9949116609985116	0.5734642950887693	0.8379524660154941	0.7200160382950034	0.5830001703561866
TPI	5996425472.0	1.0	5996425472.0	0.0	1.9903759950643303	1.971703366709638	0.2548688966345634	1.8701079589079195	1.845319679454261	0.43747703111719405
GAPD	6990460491.0	1.0	6990460491.0	0.0	4.667657376031584	4.726833285904418	0.44021803148564514	4.100415417757458	4.088872736067901	0.8809489023732266
PGK	5999805191.0	1.0	5999805191.0	0.0	2.9580859957391663	3.152377174848437	1.3539339649762987	2.5069871338776513	2.428840250193411	1.3246122471657407
DPGM	5039524838.0	0.9988991141499578	5039524838.0	0.0011008861348904835	1.7095713802925099	1.4497380685334846	1.2968196772183016	1.5934282838796618	1.49172354710428	0.995476921454123
DPGase	5039524838.0	0.9988991141499578	5039524838.0	0.0011008861348904835	1.7095713802925467	1.4497380685334973	1.2968196772183058	1.5934282838796914	1.4917235471042902	0.9954769214541301
PGM_f	9976892192.0	1.0	9976892192.0	0.0	6.4095738845442956	6.427526456543452	1.098139787392617	2.697557827791706	2.8661934239954094	0.7172398544634103
ENO_f	3164859362.0	0.0	3164859362.0	1.0	6.333959952144863	6.5021366234642475	0.765649333409527	7.934907822046144	8.17946084820301	2.99408087601189
PYK	0.0	0.0	0.0	1.0	4.421375576434597	4.4656968791658	0.4901540057638765	23.739876663740716	21.60806952592428	8.899466291032002
LDH_L	8049516473.0	1.0	8049516473.0	0.0	4.550033102934031	4.647309009379306	0.3792861601997253	3.7498449992281357	3.765044228673406	0.7817650683902033
r0407	4803574773.0	1.4062136759438013e-52	4803574773.0	1.0	0.9812025553974911	0.9710261023357771	0.5291593872607775	1.0321554928924943	0.9934867552343973	0.5784557864812099
PRPPS	17504452.0	0.0	17504452.0	1.0	0.007047701154027929	0.0072999459933377	0.0018988223676287335	0.07751354313921695	0.07826236945835295	0.030948066336978542
G6PDH2r	8247596113.0	1.0	8247596113.0	0.0	2.0677638588024876	2.1983384597295554	0.5806389566357778	1.158112042963336	1.093965844281327	0.7492148718908984
PGL	8247596113.0	1.0	8247596113.0	0.0	2.0677638588025005	2.198338459729552	0.580638956635779	1.1581120429633396	1.093965844281327	0.749214871890899
GND	8247596113.0	1.0	8247596113.0	0.0	2.0677638588025093	2.1983384597295745	0.5806389566357879	1.1581120429631888	1.0939658442811702	0.7492148718908858
RPI	7901146642.0	1.0	7901146642.0	0.0	0.6939530870447813	0.7373592839951877	0.1934430806843175	0.4377130430805976	0.41626468131488226	0.24778472948604605
TKT2_f	7784646736.0	1.0	7784646736.0	0.0	0.7505622039321092	0.7855495151239571	0.1891444651307142	0.5065366755278345	0.4859005374862253	0.2500345367447659
RPE_f	8770956335.0	1.0	8770956335.0	0.0	1.610166808138468	1.6606182556053364	0.43653978596904514	0.8105573732257678	0.7687443067118527	0.49967769032759707
TKT1_f	8132047324.0	1.0	8132047324.0	0.0	0.748820717633033	0.7867590873436747	0.19732028113857208	0.4594577017486477	0.4397835305208986	0.25203887056484
TALA_f	4195169041.0	0.0	4195169041.0	1.0	1.6443476331614304	1.7093803079030305	0.646055387437841	1.9828344344403586	1.9257545530568567	1.0818088248416102
r0408	4803574773.0	1.4062136759438013e-52	4803574773.0	1.0	0.9812025553974983	0.9710261023357762	0.5291593872607776	1.0321554928924956	0.9934867552344245	0.5784557864812135
PDHm	377194.0	0.0	377194.0	1.0	1.7320694151873701	1.68879195654657	0.5789705027440081	9.464987705048028	9.58967978131978	1.7611624219760333
PCm	12904718.0	0.0	12904718.0	1.0	8.095040750323415	7.296351099044616	5.088269669784475	52.11711146283314	49.24278815303828	18.25895231723744
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21.988786638155815	19.80578189991462	8.847087044483802
CSm	9602129018.0	1.0	9602129018.0	0.0	26.305142663175747	26.403126001535224	1.5114573894465533	18.63875816898837	18.269212277003056	3.644330854312651
ACONTm_f	8685185013.0	1.0	8685185013.0	0.0	23.244103499319415	23.553752594307923	9.515985617433243	10.99581588140621	11.800665457242928	4.24453055378899
ICDHxm	2296297063.0	0.0	2296297063.0	1.0	11.678382967414905	8.162575802043722	11.979616853890638	22.682937488098023	22.3420417374585	11.993941685377775
ICDHym_f	7846911416.0	1.0	7846911416.0	0.0	50.613123950565864	51.72050902403369	23.139213729612376	27.041564611325626	25.43013684032811	16.524993487990336
AKGDm	816172452.0	0.0	816172452.0	1.0	11.463728925778373	11.60277311015879	0.5744153922972698	15.156614355799556	15.176900242278494	2.5921947644993546
SUCOAS1m_f	1189042469.0	0.0	1189042469.0	1.0	10.05190242706153	10.088491325648185	4.721077750841982	16.987366494869057	17.07572180321049	3.181375334388359
SUCD1m	1796039.0	0.0	1796039.0	1.0	11.701031368254684	11.843472374822586	0.5733329450300249	21.108155994376233	21.248366622489684	2.524258636100035
FUMm_f	2039761422.0	0.0	2039761422.0	1.0	65.9791854069903	61.72580744400142	36.04605121191344	139.440816874641	142.17877068046386	73.14761464743756
MDHm_f	6398309988.0	1.0	6398309988.0	0.0	480.9048372294411	486.45769086888424	254.36355457807704	359.69448522836393	361.0060134920049	158.072451898502
ME1m	1259617894.0	0.0	1259617894.0	1.0	3.0332492374464213	2.1541596803905483	2.923548086004156	18.61576027269797	13.849765322482595	15.763839386888039
ME2m	3031682721.0	0.0	3031682721.0	1.0	3.699846923422951	2.7811434473443226	3.160529297402649	5.726100849931456	5.66725651340321	3.0010201498234363
ME2	1318402092.0	0.0	1318402092.0	1.0	2.961725860950655	1.9904514826654953	3.206203860222309	12.315225678174679	10.594212701392664	8.845733406142598
ACITL	9992974926.0	1.0	9992974926.0	0.0	16.834937761005513	16.80015555062065	1.4989359751722522	4.683844277527489	4.229731950612566	2.836009884148008
FUM_f	208296607.0	0.0	208296607.0	1.0	39.524629005941705	41.60932280938087	17.473741342185164	117.52453533008358	115.32041959037079	35.665386488761364
MDH_f	3605139348.0	0.0	3605139348.0	1.0	159.10610459292067	158.98384456577475	76.494300380492	209.46922371561834	212.31040161174795	106.64623986134575
AKGMALtm_f	5109447914.0	1.0	5109447914.0	1.1476797109443214e-17	234.42101805397877	238.27481826510788	108.89505302899963	232.00541426535003	230.56629422974152	122.76453049433904
ACONT	9999751105.0	1.0	9999751105.0	0.0	44.37139788324761	44.026757447607416	7.989767893732624	7.1917846477200245	7.01519003585189	3.6771966913578815
ICDHyr	9999751105.0	1.0	9999751105.0	0.0	44.371397883244214	44.026757447602535	7.98976789373336	7.191784647720018	7.015190035851921	3.6771966913578873
PPA	185791568.0	0.0	185791568.0	1.0	6.606241846591692	6.331777375477756	2.4749269408944947	23.840009259728856	22.89667367389251	9.55804220104814
Complex1ROS	98772619.0	0.0	98772619.0	1.0	23.891742955410777	24.107953541400803	3.1489346595394	51.75579035319115	52.285555150654446	10.996948129062508
FADH2ETC	25425742.0	0.0	25425742.0	1.0	15.251469233985492	14.685923432493185	2.608669560705411	37.25281316216085	35.857004857320774	9.967432396784528
CYOR_u10mi	422.0	0.0	422.0	1.0	37.94864369201769	38.073633679458	2.616379661540002	86.42082198009727	86.78690083571209	10.122059698613096
CYOOm2i	422.0	0.0	422.0	1.0	18.974321846008856	19.036816839729088	1.3081898307699988	43.210410990048636	43.393450417856045	5.061029849306547
ATPS4mi	866.0	0.0	866.0	1.0	63.78537631220746	63.745578137985135	7.247676130212023	160.55324858021777	160.94385220843583	20.77704986327228
GLUCYS	3041896936.0	0.0	3041896936.0	1.0	0.03726823118781461	0.030706809589828597	0.02913680067086661	0.07235946841303578	0.06372659148611455	0.05345408367441211
GTHS	3041896936.0	0.0	3041896936.0	1.0	0.03726823118781803	0.03070680958982695	0.02913680067086689	0.0723594684130356	0.06372659148611465	0.053454083674412206
SPODMm	98772619.0	0.0	98772619.0	1.0	0.5972935738852724	0.6026988385350247	0.07872336648848914	1.2938947588297207	1.307138878766307	0.27492370322657683
GTHPi	6289399536.0	1.0	6289399536.0	0.0	0.024869736992017326	0.0234598538811764	0.015470491726231486	0.018169224381819324	0.014943926116513	0.014209555212158623
GTHPm	98772619.0	0.0	98772619.0	1.0	0.5972935738852752	0.6026988385350251	0.07872336648848917	1.2938947588297376	1.3071388787663203	0.274923703226574
GDR	5165338807.0	1.0	5165338807.0	7.485287054194943e-38	0.05425000752092948	0.04484912801032525	0.041790456852836416	0.05012567262048394	0.0438559403847152	0.036336715351262504
GTHOr	4082415710.0	0.0	4082415710.0	1.0	0.0445970785023305	0.039607098818068495	0.03145396889674794	0.05651721633725082	0.05239695739866175	0.03674955067843234
GDRm	2362832975.0	0.0	2362832975.0	1.0	0.14489477967392203	0.1138389236377331	0.12004369615371135	0.4194304968309838	0.3414590994901252	0.33727296169864684
GTHOm	1646233827.0	0.0	1646233827.0	1.0	0.11733136987764972	0.0977772893235473	0.09035375224059268	0.428889589844278	0.38824489845824917	0.30073728069877687
r0885	4315162550.0	0.0	4315162550.0	1.0	0.6701348486673881	0.6886767420226526	0.27624705217845197	0.8911493443089146	0.7582709274149572	0.6262397171464046
PYRt2m_f	201863452.0	0.0	201863452.0	1.0	29.375631270260733	28.410795766803176	15.849182968504556	112.56045607577319	110.70339330897224	42.39387073473556
HMR_4964	9999990885.0	1.0	9999990885.0	0.0	61.20633564425011	61.07389059599562	8.70242252172592	11.875628925247314	11.748227276058223	4.729445844349212
r2420	1119366013.0	0.0	1119366013.0	1.0	53.97292784415151	54.04541487431095	8.168855009988887	92.08366431348665	92.86832292787952	29.710829641357233
ATPtm	192530812.0	0.0	192530812.0	1.0	55.599994680536405	55.344311095957146	6.864151289088566	108.41246412221389	109.23177950930906	24.20988424826751
FUMtm_f	1276932505.0	0.0	1276932505.0	1.0	52.40552348641642	55.07390218495392	18.797302188015404	134.12903626518178	135.6459945246001	64.77431263874685
CO2tm_f	2605374132.0	0.0	2605374132.0	1.0	140.01660614764708	133.50586423600242	73.51596071578685	202.34797047005077	211.34968111754932	63.19559334409287
O2tm	457.0	0.0	457.0	1.0	19.57161541989398	19.633686343726296	1.3549310159298313	44.504305748877215	44.69418408254773	5.212154762262801
r0801_f	65046012.0	0.0	65046012.0	1.0	12.257674356511771	12.9957990785426	5.806744914620054	30.65431962635776	31.133244164600118	4.9894835405678775
THD1m	9690484442.0	1.0	9690484442.0	0.0	54.464537185700586	52.25014419006105	18.284032927161054	22.243427583247176	23.51148351733427	8.277035679452656
H2Otm_f	9520436350.0	1.0	9520436350.0	0.0	31.4968686561123	32.74593397190659	13.063932302243478	6.779071227620913	5.664512718279474	5.112950264295966
NH4tm_f	4523989528.0	6.611016066434233e-298	4523989528.0	1.0	81.95974340353341	79.44752158646392	41.63666595179848	87.30761025742147	91.27056866731257	41.531651337562664
HCO3E	9992974706.0	1.0	9992974706.0	0.0	14.730529910854036	14.70009773784694	1.3115660806355007	4.098348199236133	3.7009929807296404	2.4815107061097335
HCO3Em	13185777.0	0.0	13185777.0	1.0	8.185328879279936	7.389272912010488	5.090205759369211	52.14044866115042	49.2657246649253	18.257605434926145
GLUN	1665908367.0	0.0	1665908367.0	1.0	3.2237278781653878	2.4262052240024303	2.767309139565658	15.419981284142763	11.57251667466407	13.729635834970377
GLNS	567125844.0	0.0	567125844.0	1.0	3.288162981770651	2.578959067475579	2.743140317253886	19.96822525321151	16.478964541131674	14.064886465497795
GLUt2m	2226263194.0	0.0	2226263194.0	1.0	0.2958199853099553	0.2036801874074477	0.2751854362601654	0.9519119650959009	0.7229487475950849	0.8299256436271941
GLNtm_1	1988651336.0	0.0	1988651336.0	1.0	0.26693196861610763	0.18557414337089925	0.29387326419629833	0.9277084792724355	0.7071620766645259	0.8121062099780638
GLUNm	1988651336.0	0.0	1988651336.0	1.0	0.26693196861611096	0.1855741433708761	0.29387326419629944	0.9277084792724486	0.707162076664549	0.8121062099780655
GLUPRT	9985989198.0	1.0	9985989198.0	0.0	5.0366522084636535e-05	5.152304910984916e-05	7.986388339466976e-06	2.4839802187962917e-05	2.5466659688156067e-05	2.9210552659289856e-06
PRAGSr	9985989198.0	1.0	9985989198.0	0.0	5.036652208464367e-05	5.152304910982861e-05	7.986388339451633e-06	2.4839802186627807e-05	2.5466659686538892e-05	2.9210552658904676e-06
GARFT	9985989198.0	1.0	9985989198.0	0.0	5.036652208204554e-05	5.15230491033251e-05	7.98638834131368e-06	2.483980218915334e-05	2.5466659688848026e-05	2.921055265786355e-06
PRFGS	9985989198.0	1.0	9985989198.0	0.0	5.036652208203253e-05	5.152304910334627e-05	7.986388341339984e-06	2.483980218915338e-05	2.5466659688848124e-05	2.9210552657863406e-06
PRAIS	9985989198.0	1.0	9985989198.0	0.0	5.0366522082057726e-05	5.1523049104188124e-05	7.986388341755217e-06	2.483980218915347e-05	2.546665968884818e-05	2.921055265786329e-06
AIRCr	9985989198.0	1.0	9985989198.0	0.0	5.0366522082057746e-05	5.152304910418818e-05	7.986388341755235e-06	2.4839802189153564e-05	2.5466659688848425e-05	2.921055265786306e-06
PRASCSi	9985989198.0	1.0	9985989198.0	0.0	5.036652208230656e-05	5.152304910435897e-05	7.98638834190058e-06	2.4839802189153392e-05	2.5466659688848087e-05	2.921055265786341e-06
ADSL2r	9985989198.0	1.0	9985989198.0	0.0	5.0366522083123016e-05	5.152304910520841e-05	7.986388341751894e-06	2.4839802189153612e-05	2.5466659688848473e-05	2.9210552657863114e-06
AICART	9985989198.0	1.0	9985989198.0	0.0	5.0366522084877905e-05	5.1523049106309135e-05	7.986388341579198e-06	2.4839802189153385e-05	2.5466659688848165e-05	2.9210552657863194e-06
IMPC	9985989198.0	1.0	9985989198.0	0.0	5.036652208487815e-05	5.152304910630931e-05	7.986388341579245e-06	2.4839802189153527e-05	2.5466659688848242e-05	2.92105526578633e-06
ADSS	9985989186.0	1.0	9985989186.0	0.0	2.9825016503711033e-05	3.050986653537404e-05	4.729216060730499e-06	1.470912752711825e-05	1.5080327194228953e-05	1.7297309911826135e-06
ADSL1r	9985989186.0	1.0	9985989186.0	0.0	2.982501650377025e-05	3.050986653519136e-05	4.729216060952653e-06	1.470912752711838e-05	1.5080327194229174e-05	1.7297309911825744e-06
IMPDH2	9985989202.0	1.0	9985989202.0	0.0	2.054150557937813e-05	2.101318257005195e-05	3.257172281074963e-06	1.0130674657641891e-05	1.038633248685538e-05	1.1913242751099502e-06
GMPS	3859342664.0	0.0	3859342664.0	1.0	4.8514745433879366e-06	4.286665432182992e-06	3.2916309565855285e-06	5.8205907391702504e-06	5.6800550535743e-06	2.636305059508688e-06
GMPS2	9721202214.0	1.0	9721202214.0	0.0	1.5690031035960647e-05	1.6179330978380244e-05	4.5506883149196636e-06	4.310083918471977e-06	4.4644669742216e-06	2.413862825541557e-06
GK1	9985989202.0	1.0	9985989202.0	0.0	2.0541505579348964e-05	2.1013182569898297e-05	3.2571722810170208e-06	1.0130674657686352e-05	1.0386332492318483e-05	1.1913242745170637e-06
RNDR2	9985989198.0	1.0	9985989198.0	0.0	4.4185553029020725e-06	4.520014801301647e-06	7.0063003896131e-07	2.1791463101942785e-06	2.234139263476004e-06	2.5625836099651904e-07
ADK1	185790624.0	0.0	185790624.0	1.0	6.606217028488215	6.3317530697169495	2.4749268751702354	23.83999701991823	22.896661268026953	9.558042235573968
RNDR1	9985989198.0	1.0	9985989198.0	0.0	5.885008542954056e-06	6.020140950248029e-06	9.331588001240069e-07	2.90237278311694e-06	2.9756170853105663e-06	3.4130672590595516e-07
CBPS	7982674910.0	1.0	7982674910.0	0.0	1.865039233619398e-05	1.8102572865954188e-05	1.0565209017712551e-05	7.98240542303736e-06	7.3136099151766125e-06	5.388676799149873e-06
ASPCT	7982674910.0	1.0	7982674910.0	0.0	1.865039233621403e-05	1.8102572865951396e-05	1.0565209017705875e-05	7.98240542303766e-06	7.31360991517647e-06	5.3886767991498825e-06
DHORTS	7982674910.0	1.0	7982674910.0	0.0	1.8650392336214345e-05	1.810257286595198e-05	1.0565209017705822e-05	7.982405423037706e-06	7.313609915176691e-06	5.388676799149891e-06
DHORD9	7982674910.0	1.0	7982674910.0	0.0	1.8650392336214087e-05	1.810257286595147e-05	1.0565209017705868e-05	7.982405423037628e-06	7.313609915176538e-06	5.388676799149883e-06
ORPT	7982674910.0	1.0	7982674910.0	0.0	1.865039233621435e-05	1.8102572865952006e-05	1.0565209017705819e-05	7.982405423037628e-06	7.3136099151765295e-06	5.388676799149888e-06
OMPDC	7982674910.0	1.0	7982674910.0	0.0	1.865039233621433e-05	1.8102572865951992e-05	1.0565209017705816e-05	7.982405423037616e-06	7.31360991517655e-06	5.388676799149869e-06
UMPK	9927622577.0	1.0	9927622577.0	0.0	3.947104376735345e-05	3.912248311460001e-05	8.15203126441216e-06	1.947917791803759e-05	1.925873115799954e-05	3.780940482911626e-06
