	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_CE2705_e	9997113559.0	1.0	9997113559.0	0.0	3.823297738155007e-05	3.903846277022367e-05	3.5650684696872163e-06	1.1148608929096923e-05	1.0505278859874017e-05	6.948558275768634e-06
EX_crtn_e	6688712245.0	1.0	6688712245.0	0.0	0.052372755254086384	0.05372323861965865	0.02550432873993595	0.03922937893025005	0.0285632806387044	0.03583735788094208
EX_his__L_e_r	5282224276.0	1.0	5282224276.0	3.058326066921341e-106	0.09331244741425561	0.09911121378131835	0.037551601814784175	0.08915535115319997	0.08930299035707884	0.05745930742009674
EX_lys__L_e_r	120910201.0	0.0	120910201.0	1.0	0.009523173323579883	0.009306310219056549	0.005903386330888112	0.1687251561358572	0.1824410464637068	0.06925057568112149
EX_carn_e_r	9999782105.0	1.0	9999782105.0	0.0	22.385471149499818	22.574148343433578	2.935082955261194	7.3027175899911345	7.186080456208238	2.7981389556352263
EX_csn_e_r	4957969749.0	0.0005656833935952447	4957969749.0	0.999434316760716	11.445373385342045	9.220623525139029	9.153670964846752	9.71519796121767	9.379438891380353	3.543717724417137
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.04072488283228136	0.04221469130969565	0.007629769724457427	0.0	0.0	0.0
EX_cyan_e_r	4836664960.0	5.463824191453664e-37	4836664960.0	1.0	0.10444265649275354	0.1034725995662913	0.041398449194834486	0.11367940743594737	0.1015718418148211	0.059163719973636286
EX_tcyntc	4366442065.0	0.0	4366442065.0	1.0	0.04519133937386701	0.039109704007561696	0.0331704204467625	0.059601248315256136	0.04701680173059605	0.05137208916819448
EX_tcynt_e	5493947930.0	1.0	5493947930.0	0.0	0.059251317118887654	0.05534135458169365	0.03906246995849698	0.05407815912069004	0.0457145625581383	0.04159293894807082
EX_so3_e	109460437.0	0.0	109460437.0	1.0	0.03140421116643923	0.0313033203473224	0.01063151530053882	0.20026592943225485	0.21008620026687205	0.06350022849247378
EX_thr__L_e_r	73903374.0	0.0	73903374.0	1.0	0.010887531712792501	0.01120328306352935	0.0029891350912864224	0.4959986563435274	0.5530744485114665	0.22778389029849908
EX_trp__L_e_r	9855629394.0	1.0	9855629394.0	0.0	0.02938220256331852	0.0303055204779889	0.009167260012300981	0.005608192095215751	0.00603359557650035	0.0026040162450465094
EX_anth_e	9841466678.0	1.0	9841466678.0	0.0	0.029123299509993664	0.03006848021327405	0.009153147727805526	0.005606160177143542	0.0060315395176104	0.0026040162764609733
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.3234255229983836e-05	1.3866530926858581e-05	6.970404420674277e-06
EX_cystinex_r	0.0	0.0	0.0	1.0	0.08174080212059845	0.08464035502217726	0.013711611060178918	0.18362373899566753	0.18757630397078165	0.014231577526656984
EX_3hydroxybutanoatex_r	9852974091.0	1.0	9852974091.0	0.0	9.256607171172938	8.636742316057028	4.4972403409586335	1.185071586006746	1.0103235121235266	0.7289000399558854
EX_gthrd_e_r	9883719146.0	1.0	9883719146.0	0.0	1.3808112752839294	1.2120681975707623	0.98888702528682	0.02637354415742816	0.02150923734610985	0.02110345123546223
EX_cmp_e_r	4994065052.0	0.32285935716023273	4994065052.0	0.6771406706428261	3.8219073470859724e-06	3.270486305212872e-06	2.756975154827113e-06	3.585227969859594e-06	3.5179467196089747e-06	1.9915951252420237e-06
HEX1	9890406129.0	1.0	9890406129.0	0.0	18.040527449960173	14.538856877801884	13.14815364953458	2.928810074373213	2.9144150645868856	0.19370950646946933
G6PP	9920204446.0	1.0	9920204446.0	0.0	15.072102623356237	11.565284801652549	13.146188759851425	0.1588688986828115	0.11628592733952939	0.14859465516786266
PGI	8366935653.0	1.0	8366935653.0	0.0	2.3501411796477916	2.403430845018458	0.6634443191847096	1.2950910526807131	1.2765501667091692	0.7912088628756574
PFK	7408644308.0	1.0	7408644308.0	0.0	1.6456116170076514	1.6385109322552265	0.7360122529643638	1.0120870959294193	0.9420061134067478	0.6193807563492384
FBP	6695560354.0	1.0	6695560354.0	0.0	0.25301501928367526	0.201999527402892	0.20591088492026152	0.15042532499451333	0.10239798436313245	0.14532080731401217
FBA	7122102617.0	1.0	7122102617.0	0.0	1.3925965977100117	1.3848835352474143	0.7147306227045753	0.8616617709348819	0.808731276977912	0.5857205743058249
TPI	7748854587.0	1.0	7748854587.0	0.0	2.758964766380549	2.8009589762182574	0.5604832057524003	2.2776610160769675	2.2667090174449984	0.2811607094877593
GAPD	7210513980.0	1.0	7210513980.0	0.0	5.7223413262265685	5.791959783209327	1.1045640410309874	5.046607013852397	5.044287031294836	0.33973587104352015
PGK	1720707756.0	0.0	1720707756.0	1.0	2.8494518323057894	2.589614183133821	1.8399517365872757	4.8902699469385364	4.89282031100247	0.3772191566581907
DPGM	9809983411.0	1.0	9809983411.0	0.0	2.8728894938893488	2.9184715210610572	1.5294340004745564	0.15633706691396182	0.1123842297222428	0.14990120182139713
DPGase	9809983411.0	1.0	9809983411.0	0.0	2.8728894938894363	2.9184715210610594	1.5294340004745277	0.1563370669139586	0.1123842297222431	0.14990120182139732
PGM_f	275802054.0	0.0	275802054.0	1.0	7.692308542238615	7.868950083555582	1.2722463746108734	21.191974371932332	21.98671135853389	6.782643928668441
ENO_f	547578698.0	0.0	547578698.0	1.0	7.141266784456778	7.30244866233427	1.3211522688248778	20.2666330262181	21.29352420868473	7.347046171693799
PYK	4484577551.0	0.0	4484577551.0	1.0	4.793344342396456	4.834312823677255	1.1418150142512413	4.991952506217468	4.988519213568747	0.34454060749505216
LDH_L	5875279962.0	1.0	5875279962.0	0.0	5.027618255588967	5.074465267885697	0.9348514700192313	4.845928752424657	4.891389643610834	0.20156298153954005
r0407	4696187455.0	9.337305971219546e-123	4696187455.0	1.0	1.366368168670526	1.3070185189661183	0.7270054088392319	1.4159992451420276	1.4343026053219508	0.6497595735253545
PRPPS	9932449577.0	1.0	9932449577.0	0.0	0.004984890459147173	0.0050852386545256	0.001495190854000571	0.0009531538910900349	0.0009097716287488	0.00045700615207386303
G6PDH2r	1895937388.0	0.0	1895937388.0	1.0	0.618220270581711	0.5588101827227119	0.4015412295553322	1.474808098985583	1.4876887834157266	0.7892717177842756
PGL	1895937388.0	0.0	1895937388.0	1.0	0.6182202706099676	0.5588101827780352	0.401541229551628	1.474808098985536	1.4876887834156052	0.7892717177842905
GND	1895937388.0	0.0	1895937388.0	1.0	0.6182202706373547	0.5588101827761363	0.401541229542345	1.474808098985831	1.4876887834162549	0.7892717177842986
RPI	1921455793.0	0.0	1921455793.0	1.0	0.2093966838476325	0.18947145123246278	0.13394560009124268	0.4922381355894804	0.4966395498237265	0.2630209227685142
TKT2_f	3620640899.0	0.0	3620640899.0	1.0	0.42905974623015974	0.42286445973974024	0.1630814750335602	0.5481906612902232	0.5542391029779904	0.2659173789939422
RPE_f	2856978820.0	0.0	2856978820.0	1.0	0.7887513585955762	0.7669605740888008	0.277521914710599	1.1692246069799057	1.1818070610959812	0.5406281325210992
TKT1_f	3010509067.0	0.0	3010509067.0	1.0	0.3787242442909204	0.3726955501067213	0.1563513439271129	0.5600406254486345	0.5689508351201331	0.27407827765185144
TALA_f	1353352521.0	0.0	1353352521.0	1.0	0.6793239561969749	0.5630373655855889	0.4603044553402842	1.8720467209643428	1.889308512129292	0.9199314131932279
r0408	4696187456.0	9.337323022517643e-123	4696187456.0	1.0	1.3663681686922067	1.307018518986473	0.7270054088401915	1.4159992451420262	1.4343026053219476	0.6497595735253563
PDHm	10000000000.0	1.0	10000000000.0	0.0	27.408329638433447	27.032547148484603	4.909063452873707	0.765058252098791	0.7471432681943919	0.331372890452587
PCm	9997041880.0	1.0	9997041880.0	0.0	90.62707623921666	86.34385083672487	40.34009358247405	1.6826275859172426	1.4442059456279235	1.1662394117278667
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	10000000000.0	1.0	10000000000.0	0.0	51.008896960593525	50.25853854355462	9.978732921243857	3.610578929586741	3.300593136333935	1.441638865766782
ACONTm_f	297015771.0	0.0	297015771.0	1.0	11.763788191269857	9.73824327545855	8.790766262346622	95.77589374244229	99.90272419294644	44.886838699718936
ICDHxm	9240249900.0	1.0	9240249900.0	0.0	21.826109289560424	17.67997411676918	16.117622191755988	3.190214654052785	2.3031463455843233	2.901715533164753
ICDHym_f	5717101674.0	1.0	5717101674.0	0.0	6.240345096503112	5.4830145399842065	4.394190602868856	4.7409768756225645	5.232519621984885	2.1790572060131814
AKGDm	9643967411.0	1.0	9643967411.0	0.0	7.85854153472749	7.215931352817126	4.586888000477544	0.848476448290941	0.6599480866099807	0.7305190621444513
SUCOAS1m_f	2674517577.0	0.0	2674517577.0	1.0	6.698620648717175	6.621362818700086	3.539373587897397	11.788258387193595	11.674945911328997	6.637026540669764
SUCD1m	10000000000.0	1.0	10000000000.0	0.0	43.644582893795494	43.45222683241556	5.236337719477803	1.138681978904742	0.9634244505753649	0.7294692030607105
FUMm_f	5267624130.0	1.0	5267624130.0	9.284848991567874e-96	160.60860722864194	160.0019642756256	58.34754112508406	154.58049524175198	150.45178348910042	73.3989913302086
MDHm_f	508032490.0	0.0	508032490.0	1.0	234.76385881257175	244.02285680512517	84.75278616795654	616.7168131651587	615.0862622209603	210.13850643748904
ME1m	9948754367.0	1.0	9948754367.0	0.0	64.64718979728723	57.39207227522021	43.68515912406171	0.7304246167594367	0.5443199470739242	0.6563420772162117
ME2m	9498310455.0	1.0	9498310455.0	0.0	10.376567830551657	9.99644373465153	6.372266259907262	1.0808486003827662	0.7897407644115674	1.0264769981469637
ME2	9976246044.0	1.0	9976246044.0	0.0	26.435420045882434	24.65490329571853	16.222911494228285	0.1577683729330529	0.11235804309033776	0.1490165463368435
ACITL	9970657854.0	1.0	9970657854.0	0.0	21.412104631662718	21.07029264521518	7.899029708461236	2.9317302106391487	2.8335397276825485	0.7749473623512833
FUM_f	9318834116.0	1.0	9318834116.0	0.0	108.19309309310881	107.41852448148336	29.135793830357667	38.99862394494403	30.55240609609992	32.30030638626424
MDH_f	2278258719.0	0.0	2278258719.0	1.0	259.46402505819293	260.28368583929836	125.06515821370066	409.62280922951265	450.8416116428722	159.59146217552757
AKGMALtm_f	786118174.0	0.0	786118174.0	1.0	76.70435636132943	76.82765834118865	35.74320637933952	353.2203471826387	380.69674841240453	172.0905050428647
ACONT	9975737625.0	1.0	9975737625.0	0.0	58.792450090967435	57.99823607961952	21.093408514289386	8.981699458471581	8.388253940826441	3.602900784326006
ICDHyr	9975737625.0	1.0	9975737625.0	0.0	58.79245009094959	57.99823607959516	21.093408514291074	8.981699458471667	8.388253940826694	3.6029007843260175
PPA	9999999537.0	1.0	9999999537.0	0.0	22.927356100432384	22.173986874166708	8.632208819286339	0.47835510521195057	0.45911954954163336	0.16702798866112126
Complex1ROS	10000000000.0	1.0	10000000000.0	0.0	73.15789232839869	72.59296481185453	13.805138885083108	1.949399982624335	1.9304669745049	0.4841158287638173
FADH2ETC	10000000000.0	1.0	10000000000.0	0.0	59.74725424407604	57.93036121413003	12.536159074019967	2.0221877883675026	1.9038524842057496	0.7933230076381476
CYOR_u10mi	10000000000.0	1.0	10000000000.0	0.0	129.2472621144154	127.75483906607795	17.60946822179269	3.8741245088745724	3.718875116102558	1.0353662543262856
CYOOm2i	10000000000.0	1.0	10000000000.0	0.0	64.6236310572087	63.877419533039046	8.804734110896279	1.9370622544372862	1.859437558051279	0.5176831271631428
ATPS4mi	10000000000.0	1.0	10000000000.0	0.0	225.22551505995787	221.277779547503	36.8551111792843	4.147977984190732	3.9485480380196023	1.5255716588218795
GLUCYS	7512101605.0	1.0	7512101605.0	0.0	0.0423495504641026	0.035061262873326796	0.03225118450709303	0.017286519221672684	0.01332519943433915	0.014883263448854319
GTHS	7512101605.0	1.0	7512101605.0	0.0	0.04234955046409769	0.03506126287333375	0.032251184507092426	0.01728651922167047	0.01332519943433255	0.014883263448854418
SPODMm	10000000000.0	1.0	10000000000.0	0.0	1.8289473082099748	1.8148241202962856	0.3451284721270702	0.04873499956560785	0.04826167436262635	0.01210289571909582
GTHPi	3009157467.0	0.0	3009157467.0	1.0	0.058578686993365284	0.0580850269892599	0.027965399478434835	0.0883429869026157	0.08717734422885695	0.04422816861319861
GTHPm	10000000000.0	1.0	10000000000.0	0.0	1.828947308209996	1.8148241202962887	0.3451284721270676	0.04873499956560787	0.04826167436262635	0.012102895719095862
GDR	2301555390.0	0.0	2301555390.0	1.0	0.04120121563609997	0.036845196779303604	0.027963486222961294	0.09030378619811456	0.08540452635262649	0.05528438397112335
GTHOr	3052953703.0	0.0	3052953703.0	1.0	0.04626850455891382	0.04136114820405175	0.031558553926546155	0.0869771865191282	0.0759846560989399	0.06226133996980579
GDRm	9799678719.0	1.0	9799678719.0	0.0	0.5565317095847789	0.4470101318862741	0.4390891120248636	0.013303910242547625	0.010744602612027549	0.011141184090851507
GTHOm	9828449442.0	1.0	9828449442.0	0.0	0.5608351857509253	0.489186151442961	0.41485164932964613	0.013601057633516525	0.011164681498911349	0.010894444795486019
r0885	9914577690.0	1.0	9914577690.0	0.0	1.423160825748044	1.2568430184063915	0.9942424476335189	0.0436600633790973	0.0407744449714242	0.0240808948032247
PYRt2m_f	9984209619.0	1.0	9984209619.0	0.0	105.35242327725572	101.63269725995788	39.12206410271383	17.942342411511	17.256657680176097	8.103887294283846
HMR_4964	9997271176.0	1.0	9997271176.0	0.0	80.20455472259681	79.05494111327477	25.498704638360145	11.913429669110423	11.205101145277988	4.258083066729532
r2420	9999894946.0	1.0	9999894946.0	0.0	115.00522429017089	116.04741954025722	31.75831961622319	2.219396581181585	2.031031204937916	1.3256004117499465
ATPtm	10000000000.0	1.0	10000000000.0	0.0	134.59437669574234	134.99579778713542	21.998162957976856	2.444984118653084	2.2607604125392537	1.2860410997692548
FUMtm_f	8879796689.0	1.0	8879796689.0	0.0	22.002402584016597	21.83742524782278	10.31349373667511	7.838036556402011	7.129285129919342	4.467938630609862
CO2tm_f	7788082464.0	1.0	7788082464.0	0.0	178.4163258180573	178.6680218657064	69.66437130079908	103.32286710068765	95.04662695553077	67.40783652842022
O2tm	10000000000.0	1.0	10000000000.0	0.0	66.45257836541577	65.71239216417855	9.050854048798866	1.9857972540029374	1.9077218507759333	0.5260697651394203
r0801_f	5546876369.0	1.0	5546876369.0	0.0	10.06181691159446	10.32088272418784	4.780547843364719	9.304476107422966	9.967047951721323	2.9004770615995605
THD1m	9862733304.0	1.0	9862733304.0	0.0	120.60149199415017	104.27577117400747	72.52446942795545	12.74860875387064	12.29847987402779	4.594503874323054
H2Otm_f	10000000000.0	1.0	10000000000.0	0.0	5.908486679442212	4.72307538082147	4.6535228689567045	0.0	0.0	0.0
NH4tm_f	3154676294.0	0.0	3154676294.0	1.0	83.07835407492104	77.38126432085205	49.43935077517504	116.85326515857456	118.18075128072287	49.64549591506081
HCO3E	9970657884.0	1.0	9970657884.0	0.0	18.73557621775873	18.436493774750385	6.911650453349345	2.565248801796391	2.4793395575323127	0.6780799180962969
HCO3Em	9997011563.0	1.0	9997011563.0	0.0	90.6310719533372	86.3472933612833	40.33993844885496	1.7029062625716689	1.4647227940275864	1.1671390877467207
GLUN	9677175236.0	1.0	9677175236.0	0.0	14.616220594985291	10.776863339107518	12.96190038153769	0.6168824002220904	0.616555304270606	0.1926207338818189
GLNS	9985043629.0	1.0	9985043629.0	0.0	16.37550574604266	12.694298573263506	12.887309896213631	0.14359589784875346	0.10775132461486805	0.13072794213000993
GLUt2m	9711041793.0	1.0	9711041793.0	0.0	1.9412497312802603	1.5578721540293414	1.610987766490874	0.0727503072270181	0.0519167669737292	0.07006662447093685
GLNtm_1	9511407355.0	1.0	9511407355.0	0.0	2.0850597697045314	1.5683878747493492	1.860614929704392	0.11430124920348318	0.0846574852276932	0.104386987762649
GLUNm	9511407355.0	1.0	9511407355.0	0.0	2.0850597697126467	1.5683878747596032	1.8606149297039902	0.11430124920354577	0.0846574852277654	0.10438698776264631
GLUPRT	9944030620.0	1.0	9944030620.0	0.0	2.598352813982094e-05	2.661958953153782e-05	2.43162370083337e-06	1.722930930862841e-05	1.736231008576065e-05	4.431717594275819e-07
PRAGSr	9944030620.0	1.0	9944030620.0	0.0	2.5983528140850547e-05	2.6619589531447e-05	2.4316237009091473e-06	1.72293093091337e-05	1.736231008678166e-05	4.431717594422816e-07
GARFT	9944030620.0	1.0	9944030620.0	0.0	2.5983528140623396e-05	2.6619589532937465e-05	2.43162370087383e-06	1.7229309309309828e-05	1.7362310087124578e-05	4.4317175945941086e-07
PRFGS	9944030620.0	1.0	9944030620.0	0.0	2.5983528140662177e-05	2.6619589532935927e-05	2.431623700930982e-06	1.7229309309309808e-05	1.7362310087124463e-05	4.431717594594151e-07
PRAIS	9944030620.0	1.0	9944030620.0	0.0	2.598352814052086e-05	2.6619589532235817e-05	2.4316237009380836e-06	1.7229309308702746e-05	1.736231008692276e-05	4.4317175943866586e-07
AIRCr	9944030620.0	1.0	9944030620.0	0.0	2.5983528140520712e-05	2.661958953223556e-05	2.431623700938067e-06	1.7229309308702485e-05	1.7362310086921913e-05	4.4317175943868116e-07
PRASCSi	9944030620.0	1.0	9944030620.0	0.0	2.5983528140996013e-05	2.6619589532762418e-05	2.431623700968418e-06	1.7229309308704904e-05	1.736231008669854e-05	4.4317175945733685e-07
ADSL2r	9944030620.0	1.0	9944030620.0	0.0	2.5983528141793135e-05	2.6619589532185178e-05	2.4316237009985465e-06	1.722930930650253e-05	1.7362310084848116e-05	4.431717595003032e-07
AICART	9944030620.0	1.0	9944030620.0	0.0	2.598352814227739e-05	2.661958953279687e-05	2.431623700978802e-06	1.7229309306313367e-05	1.7362310083464928e-05	4.4317175950277853e-07
IMPC	9944030620.0	1.0	9944030620.0	0.0	2.5983528142277384e-05	2.661958953279694e-05	2.431623700978796e-06	1.72293093064316e-05	1.7362310083196608e-05	4.4317175952295517e-07
ADSS	9944031777.0	1.0	9944031777.0	0.0	1.5386408031512425e-05	1.5763039412734694e-05	1.4399090489512584e-06	1.0202501095435543e-05	1.0281258865518636e-05	2.624284131502802e-07
ADSL1r	9944031777.0	1.0	9944031777.0	0.0	1.538640803273079e-05	1.5763039415737928e-05	1.4399090489853091e-06	1.0202501093801528e-05	1.0281258861877834e-05	2.6242841309093604e-07
IMPDH2	9944028914.0	1.0	9944028914.0	0.0	1.0597120109945412e-05	1.0856540769536815e-05	9.91714652244263e-07	7.026808213412852e-06	7.081051227398377e-06	1.807433462259393e-07
GMPS	5966317977.0	1.0	5966317977.0	0.0	5.9382431129024245e-06	6.199456303753076e-06	3.007408064136939e-06	5.135438302436756e-06	5.307128518319058e-06	1.055795206622637e-06
GMPS2	7650945084.0	1.0	7650945084.0	0.0	4.658876996948367e-06	4.292678993379465e-06	3.067334900872779e-06	1.8913699109760421e-06	1.7266447265038558e-06	1.0409631561486283e-06
GK1	9944028914.0	1.0	9944028914.0	0.0	1.0597120110020281e-05	1.0856540769576171e-05	9.917146522441792e-07	7.0268082134127975e-06	7.081051227398283e-06	1.807433462259383e-07
RNDR2	9944028914.0	1.0	9944028914.0	0.0	2.2794804922567106e-06	2.3352828543716427e-06	2.1332156099658532e-07	1.511492941401885e-06	1.5231608184967709e-06	3.8878575262920695e-08
ADK1	9999999537.0	1.0	9999999537.0	0.0	22.927343297116007	22.173974363936743	8.632208911716546	0.47834661547164464	0.4591109092054664	0.16702797500470634
RNDR1	9944028914.0	1.0	9944028914.0	0.0	3.036006396917334e-06	3.110328739212467e-06	2.841198360987568e-07	2.0131351229037147e-06	2.0286753960641584e-06	5.178180013043727e-08
CBPS	6668761364.0	1.0	6668761364.0	0.0	1.015835768779804e-05	9.980476724810843e-06	5.952259435998661e-06	6.737014075121636e-06	6.20959671586889e-06	4.184847030225572e-06
ASPCT	6668761364.0	1.0	6668761364.0	0.0	1.0158357687813848e-05	9.980476724993212e-06	5.952259435999655e-06	6.73701407512148e-06	6.2095967158687855e-06	4.184847030225594e-06
DHORTS	6668761364.0	1.0	6668761364.0	0.0	1.0158357688259462e-05	9.980476725937371e-06	5.95225943578107e-06	6.737014075121381e-06	6.209596715868823e-06	4.184847030225529e-06
DHORD9	6668761363.0	1.0	6668761363.0	0.0	1.0158357687643485e-05	9.980476724938763e-06	5.95225943598145e-06	6.73701407512138e-06	6.209596715868835e-06	4.184847030225521e-06
