	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_ile__L_e_r	10000000000.0	1.0	10000000000.0	0.0	4.36713715857623e-05	4.4027449470265617e-05	1.1455642382264856e-06	4.261513661617179e-06	4.333850155960557e-06	9.256914761786281e-07
EX_met__L_e_r	11061582.0	0.0	11061582.0	1.0	2.335903443347311e-05	2.354949473295381e-05	6.127417444734208e-07	0.00337498514177467	0.0034894216602547002	0.0015910115843955142
EX_gly_e_r	8484048326.0	1.0	8484048326.0	0.0	0.11444279925728075	0.10376776494185685	0.07599333486125281	0.030130430878401525	0.0306452043929418	0.01639994034512166
EX_phe__L_e_r	10000000000.0	1.0	10000000000.0	0.0	5.161678202400944e-05	5.1759555819330215e-05	6.6750814760712736e-06	5.490560986457945e-06	5.463489110431788e-06	1.4007035082728984e-06
EX_ser__L_e_r	9495075281.0	1.0	9495075281.0	0.0	0.12315121115358445	0.1138025483460247	0.078779955490754	0.012188933519073826	0.0094572858639983	0.010393483371565737
EX_ala__L_e_f	1094658075.0	0.0	1094658075.0	1.0	0.17452229714335285	0.12435165478044524	0.1669582544786681	1.1439272263564602	0.8332222565941697	1.0454262720589371
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.010369979438310204	0.010512269781342651	0.001096423117048671
EX_fol_e_r	63527341.0	0.0	63527341.0	1.0	0.0002729934125581947	0.000287841879331	7.835550063203742e-05	0.001418120130461892	0.00146459611277515	0.0004388190015645781
EX_urea_e	7139783587.0	1.0	7139783587.0	0.0	0.05838375318609682	0.050794094446297997	0.04320766622865345	0.02676462844427206	0.0244642065846595	0.017657573232237298
EX_pyr_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0075078091165308065	0.00782411323313945	0.0030711022329580665
PYRt2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.007507809116530878	0.007824113233139501	0.003071102232958072
EX_gudac_e	8839901502.0	1.0	8839901502.0	0.0	0.08125835654791579	0.07913119307730859	0.046783505159739336	0.021347648168289306	0.01849511755205505	0.015946000880110094
EX_hdca_e_f	6753817878.0	1.0	6753817878.0	0.0	0.366835121800887	0.3537654927514242	0.10263632405892202	0.30236431102100647	0.22356971816254023	0.2722252272093361
EX_ptrcIN_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00032214174526328627	0.00033180392935035	9.956460286147908e-05
EX_ptrcOUT_e	9346997329.0	1.0	9346997329.0	0.0	0.09489041312390403	0.0908260052751427	0.0500768212567013	0.01974626815833048	0.0171093630619368	0.014725086949010006
EX_biomassx	10000000000.0	1.0	10000000000.0	0.0	0.00015265547013663635	0.00015390015824445	4.004377261539067e-06	1.489633478148347e-05	1.5149190626195124e-05	3.2358009919624885e-06
EX_gthox_e	94151961.0	0.0	94151961.0	1.0	0.02098324333149942	0.0194178792549399	0.011620963055484131	0.6348892057993404	0.5583397393957747	0.44601502070847615
EX_2obut_e	9833409869.0	1.0	9833409869.0	0.0	0.5585703293893789	0.6129680285195209	0.19343344002922302	0.043692502985251264	0.04504553852267395	0.011971621362166243
EX_crn_e	0.0	0.0	0.0	1.0	4.0202790973022966e-19	1.2816209019847167e-18	1.7488496513547e-17	0.9439397381533067	0.9935193166280984	0.21525438120470544
EX_val__L_e_r	9891020434.0	1.0	9891020434.0	0.0	0.3407291945398308	0.3541716403373225	0.11658292582163653	0.07451826200783382	0.0772931575842119	0.018236952920244395
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.01681505599181199	0.01544676272989675	0.010598383270371044
EX_sprm_e	229673799.0	0.0	229673799.0	1.0	0.0005259682696987814	0.0005359639955642	0.00023117173205553272	0.01263744470465626	0.01106455529293815	0.00893765699161925
EX_5mthf_e	63527329.0	0.0	63527329.0	1.0	0.0002729934125597646	0.00028784187933235004	7.835550063263381e-05	0.0014181201376645592	0.00146459610867085	0.00043881900104499933
EX_tmlys_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9439397381532978	0.9935193166281122	0.21525438120470625
EX_thbpt_e_r	9349796870.0	1.0	9349796870.0	0.0	1.200787780952436e-05	1.2149168220719305e-05	6.564288870848319e-06	1.625468586045377e-06	1.6189658353562378e-06	8.396584087905892e-07
EX_CE2705_e	9349796870.0	1.0	9349796870.0	0.0	1.200787780952436e-05	1.2149168220719305e-05	6.564288870848319e-06	1.625468586045377e-06	1.6189658353562378e-06	8.396584087905892e-07
EX_crtn_e	5643370399.0	1.0	5643370399.0	0.0	0.042437061384862446	0.03383572446888625	0.03479248110538349	0.031023151170849222	0.0285622584315476	0.018470480895634883
EX_his__L_e_r	5219122234.0	1.0	5219122234.0	6.495321855361761e-65	0.1083216464972007	0.11565926314837095	0.05337506443527956	0.10977854865664835	0.11324937904476265	0.026451701622367887
EX_lys__L_e_r	9397310673.0	1.0	9397310673.0	0.0	0.14100532156480466	0.14426189301521541	0.06949657647356641	0.02418132680513222	0.02468140162176545	0.011360052714202937
EX_carn_e_r	449580089.0	0.0	449580089.0	1.0	7.503393870096496	7.764065752171348	2.9442680878793652	12.607577269776383	12.56233896788395	1.0521434437986628
EX_csn_e_r	2614793481.0	0.0	2614793481.0	1.0	9.62129737221516	9.37323661564896	3.779375625521404	21.336448874856494	19.184173216088922	15.013857982375258
EX_cys__L_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0819679646893592	0.08309267760539646	0.008666513938382329
EX_cyan_e_r	7618495798.0	1.0	7618495798.0	0.0	0.13002555814039785	0.12204281231789685	0.06611979252133762	0.0744492527020326	0.0713972115253966	0.03359388799843485
EX_tcyntc	6985250918.0	1.0	6985250918.0	0.0	0.06462068097081745	0.0550110562476002	0.04870216788969879	0.033329782791578375	0.0287641492556023	0.024715980634968267
EX_tcynt_e	6261059397.0	1.0	6261059397.0	0.0	0.06540487716958372	0.0519306053289871	0.05460258956904129	0.041119469910457125	0.033059609056088804	0.033645879782621055
EX_so3_e	8872070426.0	1.0	8872070426.0	0.0	0.18571581447873647	0.192457807828373	0.07085506436970593	0.08009597471021357	0.077349706644389	0.038837044358810975
EX_thr__L_e_r	9841353732.0	1.0	9841353732.0	0.0	0.5586286652582777	0.6130316986749862	0.19343295522355713	0.040325105376659016	0.04158844234172425	0.011919255733104647
EX_trp__L_e_r	8936411798.0	1.0	8936411798.0	0.0	0.005130725532081868	0.00534400317787295	0.0028682908745484795	0.001108107989559979	0.00103285566705075	0.0005681814863842475
EX_anth_e	9212029155.0	1.0	9212029155.0	0.0	0.005128694298396884	0.005341962654993751	0.002868292950826309	0.0008239773363384442	0.00074970200635305	0.0005240149939429247
EX_tyr__L_e_r	9570023133.0	1.0	9570023133.0	0.0	1.2366773762668756e-05	1.220940355978228e-05	6.577260724914991e-06	1.756894877160563e-06	1.644211824369927e-06	9.293575621582741e-07
EX_cystinex_r	10000000000.0	1.0	10000000000.0	0.0	0.18416147991067497	0.18764967801756366	0.013857557153057835	0.06464315140296166	0.0653812870699742	0.012684713714170952
EX_3hydroxybutanoatex_r	12254261.0	0.0	12254261.0	1.0	1.2229908033452441	1.0312743463917127	0.7488168947571642	7.8083433538553235	8.067095439865179	1.906690169482648
EX_gthrd_e_r	140570910.0	0.0	140570910.0	1.0	0.02550647186272532	0.02036663726661235	0.020779531496131712	1.2341470303204232	1.0795310255230133	0.8934750527319646
EX_cmp_e_r	9799417743.0	1.0	9799417743.0	0.0	4.026093698384591e-06	4.1730880704033995e-06	1.9975868133947183e-06	3.113709754528509e-07	2.903594636603555e-07	1.9856293593533804e-07
HEX1	1553543705.0	0.0	1553543705.0	1.0	2.9235918096616187	2.9113242062958373	0.19038774570589978	14.246235625926497	10.5992038587353	13.00162580308436
G6PP	91080901.0	0.0	91080901.0	1.0	0.15233564178744366	0.10994846253444521	0.1443914181260119	14.14327698235784	10.491957510549813	13.000564966072726
PGI	9843071000.0	1.0	9843071000.0	0.0	1.463447774851114	1.5249840731735431	0.7665192948758612	0.051961022318631166	0.05039149802887405	0.02924230121409815
PFK	780068578.0	0.0	780068578.0	1.0	1.2902013718017855	1.248640975891492	0.6938716282892148	13.302563472560976	9.809592200877214	11.90239960162604
FBP	105510034.0	0.0	105510034.0	1.0	0.15828305628054407	0.1097307730762257	0.1519391309489524	13.275842734080205	9.779820979230795	11.900769623838476
FBA	9914359513.0	1.0	9914359513.0	0.0	1.1319183155212031	1.1010235459469409	0.6665943941704842	0.026720738479155206	0.02541630878447305	0.01641151107930527
TPI	10000000000.0	1.0	10000000000.0	0.0	2.3345749174110306	2.3487430120515027	0.2730468399593577	0.057895249049359734	0.058169153420364855	0.017372388647733446
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.1047134061020545	5.121672794992449	0.3323656448391018	0.11875761146272966	0.1204455153049472	0.03624248214336197
PGK	10000000000.0	1.0	10000000000.0	0.0	4.954040720113159	4.971638720840588	0.3579585757482631	0.06334627806708903	0.059063688705518	0.04024538962000699
DPGM	7250561045.0	1.0	7250561045.0	0.0	0.15067268598865524	0.1093323120957369	0.14111241939725053	0.055411333397253175	0.04799487863667725	0.039387681769246334
DPGase	7250561045.0	1.0	7250561045.0	0.0	0.15067268598865424	0.1093323120957361	0.1411124193972506	0.055411333397256984	0.0479948786366809	0.039387681769246306
PGM_f	10000000000.0	1.0	10000000000.0	0.0	19.292833483075526	19.64866398250142	7.14632619267339	0.46406118332270374	0.46563258142093167	0.11424130420485837
ENO_f	10000000000.0	1.0	10000000000.0	0.0	19.850650630735238	20.53596252069036	7.556656261619657	0.5412072159809596	0.5504253296052446	0.13709240195639372
PYK	0.0	0.0	0.0	1.0	5.047551449718823	5.061353996437852	0.3352981709590927	36.82341184219644	34.30338043536783	12.518494232307072
LDH_L	10000000000.0	1.0	10000000000.0	0.0	4.848318984283399	4.89446660409899	0.20104935316173309	0.07157942979092688	0.07370003669140815	0.008291969519567803
r0407	9893973051.0	1.0	9893973051.0	0.0	1.2026566018897744	1.183535638479301	0.6746234212653143	0.03117451057021071	0.0289788091770239	0.01919484342518835
PRPPS	1727905.0	0.0	1727905.0	1.0	0.001075669312980688	0.0010952251109092501	0.0004628347974790726	0.042092181774858344	0.040674955439181204	0.017596377932135223
G6PDH2r	9840982052.0	1.0	9840982052.0	0.0	1.3077663831539217	1.2465360802507082	0.7652075481202707	0.050993521871459745	0.05066921588003885	0.030141632124803624
PGL	9840982052.0	1.0	9840982052.0	0.0	1.3077663831539301	1.2465360802507166	0.7652075481202704	0.050993521866639	0.05066921588483975	0.03014163212573952
GND	9840982052.0	1.0	9840982052.0	0.0	1.3077663831532556	1.2465360802494256	0.7652075481202595	0.050993521866639	0.05066921588483975	0.030141632125739528
RPI	9577214519.0	1.0	9577214519.0	0.0	0.436639240593674	0.4162559890885875	0.25511303341796937	0.045059295140237356	0.04389386588082185	0.01566553236784982
TKT2_f	9397526976.0	1.0	9397526976.0	0.0	0.48957926429413245	0.4675828918833091	0.2588365222117033	0.10477260348269024	0.10238570827854934	0.050636803962452494
RPE_f	9825347589.0	1.0	9825347589.0	0.0	1.0480078542292646	1.0039185006676488	0.5275311389944328	0.14207801946655904	0.1381757040753624	0.051163586172543726
TKT1_f	9604397413.0	1.0	9604397413.0	0.0	0.5132813786871844	0.4951447881180592	0.2559313277702553	0.10439840763474498	0.10057399455385	0.043819399330425265
TALA_f	9864051406.0	1.0	9864051406.0	0.0	2.1092548915787	2.2252955109109944	1.002714350201916	0.11033920495496297	0.1030833478828175	0.06465504360534015
r0408	9893973051.0	1.0	9893973051.0	0.0	1.2026566018897722	1.183535638479302	0.6746234212653189	0.031174510570210628	0.0289788091770238	0.019194843425188356
PDHm	0.0	0.0	0.0	1.0	0.8661257665421206	0.8568381168138552	0.3291301852142795	7.783014220773761	7.759781886661481	1.7699420709587639
PCm	0.0	0.0	0.0	1.0	1.5603758196175657	1.3401465560444548	1.0953220801157695	88.16267844692744	89.04228850511724	17.235381202134864
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	37.96667057405645	35.394150755708026	12.594657245184317
CSm	385457.0	0.0	385457.0	1.0	3.7257439916406474	3.3917823320239764	1.48704828691652	23.44861291596001	23.72855953474012	3.6719989038476992
ACONTm_f	9104481771.0	1.0	9104481771.0	0.0	98.04015559043584	100.2570964923132	51.851350622070505	21.373704587587145	21.068031135702483	10.812915870065487
ICDHxm	311707694.0	0.0	311707694.0	1.0	2.817848421425778	2.126267854408799	2.410230005997413	43.607718958429956	40.07148278753057	28.678977880082652
ICDHym_f	65239611.0	0.0	65239611.0	1.0	4.77463433461353	5.386892161295639	2.369760806584945	127.84522236111167	132.85364125032368	44.53434913310151
AKGDm	0.0	0.0	0.0	1.0	0.8392711243728859	0.6369049156151076	0.7458834930594398	29.360360524800946	29.27407330055868	3.7912816707111245
SUCOAS1m_f	85803131.0	0.0	85803131.0	1.0	11.178439238047863	10.876062251130776	6.606470318299602	29.26909089591716	29.14682265987628	4.365456173152925
SUCD1m	0.0	0.0	0.0	1.0	1.1799570935553738	0.9861656399088015	0.7500028645243922	31.322753660756902	31.24146671156514	3.810749712737199
FUMm_f	8247700913.0	1.0	8247700913.0	0.0	157.6043391314327	158.58692259450294	76.24061088585967	70.50680250022525	65.57043261486376	43.27389580699476
MDHm_f	8500569174.0	1.0	8500569174.0	0.0	655.464710156504	691.9676009373378	214.33316489817233	394.521576120098	398.1958771848082	101.11358020895462
ME1m	348303623.0	0.0	348303623.0	1.0	0.7392081650908855	0.5559081237295203	0.671846264914957	17.034944070394694	12.992883323967142	14.849380004222741
ME2m	295672102.0	0.0	295672102.0	1.0	1.0131367344950162	0.768905296135044	0.8906457133355398	20.66126096450087	18.029876874412828	14.721466331751637
ME2	45468144.0	0.0	45468144.0	1.0	0.15615528159118838	0.11177288778816705	0.14488464858786718	20.28309716770876	17.544015350569286	14.587429899447663
ACITL	6933381097.0	1.0	6933381097.0	0.0	3.066843099628611	2.9602604470633627	0.8174438617049262	2.4182949266262597	1.7880178262823043	2.177811149855527
FUM_f	2814163447.0	0.0	2814163447.0	1.0	61.252212260447735	57.71389499952516	38.80206665983976	90.9415932246974	90.75249335493831	21.62936184070801
MDH_f	8212535896.0	1.0	8212535896.0	0.0	325.8356950247936	376.3995475809643	192.05771657220987	81.83670487377461	77.04403212112669	45.40342716118036
AKGMALtm_f	7192297783.0	1.0	7192297783.0	0.0	369.1558786281988	379.0196311624717	148.21999287758234	254.20085977981174	235.12113298678298	128.13621257293025
ACONT	274801715.0	0.0	274801715.0	1.0	9.356880627520994	8.741082967536192	3.669635214503209	57.745792318522234	55.715320454425814	28.96567593939187
ICDHyr	274801715.0	0.0	274801715.0	1.0	9.356880627521148	8.741082967536343	3.6696352145031685	57.745792318518696	55.715320454438555	28.96567593938862
PPA	700407.0	0.0	700407.0	1.0	0.461144301502009	0.44435643214206894	0.15466173653991522	24.688183350509917	24.563910686559588	7.786402975050164
Complex1ROS	344447.0	0.0	344447.0	1.0	1.931572086613097	1.9223426274030433	0.47842306525686457	63.3321880004598	64.96676115839196	16.11602703463831
FADH2ETC	0.0	0.0	0.0	1.0	2.1027605656640755	1.9488578425277716	0.8400725774560958	57.12102243533012	53.2052987226167	20.5969751907313
CYOR_u10mi	0.0	0.0	0.0	1.0	3.937760557213877	3.7633756969031427	1.0468833196886733	117.2866015914223	117.50334881370165	12.821376378962983
CYOOm2i	0.0	0.0	0.0	1.0	1.9688802786069386	1.881687848451571	0.5234416598443367	58.643300795711184	58.75167440685095	6.410688189481498
ATPS4mi	0.0	0.0	0.0	1.0	4.216233240183914	4.056899555131934	1.4652018748061102	180.2187168172059	183.7777776815551	16.740785494226788
GLUCYS	2756105959.0	0.0	2756105959.0	1.0	0.016460014800268343	0.012597182070923401	0.014539572129786899	0.03563138127763452	0.03076673332539765	0.026754478054509617
GTHS	2756105959.0	0.0	2756105959.0	1.0	0.01646001480027186	0.012597182070933449	0.014539572129786717	0.03563138127763453	0.03076673332539765	0.02675447805450963
SPODMm	344447.0	0.0	344447.0	1.0	0.04828930216532195	0.048058565685079546	0.011960576631422075	1.583304700011469	1.6241690289597797	0.40290067586596584
GTHPi	8553608585.0	1.0	8553608585.0	0.0	0.08666278972526457	0.08574789777852829	0.04635328235963681	0.030258800672180064	0.030202405087929797	0.01544708488916747
GTHPm	344447.0	0.0	344447.0	1.0	0.04828930216532148	0.0480585656850793	0.011960576631422032	1.5833047000114693	1.6241690289597828	0.4029006758659655
GDR	8969296781.0	1.0	8969296781.0	0.0	0.09645725724755934	0.0951553190634048	0.05504974962031056	0.02387480306466796	0.02082972569671545	0.01711497319712974
GTHOr	7618224038.0	1.0	7618224038.0	0.0	0.07358636714191366	0.0601958152632429	0.05660702316641746	0.027867785019849347	0.02534524368245865	0.01818902879449797
GDRm	181648498.0	0.0	181648498.0	1.0	0.012837160805066947	0.0102956312972429	0.010693967476980794	0.4633061364065998	0.3917991633317513	0.3433441452612462
GTHOm	199337575.0	0.0	199337575.0	1.0	0.014468898028755346	0.01195509280281595	0.011392513646234986	0.48510935780564396	0.41856899333210795	0.3630812724759181
r0885	94151961.0	0.0	94151961.0	1.0	0.041966486662994414	0.03883575850991665	0.02324192611097277	1.2697784115994575	1.1166794787933263	0.8920300414169258
PYRt2m_f	24853778.0	0.0	24853778.0	1.0	23.69712544256221	23.09100134996691	9.179277437156665	73.55991751101318	73.17091164525203	17.956089415944607
HMR_4964	319650020.0	0.0	319650020.0	1.0	12.423723727149689	11.682596418817116	4.362977778981557	60.16408724514544	58.0605523587574	29.01887134619856
r2420	24466061.0	0.0	24466061.0	1.0	2.41961894312008	2.2154631210905826	1.4026039011255536	61.56261240636488	62.805523777629574	20.752887845923066
ATPtm	59.0	0.0	59.0	1.0	2.61841813746035	2.4116033206978624	1.3446385175527353	92.03160996561274	94.32851846331127	12.071007742662237
FUMtm_f	1979509943.0	0.0	1979509943.0	1.0	9.64476337386518	10.086767215661984	3.606424422682252	24.130413379355247	22.039516258360212	15.199358999874923
CO2tm_f	3230415428.0	0.0	3230415428.0	1.0	96.68357839349484	88.26964098168432	58.85424622248654	135.8278651754635	127.93244899836517	65.37694835641244
O2tm	0.0	0.0	0.0	1.0	2.017169580772234	1.9295490570425602	0.5310245263132931	60.22660549572581	60.432115688330576	6.397222328603158
r0801_f	20496.0	0.0	20496.0	1.0	7.283391576423452	7.511444215114135	3.153989474937723	30.808672260891964	30.619881239670658	5.192466281962649
THD1m	72508663.0	0.0	72508663.0	1.0	12.807668371626844	12.498335828688479	4.394900139354987	92.04968259388916	95.4731517041446	32.59748479182972
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.0442054611368	42.74241778222989	17.312740005002933
NH4tm_f	7108986994.0	1.0	7108986994.0	0.0	140.1749894156808	146.91832512079912	41.62878621832129	108.467223421634	110.50553337307278	42.83863991469516
HCO3E	6933360080.0	1.0	6933360080.0	0.0	2.683473001164349	2.5902151695469673	0.7152639843511795	2.116007293523002	1.564515043521351	1.9055847287105332
HCO3Em	0.0	0.0	0.0	1.0	1.5977298854863768	1.3764936708623756	1.1012780658175343	88.18679921776835	89.0690375421218	17.236130245778934
GLUN	578037730.0	0.0	578037730.0	1.0	0.6330105756975581	0.6279708829844141	0.2010890745386699	9.073141460399357	6.782461268954509	7.97521311689664
GLNS	2783837.0	0.0	2783837.0	1.0	0.15220565869321553	0.10859840653910355	0.14535799101543195	14.348013883040586	12.761324010175105	8.397685417426995
GLUt2m	366855534.0	0.0	366855534.0	1.0	0.07061435161555674	0.0509690419345986	0.0667747547493536	1.5319926542398532	1.1782627395899894	1.2926994212734568
GLNtm_1	719713360.0	0.0	719713360.0	1.0	0.11674802201264133	0.0842525081760925	0.11165316946460711	1.331031629915404	0.9858605182538451	1.2428945139769567
GLUNm	719713360.0	0.0	719713360.0	1.0	0.11674802201270726	0.0842525081761532	0.11165316946460235	1.331031629915404	0.9858605182538438	1.2428945139769567
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	1.7223506207090992e-05	1.7363939375143545e-05	4.517978704860805e-07	1.6807137061113645e-06	1.7092546056972554e-06	3.6508409947884115e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	1.7223506206995728e-05	1.736393937510282e-05	4.5179787054750993e-07	1.6807137107792716e-06	1.7092547175190074e-06	3.650840863632487e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	1.7223506207120794e-05	1.736393937548397e-05	4.517978705502627e-07	1.6807137108953865e-06	1.7092547176371859e-06	3.65084086376136e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	1.722350620712073e-05	1.7363939375483883e-05	4.5179787055026533e-07	1.6807137108953859e-06	1.709254717637185e-06	3.65084086376136e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	1.7223506207408057e-05	1.736393937597321e-05	4.517978705147109e-07	1.6807137108953863e-06	1.7092547176371838e-06	3.650840863761362e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	1.7223506207408118e-05	1.7363939375973285e-05	4.517978705147071e-07	1.6807137108953859e-06	1.7092547176371816e-06	3.650840863761363e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	1.7223506207411123e-05	1.736393937598403e-05	4.5179787053250485e-07	1.6807137108953859e-06	1.7092547176371838e-06	3.65084086376136e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	1.7223506209237973e-05	1.7363939378708273e-05	4.5179787066100716e-07	1.6807137108953863e-06	1.709254717637188e-06	3.6508408637613545e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	1.7223506206954474e-05	1.7363939376972242e-05	4.517978706190066e-07	1.6807137108953873e-06	1.7092547176371876e-06	3.6508408637613587e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	1.7223506207028905e-05	1.7363939377219257e-05	4.5179787066312003e-07	1.6807137108953863e-06	1.7092547176371871e-06	3.6508408637613555e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.0199064757594127e-05	1.0282223609019167e-05	2.675364509368595e-07	9.95258857173931e-07	1.0121579095821258e-06	2.1618870458546702e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.0199064754476068e-05	1.0282223607040503e-05	2.675364511721541e-07	9.95258857225187e-07	1.0121579096443607e-06	2.1618870458960785e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	7.024441456532743e-06	7.081715779533943e-06	1.842614198378472e-07	6.854548527650918e-07	6.97090036072828e-07	1.488953818208556e-07
GMPS	10000000000.0	1.0	10000000000.0	0.0	5.26728970143127e-06	5.360216886494512e-06	1.082438631167138e-06	1.5090403516283595e-07	1.5278079485442875e-07	9.862141229208535e-08
GMPS2	8630368563.0	1.0	8630368563.0	0.0	1.7571517551010238e-06	1.6551792700246773e-06	1.0563174944367021e-06	5.34550818563777e-07	5.454321293248044e-07	1.7443893801057452e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	7.0244414565327275e-06	7.081715779533994e-06	1.8426141983784647e-07	6.854548526548905e-07	6.970900359869031e-07	1.4889538181397359e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	1.5109838434128491e-06	1.523303766303866e-06	3.9635326134712506e-08	1.4744392166578567e-07	1.4994668881443244e-07	3.202795821833676e-08
ADK1	700383.0	0.0	700383.0	1.0	0.4611358146212877	0.44434807678636645	0.1546617200242856	24.68818252232811	24.5639099923722	7.786402991534153
RNDR1	10000000000.0	1.0	10000000000.0	0.0	2.0124570628118884e-06	2.028865786137041e-06	5.2789705438864446e-08	1.9637838142574832e-07	1.9971178002907468e-07	4.265756447715833e-08
CBPS	9701606690.0	1.0	9701606690.0	0.0	6.509267375768741e-06	6.214857743975412e-06	3.7924420636905683e-06	5.556619143876069e-07	5.1503527820713e-07	3.343867073966226e-07
ASPCT	9701606689.0	1.0	9701606689.0	0.0	6.509267375768538e-06	6.21485774397548e-06	3.7924420636904218e-06	5.55661914625382e-07	5.150352778415866e-07	3.343867076459759e-07
DHORTS	9701606690.0	1.0	9701606690.0	0.0	6.509267375768381e-06	6.21485774397519e-06	3.7924420636904285e-06	5.556619144006887e-07	5.150352782191403e-07	3.3438670739632977e-07
DHORD9	9701606690.0	1.0	9701606690.0	0.0	6.509267375768325e-06	6.214857743975195e-06	3.792442063690417e-06	5.556619147669807e-07	5.150352775669517e-07	3.3438670781930843e-07
ORPT	9701606690.0	1.0	9701606690.0	0.0	6.509267375768381e-06	6.214857743975183e-06	3.7924420636904285e-06	5.556619147756295e-07	5.150352775749197e-07	3.3438670781911234e-07
