	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
EX_5mthf_e	8499200864.0	1.0	8499200864.0	0.0	0.00026401462414397963	0.00027345123909505	7.950921581262035e-05	0.00016575901849522743	0.0001716938205769	4.3692968680666795e-05
EX_tmlys_e_r					0.0	0.0	0.0	0.0	0.0	0.0
EX_thbpt_e_r	900326056.0	0.0	900326056.0	1.0	1.2429059429512998e-05	1.2422882551918085e-05	7.1033352202309635e-06	3.6258099609135316e-05	3.6799917456661936e-05	1.546041445420741e-05
EX_CE2705_e	900326056.0	0.0	900326056.0	1.0	1.2429059429512998e-05	1.2422882551918085e-05	7.1033352202309635e-06	3.6258099609135316e-05	3.6799917456661936e-05	1.546041445420741e-05
EX_crtn_e	2639218851.0	0.0	2639218851.0	1.0	0.04132749193084371	0.0301432369971276	0.037471957716680306	0.07157445740244964	0.06734952188637855	0.03881314998064417
EX_his__L_e_r	2584294290.0	0.0	2584294290.0	1.0	0.0790881186420582	0.06754428131196905	0.055780586232503857	0.13056262596557888	0.14518468032961465	0.05446743679852899
EX_lys__L_e_r	9858811014.0	1.0	9858811014.0	0.0	0.12484586388289605	0.12421393554616394	0.06797457572143495	0.004048824706510007	0.0040749187782241	0.002101391350951593
EX_carn_e_r	8064073982.0	1.0	8064073982.0	0.0	7.955210437588249	7.953072938792927	2.78820152087793	5.082948187504792	4.976665451990792	1.3474945774009297
EX_csn_e_r	9900960852.0	1.0	9900960852.0	0.0	10.267362139874493	10.168736952712733	3.9222236603792	1.348099099561217	1.0569671059299532	1.1690640983200946
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	2559122468.0	0.0	2559122468.0	1.0	0.1376116871348213	0.13750382939422023	0.05615561690378773	0.19484118711342951	0.1985697393160235	0.06734276141364082
EX_tcyntc	4680446639.0	1.4593347513597646e-135	4680446639.0	1.0	0.08344824585524162	0.07741263432094794	0.05303308954174652	0.09420238933763658	0.0860047325638339	0.0672311234146649
EX_tcynt_e	2859412180.0	0.0	2859412180.0	1.0	0.05416344127958173	0.0419947527271387	0.04687691697767173	0.1006387977757994	0.09250034718537585	0.06563769032773215
EX_so3_e	9572473784.0	1.0	9572473784.0	0.0	0.18351423349194637	0.1808555499021818	0.060523161498227784	0.07016105461788329	0.072710058221571	0.02582845953035402
EX_thr__L_e_r	7943215371.0	1.0	7943215371.0	0.0	0.47845399213497425	0.4960839850901023	0.24072953087377383	0.22261087775473465	0.2065949363038823	0.14039366378367485
EX_trp__L_e_r	1391275893.0	0.0	1391275893.0	1.0	0.00466041358599486	0.00453840590758175	0.0027465589927286225	0.015286730859284108	0.014490797377275	0.008888764371375828
EX_anth_e	1392397183.0	0.0	1392397183.0	1.0	0.004658380358698478	0.004536399176728651	0.002746557967783445	0.015280886436989717	0.0144856982054504	0.008888604518551642
EX_tyr__L_e_r	877669522.0	0.0	877669522.0	1.0	1.1969515325816037e-05	1.1949856211439585e-05	7.119938944836137e-06	3.411025845460855e-05	3.4530093449072776e-05	1.4082140732361591e-05
EX_cystinex_r	5614354235.0	1.0	5614354235.0	0.0	0.18455131491102478	0.1875146311441481	0.013535568532924805	0.18045291261713484	0.1848301349717508	0.017302206973944013
EX_3hydroxybutanoatex_r	33992.0	0.0	33992.0	1.0	1.2693694574250156	1.070243525561279	0.8064147653953113	11.800390860549943	11.968630789096984	0.6003501613627186
EX_gthrd_e_r	32150371.0	0.0	32150371.0	1.0	0.025043259617944864	0.019861437019060853	0.02036233929201751	0.7287237419619743	0.736523307184292	0.27293099484595723
EX_cmp_e_r	1412000578.0	0.0	1412000578.0	1.0	3.4633036951975348e-06	3.215014730456254e-06	1.973666872336163e-06	9.806931529948717e-06	9.394337856766869e-06	5.402622358708491e-06
HEX1	836999304.0	0.0	836999304.0	1.0	2.932385559872206	2.9174098502256696	0.1930967469812684	5.377273518007705	4.695044711174496	2.40630909212379
G6PP	488241747.0	0.0	488241747.0	1.0	0.1574749307638621	0.1137129735727887	0.1517954456121977	2.693042197742183	2.0139675487937865	2.3924148651585817
PGI	8083581230.0	1.0	8083581230.0	0.0	1.4383745996207677	1.4601727963033178	0.7576829426057599	0.609077451871651	0.4752879452213036	0.5167263896175011
PFK	1270287001.0	0.0	1270287001.0	1.0	1.1833113495200944	1.077332564225617	0.6622077293380281	3.831793093839003	3.037888386665804	2.8579758092563545
FBP	455214507.0	0.0	455214507.0	1.0	0.14101455417894843	0.10294879118439755	0.13245699380872042	2.847059286508751	2.010531502839332	2.781665921471681
FBA	5126565754.0	1.0	5126565754.0	5.425883272870113e-23	1.0422967953411315	0.9235312754771887	0.6614702328247067	0.9847338073302744	0.95973426988689	0.5560595814227548
TPI	8306380130.0	1.0	8306380130.0	0.0	2.328799457485235	2.3340572498657854	0.2684679214510599	1.9880826439736539	1.9738584080093367	0.22316124067664517
GAPD	8015741319.0	1.0	8015741319.0	0.0	5.1028113439032206	5.110192327201109	0.3253516001342642	4.665667884103997	4.726999789973995	0.40708563810035986
PGK	9575912307.0	1.0	9575912307.0	0.0	4.94691387959383	4.959888168216896	0.3587415478358109	2.8010245664902373	3.028462716613349	1.405877401422278
DPGM	650095900.0	0.0	650095900.0	1.0	0.15589746430956863	0.1107020939805166	0.14941264676918015	1.864643317613998	1.599451378188847	1.364024133475301
DPGase	650095900.0	0.0	650095900.0	1.0	0.15589746430956877	0.11070209398051595	0.14941264676918015	1.8646433176141084	1.5994513781889577	1.3640241334753052
PGM_f	9886041708.0	1.0	9886041708.0	0.0	22.257538693067954	23.16752557483443	6.983588625829952	6.326204954270341	6.228051582957826	1.1515174442144627
ENO_f	9731092283.0	1.0	9731092283.0	0.0	17.240830135245034	16.6727012364582	6.69925591311454	6.111405544831244	6.2372864799746495	0.8389111750802162
PYK	8836727864.0	1.0	8836727864.0	0.0	5.045468782329629	5.052610641536496	0.3313033706506328	4.379858503095853	4.436288214061447	0.46436278366443823
LDH_L	7802408635.0	1.0	7802408635.0	0.0	4.854785683980721	4.897789747062898	0.1979605837222168	4.539708704469574	4.631657442740812	0.3789633462889858
r0407	6262271861.0	1.0	6262271861.0	0.0	1.286502662144105	1.3270399477181436	0.6680709397350395	1.0033488366987229	0.9971116997672388	0.5581599632739824
PRPPS	20368314.0	0.0	20368314.0	1.0	0.0008566915890430711	0.0007397533494281499	0.0004781598680679485	0.006525208073552089	0.0067634304043091	0.002197998519619433
G6PDH2r	2257738601.0	0.0	2257738601.0	1.0	1.3364939783863865	1.303360918732455	0.7584935915106191	2.0750329961252074	2.2031985436415455	0.5754843610924115
PGL	2257738601.0	0.0	2257738601.0	1.0	1.3364939783863832	1.303360918732455	0.7584935915106222	2.075032996125209	2.2031985436415336	0.5754843610924106
GND	2257738601.0	0.0	2257738601.0	1.0	1.336493978386474	1.3033609187331092	0.7584935915105663	2.0750329961252163	2.203198543641549	0.5754843610924115
RPI	2223483579.0	0.0	2223483579.0	1.0	0.4460691205218282	0.435102640776877	0.2528758644441794	0.6960278041385454	0.7387994861939264	0.1921177539226618
TKT2_f	2291536014.0	0.0	2291536014.0	1.0	0.49885304862213403	0.49344382211210186	0.2572771648369684	0.7462496276578336	0.7884068861367088	0.19972335353845225
RPE_f	2197531224.0	0.0	2197531224.0	1.0	1.066307790834235	1.0603351862508448	0.5241471171370634	1.6103690016576682	1.6708714328680427	0.444825294440641
TKT1_f	2362745979.0	0.0	2362745979.0	1.0	0.5102901500202132	0.5013875789089783	0.2550219696982903	0.7471750627258721	0.7904973845106901	0.19711144499119918
TALA_f	4695118652.0	1.3215518451646984e-123	4695118652.0	1.0	1.7705733527821643	1.8069515156737581	0.9420524100912846	1.851296459930493	1.9023176584654937	0.5470395953765393
r0408	6262271861.0	1.0	6262271861.0	0.0	1.2865026621441076	1.3270399477181494	0.6680709397350388	1.003348836698683	0.9971116997671834	0.5581599632739779
PDHm	850744718.0	0.0	850744718.0	1.0	0.8531539138971553	0.836054831576195	0.3495053890490743	1.7340939370914383	1.6845095398996588	0.5666914753270649
PCm	612921446.0	0.0	612921446.0	1.0	1.5464814388183066	1.3263316049541274	1.0984155825800852	8.036978652532612	7.185755883358608	4.955405779798355
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	7910.0	0.0	7910.0	1.0	3.777827797724804	3.4100049079662558	1.6042784719977146	26.13600560014186	26.267148934261627	1.5739990537565136
ACONTm_f	8908634415.0	1.0	8908634415.0	0.0	87.26604293149965	89.31278782909101	45.58825796740573	23.72134621795917	23.41770559218523	8.842347802861806
ICDHxm	2067365130.0	0.0	2067365130.0	1.0	3.072293769524411	2.2360631976513803	2.899274727278831	11.695445759623766	8.155807296416874	11.511214726505322
ICDHym_f	435383189.0	0.0	435383189.0	1.0	5.055440715035517	5.657528051507402	2.1450695867268093	40.1490417742307	37.694503829333755	23.11281014062341
AKGDm	30874.0	0.0	30874.0	1.0	0.9031185584368685	0.6949952682546644	0.7990517716933935	11.3983518889526	11.543605653455412	0.6218881931093372
SUCOAS1m_f	3351326195.0	0.0	3351326195.0	1.0	9.52012827480058	8.524021298872904	6.311660433599812	12.45694980194434	12.870287861504867	3.9893397905698693
SUCD1m	46152.0	0.0	46152.0	1.0	1.2253853271756736	1.023459176781325	0.8079883651348765	11.632458991007663	11.779695395380074	0.6159864284043449
FUMm_f	8708512809.0	1.0	8708512809.0	0.0	179.0851832183365	182.82413760713257	67.94774082600725	87.57893481405063	88.88781936534421	37.23886925567059
MDHm_f	7578048584.0	1.0	7578048584.0	0.0	668.8965698870113	706.1756058318265	225.85077148374725	447.5617719179909	431.58391220537476	225.62729888020687
ME1m	1872133883.0	0.0	1872133883.0	1.0	0.7318447275078812	0.5362579156251501	0.6759986474890753	3.0251439051229436	2.1706472166879	2.9016532894159304
ME2m	1935783174.0	0.0	1935783174.0	1.0	0.9903330980850866	0.7323839881556258	0.8949743011571429	3.717847850232283	2.902818978197481	3.24830590823239
ME2	474068892.0	0.0	474068892.0	1.0	0.1500385672742951	0.10742412620999531	0.14076661786151287	2.8615129295091295	1.9712130396434944	2.944808520535898
ACITL	36.0	0.0	36.0	1.0	3.0477865876159522	2.9150377136957353	0.8653690055390634	16.654776534640618	16.612142790511378	1.4762155629865967
FUM_f	5947492394.0	1.0	5947492394.0	0.0	55.31737959114789	49.756806694098714	38.40494918668681	38.99628100246091	39.69135548638837	16.21405714359958
MDH_f	9339955755.0	1.0	9339955755.0	0.0	355.2432266788007	357.0160569417436	147.10467526431012	94.88633926831531	81.0335816882637	70.10074918987476
AKGMALtm_f	5657977045.0	1.0	5657977045.0	0.0	274.77891659239634	257.7268562791074	166.6248795240065	229.24364123516492	224.05558463189323	108.85685257069721
ACONT	6452994.0	0.0	6452994.0	1.0	9.376877584761798	8.647268461024135	3.9995945063137954	43.950461618214895	43.704912619681465	7.797270126941459
ICDHyr	6452994.0	0.0	6452994.0	1.0	9.376877584761813	8.647268461024161	3.999594506313789	43.95046161821229	43.70491261968394	7.797270126940645
PPA	3279019.0	0.0	3279019.0	1.0	0.4530661257052751	0.43713190563802906	0.15484672217861256	6.600770711718722	6.303368437362609	2.4633704459416688
Complex1ROS	0.0	0.0	0.0	1.0	1.9091801387730756	1.893809647199588	0.4776509110984663	24.00670953990346	24.135133903104624	2.93904431633503
FADH2ETC	11184.0	0.0	11184.0	1.0	2.0875314806897305	1.918675201270981	0.8890521879146	14.916945561967394	14.508168168369098	2.307421234330968
CYOR_u10mi	0.0	0.0	0.0	1.0	3.9012591139313755	3.7131949580894714	1.135896532393034	37.72334015851298	37.85638257626009	2.6656409949778954
CYOOm2i	0.0	0.0	0.0	1.0	1.9506295569656877	1.8565974790447357	0.567948266196517	18.86167007925655	18.928191288129877	1.3328204974889524
ATPS4mi	0.0	0.0	0.0	1.0	4.119255851645779	3.9356128203979566	1.5353744302197296	63.536581098354965	63.51851878460293	6.878305433523216
GLUCYS	1968465513.0	0.0	1968465513.0	1.0	0.016223370474800422	0.012432337466887551	0.014282883100651227	0.06345140407310158	0.0469065930887339	0.05214327784224092
GTHS	1968465513.0	0.0	1968465513.0	1.0	0.016223370474801928	0.0124323374668917	0.014282883100651516	0.06345140407310507	0.04690659308874665	0.052143277842239634
SPODMm	0.0	0.0	0.0	1.0	0.047729503469319846	0.047345241179977154	0.011941272777462226	0.6001677384975861	0.6033783475776061	0.0734761079083758
GTHPi	8456012567.0	1.0	8456012567.0	0.0	0.08622219321779517	0.08389882503089524	0.04822097352105824	0.029468148732777227	0.03069430414157505	0.015557762328167845
GTHPm	0.0	0.0	0.0	1.0	0.04772950346931979	0.047345241179977	0.011941272777462283	0.6001677384975848	0.6033783475776053	0.0734761079083757
GDR	7987698685.0	1.0	7987698685.0	0.0	0.12130190205288058	0.11436220162357535	0.06702817803499223	0.05492238046897298	0.04829594451286915	0.03862830024736911
GTHOr	5209135632.0	1.0	5209135632.0	2.5404554102672267e-59	0.07154076785263153	0.05527383888910245	0.06075176079698762	0.05986120938138424	0.0549548966143422	0.03953492443570817
GDRm	1083513177.0	0.0	1083513177.0	1.0	0.012866970890858904	0.01024905641396415	0.010919929934898268	0.08884244270635916	0.07267944092459894	0.07348706290785866
GTHOm	691159260.0	0.0	691159260.0	1.0	0.014229217532098846	0.01167081628028645	0.011237855973277137	0.11523772277366412	0.10287898741171644	0.0800528815430354
r0885	10686934.0	0.0	10686934.0	1.0	0.041266630092739134	0.03829701128453715	0.023040131801199352	0.792175146035009	0.8064049584492591	0.2618266539120386
PYRt2m_f	4115428964.0	0.0	4115428964.0	1.0	20.55654123576997	20.431563796383433	8.521780987424734	28.61060294112756	23.119510574741454	18.80165663894178
HMR_4964	591415.0	0.0	591415.0	1.0	12.424664172377689	11.558721201785055	4.743907063048187	60.605238152851065	60.54328722049344	8.446160578076741
r2420	0.0	0.0	0.0	1.0	2.3040198494026223	2.0546114052609834	1.491456384838466	54.04919557731624	54.197735667407144	7.771724281792591
ATPtm	0.0	0.0	0.0	1.0	2.551428365720684	2.279601611619844	1.4476811625114774	55.437934435681335	55.26555201022009	6.650807727846534
FUMtm_f	979817559.0	0.0	979817559.0	1.0	10.317970217733924	10.808006692531704	3.8153067684833726	43.313398094210235	43.50141885912554	22.89059630384143
CO2tm_f	2951218321.0	0.0	2951218321.0	1.0	115.12827486614515	110.68017412378447	68.50869616815952	169.5968058718108	180.32922990647157	73.91824164898854
O2tm	0.0	0.0	0.0	1.0	1.998359060435024	1.903971218426605	0.5761892394040479	19.46183781775238	19.528954568518788	1.3812405120285136
r0801_f	2411839088.0	0.0	2411839088.0	1.0	6.70707603529464	6.915098998111626	3.1944613406773947	11.11941250021009	11.59215416881209	5.0252709969434335
THD1m	41977778.0	0.0	41977778.0	1.0	12.850874625406885	12.532697965474927	4.460933561828779	54.51752494368546	52.34927216752031	17.845974524684475
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	25.748519172714715	25.05303883550014	15.137206424565262
NH4tm_f	8005301578.0	1.0	8005301578.0	0.0	127.52313428375525	138.03980113923012	48.36151359771922	72.44265589519584	71.60055131617766	39.84655918454667
HCO3E	36.0	0.0	36.0	1.0	2.666798172142402	2.550647301939529	0.7571999516841551	14.572893522549034	14.535587071947834	1.2916888626179197
HCO3Em	595637784.0	0.0	595637784.0	1.0	1.5677445772862775	1.348226863773011	1.1000423509084665	8.098585973534366	7.245871426339827	4.955470003657563
GLUN	1115417841.0	0.0	1115417841.0	1.0	0.6313390985767819	0.6230403950553924	0.20224573535516094	3.5127151673091204	2.545906821683584	3.1524691832990652
GLNS	265821063.0	0.0	265821063.0	1.0	0.15053668378839266	0.10707184194450034	0.14631403005883561	3.631813940180569	2.6808647487197463	3.202276689026324
GLUt2m	2230454497.0	0.0	2230454497.0	1.0	0.0761901755533737	0.0524354134139723	0.07671135368993286	0.2667825681999035	0.18602585626312018	0.253331139064885
GLNtm_1	3283519285.0	0.0	3283519285.0	1.0	0.11974419462294032	0.08537316609249375	0.11259201759397158	0.25233761108136316	0.1691360870015424	0.2812825028299252
GLUNm	3283519285.0	0.0	3283519285.0	1.0	0.11974419462305122	0.08537316609259915	0.11259201759397018	0.2523376110813511	0.16913608700154895	0.281282502829926
GLUPRT	124400.0	0.0	124400.0	1.0	1.7240410735583404e-05	1.7371407529368602e-05	4.355575523105515e-07	4.9556070794497134e-05	5.058226782639274e-05	8.440132413516541e-06
PRAGSr	124400.0	0.0	124400.0	1.0	1.724041073529345e-05	1.737140752805519e-05	4.355575522827072e-07	4.955607079448794e-05	5.058226782635398e-05	8.44013241351576e-06
GARFT	124400.0	0.0	124400.0	1.0	1.724041073501091e-05	1.737140752721878e-05	4.3555755227302315e-07	4.955607079289395e-05	5.0582267826601444e-05	8.4401324126325e-06
PRFGS	124400.0	0.0	124400.0	1.0	1.7240410735010918e-05	1.7371407527218785e-05	4.3555755227302416e-07	4.9556070792964784e-05	5.058226782774414e-05	8.440132412625282e-06
PRAIS	124400.0	0.0	124400.0	1.0	1.7240410734818093e-05	1.7371407527194096e-05	4.355575522514887e-07	4.955607079323322e-05	5.058226782555997e-05	8.440132412480793e-06
AIRCr	124400.0	0.0	124400.0	1.0	1.724041073481809e-05	1.7371407527194086e-05	4.3555755225148946e-07	4.9556070793233225e-05	5.058226782556014e-05	8.44013241248087e-06
PRASCSi	124400.0	0.0	124400.0	1.0	1.7240410734870175e-05	1.7371407527326487e-05	4.355575522877167e-07	4.95560707932263e-05	5.0582267826130344e-05	8.440132412373916e-06
ADSL2r	124400.0	0.0	124400.0	1.0	1.7240410733657566e-05	1.7371407525879508e-05	4.3555755212533237e-07	4.955607079300838e-05	5.058226782445942e-05	8.440132412170869e-06
AICART	124400.0	0.0	124400.0	1.0	1.7240410731977547e-05	1.737140752419589e-05	4.355575522288444e-07	4.955607079381728e-05	5.0582267824501154e-05	8.440132412398997e-06
IMPC	124400.0	0.0	124400.0	1.0	1.724041073145551e-05	1.737140752344109e-05	4.3555755225151884e-07	4.955607079381748e-05	5.058226782450155e-05	8.440132412398992e-06
ADSS	124400.0	0.0	124400.0	1.0	1.0209074942172527e-05	1.0286645974371548e-05	2.579195843999517e-07	2.9345100999488386e-05	2.9952773846176104e-05	4.997905618107915e-06
ADSL1r	124400.0	0.0	124400.0	1.0	1.0209074939275903e-05	1.028664597221304e-05	2.579195845263542e-07	2.9345101001204834e-05	2.995277385144883e-05	4.9979056180141885e-06
IMPDH2	124399.0	0.0	124399.0	1.0	7.031335792333205e-06	7.084761551610014e-06	1.77637967676252e-07	2.021096979322902e-05	2.0629493977762017e-05	3.44222679441467e-06
GMPS	2334850325.0	0.0	2334850325.0	1.0	5.368284617544762e-06	5.38451883878204e-06	8.336787898530269e-07	9.541641175124183e-06	9.23303942616702e-06	4.9559853243566544e-06
GMPS2	281924413.0	0.0	281924413.0	1.0	1.663051174788507e-06	1.6454484678449341e-06	8.031606362893393e-07	1.0669328617874492e-05	1.0589785709235934e-05	4.891935462731688e-06
GK1	124399.0	0.0	124399.0	1.0	7.031335792333175e-06	7.084761551609923e-06	1.7763796767625295e-07	2.0210969792998647e-05	2.062949397716384e-05	3.4422267944509195e-06
RNDR2	124399.0	0.0	124399.0	1.0	1.5124668407428423e-06	1.5239589230671618e-06	3.821059661325435e-08	4.347455809224054e-06	4.437481940545459e-06	7.404359624308611e-07
ADK1	3279159.0	0.0	3279159.0	1.0	0.4530576304949171	0.4371236209131377	0.1548467079231317	6.600746292966798	6.303340351435638	2.4633702990717237
RNDR1	124399.0	0.0	124399.0	1.0	2.0144322450508136e-06	2.0297383797529172e-06	5.089212923343776e-08	5.790312177510045e-06	5.910216652072123e-06	9.861757216334181e-07
CBPS	1660174141.0	0.0	1660174141.0	1.0	6.5014072914474515e-06	5.557038874981286e-06	4.5360853366863405e-06	2.0533636604177964e-05	1.924433751840457e-05	1.3104704154255983e-05
ASPCT	1660174141.0	0.0	1660174141.0	1.0	6.501407291447439e-06	5.557038874981038e-06	4.536085336686385e-06	2.053363660418985e-05	1.924433751841958e-05	1.3104704154247518e-05
DHORTS	1660174141.0	0.0	1660174141.0	1.0	6.501407291447323e-06	5.5570388749806775e-06	4.5360853366863845e-06	2.0533636604189853e-05	1.9244337518419613e-05	1.3104704154247542e-05
DHORD9	1660174141.0	0.0	1660174141.0	1.0	6.501407291447315e-06	5.557038874980679e-06	4.5360853366863786e-06	2.053363660418984e-05	1.924433751841959e-05	1.3104704154247547e-05
ORPT	1660174141.0	0.0	1660174141.0	1.0	6.501407291447317e-06	5.557038874980667e-06	4.536085336686382e-06	2.0533636604189863e-05	1.924433751841962e-05	1.310470415424755e-05
OMPDC	1660174141.0	0.0	1660174141.0	1.0	6.501407291447304e-06	5.557038874980666e-06	4.536085336686374e-06	2.053363660418985e-05	1.924433751841958e-05	1.3104704154247543e-05
UMPK	2007367.0	0.0	2007367.0	1.0	1.411159766750606e-05	1.435081042248413e-05	1.9966371734851717e-06	4.071061038739593e-05	4.080744048993324e-05	8.936441042646285e-06
RNDR4	124399.0	0.0	124399.0	1.0	2.0003741576242282e-06	2.015573475638762e-06	5.0536969111344656e-08	5.749903414685373e-06	5.868971113728559e-06	9.792935122432088e-07
TMDS	124399.0	0.0	124399.0	1.0	2.000374157624233e-06	2.0155734756387664e-06	5.0536969111344404e-08	5.7499034146853256e-06	5.868971113728398e-06	9.79293512243205e-07
