	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_so3_e	102757363239.0	0.0	102757363239.0	1.0	0.03188725183097021	0.032571148349999995	0.011065376245939385	0.08459437756466627	0.0817536554	0.040932080308066235
EX_thr__L_e_r	3442434553.5	0.0	3442434553.5	1.0	0.010878493418142829	0.011314383300000001	0.002846014442169039	0.04424444831548796	0.045160182849999994	0.010681070090467891
EX_trp__L_e_r	995325470233.0	1.0	995325470233.0	0.0	0.028106593126913132	0.02960103935	0.010408791953918844	0.001100506151214353	0.0010121544	0.0006087051198583697
EX_anth_e	995200626672.5	1.0	995200626672.5	0.0	0.027821405401225838	0.02932539245	0.010419448541961142	0.0008244038463368965	0.00074204475	0.0005453474936362999
EX_tyr__L_e_r	111000000.0	0.0	111000000.0	1.0	0.0	0.0	0.0	1.7975995598999934e-06	1.7557e-06	9.521962674093842e-07
EX_cystinex_r	844919803759.5	1.0	844919803759.5	0.0	0.08343710706288289	0.0862103648	0.012832248601695196	0.06520827487257097	0.06634570545	0.012890483552878708
EX_3hydroxybutanoatex_r	541526748386.0	1.0	541526748386.0	0.0	8.808318253873823	8.3899697116	4.515517671469069	7.897514618983489	8.150258768650001	1.926017646254071
EX_gthrd_e_r	571226908028.0	1.0	571226908028.0	0.0	1.3684423334373743	1.19831789865	0.9740958488506447	1.1229745938171714	0.9447480486	0.8563428386083812
EX_cmp_e_r	959999155630.5	1.0	959999155630.5	0.0	4.371304528599952e-06	3.8897e-06	3.003479933772559e-06	2.957920070999917e-07	2.829e-07	1.807439943469144e-07
HEX1	629298175643.0	1.0	629298175643.0	0.0	17.367379129590464	14.01755768055	12.608758291403538	12.603250577567778	9.72029044445	10.832256266133705
G6PP	537212857873.0	1.0	537212857873.0	0.0	14.382775994017342	11.0397811626	12.583554553914583	12.500244104006285	9.61673158865	10.831636636517544
PGI	999548432974.0	1.0	999548432974.0	0.0	2.2367311071538425	2.28706072485	0.7342603201985158	0.052359760204095815	0.0516668978	0.028976739071879212
PFK	107086744960.0	0.0	107086744960.0	1.0	1.7887758628695005	1.7735240021	0.7650682734248281	13.335454696712397	10.0870789907	11.927533883585873
FBP	19923656198.5	0.0	19923656198.5	1.0	0.311452310598105	0.2618612617	0.23898344293652213	13.310349191639718	10.06362451305	11.927030184935349
FBA	995860549719.5	1.0	995860549719.5	0.0	1.477323552267108	1.4628172998	0.7609999558268656	0.02510550507157054	0.0225861643	0.017124712380186285
TPI	999994051930.0	1.0	999994051930.0	0.0	2.7321101416553417	2.8036688538	0.6293755479393499	0.05621196048424434	0.056027041949999995	0.017312717571548022
GAPD	999994456887.0	1.0	999994456887.0	0.0	5.711909800606196	5.8546234753499995	1.2400569919163558	0.11435002110725868	0.114832299	0.03715467997850472
PGK	989859717043.5	1.0	989859717043.5	0.0	2.879776787371271	2.6997881997	1.8018580318836872	0.06181851016031539	0.0569640056	0.04015917421057558
DPGM	992000125592.5	1.0	992000125592.5	0.0	2.832133013244008	2.7729923499	1.6252984512876982	0.05253151094851988	0.04614240545	0.03742179292098898
DPGase	992000125592.5	1.0	992000125592.5	0.0	2.8321330132440687	2.7729923499	1.6252984512876845	0.052531510948523166	0.04614240545	0.03742179292098856
PGM_f	999979523755.0	1.0	999979523755.0	0.0	7.36142720566474	7.54459015625	1.4453406595125533	0.45013364512564935	0.45701347135000003	0.12094438539015512
ENO_f	999616958914.0	1.0	999616958914.0	0.0	7.431391128003355	7.6181221793	1.5623148514354328	0.5060419579369979	0.5132116414500001	0.14410423715996462
PYK	28859631.0	0.0	28859631.0	1.0	4.778652354467271	4.8844014259	1.377746369013517	35.50653561768143	33.304309353899995	11.998188595420402
LDH_L	999999694960.0	1.0	999999694960.0	0.0	5.0560674759123465	5.176404091449999	1.0471139462299033	0.07178082930193161	0.0737795047	0.008025235414259148
r0407	990300209240.0	1.0	990300209240.0	0.0	1.2547865893883496	1.18164831915	0.7490470781306934	0.03110645541271196	0.029220191450000002	0.019205081535107995
PRPPS	3224110209.5	0.0	3224110209.5	1.0	0.0047400498653552515	0.0048729363	0.001659887369070077	0.04486429846870214	0.043345953650000005	0.019468626711110302
G6PDH2r	970181719250.0	1.0	970181719250.0	0.0	0.7478086016479681	0.7553929673499999	0.4163515682972356	0.050642598889291804	0.04955767955	0.029450319861437098
PGL	970181719253.5	1.0	970181719253.5	0.0	0.7478086016617794	0.7553929675	0.41635156830029685	0.050642598885192916	0.04955767955	0.029450319861786672
GND	970181719255.0	1.0	970181719255.0	0.0	0.7478086016567821	0.75539296745	0.4163515682930652	0.050642598885192916	0.04955767955	0.029450319861786672
RPI	921326657172.0	1.0	921326657172.0	0.0	0.25242956713695147	0.2549686374	0.13878057953160924	0.046790398608812046	0.046009875150000004	0.01591237828752828
TKT2_f	991681509545.5	1.0	991681509545.5	0.0	0.5116964247645601	0.5112199397999999	0.17416524610768386	0.10709654064277943	0.10576676005	0.0490960650427688
RPE_f	990809537736.5	1.0	990809537736.5	0.0	0.8110403835472616	0.8125680317499999	0.3071428936020739	0.1383646585535101	0.13586293695	0.055728595755599
TKT1_f	970279380949.0	1.0	970279380949.0	0.0	0.4634205331282649	0.46422065935	0.1876317860146995	0.10475642157534022	0.10229093959999999	0.04658152000820998
TALA_f	979610723119.0	1.0	979610723119.0	0.0	1.0002341369425873	1.05622218945	0.38712026088417917	0.12116766185822661	0.11762620145	0.06619618868260146
r0408	990300209237.5	1.0	990300209237.5	0.0	1.2547865894009447	1.18164831915	0.749047078135461	0.031106455412711863	0.029220191450000002	0.01920508153510816
PDHm	999935410521.0	1.0	999935410521.0	0.0	28.089287147798522	28.07612118885	4.525626645812814	7.773853864438925	7.76971632365	1.7671482343009235
PCm	437472129389.0	0.0	437472129389.0	1.0	85.93746768273928	80.64631017845	41.39032223037562	88.68348555201268	89.79064783979999	16.631460100002105
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	36.691725956894054	34.450648629599996	12.047560922356038
CSm	999179852358.0	1.0	999179852358.0	0.0	51.06680888215629	50.678893834600004	9.470814970357385	23.61467895477594	23.9106763526	3.75463419952883
ACONTm_f	213145982437.5	0.0	213145982437.5	1.0	10.892589648456303	9.3271669481	8.046390733316727	21.654737659684166	21.482768057999998	10.59081678379996
ICDHxm	285849436848.5	0.0	285849436848.5	1.0	19.47718427811898	16.186058533649998	15.132612997921653	39.11712589104004	33.88174832265	28.52789076956955
ICDHym_f	5799896766.0	0.0	5799896766.0	1.0	6.917064351640333	6.38229611	4.544655307075602	120.61118018052129	123.3562641979	44.39768711389717
AKGDm	146566806.0	0.0	146566806.0	1.0	7.154275272953973	6.65462402945	4.4544735247821485	29.290942862967963	29.220564405650002	3.8710967647668726
SUCOAS1m_f	164123468.0	0.0	164123468.0	1.0	8.289750558472422	8.4748270995	3.3791138353070846	28.671991870791068	28.714274302299998	4.291643072208873
SUCD1m	977649871200.5	1.0	977649871200.5	0.0	43.955931406221865	43.903882015700006	5.052125391718409	31.240729385330937	31.1684076361	3.8882504145322145
FUMm_f	904069659064.0	1.0	904069659064.0	0.0	179.2432683330488	184.18174506719998	62.249947690310684	76.04611649359515	74.1394302884	41.89594144449005
MDHm_f	121654050622.0	0.0	121654050622.0	1.0	223.18093804506978	228.44277442645	93.56442749839415	387.6646410456055	395.847705067	101.58630279221777
ME1m	854361674825.5	1.0	854361674825.5	0.0	61.650378391306575	54.9246867771	42.254537025894756	16.553217829916296	13.0711771184	13.873353524221582
ME2m	163134329881.5	0.0	163134329881.5	1.0	7.687901931126598	6.6840641025	5.450564189579887	23.25789477571165	22.0166862626	14.174583086862073
ME2	639013116464.5	1.0	639013116464.5	0.0	27.533078055845202	25.9422174698	16.429664984694163	19.996973159647105	17.03531270875	14.956555640641485
ACITL	995326694782.0	1.0	995326694782.0	0.0	21.686101879603424	21.46764153435	7.689006579626261	2.50418996610275	1.9104233996	2.204950113894063
FUM_f	693376029483.5	1.0	693376029483.5	0.0	112.0016773940461	108.92882513555	33.28935565700844	90.37545356876063	89.69854389425001	22.369128249398116
MDH_f	851691885389.0	1.0	851691885389.0	0.0	230.63131807190825	232.45939678035	122.45442636592398	81.58689428193156	78.16850534935	46.02169611210969
AKGMALtm_f	36262837667.0	0.0	36262837667.0	1.0	67.96002333810263	67.4815561032	31.485477370827024	266.1681946503191	263.66605866764996	107.08744854273885
ACONT	494235322895.0	1.4195665398198483e-45	494235322895.0	1.0	59.67360417003854	59.46207235525	20.132094255618313	61.97814486069273	59.319245408	32.02235810974248
ICDHyr	494235322894.5	1.4195665151479045e-45	494235322894.5	1.0	59.67360417002827	59.46207235525	20.132094255617176	61.97814486068823	59.319245408	32.02235810974103
PPA	453379305115.0	0.0	453379305115.0	1.0	23.266825343941342	22.404555126250003	8.728842895606105	24.349562631755223	24.05823392315	7.781679118581738
Complex1ROS	637342760116.5	1.0	637342760116.5	0.0	72.73572003883419	72.14152582575	13.948382761432057	64.45774004588444	66.0361143201	15.902326635548283
FADH2ETC	622799836729.0	1.0	622799836729.0	0.0	59.68183479739352	57.926343352749996	12.173544508702223	55.05959637420764	50.6488312343	20.189063282921026
CYOR_u10mi	723265570989.5	1.0	723265570989.5	0.0	128.78077885972823	127.9686396061	16.29757392593205	116.29444995813893	116.30831350455	12.8635796709819
CYOOm2i	723265570990.0	1.0	723265570990.0	0.0	64.39038942986402	63.9843198031	8.148786962965847	58.14722497906992	58.15415675225	6.431789835491001
ATPS4mi	859579052636.5	1.0	859579052636.5	0.0	221.69629221677724	218.14019464095	35.50511462144159	180.58345830860637	184.12145370230002	16.44867148807708
GLUCYS	561303702235.5	1.0	561303702235.5	0.0	0.04163858546366754	0.03403859595	0.032984963806106625	0.033525896261821675	0.0277423848	0.02590995919710013
GTHS	561303702235.5	1.0	561303702235.5	0.0	0.041638585463663544	0.03403859595	0.03298496380610832	0.033525896261821675	0.0277423848	0.02590995919710013
SPODMm	637342760125.5	1.0	637342760125.5	0.0	1.8183930009708955	1.8035381456500001	0.348709569035833	1.6114435011470163	1.650902858	0.39755816588869985
GTHPi	757076890623.5	1.0	757076890623.5	0.0	0.05193706942391033	0.0509866571	0.027917745425411457	0.027802705829591646	0.02681522305	0.015814469411047798
GTHPm	637342760125.5	1.0	637342760125.5	0.0	1.8183930009708962	1.8035381456500001	0.3487095690358326	1.6114435011470156	1.650902858	0.3975581658886995
GDR	645021277443.0	1.0	645021277443.0	0.0	0.037637099537142164	0.033153386150000005	0.026266998489454962	0.024646978313156168	0.020878758400000003	0.018582482843283163
GTHOr	669184610635.5	1.0	669184610635.5	0.0	0.04514693549413845	0.04009989685	0.031160617843512674	0.0271939096015754	0.0241976155	0.018604198738821635
GDRm	529642970193.0	1.0	529642970193.0	0.0	0.5672329448156955	0.4781049339	0.43193249117607574	0.5122240151792484	0.4342970378	0.38452608337304217
GTHOm	512000690289.5	1.0	512000690289.5	3.1290996784052545e-190	0.5461195967046018	0.46458912274999997	0.40819630150434844	0.5209692409281788	0.45092815384999996	0.3795871846813371
r0885	573357910327.0	1.0	573357910327.0	0.0	1.4100809189010466	1.24129898645	0.9773064399809612	1.1565004900801161	0.97850742955	0.8548089960444031
PYRt2m_f	785751563629.0	1.0	785751563629.0	0.0	110.15837135037884	105.67198278974999	41.961864318529166	72.59600578196974	71.8479682498	17.83239907964815
HMR_4964	667208603886.5	1.0	667208603886.5	0.0	81.35970604962274	80.8800037731	24.271897019036754	64.48233482679348	61.8742521868	31.952065688465176
r2420	907995761028.5	1.0	907995761028.5	0.0	114.67326889644163	116.25445049985001	32.303229386902245	62.78334373198657	64.63446035300001	21.004330121482003
ATPtm	961849072734.0	1.0	961849072734.0	0.0	135.75455747758377	136.26633993734998	21.579315869974057	91.87651451106586	94.27763437215	12.239358350858462
FUMtm_f	370128671723.5	0.0	370128671723.5	1.0	22.43793082352074	22.5402347335	10.345692579325139	29.680079831527085	28.411248397100003	15.775710478159242
CO2tm_f	571680961234.5	1.0	571680961234.5	0.0	166.7603867155112	166.46424274395002	68.90060135104798	151.08317941714768	146.168649126	67.48538631677319
O2tm	725062816105.5	1.0	725062816105.5	0.0	66.20878243083199	65.77871665675	8.389257414776099	59.75866848021923	59.84903949135	6.429859574903411
r0801_f	822387354.0	0.0	822387354.0	1.0	10.191689831115841	10.4155126084	4.918584936126333	30.389551928740083	30.3907314379	5.084229428708526
THD1m	645072523982.0	1.0	645072523982.0	0.0	127.718236034361	111.09875083265	74.81040374769917	86.97137797209405	88.85442234195	33.17441954952247
H2Otm_f	23399899108.0	0.0	23399899108.0	1.0	7.03052018070631	6.2527364386	4.826513500196124	41.167226652961624	41.887426550300006	16.14789720047519
NH4tm_f	446692941421.0	0.0	446692941421.0	1.0	97.86288348274026	99.26377775435	47.82021911663205	106.86636187058566	107.95035850655	43.44128483019816
HCO3E	995326659076.0	1.0	995326659076.0	0.0	18.975325279633417	18.784167564999997	6.727880031110055	2.19116549947467	1.67161958925	1.9293313461852213
HCO3Em	437312750866.0	0.0	437312750866.0	1.0	85.94166641091849	80.65056530705	41.390091528429096	88.70666728721386	89.81340818965	16.63139607602074
GLUN	590029720473.5	1.0	590029720473.5	0.0	13.891899666512325	10.255944740050001	12.618863864136767	9.701040773297475	7.3884028133	8.47116874576994
GLNS	475385086362.5	0.0	475385086362.5	1.0	15.752947274012756	12.337407319250001	12.642815859870314	15.159014414318323	13.32816493155	9.188669970739577
GLUt2m	583544521342.5	1.0	583544521342.5	0.0	2.071876638390724	1.61440424855	1.7959181272694824	1.533280609174884	1.1818837752	1.3168890499362456
GLNtm_1	633523690407.5	1.0	633523690407.5	0.0	2.1829648275940228	1.61063329005	1.9922008062037853	1.2804404786753947	0.97071873255	1.1327734761520292
GLUNm	633523690409.0	1.0	633523690409.0	0.0	2.1829648275986515	1.6106332901	1.9922008062039283	1.2804404786753942	0.97071873255	1.1327734761520292
GLUPRT	999954003858.0	1.0	999954003858.0	0.0	2.6004225180600874e-05	2.66115e-05	2.376279503122694e-06	1.6868977027000446e-06	1.707e-06	3.8044322017170916e-07
PRAGSr	999954003857.5	1.0	999954003857.5	0.0	2.6004225180300876e-05	2.66115e-05	2.376279502828587e-06	1.686897713200044e-06	1.707e-06	3.8044321721212024e-07
GARFT	999954003857.5	1.0	999954003857.5	0.0	2.600422518090087e-05	2.66115e-05	2.3762795033431215e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
PRFGS	999954003857.5	1.0	999954003857.5	0.0	2.6004225180700872e-05	2.66115e-05	2.3762795030888863e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
PRAIS	999954003857.5	1.0	999954003857.5	0.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
AIRCr	999954003857.5	1.0	999954003857.5	0.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
PRASCSi	999954003857.5	1.0	999954003857.5	0.0	2.6004225180600874e-05	2.66115e-05	2.376279503031429e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
ADSL2r	999954003857.5	1.0	999954003857.5	0.0	2.600422518140087e-05	2.66115e-05	2.3762795034678907e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
AICART	999954003857.5	1.0	999954003857.5	0.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
IMPC	999954003857.5	1.0	999954003857.5	0.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07
ADSS	999954003602.5	1.0	999954003602.5	0.0	1.5398665030800195e-05	1.57583e-05	1.4071377614723428e-06	9.989198615000512e-07	1.0108e-06	2.2528368280789942e-07
ADSL1r	999954003602.5	1.0	999954003602.5	0.0	1.5398665031300195e-05	1.57583e-05	1.407137761658727e-06	9.989198616000513e-07	1.0108e-06	2.252836829437023e-07
IMPDH2	999954004111.0	1.0	999954004111.0	0.0	1.0605560161000183e-05	1.08532e-05	9.691417253610199e-07	6.879778929000455e-07	6.962e-07	1.551595457906154e-07
GMPS	993963480052.0	1.0	993963480052.0	0.0	6.166973952699962e-06	6.4044e-06	2.937362913203647e-06	1.3305224330000382e-07	1.239e-07	1.048696683655451e-07
GMPS2	927663447471.0	1.0	927663447471.0	0.0	4.438586107399985e-06	4.1161e-06	2.898722820103942e-06	5.549256967999579e-07	5.615e-07	1.7529439648568582e-07
GK1	999954004111.0	1.0	999954004111.0	0.0	1.0605560161100182e-05	1.08532e-05	9.691417254436037e-07	6.879778928000455e-07	6.962e-07	1.5515954568111487e-07
RNDR2	999954006071.0	1.0	999954006071.0	0.0	2.281295981999907e-06	2.3346e-06	2.0846597971633403e-07	1.4798660869999964e-07	1.498e-07	3.337545196792724e-08
ADK1	453378904445.5	0.0	453378904445.5	1.0	23.266812530413265	22.404543235	8.728842898268844	24.34956180052864	24.0582329668	7.7816791144111175
RNDR1	999954003685.5	1.0	999954003685.5	0.0	3.0384244090999727e-06	3.1094e-06	2.776528476702083e-07	1.9710125140001011e-07	1.995e-07	4.445217858407287e-08
CBPS	973178274528.0	1.0	973178274528.0	0.0	1.0025437597999723e-05	9.5188e-06	6.217866404114007e-06	5.403493798000005e-07	4.895e-07	3.4492862864950106e-07
ASPCT	973178274531.5	1.0	973178274531.5	0.0	1.0025437597799723e-05	9.5188e-06	6.217866404138283e-06	5.403493798000005e-07	4.895e-07	3.449286287185009e-07
DHORTS	973178274528.5	1.0	973178274528.5	0.0	1.0025437598199723e-05	9.5188e-06	6.21786640389847e-06	5.403493798000005e-07	4.895e-07	3.4492862864950106e-07
DHORD9	973178274544.5	1.0	973178274544.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	5.403493796000005e-07	4.895e-07	3.449286289391672e-07
ORPT	973178274544.5	1.0	973178274544.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	5.403493796000005e-07	4.895e-07	3.449286289391672e-07
OMPDC	973178274544.5	1.0	973178274544.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	5.403493796000005e-07	4.895e-07	3.449286289391672e-07
UMPK	999953193702.5	1.0	999953193702.5	0.0	2.0641714832500675e-05	2.08957e-05	3.682553892113813e-06	1.3788138623000224e-06	1.3848e-06	3.428088714997058e-07
RNDR4	953555985299.0	1.0	953555985299.0	0.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	1.6313487310000873e-07	1.623e-07	5.0351212950449794e-08
TMDS	953555985299.0	1.0	953555985299.0	0.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	1.6313487310000873e-07	1.623e-07	5.0351212950449794e-08
