	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
EX_met__L_e_r	0.0	0.0	0.0	1.0	2.3360076852431764e-05	2.3549175402615515e-05	6.100467642849005e-07	0.014862405317146615	0.01398513061459625	0.009666972608793156
EX_gly_e_r	5853124148.0	1.0	5853124148.0	0.0	0.11010475344917926	0.1017406491706647	0.07371257433220965	0.08748639115544683	0.07290995021586419	0.06385442334569033
EX_phe__L_e_r	1322051.0	0.0	1322051.0	1.0	5.2525832641625694e-05	5.293514047818756e-05	7.304532381768254e-06	0.0001582847061327528	0.00015940301399485	3.046026106632437e-05
EX_ser__L_e_r	5243186556.0	1.0	5243186556.0	1.8746866014961518e-79	0.150424085187332	0.14635543555743719	0.09013483104337291	0.139539856859305	0.14281495142821093	0.06452176536269877
EX_ala__L_e_f	3147346803.0	0.0	3147346803.0	1.0	0.16635803063061674	0.1215343926476408	0.15677528919835992	0.35477032758966326	0.2524972818256287	0.3319967456871342
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_fol_e_r	8659916362.0	1.0	8659916362.0	0.0	0.0002742973484660266	0.0002916611197992	7.947336388935027e-05	0.00016669009606655596	0.00017103625322134998	4.021794916423184e-05
EX_urea_e	5041454404.0	0.9993387139515757	5041454404.0	0.0006612862266756416	0.06444522644836341	0.05513892094016905	0.04679200008467819	0.06467422311189944	0.0535418270360424	0.04883878274717599
EX_pyr_e					0.0	0.0	0.0	0.0	0.0	0.0
PYRt2					0.0	0.0	0.0	0.0	0.0	0.0
EX_gudac_e	6554549420.0	1.0	6554549420.0	0.0	0.08881261131109375	0.0865539844426655	0.050426480553682096	0.06188954924616679	0.0529074760233682	0.04567572690691097
EX_hdca_e_f	0.0	0.0	0.0	1.0	0.3401073380212146	0.32772371767957553	0.09444989045634301	2.0018064561303803	2.0024337380892345	0.16416069996608693
EX_ptrcIN_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_ptrcOUT_e	2618841266.0	0.0	2618841266.0	1.0	0.10218190220170249	0.1033047546939393	0.05256850245160967	0.15397874346437618	0.16243093418063625	0.06111574122374428
EX_biomassx	0.0	0.0	0.0	1.0	0.00015266227921790566	0.0001538980696465	3.986764888354145e-06	0.0004464089010812109	0.00045665940607205	7.078501100841108e-05
EX_gthox_e	58977863.0	0.0	58977863.0	1.0	0.0203022442384527	0.018832021442812798	0.011306618635293227	0.33506742433370257	0.34433837101144255	0.13812352608921086
EX_2obut_e	8180914554.0	1.0	8180914554.0	0.0	0.48257344623557497	0.4966931408533838	0.1871404009321963	0.2564028015694635	0.2406719177227338	0.1430642458146213
EX_crn_e	5169761535.0	1.0	5169761535.0	8.549437068420537e-40	4.890257697739603e-18	6.42475461409332e-18	1.7634584945153598e-17	3.666412695069005e-17	-8.327382905664181e-18	1.7866081315918413e-16
EX_val__L_e_r	6715025632.0	1.0	6715025632.0	0.0	0.30533904524895406	0.3091882901339259	0.12371482740998593	0.23742795436250072	0.24635625167274244	0.05524567233131348
EX_spmd_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0027799159619393134	0.00246920188078255	0.0018892451110872849
EX_sprm_e	1137097799.0	0.0	1137097799.0	1.0	0.0005549199333692568	0.00058590526925125	0.0002523284877212625	0.0020993841388336583	0.0020480887392468	0.0011900830556334304
EX_5mthf_e	8659916262.0	1.0	8659916262.0	0.0	0.0002742973484844595	0.0002916611198538	7.947336388927416e-05	0.00016669010520313604	0.00017103610524095	4.021793422256683e-05
EX_tmlys_e_r					0.0	0.0	0.0	0.0	0.0	0.0
EX_thbpt_e_r	746189013.0	0.0	746189013.0	1.0	1.2915161702058486e-05	1.3373164739083949e-05	7.201833606377953e-06	4.2456774204852925e-05	4.33889141756219e-05	1.8133885097247204e-05
EX_CE2705_e	746189013.0	0.0	746189013.0	1.0	1.2915161702058486e-05	1.3373164739083949e-05	7.201833606377953e-06	4.2456774204852925e-05	4.33889141756219e-05	1.8133885097247204e-05
EX_crtn_e	2796573347.0	0.0	2796573347.0	1.0	0.036973538930903375	0.0230488675975958	0.039464447310570534	0.0571640081992517	0.05148201665675605	0.031137387657913566
EX_his__L_e_r	3510392455.0	0.0	3510392455.0	1.0	0.11066179296162205	0.1223828627815379	0.059801837805542005	0.14193247925400387	0.15345613035639938	0.04567558885470133
EX_lys__L_e_r	9959333467.0	1.0	9959333467.0	0.0	0.15932211295137563	0.165839053526587	0.062322616184962515	0.004255980878978456	0.00445331426080865	0.0019459305222341624
EX_carn_e_r	7203184021.0	1.0	7203184021.0	0.0	7.046183421162642	7.270538134033533	2.819264625219807	5.254727005717929	5.062979462463633	1.2372523917140168
EX_csn_e_r	9965692038.0	1.0	9965692038.0	0.0	9.382029411244984	9.023484739120875	3.2210682933509323	1.2875133424054515	0.9905842376490381	1.1191600462384093
EX_cys__L_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_cyan_e_r	3120168967.0	0.0	3120168967.0	1.0	0.15229588551160375	0.1499193838185896	0.0710755696809278	0.19764612645864402	0.19703869495600307	0.057276680661309226
EX_tcyntc	4295892620.0	0.0	4295892620.0	1.0	0.08059323630579136	0.06682632400510011	0.060924118361476584	0.09804188302845578	0.08746854743700955	0.06914148577076623
EX_tcynt_e	3586367955.0	0.0	3586367955.0	1.0	0.07170264920581124	0.05863747762589875	0.05719901011737467	0.09960424343019068	0.09657008906620554	0.060619510708959476
EX_so3_e	8780137750.0	1.0	8780137750.0	0.0	0.16767367484258847	0.1681598988038159	0.06937733369200423	0.07785842698522688	0.0826438640919123	0.022750582431398894
EX_thr__L_e_r	8340822410.0	1.0	8340822410.0	0.0	0.48263262212085545	0.4967529365387209	0.18714056205971405	0.24178018744203245	0.22428230761042625	0.14039669297002672
EX_trp__L_e_r	2363970294.0	0.0	2363970294.0	1.0	0.00478778775444961	0.004821310017287949	0.0026968319058131287	0.012190525573884963	0.01162418746605335	0.008368863759617998
EX_anth_e	2365690821.0	0.0	2365690821.0	1.0	0.004785756430162163	0.0048192902671249	0.0026968332057273336	0.0121845856461811	0.0116177985177476	0.008368876093659182
EX_tyr__L_e_r	1838347838.0	0.0	1838347838.0	1.0	1.1460577082951294e-05	1.0983415860034247e-05	7.212026638492017e-06	2.906944579829458e-05	2.738405233618283e-05	1.7188306450202615e-05
EX_cystinex_r	6123867476.0	1.0	6123867476.0	0.0	0.1838818805718243	0.18743207469780837	0.013713040544812297	0.17552631008971234	0.1799377537663434	0.020198927797624423
EX_3hydroxybutanoatex_r	24460.0	0.0	24460.0	1.0	1.0981308231237006	0.9383747824580213	0.6581996869367032	11.872819763514055	12.025721300055555	0.5445047961921998
EX_gthrd_e_r	78720930.0	0.0	78720930.0	1.0	0.024359962152969494	0.019045068624922848	0.02048599234813961	0.6328666174795855	0.6504217674678775	0.2792860798688115
EX_cmp_e_r	1068032740.0	0.0	1068032740.0	1.0	3.927036848895868e-06	4.152863664567603e-06	2.0916966737959017e-06	1.187267599050325e-05	1.17385515028383e-05	5.689865316646395e-06
HEX1	871051457.0	0.0	871051457.0	1.0	2.9372767347247293	2.919533598905886	0.20342011350875974	5.531800832065406	4.762412657675887	2.700981043862027
G6PP	507822637.0	0.0	507822637.0	1.0	0.16566814661131712	0.1187656270179348	0.15671605243083453	2.8473489009257436	2.0775675686275688	2.6749387190805525
PGI	7556570022.0	1.0	7556570022.0	0.0	1.2991218388878587	1.238177716505654	0.7930752225449459	0.6165652232912522	0.445116785906169	0.5642744317019195
PFK	1229934528.0	0.0	1229934528.0	1.0	1.2122379426786716	1.1847805091556265	0.6036244847460981	3.9720161899068316	3.1725079212929783	2.8742387518248975
FBP	553242117.0	0.0	553242117.0	1.0	0.1817144071982426	0.1221928083798193	0.17530098609492867	2.9628427502329964	2.120611533518046	2.8126364416309446
FBA	5115145818.0	1.0	5115145818.0	2.349734440333846e-19	1.0305235354804445	1.0308213425319663	0.5475458340383142	1.0091734396738585	0.9949116609985116	0.5734642950887693
TPI	7811491312.0	1.0	7811491312.0	0.0	2.279996513188676	2.256361738003495	0.27659303763600807	1.9903759950643303	1.971703366709638	0.2548688966345634
GAPD	7578728541.0	1.0	7578728541.0	0.0	5.0504303635288865	5.03327520253456	0.3304200406014574	4.667657376031584	4.726833285904418	0.44021803148564514
PGK	9385255059.0	1.0	9385255059.0	0.0	4.897426294201456	4.893906120286424	0.35139132372051546	2.9580859957391663	3.152377174848437	1.3539339649762987
DPGM	731783884.0	0.0	731783884.0	1.0	0.15300406932751937	0.10954109193010694	0.1454819922105406	1.7095713802925099	1.4497380685334846	1.2968196772183016
DPGase	731783884.0	0.0	731783884.0	1.0	0.15300406932751856	0.10954109193010664	0.1454819922105404	1.7095713802925467	1.4497380685334973	1.2968196772183058
PGM_f	9778916271.0	1.0	9778916271.0	0.0	21.87426509139406	22.36762552436202	7.711405998957156	6.4095738845442956	6.427526456543452	1.098139787392617
ENO_f	9433348522.0	1.0	9433348522.0	0.0	15.99469750453679	14.656846194601975	7.29938147489902	6.333959952144863	6.5021366234642475	0.765649333409527
PYK	8424842970.0	1.0	8424842970.0	0.0	4.994389176552934	4.9790819510559	0.3365980337685691	4.421375576434597	4.4656968791658	0.4901540057638765
LDH_L	7665287584.0	1.0	7665287584.0	0.0	4.849040869692816	4.894407199467025	0.20446512656290014	4.550033102934031	4.647309009379306	0.3792861601997253
r0407	6297231394.0	1.0	6297231394.0	0.0	1.2494729777083196	1.2718495638534097	0.605660590754145	0.9812025553974911	0.9710261023357771	0.5291593872607775
PRPPS	19831579.0	0.0	19831579.0	1.0	0.0011327260306173467	0.0011944553486365498	0.0005042997975113899	0.007047701154027929	0.0072999459933377	0.0018988223676287335
G6PDH2r	2833535118.0	0.0	2833535118.0	1.0	1.4724447374823826	1.5335055352830924	0.8001376474602259	2.0677638588024876	2.1983384597295554	0.5806389566357778
PGL	2833535118.0	0.0	2833535118.0	1.0	1.472444737482385	1.5335055352830786	0.800137647460225	2.0677638588025005	2.198338459729552	0.580638956635779
GND	2833535118.0	0.0	2833535118.0	1.0	1.472444737482212	1.5335055352827287	0.8001376474599147	2.0677638588025093	2.1983384597295745	0.5806389566357879
RPI	2790131372.0	0.0	2790131372.0	1.0	0.4915700631814936	0.5120065845762729	0.26675092009652657	0.6939530870447813	0.7373592839951877	0.1934430806843175
TKT2_f	2801855406.0	0.0	2801855406.0	1.0	0.5517446530258598	0.5732441181444525	0.2626786545057613	0.7505622039321092	0.7855495151239571	0.1891444651307142
RPE_f	2700324072.0	0.0	2700324072.0	1.0	1.1819750710443617	1.228199784801638	0.5249350449571378	1.610166808138468	1.6606182556053364	0.43653978596904514
TKT1_f	3086785842.0	0.0	3086785842.0	1.0	0.5721421545834714	0.5909442020936241	0.26891337459362663	0.748820717633033	0.7867590873436747	0.19732028113857208
TALA_f	6880343323.0	1.0	6880343323.0	0.0	2.2244607011172834	2.246925873562618	0.9116010304243107	1.6443476331614304	1.7093803079030305	0.646055387437841
r0408	6297231394.0	1.0	6297231394.0	0.0	1.2494729777083358	1.271849563853448	0.6056605907541468	0.9812025553974983	0.9710261023357762	0.5291593872607776
PDHm	677352675.0	0.0	677352675.0	1.0	0.7891631425032652	0.7721425034306042	0.32058611936820164	1.7320694151873701	1.68879195654657	0.5789705027440081
PCm	717764030.0	0.0	717764030.0	1.0	1.6054990031154746	1.4183854533369664	1.0719745869061892	8.095040750323415	7.296351099044616	5.088269669784475
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	6257.0	0.0	6257.0	1.0	3.4457640648294094	3.1576099780727525	1.3264052055233675	26.305142663175747	26.403126001535224	1.5114573894465533
ACONTm_f	8870208087.0	1.0	8870208087.0	0.0	91.50910482743019	92.17561391083365	50.70565218157774	23.244103499319415	23.553752594307923	9.515985617433243
ICDHxm	1727840957.0	0.0	1727840957.0	1.0	2.4612333825701915	1.8548914721390117	2.2463975336767192	11.678382967414905	8.162575802043722	11.979616853890638
ICDHym_f	91732469.0	0.0	91732469.0	1.0	4.060096775926488	4.047033319901738	2.4073884365684957	50.613123950565864	51.72050902403369	23.139213729612376
AKGDm	23182.0	0.0	23182.0	1.0	0.7481013833204311	0.5784048269384268	0.6466957909411107	11.463728925778373	11.60277311015879	0.5744153922972698
SUCOAS1m_f	5546845963.0	1.0	5546845963.0	0.0	11.741347783799274	11.841036638246067	7.7592275707775356	10.05190242706153	10.088491325648185	4.721077750841982
SUCD1m	36088.0	0.0	36088.0	1.0	1.053398038698314	0.8907865386482127	0.6594891084846274	11.701031368254684	11.843472374822586	0.5733329450300249
FUMm_f	8553560562.0	1.0	8553560562.0	0.0	150.951434347147	149.32541040900293	68.74920746659487	65.9791854069903	61.72580744400142	36.04605121191344
MDHm_f	5493690375.0	1.0	5493690375.0	0.0	526.0588909088015	517.4251183566637	238.66612996105428	480.9048372294411	486.45769086888424	254.36355457807704
ME1m	1908476462.0	0.0	1908476462.0	1.0	0.7397456221125738	0.5563701640386034	0.6616472675225883	3.0332492374464213	2.1541596803905483	2.923548086004156
ME2m	2017357551.0	0.0	2017357551.0	1.0	1.0075675530273829	0.7496787984964053	0.8933862862087935	3.699846923422951	2.7811434473443226	3.160529297402649
ME2	472798401.0	0.0	472798401.0	1.0	0.15352935238284598	0.10945094618250545	0.1431517577880779	2.961725860950655	1.9904514826654953	3.206203860222309
ACITL	0.0	0.0	0.0	1.0	2.8630873300524304	2.7683887589105884	0.7484571582153988	16.834937761005513	16.80015555062065	1.4989359751722522
FUM_f	4372103679.0	0.0	4372103679.0	1.0	38.14889781973137	31.375058736901174	29.099767901736143	39.524629005941705	41.60932280938087	17.473741342185164
MDH_f	8365734373.0	1.0	8365734373.0	0.0	363.1774071537643	388.6169677914051	167.26909803710166	159.10610459292067	158.98384456577475	76.494300380492
AKGMALtm_f	7309455714.0	1.0	7309455714.0	0.0	352.78539310667634	365.83649502706226	154.70732565740397	234.42101805397877	238.27481826510788	108.89505302899963
ACONT	2658032.0	0.0	2658032.0	1.0	8.667015841256195	8.089816065308398	3.3934031767449833	44.37139788324761	44.026757447607416	7.989767893732624
ICDHyr	2658032.0	0.0	2658032.0	1.0	8.667015841256228	8.089816065308423	3.3934031767449815	44.371397883244214	44.026757447602535	7.98976789373336
PPA	3228315.0	0.0	3228315.0	1.0	0.476897938909817	0.464620243950668	0.1554650536623646	6.606241846591692	6.331777375477756	2.4749269408944947
Complex1ROS	0.0	0.0	0.0	1.0	1.8414260793380497	1.820228524270124	0.4798717457919808	23.891742955410777	24.107953541400803	3.1489346595394
FADH2ETC	7453.0	0.0	7453.0	1.0	1.9560059337000735	1.8263056057486708	0.7657527228562306	15.251469233985492	14.685923432493185	2.608669560705411
CYOR_u10mi	0.0	0.0	0.0	1.0	3.7053663709606637	3.5520549963687964	0.9863816728548468	37.94864369201769	38.073633679458	2.616379661540002
CYOOm2i	0.0	0.0	0.0	1.0	1.8526831854803318	1.7760274981843982	0.4931908364274234	18.974321846008856	19.036816839729088	1.3081898307699988
ATPS4mi	6.0	0.0	6.0	1.0	3.979464118334072	3.8246963809492405	1.4095803389508508	63.78537631220746	63.745578137985135	7.247676130212023
GLUCYS	2652819580.0	0.0	2652819580.0	1.0	0.016244526323973663	0.01264933653122865	0.013916834309974079	0.03726823118781461	0.030706809589828597	0.02913680067086661
GTHS	2652819580.0	0.0	2652819580.0	1.0	0.01624452632396778	0.01264933653121935	0.013916834309974462	0.03726823118781803	0.03070680958982695	0.02913680067086689
SPODMm	0.0	0.0	0.0	1.0	0.046035651983446724	0.0455057131067509	0.011996793644799988	0.5972935738852724	0.6026988385350247	0.07872336648848914
GTHPi	8947051127.0	1.0	8947051127.0	0.0	0.0874945545552812	0.08638611951058085	0.04518928817914525	0.024869736992017326	0.0234598538811764	0.015470491726231486
GTHPm	0.0	0.0	0.0	1.0	0.04603565198344693	0.0455057131067509	0.011996793644800349	0.5972935738852752	0.6026988385350251	0.07872336648848917
GDR	7038254628.0	1.0	7038254628.0	0.0	0.09275160008623987	0.08938625497927495	0.05582813004970692	0.05425000752092948	0.04484912801032525	0.041790456852836416
GTHOr	6958365401.0	1.0	6958365401.0	0.0	0.0873220105399094	0.07435387588070419	0.06450690217079655	0.0445970785023305	0.039607098818068495	0.03145396889674794
GDRm	771301063.0	0.0	771301063.0	1.0	0.012813723854574332	0.010249564876699	0.010784169192775963	0.14489477967392203	0.1138389236377331	0.12004369615371135
GTHOm	800642870.0	0.0	800642870.0	1.0	0.012919683890420974	0.01048897925477085	0.010618515551342904	0.11733136987764972	0.0977772893235473	0.09035375224059268
r0885	58977863.0	0.0	58977863.0	1.0	0.0406044884769191	0.0376640428856511	0.022613237270586357	0.6701348486673881	0.6886767420226526	0.27624705217845197
PYRt2m_f	2727929273.0	0.0	2727929273.0	1.0	17.349096345608363	16.467810221389772	9.152214112762941	29.375631270260733	28.410795766803176	15.849182968504556
HMR_4964	338652.0	0.0	338652.0	1.0	11.530103171308607	10.854964495850421	4.012001794535837	61.20633564425011	61.07389059599562	8.70242252172592
r2420	99.0	0.0	99.0	1.0	2.115640394805807	1.9494320475008844	1.255804896012884	53.97292784415151	54.04541487431095	8.168855009988887
ATPtm	0.0	0.0	0.0	1.0	2.353277364001074	2.183876143807821	1.2025018924034783	55.599994680536405	55.344311095957146	6.864151289088566
FUMtm_f	171793896.0	0.0	171793896.0	1.0	9.914292370956751	10.612669345875613	3.790658284015241	52.40552348641642	55.07390218495392	18.797302188015404
CO2tm_f	4239243691.0	0.0	4239243691.0	1.0	119.4473135093102	107.68699369422231	65.70428650964901	140.01660614764708	133.50586423600242	73.51596071578685
O2tm	0.0	0.0	0.0	1.0	1.8987188374638526	1.8220225948018205	0.5012006909367994	19.57161541989398	19.633686343726296	1.3549310159298313
r0801_f	2190117685.0	0.0	2190117685.0	1.0	6.56416386333244	6.8529806694095905	3.916722011146279	12.257674356511771	12.9957990785426	5.806744914620054
THD1m	34732850.0	0.0	34732850.0	1.0	12.006871651556443	11.641147261219356	4.203047475045705	54.464537185700586	52.25014419006105	18.284032927161054
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	31.4968686561123	32.74593397190659	13.063932302243478
NH4tm_f	6879054897.0	1.0	6879054897.0	0.0	116.41244686539777	121.66363761206958	55.509358082904555	81.95974340353341	79.44752158646392	41.63666595179848
HCO3E	0.0	0.0	0.0	1.0	2.505188052673153	2.4223107608538665	0.6548994990971755	14.730529910854036	14.70009773784694	1.3115660806355007
HCO3Em	683335132.0	0.0	683335132.0	1.0	1.6260926142353287	1.4398482619251887	1.0734256112003215	8.185328879279936	7.389272912010488	5.090205759369211
GLUN	1188015108.0	0.0	1188015108.0	1.0	0.6308385626766687	0.624059958569124	0.19094292796803494	3.2237278781653878	2.4262052240024303	2.767309139565658
GLNS	256834069.0	0.0	256834069.0	1.0	0.1455799353532991	0.1034545585048619	0.13786078367275093	3.288162981770651	2.578959067475579	2.743140317253886
GLUt2m	1961452476.0	0.0	1961452476.0	1.0	0.07096073257487598	0.0507631391338723	0.06745976084495459	0.2958199853099553	0.2036801874074477	0.2751854362601654
GLNtm_1	3012573752.0	0.0	3012573752.0	1.0	0.11310825296199888	0.0828386902667956	0.10648840985907557	0.26693196861610763	0.18557414337089925	0.29387326419629833
GLUNm	3012573752.0	0.0	3012573752.0	1.0	0.11310825296206824	0.08283869026689719	0.10648840985907353	0.26693196861611096	0.1855741433708761	0.29387326419629944
GLUPRT	0.0	0.0	0.0	1.0	1.7224274476485607e-05	1.736370366301965e-05	4.4981073236909247e-07	5.0366522084636535e-05	5.152304910984916e-05	7.986388339466976e-06
PRAGSr	0.0	0.0	0.0	1.0	1.7224274476401625e-05	1.7363703662753983e-05	4.4981073239087403e-07	5.036652208464367e-05	5.152304910982861e-05	7.986388339451633e-06
GARFT	0.0	0.0	0.0	1.0	1.7224274476205744e-05	1.736370366263326e-05	4.498107323947675e-07	5.036652208204554e-05	5.15230491033251e-05	7.98638834131368e-06
PRFGS	0.0	0.0	0.0	1.0	1.722427447620578e-05	1.7363703662633434e-05	4.4981073239476504e-07	5.036652208203253e-05	5.152304910334627e-05	7.986388341339984e-06
PRAIS	0.0	0.0	0.0	1.0	1.722427447586786e-05	1.736370366242005e-05	4.498107323473193e-07	5.0366522082057726e-05	5.1523049104188124e-05	7.986388341755217e-06
AIRCr	0.0	0.0	0.0	1.0	1.72242744758678e-05	1.7363703662419947e-05	4.4981073234732267e-07	5.0366522082057746e-05	5.152304910418818e-05	7.986388341755235e-06
PRASCSi	0.0	0.0	0.0	1.0	1.7224274475958526e-05	1.7363703662691442e-05	4.498107323635233e-07	5.036652208230656e-05	5.152304910435897e-05	7.98638834190058e-06
ADSL2r	0.0	0.0	0.0	1.0	1.722427447424606e-05	1.7363703660209937e-05	4.4981073227599206e-07	5.0366522083123016e-05	5.152304910520841e-05	7.986388341751894e-06
AICART	0.0	0.0	0.0	1.0	1.7224274474311484e-05	1.7363703661741826e-05	4.4981073230926103e-07	5.0366522084877905e-05	5.1523049106309135e-05	7.986388341579198e-06
IMPC	0.0	0.0	0.0	1.0	1.7224274474072444e-05	1.736370366150431e-05	4.498107323372853e-07	5.036652208487815e-05	5.152304910630931e-05	7.986388341579245e-06
ADSS	0.0	0.0	0.0	1.0	1.0199519700456135e-05	1.0282083990060896e-05	2.663597457562896e-07	2.9825016503711033e-05	3.050986653537404e-05	4.729216060730499e-06
ADSL1r	0.0	0.0	0.0	1.0	1.0199519697824912e-05	1.0282083987281777e-05	2.6635974573818073e-07	2.982501650377025e-05	3.050986653519136e-05	4.729216060952653e-06
IMPDH2	0.0	0.0	0.0	1.0	7.024754777965487e-06	7.081619674992142e-06	1.8345098639932852e-07	2.054150557937813e-05	2.101318257005195e-05	3.257172281074963e-06
GMPS	6161742275.0	1.0	6161742275.0	0.0	5.336269503176872e-06	5.3074686742572465e-06	8.538370050627236e-07	4.8514745433879366e-06	4.286665432182992e-06	3.2916309565855285e-06
GMPS2	60027753.0	0.0	60027753.0	1.0	1.6884852747885599e-06	1.7254219828502268e-06	8.396103090020645e-07	1.5690031035960647e-05	1.6179330978380244e-05	4.5506883149196636e-06
GK1	0.0	0.0	0.0	1.0	7.024754777965522e-06	7.081619674992216e-06	1.8345098639932566e-07	2.0541505579348964e-05	2.1013182569898297e-05	3.2571722810170208e-06
RNDR2	0.0	0.0	0.0	1.0	1.5110512396993755e-06	1.5232830933616889e-06	3.9460998864930725e-08	4.4185553029020725e-06	4.520014801301647e-06	7.0063003896131e-07
ADK1	3228416.0	0.0	3228416.0	1.0	0.4768894516505181	0.46461160156253356	0.15546503997083694	6.606217028488215	6.3317530697169495	2.4749268751702354
RNDR1	0.0	0.0	0.0	1.0	2.0125468269303594e-06	2.0288382521506298e-06	5.2557521523172497e-08	5.885008542954056e-06	6.020140950248029e-06	9.331588001240069e-07
CBPS	1332712078.0	0.0	1332712078.0	1.0	5.661889402132115e-06	5.42181081362351e-06	3.3241477411795226e-06	1.865039233619398e-05	1.8102572865954188e-05	1.0565209017712551e-05
ASPCT	1332712078.0	0.0	1332712078.0	1.0	5.66188940213199e-06	5.421810813623337e-06	3.3241477411795595e-06	1.865039233621403e-05	1.8102572865951396e-05	1.0565209017705875e-05
DHORTS	1332712078.0	0.0	1332712078.0	1.0	5.661889402131898e-06	5.421810813623226e-06	3.3241477411795133e-06	1.8650392336214345e-05	1.810257286595198e-05	1.0565209017705822e-05
DHORD9	1332712078.0	0.0	1332712078.0	1.0	5.661889402131915e-06	5.421810813623278e-06	3.3241477411795192e-06	1.8650392336214087e-05	1.810257286595147e-05	1.0565209017705868e-05
ORPT	1332712078.0	0.0	1332712078.0	1.0	5.661889402131901e-06	5.421810813623214e-06	3.324147741179513e-06	1.865039233621435e-05	1.8102572865952006e-05	1.0565209017705819e-05
OMPDC	1332712078.0	0.0	1332712078.0	1.0	5.661889402131895e-06	5.421810813623182e-06	3.3241477411795116e-06	1.865039233621433e-05	1.8102572865951992e-05	1.0565209017705816e-05
UMPK	940110.0	0.0	940110.0	1.0	1.3631415195357859e-05	1.3384003222008332e-05	2.131283203568555e-06	3.947104376735345e-05	3.912248311460001e-05	8.15203126441216e-06
RNDR4	0.0	0.0	0.0	1.0	1.998501897242303e-06	2.0146796297432046e-06	5.2190739153444485e-08	5.8439389240546415e-06	5.978128284889877e-06	9.266465791111767e-07
TMDS	0.0	0.0	0.0	1.0	1.9985018972422963e-06	2.014679629743185e-06	5.219073915344354e-08	5.843938924054629e-06	5.978128284889868e-06	9.266465791111799e-07
URIDK2r	0.0	0.0	0.0	1.0	1.998501897242308e-06	2.014679629743222e-06	5.2190739153443764e-08	5.843938924054634e-06	5.978128284889865e-06	9.266465791111776e-07
