Rxn	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_ile__L_e_r	7230.0	0.9999999748231008	7230.0	2.552511902114854e-08	0.0067265	0.007445	0.00279603990340162	0.0049314	0.00492	0.000999502926964249
EX_met__L_e_r	9348.0	1.0	9348.0	1.1662560294530007e-26	0.0059139	0.0057599999999999995	0.0019982228948177273	0.0026378	0.00263	0.0005348474341134841
EX_gly_e_r	7452.0	0.9999999989662958	7452.0	1.049354596838626e-09	0.10267100000000003	0.11414	0.03542884231352709	0.08475330000000002	0.08951	0.023868916986133012
EX_phe__L_e_r	7937.5	0.9999999999996483	7937.5	3.580801169615331e-13	0.0100167	0.011065	0.004121812893042639	0.006502500000000001	0.00658	0.0016603251324528415
EX_ser__L_e_r	816.0	7.908404764611939e-25	816.0	1.0	0.08753950000000002	0.08796000000000001	0.02224768944421107	0.1788724	0.164095	0.07013527777175486
EX_ala__L_e_f	8669.0	1.0	8669.0	1.5716340772179214e-19	1.2555969	1.320265	0.79867813226542	0.2801845	0.153275	0.2967609329783348
EX_ribflv_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	10000.0	1.0	10000.0	2.8195930193767757e-39	0.035301900000000004	0.03597	0.004939806910510907	0.0	0.0	0.0
EX_fol_e_r	2435.5	1.6405182940922983e-10	2435.5	0.9999999998385167	0.00010040000000000001	0.0001	2.8494904736805065e-05	0.0001543	0.00016	6.133621534730776e-05
EX_urea_e	0.0	2.8198003048388453e-39	0.0	1.0	0.0	0.0	0.0	0.048523300000000005	0.044785	0.015424190567305816
EX_pyr_e	10000.0	1.0	10000.0	2.8200076051853168e-39	0.12795360000000003	0.121755	0.031784656215656557	0.0	0.0	0.0
PYRt2	10000.0	1.0	10000.0	2.8200076051853168e-39	0.12795360000000003	0.121755	0.031784656215656557	0.0	0.0	0.0
EX_gudac_e	263.0	2.8194063104778923e-31	263.0	1.0	0.0688545	0.06933	0.014176840651519855	0.1154057	0.115675	0.019961686547185355
EX_hdca_e_f	9206.0	1.0	9206.0	4.535504106692272e-25	2.1267618999999995	2.11606	0.9078906725617553	0.8612872	0.83506	0.17526100678459974
EX_ptrcIN_e	10000.0	1.0	10000.0	2.492119448518457e-39	0.0004169999999999999	0.00043	6.882124407741869e-05	0.0	0.0	0.0
EX_ptrcOUT_e	535.0	5.2479108633825635e-28	535.0	1.0	0.05874469999999999	0.05981	0.015291072093469337	0.09854020000000001	0.10246	0.020180697747495195
EX_biomassx	7231.5	0.9999999753288641	7231.5	2.501257121665806e-08	0.0235129	0.026025	0.009773942712719119	0.017238500000000004	0.01721	0.003495894670246023
EX_h2o2_e	10000.0	1.0	10000.0	1.2809996731450625e-34	0.7999902999999999	0.67776	0.46080980295333224	0.0694953	0.068855	0.018521824007250356
EX_gthox_e	9827.0	1.0	9827.0	2.119929203525476e-32	0.5293591999999999	0.530305	0.326244742346056	0.014009300000000002	0.010624999999999999	0.010914141993974903
EX_2obut_e	0.0	1.2804225240822274e-34	0.0	1.0	0.005589400000000002	0.00572	0.002138690631241839	0.7039989999999997	0.6985399999999999	0.0419832526855722
EX_crn_e	10000.0	1.0	10000.0	2.8200076051853168e-39	16.834628300000002	17.76819	2.953199150426005	0.0	0.0	0.0
EX_val__L_e_r	0.0	1.280711066965257e-34	0.0	1.0	0.022885600000000002	0.02237	0.006610716020449698	0.21463949999999998	0.17718499999999998	0.08254959150306701
EX_spmd_e	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
EX_sprm_e	10000.0	1.0	10000.0	1.2308901350740825e-34	0.0023105	0.0024	0.0005028451877350352	0.00019959999999999995	0.00022	7.822423092003079e-05
EX_5mthf_e	2435.5	1.6405182940922983e-10	2435.5	0.9999999998385167	0.00010040000000000001	0.0001	2.8494904736805065e-05	0.0001543	0.00016	6.133621534730776e-05
EX_tmlys_e_r	10000.0	1.0	10000.0	2.8200076051853168e-39	16.834628300000002	17.76819	2.953199150426005	0.0	0.0	0.0
EX_thbpt_e_r	8571.5	1.0	8571.5	1.3240921910340389e-18	0.003915299999999999	0.00434	0.001586374084941423	0.0020299999999999997	0.00207	0.000785427889558914
EX_CE2705_e	8571.5	1.0	8571.5	1.3240921910340389e-18	0.003915299999999999	0.00434	0.001586374084941423	0.0020299999999999997	0.00207	0.000785427889558914
EX_crtn_e	5087.0	0.5846473836497135	5087.0	0.4163056129224755	0.023481700000000005	0.020915	0.013167000153429179	0.021932699999999996	0.02138	0.00976638533621081
EX_his__L_e_r	278.0	4.3195284253408815e-31	278.0	1.0	0.11548489999999999	0.123525	0.024901795663418054	0.16818569999999997	0.173015	0.02075183157329648
EX_lys__L_e_r	0.0	1.2809275156652627e-34	0.0	1.0	0.025556300000000004	0.0274	0.007556255105687091	0.2067295	0.200045	0.0301873353060317
EX_carn_e_r	9881.0	1.0	9881.0	4.3863358307577836e-33	21.120210900000004	21.724925	3.5556430552775717	5.891546099999999	6.120985	1.5768196391713782
EX_csn_e_r	9392.0	1.0	9392.0	3.674146585068866e-27	28.2598012	28.33961	9.037078572261661	14.411023899999998	14.22261	1.856031396784627
EX_cys__L_e	10000.0	1.0	10000.0	2.8193857487981478e-39	0.0342903	0.0349	0.005421902728933839	0.0	0.0	0.0
EX_cyan_e_r	8840.0	1.0	8840.0	3.2552730961657353e-21	0.12226330000000002	0.12267	0.026538078799599216	0.08648420000000001	0.08676	0.018050718398641943
EX_tcyntc	0.0	2.8198003048388453e-39	0.0	1.0	0.0	0.0	0.0	0.0162414	0.016465	0.0058445232966989336
EX_tcynt_e	9495.0	1.0	9495.0	2.337277437334911e-28	0.12226330000000002	0.12267	0.026538078799599216	0.0702428	0.06806999999999999	0.016145841011845682
EX_so3_e	0.0	1.280566787612476e-34	0.0	1.0	0.0380373	0.041295	0.00841210597768466	0.28207889999999997	0.283565	0.014664018142061442
EX_thr__L_e_r	0.0	1.280566787612476e-34	0.0	1.0	0.011705300000000004	0.012074999999999999	0.0033597908950685988	0.7107640000000001	0.7052499999999999	0.041496853087452504
EX_trp__L_e_r	9982.0	1.0	9982.0	2.1950552776156725e-34	0.0291468	0.028795	0.005951734978350872	0.0046942	0.004104999999999999	0.0019930090848064926
EX_anth_e	9983.0	1.0	9983.0	2.1311398466412915e-34	0.028603800000000002	0.028225	0.005901715515017817	0.004464699999999999	0.00388	0.0019666812814043517
EX_tyr__L_e_r	0.0	2.7751664215835133e-39	0.0	1.0	0.0	0.0	0.0	0.0007224000000000001	0.00072	0.00034152397611679665
EX_cystinex_r	0.0	1.2807832125755886e-34	0.0	1.0	0.07986750000000001	0.082405	0.011802103936300186	0.19451309999999997	0.19609	0.007421770010644974
EX_3hydroxybutanoatex_r	9771.0	1.0	9771.0	1.0669337002433817e-31	13.0341643	12.4619	4.61064943792136	4.393649099999999	4.425635	1.214978931721643
EX_gthrd_e_r	9907.0	1.0	9907.0	2.0410160718418452e-33	1.0287032	1.04265	0.6431413779096752	0.0104716	0.00681	0.011530731596543003
EX_cmp_e_r	6822.5	0.9999958126478742	6822.5	4.235316995479891e-06	0.0010519000000000001	0.00112	0.0004475199786748423	0.0008137	0.00081	0.0001688263407568065
HEX1	9891.0	1.0	9891.0	3.270044096152267e-33	24.0170885	21.395165	11.732994974839407	4.5506	4.55225	0.2378143562410466
G6PP	9905.0	1.0	9905.0	2.165475964050575e-33	20.713600800000005	18.4428	11.491040726495541	0.3451944999999999	0.37390999999999996	0.14415055889957765
PGI	7694.0	0.9999999999770576	7694.0	2.3322651014715594e-11	2.240428	2.313255	0.4424460453164449	1.8050420000000003	1.739935	0.47550746876204253
PFK	5873.0	0.98359089225001	5873.0	0.016509310101088033	0.5688751999999999	0.540985	0.20251328607109492	0.4968329	0.49822999999999995	0.22050442508349813
FBP	9610.0	1.0	9610.0	9.972788359688151e-30	0.2116799	0.20766	0.09380919473677203	0.05209389999999999	0.07166	0.037003343771785394
FBA	3661.0	0.0005368332135244515	3661.0	0.9994677858969035	0.3571952000000001	0.342615	0.13387950869888396	0.4447388	0.46348500000000004	0.22101022553828784
TPI	2026.0	1.8594480995210157e-13	2026.0	0.9999999999998174	2.939767	3.0493699999999997	0.5462953937507924	3.4004911999999994	3.3849	0.22552638220228807
GAPD	414.0	1.9451381592885113e-29	414.0	1.0	6.2292037	6.49258	1.1547623563065852	7.598706900000001	7.59543	0.3823907379924547
PGK	4.0	1.4445969989963522e-34	4.0	1.0	3.739223	3.629345	0.9558121895645619	7.3989037	7.376285	0.37315635934079266
DPGM	9935.0	1.0	9935.0	8.918290056325267e-34	2.4899806	2.38083	1.055303741156368	0.19980340000000002	0.158635	0.18312535135124017
DPGase	9935.0	1.0	9935.0	8.918290056325267e-34	2.4899806	2.38083	1.055303741156368	0.19980340000000002	0.158635	0.18312535135124017
PGM_f	0.0	1.2810718345817004e-34	0.0	1.0	7.978325799999998	8.295695	1.1475126844519592	27.8425541	27.894869999999997	1.8117292752757241
ENO_f	0.0	1.2810718345817004e-34	0.0	1.0	8.6843294	9.038145	1.2587601064032667	28.0217403	28.255335000000002	1.634417563118808
PYK	70.0	1.034319064454103e-33	70.0	1.0	5.3089599	5.449434999999999	1.1107323968595333	7.5127893	7.54119	0.40930499143381627
LDH_L	64.0	8.65763513091091e-34	64.0	1.0	5.597373200000001	5.828225	1.0369571144740477	7.357161500000001	7.39916	0.32339419176513395
r0407	2510.0	5.904384762706425e-10	2510.0	0.9999999994184963	2.5825714000000004	2.7381200000000003	0.5132636642176232	2.9557525999999994	2.9393399999999996	0.2747354903131668
PRPPS	9546.0	1.0	9546.0	5.822111457498443e-29	0.007580099999999999	0.00792	0.0018838797785957627	0.0024452	0.0023550000000000003	0.0005785989347317598
G6PDH2r	22.0	2.477514287573863e-34	22.0	1.0	1.0565886	1.099965	0.2593930295786296	2.3956199999999996	2.371265	0.46107542952221053
PGL	22.0	2.477514287573863e-34	22.0	1.0	1.0565886	1.099965	0.2593930295786296	2.3956199999999996	2.371265	0.46107542952221053
GND	22.0	2.477514287573863e-34	22.0	1.0	1.0565886	1.099965	0.2593930295786296	2.3956199999999996	2.371265	0.46107542952221053
RPI	26.0	2.7923040391419647e-34	26.0	1.0	0.35725	0.37179	0.0872631089628291	0.8001699000000001	0.7919700000000001	0.15380559915130831
TKT2_f	1297.0	7.371260621998886e-20	1297.0	1.0	0.7021966	0.7315	0.12820692472686174	0.9165297000000001	0.908785	0.1516103035293866
RPE_f	54.0	6.433309913420637e-34	54.0	1.0	1.1490118	1.189525	0.22377853779696003	1.9779353	1.964975	0.29481957937137954
TKT1_f	1320.0	1.2310699417472065e-19	1320.0	1.0	0.7041365	0.7312799999999999	0.1296939198233341	0.9148886	0.90875	0.14980875267426194
TALA_f	0.0	1.2810718345817004e-34	0.0	1.0	1.1488406	1.16562	0.18283146429154337	3.1864515	3.19274	0.2591580267384744
r0408	2510.0	5.904384762706425e-10	2510.0	0.9999999994184963	2.5825714000000004	2.7381200000000003	0.5132636642176232	2.9557525999999994	2.9393399999999996	0.2747354903131668
PDHm	10000.0	1.0	10000.0	1.2810718345817004e-34	25.650889300000003	25.339635	4.868186607491553	1.066757	1.01956	0.2707911586090065
PCm	10000.0	1.0	10000.0	1.2810718345817004e-34	100.82764499999999	100.926615	17.35876336577362	1.8371363000000003	1.558255	1.4660621630471522
PEPCK_re	nan	nan	nan	nan	0.0	0.0	0.0	0.0	0.0	0.0
CSm	9998.0	1.0	9998.0	1.3603956914705778e-34	58.1492188	56.849835	10.674901804463966	10.420016	10.29113	2.5578365135470142
ACONTm_f	0.0	1.2810718345817004e-34	0.0	1.0	8.882848899999999	9.863579999999999	5.008495244762227	184.84074669999998	183.94912	15.139481120730514
ICDHxm	10000.0	1.0	10000.0	1.2810718345817004e-34	18.1185288	17.347375	8.842454698966419	1.6663478999999994	1.850695	0.7725317124193188
ICDHym_f	8377.0	0.9999999999999999	8377.0	7.912931246211836e-17	3.266026	2.27545	2.8612039159455627	0.5904791	0.37334999999999996	0.8744356563389668
AKGDm	9682.0	1.0	9682.0	1.3389586532850313e-30	11.897330800000004	10.885375	4.587168649049387	4.118153400000001	4.094385	1.2542930807432704
SUCOAS1m_f	0.0	1.2810718345817004e-34	0.0	1.0	100.22866670000002	100.58404	22.93482728338597	191.2155646	189.43850500000002	13.269357770029691
SUCD1m	10000.0	1.0	10000.0	1.2810718345817004e-34	45.5822629	46.40212	7.0909353509334565	4.3280894	4.283799999999999	1.2182903458857517
FUMm_f	367.0	5.283579248918925e-30	367.0	1.0	241.54898330000003	239.53951	53.78002608094632	344.0612608999999	348.752925	32.3109903559327
MDHm_f	0.0	1.2810718345817004e-34	0.0	1.0	239.7091117	239.279925	52.48520022850298	834.6505465	840.388765	86.11625135646072
ME1m	10000.0	1.0	10000.0	1.2810718345817004e-34	74.67658180000001	74.66268500000001	17.32890766568514	1.4329072999999997	0.892185	1.2101314764331403
ME2m	8692.0	1.0	8692.0	9.424223703451533e-20	3.527289099999999	2.7343200000000003	2.521066494768561	0.7310713	0.55735	0.6133960761429648
ME2	10000.0	1.0	10000.0	1.2810718345817004e-34	31.693698700000006	32.778975	7.959658716663351	0.32244659999999997	0.15979	0.3954742684582218
ACITL	9959.0	1.0	9959.0	4.3691318649583654e-34	23.4753248	23.542805	6.988782372592927	7.102806500000001	6.800235000000001	1.4774417164018327
FUM_f	6876.0	0.9999977302769083	6876.0	2.296415066905612e-06	167.90138069999998	169.85502000000002	29.23748055561018	156.7848614	159.852815	13.366441081692598
MDH_f	0.0	1.2810718345817004e-34	0.0	1.0	287.6968537	299.92933	57.77978126001685	518.7905845	527.9038949999999	45.73581061763924
AKGMALtm_f	0.0	1.2810718345817004e-34	0.0	1.0	91.116062	89.83373	20.09661862910728	563.5588551999999	577.6045799999999	45.370641922399656
ACONT	9901.0	1.0	9901.0	2.436395575504565e-33	74.9530263	75.39671	12.036943177445755	23.543638699999995	23.11052	5.465395584531043
ICDHyr	9901.0	1.0	9901.0	2.436395575504565e-33	74.9530263	75.39671	12.036943177445755	23.543638699999995	23.11052	5.465395584531043
PPA	10000.0	1.0	10000.0	1.2810718345817004e-34	16.5379505	16.677125	4.786442640389429	0.5675864000000002	0.530545	0.17897911373840764
Complex1ROS	10000.0	1.0	10000.0	1.2810718345817004e-34	72.2179172	71.052155	14.320258066101658	3.5451086999999997	3.50359	0.625841257719519
FADH2ETC	10000.0	1.0	10000.0	1.2810718345817004e-34	58.4943305	58.823890000000006	10.303194557436575	5.1188094	5.14844	1.2626191412961048
CYOR_u10mi	10000.0	1.0	10000.0	1.2810718345817004e-34	127.10165770000002	127.642725	19.309121044711876	8.4867638	8.331265	1.7702402096723964
CYOOm2i	10000.0	1.0	10000.0	1.2810718345817004e-34	63.5508293	63.821365	9.654560809344556	4.243381899999999	4.16563	0.8851200376604694
ATPS4mi	10000.0	1.0	10000.0	1.2810718345817004e-34	213.46475320000002	212.228905	33.31826982225705	10.487148900000001	9.962064999999999	2.3101524691554975
GLUCYS	7297.0	0.9999999900975266	7297.0	1.004333617784744e-08	0.0300146	0.029670000000000002	0.01563940183438528	0.017548	0.0112	0.015317714311122652
GTHS	7297.0	0.9999999900975266	7297.0	1.004333617784744e-08	0.0300146	0.029670000000000002	0.01563940183438528	0.017548	0.0112	0.015317714311122652
SPODMm	10000.0	1.0	10000.0	1.2809275156652627e-34	1.8054476	1.776305	0.3580062424971234	0.08862790000000001	0.087585	0.015646190764669988
GTHPi	0.0	1.2807832125755886e-34	0.0	1.0	0.031698	0.03124	0.011687506409008126	0.0871219	0.08704999999999999	0.014597481842821903
GTHPm	10000.0	1.0	10000.0	1.2808553621421803e-34	1.0054575	0.938245	0.5026543759054717	0.0191331	0.01638	0.010909593933225874
GDR	54.0	6.432955267041603e-34	54.0	1.0	0.053264699999999984	0.049975	0.02336258229357882	0.20205930000000002	0.20640999999999998	0.02650812855150341
GTHOr	1104.0	8.807808589155782e-22	1104.0	1.0	0.018520500000000002	0.018965000000000003	0.008485961595006142	0.05461129999999999	0.04547	0.037422693883322304
GDRm	9464.0	1.0	9464.0	5.385751053598145e-28	0.17935949999999998	0.19555499999999998	0.15115634210423765	0.0041513	0.0036550000000000003	0.0034417404145007918
GTHOm	9974.0	1.0	9974.0	2.757183524291306e-34	0.2967392	0.29286	0.2114479947127435	0.0009715000000000001	0.000795	0.0005445828261572839
r0885	9827.0	1.0	9827.0	2.120040554869122e-32	1.0587179	1.06061	0.6524891944804353	0.0280192	0.021255	0.021828491837944095
PYRt2m_f	9802.0	1.0	9802.0	4.3720016970774635e-32	196.16048489999997	202.00503	36.58689381159127	44.04237219999999	43.85080000000001	3.245961424389297
HMR_4964	9919.0	1.0	9919.0	1.4323473062431632e-33	98.42835130000002	98.523	17.143846132080274	30.646445700000005	29.82975	6.883332858883579
r2420	10000.0	1.0	10000.0	1.2810718345817004e-34	87.7148618	88.20184499999999	21.894163950415958	8.5061924	8.173295	1.872074424469219
ATPtm	10000.0	1.0	10000.0	1.2810718345817004e-34	112.63373600000001	116.51597000000001	20.805336038751932	8.6472307	8.150635000000001	2.008875292250531
FUMtm_f	7959.0	0.9999999999997606	7959.0	2.437011615583593e-13	15.457981100000001	16.413919999999997	4.631698561502031	12.5614268	12.65861	0.783410232171156
CO2tm_f	2075.0	4.477220814241526e-13	2075.0	0.9999999999995601	211.78477180000002	210.50596000000002	44.64142124593263	249.3546096	251.26411000000002	16.97127173503452
O2tm	10000.0	1.0	10000.0	1.2810718345817004e-34	65.3562769	65.5496	9.964081307620392	4.3320096	4.251035	0.8992171793859749
r0801_f	8763.0	1.0	8763.0	1.9057271810552375e-20	125.3863315	123.789	30.22664811749068	97.39841400000002	97.41566499999999	7.962801237263154
THD1m	10000.0	1.0	10000.0	1.2810718345817004e-34	140.62094729999998	128.10798	50.24095946224476	22.032128599999997	21.581925	4.658555553630834
H2Otm_f	10000.0	1.0	10000.0	2.8200076051853168e-39	1.4122267000000002	1.0019550000000002	1.2023931575660798	0.0	0.0	0.0
NH4tm_f	3547.0	0.00019333212374386254	3547.0	0.9998084540739699	138.0198346	142.539035	30.82446931228905	152.5358631	152.93932999999998	12.683858892441966
HCO3E	9959.0	1.0	9959.0	4.3691318649583654e-34	20.5367778	20.599235	6.115111798246182	6.2131267	5.948885000000001	1.2920824957620376
HCO3Em	10000.0	1.0	10000.0	1.2810718345817004e-34	100.83097289999999	100.93142499999999	17.358840040334602	1.8398816	1.5602049999999998	1.4667756019542741
GLUN	8961.0	1.0	8961.0	1.8874030881523982e-22	7.2536743	5.422505	5.1188513260027095	0.8293567000000002	0.68908	0.8609850399515158
GLNS	9651.0	1.0	9651.0	3.196149904242293e-30	8.426113099999998	6.66126	5.3127720364693145	0.31162699999999993	0.15309499999999998	0.7931999927024915
GLUt2m	8826.0	1.0	8826.0	4.500307303095527e-21	0.8524231	0.834015	0.5385726174435439	0.10621959999999996	0.100915	0.06390514956756244
GLNtm_1	8840.0	1.0	8840.0	3.2553817320591226e-21	1.4018883000000002	1.3309250000000001	0.7898633844105158	0.39320389999999994	0.37661	0.15023233564221503
GLUNm	8840.0	1.0	8840.0	3.2553817320591226e-21	1.4018883000000002	1.3309250000000001	0.7898633844105158	0.39320389999999994	0.37661	0.15023233564221503
GLUPRT	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
PRAGSr	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
GARFT	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
PRFGS	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
PRAIS	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
AIRCr	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
PRASCSi	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
ADSL2r	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
AICART	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
IMPC	7230.0	0.9999999748491301	7230.0	2.5498752665682673e-08	0.0026529	0.002935	0.0011029513162694926	0.0019449000000000003	0.00194	0.000394432196423869
ADSS	7233.5	0.9999999760852467	7233.5	2.4246078480444568e-08	0.0015709	0.00174	0.0006528834180585057	0.0011522	0.00115	0.00023364732120670825
ADSL1r	7233.5	0.9999999760852467	7233.5	2.4246078480444568e-08	0.0015709	0.00174	0.0006528834180585057	0.0011522	0.00115	0.00023364732120670825
IMPDH2	7243.0	0.9999999791051423	7243.0	2.1185585209804157e-08	0.0010825	0.0012	0.000449229137725747	0.0007929000000000001	0.00079	0.00016077649333183259
GMPS	8191.5	0.9999999999999969	8191.5	3.113310818074145e-15	0.0003927	0.00038	0.00017009714989981578	0.00021319999999999995	0.000205	0.0001014528800413614
GMPS2	5615.5	0.9338732189318687	5615.5	0.0664413532460135	0.0006898000000000002	0.0009	0.0004005198137572238	0.0005794000000000001	0.000525	0.0002139282424769879
GK1	7243.0	0.9999999791051423	7243.0	2.1185585209804157e-08	0.0010825	0.0012	0.000449229137725747	0.0007929000000000001	0.00079	0.00016077649333183259
RNDR2	7246.5	0.9999999814414023	7246.5	1.881834246130475e-08	0.0002328	0.00026	9.653679886630556e-05	0.00017069999999999998	0.00017	3.453164264025596e-05
ADK1	10000.0	1.0	10000.0	1.2810718345817004e-34	16.5366432	16.676054999999998	4.786179623952399	0.5666276	0.529635	0.17899275096839068
RNDR1	7209.5	0.9999999682067354	7209.5	3.223049567394291e-08	0.0003101	0.00034	0.00012957190585878865	0.0002279	0.00023	4.6085011476924706e-05
CBPS	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
ASPCT	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
DHORTS	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
DHORD9	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
ORPT	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
OMPDC	8247.5	0.999999999999999	8247.5	1.0029738424110683e-15	0.0003061	0.00027	0.00021393803974161503	0.00010049999999999998	5.5e-05	9.469115133640599e-05
UMPK	7067.0	0.999999781721524	7067.0	2.2108925537813727e-07	0.00155	0.00174	0.0006454033270331465	0.0011687	0.001175	0.00023454083661572463
RNDR4	4776.5	0.2923410047722989	4776.5	0.7085005513061102	0.0002061	0.00023	8.767357963295765e-05	0.0002257	0.00023	4.5952434784527605e-05
TMDS	4776.5	0.2923410047722989	4776.5	0.7085005513061102	0.0002061	0.00023	8.767357963295765e-05	0.0002257	0.00023	4.5952434784527605e-05
URIDK2r	4776.5	0.2923410047722989	4776.5	0.7085005513061102	0.0002061	0.00023	8.767357963295765e-05	0.0002257	0.00023	4.5952434784527605e-05
NDPK2	7517.0	0.9999999996183578	7517.0	3.8756920975270917e-10	0.0013445000000000002	0.001505	0.000558378559905031	0.0009427000000000001	0.00095	0.00018858781412478282
NDPK3_f	6751.5	0.9999907709180136	6751.5	9.33104357711952e-06	0.000838	0.00089	0.00019865202305193437	0.0007702000000000001	0.000775	0.0001215554078258848
CYTK1_r	6822.5	0.9999958126478742	6822.5	4.235316995479891e-06	0.0010519000000000001	0.00112	0.0004475199786748423	0.0008137	0.00081	0.0001688263407568065
CTPS1	8042.0	0.9999999999999709	8042.0	2.964883335416265e-14	8.74e-05	7e-05	7.378127653867726e-05	2.17e-05	2e-05	1.5702730895476672e-05
RNDR3	7211.0	0.9999999701524619	7211.0	3.025940755363938e-08	0.000222	0.00025	9.265990819042822e-05	0.00016299999999999998	0.00016	3.3196689624421925e-05
