	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MCF7	median_MCF7	std_MCF7
EX_gthox_e	7472354192.0	1.0	7472354192.0	0.0	0.7115804128742771	0.6284215092061192	0.497121223816721	0.31823115296514415	0.32029968130837005	0.15631470097607567
EX_2obut_e	91784196.0	0.0	91784196.0	1.0	0.01345740271123828	0.0134366426722218	0.002979539839925267	0.22663682097752974	0.19352815052003242	0.1482980796023033
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	17.882429021648857	18.078245351863117	2.6737387650769486	-2.2288118638333856e-16	-2.689228014136354e-16	2.4645084467119e-16
EX_val__L_e_r	2457118.0	0.0	2457118.0	1.0	0.02124701599020757	0.022411779627342303	0.005709182888263739	0.22129418017412875	0.22588541973388582	0.06041012472309879
EX_spmd_e	3940318439.0	0.0	3940318439.0	1.0	0.0018333269677265128	0.0016406965942197499	0.001381419054421824	0.002522183252897999	0.00219328526458015	0.001813539314905367
EX_sprm_e	3943512648.0	0.0	3943512648.0	1.0	0.0015577108027963601	0.00154840992633225	0.0009372690830480746	0.0020373434520968986	0.0020213429310698	0.0012703753851461296
EX_5mthf_e	6609377570.0	1.0	6609377570.0	0.0	0.00018101007336732223	0.00019175128365839998	4.8913176305336464e-05	0.00015542819204349684	0.0001591666473858	4.7517077259387506e-05
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	17.882429021648736	18.078245351862975	2.673738765077043	0.0	0.0	0.0
EX_thbpt_e_r	4593927638.0	1.841669605630538e-217	4593927638.0	1.0	3.823297738155007e-05	3.903846277022367e-05	3.5650684696872163e-06	4.096957599174412e-05	4.0862616394451535e-05	2.1446024911021892e-05
EX_CE2705_e	4593927638.0	1.841669605630538e-217	4593927638.0	1.0	3.823297738155007e-05	3.903846277022367e-05	3.5650684696872163e-06	4.096957599174412e-05	4.0862616394451535e-05	2.1446024911021892e-05
EX_crtn_e	3870826664.0	0.0	3870826664.0	1.0	0.052372755254086384	0.05372323861965865	0.02550432873993595	0.07028543387810564	0.06299119274564585	0.040706717853438316
EX_his__L_e_r	2094524763.0	0.0	2094524763.0	1.0	0.09331244741425561	0.09911121378131835	0.037551601814784175	0.14116385273362755	0.15223540112927486	0.04703707251592918
EX_lys__L_e_r	7756537232.0	1.0	7756537232.0	0.0	0.009523173323579883	0.009306310219056549	0.005903386330888112	0.003937229032489422	0.0040643813336565	0.002073948649847427
EX_carn_e_r	10000000000.0	1.0	10000000000.0	0.0	22.385471149499818	22.574148343433578	2.935082955261194	5.158024791653615	4.923157058641645	1.3805574027012377
EX_csn_e_r	9203502685.0	1.0	9203502685.0	0.0	11.445373385342045	9.220623525139029	9.153670964846752	1.2275218468960327	0.9201445163139759	1.0993174479984957
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.04072488283228136	0.04221469130969565	0.007629769724457427	0.0	0.0	0.0
EX_cyan_e_r	615902792.0	0.0	615902792.0	1.0	0.10444265649275354	0.1034725995662913	0.041398449194834486	0.2145311738794241	0.2180637572387864	0.05546082061397957
EX_tcyntc	2442952583.0	0.0	2442952583.0	1.0	0.04519133937386701	0.039109704007561696	0.0331704204467625	0.10870572538535506	0.10168428309316385	0.07422177139998004
EX_tcynt_e	3106811392.0	0.0	3106811392.0	1.0	0.059251317118887654	0.05534135458169365	0.03906246995849698	0.10582544849407188	0.09376968234111874	0.07030978127379152
EX_so3_e	730990571.0	0.0	730990571.0	1.0	0.03140421116643923	0.0313033203473224	0.01063151530053882	0.07535134319264389	0.0815550189834798	0.024897223681728347
EX_thr__L_e_r	316685201.0	0.0	316685201.0	1.0	0.010887531712792501	0.01120328306352935	0.0029891350912864224	0.21141724891929173	0.18050274293927882	0.14760490080670552
EX_trp__L_e_r	8921079790.0	1.0	8921079790.0	0.0	0.02938220256331852	0.0303055204779889	0.009167260012300981	0.012782320886804036	0.0116422745455541	0.008887143267908088
EX_anth_e	8889247868.0	1.0	8889247868.0	0.0	0.029123299509993664	0.03006848021327405	0.009153147727805526	0.012776522613744751	0.01163621217236055	0.008887088976592914
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.8885349321040547e-05	2.5500109266784067e-05	1.9617781992662067e-05
EX_cystinex_r	0.0	0.0	0.0	1.0	0.08174080212059845	0.08464035502217726	0.013711611060178918	0.18460767987542454	0.18767123146962394	0.013062465263239516
EX_3hydroxybutanoatex_r	2844801083.0	0.0	2844801083.0	1.0	9.256607171172938	8.636742316057028	4.4972403409586335	11.796209129216571	11.96187902351679	0.5968691769362626
EX_gthrd_e_r	7506697285.0	1.0	7506697285.0	0.0	1.3808112752839294	1.2120681975707623	0.98888702528682	0.5905328376458819	0.5972001008076281	0.31176094940981547
EX_cmp_e_r	1410006998.0	0.0	1410006998.0	1.0	3.8219073470859724e-06	3.270486305212872e-06	2.756975154827113e-06	1.1010291699237711e-05	1.0455084211824851e-05	5.93163247580244e-06
HEX1	8732047540.0	1.0	8732047540.0	0.0	18.040527449960173	14.538856877801884	13.14815364953458	5.513185110028641	4.751614087153699	2.6735574812317835
G6PP	8606291273.0	1.0	8606291273.0	0.0	15.072102623356237	11.565284801652549	13.146188759851425	2.8517239989945216	2.081501101535858	2.6574428569196686
PGI	9546637129.0	1.0	9546637129.0	0.0	2.3501411796477916	2.403430845018458	0.6634443191847096	0.6859405519146801	0.5220230548873299	0.6004257056906578
PFK	2238794903.0	0.0	2238794903.0	1.0	1.6456116170076514	1.6385109322552265	0.7360122529643638	3.9367273799460305	3.1120718847283664	3.0137972891709737
FBP	761813017.0	0.0	761813017.0	1.0	0.25301501928367526	0.201999527402892	0.20591088492026152	3.02530094511849	2.1327754409536075	2.932360125166885
FBA	6919536354.0	1.0	6919536354.0	0.0	1.3925965977100117	1.3848835352474143	0.7147306227045753	0.9114264348274304	0.8198988148241771	0.6249001187483557
TPI	8776602572.0	1.0	8776602572.0	0.0	2.758964766380549	2.8009589762182574	0.5604832057524003	1.9984298500172766	1.977225502541184	0.2719272592793405
GAPD	8054587391.0	1.0	8054587391.0	0.0	5.7223413262265685	5.791959783209327	1.1045640410309874	4.653104349217818	4.731015055695359	0.4765067425871795
PGK	4379579879.0	0.0	4379579879.0	1.0	2.8494518323057894	2.589614183133821	1.8399517365872757	3.084408719498135	3.271170598315213	1.3097616805861338
DPGM	7438325525.0	1.0	7438325525.0	0.0	2.8728894938893488	2.9184715210610572	1.5294340004745564	1.568695629720086	1.2938812005559943	1.2004187738196503
DPGase	7438325525.0	1.0	7438325525.0	0.0	2.8728894938894363	2.9184715210610594	1.5294340004745277	1.568695629720102	1.2938812005560583	1.2004187738196626
PGM_f	8443334552.0	1.0	8443334552.0	0.0	7.692308542238615	7.868950083555582	1.2722463746108734	5.970569323808686	5.980608068553245	1.0329884928834023
ENO_f	6897304776.0	1.0	6897304776.0	0.0	7.141266784456778	7.30244866233427	1.3211522688248778	6.496151454773367	6.6655352675466295	0.6765530675555174
PYK	6271367881.0	1.0	6271367881.0	0.0	4.793344342396456	4.834312823677255	1.1418150142512413	4.3963063621095815	4.469033759342331	0.5324622944185817
LDH_L	6947945643.0	1.0	6947945643.0	0.0	5.027618255588967	5.074465267885697	0.9348514700192313	4.506310377791958	4.614950832441301	0.41862645345950794
r0407	6029426947.0	1.0	6029426947.0	0.0	1.366368168670526	1.3070185189661183	0.7270054088392319	1.0870034152597803	1.1085010920163296	0.5385564497166234
PRPPS	2655345076.0	0.0	2655345076.0	1.0	0.004984890459147173	0.0050852386545256	0.001495190854000571	0.0066666947582493105	0.00692659712536155	0.0021890025593501567
G6PDH2r	526678641.0	0.0	526678641.0	1.0	0.618220270581711	0.5588101827227119	0.4015412295553322	1.9754006417821424	2.0882926797491113	0.6262120008071899
PGL	526678641.0	0.0	526678641.0	1.0	0.6182202706099676	0.5588101827780352	0.401541229551628	1.97540064178218	2.0882926797491956	0.6262120008072165
GND	526678641.0	0.0	526678641.0	1.0	0.6182202706373547	0.5588101827761363	0.401541229542345	1.9754006417821839	2.088292679749185	0.6262120008072123
RPI	522330886.0	0.0	522330886.0	1.0	0.2093966838476325	0.18947145123246278	0.13394560009124268	0.6629113438257233	0.7004018624954167	0.20875345497900158
TKT2_f	1484134995.0	0.0	1484134995.0	1.0	0.42905974623015974	0.42286445973974024	0.1630814750335602	0.7076327523278222	0.7439759096062843	0.2087719072403146
RPE_f	821237466.0	0.0	821237466.0	1.0	0.7887513585955762	0.7669605740888008	0.277521914710599	1.5383287717835767	1.5722005281678593	0.4359999182252716
TKT1_f	945959678.0	0.0	945959678.0	1.0	0.3787242442909204	0.3726955501067213	0.1563513439271129	0.7407610149518031	0.7769079030648791	0.20725292911623508
TALA_f	1603143526.0	0.0	1603143526.0	1.0	0.6793239561969749	0.5630373655855889	0.4603044553402842	1.556036705589767	1.5547285836366866	0.6902615967917609
r0408	6029426947.0	1.0	6029426947.0	0.0	1.3663681686922067	1.307018518986473	0.7270054088401915	1.0870034152597503	1.108501092016291	0.5385564497166203
PDHm	10000000000.0	1.0	10000000000.0	0.0	27.408329638433447	27.032547148484603	4.909063452873707	1.7426764473244407	1.7002715841816365	0.5494874230019288
PCm	9961000550.0	1.0	9961000550.0	0.0	90.62707623921666	86.34385083672487	40.34009358247405	8.476628681322076	7.674645911828982	5.1005604713920105
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	9995551804.0	1.0	9995551804.0	0.0	51.008896960593525	50.25853854355462	9.978732921243857	26.141764103964707	26.29778313402869	1.5853947131923125
ACONTm_f	1891330678.0	0.0	1891330678.0	1.0	11.763788191269857	9.73824327545855	8.790766262346622	23.12823927237195	22.92352036823479	9.010583717641836
ICDHxm	7097350802.0	1.0	7097350802.0	0.0	21.826109289560424	17.67997411676918	16.117622191755988	11.764139868173288	8.213253644678543	11.66358775167865
ICDHym_f	513434116.0	0.0	513434116.0	1.0	6.240345096503112	5.4830145399842065	4.394190602868856	42.242518070573226	40.85211544845954	22.93110578337821
AKGDm	2313876713.0	0.0	2313876713.0	1.0	7.85854153472749	7.215931352817126	4.586888000477544	11.404684727370947	11.54937014542525	0.6082992492106455
SUCOAS1m_f	2700789940.0	0.0	2700789940.0	1.0	6.698620648717175	6.621362818700086	3.539373587897397	10.580305740421174	10.900263454935128	4.812150619738173
SUCD1m	10000000000.0	1.0	10000000000.0	0.0	43.644582893795494	43.45222683241556	5.236337719477803	11.625858694502176	11.772191745439041	0.6055018743728163
FUMm_f	8668439007.0	1.0	8668439007.0	0.0	160.60860722864194	160.0019642756256	58.34754112508406	81.55824883330658	83.75375072245161	37.725193264896205
MDHm_f	2715318040.0	0.0	2715318040.0	1.0	234.76385881257175	244.02285680512517	84.75278616795654	448.41127997385496	445.8157699376916	265.4101302192834
ME1m	9774869925.0	1.0	9774869925.0	0.0	64.64718979728723	57.39207227522021	43.68515912406171	3.0955660127883817	2.2197516817860437	2.9729174222385066
ME2m	7971548435.0	1.0	7971548435.0	0.0	10.376567830551657	9.99644373465153	6.372266259907262	4.022538918608007	3.0479613196419493	3.497717508764753
ME2	9529193568.0	1.0	9529193568.0	0.0	26.435420045882434	24.65490329571853	16.222911494228285	2.8611435592445167	2.0947652134909	2.663126494427696
ACITL	7104982209.0	1.0	7104982209.0	0.0	21.412104631662718	21.07029264521518	7.899029708461236	16.567884557001015	16.518114463257433	1.4565483661964511
FUM_f	9941975441.0	1.0	9941975441.0	0.0	108.19309309310881	107.41852448148336	29.135793830357667	32.29316729639008	32.0284965268533	16.383894307498043
MDH_f	8496778207.0	1.0	8496778207.0	0.0	259.46402505819293	260.28368583929836	125.06515821370066	104.68910102403488	99.07788515946095	62.11451265090191
AKGMALtm_f	600271370.0	0.0	600271370.0	1.0	76.70435636132943	76.82765834118865	35.74320637933952	245.88344283288433	228.52902759405436	115.77112377528033
ACONT	7322938514.0	1.0	7322938514.0	0.0	58.792450090967435	57.99823607961952	21.093408514289386	43.65592638878023	43.222580324920145	7.399309906240873
ICDHyr	7322938514.0	1.0	7322938514.0	0.0	58.79245009094959	57.99823607959516	21.093408514291074	43.6559263887786	43.22258032492242	7.399309906240448
PPA	9810231173.0	1.0	9810231173.0	0.0	22.927356100432384	22.173986874166708	8.632208819286339	6.725069530840848	6.490164688307457	2.454044841747706
Complex1ROS	9999671917.0	1.0	9999671917.0	0.0	73.15789232839869	72.59296481185453	13.805138885083108	23.948559183068358	24.256170633897987	3.2447658294565915
FADH2ETC	9999999970.0	1.0	9999999970.0	0.0	59.74725424407604	57.93036121413003	12.536159074019967	14.997784750023456	14.360038455323938	2.581178242215636
CYOR_u10mi	10000000000.0	1.0	10000000000.0	0.0	129.2472621144154	127.75483906607795	17.60946822179269	37.748936633977614	37.824727816350695	2.7213707641475215
CYOOm2i	10000000000.0	1.0	10000000000.0	0.0	64.6236310572087	63.877419533039046	8.804734110896279	18.874468316988715	18.912363908175344	1.3606853820737452
ATPS4mi	10000000000.0	1.0	10000000000.0	0.0	225.22551505995787	221.277779547503	36.8551111792843	63.967291845684414	63.707918555999996	7.109244359598266
GLUCYS	4869264144.0	2.1023705924202227e-24	4869264144.0	1.0	0.0423495504641026	0.035061262873326796	0.03225118450709303	0.04592946828422349	0.03583066723864945	0.037058831912934125
GTHS	4869264144.0	2.1023705924202227e-24	4869264144.0	1.0	0.04234955046409769	0.03506126287333375	0.032251184507092426	0.04592946828422964	0.0358306672386552	0.03705883191293422
SPODMm	9999671917.0	1.0	9999671917.0	0.0	1.8289473082099748	1.8148241202962856	0.3451284721270702	0.5987139795766812	0.6064042658473805	0.0811191457364107
GTHPi	8042099362.0	1.0	8042099362.0	0.0	0.058578686993365284	0.0580850269892599	0.027965399478434835	0.029172325946146074	0.02956826770091065	0.01594427652293113
GTHPm	9999671917.0	1.0	9999671917.0	0.0	1.828947308209996	1.8148241202962887	0.3451284721270676	0.5987139795766828	0.6064042658473825	0.08111914573641062
GDR	3206474227.0	0.0	3206474227.0	1.0	0.04120121563609997	0.036845196779303604	0.027963486222961294	0.06475161814877176	0.062326383163229304	0.038841952170138166
GTHOr	5279535822.0	1.0	5279535822.0	2.866251325691654e-104	0.04626850455891382	0.04136114820405175	0.031558553926546155	0.04392075147326437	0.03710707208505495	0.032597196191384875
GDRm	8210509959.0	1.0	8210509959.0	0.0	0.5565317095847789	0.4470101318862741	0.4390891120248636	0.14225979070133002	0.1098945044387208	0.1120741106035255
GTHOm	8436527278.0	1.0	8436527278.0	0.0	0.5608351857509253	0.489186151442961	0.41485164932964613	0.13822303591023988	0.11075945167149626	0.10936901250972228
r0885	7472354192.0	1.0	7472354192.0	0.0	1.423160825748044	1.2568430184063915	0.9942424476335189	0.6364623059301585	0.6405993626160464	0.31262940195217015
PYRt2m_f	9611525312.0	1.0	9611525312.0	0.0	105.35242327725572	101.63269725995788	39.12206410271383	29.659346346595623	23.144768614351953	21.643660072355864
HMR_4964	7594003974.0	1.0	7594003974.0	0.0	80.20455472259681	79.05494111327477	25.498704638360145	60.223810945781366	59.94309913334453	8.178967875089297
r2420	9684908340.0	1.0	9684908340.0	0.0	115.00522429017089	116.04741954025722	31.75831961622319	53.78951857863767	53.78968046929225	7.6599523415474415
ATPtm	9999939353.0	1.0	9999939353.0	0.0	134.59437669574234	134.99579778713542	21.998162957976856	55.42564467242225	55.20339304024847	6.597293588603478
FUMtm_f	2213363502.0	0.0	2213363502.0	1.0	22.002402584016597	21.83742524782278	10.31349373667511	42.543166516927464	42.67220045389044	21.908377082356072
CO2tm_f	6118707925.0	1.0	6118707925.0	0.0	178.4163258180573	178.6680218657064	69.66437130079908	152.62418376313846	151.24278244937219	62.917217930171866
O2tm	10000000000.0	1.0	10000000000.0	0.0	66.45257836541577	65.71239216417855	9.050854048798866	19.47318229656556	19.509264527697937	1.4116841947468226
r0801_f	4669780118.0	1.318057614647351e-144	4669780118.0	1.0	10.06181691159446	10.32088272418784	4.780547843364719	10.689511072824153	10.742623652222388	5.652569815976432
THD1m	8283456618.0	1.0	8283456618.0	0.0	120.60149199415017	104.27577117400747	72.52446942795545	53.16110895227175	51.22175339334929	17.440434074684106
H2Otm_f	382327780.0	0.0	382327780.0	1.0	5.908486679442212	4.72307538082147	4.6535228689567045	32.199296074470375	34.05325890090665	12.365733255824399
NH4tm_f	4414938396.0	0.0	4414938396.0	1.0	83.07835407492104	77.38126432085205	49.43935077517504	93.6756049814979	93.00724598847262	52.23087042298917
HCO3E	7104990403.0	1.0	7104990403.0	0.0	18.73557621775873	18.436493774750385	6.911650453349345	14.49686789058889	14.453295738987222	1.274477308605396
HCO3Em	9960546112.0	1.0	9960546112.0	0.0	90.6310719533372	86.3472933612833	40.33993844885496	8.541589906696698	7.73849843055369	5.104917950861148
GLUN	8324604203.0	1.0	8324604203.0	0.0	14.616220594985291	10.776863339107518	12.96190038153769	3.193962495668415	2.4857733710791816	2.6265835507994186
GLNS	8863872419.0	1.0	8863872419.0	0.0	16.37550574604266	12.694298573263506	12.887309896213631	3.4130077644070833	2.7945866549414715	2.6757477928325324
GLUt2m	8883974427.0	1.0	8883974427.0	0.0	1.9412497312802603	1.5578721540293414	1.610987766490874	0.2973227638774899	0.22151645122643426	0.2690640915601875
GLNtm_1	8962313358.0	1.0	8962313358.0	0.0	2.0850597697045314	1.5683878747493492	1.860614929704392	0.2612848341608794	0.1803192210397536	0.2875399333359831
GLUNm	8962313358.0	1.0	8962313358.0	0.0	2.0850597697126467	1.5683878747596032	1.8606149297039902	0.2612848341608816	0.18031922103974685	0.28753993333598354
GLUPRT	217384987.0	0.0	217384987.0	1.0	2.598352813982094e-05	2.661958953153782e-05	2.43162370083337e-06	4.9164563851990223e-05	5.102578373940636e-05	9.432817028527984e-06
PRAGSr	217384987.0	0.0	217384987.0	1.0	2.5983528140850547e-05	2.6619589531447e-05	2.4316237009091473e-06	4.916456385196038e-05	5.1025783739359375e-05	9.432817028521861e-06
GARFT	217384988.0	0.0	217384988.0	1.0	2.5983528140623396e-05	2.6619589532937465e-05	2.43162370087383e-06	4.916456384867578e-05	5.1025783733731213e-05	9.432817028417986e-06
PRFGS	217384988.0	0.0	217384988.0	1.0	2.5983528140662177e-05	2.6619589532935927e-05	2.431623700930982e-06	4.916456384877371e-05	5.102578373375905e-05	9.43281702840685e-06
PRAIS	217384988.0	0.0	217384988.0	1.0	2.598352814052086e-05	2.6619589532235817e-05	2.4316237009380836e-06	4.91645638495504e-05	5.1025783734658884e-05	9.4328170283296e-06
AIRCr	217384988.0	0.0	217384988.0	1.0	2.5983528140520712e-05	2.661958953223556e-05	2.431623700938067e-06	4.9164563849550016e-05	5.102578373465849e-05	9.432817028329597e-06
PRASCSi	217384988.0	0.0	217384988.0	1.0	2.5983528140996013e-05	2.6619589532762418e-05	2.431623700968418e-06	4.916456384961631e-05	5.1025783734825085e-05	9.432817028383336e-06
ADSL2r	217384988.0	0.0	217384988.0	1.0	2.5983528141793135e-05	2.6619589532185178e-05	2.4316237009985465e-06	4.916456384926687e-05	5.1025783733204156e-05	9.432817028237314e-06
AICART	217384988.0	0.0	217384988.0	1.0	2.598352814227739e-05	2.661958953279687e-05	2.431623700978802e-06	4.916456385046926e-05	5.102578373447992e-05	9.43281702821052e-06
IMPC	217384988.0	0.0	217384988.0	1.0	2.5983528142277384e-05	2.661958953279694e-05	2.431623700978796e-06	4.916456385046893e-05	5.1025783734479205e-05	9.432817028210478e-06
ADSS	217386053.0	0.0	217386053.0	1.0	1.5386408031512425e-05	1.5763039412734694e-05	1.4399090489512584e-06	2.9113267623995055e-05	3.02154079921886e-05	5.585733098983232e-06
ADSL1r	217386053.0	0.0	217386053.0	1.0	1.538640803273079e-05	1.5763039415737928e-05	1.4399090489853091e-06	2.9113267624690323e-05	3.0215407992070258e-05	5.5857330988827e-06
IMPDH2	217383427.0	0.0	217383427.0	1.0	1.0597120109945412e-05	1.0856540769536815e-05	9.91714652244263e-07	2.005129622553785e-05	2.081037574258057e-05	3.847083929360409e-06
GMPS	5411056486.0	1.0	5411056486.0	8.989477137512774e-223	5.9382431129024245e-06	6.199456303753076e-06	3.007408064136939e-06	5.887925900757754e-06	4.781947298122384e-06	4.483304202119366e-06
GMPS2	669935438.0	0.0	669935438.0	1.0	4.658876996948367e-06	4.292678993379465e-06	3.067334900872779e-06	1.4163370324486635e-05	1.4484464377699059e-05	5.287431055768642e-06
GK1	217383427.0	0.0	217383427.0	1.0	1.0597120110020281e-05	1.0856540769576171e-05	9.917146522441792e-07	2.0051296225244876e-05	2.0810375742549558e-05	3.847083929352879e-06
RNDR2	217383427.0	0.0	217383427.0	1.0	2.2794804922567106e-06	2.3352828543716427e-06	2.1332156099658532e-07	4.3131094228598485e-06	4.476390288917919e-06	8.275222588806858e-07
ADK1	9810232103.0	1.0	9810232103.0	0.0	22.927343297116007	22.173974363936743	8.632208911716546	6.725045305005837	6.490144057490791	2.454044442771032
RNDR1	217383427.0	0.0	217383427.0	1.0	3.036006396917334e-06	3.110328739212467e-06	2.841198360987568e-07	5.744566732830397e-06	5.9620381065668385e-06	1.10216467355266e-06
CBPS	1892185203.0	0.0	1892185203.0	1.0	1.015835768779804e-05	9.980476724810843e-06	5.952259435998661e-06	2.0660037304952606e-05	2.0965034988799367e-05	9.775576654072965e-06
ASPCT	1892185203.0	0.0	1892185203.0	1.0	1.0158357687813848e-05	9.980476724993212e-06	5.952259435999655e-06	2.0660037304964946e-05	2.0965034988791846e-05	9.775576654071353e-06
DHORTS	1892185203.0	0.0	1892185203.0	1.0	1.0158357688259462e-05	9.980476725937371e-06	5.95225943578107e-06	2.0660037304965068e-05	2.0965034988791893e-05	9.77557665407135e-06
DHORD9	1892185203.0	0.0	1892185203.0	1.0	1.0158357687643485e-05	9.980476724938763e-06	5.95225943598145e-06	2.0660037304965027e-05	2.096503498879186e-05	9.775576654071345e-06
ORPT	1892185203.0	0.0	1892185203.0	1.0	1.0158357687643505e-05	9.980476724938777e-06	5.952259435981451e-06	2.0660037304965027e-05	2.096503498879208e-05	9.77557665407135e-06
