	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MDAMB361	median_MDAMB361	std_MDAMB361
TALA_f	9954948311.0	1.0	9954948311.0	0.0	2.2244607011172834	2.246925873562618	0.9116010304243107	0.13146104597399547	0.13728287178967524	0.06573139401868908
r0408	9931045384.0	1.0	9931045384.0	0.0	1.2494729777083358	1.271849563853448	0.6056605907541468	0.03016438481355007	0.027269258898504997	0.01994181178074834
PDHm	738.0	0.0	738.0	1.0	0.7891631425032652	0.7721425034306042	0.32058611936820164	7.729167500563943	7.769789105344602	1.7141853572715182
PCm	0.0	0.0	0.0	1.0	1.6054990031154746	1.4183854533369664	1.0719745869061892	87.03486768673001	88.56751640497143	16.957610073757017
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.71474049108294	32.648689420343516	10.44123346471953
CSm	181222.0	0.0	181222.0	1.0	3.4457640648294094	3.1576099780727525	1.3264052055233675	23.9918964343173	24.381239516636665	3.772596057226039
ACONTm_f	8974157938.0	1.0	8974157938.0	0.0	91.50910482743019	92.17561391083365	50.70565218157774	21.059754689465013	21.398254733668473	11.454415777925446
ICDHxm	356690859.0	0.0	356690859.0	1.0	2.4612333825701915	1.8548914721390117	2.2463975336767192	44.008297496053345	37.98084794253085	32.71354090536303
ICDHym_f	33301733.0	0.0	33301733.0	1.0	4.060096775926488	4.047033319901738	2.4073884365684957	121.12897346294983	123.4603091296818	44.63398541001923
AKGDm	39.0	0.0	39.0	1.0	0.7481013833204311	0.5784048269384268	0.6466957909411107	29.689981647767084	29.67050515339242	3.95371300667996
SUCOAS1m_f	152867610.0	0.0	152867610.0	1.0	11.741347783799274	11.841036638246067	7.7592275707775356	29.003821783853756	29.013524269108462	4.131255714267563
SUCD1m	36.0	0.0	36.0	1.0	1.053398038698314	0.8907865386482127	0.6594891084846274	31.5524067646469	31.569014799010965	3.9885834025440143
FUMm_f	8528855491.0	1.0	8528855491.0	0.0	150.951434347147	149.32541040900293	68.74920746659487	65.75363214174082	63.13708980643064	38.083660238601176
MDHm_f	6846200796.0	1.0	6846200796.0	0.0	526.0588909088015	517.4251183566637	238.66612996105428	387.41638132448315	391.7441543046599	94.68072260533373
ME1m	345372214.0	0.0	345372214.0	1.0	0.7397456221125738	0.5563701640386034	0.6616472675225883	15.724272806791726	12.480401619521997	13.261767418011054
ME2m	134795993.0	0.0	134795993.0	1.0	1.0075675530273829	0.7496787984964053	0.8933862862087935	26.521066403802585	25.628808647317683	14.998182203813975
ME2	51363709.0	0.0	51363709.0	1.0	0.15352935238284598	0.10945094618250545	0.1431517577880779	17.97163304115187	15.265704404918502	13.332513281075263
ACITL	6151996652.0	1.0	6151996652.0	0.0	2.8630873300524304	2.7683887589105884	0.7484571582153988	2.631648139902003	2.088290423836553	2.1759725650411745
FUM_f	1006742701.0	0.0	1006742701.0	1.0	38.14889781973137	31.375058736901174	29.099767901736143	86.60006242271966	86.11857123101827	20.203963855732244
MDH_f	9367234699.0	1.0	9367234699.0	0.0	363.1774071537643	388.6169677914051	167.26909803710166	83.19483660634728	80.6002136627406	47.48232825822172
AKGMALtm_f	6689927192.0	1.0	6689927192.0	0.0	352.78539310667634	365.83649502706226	154.70732565740397	273.58255655131495	274.2399290537768	103.2980263302592
ACONT	115862601.0	0.0	115862601.0	1.0	8.667015841256195	8.089816065308398	3.3934031767449833	63.373529593091114	60.29163873300287	29.27851981568555
ICDHyr	115862601.0	0.0	115862601.0	1.0	8.667015841256228	8.089816065308423	3.3934031767449815	63.37352959308767	60.291638732998976	29.278519815684103
PPA	7886.0	0.0	7886.0	1.0	0.476897938909817	0.464620243950668	0.1554650536623646	24.427237329157343	24.138960812287493	7.418875098882172
Complex1ROS	250504.0	0.0	250504.0	1.0	1.8414260793380497	1.820228524270124	0.4798717457919808	63.431153848373874	65.39012519550326	16.29640435716493
FADH2ETC	30.0	0.0	30.0	1.0	1.9560059337000735	1.8263056057486708	0.7657527228562306	55.20078306916097	50.43992470636869	20.36756952660009
CYOR_u10mi	0.0	0.0	0.0	1.0	3.7053663709606637	3.5520549963687964	0.9863816728548468	115.46037987126768	115.51450793308908	12.337458497707926
CYOOm2i	0.0	0.0	0.0	1.0	1.8526831854803318	1.7760274981843982	0.4931908364274234	57.73018993563414	57.75725396654458	6.168729248853968
ATPS4mi	0.0	0.0	0.0	1.0	3.979464118334072	3.8246963809492405	1.4095803389508508	179.81508828352486	183.4137644206842	17.055217952159957
GLUCYS	2918622782.0	0.0	2918622782.0	1.0	0.016244526323973663	0.01264933653122865	0.013916834309974079	0.031055604136680057	0.027282699211946447	0.022105257976170477
GTHS	2918622782.0	0.0	2918622782.0	1.0	0.01624452632396778	0.01264933653121935	0.013916834309974462	0.031055604136680057	0.027282699211946447	0.022105257976170484
SPODMm	250504.0	0.0	250504.0	1.0	0.046035651983446724	0.0455057131067509	0.011996793644799988	1.5857788462093831	1.634753129887548	0.40741010892911717
GTHPi	8763598980.0	1.0	8763598980.0	0.0	0.0874945545552812	0.08638611951058085	0.04518928817914525	0.028583031696207073	0.02775822192840555	0.015929609808595792
GTHPm	250504.0	0.0	250504.0	1.0	0.04603565198344693	0.0455057131067509	0.011996793644800349	1.5857788462093825	1.6347531298875462	0.4074101089291168
GDR	8696967396.0	1.0	8696967396.0	0.0	0.09275160008623987	0.08938625497927495	0.05582813004970692	0.024858810327466067	0.02072737619677535	0.019363796106387606
GTHOr	8036621068.0	1.0	8036621068.0	0.0	0.0873220105399094	0.07435387588070419	0.06450690217079655	0.027077147816373378	0.02445052056431305	0.017928685595697366
GDRm	197635362.0	0.0	197635362.0	1.0	0.012813723854574332	0.010249564876699	0.010784169192775963	0.46882808267614723	0.4109058933428376	0.34236175938369795
GTHOm	141568942.0	0.0	141568942.0	1.0	0.012919683890420974	0.01048897925477085	0.010618515551342904	0.5451550713777823	0.48619341426486923	0.3796267730584187
r0885	100194395.0	0.0	100194395.0	1.0	0.0406044884769191	0.0376640428856511	0.022613237270586357	1.1435913843117518	0.9703508707266366	0.8352998441374718
PYRt2m_f	19773912.0	0.0	19773912.0	1.0	17.349096345608363	16.467810221389772	9.152214112762941	68.26756556832096	67.64404406953552	16.269526083233547
HMR_4964	120589437.0	0.0	120589437.0	1.0	11.530103171308607	10.854964495850421	4.012001794535837	66.00517773298866	63.04566734185232	29.098848168210516
r2420	3626902.0	0.0	3626902.0	1.0	2.115640394805807	1.9494320475008844	1.255804896012884	67.84641234675236	69.6541190795016	19.00537511083048
ATPtm	35.0	0.0	35.0	1.0	2.353277364001074	2.183876143807821	1.2025018924034783	92.7600204847764	95.50612567591082	12.167762498875277
FUMtm_f	1293198179.0	0.0	1293198179.0	1.0	9.914292370956751	10.612669345875613	3.790658284015241	30.35439866063006	29.349482222577116	16.90328917073352
CO2tm_f	3577515573.0	0.0	3577515573.0	1.0	119.4473135093102	107.68699369422231	65.70428650964901	151.24960151982012	147.34995928972035	63.51493992812337
O2tm	0.0	0.0	0.0	1.0	1.8987188374638526	1.8220225948018205	0.5012006909367994	59.31596878184598	59.442202268749675	6.15770154220255
r0801_f	1584933.0	0.0	1584933.0	1.0	6.56416386333244	6.8529806694095905	3.916722011146279	30.186880816901382	30.15564090635679	5.021849413418929
THD1m	59231335.0	0.0	59231335.0	1.0	12.006871651556443	11.641147261219356	4.203047475045705	90.22163976821933	91.9592178172972	31.81805982461083
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	39.82134529433478	40.163433905976206	16.428755824125
NH4tm_f	5945561442.0	1.0	5945561442.0	0.0	116.41244686539777	121.66363761206958	55.509358082904555	100.23544339267488	102.15853789529766	47.36265210445588
HCO3E	6151975025.0	1.0	6151975025.0	0.0	2.505188052673153	2.4223107608538665	0.6548994990971755	2.3026914358047357	1.8272539915648425	1.9039760057622188
HCO3Em	0.0	0.0	0.0	1.0	1.6260926142353287	1.4398482619251887	1.0734256112003215	87.05480410623515	88.58641143093192	16.95883579564764
GLUN	487970906.0	0.0	487970906.0	1.0	0.6308385626766687	0.624059958569124	0.19094292796803494	9.888956424391992	7.488627802936079	8.602837329536031
GLNS	2429818.0	0.0	2429818.0	1.0	0.1455799353532991	0.1034545585048619	0.13786078367275093	15.797537075733278	13.923440597401955	9.560750255122526
GLUt2m	370880656.0	0.0	370880656.0	1.0	0.07096073257487598	0.0507631391338723	0.06745976084495459	1.5921216655806656	1.2143100994766067	1.3664478209352502
GLNtm_1	725727500.0	0.0	725727500.0	1.0	0.11310825296199888	0.0828386902667956	0.10648840985907557	1.2982077448544682	0.9688340959198543	1.1467069563418242
GLUNm	725727500.0	0.0	725727500.0	1.0	0.11310825296206824	0.08283869026689719	0.10648840985907353	1.2982077448544673	0.9688340959198539	1.1467069563418237
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	1.7224274476485607e-05	1.736370366301965e-05	4.4981073236909247e-07	1.743108020289575e-06	1.7927424739755622e-06	3.8074821098809796e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	1.7224274476401625e-05	1.7363703662753983e-05	4.4981073239087403e-07	1.7431080181914923e-06	1.7927424421734095e-06	3.8074821225803196e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	1.7224274476205744e-05	1.736370366263326e-05	4.498107323947675e-07	1.7431080183068696e-06	1.7927424424139027e-06	3.80748212268616e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	1.722427447620578e-05	1.7363703662633434e-05	4.4981073239476504e-07	1.743108018306867e-06	1.7927424424139247e-06	3.8074821226861494e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	1.722427447586786e-05	1.736370366242005e-05	4.498107323473193e-07	1.7431080183068696e-06	1.7927424424139052e-06	3.8074821226861606e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	1.72242744758678e-05	1.7363703662419947e-05	4.4981073234732267e-07	1.7431080183068673e-06	1.7927424424139291e-06	3.807482122686149e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	1.7224274475958526e-05	1.7363703662691442e-05	4.498107323635233e-07	1.7431080183068673e-06	1.7927424424139274e-06	3.807482122686148e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	1.722427447424606e-05	1.7363703660209937e-05	4.4981073227599206e-07	1.7431080183068675e-06	1.7927424424139264e-06	3.8074821226861473e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	1.7224274474311484e-05	1.7363703661741826e-05	4.4981073230926103e-07	1.743108018306868e-06	1.792742442413927e-06	3.8074821226861457e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	1.7224274474072444e-05	1.736370366150431e-05	4.498107323372853e-07	1.7431080183068673e-06	1.7927424424139251e-06	3.8074821226861457e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.0199519700456135e-05	1.0282083990060896e-05	2.663597457562896e-07	1.0322050587957868e-06	1.0615990338408078e-06	2.254638605866719e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.0199519697824912e-05	1.0282083987281777e-05	2.6635974573818073e-07	1.032205058839483e-06	1.0615990339297359e-06	2.254638605875872e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	7.024754777965487e-06	7.081619674992142e-06	1.8345098639932852e-07	7.109029587547648e-07	7.311478171423886e-07	1.5528435186608987e-07
GMPS	10000000000.0	1.0	10000000000.0	0.0	5.336269503176872e-06	5.3074686742572465e-06	8.538370050627236e-07	1.6353822145870418e-07	1.3858025158700662e-07	1.3663411023905944e-07
GMPS2	8916349120.0	1.0	8916349120.0	0.0	1.6884852747885599e-06	1.7254219828502268e-06	8.396103090020645e-07	5.473647384027552e-07	5.711306533852981e-07	1.9036317269579107e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	7.024754777965522e-06	7.081619674992216e-06	1.8345098639932566e-07	7.10902958649939e-07	7.31147817015447e-07	1.5528435185135939e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	1.5110512396993755e-06	1.5232830933616889e-06	3.9460998864930725e-08	1.5291790708765963e-07	1.5727264723129203e-07	3.340224954390393e-08
ADK1	7886.0	0.0	7886.0	1.0	0.4768894516505181	0.46461160156253356	0.15546503997083694	24.42723647023466	24.138960052250397	7.4188751163377145
RNDR1	10000000000.0	1.0	10000000000.0	0.0	2.0125468269303594e-06	2.0288382521506298e-06	5.2557521523172497e-08	2.036691017542812e-07	2.094691158309895e-07	4.448796279428663e-08
CBPS	9522652530.0	1.0	9522652530.0	0.0	5.661889402132115e-06	5.42181081362351e-06	3.3241477411795226e-06	6.461553895766967e-07	5.746459255022907e-07	3.7860597063176595e-07
ASPCT	9522652529.0	1.0	9522652529.0	0.0	5.66188940213199e-06	5.421810813623337e-06	3.3241477411795595e-06	6.461553899407088e-07	5.746459256530484e-07	3.7860597076156353e-07
DHORTS	9522652530.0	1.0	9522652530.0	0.0	5.661889402131898e-06	5.421810813623226e-06	3.3241477411795133e-06	6.461553895878225e-07	5.746459255216254e-07	3.7860597063306794e-07
DHORD9	9522652529.0	1.0	9522652529.0	0.0	5.661889402131915e-06	5.421810813623278e-06	3.3241477411795192e-06	6.46155390173199e-07	5.746459257232435e-07	3.786059708492125e-07
ORPT	9522652529.0	1.0	9522652529.0	0.0	5.661889402131901e-06	5.421810813623214e-06	3.324147741179513e-06	6.461553901805778e-07	5.746459257360183e-07	3.7860597085006894e-07
