	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB231	median_MDAMB231	std_MDAMB231
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	18.674865273291104	18.980107149890372	2.55754735257897	0.0	0.0	0.0
EX_thbpt_e_r	9999745259.0	1.0	9999745259.0	0.0	3.8443577753754755e-05	3.913724003170895e-05	3.038665685548625e-06	1.200787780952436e-05	1.2149168220719305e-05	6.564288870848319e-06
EX_CE2705_e	9999745259.0	1.0	9999745259.0	0.0	3.8443577753754755e-05	3.913724003170895e-05	3.038665685548625e-06	1.200787780952436e-05	1.2149168220719305e-05	6.564288870848319e-06
EX_crtn_e	6168233599.0	1.0	6168233599.0	0.0	0.05221572478851237	0.0505161179628366	0.028191434381420646	0.042437061384862446	0.03383572446888625	0.03479248110538349
EX_his__L_e_r	3672360992.0	0.0	3672360992.0	1.0	0.08669082417822879	0.0909296555685243	0.039852152927483245	0.1083216464972007	0.11565926314837095	0.05337506443527956
EX_lys__L_e_r	211429468.0	0.0	211429468.0	1.0	0.008848841337314721	0.0084572245582559	0.005520376208272816	0.14100532156480466	0.14426189301521541	0.06949657647356641
EX_carn_e_r	9999230235.0	1.0	9999230235.0	0.0	24.094730907921136	23.786388055522938	3.066379750725879	7.503393870096496	7.764065752171348	2.9442680878793652
EX_csn_e_r	5217075402.0	1.0	5217075402.0	9.547447654880078e-64	12.48493807073517	9.803411525139577	10.543565905719285	9.62129737221516	9.37323661564896	3.779375625521404
EX_cys__L_e	10000000000.0	1.0	10000000000.0	0.0	0.04135961091285743	0.043025350622375544	0.008100803221308931	0.0	0.0	0.0
EX_cyan_e_r	4039814879.0	0.0	4039814879.0	1.0	0.10514433142902119	0.1073439499681737	0.04335545826612945	0.13002555814039785	0.12204281231789685	0.06611979252133762
EX_tcyntc	4888588707.0	3.071354817018344e-18	4888588707.0	1.0	0.06012322549179899	0.0533641609745619	0.0405295928963609	0.06462068097081745	0.0550110562476002	0.04870216788969879
EX_tcynt_e	3964561638.0	0.0	3964561638.0	1.0	0.04502110593721896	0.035266430224103945	0.03741953007411333	0.06540487716958372	0.0519306053289871	0.05460258956904129
EX_so3_e	153394782.0	0.0	153394782.0	1.0	0.02968433923684828	0.03004721856076625	0.011473872138201665	0.18571581447873647	0.192457807828373	0.07085506436970593
EX_thr__L_e_r	64446060.0	0.0	64446060.0	1.0	0.010673014505550504	0.01080834677478635	0.0027159736116202033	0.5586286652582777	0.6130316986749862	0.19343295522355713
EX_trp__L_e_r	9736001857.0	1.0	9736001857.0	0.0	0.028015745116191346	0.02867226322218095	0.009698671536299762	0.005130725532081868	0.00534400317787295	0.0028682908745484795
EX_anth_e	9714926793.0	1.0	9714926793.0	0.0	0.02771364500393495	0.0283763642947579	0.009706245665999582	0.005128694298396884	0.005341962654993751	0.002868292950826309
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.2366773762668756e-05	1.220940355978228e-05	6.577260724914991e-06
EX_cystinex_r	0.0	0.0	0.0	1.0	0.07931858610030011	0.08219617464652795	0.0159179093221105	0.18416147991067497	0.18764967801756366	0.013857557153057835
EX_3hydroxybutanoatex_r	9712736741.0	1.0	9712736741.0	0.0	7.848876214797327	7.243093144067036	4.446339347929635	1.2229908033452441	1.0312743463917127	0.7488168947571642
EX_gthrd_e_r	9871205353.0	1.0	9871205353.0	0.0	1.395045364919557	1.194270192836263	1.0443997100060494	0.02550647186272532	0.02036663726661235	0.020779531496131712
EX_cmp_e_r	5193198742.0	1.0	5193198742.0	6.209401441014083e-51	4.535169988172169e-06	4.002941410630644e-06	3.137924741775161e-06	4.026093698384591e-06	4.1730880704033995e-06	1.9975868133947183e-06
HEX1	9867532446.0	1.0	9867532446.0	0.0	19.012363258917027	15.554103850716007	13.947554242641651	2.9235918096616187	2.9113242062958373	0.19038774570589978
G6PP	9928224781.0	1.0	9928224781.0	0.0	16.0513576674906	12.57317860260707	13.917514325956706	0.15233564178744366	0.10994846253444521	0.1443914181260119
PGI	7225708479.0	1.0	7225708479.0	0.0	2.1562313169356404	2.163244069044503	0.8023774517541941	1.463447774851114	1.5249840731735431	0.7665192948758612
PFK	6238437511.0	1.0	6238437511.0	0.0	1.626714178590341	1.6134604564461645	0.7575351731083513	1.2902013718017855	1.248640975891492	0.6938716282892148
FBP	6991005954.0	1.0	6991005954.0	0.0	0.3379423109290049	0.2421546199414248	0.29362419037853765	0.15828305628054407	0.1097307730762257	0.1519391309489524
FBA	5570980243.0	1.0	5570980243.0	0.0	1.2887718676451634	1.2590862566492746	0.7450038587367429	1.1319183155212031	1.1010235459469409	0.6665943941704842
TPI	6835875931.0	1.0	6835875931.0	0.0	2.689287561013898	2.7538142032213946	0.6899010536468508	2.3345749174110306	2.3487430120515027	0.2730468399593577
GAPD	6593630695.0	1.0	6593630695.0	0.0	5.645103244141462	5.786387292197727	1.354620719867246	5.1047134061020545	5.121672794992449	0.3323656448391018
PGK	2083185201.0	0.0	2083185201.0	1.0	3.1378633872120827	2.8896142929137953	1.984412969087815	4.954040720113159	4.971638720840588	0.3579585757482631
DPGM	9611168586.0	1.0	9611168586.0	0.0	2.50723985697937	2.3559807898941214	1.6640420414310937	0.15067268598865524	0.1093323120957369	0.14111241939725053
DPGase	9611168586.0	1.0	9611168586.0	0.0	2.5072398569794405	2.3559807898943435	1.664042041431065	0.15067268598865424	0.1093323120957361	0.1411124193972506
PGM_f	565191727.0	0.0	565191727.0	1.0	7.167376270715623	7.5536485618382745	1.7053299059865241	19.292833483075526	19.64866398250142	7.14632619267339
ENO_f	574428506.0	0.0	574428506.0	1.0	7.4615360126046895	7.90609024772991	1.8450645793799365	19.850650630735238	20.53596252069036	7.556656261619657
PYK	4537571373.0	2.747541899909707e-281	4537571373.0	1.0	4.765781586403955	4.8444928732320784	1.5278487514658987	5.047551449718823	5.061353996437852	0.3352981709590927
LDH_L	5874332339.0	1.0	5874332339.0	0.0	5.016170936663602	5.150008031102502	1.1373898947592336	4.848318984283399	4.89446660409899	0.20104935316173309
r0407	5700575872.0	1.0	5700575872.0	0.0	1.4005156933687615	1.3564163998632979	0.7570906580222306	1.2026566018897744	1.183535638479301	0.6746234212653143
PRPPS	9951612034.0	1.0	9951612034.0	0.0	0.005125612795745152	0.0053012934331923	0.001480914845955872	0.001075669312980688	0.0010952251109092501	0.0004628347974790726
G6PDH2r	3119591532.0	0.0	3119591532.0	1.0	0.8047099789443374	0.8335293354954425	0.42196890675233617	1.3077663831539217	1.2465360802507082	0.7652075481202707
PGL	3119591532.0	0.0	3119591532.0	1.0	0.8047099789725624	0.8335293354923671	0.42196890677400134	1.3077663831539301	1.2465360802507166	0.7652075481202704
GND	3119591532.0	0.0	3119591532.0	1.0	0.8047099789586488	0.833529335490246	0.4219689067605166	1.3077663831532556	1.2465360802494256	0.7652075481202595
RPI	3152408030.0	0.0	3152408030.0	1.0	0.27165373486116534	0.28126912384162844	0.14056396398479387	0.436639240593674	0.4162559890885875	0.25511303341796937
TKT2_f	5950340317.0	1.0	5950340317.0	0.0	0.56347875448207	0.545451603459049	0.18064012237052537	0.48957926429413245	0.4675828918833091	0.2588365222117033
RPE_f	3655998504.0	0.0	3655998504.0	1.0	0.7974717961275574	0.807593588344022	0.285557808278518	1.0480078542292646	1.0039185006676488	0.5275311389944328
TKT1_f	4581536582.0	8.726903933303066e-231	4581536582.0	1.0	0.46956783627445947	0.4716534584424402	0.19519307966169216	0.5132813786871844	0.4951447881180592	0.2559313277702553
TALA_f	1915481644.0	0.0	1915481644.0	1.0	1.0449419971089122	1.1275215449902194	0.3984820557677031	2.1092548915787	2.2252955109109944	1.002714350201916
r0408	5700575872.0	1.0	5700575872.0	0.0	1.4005156933947451	1.3564163999196739	0.7570906580076329	1.2026566018897722	1.183535638479302	0.6746234212653189
PDHm	10000000000.0	1.0	10000000000.0	0.0	28.63723347624582	28.650842526763018	4.446480727830563	0.8661257665421206	0.8568381168138552	0.3291301852142795
PCm	9996122216.0	1.0	9996122216.0	0.0	88.08379584696826	83.84489366585831	38.83702777172442	1.5603758196175657	1.3401465560444548	1.0953220801157695
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	9999974099.0	1.0	9999974099.0	0.0	49.32622550947386	48.54774490266786	8.67735416113322	3.7257439916406474	3.3917823320239764	1.48704828691652
ACONTm_f	415803078.0	0.0	415803078.0	1.0	10.518794803110618	8.69989087194402	8.006177981634423	98.04015559043584	100.2570964923132	51.851350622070505
ICDHxm	9022382812.0	1.0	9022382812.0	0.0	20.59904517803004	16.900013232137155	16.186549412049935	2.817848421425778	2.126267854408799	2.410230005997413
ICDHym_f	6683228848.0	1.0	6683228848.0	0.0	7.469855495699938	7.150543020462118	4.591823356992942	4.77463433461353	5.386892161295639	2.369760806584945
AKGDm	9342582431.0	1.0	9342582431.0	0.0	6.302769100574397	5.513973156818488	4.418012678613239	0.8392711243728859	0.6369049156151076	0.7458834930594398
SUCOAS1m_f	3939074065.0	0.0	3939074065.0	1.0	8.676984337806935	8.798503693998347	2.8771185309640006	11.178439238047863	10.876062251130776	6.606470318299602
SUCD1m	9999999970.0	1.0	9999999970.0	0.0	43.67353920185599	43.642855305967274	4.642520433964699	1.1799570935553738	0.9861656399088015	0.7500028645243922
FUMm_f	5927006905.0	1.0	5927006905.0	0.0	181.09225420275945	181.98320896572804	56.59402570454714	157.6043391314327	158.58692259450294	76.24061088585967
MDHm_f	628726883.0	0.0	628726883.0	1.0	258.27372285779694	262.13713811705725	90.89784281160595	655.464710156504	691.9676009373378	214.33316489817233
ME1m	9951838944.0	1.0	9951838944.0	0.0	63.72873447500157	58.47466350754455	41.40720456505913	0.7392081650908855	0.5559081237295203	0.671846264914957
ME2m	9061462952.0	1.0	9061462952.0	0.0	6.770149152519363	5.707584384012206	5.140152899838922	1.0131367344950162	0.768905296135044	0.8906457133355398
ME2	9980144847.0	1.0	9980144847.0	0.0	28.722041501700414	27.337946071460124	16.793840119181073	0.15615528159118838	0.11177288778816705	0.14488464858786718
ACITL	9975669250.0	1.0	9975669250.0	0.0	20.873333129403694	20.450942034791183	7.282235220911266	3.066843099628611	2.9602604470633627	0.8174438617049262
FUM_f	8300224552.0	1.0	8300224552.0	0.0	114.95842437994763	111.89622514403388	35.54221626606999	61.252212260447735	57.71389499952516	38.80206665983976
MDH_f	2730571180.0	0.0	2730571180.0	1.0	173.04979108613495	143.24957287308288	125.15580885398575	325.8356950247936	376.3995475809643	192.05771657220987
AKGMALtm_f	242150986.0	0.0	242150986.0	1.0	68.50609856770504	68.19262787004746	26.882484992134604	369.1558786281988	379.0196311624717	148.21999287758234
ACONT	9976275381.0	1.0	9976275381.0	0.0	56.198330405473726	56.471767564551804	19.91929319315117	9.356880627520994	8.741082967536192	3.669635214503209
ICDHyr	9976275381.0	1.0	9976275381.0	0.0	56.198330405442576	56.47176756453737	19.919293193147602	9.356880627521148	8.741082967536343	3.6696352145031685
PPA	9999946199.0	1.0	9999946199.0	0.0	23.18749899154803	22.651106607588574	8.184542926989597	0.461144301502009	0.44435643214206894	0.15466173653991522
Complex1ROS	9999999683.0	1.0	9999999683.0	0.0	72.65517359450756	71.9824835196219	13.063136499898446	1.931572086613097	1.9223426274030433	0.47842306525686457
FADH2ETC	10000000000.0	1.0	10000000000.0	0.0	58.30819955041242	56.558747123121094	11.164888309845757	2.1027605656640755	1.9488578425277716	0.8400725774560958
CYOR_u10mi	10000000000.0	1.0	10000000000.0	0.0	127.33062580724645	126.74018050834076	14.241504288708251	3.937760557213877	3.7633756969031427	1.0468833196886733
CYOOm2i	10000000000.0	1.0	10000000000.0	0.0	63.66531290362334	63.3700902541704	7.120752144354134	1.9688802786069386	1.881687848451571	0.5234416598443367
ATPS4mi	10000000000.0	1.0	10000000000.0	0.0	224.52204395218678	221.11673085978566	31.9169157940256	4.216233240183914	4.056899555131934	1.4652018748061102
GLUCYS	7031287664.0	1.0	7031287664.0	0.0	0.03623051790279939	0.027675345401461847	0.03128905275986667	0.016460014800268343	0.012597182070923401	0.014539572129786899
GTHS	7031287664.0	1.0	7031287664.0	0.0	0.036230517902780826	0.027675345401406	0.0312890527598651	0.01646001480027186	0.012597182070933449	0.014539572129786717
SPODMm	9999999683.0	1.0	9999999683.0	0.0	1.8163793398626897	1.799562087990522	0.3265784124974584	0.04828930216532195	0.048058565685079546	0.011960576631422075
GTHPi	3119086243.0	0.0	3119086243.0	1.0	0.05660991976379835	0.05759783313346015	0.02790773656808455	0.08666278972526457	0.08574789777852829	0.04635328235963681
GTHPm	9999999683.0	1.0	9999999683.0	0.0	1.8163793398626922	1.7995620879905299	0.3265784124974582	0.04828930216532148	0.0480585656850793	0.011960576631422032
GDR	1501232099.0	0.0	1501232099.0	1.0	0.03315485080156234	0.03071938946484205	0.021887965528966925	0.09645725724755934	0.0951553190634048	0.05504974962031056
GTHOr	3992585095.0	0.0	3992585095.0	1.0	0.05058703559055219	0.0469326000674503	0.032857792013104375	0.07358636714191366	0.0601958152632429	0.05660702316641746
GDRm	9824032694.0	1.0	9824032694.0	0.0	0.5459263501037251	0.4330654507237603	0.43976886061000664	0.012837160805066947	0.0102956312972429	0.010693967476980794
GTHOm	9826438088.0	1.0	9826438088.0	0.0	0.5548150483475183	0.48772039537713097	0.3868880046452358	0.014468898028755346	0.01195509280281595	0.011392513646234986
r0885	9905271354.0	1.0	9905271354.0	0.0	1.4312758828223138	1.2281634808311743	1.0435135237520883	0.041966486662994414	0.03883575850991665	0.02324192611097277
PYRt2m_f	9959675311.0	1.0	9959675311.0	0.0	100.86380437967786	96.21007282091583	37.196363694227024	23.69712544256221	23.09100134996691	9.179277437156665
HMR_4964	9998359568.0	1.0	9998359568.0	0.0	77.07166353483771	77.38424941630336	23.54252257643698	12.423723727149689	11.682596418817116	4.362977778981557
r2420	9999968470.0	1.0	9999968470.0	0.0	114.13841156322911	115.21002082967202	32.92963211918209	2.41961894312008	2.2154631210905826	1.4026039011255536
ATPtm	9999999626.0	1.0	9999999626.0	0.0	136.43441677986723	136.60966435302151	21.33723476302936	2.61841813746035	2.4116033206978624	1.3446385175527353
FUMtm_f	9264448596.0	1.0	9264448596.0	0.0	25.573549729804505	26.0540259848879	9.626418743786482	9.64476337386518	10.086767215661984	3.606424422682252
CO2tm_f	7698648710.0	1.0	7698648710.0	0.0	161.77883736423988	161.46197033942508	67.574199281257	96.68357839349484	88.26964098168432	58.85424622248654
O2tm	10000000000.0	1.0	10000000000.0	0.0	65.48169224348356	65.18173825762233	7.339392102345907	2.017169580772234	1.9295490570425602	0.5310245263132931
r0801_f	7546153980.0	1.0	7546153980.0	0.0	11.487585850854787	12.47732394719465	5.216966900542476	7.283391576423452	7.511444215114135	3.153989474937723
THD1m	9920134294.0	1.0	9920134294.0	0.0	105.08236759707923	96.48855539573802	54.830180807838914	12.807668371626844	12.498335828688479	4.394900139354987
H2Otm_f	10000000000.0	1.0	10000000000.0	0.0	7.414270374550804	6.920319381731702	4.610358923486072	0.0	0.0	0.0
NH4tm_f	2265472243.0	0.0	2265472243.0	1.0	94.13559075191486	94.42913934952179	46.270739459893754	140.1749894156808	146.91832512079912	41.62878621832129
HCO3E	9975669307.0	1.0	9975669307.0	0.0	18.264157214790817	17.89456614909816	6.371955397506472	2.683473001164349	2.5902151695469673	0.7152639843511795
HCO3Em	9996021150.0	1.0	9996021150.0	0.0	88.0875657303867	83.84838812877096	38.836420405671376	1.5977298854863768	1.3764936708623756	1.1012780658175343
GLUN	9583352870.0	1.0	9583352870.0	0.0	14.127812274942196	10.303743710234052	12.75612252759616	0.6330105756975581	0.6279708829844141	0.2010890745386699
GLNS	9990312522.0	1.0	9990312522.0	0.0	16.089169200509453	12.580417029898985	12.682846329053229	0.15220565869321553	0.10859840653910355	0.14535799101543195
GLUt2m	9774806956.0	1.0	9774806956.0	0.0	2.436846456193068	1.9668909930143796	2.00459187441535	0.07061435161555674	0.0509690419345986	0.0667747547493536
GLNtm_1	9506880713.0	1.0	9506880713.0	0.0	2.174290654806303	1.6217743929698725	1.9362684616193957	0.11674802201264133	0.0842525081760925	0.11165316946460711
GLUNm	9506880713.0	1.0	9506880713.0	0.0	2.1742906548044467	1.6217743929585668	1.9362684616186991	0.11674802201270726	0.0842525081761532	0.11165316946460235
GLUPRT	9977327874.0	1.0	9977327874.0	0.0	2.6360182512327722e-05	2.691917942856226e-05	2.110006761181346e-06	1.7223506207090992e-05	1.7363939375143545e-05	4.517978704860805e-07
PRAGSr	9977327874.0	1.0	9977327874.0	0.0	2.6360182512719752e-05	2.691917942777739e-05	2.1100067610453323e-06	1.7223506206995728e-05	1.736393937510282e-05	4.5179787054750993e-07
GARFT	9977327874.0	1.0	9977327874.0	0.0	2.636018251230509e-05	2.6919179428473335e-05	2.1100067610819652e-06	1.7223506207120794e-05	1.736393937548397e-05	4.517978705502627e-07
PRFGS	9977327874.0	1.0	9977327874.0	0.0	2.6360182511984535e-05	2.6919179427991515e-05	2.110006761075986e-06	1.722350620712073e-05	1.7363939375483883e-05	4.5179787055026533e-07
PRAIS	9977327874.0	1.0	9977327874.0	0.0	2.636018251215791e-05	2.6919179427802217e-05	2.110006761120865e-06	1.7223506207408057e-05	1.736393937597321e-05	4.517978705147109e-07
AIRCr	9977327874.0	1.0	9977327874.0	0.0	2.6360182512158027e-05	2.6919179427802393e-05	2.1100067611208695e-06	1.7223506207408118e-05	1.7363939375973285e-05	4.517978705147071e-07
PRASCSi	9977327874.0	1.0	9977327874.0	0.0	2.6360182512316155e-05	2.6919179427641413e-05	2.1100067610997538e-06	1.7223506207411123e-05	1.736393937598403e-05	4.5179787053250485e-07
ADSL2r	9977327874.0	1.0	9977327874.0	0.0	2.6360182513103326e-05	2.691917942922753e-05	2.1100067610748993e-06	1.7223506209237973e-05	1.7363939378708273e-05	4.5179787066100716e-07
AICART	9977327874.0	1.0	9977327874.0	0.0	2.6360182513734176e-05	2.691917942872231e-05	2.1100067610572603e-06	1.7223506206954474e-05	1.7363939376972242e-05	4.517978706190066e-07
IMPC	9977327874.0	1.0	9977327874.0	0.0	2.636018251373438e-05	2.6919179428722315e-05	2.110006761057253e-06	1.7223506207028905e-05	1.7363939377219257e-05	4.5179787066312003e-07
ADSS	9977328528.0	1.0	9977328528.0	0.0	1.560944842690654e-05	1.594044468416956e-05	1.2494621051768403e-06	1.0199064757594127e-05	1.0282223609019167e-05	2.675364509368595e-07
ADSL1r	9977328528.0	1.0	9977328528.0	0.0	1.560944842674265e-05	1.5940444681882815e-05	1.2494621051271593e-06	1.0199064754476068e-05	1.0282223607040503e-05	2.675364511721541e-07
IMPDH2	9977326859.0	1.0	9977326859.0	0.0	1.0750734087094184e-05	1.0978723964422335e-05	8.605446564132344e-07	7.024441456532743e-06	7.081715779533943e-06	1.842614198378472e-07
GMPS	7287855090.0	1.0	7287855090.0	0.0	7.098697900352891e-06	7.598917154253844e-06	2.8124739356644094e-06	5.26728970143127e-06	5.360216886494512e-06	1.082438631167138e-06
GMPS2	7007541384.0	1.0	7007541384.0	0.0	3.652036186621801e-06	3.1537384552587735e-06	2.699907137312141e-06	1.7571517551010238e-06	1.6551792700246773e-06	1.0563174944367021e-06
GK1	9977326859.0	1.0	9977326859.0	0.0	1.0750734087116747e-05	1.0978723964367851e-05	8.605446564156207e-07	7.0244414565327275e-06	7.081715779533994e-06	1.8426141983784647e-07
RNDR2	9977326859.0	1.0	9977326859.0	0.0	2.3125234377076876e-06	2.3615649198973694e-06	1.8510640028052843e-07	1.5109838434128491e-06	1.523303766303866e-06	3.9635326134712506e-08
ADK1	9999946196.0	1.0	9999946196.0	0.0	23.187486002332722	22.651093632207772	8.184542879195137	0.4611358146212877	0.44434807678636645	0.1546617200242856
RNDR1	9977326859.0	1.0	9977326859.0	0.0	3.080015808420253e-06	3.145333435182211e-06	2.4654048042055136e-07	2.0124570628118884e-06	2.028865786137041e-06	5.2789705438864446e-08
CBPS	7075185994.0	1.0	7075185994.0	0.0	1.1342048601509255e-05	1.0964798059454572e-05	6.799963611185479e-06	6.509267375768741e-06	6.214857743975412e-06	3.7924420636905683e-06
ASPCT	7075185994.0	1.0	7075185994.0	0.0	1.1342048601610266e-05	1.096479805883841e-05	6.799963611139712e-06	6.509267375768538e-06	6.21485774397548e-06	3.7924420636904218e-06
DHORTS	7075185994.0	1.0	7075185994.0	0.0	1.1342048602102875e-05	1.0964798058506051e-05	6.799963610932362e-06	6.509267375768381e-06	6.21485774397519e-06	3.7924420636904285e-06
DHORD9	7075185994.0	1.0	7075185994.0	0.0	1.1342048601774441e-05	1.096479805649284e-05	6.7999636112012605e-06	6.509267375768325e-06	6.214857743975195e-06	3.792442063690417e-06
