	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_SKBR3	median_SKBR3	std_SKBR3
EX_ser__L_e_r	898814841313.5	1.0	898814841313.5	0.0	0.11655444126822463	0.11506795310000001	0.06438403251002343	0.027926681081556007	0.02350033205	0.021362456982264227
EX_ala__L_e_f	825778238353.5	1.0	825778238353.5	0.0	2.484890180008776	1.90246960405	2.1609315375674885	0.5924174048219857	0.42484118655	0.555608021360291
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	1000000000000.0	1.0	1000000000000.0	0.0	0.0325244285003398	0.033351544250000004	0.008187252899681807	0.0	0.0	0.0
EX_fol_e_r	3895965300.5	0.0	3895965300.5	1.0	0.00017473989243260016	0.00018471685	5.1021887696487265e-05	0.0009343945831363807	0.00098823935	0.0002509978924629027
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02601973163321978	0.0233682643	0.01808092150884528
EX_pyr_e	1000000000000.0	1.0	1000000000000.0	0.0	0.2858345917943477	0.29679613685	0.13072018529360768	0.0	0.0	0.0
PYRt2	1000000000000.0	1.0	1000000000000.0	0.0	0.2858345917943477	0.29679613685	0.13072018529360768	0.0	0.0	0.0
EX_gudac_e	677172549435.0	1.0	677172549435.0	0.0	0.03939267187195112	0.035341139699999996	0.027021764506609244	0.02291250503815805	0.0205607854	0.01608553527766427
EX_hdca_e_f	992654682033.5	1.0	992654682033.5	0.0	2.0429246426387615	2.0246817984	0.8666787570075499	0.14640213217316234	0.10979622965	0.13112070745789794
EX_ptrcIN_e	1000000000000.0	1.0	1000000000000.0	0.0	0.00033813055606759547	0.00035175185	8.88803936448519e-05	0.0	0.0	0.0
EX_ptrcOUT_e	776248408300.0	1.0	776248408300.0	0.0	0.03853546019453831	0.034348339650000004	0.026380864984150224	0.015269353215036113	0.0121193076	0.012480197865254054
EX_biomassx	622896140470.0	1.0	622896140470.0	0.0	0.00023048049855140603	0.0002358632	2.106143079597722e-05	0.00021910968425909716	0.0002260268	2.7841322244891232e-05
EX_gthox_e	609214689120.5	1.0	609214689120.5	0.0	0.7050404594505982	0.62064949325	0.48865321999055694	0.5071130832762205	0.4527247157	0.3380481279360905
EX_2obut_e	83525958161.5	0.0	83525958161.5	1.0	0.013539937195258346	0.01390170625	0.0031239395804485443	0.025246759052883348	0.0266737642	0.0068850822809899395
EX_crn_e	999968223230.0	1.0	999968223230.0	0.0	18.3904179851022	18.63055795785	2.5059757666122153	2.835404287091815	2.9006525544499997	1.496678593567842
EX_val__L_e_r	235730665.5	0.0	235730665.5	1.0	0.02088323026938103	0.02183063415	0.0057491948828816706	0.11408126259376776	0.11764496569999999	0.026892774639205176
EX_spmd_e	97143807944.0	0.0	97143807944.0	1.0	0.001872461486763488	0.00159784115	0.0013640233919787448	0.013792717924717498	0.01140177845	0.010975692194842122
EX_sprm_e	12515611780.5	0.0	12515611780.5	1.0	0.0014157793579916821	0.00133269315	0.0008726523701394581	0.028797119935454904	0.0277567205	0.015763354565702534
EX_5mthf_e	3895965703.5	0.0	3895965703.5	1.0	0.0001747398984989976	0.00018471685	5.102188789013756e-05	0.0009343945829716805	0.00098823935	0.0002509978924713228
EX_tmlys_e_r	999968223230.0	1.0	999968223230.0	0.0	18.39041798510219	18.63055795785	2.505975766612234	2.83540428709188	2.9006525544499997	1.4966785935678573
EX_thbpt_e_r	958581952084.0	1.0	958581952084.0	0.0	3.816491529139858e-05	3.89429e-05	3.4784399538940276e-06	1.73432404422013e-05	1.62988e-05	1.1225227916858424e-05
EX_CE2705_e	958581952084.0	1.0	958581952084.0	0.0	3.816491529139858e-05	3.89429e-05	3.4784399538940276e-06	1.73432404422013e-05	1.62988e-05	1.1225227916858424e-05
EX_crtn_e	776475672565.5	1.0	776475672565.5	0.0	0.05402996803936315	0.0529520153	0.027589934755668382	0.0277860124763018	0.02517958555	0.018008683395699943
EX_his__L_e_r	421101951235.5	0.0	421101951235.5	1.0	0.08811198722638787	0.09246925724999999	0.03909024941203672	0.10250547067185085	0.10297434764999999	0.052697238872104195
EX_lys__L_e_r	542810201977.0	1.0	542810201977.0	0.0	0.008856684848033609	0.008234591900000001	0.00566810954545444	0.0077527996437284545	0.0082717904	0.004033571615244804
EX_carn_e_r	999975468159.0	1.0	999975468159.0	0.0	23.905732225737317	23.69384841495	3.029275873290932	8.074178302212351	8.1020913824	0.5992729128957226
EX_csn_e_r	710951528963.0	1.0	710951528963.0	0.0	12.759383440222738	10.384156338499999	10.129306839966837	6.026650570627317	4.61842677355	5.277837663071448
EX_cys__L_e	1000000000000.0	1.0	1000000000000.0	0.0	0.03928407435883896	0.0408410498	0.00897822691009246	0.0	0.0	0.0
EX_cyan_e_r	526674882586.0	1.0	526674882586.0	0.0	0.1002161603444367	0.10026259595	0.04123638305552573	0.10041133211599114	0.09192796265	0.057569846291375536
EX_tcyntc	535373302956.5	1.0	535373302956.5	0.0	0.04566991920667133	0.03775989445	0.0350497002215056	0.043415407273240905	0.032223939	0.038856416187645
EX_tcynt_e	508851972749.5	1.0	508851972749.5	1.4905249685131746e-104	0.05454624113774881	0.048174018949999994	0.03865074759805033	0.05699592484269475	0.044540508699999995	0.04785560260708355
EX_so3_e	28038477143.0	0.0	28038477143.0	1.0	0.03188725183097021	0.032571148349999995	0.011065376245939385	0.15566223874788063	0.1532389364	0.06979671507581808
EX_thr__L_e_r	65623256367.0	0.0	65623256367.0	1.0	0.010878493418142829	0.011314383300000001	0.002846014442169039	0.02367853046798678	0.025093366399999997	0.006857719999933671
EX_trp__L_e_r	946634210779.5	1.0	946634210779.5	0.0	0.028106593126913132	0.02960103935	0.010408791953918844	0.007763329689522259	0.00789480075	0.0029327136977911777
EX_anth_e	965036005575.0	1.0	965036005575.0	0.0	0.027821405401225838	0.02932539245	0.010419448541961142	0.005198783090242047	0.0052910540999999995	0.0025745307623797936
EX_tyr__L_e_r	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.9948521194899477e-05	2.0281250000000002e-05	1.0980742441733043e-05
EX_cystinex_r	236209810.0	0.0	236209810.0	1.0	0.08343710706288289	0.0862103648	0.012832248601695196	0.17855786720157907	0.18274201915	0.018121990975781717
EX_3hydroxybutanoatex_r	894960153034.5	1.0	894960153034.5	0.0	8.808318253873823	8.3899697116	4.515517671469069	3.0974520488223325	3.25207380135	0.792127262234342
EX_gthrd_e_r	617375452215.0	1.0	617375452215.0	0.0	1.3684423334373743	1.19831789865	0.9740958488506447	0.9517087708170537	0.84284858065	0.6713565890641934
EX_cmp_e_r	361511362628.5	0.0	361511362628.5	1.0	4.371304528599952e-06	3.8897e-06	3.003479933772559e-06	5.833432334399902e-06	5.9431e-06	3.0125863563807636e-06
HEX1	529854143020.5	1.0	529854143020.5	0.0	17.367379129590464	14.01755768055	12.608758291403538	17.077484108669267	12.7605207177	14.245025927945795
G6PP	507996207463.5	1.0	507996207463.5	1.0054670828507512e-85	14.382775994017342	11.0397811626	12.583554553914583	14.774568142493509	10.4686729019	14.187092961493082
PGI	858869270845.0	1.0	858869270845.0	0.0	2.2367311071538425	2.28706072485	0.7342603201985158	1.1268290099316858	1.0811862256	0.6808856803789762
PFK	67991509368.0	0.0	67991509368.0	1.0	1.7887758628695005	1.7735240021	0.7650682734248281	14.219503440810167	10.6504486691	12.308509714955097
FBP	21919239235.5	0.0	21919239235.5	1.0	0.311452310598105	0.2618612617	0.23898344293652213	13.342209403208415	9.783369457500001	12.255295760504815
FBA	727824659211.5	1.0	727824659211.5	0.0	1.477323552267108	1.4628172998	0.7609999558268656	0.8772940376010209	0.82436223535	0.5530770677932845
TPI	862178544368.0	1.0	862178544368.0	0.0	2.7321101416553417	2.8036688538	0.6293755479393499	1.863232988643695	1.85975892425	0.4380627528671694
GAPD	846987451253.5	1.0	846987451253.5	0.0	5.711909800606196	5.8546234753499995	1.2400569919163558	4.09466796664357	4.12339976415	0.8960781322189746
PGK	512945862164.0	1.0	512945862164.0	5.523044486975693e-221	2.879776787371271	2.6997881997	1.8018580318836872	2.6879986076697	2.6758798886	1.2356513876310644
DPGM	760495468208.0	1.0	760495468208.0	0.0	2.832133013244008	2.7729923499	1.6252984512876982	1.4066693589740498	1.29700352355	0.9311321976030345
DPGase	760495468208.0	1.0	760495468208.0	0.0	2.8321330132440687	2.7729923499	1.6252984512876845	1.4066693589740689	1.29700352355	0.9311321976030382
PGM_f	993474697092.5	1.0	993474697092.5	0.0	7.36142720566474	7.54459015625	1.4453406595125533	2.7190162898139674	2.91344560455	0.7068698491626879
ENO_f	424150145745.0	0.0	424150145745.0	1.0	7.431391128003355	7.6181221793	1.5623148514354328	7.939102807611898	8.157571787750001	2.711567614137514
PYK	8367260.0	0.0	8367260.0	1.0	4.778652354467271	4.8844014259	1.377746369013517	24.23358077811088	22.136208784449998	9.2581548310157
LDH_L	834806319453.0	1.0	834806319453.0	0.0	5.0560674759123465	5.176404091449999	1.0471139462299033	3.743095907632808	3.7782480409000003	0.7944475177057122
r0407	597747597996.5	1.0	597747597996.5	0.0	1.2547865893883496	1.18164831915	0.7490470781306934	0.9859389510427488	0.95403687245	0.5715541419082426
PRPPS	721331845.5	0.0	721331845.5	1.0	0.0047400498653552515	0.0048729363	0.001659887369070077	0.0714206905055335	0.0700360733	0.029778736685545457
G6PDH2r	337061546795.5	0.0	337061546795.5	1.0	0.7478086016479681	0.7553929673499999	0.4163515682972356	1.1760266585736452	1.1084635982	0.7423923280349385
PGL	337061546806.5	0.0	337061546806.5	1.0	0.7478086016617794	0.7553929675	0.41635156830029685	1.1760266585736465	1.1084635982	0.7423923280349389
GND	337061546803.5	0.0	337061546803.5	1.0	0.7478086016567821	0.75539296745	0.4163515682930652	1.176026658573529	1.1084635982	0.7423923280349343
RPI	280199898288.5	0.0	280199898288.5	1.0	0.25242956713695147	0.2549686374	0.13878057953160924	0.4396226798615126	0.41727249395	0.24795172459974027
TKT2_f	508490566373.5	1.0	508490566373.5	2.277441377600706e-96	0.5116964247645601	0.5112199397999999	0.17416524610768386	0.5171951599326534	0.4964624618	0.2493898589208712
RPE_f	509105808641.5	1.0	509105808641.5	1.667792627651039e-110	0.8110403835472616	0.8125680317499999	0.3071428936020739	0.8280079549754986	0.78377672105	0.49338710261213703
TKT1_f	504714538581.5	1.0	504714538581.5	3.7686515339511616e-31	0.4634205331282649	0.46422065935	0.1876317860146995	0.47160213386967964	0.4504854116	0.2493503710629096
TALA_f	207261199336.5	0.0	207261199336.5	1.0	1.0002341369425873	1.05622218945	0.38712026088417917	2.1079675876039268	2.04124913425	1.1365885435422802
r0408	597747597997.5	1.0	597747597997.5	0.0	1.2547865894009447	1.18164831915	0.749047078135461	0.9859389510427556	0.95403687245	0.571554141908244
PDHm	999902632532.0	1.0	999902632532.0	0.0	28.089287147798522	28.07612118885	4.525626645812814	9.302142778101643	9.379957885300001	1.7658596351688847
PCm	773914087684.0	1.0	773914087684.0	0.0	85.93746768273928	80.64631017845	41.39032223037562	50.52176361077196	48.373933230700004	18.710476575897882
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.446780940071076	20.314770510499997	9.249934880989295
CSm	999825701828.0	1.0	999825701828.0	0.0	51.06680888215629	50.678893834600004	9.470814970357385	19.01890721809684	18.6591882873	3.6127290074472778
ACONTm_f	442492902102.5	0.0	442492902102.5	1.0	10.892589648456303	9.3271669481	8.046390733316727	11.027542233291824	11.676159934600001	4.060552718517862
ICDHxm	452033247583.5	0.0	452033247583.5	1.0	19.47718427811898	16.186058533649998	15.132612997921653	20.218026484720763	19.5598354594	11.573857089247884
ICDHym_f	68307592754.5	0.0	68307592754.5	1.0	6.917064351640333	6.38229611	4.544655307075602	34.85276355750993	34.677487453750004	18.016020937712632
AKGDm	64150154578.0	0.0	64150154578.0	1.0	7.154275272953973	6.65462402945	4.4544735247821485	15.668032790653113	15.6693397554	2.7194614304611746
SUCOAS1m_f	24309022238.0	0.0	24309022238.0	1.0	8.289750558472422	8.4748270995	3.3791138353070846	17.55351447253861	17.47883145075	3.4936985067190913
SUCD1m	999945488282.0	1.0	999945488282.0	0.0	43.955931406221865	43.903882015700006	5.052125391718409	21.452861275787093	21.5791740249	2.422126694577543
FUMm_f	658737910654.5	1.0	658737910654.5	0.0	179.2432683330488	184.18174506719998	62.249947690310684	137.52454499716242	135.1578634553	80.8054293859219
MDHm_f	284409857071.0	0.0	284409857071.0	1.0	223.18093804506978	228.44277442645	93.56442749839415	342.7111110460067	337.77886684939995	167.37736969312257
ME1m	844485307544.0	1.0	844485307544.0	0.0	61.650378391306575	54.9246867771	42.254537025894756	17.63301739754824	12.97615317645	15.797336376284758
ME2m	671848968243.5	1.0	671848968243.5	0.0	7.687901931126598	6.6840641025	5.450564189579887	4.437756011675319	3.9543509008499997	2.982294466736091
ME2	782299181821.0	1.0	782299181821.0	0.0	27.533078055845202	25.9422174698	16.429664984694163	12.47608249847468	10.441434040699999	9.435720081874862
ACITL	984229275206.5	1.0	984229275206.5	0.0	21.686101879603424	21.46764153435	7.689006579626261	4.673211456428595	4.11334666065	2.976246829474834
FUM_f	482582600754.0	0.0	482582600754.0	1.0	112.0016773940461	108.92882513555	33.28935565700844	112.69546812950912	113.8647394848	36.08803883814817
MDH_f	567800685112.0	1.0	567800685112.0	0.0	230.63131807190825	232.45939678035	122.45442636592398	201.10497030971283	200.7957006621	109.87271773617364
AKGMALtm_f	104822522525.5	0.0	104822522525.5	1.0	67.96002333810263	67.4815561032	31.485477370827024	249.75479441253557	238.07864699434998	141.31431193863946
ACONT	998345558382.5	1.0	998345558382.5	0.0	59.67360417003854	59.46207235525	20.132094255618313	7.574120284923818	7.52035760545	3.8359354081797004
ICDHyr	998345558382.0	1.0	998345558382.0	0.0	59.67360417002827	59.46207235525	20.132094255617176	7.574120284923802	7.52035760545	3.8359354081797057
PPA	459854648745.0	0.0	459854648745.0	1.0	23.266825343941342	22.404555126250003	8.728842895606105	24.79387505556432	23.71388925915	9.802559017485628
Complex1ROS	870063167339.5	1.0	870063167339.5	0.0	72.73572003883419	72.14152582575	13.948382761432057	52.99422145919611	53.46841730815	10.799446928425693
FADH2ETC	919860507862.5	1.0	919860507862.5	0.0	59.68183479739352	57.926343352749996	12.173544508702223	37.65408032257265	36.05033001065	10.462766504855802
CYOR_u10mi	988583591841.0	1.0	988583591841.0	0.0	128.78077885972823	127.9686396061	16.29757392593205	87.99859972024545	88.49321037440001	10.082411226595722
CYOOm2i	988583591841.0	1.0	988583591841.0	0.0	64.39038942986402	63.9843198031	8.148786962965847	43.99929986012247	44.246605187200004	5.0412056132977945
ATPS4mi	931025349246.0	1.0	931025349246.0	0.0	221.69629221677724	218.14019464095	35.50511462144159	163.80921482084807	164.6434420715	21.021902048321603
GLUCYS	379415493936.0	0.0	379415493936.0	1.0	0.04163858546366754	0.03403859595	0.032984963806106625	0.06251739573532887	0.0516086427	0.048603360699993416
GTHS	379415493936.0	0.0	379415493936.0	1.0	0.041638585463663544	0.03403859595	0.03298496380610832	0.06251739573532877	0.0516086427	0.04860336069999329
SPODMm	870063167336.5	1.0	870063167336.5	0.0	1.8183930009708955	1.8035381456500001	0.348709569035833	1.3248555364798675	1.3367104327	0.2699861732106777
GTHPi	845797672818.0	1.0	845797672818.0	0.0	0.05193706942391033	0.0509866571	0.027917745425411457	0.01885905807248876	0.0161595855	0.013943793817810536
GTHPm	870063167336.5	1.0	870063167336.5	0.0	1.8183930009708962	1.8035381456500001	0.3487095690358326	1.324855536479872	1.3367104327	0.2699861732106772
GDR	451652062609.5	0.0	451652062609.5	1.0	0.037637099537142164	0.033153386150000005	0.026266998489454962	0.04553937216437314	0.037656664150000005	0.03524117754446917
GTHOr	421943110439.0	0.0	421943110439.0	1.0	0.04514693549413845	0.04009989685	0.031160617843512674	0.05704956793212601	0.0509889078	0.03997940776550978
GDRm	618729134396.5	1.0	618729134396.5	0.0	0.5672329448156955	0.4781049339	0.43193249117607574	0.38288557874983686	0.32030775015	0.2939218158245703
GTHOm	570255860461.0	1.0	570255860461.0	0.0	0.5461195967046018	0.46458912274999997	0.40819630150434844	0.4348568744539317	0.37314532170000003	0.3199205665281862
r0885	609214689117.5	1.0	609214689117.5	0.0	1.4100809189010466	1.24129898645	0.9773064399809612	1.0142261665523074	0.9054494313	0.6760962558721951
PYRt2m_f	472747451955.0	0.0	472747451955.0	1.0	110.15837135037884	105.67198278974999	41.961864318529166	113.33305170001869	111.7211446881	42.423812260585
HMR_4964	999608286479.0	1.0	999608286479.0	0.0	81.35970604962274	80.8800037731	24.271897019036754	12.24733174135242	12.11932615745	5.026308185230591
r2420	653261648223.5	1.0	653261648223.5	0.0	114.67326889644163	116.25445049985001	32.303229386902245	96.56508379211247	97.23787723915001	32.65197859410091
ATPtm	747277663306.0	1.0	747277663306.0	0.0	135.75455747758377	136.26633993734998	21.579315869974057	113.26283982148978	113.12771062715001	25.11981886662606
FUMtm_f	68042053484.0	0.0	68042053484.0	1.0	22.43793082352074	22.5402347335	10.345692579325139	132.5202905360754	129.12166713239998	74.49603027998293
CO2tm_f	380130835540.0	0.0	380130835540.0	1.0	166.7603867155112	166.46424274395002	68.90060135104798	193.9549949732548	199.83929586575	63.94157810109883
O2tm	988409259942.0	1.0	988409259942.0	0.0	66.20878243083199	65.77871665675	8.389257414776099	45.32415539660474	45.59580696255	5.1738556863289835
r0801_f	7883654682.0	0.0	7883654682.0	1.0	10.191689831115841	10.4155126084	4.918584936126333	29.346650856284985	29.97502601285	5.956115507633631
THD1m	978146892176.0	1.0	978146892176.0	0.0	127.718236034361	111.09875083265	74.81040374769917	21.76678477562528	23.3983302048	8.861435841140903
H2Otm_f	483564184304.0	0.0	483564184304.0	1.0	7.03052018070631	6.2527364386	4.826513500196124	7.479782640421429	6.480851181549999	5.339372194032655
NH4tm_f	572202427036.0	1.0	572202427036.0	0.0	97.86288348274026	99.26377775435	47.82021911663205	85.75410088310149	84.6356687229	48.79576745324918
HCO3E	984229274717.0	1.0	984229274717.0	0.0	18.975325279633417	18.784167564999997	6.727880031110055	4.089044426857668	3.59915967415	2.6042170689418214
HCO3Em	773759901610.0	1.0	773759901610.0	0.0	85.94166641091849	80.65056530705	41.390091528429096	50.54601949165118	48.39823029735	18.71004699009394
GLUN	472686379712.5	0.0	472686379712.5	1.0	13.891899666512325	10.255944740050001	12.618863864136767	15.278748323887141	11.44606700605	13.71209012692863
GLNS	405522352941.5	0.0	405522352941.5	1.0	15.752947274012756	12.337407319250001	12.642815859870314	19.69953651564414	16.31141017425	14.005629833827125
GLUt2m	694044692723.0	1.0	694044692723.0	0.0	2.071876638390724	1.61440424855	1.7959181272694824	0.9968602601704761	0.7539874292	0.8759432227705516
GLNtm_1	708332845738.0	1.0	708332845738.0	0.0	2.1829648275940228	1.61063329005	1.9922008062037853	0.9213651548005861	0.7114231374	0.7929141966284287
GLUNm	708332845739.0	1.0	708332845739.0	0.0	2.1829648275986515	1.6106332901	1.9922008062039283	0.9213651548005842	0.7114231374	0.79291419662843
GLUPRT	622900380523.0	1.0	622900380523.0	0.0	2.6004225180600874e-05	2.66115e-05	2.376279503122694e-06	2.472126937100067e-05	2.55017e-05	3.1412250540825117e-06
PRAGSr	622900380661.0	1.0	622900380661.0	0.0	2.6004225180300876e-05	2.66115e-05	2.376279502828587e-06	2.4721269370000666e-05	2.55017e-05	3.1412250537211205e-06
GARFT	622900380579.0	1.0	622900380579.0	0.0	2.600422518090087e-05	2.66115e-05	2.3762795033431215e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRFGS	622900380534.5	1.0	622900380534.5	0.0	2.6004225180700872e-05	2.66115e-05	2.3762795030888863e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRAIS	622900380505.0	1.0	622900380505.0	0.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
AIRCr	622900380505.0	1.0	622900380505.0	0.0	2.6004225180500867e-05	2.66115e-05	2.376279503041243e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRASCSi	622900380518.5	1.0	622900380518.5	0.0	2.6004225180600874e-05	2.66115e-05	2.376279503031429e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
ADSL2r	622900380645.5	1.0	622900380645.5	0.0	2.600422518140087e-05	2.66115e-05	2.3762795034678907e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
AICART	622900380724.5	1.0	622900380724.5	0.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
IMPC	622900380724.5	1.0	622900380724.5	0.0	2.6004225181700875e-05	2.66115e-05	2.3762795034974005e-06	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
ADSS	622903317564.5	1.0	622903317564.5	0.0	1.5398665030800195e-05	1.57583e-05	1.4071377614723428e-06	1.4638937124699936e-05	1.51011e-05	1.8601066085222723e-06
ADSL1r	622903317698.0	1.0	622903317698.0	0.0	1.5398665031300195e-05	1.57583e-05	1.407137761658727e-06	1.4638937124699936e-05	1.51011e-05	1.8601066085222723e-06
IMPDH2	622896094891.0	1.0	622896094891.0	0.0	1.0605560161000183e-05	1.08532e-05	9.691417253610199e-07	1.0082332251600208e-05	1.04006e-05	1.2811184701175876e-06
GMPS	452037620389.5	0.0	452037620389.5	1.0	6.166973952699962e-06	6.4044e-06	2.937362913203647e-06	6.685472626500201e-06	6.9131e-06	2.6124271574879138e-06
GMPS2	600185330608.5	1.0	600185330608.5	0.0	4.438586107399985e-06	4.1161e-06	2.898722820103942e-06	3.3968595685000695e-06	3.0536e-06	2.36693404407973e-06
GK1	622896094620.0	1.0	622896094620.0	0.0	1.0605560161100182e-05	1.08532e-05	9.691417254436037e-07	1.0082332253100208e-05	1.04006e-05	1.281118469701288e-06
RNDR2	622896087269.5	1.0	622896087269.5	0.0	2.281295981999907e-06	2.3346e-06	2.0846597971633403e-07	2.1687476867000287e-06	2.2372e-06	2.755733952212326e-07
ADK1	459854628851.5	0.0	459854628851.5	1.0	23.266812530413265	22.404543235	8.728842898268844	24.793862874159952	23.71387610635	9.80255903234926
RNDR1	622896127863.0	1.0	622896127863.0	0.0	3.0384244090999727e-06	3.1094e-06	2.776528476702083e-07	2.888522966899972e-06	2.9797e-06	3.6703213671509745e-07
CBPS	544380123972.5	1.0	544380123972.5	0.0	1.0025437597999723e-05	9.5188e-06	6.217866404114007e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
ASPCT	544380123962.5	1.0	544380123962.5	0.0	1.0025437597799723e-05	9.5188e-06	6.217866404138283e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
DHORTS	544380123984.5	1.0	544380123984.5	0.0	1.0025437598199723e-05	9.5188e-06	6.21786640389847e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
DHORD9	544380123982.5	1.0	544380123982.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
ORPT	544380123982.5	1.0	544380123982.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
OMPDC	544380123982.5	1.0	544380123982.5	0.0	1.0025437598299723e-05	9.5188e-06	6.217866404028552e-06	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
UMPK	600876895438.5	1.0	600876895438.5	0.0	2.0641714832500675e-05	2.08957e-05	3.682553892113813e-06	1.9367467989600925e-05	1.91241e-05	3.7944226632313003e-06
RNDR4	81741206877.0	0.0	81741206877.0	1.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	2.8683648518002755e-06	2.9589e-06	3.644707672292334e-07
TMDS	81741206877.0	0.0	81741206877.0	1.0	1.5215250521000248e-06	1.4946e-06	8.698733109617487e-07	2.8683648518002755e-06	2.9589e-06	3.644707672292334e-07
