	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB231	median_MDAMB231	std_MDAMB231	mean_MCF7	median_MCF7	std_MCF7
HEX1	867368939.0	0.0	867368939.0	1.0	2.9415745285232906	2.921739446003146	0.20568795624936703	5.33295235675243	4.647263407419933	2.4416079723046713
G6PP	550600768.0	0.0	550600768.0	1.0	0.16958275268106157	0.1206590038572441	0.16407735351185304	2.641815803511181	1.9576932277450179	2.419436373513817
PGI	7541454321.0	1.0	7541454321.0	0.0	1.4825934285795488	1.5583539063413028	0.8052169728177467	0.7436811983552083	0.5063262622340922	0.7017249537243411
PFK	1469657360.0	0.0	1469657360.0	1.0	1.249620773297776	1.1958250464756615	0.6856180731086752	3.735738076783435	3.009956647271065	2.6976864554686655
FBP	478376052.0	0.0	478376052.0	1.0	0.1441488019315318	0.10240014113508415	0.13523271741938395	2.773203561202926	1.993626697791251	2.6544907405064104
FBA	5575965357.0	1.0	5575965357.0	0.0	1.1054719713662144	1.0287673478791746	0.672836924697421	0.9625345155804929	0.8993212209373362	0.5866981233120437
TPI	7767797714.0	1.0	7767797714.0	0.0	2.3414227085927286	2.360959464568835	0.285494048416082	2.037193910768071	1.989864402211508	0.28529011900306683
GAPD	7579663699.0	1.0	7579663699.0	0.0	5.112260057193062	5.128703963771526	0.34288955516139435	4.721144177770686	4.76371094700615	0.45262859563098756
PGK	9378265288.0	1.0	9378265288.0	0.0	4.957401252878497	4.971382733493401	0.36855966386263644	2.8933737807610473	3.1694853200730364	1.4765223072220288
DPGM	712964987.0	0.0	712964987.0	1.0	0.15485880431447002	0.10986960197569734	0.1478640627214238	1.8277703970100792	1.524051117720094	1.3795436882169774
DPGase	712964987.0	0.0	712964987.0	1.0	0.15485880431446963	0.10986960197569795	0.14786406272142386	1.8277703970100783	1.5240511177201215	1.3795436882169898
PGM_f	9770417140.0	1.0	9770417140.0	0.0	19.526994734344214	19.622731230418	6.746089599142042	6.463021234742583	6.330189997339714	1.2132233868776539
ENO_f	9835437857.0	1.0	9835437857.0	0.0	21.048571076395326	21.81973172038844	7.350777642350121	6.166010943973607	6.266141645537118	0.8081289401864394
PYK	8531223073.0	1.0	8531223073.0	0.0	5.057045407169822	5.073928388916034	0.3460588300742374	4.428229315094144	4.4801838787482975	0.5075877964569113
LDH_L	7538730546.0	1.0	7538730546.0	0.0	4.8496785248829575	4.894216741103417	0.2003595522496933	4.566745987427007	4.67092170527092	0.37626667987693524
r0407	5634587204.0	1.0	5634587204.0	0.0	1.2359507372265388	1.2178589257385926	0.681262728021451	1.0746593952019337	1.1217711456820991	0.5721015879163868
PRPPS	7028406.0	0.0	7028406.0	1.0	0.0011124037389857048	0.0011304377294174	0.0004729157946046276	0.0070611794211732385	0.0073544291646397	0.0019473152953629364
G6PDH2r	2729506000.0	0.0	2729506000.0	1.0	1.289356323759362	1.212650460078263	0.8032390970716667	1.947330248013985	2.1516585463221105	0.7232189296805984
PGL	2729506000.0	0.0	2729506000.0	1.0	1.2893563237593673	1.2126504600782653	0.8032390970716723	1.9473302480139663	2.151658546322067	0.7232189296806092
GND	2729506000.0	0.0	2729506000.0	1.0	1.2893563237595995	1.212650460079244	0.8032390970712876	1.9473302480139385	2.1516585463220936	0.7232189296805863
RPI	2693521515.0	0.0	2693521515.0	1.0	0.4305270437460686	0.40493029120781876	0.2677669758245061	0.6538175356319025	0.7219101514713119	0.24127940149596133
TKT2_f	2816979507.0	0.0	2816979507.0	1.0	0.4893641203848545	0.4624394137654261	0.26397110724927114	0.6960388119884652	0.7618709200339788	0.24115412725577456
RPE_f	2535860568.0	0.0	2535860568.0	1.0	1.0553577583771008	1.0054555969773247	0.5293993201116322	1.5465471590951834	1.6612695214700608	0.5244840476099457
TKT1_f	2664973855.0	0.0	2664973855.0	1.0	0.49647345117441344	0.46563087908496537	0.2686548430509619	0.7230698553459327	0.7906960992780481	0.24080745244640273
TALA_f	5232201160.0	1.0	5232201160.0	1.2500583230745985e-72	1.823738425984294	1.7714767972877477	1.0238390557096615	1.711400125763984	1.8416623898089468	0.662828020562003
r0408	5634587204.0	1.0	5634587204.0	0.0	1.2359507372265248	1.2178589257385883	0.6812627280214507	1.0746593952019574	1.121771145682104	0.5721015879164213
PDHm	667040129.0	0.0	667040129.0	1.0	0.8228170665988485	0.8377096982040126	0.3363671516130566	1.786238913873579	1.744415437887266	0.5849787260883751
PCm	707023928.0	0.0	707023928.0	1.0	1.6124459091819638	1.3710132189627697	1.153289286781263	8.302145501894364	7.261910118352127	5.295415832075303
PEPCK_re					0.0	0.0	0.0	0.0	0.0	0.0
CSm	20462.0	0.0	20462.0	1.0	3.772216371189469	3.356694754547289	1.6213818128870223	26.17420997031548	26.373367836878423	1.6763342345255998
ACONTm_f	9347373284.0	1.0	9347373284.0	0.0	93.1272830929512	95.08238958224723	49.058839657735994	17.328322736265445	15.321639044867501	11.66584465386002
ICDHxm	1959968014.0	0.0	1959968014.0	1.0	2.7569717934971414	2.1219134826996138	2.4188844552370687	10.859822463257329	7.825903391687087	10.160822873277871
ICDHym_f	197326448.0	0.0	197326448.0	1.0	4.726941205723479	5.289850106470155	2.3434087035108813	50.61639070791768	49.5575728022741	22.99860342612896
AKGDm	61552.0	0.0	61552.0	1.0	0.9193587602397851	0.683690187029797	0.8266161995553208	11.407336716211464	11.57565938374496	0.6530445024008735
SUCOAS1m_f	6683031400.0	1.0	6683031400.0	0.0	12.672244840980614	12.559352565020903	6.327755149464615	9.123050918452776	8.530015551558595	4.597112651674921
SUCD1m	96024.0	0.0	96024.0	1.0	1.2195617597222432	0.9869082652952175	0.8329238217625995	11.62584187087767	11.799791597608845	0.6538415088290536
FUMm_f	7542598038.0	1.0	7542598038.0	0.0	159.42751683674106	160.9418332396155	78.21354583934236	93.55797034119524	96.79196732121936	34.48236271692676
MDHm_f	8505877168.0	1.0	8505877168.0	0.0	664.7211412102497	682.6443745949928	209.59876371821522	357.82276291925723	332.70654026886575	193.11206174257183
ME1m	1816829541.0	0.0	1816829541.0	1.0	0.7059149801754775	0.5091921670821358	0.6779827847373658	2.9961217714264254	2.1700078424026854	2.858900105928933
ME2m	1957411688.0	0.0	1957411688.0	1.0	1.0466343044277362	0.7515557457273517	0.9816281616609613	4.179496976756081	2.9804296911041197	3.9178588113529482
ME2	506069533.0	0.0	506069533.0	1.0	0.15455956948191818	0.10873657542357915	0.14813152339887733	2.7138568036621837	1.9349167575413437	2.636954495902366
ACITL	3.0	0.0	3.0	1.0	3.0250604974021402	2.886554619433136	0.8509788187858924	16.71797952213849	16.731139911203623	1.5370298157033542
FUM_f	7117422276.0	1.0	7117422276.0	0.0	52.53480739171577	54.28253842992375	29.030249913643008	32.47015827501775	31.66758387179535	15.310960194827121
MDH_f	8070006165.0	1.0	8070006165.0	0.0	294.33692026203136	270.87061971254514	161.6429782892507	132.0963832743882	126.05505383211347	72.34013691260054
AKGMALtm_f	6637029765.0	1.0	6637029765.0	0.0	348.11164332068205	373.2692159850935	166.9026507478453	263.58257815786345	268.3988140190726	103.39242119715544
ACONT	2854339.0	0.0	2854339.0	1.0	9.394822855071611	8.613565966044948	4.018560298202056	44.545282678129524	44.28071459425759	7.452319055419042
ICDHyr	2854339.0	0.0	2854339.0	1.0	9.394822855071597	8.61356596604501	4.018560298202047	44.54528267812934	44.28071459426033	7.45231905541804
PPA	3160761.0	0.0	3160761.0	1.0	0.46847488030473783	0.45462869559627983	0.15719079607501607	6.464134676360306	6.172479218405838	2.383811341925459
Complex1ROS	0.0	0.0	0.0	1.0	1.918566490789679	1.902565950915795	0.48721835312500605	23.5261012830664	23.6861950731678	3.0094803736729947
FADH2ETC	21050.0	0.0	21050.0	1.0	2.0971862615047057	1.9096891979587438	0.9034102469120374	15.093587661749716	14.569257765504311	2.5829392244727556
CYOR_u10mi	0.0	0.0	0.0	1.0	3.9198312014603176	3.703986318103216	1.1483197512331798	37.44340412951386	37.5509043020739	2.665561693988345
CYOOm2i	0.0	0.0	0.0	1.0	1.9599156007301586	1.851993159051608	0.5741598756165898	18.721702064756855	18.775452151036635	1.3327808469941613
ATPS4mi	0.0	0.0	0.0	1.0	4.200133494804903	4.007297228199331	1.592412101033236	63.03707004506822	62.86441309908331	6.793236493106937
GLUCYS	2609269855.0	0.0	2609269855.0	1.0	0.01520360451615845	0.01119133550938455	0.013453161371244434	0.036967549738022146	0.0297880448044645	0.02976815259827697
GTHS	2609269855.0	0.0	2609269855.0	1.0	0.01520360451616162	0.011191335509382502	0.013453161371244532	0.036967549738024366	0.02978804480447025	0.029768152598277833
SPODMm	0.0	0.0	0.0	1.0	0.04796416226973909	0.0475641487728902	0.012180458828125355	0.5881525320766766	0.5921548768292436	0.0752370093418269
GTHPi	8637800341.0	1.0	8637800341.0	0.0	0.089055033023549	0.08971348319114135	0.04816555639806264	0.027667475725478043	0.02779942499984435	0.015575193970034774
GTHPm	0.0	0.0	0.0	1.0	0.04796416226973903	0.04756414877289	0.012180458828125327	0.5881525320766938	0.5921548768292633	0.07523700934182669
GDR	7656320141.0	1.0	7656320141.0	0.0	0.12180309795648464	0.12318785244170795	0.057358298419604006	0.06737003908360016	0.0581413946682457	0.047742500469619586
GTHOr	5957066013.0	1.0	5957066013.0	0.0	0.06651038882545639	0.056555383003541404	0.04935654927750183	0.04939903082733569	0.0413267302161459	0.03802354039274904
GDRm	768819521.0	0.0	768819521.0	1.0	0.013091745392600876	0.010625963589313201	0.011002472162326969	0.11751036640041924	0.09578266023537041	0.0905957298331413
GTHOm	737314294.0	0.0	737314294.0	1.0	0.014080149290388975	0.01158219425616205	0.011058137238262166	0.14267925813507018	0.12627821581764426	0.10446546215080152
r0885	38088636.0	0.0	38088636.0	1.0	0.04158453517351843	0.03898816953922235	0.022773441260150615	0.655925815082375	0.6571729071881713	0.2863749734405477
PYRt2m_f	2292815940.0	0.0	2292815940.0	1.0	21.705176170301453	21.62159584215229	8.140386159491275	35.72308217133038	35.479359732381575	15.952083833754847
HMR_4964	787645.0	0.0	787645.0	1.0	12.419883352473704	11.477764794865571	4.754858026934495	61.26326220026842	61.278119365940555	8.201746759257126
r2420	0.0	0.0	0.0	1.0	2.3025404286784386	2.038372486111469	1.4630251415797393	53.29680047721733	53.571366281883215	7.6234111218861536
ATPtm	0.0	0.0	0.0	1.0	2.5506743530406624	2.2685133150544803	1.4165538652332843	54.65609592574552	54.6758538415056	6.560476867843492
FUMtm_f	1322520451.0	0.0	1322520451.0	1.0	10.30728626751251	11.019724867733078	3.869838802763775	34.52288272102613	32.38077017173073	20.63774491934347
CO2tm_f	3051130057.0	0.0	3051130057.0	1.0	134.72082721649443	126.77082294453233	69.17416456228014	181.14178223993562	185.77988839980378	60.43510638283586
O2tm	0.0	0.0	0.0	1.0	2.00787976299987	1.8987168695218006	0.5824418552411839	19.309854596834253	19.36453094604983	1.3766708946132944
r0801_f	2043418871.0	0.0	2043418871.0	1.0	7.866424114879796	8.381304364813998	3.43382121793903	13.018044828339182	12.970807691615798	4.857569086288342
THD1m	27110793.0	0.0	27110793.0	1.0	12.646323796852851	12.262243637120493	4.507979183981611	53.36889292897932	51.197439101661075	17.152391852924858
H2Otm_f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	34.052601739190195	35.70498740198904	14.119996927826154
NH4tm_f	7158980638.0	1.0	7158980638.0	0.0	112.32364376847053	116.69278859863263	48.1659985493796	72.54539123921715	69.01014802018233	49.93001564387062
HCO3E	3.0	0.0	3.0	1.0	2.64691218427856	2.525718514248917	0.7446078760628176	14.628194627108856	14.639694286722873	1.3448961866289881
HCO3Em	687629413.0	0.0	687629413.0	1.0	1.64937625090226	1.4093220772412276	1.1590634780771145	8.380915461047255	7.341828092394696	5.296103086964409
GLUN	1204816293.0	0.0	1204816293.0	1.0	0.6212522049397833	0.6110348423156544	0.19901790191056298	3.1076801543121024	2.3367048704241213	2.688101314366062
GLNS	246472678.0	0.0	246472678.0	1.0	0.14727499926317617	0.1030532236362105	0.14230916670277916	3.2680779113129668	2.573133997300973	2.721660807558709
GLUt2m	2218651864.0	0.0	2218651864.0	1.0	0.07372731197379756	0.051967519709625154	0.07270559065177762	0.25284765464839837	0.1788935344112752	0.24835327797251402
GLNtm_1	3117753656.0	0.0	3117753656.0	1.0	0.12123349948841776	0.0864590543063039	0.11249498386912193	0.28643441889224974	0.1915742804012841	0.3280402525766694
GLUNm	3117753656.0	0.0	3117753656.0	1.0	0.1212334994884531	0.0864590543063452	0.11249498386912275	0.28643441889224164	0.19157428040128605	0.32804025257666936
GLUPRT	0.0	0.0	0.0	1.0	1.7229095965050722e-05	1.736363391439397e-05	4.4516708685162516e-07	5.1292204919543956e-05	5.237745187558031e-05	7.5000695519398565e-06
PRAGSr	0.0	0.0	0.0	1.0	1.7229095964875248e-05	1.7363633914194116e-05	4.4516708686060715e-07	5.1292204919546836e-05	5.237745187553263e-05	7.5000695519440264e-06
GARFT	0.0	0.0	0.0	1.0	1.7229095964855766e-05	1.7363633914139432e-05	4.4516708685139503e-07	5.12922049187782e-05	5.237745187170154e-05	7.500069551606498e-06
PRFGS	0.0	0.0	0.0	1.0	1.7229095964855817e-05	1.7363633914139445e-05	4.4516708685139636e-07	5.1292204918966286e-05	5.237745187174818e-05	7.500069551517116e-06
PRAIS	0.0	0.0	0.0	1.0	1.722909596464025e-05	1.7363633914247798e-05	4.45167086823061e-07	5.129220491863369e-05	5.237745187223466e-05	7.500069551442531e-06
AIRCr	0.0	0.0	0.0	1.0	1.7229095964640274e-05	1.7363633914247798e-05	4.4516708682306385e-07	5.12922049186334e-05	5.237745187223443e-05	7.500069551442598e-06
PRASCSi	0.0	0.0	0.0	1.0	1.722909596459224e-05	1.7363633914499045e-05	4.451670868148418e-07	5.1292204918563315e-05	5.2377451872702075e-05	7.5000695513788446e-06
ADSL2r	0.0	0.0	0.0	1.0	1.722909596393536e-05	1.7363633918056468e-05	4.4516708666537204e-07	5.129220491862259e-05	5.237745187325224e-05	7.500069551657644e-06
AICART	0.0	0.0	0.0	1.0	1.722909596199005e-05	1.736363391405031e-05	4.451670867887877e-07	5.129220491940098e-05	5.237745187452553e-05	7.500069551572142e-06
IMPC	0.0	0.0	0.0	1.0	1.722909596149722e-05	1.736363391354854e-05	4.451670867895811e-07	5.129220491940072e-05	5.237745187452562e-05	7.500069551572094e-06
ADSS	0.0	0.0	0.0	1.0	1.0202374781177465e-05	1.028204279576612e-05	2.636099679251264e-07	3.0373170292421947e-05	3.10158084972703e-05	4.44123868948948e-06
ADSL1r	0.0	0.0	0.0	1.0	1.0202374778316518e-05	1.0282042790604582e-05	2.636099679606634e-07	3.0373170292997313e-05	3.101580849893275e-05	4.441238689090698e-06
IMPDH2	0.0	0.0	0.0	1.0	7.026721185487995e-06	7.081591123482102e-06	1.8155711885494706e-07	2.0919034626509844e-05	2.136164337487032e-05	3.058830862120014e-06
GMPS	4746318178.0	2.8872122411185204e-86	4746318178.0	1.0	5.7934906868195035e-06	5.912553657806798e-06	8.227033756748581e-07	6.490299518827761e-06	6.057868851387502e-06	3.94424949766141e-06
GMPS2	9900972.0	0.0	9900972.0	1.0	1.233230498668467e-06	1.1125293049511294e-06	8.081796526744993e-07	1.4428735107621555e-05	1.461566837627941e-05	4.706712680245581e-06
GK1	0.0	0.0	0.0	1.0	7.026721185488023e-06	7.081591123482046e-06	1.8155711885494603e-07	2.091903462644869e-05	2.1361643374683045e-05	3.0588308621558903e-06
RNDR2	0.0	0.0	0.0	1.0	1.5114742214496534e-06	1.523276952228752e-06	3.905362081155299e-08	4.499763224137481e-06	4.594970034869549e-06	6.579660517603106e-07
ADK1	3160865.0	0.0	3160865.0	1.0	0.46846639066973517	0.4546201323085687	0.15719078495180322	6.4641094021294565	6.172453626795611	2.3838112416089245
RNDR1	0.0	0.0	0.0	1.0	2.013110190075805e-06	2.028830072866351e-06	5.2014940711117e-08	5.993168173751997e-06	6.1199727186997265e-06	8.763352657459679e-07
CBPS	1238856331.0	0.0	1238856331.0	1.0	6.773705438083736e-06	7.0858657184148544e-06	4.032528211568985e-06	2.0248849930653967e-05	1.8577832501999942e-05	1.176191517120847e-05
ASPCT	1238856331.0	0.0	1238856331.0	1.0	6.773705438083671e-06	7.0858657184146656e-06	4.032528211569132e-06	2.024884993066686e-05	1.857783250204524e-05	1.176191517119813e-05
DHORTS	1238856331.0	0.0	1238856331.0	1.0	6.773705438083652e-06	7.085865718414658e-06	4.0325282115690764e-06	2.0248849930666903e-05	1.857783250204529e-05	1.176191517119813e-05
DHORD9	1238856331.0	0.0	1238856331.0	1.0	6.773705438083642e-06	7.0858657184146545e-06	4.032528211569072e-06	2.0248849930666896e-05	1.8577832502045296e-05	1.1761915171198123e-05
ORPT	1238856331.0	0.0	1238856331.0	1.0	6.773705438083666e-06	7.085865718414711e-06	4.03252821156908e-06	2.0248849930666862e-05	1.8577832502045225e-05	1.1761915171198143e-05
OMPDC	1238856331.0	0.0	1238856331.0	1.0	6.7737054380836e-06	7.0858657184146164e-06	4.032528211569048e-06	2.0248849930666875e-05	1.8577832502045238e-05	1.1761915171198141e-05
UMPK	978043.0	0.0	978043.0	1.0	1.3858437422862582e-05	1.3864258398940897e-05	1.9590414590491113e-06	4.125653713107352e-05	4.1144223141414225e-05	8.047692560085473e-06
RNDR4	0.0	0.0	0.0	1.0	1.999061328854065e-06	2.0146715075395245e-06	5.1651944841793566e-08	5.951343742895865e-06	6.077263358908619e-06	8.70219598261606e-07
TMDS	0.0	0.0	0.0	1.0	1.9990613288540688e-06	2.01467150753952e-06	5.1651944841794e-08	5.9513437428958125e-06	6.077263358908617e-06	8.702195982615868e-07
URIDK2r	0.0	0.0	0.0	1.0	1.9990613288540624e-06	2.014671507539518e-06	5.1651944841794234e-08	5.9513437428958125e-06	6.077263358908623e-06	8.702195982615812e-07
