	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF7	median_MCF7	std_MCF7	mean_SKBR3	median_SKBR3	std_SKBR3
EX_3hydroxybutanoatex_r	10000000000.0	1.0	10000000000.0	0.0	11.843674180853746	11.997855477834452	0.550877975152426	3.1966215214840252	3.4082722610319447	0.8223761446978186
EX_gthrd_e_r	3349908168.0	0.0	3349908168.0	1.0	0.6081249102316777	0.6154018331910636	0.32585383630255493	1.0052434501180263	0.9086788657754801	0.6868214396639056
EX_cmp_e_r	8027469044.0	1.0	8027469044.0	0.0	1.136579373641032e-05	1.1134179027226981e-05	5.021360639210714e-06	6.114383036897193e-06	6.439764992339163e-06	2.9681847660480736e-06
HEX1	1774630726.0	0.0	1774630726.0	1.0	5.493530580988404	4.616133349246013	2.9281315297816755	16.471679306120272	12.758905525038955	13.160831359364467
G6PP	1562420234.0	0.0	1562420234.0	1.0	2.80017172859721	1.900747167320675	2.9160163656379168	14.14097660988261	10.452148133293203	13.112773149185058
PGI	2543664911.0	0.0	2543664911.0	1.0	0.6028855378551686	0.43137852061822435	0.5797493832929771	1.1739093852493978	1.1149752524059926	0.708413303664602
PFK	1670463833.0	0.0	1670463833.0	1.0	3.864606914129977	3.120006847774588	2.6735345788880007	15.008559749137957	10.985196071270066	13.122930742947498
FBP	1609993345.0	0.0	1609993345.0	1.0	2.79594209319141	2.009405414162931	2.6148271992180687	13.996736243706474	10.007291952855851	13.060930118682505
FBA	5260893934.0	1.0	5260893934.0	4.103519193250141e-91	1.0686648209384761	1.0294438797289884	0.5791292988835135	1.011823505431361	0.9839125438002398	0.5633695968058278
TPI	5744195982.0	1.0	5744195982.0	0.0	1.9916827948412477	1.965924799407727	0.2596911333285125	1.8970891295249561	1.8785888787596927	0.4528009140510994
GAPD	6769265860.0	1.0	6769265860.0	0.0	4.677764218231653	4.733014668759328	0.4406192265822701	4.155768131187609	4.192256516622119	0.9170496477939916
PGK	4628817641.0	4.326185094085759e-182	4628817641.0	1.0	2.8745749602495243	3.078444830353792	1.4328753986914031	3.1261397336076526	3.171572847814061	1.1663730877456284
DPGM	6676009022.0	1.0	6676009022.0	0.0	1.8031892579824627	1.5691947452999768	1.3194218946279124	1.0296283975802225	0.8386217236373898	0.8421772685978363
DPGase	6676009022.0	1.0	6676009022.0	0.0	1.8031892579824946	1.569194745300033	1.3194218946279017	1.0296283975802416	0.8386217236373807	0.8421772685978296
PGM_f	9998017869.0	1.0	9998017869.0	0.0	6.8769435385152695	6.952665538718338	1.2275207668407748	2.7605689155154973	2.985281857727662	0.7144018057448643
ENO_f	2772080154.0	0.0	2772080154.0	1.0	6.304320017336555	6.384231535839481	0.7242696533136921	8.010717719443896	8.175903599075152	2.623130398418444
PYK	0.0	0.0	0.0	1.0	4.419968947088164	4.480927732286574	0.5048171070869628	24.321889067678548	22.609724053932155	8.335976622262468
LDH_L	7970541818.0	1.0	7970541818.0	0.0	4.569253545839227	4.666324084276304	0.36886423004244806	3.7894054239410475	3.8449747471205953	0.8080134620000102
r0407	5224710433.0	1.0	5224710433.0	3.7179918552002635e-68	0.9230179739317645	0.9250061275704692	0.525898529798674	0.885265624093629	0.8621851710328745	0.524804289661329
PRPPS	18551967.0	0.0	18551967.0	1.0	0.007157243511104454	0.0074257392941348005	0.0019161385411142612	0.07196496186237558	0.07238764537618719	0.027877962695814346
G6PDH2r	8267635323.0	1.0	8267635323.0	0.0	2.090353128936762	2.2212803819899007	0.5895790547353836	1.1567345782757865	1.0598886782858288	0.7557744529994541
PGL	8267635323.0	1.0	8267635323.0	0.0	2.0903531289368305	2.221280381990095	0.589579054735352	1.1567345782757916	1.0598886782858428	0.755774452999456
GND	8267635323.0	1.0	8267635323.0	0.0	2.090353128936822	2.221280381990093	0.5895790547353517	1.156734578275695	1.0598886782856571	0.7557744529994206
RPI	7939850430.0	1.0	7939850430.0	0.0	0.7015558720118195	0.7449670584810528	0.19658936304633415	0.43355483400019323	0.4018022867721571	0.25266976709656647
TKT2_f	7792445689.0	1.0	7792445689.0	0.0	0.7657819526546534	0.805802289238393	0.19283393260347267	0.5156200077849459	0.48363619695180005	0.25682040247423343
RPE_f	8732943589.0	1.0	8732943589.0	0.0	1.5956045561623753	1.6647504914176507	0.4103069692478481	0.8152828465218035	0.7497116073497845	0.5069791969581172
TKT1_f	8167214151.0	1.0	8167214151.0	0.0	0.77014865120954	0.8122875605403745	0.1976482415298846	0.4683896274166752	0.4371509821210944	0.2588135764191182
TALA_f	3314804530.0	0.0	3314804530.0	1.0	1.5468144184959343	1.5854100017322788	0.6863548346625531	2.2232525033664308	2.2419735263552796	1.1657495151429673
r0408	5224710433.0	1.0	5224710433.0	3.7179918552002635e-68	0.923017973931728	0.925006127570401	0.5258985297986747	0.8852656240936541	0.8621851710328863	0.5248042896613306
PDHm	461419.0	0.0	461419.0	1.0	1.7194189205386339	1.6850514366368072	0.5541101574481339	9.129284833098616	9.155533804310053	1.7374324353690982
PCm	12873072.0	0.0	12873072.0	1.0	8.047171759623176	7.197647032330227	5.080296884777482	51.862129542922766	50.30392076598322	17.923886389943362
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22.558158842949634	20.78865493662601	8.299830335354734
CSm	9501724200.0	1.0	9501724200.0	0.0	26.240127706305785	26.367635312183438	1.5266642092488785	19.15812917352579	18.80694228486115	3.693929260488341
ACONTm_f	7441076656.0	1.0	7441076656.0	0.0	19.168660604592688	18.56839977040037	9.945361066713101	11.624546883789126	12.223601989441477	3.790268893429019
ICDHxm	2365225791.0	0.0	2365225791.0	1.0	11.653860709761824	8.112893136274574	11.373047991966388	21.46780030884446	21.066973023207552	10.886167082549425
ICDHym_f	7495693008.0	1.0	7495693008.0	0.0	56.45940868365521	58.23380950340099	21.602630743460058	36.878218510862375	37.12437536040258	19.082899034381786
AKGDm	501704181.0	0.0	501704181.0	1.0	11.447621176843054	11.58440019455091	0.5790124137194109	16.069903218374417	16.14011534518623	2.71372235604771
SUCOAS1m_f	1222160653.0	0.0	1222160653.0	1.0	10.62430002715582	10.727789413561693	4.780446873090002	17.45899830352734	17.38871212108409	3.2594892915254916
SUCD1m	5191280.0	0.0	5191280.0	1.0	11.668141606554707	11.80836395823699	0.574766363438195	21.406625534731933	21.56768010078808	2.426492341138588
FUMm_f	2455915433.0	0.0	2455915433.0	1.0	68.2396127388225	65.85557491954619	29.125888059798832	127.41775269356023	128.68193738247442	71.19056788517928
MDHm_f	5928785094.0	1.0	5928785094.0	0.0	434.38322180187225	393.8013680976019	256.840147371549	335.4755501297346	340.67915219900806	138.6536409684069
ME1m	1202040978.0	0.0	1202040978.0	1.0	2.919389452485993	2.120148386170883	2.773408078508239	18.866209537176314	14.619847913173654	15.650190342745045
ME2m	4104897495.0	0.0	4104897495.0	1.0	3.7355251010760067	2.7756366152323952	3.3191051466562893	4.58717082770446	4.0457135710723575	3.192274532674093
ME2	1345734786.0	0.0	1345734786.0	1.0	2.9425926201650436	2.048374045738699	2.8625364093329195	12.369885703539811	10.702379417802328	9.15264344514625
ACITL	9990694529.0	1.0	9990694529.0	0.0	16.737743041292504	16.68378393060113	1.459099833042564	4.88627951310584	4.34427557592161	3.024655283431889
FUM_f	225590640.0	0.0	225590640.0	1.0	33.12889730022072	32.67209657585553	17.257371043172313	110.96944512610918	110.08852227700689	35.34889373939602
MDH_f	2767818936.0	0.0	2767818936.0	1.0	150.790124634799	148.15118274820344	74.49026125814613	229.7131288513625	237.05738038214403	105.50869257651625
AKGMALtm_f	5545459033.0	1.0	5545459033.0	0.0	242.8093638138012	236.29727533455474	126.42342303192514	217.0851881812243	209.2369897223656	120.8346300494444
ACONT	10000000000.0	1.0	10000000000.0	0.0	44.65045469674994	44.358152587688494	7.525622968368889	6.936060728794008	6.79593609756677	3.8449409947523527
ICDHyr	10000000000.0	1.0	10000000000.0	0.0	44.650454696748156	44.35815258769	7.525622968368806	6.936060728793999	6.7959360975667416	3.844940994752353
PPA	145360562.0	0.0	145360562.0	1.0	6.646373945571618	6.398704292619448	2.4574880701612907	25.030028254821914	24.303358704242683	9.46642443197004
Complex1ROS	39564045.0	0.0	39564045.0	1.0	23.876971702623766	24.102742082510588	3.2015383920130356	54.518333905649214	55.09191087432626	10.57905492519417
FADH2ETC	46999184.0	0.0	46999184.0	1.0	15.260004766446485	14.605557249256238	2.8554891291006843	36.3378674355133	34.42446986514519	9.918656111713592
CYOR_u10mi	1066.0	0.0	1066.0	1.0	37.94314579418857	38.09730777128891	2.5290022022746292	88.13029428051011	88.72006019660861	10.414889928564465
CYOOm2i	1066.0	0.0	1066.0	1.0	18.97157289709425	19.04865388564449	1.2645011011373222	44.06514714025506	44.36003009830431	5.2074449642822325
ATPS4mi	33375.0	0.0	33375.0	1.0	63.66155916646738	63.8378484260112	7.260300153579038	165.48394051796396	166.74349402297997	22.02639692933352
GLUCYS	3880140099.0	0.0	3880140099.0	1.0	0.04533593410716628	0.035513622011097146	0.03863579558419569	0.06313780109575298	0.0541432725291567	0.04676199020829169
GTHS	3880140099.0	0.0	3880140099.0	1.0	0.04533593410716839	0.035513622011095744	0.03863579558419901	0.0631378010957523	0.0541432725291556	0.04676199020829177
SPODMm	39564045.0	0.0	39564045.0	1.0	0.5969242925655984	0.6025685520627706	0.08003845980032873	1.3629583476411258	1.3772977718580872	0.26447637312984973
GTHPi	7549016445.0	1.0	7549016445.0	0.0	0.030677543003228388	0.03143656623022735	0.013970167657254545	0.017531360096477898	0.01499589725070095	0.01308058157665499
GTHPm	39564045.0	0.0	39564045.0	1.0	0.5969242925655948	0.6025685520627663	0.08003845980032953	1.362958347641136	1.377297771858116	0.26447637312985417
GDR	5454730319.0	1.0	5454730319.0	4.418552802737174e-272	0.05543649844383011	0.0485025734917343	0.03866148410538891	0.04984835432614871	0.04118441898381835	0.03778054797663368
GTHOr	4725101017.0	6.516522730483292e-101	4725101017.0	1.0	0.051608143721200955	0.0464709714072105	0.035676842666508904	0.05543831546603988	0.050908772609321945	0.03753636829223896
GDRm	2120216733.0	0.0	2120216733.0	1.0	0.13582306953024392	0.09858243762607335	0.11698401902296185	0.3968752590196125	0.34230239143405805	0.2924426395718028
GTHOm	1989334796.0	0.0	1989334796.0	1.0	0.13437080086588765	0.10666807139555409	0.10668627098403677	0.4318924630147107	0.35724248224587624	0.3294562835109033
r0885	3282721533.0	0.0	3282721533.0	1.0	0.6534608443388391	0.6662899831077648	0.32616644975151005	1.0683812512137156	0.9717353999494118	0.6943568415282562
PYRt2m_f	179943365.0	0.0	179943365.0	1.0	30.82489372603168	30.322381239887026	15.73864975541701	118.99073030595329	117.06950866527812	41.07659801452007
HMR_4964	10000000000.0	1.0	10000000000.0	0.0	61.38819773804021	61.18399555784935	8.125510853312099	11.822340241899424	11.791935443787315	5.266763677109417
r2420	1042814409.0	0.0	1042814409.0	1.0	53.88921999487921	54.206885919624135	8.054614048623352	97.45096773324794	98.52499367664151	32.4724996495666
ATPtm	162450703.0	0.0	162450703.0	1.0	55.52961572130407	55.49413286613547	6.803223243256538	113.60109415028992	114.15571972535105	25.464576277282596
FUMtm_f	1290165021.0	0.0	1290165021.0	1.0	39.85320804803044	39.32535480284828	17.429627051149538	114.56344620247184	108.52022126262347	62.78878503734422
CO2tm_f	4945790022.0	1.3400300265264108e-05	4945790022.0	0.9999865997043181	167.62599997134834	173.71354775352043	68.90736957842265	168.84180702879007	175.40964766489714	68.78555651398463
O2tm	1011.0	0.0	1011.0	1.0	19.568497189659517	19.646845362209056	1.3053562654865178	45.42810548789675	45.75248857266962	5.35249509503714
r0801_f	21548421.0	0.0	21548421.0	1.0	11.055246999477628	11.888777398190932	5.167747130095997	30.43202191398939	30.85637556986175	5.375325365498482
THD1m	9716310456.0	1.0	9716310456.0	0.0	54.38692516186249	52.06054141479903	17.956880004791508	21.088808321722844	22.622463583155827	9.1258172425253
H2Otm_f	9060441174.0	1.0	9060441174.0	0.0	26.346831395286223	26.053401660043782	13.32923768402533	7.297764841842401	6.834399062611008	4.934234565968834
NH4tm_f	4647315382.0	1.2695404263225396e-164	4647315382.0	1.0	84.24700816867222	88.15328598605885	45.296485167332165	90.70165697682265	92.78377800031068	50.39513751260379
HCO3E	9990694195.0	1.0	9990694195.0	0.0	14.645495897636959	14.598316660893277	1.2767126479008257	4.275481122282414	3.801232675938317	2.646575623788014
HCO3Em	13154354.0	0.0	13154354.0	1.0	8.131880778962012	7.287172157300995	5.086827398027567	51.88250550126577	50.32482259083256	17.921818335125405
GLUN	1718583806.0	0.0	1718583806.0	1.0	3.3504547738273525	2.41952967506331	3.0904402962701654	14.3991391489989	10.81471307599399	13.500468778194985
GLNS	708117675.0	0.0	708117675.0	1.0	3.585754158172445	2.7284577727829777	3.1506440892665677	18.698463512370175	15.481494255558633	13.780995215293903
GLUt2m	2049785188.0	0.0	2049785188.0	1.0	0.27129873245775094	0.19237534873974274	0.26450064052172784	0.9102594566075324	0.7042367156337299	0.7837680054652489
GLNtm_1	2188346366.0	0.0	2188346366.0	1.0	0.2683828744432879	0.18782991637445046	0.2858865998660337	0.8538200327269433	0.6546493788999443	0.7490719115001406
GLUNm	2188346366.0	0.0	2188346366.0	1.0	0.2683828744432931	0.18782991637445984	0.2858865998660338	0.8538200327269435	0.6546493788999408	0.7490719115001415
GLUPRT	9922257805.0	1.0	9922257805.0	0.0	4.927454589030933e-05	5.0809315889053516e-05	8.952304767732743e-06	2.407965665316759e-05	2.470267912712936e-05	3.325957560591854e-06
PRAGSr	9922257805.0	1.0	9922257805.0	0.0	4.9274545890315735e-05	5.0809315889096925e-05	8.952304767741199e-06	2.4079656652361393e-05	2.470267912499511e-05	3.3259575605705133e-06
GARFT	9922257805.0	1.0	9922257805.0	0.0	4.927454588912899e-05	5.0809315883870575e-05	8.952304766249875e-06	2.4079656652972917e-05	2.4702679124910213e-05	3.32595756054575e-06
PRFGS	9922257805.0	1.0	9922257805.0	0.0	4.927454588920305e-05	5.0809315883708365e-05	8.95230476619098e-06	2.4079656652972866e-05	2.47026791249102e-05	3.325957560545762e-06
PRAIS	9922257805.0	1.0	9922257805.0	0.0	4.927454588917158e-05	5.0809315884236995e-05	8.952304766052655e-06	2.4079656652972944e-05	2.4702679124910186e-05	3.3259575605457516e-06
AIRCr	9922257805.0	1.0	9922257805.0	0.0	4.927454588917144e-05	5.080931588423692e-05	8.952304766052659e-06	2.4079656652973032e-05	2.470267912491018e-05	3.325957560545766e-06
PRASCSi	9922257805.0	1.0	9922257805.0	0.0	4.9274545889331815e-05	5.080931588380991e-05	8.952304765992314e-06	2.407965665297288e-05	2.4702679124910227e-05	3.325957560545765e-06
ADSL2r	9922257805.0	1.0	9922257805.0	0.0	4.927454588951171e-05	5.080931588513622e-05	8.952304766029597e-06	2.4079656652973043e-05	2.4702679124910206e-05	3.3259575605457723e-06
AICART	9922257805.0	1.0	9922257805.0	0.0	4.927454589087116e-05	5.0809315886063096e-05	8.95230476634581e-06	2.4079656652972866e-05	2.4702679124910132e-05	3.325957560545759e-06
IMPC	9922257805.0	1.0	9922257805.0	0.0	4.927454589087106e-05	5.080931588606302e-05	8.952304766345822e-06	2.407965665297304e-05	2.4702679124910166e-05	3.325957560545773e-06
ADSS	9922257723.0	1.0	9922257723.0	0.0	2.9178393819303758e-05	3.0087222717523465e-05	5.301193537144536e-06	1.425900008660982e-05	1.4627929179251874e-05	1.96949772424645e-06
ADSL1r	9922257723.0	1.0	9922257723.0	0.0	2.9178393819868336e-05	3.0087222717692164e-05	5.301193537221748e-06	1.4259000086609797e-05	1.4627929179251879e-05	1.9694977242464745e-06
IMPDH2	9922257939.0	1.0	9922257939.0	0.0	2.0096152070266605e-05	2.0722093166888845e-05	3.651111228980045e-06	9.820656564080292e-06	1.0074749945423066e-05	1.3564598357468081e-06
GMPS	3639258959.0	0.0	3639258959.0	1.0	5.177064175758244e-06	4.256954275109359e-06	4.046131462821838e-06	6.25632268007851e-06	6.305630636502949e-06	2.390334639674421e-06
GMPS2	9784610837.0	1.0	9784610837.0	0.0	1.4919087894386758e-05	1.5184352470598192e-05	4.919960167271228e-06	3.5643338840021227e-06	3.571394732872687e-06	2.08523454892606e-06
GK1	9922257939.0	1.0	9922257939.0	0.0	2.009615207014585e-05	2.072209316700123e-05	3.651111229056953e-06	9.820656564255689e-06	1.0074749943839565e-05	1.356459836093234e-06
RNDR2	9922257937.0	1.0	9922257937.0	0.0	4.322758083978325e-06	4.457400373422335e-06	7.853677918748682e-07	2.112460264703491e-06	2.167116835629315e-06	2.917796243329192e-07
ADK1	145359840.0	0.0	145359840.0	1.0	6.646349665541977	6.398677994056103	2.45748771481045	25.03001638957256	24.303349194222328	9.466424546651787
RNDR1	9922257937.0	1.0	9922257937.0	0.0	5.757417642057135e-06	5.936745718611722e-06	1.0460197615968125e-06	2.8135546241247288e-06	2.886350903627208e-06	3.8861697187118473e-07
CBPS	7248767239.0	1.0	7248767239.0	0.0	1.791025069942287e-05	1.6119772825002926e-05	1.1275028806225529e-05	9.634633045963577e-06	9.350999948951448e-06	5.2727820734370455e-06
ASPCT	7248767239.0	1.0	7248767239.0	0.0	1.7910250699440323e-05	1.6119772825020775e-05	1.1275028806220404e-05	9.634633045963836e-06	9.350999948951515e-06	5.272782073437058e-06
DHORTS	7248767239.0	1.0	7248767239.0	0.0	1.7910250699440255e-05	1.6119772825020727e-05	1.1275028806220416e-05	9.63463304596419e-06	9.350999948951861e-06	5.272782073437078e-06
DHORD9	7248767239.0	1.0	7248767239.0	0.0	1.7910250699440265e-05	1.61197728250207e-05	1.1275028806220362e-05	9.634633045963726e-06	9.350999948951316e-06	5.272782073437049e-06
ORPT	7248767239.0	1.0	7248767239.0	0.0	1.7910250699440306e-05	1.6119772825020754e-05	1.1275028806220418e-05	9.634633045963726e-06	9.350999948951309e-06	5.272782073437048e-06
OMPDC	7248767239.0	1.0	7248767239.0	0.0	1.7910250699440116e-05	1.6119772825020625e-05	1.1275028806220374e-05	9.634633045963712e-06	9.350999948951287e-06	5.272782073437058e-06
UMPK	9759014270.0	1.0	9759014270.0	0.0	3.886476001472647e-05	3.885582628044884e-05	9.652231358225861e-06	1.8432456460463552e-05	1.8097016484650287e-05	3.848001381648775e-06
