	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_2obut_e	15513735.0	0.0	15513735.0	1.0	0.012410821791779198	0.01256078841975795	0.0028168427392702925	0.046179976327220526	0.0466816027361157	0.01102004083139694
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	18.57764325808814	18.889886028266524	2.5792840746810115	0.9375631961313438	0.9668589799797487	0.18586231561256367
EX_val__L_e_r	69904233.0	0.0	69904233.0	1.0	0.021355225395594535	0.022391259190732	0.005559593259771906	0.07316304283933946	0.07583385302346625	0.019062254944842316
EX_spmd_e	587233973.0	0.0	587233973.0	1.0	0.0022357848640999554	0.00194037356832785	0.0015744242850789165	0.0181303475596253	0.0161157208757432	0.012610284898806463
EX_sprm_e	500277540.0	0.0	500277540.0	1.0	0.0012128328109951125	0.0010744728965607	0.0008478820440953051	0.013476619645995953	0.012119975197555	0.009242518037489754
EX_5mthf_e	8706220.0	0.0	8706220.0	1.0	0.00017579953111011327	0.00018672740713765	5.178998592947928e-05	0.0013982571359019182	0.001450389239144	0.0004219792316290374
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	18.57764325808809	18.8898860282666	2.57928407468101	0.937563196131344	0.9668589799797499	0.18586231561256378
EX_thbpt_e_r	9999553575.0	1.0	9999553575.0	0.0	3.838148535873235e-05	3.9106289066688786e-05	3.430161624230327e-06	1.6068944340363241e-06	1.5616540979698252e-06	8.919863772544235e-07
EX_CE2705_e	9999553575.0	1.0	9999553575.0	0.0	3.838148535873235e-05	3.9106289066688786e-05	3.430161624230327e-06	1.6068944340363241e-06	1.5616540979698252e-06	8.919863772544235e-07
EX_crtn_e	7716166788.0	1.0	7716166788.0	0.0	0.05202371634471144	0.0488055423504454	0.028299937553427607	0.025957049443236742	0.02246314897178425	0.01778328811119996
EX_his__L_e_r	4217173448.0	0.0	4217173448.0	1.0	0.0924823274819106	0.09962306879198765	0.038757349268984484	0.1049021325331996	0.1076329531358001	0.02759329110374386
EX_lys__L_e_r	1172420374.0	0.0	1172420374.0	1.0	0.00858551228821403	0.00774860871414635	0.005714616419344406	0.024096560068703376	0.02385670802671455	0.011227735537324363
EX_carn_e_r	9999289624.0	1.0	9999289624.0	0.0	24.28016394598269	23.97825951838091	2.94372358393149	12.564935319530873	12.557199902792366	1.1437417166098456
EX_csn_e_r	3419680493.0	0.0	3419680493.0	1.0	12.992645701907193	10.39292110709171	10.497433332603778	21.061187854550706	18.365458803849897	15.256522473533472
EX_cys__L_e	889539.0	0.0	889539.0	1.0	0.040749595691836685	0.04219500012726635	0.007537280088755971	0.0840987596408111	0.08495747763899225	0.008185497175778675
EX_cyan_e_r	6599499860.0	1.0	6599499860.0	0.0	0.10237336015422416	0.10293983530800199	0.04314812503829532	0.07855823199774443	0.07535237762535729	0.036860715605372844
EX_tcyntc	5483565811.0	1.0	5483565811.0	2.331740026245777e-307	0.04623378298862261	0.03547922191064655	0.03881714921132329	0.036579854128580315	0.0311718741617059	0.02677517416255069
EX_tcynt_e	5988900550.0	1.0	5988900550.0	0.0	0.05613957716559798	0.0492051508074314	0.04007419018918319	0.041978377869166	0.03484209146771455	0.03204776987362461
EX_so3_e	888805025.0	0.0	888805025.0	1.0	0.03219923182535539	0.0336361179026256	0.01143785972919334	0.08655767053941824	0.08316291495671549	0.041216407235572676
EX_thr__L_e_r	13531157.0	0.0	13531157.0	1.0	0.009718994334157426	0.0098006425054262	0.002574594112414705	0.0429676127952681	0.04326992592543425	0.010933855359043872
EX_trp__L_e_r	9958669480.0	1.0	9958669480.0	0.0	0.02663974143471123	0.0278130352560145	0.01018651415380773	0.0010456687115708936	0.00098990971672685	0.0005423186545307039
EX_anth_e	9951353822.0	1.0	9951353822.0	0.0	0.02635536089864475	0.027536042078082502	0.010244531119892994	0.0007487783045644259	0.0006779833516168	0.000498707856257331
EX_tyr__L_e_r	400000.0	0.0	400000.0	1.0	0.0	0.0	0.0	1.8607073536266563e-06	1.7923297423068583e-06	9.526996735603195e-07
EX_cystinex_r	8782600783.0	1.0	8782600783.0	0.0	0.08539135797960042	0.08820334946409886	0.011669303764849655	0.06564688485688074	0.0666703347943714	0.012562672574767824
EX_3hydroxybutanoatex_r	5908245900.0	1.0	5908245900.0	0.0	9.271164845440465	9.156133890925737	4.309215490283754	8.008443710071663	8.186812005043759	1.7841507028304306
EX_gthrd_e_r	5654883885.0	1.0	5654883885.0	0.0	1.4256623877774752	1.2599530248531716	1.0009595343877007	1.1879748381729875	1.027612464269648	0.8799028300272068
EX_cmp_e_r	9601019500.0	1.0	9601019500.0	0.0	4.115594024383641e-06	3.5547353882948315e-06	2.9040936525111354e-06	2.9443071767667856e-07	2.8208974851409457e-07	1.8381750369489464e-07
HEX1	6388443482.0	1.0	6388443482.0	0.0	16.525615315552155	13.836600727408506	11.247044869484315	11.928395299642714	9.239698019589435	10.005498137725603
G6PP	5440859805.0	1.0	5440859805.0	6.973217440531866e-256	13.574545198832807	10.871637469297834	11.24823481886843	11.82478005933096	9.134885879681715	10.00503682809645
PGI	9995304482.0	1.0	9995304482.0	0.0	2.1930745001834877	2.2280250964667845	0.7455962182075451	0.049707287600869794	0.0488663061786203	0.028590005833613
PFK	972589820.0	0.0	972589820.0	1.0	1.753069431937267	1.726383730642215	0.7214471551209782	13.873246168155454	11.08808000124793	11.539369744063084
FBP	190065477.0	0.0	190065477.0	1.0	0.31974579498938205	0.2939101325556065	0.20721656758573576	13.848421993833313	11.065732446552994	11.538632607996307
FBA	9964193823.0	1.0	9964193823.0	0.0	1.4333236369428808	1.399452590934592	0.7026592496338887	0.024824174321421522	0.0208809495700146	0.01817679095545526
TPI	9999910985.0	1.0	9999910985.0	0.0	2.6952307346574123	2.756459020747869	0.6514396910529877	0.05558587908506448	0.05493924488582845	0.017137877963026207
GAPD	9999918960.0	1.0	9999918960.0	0.0	5.641539586621499	5.7680699984516455	1.2881838792383	0.1141110539142744	0.11394547746316715	0.03637652385915514
PGK	9917513306.0	1.0	9917513306.0	0.0	2.942979465269015	2.9053436476452275	1.6621154879152558	0.06051110724860085	0.05490955342318585	0.04023635464259711
DPGM	9920750323.0	1.0	9920750323.0	0.0	2.6985601213185384	2.687427519035904	1.54165115831759	0.053599946663208387	0.047080955014720705	0.037740467997945726
DPGase	9920750323.0	1.0	9920750323.0	0.0	2.6985601213185904	2.6874275190359924	1.5416511583175938	0.053599946663211856	0.0470809550147232	0.0377404679979458
PGM_f	9999434661.0	1.0	9999434661.0	0.0	7.13596147016107	7.27029443528913	1.4326934247904155	0.46018046324498374	0.4695122394367778	0.10867949647607804
ENO_f	9999444829.0	1.0	9999444829.0	0.0	7.1202760557611375	7.230754684823379	1.602736626631248	0.5003928028693839	0.504944898133588	0.13974155269616187
PYK	0.0	0.0	0.0	1.0	4.581702608598112	4.644497738849453	1.4874797975551657	37.374664349693006	35.11241411046586	12.995589137174719
LDH_L	10000000000.0	1.0	10000000000.0	0.0	4.999557154066738	5.103101946638735	1.091138911959351	0.07168509894527032	0.07337530483757576	0.007691531855760552
r0407	9910807920.0	1.0	9910807920.0	0.0	1.2619070977144666	1.230917336430297	0.6998480995590236	0.03076170476365047	0.0289157943198905	0.019302140615553656
PRPPS	28338913.0	0.0	28338913.0	1.0	0.004697759700338689	0.0047860538679724	0.0016223838222526597	0.045085869827120116	0.0437833337420242	0.019568078766292248
G6PDH2r	9669734264.0	1.0	9669734264.0	0.0	0.7579321114451399	0.7846636139759059	0.4102580791119879	0.053903757055643	0.05317778350833985	0.02970483768501749
PGL	9669734264.0	1.0	9669734264.0	0.0	0.7579321114388843	0.7846636140001315	0.4102580791069417	0.05390375705010439	0.0531777834927527	0.02970483768504064
GND	9669734264.0	1.0	9669734264.0	0.0	0.757932111427957	0.7846636139486388	0.4102580790791752	0.05390375705010437	0.0531777834927527	0.029704837685040644
RPI	9177119481.0	1.0	9177119481.0	0.0	0.25577587695169396	0.26476556990288147	0.13682259736985997	0.0480251655692289	0.047620648066155444	0.01674982642224253
TKT2_f	9800282563.0	1.0	9800282563.0	0.0	0.48577331923342026	0.48750577434460046	0.1749122334423624	0.11435239994088757	0.11236676315076335	0.0511247076753586
RPE_f	9982206571.0	1.0	9982206571.0	0.0	0.8788489061721604	0.9037627360428078	0.28594571520784867	0.14043845692392065	0.13590600790755913	0.05756347513155759
TKT1_f	9508939584.0	1.0	9508939584.0	0.0	0.43210202175889206	0.43336370311898165	0.1916597042822539	0.10699903123478124	0.102101277367299	0.048454410027100575
TALA_f	9973471869.0	1.0	9973471869.0	0.0	1.0331515664972555	1.0623740722376063	0.32191481532736055	0.12511428375812034	0.11907306697224435	0.06726636273382872
r0408	9910807921.0	1.0	9910807921.0	0.0	1.2619070977225102	1.2309173364161636	0.6998480995556791	0.030761704763650463	0.028915794319890352	0.019302140615553666
PDHm	9999616985.0	1.0	9999616985.0	0.0	28.23615842942462	28.221032946182106	4.539953653756798	7.695728014801367	7.69478128307877	1.7070827890505211
PCm	4490547486.0	0.0	4490547486.0	1.0	89.34309319395456	83.179931162932	44.70394187393304	90.0568748661247	90.04867541206009	16.146757769394465
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	38.5627886782006	36.205537142425285	13.10190735683488
CSm	9987209273.0	1.0	9987209273.0	0.0	51.76197331485085	51.63204399187299	9.44546820282726	23.761382778303688	23.951503735013596	3.434218615582048
ACONTm_f	2215949158.0	0.0	2215949158.0	1.0	11.870383645759572	11.07404284946421	7.441532991776972	21.788782893062102	21.692522800227607	10.221465643138403
ICDHxm	2437142905.0	0.0	2437142905.0	1.0	17.1458835064362	15.909375581193586	11.198874427665185	40.483545276996196	35.480063972556664	28.13373431065596
ICDHym_f	52554784.0	0.0	52554784.0	1.0	7.010219189346748	6.64771437858295	4.358797822146657	110.59224337824647	112.39041053093962	45.73579199327456
AKGDm	345931.0	0.0	345931.0	1.0	7.360815601394571	7.125599177950069	4.3397902085153035	29.43983357241733	29.373223315161205	3.630863404770287
SUCOAS1m_f	20980.0	0.0	20980.0	1.0	8.155226231561507	8.347260127905862	3.0067727953031094	27.910489269608767	27.940096873610585	4.026369335171149
SUCD1m	9748170474.0	1.0	9748170474.0	0.0	44.537393336560996	44.84689932787447	5.508845222325428	31.38811833007039	31.29041668305278	3.6373830312039486
FUMm_f	9160183530.0	1.0	9160183530.0	0.0	177.92026452208228	180.51181123297565	64.27143628326806	70.13982160182559	69.4059320427705	38.506453494602944
MDHm_f	949376114.0	0.0	949376114.0	1.0	220.53720411313648	220.30423452361197	94.96123228986022	401.5213924209408	410.1071910384669	97.00486977786927
ME1m	8630982159.0	1.0	8630982159.0	0.0	64.69394714671787	56.713292247204905	44.94483809996441	16.326352220735092	12.864133413368714	13.643593342563923
ME2m	1729765705.0	0.0	1729765705.0	1.0	8.867105808840996	7.812979676178987	5.878011794269193	23.871315950866165	22.457518764123137	14.104188351654729
ME2	6483889949.0	1.0	6483889949.0	0.0	26.75089603883448	25.44991047434212	16.094236237198054	18.959581471151736	16.103467827667167	14.196250256968629
ACITL	9965727237.0	1.0	9965727237.0	0.0	22.23212949458654	22.05705742346558	7.643733611381394	2.442477000388766	1.8977317373760523	2.0833002711686253
FUM_f	7327511480.0	1.0	7327511480.0	0.0	120.06999590116553	117.53097929593835	35.6061501748813	91.82611047787364	91.80460500920705	21.260813513664218
MDH_f	8804162550.0	1.0	8804162550.0	0.0	241.81659902904474	249.74362623078326	115.01217010982623	83.82310536544452	82.31946335255682	43.387642780522484
AKGMALtm_f	234894262.0	0.0	234894262.0	1.0	70.81211749163724	71.9655532072476	31.74968797285052	258.15548249545657	254.00224161928807	92.23623617170311
ACONT	4491893701.0	0.0	4491893701.0	1.0	60.605912007724335	60.97102420918823	19.088410623047302	66.86809817064291	65.38693034802964	32.08853209076729
ICDHyr	4491893701.0	0.0	4491893701.0	1.0	60.605912007721706	60.97102420920638	19.08841062305611	66.8680981706421	65.38693034803146	32.08853209076673
PPA	4800018434.0	2.0117944136423483e-54	4800018434.0	1.0	23.651807165170897	22.8340479918868	8.877722134155217	24.040398912139857	23.799075824749394	8.150969517447862
Complex1ROS	5986450289.0	1.0	5986450289.0	0.0	72.79932260297444	72.29205095345668	13.677760424342344	66.72543611878392	68.06698864827577	15.9508896031184
FADH2ETC	6360286341.0	1.0	6360286341.0	0.0	60.083479470528644	58.32643249005791	13.022632608880345	54.231446303989465	50.37099060734147	18.79064926785192
CYOR_u10mi	7058127447.0	1.0	7058127447.0	0.0	129.2428462161043	128.80108784096836	17.332849772217063	117.62061117962662	117.64397813956126	12.13961965424537
CYOOm2i	7058127447.0	1.0	7058127447.0	0.0	64.6214231080522	64.40054392048421	8.666424886108445	58.81030558981344	58.8219890697806	6.069809827122673
ATPS4mi	8801789256.0	1.0	8801789256.0	0.0	226.72988406716752	222.78249247802762	36.919601089589705	181.69328924516768	184.7475974240569	15.188429852731748
GLUCYS	5952395108.0	1.0	5952395108.0	0.0	0.045254836971734214	0.03591039353873485	0.03684672012743375	0.03156433098711752	0.02579888917923525	0.024315201786342097
GTHS	5952395108.0	1.0	5952395108.0	0.0	0.0452548369717302	0.0359103935387433	0.0368467201274335	0.03156433098711752	0.02579888917923525	0.024315201786342108
SPODMm	5986450289.0	1.0	5986450289.0	0.0	1.8199830650743494	1.807301273836403	0.341944010608557	1.6681359029696023	1.7016747162068824	0.39877224007795503
GTHPi	7310524018.0	1.0	7310524018.0	0.0	0.04981699342234196	0.04839688328537575	0.02852043436813044	0.027877997986778955	0.02710181175439555	0.015138295203171443
GTHPm	5986450289.0	1.0	5986450289.0	0.0	1.819983065074349	1.8073012738363987	0.3419440106085568	1.6681359029696	1.701674716206882	0.3987722400779549
GDR	6955672151.0	1.0	6955672151.0	0.0	0.042924735908159733	0.0382877531646278	0.029131705837009702	0.023713460223653577	0.020075126416578902	0.018016052877227573
GTHOr	6081497431.0	1.0	6081497431.0	0.0	0.04176001964524338	0.0341320656198975	0.03212144735913882	0.02802603263556443	0.0254648423505212	0.018148123204426755
GDRm	5054940912.0	0.9999895799281231	5054940912.0	1.0420075484731367e-05	0.5558290693056369	0.4813185062422817	0.40940673192259763	0.5587708693382257	0.45890057596822825	0.43723256374430874
GTHOm	5185131010.0	1.0	5185131010.0	6.13944563963788e-47	0.5286953833940302	0.44687446375163475	0.3949879445462619	0.49959544905139236	0.42076665934198787	0.37507843633385357
r0885	5691134995.0	1.0	5691134995.0	0.0	1.4709172247491626	1.3053069930115566	1.0060557205153378	1.2195391691607103	1.0644698694685313	0.8780714722831746
PYRt2m_f	7414429323.0	1.0	7414429323.0	0.0	104.85485172834147	101.66441445035596	39.92265352713475	74.45288535672822	73.82639971891649	17.199002692978237
HMR_4964	6381581749.0	1.0	6381581749.0	0.0	82.83804150230571	82.92152091517183	22.945159563987257	69.31057517102847	67.85398542088276	32.14686226308439
r2420	9340779215.0	1.0	9340779215.0	0.0	117.09476734356431	117.99871524711193	30.215847994433194	61.721928806707645	63.78131104056534	21.108363345501157
ATPtm	9745209826.0	1.0	9745209826.0	0.0	137.38273809935973	137.83423049901265	19.758383996266247	91.61523233469637	94.47169971467511	12.95074762416985
FUMtm_f	2777591019.0	0.0	2777591019.0	1.0	20.376738608611696	19.79330836162685	10.286620992539214	32.02761579606	31.91811133148841	15.39877873988613
CO2tm_f	5561048487.0	1.0	5561048487.0	0.0	173.0884612299668	170.88657142192176	67.91792402853844	160.2976925435153	155.73992241834011	66.70015124440955
O2tm	7058902528.0	1.0	7058902528.0	0.0	66.44140617312551	66.18440033198968	8.897583736444146	60.47844149278447	60.54874578813555	6.10869542304364
r0801_f	4800453.0	0.0	4800453.0	1.0	10.15748034662468	10.207876823302541	4.583477332814995	30.658205051166377	30.689389734441093	4.846865250348209
THD1m	5451087074.0	1.0	5451087074.0	8.879964244157636e-268	112.36598685368098	95.13278097444015	72.19175101174453	90.34511631329772	93.00420463160606	31.658694897488004
H2Otm_f	113260602.0	0.0	113260602.0	1.0	7.124333729420475	6.637778510864376	4.3821401109353495	42.89334806273702	43.231289262014286	15.07037154924244
NH4tm_f	4500112680.0	0.0	4500112680.0	1.0	100.66888429207549	101.55763526374487	48.852885036314575	109.24807819977795	111.637699920088	39.53781389919421
HCO3E	9965727005.0	1.0	9965727005.0	0.0	19.453097696494545	19.29989559577669	6.688264777594742	2.137166680927258	1.6605142891980509	1.8228877109728514
HCO3Em	4489149851.0	0.0	4489149851.0	1.0	89.34707662884868	83.18321220499558	44.7035776000797	90.07778891958856	90.06876553936038	16.145371592303377
GLUN	5602614485.0	1.0	5602614485.0	0.0	13.974866250344585	9.527004205073352	14.030753311026103	10.382656221506037	7.6191260153761355	9.26372547223171
GLNS	4533749870.0	6.479362010719883e-286	4533749870.0	1.0	15.698937627531475	11.449639421995833	13.943825705319377	15.399375864337754	13.036534084104225	9.618331373192992
GLUt2m	5758381330.0	1.0	5758381330.0	0.0	2.0618613967436623	1.5821354605492877	1.7938894088083233	1.5414168481214847	1.200578482780379	1.2938807274427475
GLNtm_1	6462911395.0	1.0	6462911395.0	0.0	2.02208606029605	1.5534380258395373	1.7033267150213993	1.1877131221385342	0.8912983573107289	1.054469051392317
GLUNm	6462911395.0	1.0	6462911395.0	0.0	2.0220860603020436	1.5534380258473819	1.7033267150223437	1.187713122138534	0.8912983573107292	1.0544690513923167
GLUPRT	9999401963.0	1.0	9999401963.0	0.0	2.6036463875033098e-05	2.6605648362356093e-05	2.3082177113910067e-06	1.7201810061611173e-06	1.7599652317793127e-06	3.8489294234522213e-07
PRAGSr	9999401963.0	1.0	9999401963.0	0.0	2.6036463875284826e-05	2.6605648362809723e-05	2.30821771144869e-06	1.720181017645369e-06	1.759965236757617e-06	3.848929423180717e-07
GARFT	9999401963.0	1.0	9999401963.0	0.0	2.603646387561638e-05	2.660564836207932e-05	2.308217711369712e-06	1.7201810177374632e-06	1.7599652369701265e-06	3.8489294233796935e-07
PRFGS	9999401963.0	1.0	9999401963.0	0.0	2.6036463875159255e-05	2.6605648361246548e-05	2.3082177112705908e-06	1.7201810177374632e-06	1.759965236970127e-06	3.848929423379693e-07
PRAIS	9999401963.0	1.0	9999401963.0	0.0	2.6036463874926697e-05	2.6605648361219314e-05	2.3082177113215534e-06	1.7201810177374634e-06	1.7599652369701274e-06	3.8489294233796967e-07
AIRCr	9999401963.0	1.0	9999401963.0	0.0	2.603646387492672e-05	2.6605648361219287e-05	2.308217711321547e-06	1.7201810177374622e-06	1.759965236970127e-06	3.8489294233796946e-07
PRASCSi	9999401963.0	1.0	9999401963.0	0.0	2.6036463875092258e-05	2.660564836126008e-05	2.3082177113089897e-06	1.7201810177374624e-06	1.759965236970127e-06	3.848929423379692e-07
ADSL2r	9999401963.0	1.0	9999401963.0	0.0	2.6036463876577293e-05	2.6605648363082854e-05	2.308217711365469e-06	1.7201810177374626e-06	1.7599652369701257e-06	3.8489294233796925e-07
AICART	9999401963.0	1.0	9999401963.0	0.0	2.6036463876897726e-05	2.660564836315561e-05	2.308217711274266e-06	1.720181017737463e-06	1.759965236970128e-06	3.8489294233796914e-07
IMPC	9999401963.0	1.0	9999401963.0	0.0	2.603646387689771e-05	2.660564836315563e-05	2.3082177112742703e-06	1.7201810177374622e-06	1.7599652369701274e-06	3.848929423379693e-07
ADSS	9999401963.0	1.0	9999401963.0	0.0	1.541775283934096e-05	1.575481265383575e-05	1.3668358091600208e-06	1.0186279075231947e-06	1.042188072562417e-06	2.279186945084328e-07
ADSL1r	9999401963.0	1.0	9999401963.0	0.0	1.5417752840225278e-05	1.5754812653704382e-05	1.3668358092009604e-06	1.018627907562479e-06	1.0421880726114797e-06	2.2791869451250067e-07
IMPDH2	9999401963.0	1.0	9999401963.0	0.0	1.0618711037387117e-05	1.0850832133545598e-05	9.413819025761804e-07	7.01553109446803e-07	7.177771639551982e-07	1.5697424783798778e-07
GMPS	9936442304.0	1.0	9936442304.0	0.0	5.8945510204674115e-06	5.9736281114770116e-06	2.840967512779034e-06	1.2528348882800173e-07	1.1659081833968184e-07	1.0168161693365887e-07
GMPS2	9379364142.0	1.0	9379364142.0	0.0	4.724160016828519e-06	4.555666392305229e-06	2.8702820937999324e-06	5.762696218963313e-07	5.859487521703881e-07	1.7078197490104124e-07
GK1	9999401963.0	1.0	9999401963.0	0.0	1.0618711037417645e-05	1.085083213357661e-05	9.413819025730455e-07	7.015531093609369e-07	7.177771637726021e-07	1.5697424782030232e-07
RNDR2	9999401963.0	1.0	9999401963.0	0.0	2.2841247819965447e-06	2.334054905065753e-06	2.0249479671979803e-07	1.5090671710594733e-07	1.5439657256495034e-07	3.3765752636014534e-08
ADK1	4800014505.0	2.002293337875812e-54	4800014505.0	1.0	23.651794335883306	22.83403609376294	8.877722106870364	24.040398064512846	23.79907479062269	8.150969525315647
RNDR1	9999401963.0	1.0	9999401963.0	0.0	3.042192058499342e-06	3.1086932518626816e-06	2.6969982876323815e-07	2.0099042752396973e-07	2.0563851446296427e-07	4.49721071936887e-08
CBPS	9768193396.0	1.0	9768193396.0	0.0	1.0272750373740573e-05	9.606428145662162e-06	6.183331380647592e-06	5.627959424377719e-07	4.989642767618026e-07	3.590576454186385e-07
ASPCT	9768193396.0	1.0	9768193396.0	0.0	1.0272750373703671e-05	9.60642814546394e-06	6.18333138069476e-06	5.627959425853838e-07	4.98964276511926e-07	3.590576453932677e-07
DHORTS	9768193396.0	1.0	9768193396.0	0.0	1.0272750374052937e-05	9.606428146022087e-06	6.1833313808083876e-06	5.627959424477749e-07	4.989642767710259e-07	3.5905764541913913e-07
