	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MDAMB361	median_MDAMB361	std_MDAMB361	mean_SKBR3	median_SKBR3	std_SKBR3
EX_gudac_e	503845830083.5	1.0	503845830083.5	2.248598421727165e-21	0.02347485409989585	0.02036592165	0.017061056420570615	0.02291250503815805	0.0205607854	0.01608553527766427
EX_hdca_e_f	696917060495.0	1.0	696917060495.0	0.0	0.3131139970424057	0.2388949054	0.2756179951085918	0.14640213217316234	0.10979622965	0.13112070745789794
EX_ptrcIN_e	1000000000000.0	1.0	1000000000000.0	0.0	0.00032089881181309794	0.0003268829	9.639596132665741e-05	0.0	0.0	0.0
EX_ptrcOUT_e	594383889840.0	1.0	594383889840.0	0.0	0.020230601418422773	0.0170303818	0.015247409018185266	0.015269353215036113	0.0121193076	0.012480197865254054
EX_biomassx	0.0	0.0	0.0	1.0	1.4951166181400017e-05	1.51295e-05	3.3719347403046016e-06	0.00021910968425909716	0.0002260268	2.7841322244891232e-05
EX_gthox_e	532259212379.5	1.0	532259212379.5	0.0	0.5782502450397432	0.4892537148	0.42740449802218755	0.5071130832762205	0.4527247157	0.3380481279360905
EX_2obut_e	953264970616.5	1.0	953264970616.5	0.0	0.04741492645571052	0.048382001699999996	0.010795955549170276	0.025246759052883348	0.0266737642	0.0068850822809899395
EX_crn_e	137338110207.0	0.0	137338110207.0	1.0	0.9380625020901152	0.982643699	0.206703583513894	2.835404287091815	2.9006525544499997	1.496678593567842
EX_val__L_e_r	120822636844.5	0.0	120822636844.5	1.0	0.07366612237479521	0.07635178355	0.018996901251661827	0.11408126259376776	0.11764496569999999	0.026892774639205176
EX_spmd_e	586442273663.0	1.0	586442273663.0	0.0	0.01714547722439735	0.01508554	0.012019091220649827	0.013792717924717498	0.01140177845	0.010975692194842122
EX_sprm_e	217386104830.5	0.0	217386104830.5	1.0	0.013858296999416087	0.01223489405	0.00971126264681192	0.028797119935454904	0.0277567205	0.015763354565702534
EX_5mthf_e	821000576183.0	1.0	821000576183.0	0.0	0.0014086086497399107	0.00146312435	0.000432914718765184	0.0009343945829716805	0.00098823935	0.0002509978924713228
EX_tmlys_e_r	137338110207.0	0.0	137338110207.0	1.0	0.9380625020901142	0.982643699	0.20670358351389298	2.83540428709188	2.9006525544499997	1.4966785935678573
EX_thbpt_e_r	56244366113.0	0.0	56244366113.0	1.0	1.6126058141000818e-06	1.5461e-06	9.098964578944122e-07	1.73432404422013e-05	1.62988e-05	1.1225227916858424e-05
EX_CE2705_e	56244366113.0	0.0	56244366113.0	1.0	1.6126058141000818e-06	1.5461e-06	9.098964578944122e-07	1.73432404422013e-05	1.62988e-05	1.1225227916858424e-05
EX_crtn_e	471896211999.5	0.0	471896211999.5	1.0	0.025981143842878168	0.0228411811	0.017259493986368085	0.0277860124763018	0.02517958555	0.018008683395699943
EX_his__L_e_r	499666780293.0	0.20718771778543493	499666780293.0	0.792812282914922	0.10241258460480819	0.10609560735	0.029844587534142805	0.10250547067185085	0.10297434764999999	0.052697238872104195
EX_lys__L_e_r	879675085002.0	1.0	879675085002.0	0.0	0.022631352991018292	0.0224517285	0.011360252008758967	0.0077527996437284545	0.0082717904	0.004033571615244804
EX_carn_e_r	999203759637.0	1.0	999203759637.0	0.0	12.552804794616064	12.53022494705	1.1813706504570414	8.074178302212351	8.1020913824	0.5992729128957226
EX_csn_e_r	836213783191.0	1.0	836213783191.0	0.0	21.826930331394454	19.12830928155	15.68065254065971	6.026650570627317	4.61842677355	5.277837663071448
EX_cys__L_e	1000000000000.0	1.0	1000000000000.0	0.0	0.08336404357605638	0.0842045035	0.008717452371566795	0.0	0.0	0.0
EX_cyan_e_r	370568738757.5	0.0	370568738757.5	1.0	0.0737126860814701	0.07066535185	0.034862820923390304	0.10041133211599114	0.09192796265	0.057569846291375536
EX_tcyntc	442128200082.0	0.0	442128200082.0	1.0	0.03244790256643412	0.02763235865	0.02425317192777944	0.043415407273240905	0.032223939	0.038856416187645
EX_tcynt_e	419042986626.0	0.0	419042986626.0	1.0	0.041264783515034334	0.034519938099999994	0.031591328424054606	0.05699592484269475	0.044540508699999995	0.04785560260708355
EX_so3_e	199139042442.0	0.0	199139042442.0	1.0	0.08459437756466627	0.0817536554	0.040932080308066235	0.15566223874788063	0.1532389364	0.06979671507581808
EX_thr__L_e_r	942276348123.5	1.0	942276348123.5	0.0	0.04424444831548796	0.045160182849999994	0.010681070090467891	0.02367853046798678	0.025093366399999997	0.006857719999933671
EX_trp__L_e_r	5041340074.0	0.0	5041340074.0	1.0	0.001100506151214353	0.0010121544	0.0006087051198583697	0.007763329689522259	0.00789480075	0.0029327136977911777
EX_anth_e	49832634246.0	0.0	49832634246.0	1.0	0.0008244038463368965	0.00074204475	0.0005453474936362999	0.005198783090242047	0.0052910540999999995	0.0025745307623797936
EX_tyr__L_e_r	39410975209.0	0.0	39410975209.0	1.0	1.7975995598999934e-06	1.7557e-06	9.521962674093842e-07	1.9948521194899477e-05	2.0281250000000002e-05	1.0980742441733043e-05
EX_cystinex_r	21720133.0	0.0	21720133.0	1.0	0.06520827487257097	0.06634570545	0.012890483552878708	0.17855786720157907	0.18274201915	0.018121990975781717
EX_3hydroxybutanoatex_r	980831982973.5	1.0	980831982973.5	0.0	7.897514618983489	8.150258768650001	1.926017646254071	3.0974520488223325	3.25207380135	0.792127262234342
EX_gthrd_e_r	543671757687.5	1.0	543671757687.5	0.0	1.1229745938171714	0.9447480486	0.8563428386083812	0.9517087708170537	0.84284858065	0.6713565890641934
EX_cmp_e_r	18148120626.5	0.0	18148120626.5	1.0	2.957920070999917e-07	2.829e-07	1.807439943469144e-07	5.833432334399902e-06	5.9431e-06	3.0125863563807636e-06
HEX1	400710626333.5	0.0	400710626333.5	1.0	12.603250577567778	9.72029044445	10.832256266133705	17.077484108669267	12.7605207177	14.245025927945795
G6PP	472770880047.0	0.0	472770880047.0	1.0	12.500244104006285	9.61673158865	10.831636636517544	14.774568142493509	10.4686729019	14.187092961493082
PGI	20962643655.5	0.0	20962643655.5	1.0	0.052359760204095815	0.0516668978	0.028976739071879212	1.1268290099316858	1.0811862256	0.6808856803789762
PFK	476240903849.0	0.0	476240903849.0	1.0	13.335454696712397	10.0870789907	11.927533883585873	14.219503440810167	10.6504486691	12.308509714955097
FBP	504985734591.5	1.0	504985734591.5	1.3328072154056172e-34	13.310349191639718	10.06362451305	11.927030184935349	13.342209403208415	9.783369457500001	12.255295760504815
FBA	14575667716.0	0.0	14575667716.0	1.0	0.02510550507157054	0.0225861643	0.017124712380186285	0.8772940376010209	0.82436223535	0.5530770677932845
TPI	0.0	0.0	0.0	1.0	0.05621196048424434	0.056027041949999995	0.017312717571548022	1.863232988643695	1.85975892425	0.4380627528671694
GAPD	0.0	0.0	0.0	1.0	0.11435002110725868	0.114832299	0.03715467997850472	4.09466796664357	4.12339976415	0.8960781322189746
PGK	3450404585.0	0.0	3450404585.0	1.0	0.06181851016031539	0.0569640056	0.04015917421057558	2.6879986076697	2.6758798886	1.2356513876310644
DPGM	23074378026.5	0.0	23074378026.5	1.0	0.05253151094851988	0.04614240545	0.03742179292098898	1.4066693589740498	1.29700352355	0.9311321976030345
DPGase	23074378026.5	0.0	23074378026.5	1.0	0.052531510948523166	0.04614240545	0.03742179292098856	1.4066693589740689	1.29700352355	0.9311321976030382
PGM_f	8022241783.5	0.0	8022241783.5	1.0	0.45013364512564935	0.45701347135000003	0.12094438539015512	2.7190162898139674	2.91344560455	0.7068698491626879
ENO_f	239868799.0	0.0	239868799.0	1.0	0.5060419579369979	0.5132116414500001	0.14410423715996462	7.939102807611898	8.157571787750001	2.711567614137514
PYK	792855885344.0	1.0	792855885344.0	0.0	35.50653561768143	33.304309353899995	11.998188595420402	24.23358077811088	22.136208784449998	9.2581548310157
LDH_L	0.0	0.0	0.0	1.0	0.07178082930193161	0.0737795047	0.008025235414259148	3.743095907632808	3.7782480409000003	0.7944475177057122
r0407	12091861934.0	0.0	12091861934.0	1.0	0.03110645541271196	0.029220191450000002	0.019205081535107995	0.9859389510427488	0.95403687245	0.5715541419082426
PRPPS	237554925441.5	0.0	237554925441.5	1.0	0.04486429846870214	0.043345953650000005	0.019468626711110302	0.0714206905055335	0.0700360733	0.029778736685545457
G6PDH2r	20473726790.5	0.0	20473726790.5	1.0	0.050642598889291804	0.04955767955	0.029450319861437098	1.1760266585736452	1.1084635982	0.7423923280349385
PGL	20473726788.5	0.0	20473726788.5	1.0	0.050642598885192916	0.04955767955	0.029450319861786672	1.1760266585736465	1.1084635982	0.7423923280349389
GND	20473726788.5	0.0	20473726788.5	1.0	0.050642598885192916	0.04955767955	0.029450319861786672	1.176026658573529	1.1084635982	0.7423923280349343
RPI	13583424814.5	0.0	13583424814.5	1.0	0.046790398608812046	0.046009875150000004	0.01591237828752828	0.4396226798615126	0.41727249395	0.24795172459974027
TKT2_f	25769985216.0	0.0	25769985216.0	1.0	0.10709654064277943	0.10576676005	0.0490960650427688	0.5171951599326534	0.4964624618	0.2493898589208712
RPE_f	61099739718.0	0.0	61099739718.0	1.0	0.1383646585535101	0.13586293695	0.055728595755599	0.8280079549754986	0.78377672105	0.49338710261213703
TKT1_f	53153577491.0	0.0	53153577491.0	1.0	0.10475642157534022	0.10229093959999999	0.04658152000820998	0.47160213386967964	0.4504854116	0.2493503710629096
TALA_f	11611701677.0	0.0	11611701677.0	1.0	0.12116766185822661	0.11762620145	0.06619618868260146	2.1079675876039268	2.04124913425	1.1365885435422802
r0408	12091861934.0	0.0	12091861934.0	1.0	0.031106455412711863	0.029220191450000002	0.01920508153510816	0.9859389510427556	0.95403687245	0.571554141908244
PDHm	270558115385.5	0.0	270558115385.5	1.0	7.773853864438925	7.76971632365	1.7671482343009235	9.302142778101643	9.379957885300001	1.7658596351688847
PCm	927704991351.0	1.0	927704991351.0	0.0	88.68348555201268	89.79064783979999	16.631460100002105	50.52176361077196	48.373933230700004	18.710476575897882
PEPCK_re	849395365052.5	1.0	849395365052.5	0.0	36.691725956894054	34.450648629599996	12.047560922356038	22.446780940071076	20.314770510499997	9.249934880989295
CSm	813279471483.0	1.0	813279471483.0	0.0	23.61467895477594	23.9106763526	3.75463419952883	19.01890721809684	18.6591882873	3.6127290074472778
ACONTm_f	809228202072.5	1.0	809228202072.5	0.0	21.654737659684166	21.482768057999998	10.59081678379996	11.027542233291824	11.676159934600001	4.060552718517862
ICDHxm	697141845759.5	1.0	697141845759.5	0.0	39.11712589104004	33.88174832265	28.52789076956955	20.218026484720763	19.5598354594	11.573857089247884
ICDHym_f	952634075462.0	1.0	952634075462.0	0.0	120.61118018052129	123.3562641979	44.39768711389717	34.85276355750993	34.677487453750004	18.016020937712632
AKGDm	998048514575.0	1.0	998048514575.0	0.0	29.290942862967963	29.220564405650002	3.8710967647668726	15.668032790653113	15.6693397554	2.7194614304611746
SUCOAS1m_f	977136215350.5	1.0	977136215350.5	0.0	28.671991870791068	28.714274302299998	4.291643072208873	17.55351447253861	17.47883145075	3.4936985067190913
SUCD1m	985492878896.0	1.0	985492878896.0	0.0	31.240729385330937	31.1684076361	3.8882504145322145	21.452861275787093	21.5791740249	2.422126694577543
FUMm_f	274578736926.0	0.0	274578736926.0	1.0	76.04611649359515	74.1394302884	41.89594144449005	137.52454499716242	135.1578634553	80.8054293859219
MDHm_f	591161149014.0	1.0	591161149014.0	0.0	387.6646410456055	395.847705067	101.58630279221777	342.7111110460067	337.77886684939995	167.37736969312257
ME1m	493577435231.0	4.563895176571211e-56	493577435231.0	1.0	16.553217829916296	13.0711771184	13.873353524221582	17.63301739754824	12.97615317645	15.797336376284758
ME2m	911175998893.5	1.0	911175998893.5	0.0	23.25789477571165	22.0166862626	14.174583086862073	4.437756011675319	3.9543509008499997	2.982294466736091
ME2	646864896389.5	1.0	646864896389.5	0.0	19.996973159647105	17.03531270875	14.956555640641485	12.47608249847468	10.441434040699999	9.435720081874862
ACITL	263730546297.5	0.0	263730546297.5	1.0	2.50418996610275	1.9104233996	2.204950113894063	4.673211456428595	4.11334666065	2.976246829474834
FUM_f	304861422654.0	0.0	304861422654.0	1.0	90.37545356876063	89.69854389425001	22.369128249398116	112.69546812950912	113.8647394848	36.08803883814817
MDH_f	183790339274.0	0.0	183790339274.0	1.0	81.58689428193156	78.16850534935	46.02169611210969	201.10497030971283	200.7957006621	109.87271773617364
AKGMALtm_f	549126978561.5	1.0	549126978561.5	0.0	266.1681946503191	263.66605866764996	107.08744854273885	249.75479441253557	238.07864699434998	141.31431193863946
ACONT	978234705405.0	1.0	978234705405.0	0.0	61.97814486069273	59.319245408	32.02235810974248	7.574120284923818	7.52035760545	3.8359354081797004
ICDHyr	978234705405.0	1.0	978234705405.0	0.0	61.97814486068823	59.319245408	32.02235810974103	7.574120284923802	7.52035760545	3.8359354081797057
PPA	502379401177.0	0.999999997200548	502379401177.0	2.7994520739231652e-09	24.349562631755223	24.05823392315	7.781679118581738	24.79387505556432	23.71388925915	9.802559017485628
Complex1ROS	731375031326.5	1.0	731375031326.5	0.0	64.45774004588444	66.0361143201	15.902326635548283	52.99422145919611	53.46841730815	10.799446928425693
FADH2ETC	779180187838.5	1.0	779180187838.5	0.0	55.05959637420764	50.6488312343	20.189063282921026	37.65408032257265	36.05033001065	10.462766504855802
CYOR_u10mi	961208715682.0	1.0	961208715682.0	0.0	116.29444995813893	116.30831350455	12.8635796709819	87.99859972024545	88.49321037440001	10.082411226595722
CYOOm2i	961208715681.5	1.0	961208715681.5	0.0	58.14722497906992	58.15415675225	6.431789835491001	43.99929986012247	44.246605187200004	5.0412056132977945
ATPS4mi	744867383103.0	1.0	744867383103.0	0.0	180.58345830860637	184.12145370230002	16.44867148807708	163.80921482084807	164.6434420715	21.021902048321603
GLUCYS	323247751948.0	0.0	323247751948.0	1.0	0.033525896261821675	0.0277423848	0.02590995919710013	0.06251739573532887	0.0516086427	0.048603360699993416
GTHS	323247751948.0	0.0	323247751948.0	1.0	0.033525896261821675	0.0277423848	0.02590995919710013	0.06251739573532877	0.0516086427	0.04860336069999329
SPODMm	731375031327.5	1.0	731375031327.5	0.0	1.6114435011470163	1.650902858	0.39755816588869985	1.3248555364798675	1.3367104327	0.2699861732106777
GTHPi	666386977770.5	1.0	666386977770.5	0.0	0.027802705829591646	0.02681522305	0.015814469411047798	0.01885905807248876	0.0161595855	0.013943793817810536
GTHPm	731375031327.5	1.0	731375031327.5	0.0	1.6114435011470156	1.650902858	0.3975581658886995	1.324855536479872	1.3367104327	0.2699861732106772
GDR	322964462695.0	0.0	322964462695.0	1.0	0.024646978313156168	0.020878758400000003	0.018582482843283163	0.04553937216437314	0.037656664150000005	0.03524117754446917
GTHOr	274734120903.5	0.0	274734120903.5	1.0	0.0271939096015754	0.0241976155	0.018604198738821635	0.05704956793212601	0.0509889078	0.03997940776550978
GDRm	592856041652.5	1.0	592856041652.5	0.0	0.5122240151792484	0.4342970378	0.38452608337304217	0.38288557874983686	0.32030775015	0.2939218158245703
GTHOm	559680090222.5	1.0	559680090222.5	0.0	0.5209692409281788	0.45092815384999996	0.3795871846813371	0.4348568744539317	0.37314532170000003	0.3199205665281862
r0885	532259212380.5	1.0	532259212380.5	0.0	1.1565004900801161	0.97850742955	0.8548089960444031	1.0142261665523074	0.9054494313	0.6760962558721951
PYRt2m_f	202807970106.0	0.0	202807970106.0	1.0	72.59600578196974	71.8479682498	17.83239907964815	113.33305170001869	111.7211446881	42.423812260585
HMR_4964	968222497969.0	1.0	968222497969.0	0.0	64.48233482679348	61.8742521868	31.952065688465176	12.24733174135242	12.11932615745	5.026308185230591
r2420	196698414481.0	0.0	196698414481.0	1.0	62.78334373198657	64.63446035300001	21.004330121482003	96.56508379211247	97.23787723915001	32.65197859410091
ATPtm	229992899259.5	0.0	229992899259.5	1.0	91.87651451106586	94.27763437215	12.239358350858462	113.26283982148978	113.12771062715001	25.11981886662606
FUMtm_f	92853314325.5	0.0	92853314325.5	1.0	29.680079831527085	28.411248397100003	15.775710478159242	132.5202905360754	129.12166713239998	74.49603027998293
CO2tm_f	311742420467.5	0.0	311742420467.5	1.0	151.08317941714768	146.168649126	67.48538631677319	193.9549949732548	199.83929586575	63.94157810109883
O2tm	961830604909.0	1.0	961830604909.0	0.0	59.75866848021923	59.84903949135	6.429859574903411	45.32415539660474	45.59580696255	5.1738556863289835
r0801_f	536981761993.5	1.0	536981761993.5	0.0	30.389551928740083	30.3907314379	5.084229428708526	29.346650856284985	29.97502601285	5.956115507633631
THD1m	965867662367.0	1.0	965867662367.0	0.0	86.97137797209405	88.85442234195	33.17441954952247	21.76678477562528	23.3983302048	8.861435841140903
H2Otm_f	973510668676.0	1.0	973510668676.0	0.0	41.167226652961624	41.887426550300006	16.14789720047519	7.479782640421429	6.480851181549999	5.339372194032655
NH4tm_f	627185637782.0	1.0	627185637782.0	0.0	106.86636187058566	107.95035850655	43.44128483019816	85.75410088310149	84.6356687229	48.79576745324918
HCO3E	263732419285.0	0.0	263732419285.0	1.0	2.19116549947467	1.67161958925	1.9293313461852213	4.089044426857668	3.59915967415	2.6042170689418214
HCO3Em	927702652433.0	1.0	927702652433.0	0.0	88.70666728721386	89.81340818965	16.63139607602074	50.54601949165118	48.39823029735	18.71004699009394
GLUN	382744490385.5	0.0	382744490385.5	1.0	9.701040773297475	7.3884028133	8.47116874576994	15.278748323887141	11.44606700605	13.71209012692863
GLNS	417584077706.0	0.0	417584077706.0	1.0	15.159014414318323	13.32816493155	9.188669970739577	19.69953651564414	16.31141017425	14.005629833827125
GLUt2m	618237073989.0	1.0	618237073989.0	0.0	1.533280609174884	1.1818837752	1.3168890499362456	0.9968602601704761	0.7539874292	0.8759432227705516
GLNtm_1	585659614057.0	1.0	585659614057.0	0.0	1.2804404786753947	0.97071873255	1.1327734761520292	0.9213651548005861	0.7114231374	0.7929141966284287
GLUNm	585659614057.0	1.0	585659614057.0	0.0	1.2804404786753942	0.97071873255	1.1327734761520292	0.9213651548005842	0.7114231374	0.79291419662843
GLUPRT	0.0	0.0	0.0	1.0	1.6868977027000446e-06	1.707e-06	3.8044322017170916e-07	2.472126937100067e-05	2.55017e-05	3.1412250540825117e-06
PRAGSr	0.0	0.0	0.0	1.0	1.686897713200044e-06	1.707e-06	3.8044321721212024e-07	2.4721269370000666e-05	2.55017e-05	3.1412250537211205e-06
GARFT	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRFGS	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRAIS	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
AIRCr	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
PRASCSi	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
ADSL2r	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
AICART	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
IMPC	0.0	0.0	0.0	1.0	1.686897713300044e-06	1.707e-06	3.8044321703480713e-07	2.4721269371100667e-05	2.55017e-05	3.1412250540602293e-06
ADSS	0.0	0.0	0.0	1.0	9.989198615000512e-07	1.0108e-06	2.2528368280789942e-07	1.4638937124699936e-05	1.51011e-05	1.8601066085222723e-06
ADSL1r	0.0	0.0	0.0	1.0	9.989198616000513e-07	1.0108e-06	2.252836829437023e-07	1.4638937124699936e-05	1.51011e-05	1.8601066085222723e-06
IMPDH2	0.0	0.0	0.0	1.0	6.879778929000455e-07	6.962e-07	1.551595457906154e-07	1.0082332251600208e-05	1.04006e-05	1.2811184701175876e-06
GMPS	2662216647.5	0.0	2662216647.5	1.0	1.3305224330000382e-07	1.239e-07	1.048696683655451e-07	6.685472626500201e-06	6.9131e-06	2.6124271574879138e-06
GMPS2	101524746860.5	0.0	101524746860.5	1.0	5.549256967999579e-07	5.615e-07	1.7529439648568582e-07	3.3968595685000695e-06	3.0536e-06	2.36693404407973e-06
GK1	0.0	0.0	0.0	1.0	6.879778928000455e-07	6.962e-07	1.5515954568111487e-07	1.0082332253100208e-05	1.04006e-05	1.281118469701288e-06
RNDR2	0.0	0.0	0.0	1.0	1.4798660869999964e-07	1.498e-07	3.337545196792724e-08	2.1687476867000287e-06	2.2372e-06	2.755733952212326e-07
ADK1	502379766161.0	0.9999999972155031	502379766161.0	2.7844968702361e-09	24.34956180052864	24.0582329668	7.7816791144111175	24.793862874159952	23.71387610635	9.80255903234926
RNDR1	0.0	0.0	0.0	1.0	1.9710125140001011e-07	1.995e-07	4.445217858407287e-08	2.888522966899972e-06	2.9797e-06	3.6703213671509745e-07
CBPS	32047512080.5	0.0	32047512080.5	1.0	5.403493798000005e-07	4.895e-07	3.4492862864950106e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
ASPCT	32047512075.5	0.0	32047512075.5	1.0	5.403493798000005e-07	4.895e-07	3.449286287185009e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
DHORTS	32047512080.5	0.0	32047512080.5	1.0	5.403493798000005e-07	4.895e-07	3.4492862864950106e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
DHORD9	32047512061.0	0.0	32047512061.0	1.0	5.403493796000005e-07	4.895e-07	3.449286289391672e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
ORPT	32047512061.0	0.0	32047512061.0	1.0	5.403493796000005e-07	4.895e-07	3.449286289391672e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
OMPDC	32047512061.0	0.0	32047512061.0	1.0	5.403493796000005e-07	4.895e-07	3.449286289391672e-07	9.01144066899973e-06	8.5114e-06	5.731939383196355e-06
UMPK	0.0	0.0	0.0	1.0	1.3788138623000224e-06	1.3848e-06	3.428088714997058e-07	1.9367467989600925e-05	1.91241e-05	3.7944226632313003e-06
RNDR4	0.0	0.0	0.0	1.0	1.6313487310000873e-07	1.623e-07	5.0351212950449794e-08	2.8683648518002755e-06	2.9589e-06	3.644707672292334e-07
TMDS	0.0	0.0	0.0	1.0	1.6313487310000873e-07	1.623e-07	5.0351212950449794e-08	2.8683648518002755e-06	2.9589e-06	3.644707672292334e-07
URIDK2r	0.0	0.0	0.0	1.0	1.6313487310000873e-07	1.623e-07	5.0351212950449794e-08	2.8683648518002755e-06	2.9589e-06	3.644707672292334e-07
NDPK2	0.0	0.0	0.0	1.0	1.215678975299996e-06	1.2189e-06	3.110652263130981e-07	1.6499103100400388e-05	1.620845e-05	3.571783764523164e-06
