	statistic_less	pvalue_less	statistic_greater	pvalue_greater	mean_MCF102A	median_MCF102A	std_MCF102A	mean_MDAMB361	median_MDAMB361	std_MDAMB361
EX_ser__L_e_r	9751960783.0	1.0	9751960783.0	0.0	0.12181327920465447	0.11955185540328775	0.06330074552956273	0.011018295748029663	0.008859337660761451	0.008937564433121874
EX_ala__L_e_f	6910411778.0	1.0	6910411778.0	0.0	2.632641349944912	1.9548938818455714	2.314653092271021	1.2121211327346268	0.9233365621283143	1.048378357359222
EX_ribflv_e					0.0	0.0	0.0	0.0	0.0	0.0
EX_asn__L_e	9894386899.0	1.0	9894386899.0	0.0	0.03327386411028134	0.034625473604515095	0.008052880010086264	0.010611102433712235	0.0106633119745099	0.0010082427677265444
EX_fol_e_r	24217122.0	0.0	24217122.0	1.0	0.00018101006128953863	0.0001917512634668	4.891317421491377e-05	0.001360506751614359	0.0014208944432027	0.00043806725978822136
EX_urea_e	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02771335716913257	0.0250009970218379	0.01844640382937972
EX_pyr_e	9977728608.0	1.0	9977728608.0	0.0	0.3310787732822951	0.3532808741560277	0.11857188257379023	0.007669543679560692	0.0081239466110635	0.002910336752015958
PYRt2	9977728608.0	1.0	9977728608.0	0.0	0.3310787732822951	0.3532808741560277	0.11857188257379023	0.007669543679560732	0.0081239466110635	0.0029103367520159603
EX_gudac_e	7146728236.0	1.0	7146728236.0	0.0	0.043572741708967244	0.040789589577656	0.027098846704638354	0.024138636779012103	0.0210545884517225	0.017438625807662235
EX_hdca_e_f	9748061966.0	1.0	9748061966.0	0.0	2.0430079627111124	2.0233393823195494	0.8586449763821334	0.33682403744647715	0.25605045491875833	0.29949483670997096
EX_ptrcIN_e	5053305569.0	0.9999817844700349	5053305569.0	1.8215536100948415e-05	0.00033842245868612636	0.0003483239296449	9.338624053090368e-05	0.00033909216990480717	0.000344624606087	8.932583865714544e-05
EX_ptrcOUT_e	6716674805.0	1.0	6716674805.0	0.0	0.03431419464974558	0.030328562499091202	0.023668718413058377	0.02052944869147962	0.017199786743435398	0.015359098010850945
EX_biomassx	10000000000.0	1.0	10000000000.0	0.0	0.0002302970794378739	0.00023593482060745	2.155198636078562e-05	1.560997620559584e-05	1.5869105118391476e-05	3.3329023391505876e-06
EX_gthox_e	5884149783.0	1.0	5884149783.0	0.0	0.7115804128742771	0.6284215092061192	0.497121223816721	0.56139533007948	0.46760310786822806	0.42781043547899655
EX_2obut_e	25844169.0	0.0	25844169.0	1.0	0.01345740271123828	0.0134366426722218	0.002979539839925267	0.04771499454936873	0.04875269559684195	0.010302805007999823
EX_crn_e	10000000000.0	1.0	10000000000.0	0.0	17.882429021648857	18.078245351863117	2.6737387650769486	0.9199748332212139	0.9460737423783313	0.19160462096820927
EX_val__L_e_r	48416686.0	0.0	48416686.0	1.0	0.02124701599020757	0.022411779627342303	0.005709182888263739	0.07608705652478809	0.07943475195997635	0.018271631733170493
EX_spmd_e	493166237.0	0.0	493166237.0	1.0	0.0018333269677265128	0.0016406965942197499	0.001381419054421824	0.017131531905402637	0.01508427392164295	0.011524333615657224
EX_sprm_e	544500278.0	0.0	544500278.0	1.0	0.0015577108027963601	0.00154840992633225	0.0009372690830480746	0.013600592893235878	0.0120673356869633	0.009245222135216283
EX_5mthf_e	24217122.0	0.0	24217122.0	1.0	0.00018101007336732223	0.00019175128365839998	4.8913176305336464e-05	0.0013605067579811041	0.00142089444674455	0.0004380672571125723
EX_tmlys_e_r	10000000000.0	1.0	10000000000.0	0.0	17.882429021648736	18.078245351862975	2.673738765077043	0.9199748332212132	0.9460737423783336	0.19160462096820896
EX_thbpt_e_r	10000000000.0	1.0	10000000000.0	0.0	3.823297738155007e-05	3.903846277022367e-05	3.5650684696872163e-06	1.6298032371959584e-06	1.5809993371407631e-06	9.193713674605158e-07
EX_CE2705_e	10000000000.0	1.0	10000000000.0	0.0	3.823297738155007e-05	3.903846277022367e-05	3.5650684696872163e-06	1.6298032371959584e-06	1.5809993371407631e-06	9.193713674605158e-07
EX_crtn_e	7900776636.0	1.0	7900776636.0	0.0	0.052372755254086384	0.05372323861965865	0.02550432873993595	0.026503421027266143	0.0237371508231296	0.017431173036622435
EX_his__L_e_r	4690422095.0	2.2624042328467457e-127	4690422095.0	1.0	0.09331244741425561	0.09911121378131835	0.037551601814784175	0.09909316578389694	0.10179149841381024	0.029913635550963408
EX_lys__L_e_r	1562018445.0	0.0	1562018445.0	1.0	0.009523173323579883	0.009306310219056549	0.005903386330888112	0.0234159506342143	0.0234400541101438	0.011566368237292369
EX_carn_e_r	9994214013.0	1.0	9994214013.0	0.0	22.385471149499818	22.574148343433578	2.935082955261194	12.502805891295472	12.505758202632512	1.1069890642757705
EX_csn_e_r	2891339133.0	0.0	2891339133.0	1.0	11.445373385342045	9.220623525139029	9.153670964846752	22.254311351707244	19.667057130975927	15.72174291582794
EX_cys__L_e	497193.0	0.0	497193.0	1.0	0.04072488283228136	0.04221469130969565	0.007629769724457427	0.08387388565000069	0.08428656822300154	0.00796950544356969
EX_cyan_e_r	7200922476.0	1.0	7200922476.0	0.0	0.10444265649275354	0.1034725995662913	0.041398449194834486	0.07359766088049816	0.07185848159173805	0.030776628733526986
EX_tcyntc	6177348849.0	1.0	6177348849.0	0.0	0.04519133937386701	0.039109704007561696	0.0331704204467625	0.030816124824407307	0.02771143742752915	0.02116143228967121
EX_tcynt_e	6199494562.0	1.0	6199494562.0	0.0	0.059251317118887654	0.05534135458169365	0.03906246995849698	0.042781536056091155	0.03844279250198305	0.02964362700386752
EX_so3_e	857665679.0	0.0	857665679.0	1.0	0.03140421116643923	0.0313033203473224	0.01063151530053882	0.08816736795722473	0.08663448529952965	0.04010315198508448
EX_thr__L_e_r	28159867.0	0.0	28159867.0	1.0	0.010887531712792501	0.01120328306352935	0.0029891350912864224	0.04478290193887054	0.045611289468103	0.009931145085529069
EX_trp__L_e_r	9987947655.0	1.0	9987947655.0	0.0	0.02938220256331852	0.0303055204779889	0.009167260012300981	0.001177536709258745	0.0010703511205893	0.0006846245799655036
EX_anth_e	9986831316.0	1.0	9986831316.0	0.0	0.029123299509993664	0.03006848021327405	0.009153147727805526	0.0009133038436682821	0.000817629952096	0.0006168696596626543
EX_tyr__L_e_r	2000000.0	0.0	2000000.0	1.0	0.0	0.0	0.0	1.869295633646256e-06	1.9063887030663225e-06	8.980953779692138e-07
EX_cystinex_r	7964191220.0	1.0	7964191220.0	0.0	0.08174080212059845	0.08464035502217726	0.013711611060178918	0.06610874697824767	0.06723584027116185	0.012504379422636661
EX_3hydroxybutanoatex_r	5580640415.0	1.0	5580640415.0	0.0	9.256607171172938	8.636742316057028	4.4972403409586335	8.024597864822251	8.375069037357399	2.0002171319683457
EX_gthrd_e_r	5856904193.0	1.0	5856904193.0	0.0	1.3808112752839294	1.2120681975707623	0.98888702528682	1.09148030304133	0.9028550118673693	0.8566766541488323
EX_cmp_e_r	9505066766.0	1.0	9505066766.0	0.0	3.8219073470859724e-06	3.270486305212872e-06	2.756975154827113e-06	3.122784258574156e-07	3.050832198845022e-07	1.736969894706545e-07
HEX1	6243125663.0	1.0	6243125663.0	0.0	18.040527449960173	14.538856877801884	13.14815364953458	13.267207301919433	9.95216432912006	11.277565515079326
G6PP	5366078761.0	1.0	5366078761.0	3.502820631289492e-177	15.072102623356237	11.565284801652549	13.146188759851425	13.164476599912096	9.847833036235112	11.276862946748876
PGI	9999859688.0	1.0	9999859688.0	0.0	2.3501411796477916	2.403430845018458	0.6634443191847096	0.05404603595347148	0.05396226500744765	0.029361541904577744
PFK	1018684856.0	0.0	1018684856.0	1.0	1.6456116170076514	1.6385109322552265	0.7360122529643638	13.488678108846447	10.05516374582766	12.589043086103876
FBP	170265500.0	0.0	170265500.0	1.0	0.25301501928367526	0.201999527402892	0.20591088492026152	13.462743932780407	10.03070810552181	12.588333008738282
FBA	9959706687.0	1.0	9959706687.0	0.0	1.3925965977100117	1.3848835352474143	0.7147306227045753	0.025934176064196613	0.02278281013643635	0.017457745230247325
TPI	10000000000.0	1.0	10000000000.0	0.0	2.758964766380549	2.8009589762182574	0.5604832057524003	0.05694294348542654	0.057087431558979246	0.016940700749931446
GAPD	10000000000.0	1.0	10000000000.0	0.0	5.7223413262265685	5.791959783209327	1.1045640410309874	0.11533434073703631	0.11562955637028485	0.03666926242136754
PGK	9900410165.0	1.0	9900410165.0	0.0	2.8494518323057894	2.589614183133821	1.8399517365872757	0.05971578733188199	0.0546217769610776	0.039623229318820126
DPGM	9932396470.0	1.0	9932396470.0	0.0	2.8728894938893488	2.9184715210610572	1.5294340004745564	0.05561855340489774	0.049445129103899754	0.03920023487577098
DPGase	9932396470.0	1.0	9932396470.0	0.0	2.8728894938894363	2.9184715210610594	1.5294340004745277	0.05561855340490101	0.049445129103905056	0.0392002348757712
PGM_f	10000000000.0	1.0	10000000000.0	0.0	7.692308542238615	7.868950083555582	1.2722463746108734	0.4521333903199041	0.4572884551894091	0.11921485055930843
ENO_f	10000000000.0	1.0	10000000000.0	0.0	7.141266784456778	7.30244866233427	1.3211522688248778	0.5130293432894238	0.5301098881914375	0.15514799462123952
PYK	0.0	0.0	0.0	1.0	4.793344342396456	4.834312823677255	1.1418150142512413	34.25981675633695	32.12315180125329	11.525898640708885
LDH_L	10000000000.0	1.0	10000000000.0	0.0	5.027618255588967	5.074465267885697	0.9348514700192313	0.07083864597554286	0.07265717173382275	0.008382697182291173
r0407	9938089095.0	1.0	9938089095.0	0.0	1.366368168670526	1.3070185189661183	0.7270054088392319	0.031008767421236566	0.0291201813616348	0.019653368176262648
PRPPS	44780308.0	0.0	44780308.0	1.0	0.004984890459147173	0.0050852386545256	0.001495190854000571	0.04433500898628752	0.043170230907049245	0.019738300368276684
G6PDH2r	9599761308.0	1.0	9599761308.0	0.0	0.618220270581711	0.5588101827227119	0.4015412295553322	0.048680370285713946	0.04762645252124455	0.02952680059594266
PGL	9599761309.0	1.0	9599761309.0	0.0	0.6182202706099676	0.5588101827780352	0.401541229551628	0.04868037027966174	0.04762645252058595	0.02952680059693718
GND	9599761309.0	1.0	9599761309.0	0.0	0.6182202706373547	0.5588101827761363	0.401541229542345	0.04868037027966173	0.047626452520586	0.02952680059693718
RPI	8888861794.0	1.0	8888861794.0	0.0	0.2093966838476325	0.18947145123246278	0.13394560009124268	0.04578346275228045	0.0453580348577552	0.015544292287555071
TKT2_f	9760188505.0	1.0	9760188505.0	0.0	0.42905974623015974	0.42286445973974024	0.1630814750335602	0.10841999725788641	0.10606729786642445	0.04804763660541072
RPE_f	9988102217.0	1.0	9988102217.0	0.0	0.7887513585955762	0.7669605740888008	0.277521914710599	0.13650059644819404	0.13392626604224425	0.05487911244635986
TKT1_f	9601548517.0	1.0	9601548517.0	0.0	0.3787242442909204	0.3726955501067213	0.1563513439271129	0.10494343600107764	0.1027786257718892	0.046269992976352536
TALA_f	9005963129.0	1.0	9005963129.0	0.0	0.6793239561969749	0.5630373655855889	0.4603044553402842	0.12436511125939109	0.1209550402177241	0.06647423688620975
r0408	9938089095.0	1.0	9938089095.0	0.0	1.3663681686922067	1.307018518986473	0.7270054088401915	0.03100876742123653	0.02912018136163505	0.019653368176262658
PDHm	9999814595.0	1.0	9999814595.0	0.0	27.408329638433447	27.032547148484603	4.909063452873707	7.770524718072712	7.758895495966764	1.7828867242339084
PCm	4967582031.0	0.006018141901297168	4967582031.0	0.9939818594192655	90.62707623921666	86.34385083672487	40.34009358247405	87.3893165860843	88.18583252782473	16.049099147646068
PEPCK_re	0.0	0.0	0.0	1.0	0.0	0.0	0.0	35.442180103864644	33.32478876202115	11.433675625193318
CSm	9994453810.0	1.0	9994453810.0	0.0	51.008896960593525	50.25853854355462	9.978732921243857	23.867060820309337	24.325135775464325	3.8281401636370873
ACONTm_f	2302560316.0	0.0	2302560316.0	1.0	11.763788191269857	9.73824327545855	8.790766262346622	21.767761798813698	21.83357836626949	10.042229617737549
ICDHxm	3240538428.0	0.0	3240538428.0	1.0	21.826109289560424	17.67997411676918	16.117622191755988	39.60770470003643	33.38392196159842	29.886516316269276
ICDHym_f	1106711.0	0.0	1106711.0	1.0	6.240345096503112	5.4830145399842065	4.394190602868856	128.81471265642367	129.8077953003292	36.85072624821928
AKGDm	1509167.0	0.0	1509167.0	1.0	7.85854153472749	7.215931352817126	4.586888000477544	29.35517525992554	29.358688645432338	3.844662405222325
SUCOAS1m_f	9215.0	0.0	9215.0	1.0	6.698620648717175	6.621362818700086	3.539373587897397	29.1865026411825	29.205669182525263	4.06201567118484
SUCD1m	9737731644.0	1.0	9737731644.0	0.0	43.644582893795494	43.45222683241556	5.236337719477803	31.271207227589116	31.260016734761663	3.845925230292128
FUMm_f	8466605151.0	1.0	8466605151.0	0.0	160.60860722864194	160.0019642756256	58.34754112508406	86.14773088076232	86.52637851650127	40.85787265337096
MDHm_f	1059985128.0	0.0	1059985128.0	1.0	234.76385881257175	244.02285680512517	84.75278616795654	395.6227804226166	401.9689910642678	93.65184307872813
ME1m	8576732978.0	1.0	8576732978.0	0.0	64.64718979728723	57.39207227522021	43.68515912406171	17.43292520106035	13.886146537525232	14.46226703571909
ME2m	2021398096.0	0.0	2021398096.0	1.0	10.376567830551657	9.99644373465153	6.372266259907262	23.46295321520281	22.887178549387464	13.1067091079063
ME2	6376307168.0	1.0	6376307168.0	0.0	26.435420045882434	24.65490329571853	16.222911494228285	18.898737376377667	16.51080637417025	13.64025856638066
ACITL	9935732265.0	1.0	9935732265.0	0.0	21.412104631662718	21.07029264521518	7.899029708461236	2.6938947819969252	2.047663599067812	2.395966394629643
FUM_f	6947866505.0	1.0	6947866505.0	0.0	108.19309309310881	107.41852448148336	29.135793830357667	88.83585446408149	88.27146898904873	21.91793475542644
MDH_f	8947957455.0	1.0	8947957455.0	0.0	259.46402505819293	260.28368583929836	125.06515821370066	83.30537308518319	83.00030629542442	44.09819066581761
AKGMALtm_f	379635405.0	0.0	379635405.0	1.0	76.70435636132943	76.82765834118865	35.74320637933952	274.633617080931	274.20992281453107	107.77679842726249
ACONT	4739164077.0	4.494543055893058e-91	4739164077.0	1.0	58.792450090967435	57.99823607961952	21.093408514289386	63.4535716255454	59.937773930990474	32.632736104925456
ICDHyr	4739164077.0	4.494543055893058e-91	4739164077.0	1.0	58.79245009094959	57.99823607959516	21.093408514291074	63.453571625542196	59.93777393098407	32.632736104923495
PPA	4508675345.0	0.0	4508675345.0	1.0	22.927356100432384	22.173986874166708	8.632208819286339	24.17417871689883	23.945912325975144	7.909506120398698
Complex1ROS	6418526119.0	1.0	6418526119.0	0.0	73.15789232839869	72.59296481185453	13.805138885083108	64.83946864567007	66.41950517276538	15.535511193425446
FADH2ETC	6357299003.0	1.0	6357299003.0	0.0	59.74725424407604	57.93036121413003	12.536159074019967	54.22489832559971	50.244625938127044	19.381386311892623
CYOR_u10mi	7240631941.0	1.0	7240631941.0	0.0	129.2472621144154	127.75483906607795	17.60946822179269	115.82239406904596	115.85113630543066	12.50893063407357
CYOOm2i	7240631941.0	1.0	7240631941.0	0.0	64.6236310572087	63.877419533039046	8.804734110896279	57.91119703452303	57.92556815271537	6.254465317036804
ATPS4mi	8690081702.0	1.0	8690081702.0	0.0	225.22551505995787	221.277779547503	36.8551111792843	180.78605526535918	184.18122752925817	16.196552237663422
GLUCYS	5962260105.0	1.0	5962260105.0	0.0	0.0423495504641026	0.035061262873326796	0.03225118450709303	0.031310357117531336	0.025383973768096098	0.025175585110509494
GTHS	5962260105.0	1.0	5962260105.0	0.0	0.04234955046409769	0.03506126287333375	0.032251184507092426	0.031310357117531336	0.025383973768096098	0.0251755851105095
SPODMm	6418526119.0	1.0	6418526119.0	0.0	1.8289473082099748	1.8148241202962856	0.3451284721270702	1.620986716141731	1.66048762931915	0.3883877798356441
GTHPi	8191808434.0	1.0	8191808434.0	0.0	0.058578686993365284	0.0580850269892599	0.027965399478434835	0.02743293365340048	0.02579478685044765	0.016608931058122077
GTHPm	6418526119.0	1.0	6418526119.0	0.0	1.828947308209996	1.8148241202962887	0.3451284721270676	1.6209867161417306	1.6604876293191486	0.38838777983564426
GDR	6721048753.0	1.0	6721048753.0	0.0	0.04120121563609997	0.036845196779303604	0.027963486222961294	0.025059609908603096	0.022031282704861953	0.01797837498385518
GTHOr	6742080451.0	1.0	6742080451.0	0.0	0.04626850455891382	0.04136114820405175	0.031558553926546155	0.027494116149080716	0.0247747980455336	0.018820459052496876
GDRm	4930732507.0	4.037975554408972e-08	4930732507.0	0.9999999596202618	0.5565317095847789	0.4470101318862741	0.4390891120248636	0.5551738164940739	0.4665510578224499	0.4123100024211198
GTHOm	5276177911.0	1.0	5276177911.0	7.829918964044504e-102	0.5608351857509253	0.489186151442961	0.41485164932964613	0.5044175695683358	0.45573410289321403	0.3474817468012546
r0885	5884149783.0	1.0	5884149783.0	0.0	1.423160825748044	1.2568430184063915	0.9942424476335189	1.1227906601596975	0.9352062157372811	0.8556208709580051
PYRt2m_f	7911508824.0	1.0	7911508824.0	0.0	105.35242327725572	101.63269725995788	39.12206410271383	69.90084098426325	69.12999490760211	15.772219592943287
HMR_4964	6411094171.0	1.0	6411094171.0	0.0	80.20455472259681	79.05494111327477	25.498704638360145	66.14746640753839	62.58174781707789	32.513562688833154
r2420	9016225497.0	1.0	9016225497.0	0.0	115.00522429017089	116.04741954025722	31.75831961622319	66.41968097331413	67.80524637836342	18.494480093061977
ATPtm	9525191520.0	1.0	9525191520.0	0.0	134.59437669574234	134.99579778713542	21.998162957976856	93.37116810881261	95.47431949276572	11.252697900717038
FUMtm_f	3220460878.0	0.0	3220460878.0	1.0	22.002402584016597	21.83742524782278	10.31349373667511	31.50529718113189	30.50138110885591	15.768415445544374
CO2tm_f	5862434064.0	1.0	5862434064.0	0.0	178.4163258180573	178.6680218657064	69.66437130079908	158.00920645784046	155.63945635283417	69.87737453615676
O2tm	7254210457.0	1.0	7254210457.0	0.0	66.45257836541577	65.71239216417855	9.050854048798866	59.53218375066637	59.61121503412583	6.2651009986180535
r0801_f	3409407.0	0.0	3409407.0	1.0	10.06181691159446	10.32088272418784	4.780547843364719	30.300554386994058	30.235122436842126	4.998051746838653
THD1m	6084769048.0	1.0	6084769048.0	0.0	120.60149199415017	104.27577117400747	72.52446942795545	88.35294156592536	90.4604507293374	34.44665783333878
H2Otm_f	122808804.0	0.0	122808804.0	1.0	5.908486679442212	4.72307538082147	4.6535228689567045	40.148500114813714	40.604078794713786	14.786595200220185
NH4tm_f	3374410484.0	0.0	3374410484.0	1.0	83.07835407492104	77.38126432085205	49.43935077517504	109.49316678449983	108.77985742949048	39.51870278999606
HCO3E	9935731852.0	1.0	9935731852.0	0.0	18.73557621775873	18.436493774750385	6.911650453349345	2.3571571760230956	1.7917043019496597	2.096470556381674
HCO3Em	4965676991.0	0.003922812181232058	4965676991.0	0.9960771887205586	90.6310719533372	86.3472933612833	40.33993844885496	87.41464393353276	88.21182170886135	16.04861051814574
GLUN	5816893402.0	1.0	5816893402.0	0.0	14.616220594985291	10.776863339107518	12.96190038153769	10.651225433479826	8.067991508604308	9.386816214937822
GLNS	4863270294.0	1.6401488262990122e-26	4863270294.0	1.0	16.37550574604266	12.694298573263506	12.887309896213631	15.588189303869722	13.438977492289995	9.970936106416193
GLUt2m	5544885322.0	1.0	5544885322.0	0.0	1.9412497312802603	1.5578721540293414	1.610987766490874	1.6532457330471182	1.244044620075364	1.4500425776798374
GLNtm_1	6226981584.0	1.0	6226981584.0	0.0	2.0850597697045314	1.5683878747493492	1.860614929704392	1.3040884648963205	0.9690528009694546	1.1868658035444948
GLUNm	6226981584.0	1.0	6226981584.0	0.0	2.0850597697126467	1.5683878747596032	1.8606149297039902	1.3040884648963196	0.9690528009694543	1.186865803544495
GLUPRT	10000000000.0	1.0	10000000000.0	0.0	2.598352813982094e-05	2.661958953153782e-05	2.43162370083337e-06	1.7612320844402243e-06	1.790461648735208e-06	3.760419147774165e-07
PRAGSr	10000000000.0	1.0	10000000000.0	0.0	2.5983528140850547e-05	2.6619589531447e-05	2.4316237009091473e-06	1.7612320903860369e-06	1.7904616369186545e-06	3.76041903693802e-07
GARFT	10000000000.0	1.0	10000000000.0	0.0	2.5983528140623396e-05	2.6619589532937465e-05	2.43162370087383e-06	1.7612320904583676e-06	1.7904616369056311e-06	3.760419037011288e-07
PRFGS	10000000000.0	1.0	10000000000.0	0.0	2.5983528140662177e-05	2.6619589532935927e-05	2.431623700930982e-06	1.7612320904583665e-06	1.7904616369056337e-06	3.7604190370112866e-07
PRAIS	10000000000.0	1.0	10000000000.0	0.0	2.598352814052086e-05	2.6619589532235817e-05	2.4316237009380836e-06	1.761232090458367e-06	1.7904616369056335e-06	3.760419037011282e-07
AIRCr	10000000000.0	1.0	10000000000.0	0.0	2.5983528140520712e-05	2.661958953223556e-05	2.431623700938067e-06	1.7612320904583678e-06	1.790461636905632e-06	3.7604190370112844e-07
PRASCSi	10000000000.0	1.0	10000000000.0	0.0	2.5983528140996013e-05	2.6619589532762418e-05	2.431623700968418e-06	1.7612320904583659e-06	1.7904616369056326e-06	3.760419037011286e-07
ADSL2r	10000000000.0	1.0	10000000000.0	0.0	2.5983528141793135e-05	2.6619589532185178e-05	2.4316237009985465e-06	1.7612320904583659e-06	1.7904616369056335e-06	3.7604190370112956e-07
AICART	10000000000.0	1.0	10000000000.0	0.0	2.598352814227739e-05	2.661958953279687e-05	2.431623700978802e-06	1.761232090458367e-06	1.7904616369056332e-06	3.7604190370112956e-07
IMPC	10000000000.0	1.0	10000000000.0	0.0	2.5983528142277384e-05	2.661958953279694e-05	2.431623700978796e-06	1.761232090458366e-06	1.7904616369056305e-06	3.760419037011297e-07
ADSS	10000000000.0	1.0	10000000000.0	0.0	1.5386408031512425e-05	1.5763039412734694e-05	1.4399090489512584e-06	1.0429390311690805e-06	1.0602482953865587e-06	2.2267840001260885e-07
ADSL1r	10000000000.0	1.0	10000000000.0	0.0	1.538640803273079e-05	1.5763039415737928e-05	1.4399090489853091e-06	1.0429390312231606e-06	1.0602482954846862e-06	2.2267840002261033e-07
IMPDH2	10000000000.0	1.0	10000000000.0	0.0	1.0597120109945412e-05	1.0856540769536815e-05	9.91714652244263e-07	7.182930586621165e-07	7.302168906338275e-07	1.5336350385555428e-07
GMPS	9919925007.0	1.0	9919925007.0	0.0	5.9382431129024245e-06	6.199456303753076e-06	3.007408064136939e-06	1.2704966206754601e-07	1.2233927728075886e-07	9.329049498673571e-08
GMPS2	9209310549.0	1.0	9209310549.0	0.0	4.658876996948367e-06	4.292678993379465e-06	3.067334900872779e-06	5.912433980193401e-07	6.011259393570414e-07	1.7619532149642115e-07
GK1	10000000000.0	1.0	10000000000.0	0.0	1.0597120110020281e-05	1.0856540769576171e-05	9.917146522441792e-07	7.182930585772805e-07	7.302168905695685e-07	1.5336350385008996e-07
RNDR2	10000000000.0	1.0	10000000000.0	0.0	2.2794804922567106e-06	2.3352828543716427e-06	2.1332156099658532e-07	1.5450754448157082e-07	1.5707240246089492e-07	3.298906735264981e-08
ADK1	4508671269.0	0.0	4508671269.0	1.0	22.927343297116007	22.173974363936743	8.632208911716546	24.174177849045154	23.945911395621714	7.909506100640371
RNDR1	10000000000.0	1.0	10000000000.0	0.0	3.036006396917334e-06	3.110328739212467e-06	2.841198360987568e-07	2.0578631631990187e-07	2.0920241277677163e-07	4.393765153730498e-08
CBPS	9789521967.0	1.0	9789521967.0	0.0	1.015835768779804e-05	9.980476724810843e-06	5.952259435998661e-06	5.300643173202657e-07	4.927356712466782e-07	3.3300380991688387e-07
ASPCT	9789521967.0	1.0	9789521967.0	0.0	1.0158357687813848e-05	9.980476724993212e-06	5.952259435999655e-06	5.300643174122081e-07	4.927356711954939e-07	3.33003809900018e-07
